ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
126;;() CNAE09 (3 dígitos);CNAE09 (3 dígitos);;0
6949;00;(00) TOTAL;TOTAL;;1
6980;S1;(S1) Agricultura;Agricultura;6949;1
7057;S2;(S2) Industria;Industria;6949;2
7662;S3;(S3) Construcción;Construcción;6949;3
7715;S4;(S4) Servicios;Servicios;6949;4
6962;NP_1;(NP_1) No procede;No procede;6949;5
6956;NC_1;(NC_1) No consta;No consta;6949;6
6968;NS_1;(NS_1) No sabe;No sabe;6949;7
8450;SC_1;(SC_1) Sin clasificar;Sin clasificar;6949;8
8456;U+1_1;(U+1_1) Hace más de 1 año desde su último empleo;Hace más de 1 año desde su último empleo;6949;9
6950;BPE_1;(BPE_1) Busca primer empleo;Busca primer empleo;6949;10
6974;NTA_1;(NTA_1) No ha trabajado antes;No ha trabajado antes;6949;11
261718;U+3_1;(U+3_1) Hace más de tres años desde su último empleo;Hace más de tres años desde su último empleo;6949;100
6981;S10;(S10) Agricultura;Agricultura;6980;1
7056;A;(A) A. Agricultura, ganadería, silvicultura y pesca;A. Agricultura, ganadería, silvicultura y pesca;6981;1
7029;01;(01) 01. Agricultura, ganadería, caza y servicios relacionados con las mismas;01. Agricultura, ganadería, caza y servicios relacionados con las mismas;7056;1
7044;02;(02) 02. Silvicultura y explotación forestal;02. Silvicultura y explotación forestal;7056;2
7055;03;(03) 03. Pesca y acuicultura;03. Pesca y acuicultura;7056;3
6990;011;(011) 011. Cultivos no perennes;011. Cultivos no perennes;7029;1
7001;012;(012) 012. Cultivos perennes;012. Cultivos perennes;7029;2
7004;013;(013) 013. Propagación de plantas;013. Propagación de plantas;7029;3
7014;014;(014) 014. Producción ganadera;014. Producción ganadera;7029;4
7017;015;(015) 015. Producción agrícola combinada con la producción ganadera;015. Producción agrícola combinada con la producción ganadera;7029;5
7023;016;(016) 016. Actividades de apoyo a la agricultura, a la ganadería y de preparación posterior a la cosecha;016. Actividades de apoyo a la agricultura, a la ganadería y de preparación posterior a la cosecha;7029;6
7026;017;(017) 017. Caza, captura de animales y servicios relacionados con las mismas;017. Caza, captura de animales y servicios relacionados con las mismas;7029;7
7028;01NC_5;(01NC_5) No consta Agricultura, ganadería, caza y servicios relacionados con las mismas;No consta Agricultura, ganadería, caza y servicios relacionados con las mismas;7029;1000
7032;021;(021) 021. Silvicultura y otras actividades forestales;021. Silvicultura y otras actividades forestales;7044;1
7035;022;(022) 022. Explotación de la madera;022. Explotación de la madera;7044;2
7038;023;(023) 023. Recolección de productos silvestres, excepto madera;023. Recolección de productos silvestres, excepto madera;7044;3
7041;024;(024) 024. Servicios de apoyo a la silvicultura;024. Servicios de apoyo a la silvicultura;7044;4
7043;02NC_5;(02NC_5) No consta Silvicultura y explotación forestal;No consta Silvicultura y explotación forestal;7044;1000
7048;031;(031) 031. Pesca;031. Pesca;7055;1
7052;032;(032) 032. Acuicultura;032. Acuicultura;7055;2
7054;03NC_5;(03NC_5) No consta Pesca y acuicultura;No consta Pesca y acuicultura;7055;1000
7058;S20;(S20) Industria;Industria;7057;1
7109;B;(B) B. Industrias extractivas;B. Industrias extractivas;7058;2
7605;C;(C) C. Industria manufacturera;C. Industria manufacturera;7058;3
7627;D;(D) D. Suministro de energía eléctrica, gas, vapor y aire acondicionado;D. Suministro de energía eléctrica, gas, vapor y aire acondicionado;7058;4
7661;E;(E) E. Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;E. Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;7058;5
7067;05;(05) 05. Extracción de antracita, hulla y lignito;05. Extracción de antracita, hulla y lignito;7109;1
7076;06;(06) 06. Extracción de crudo de petróleo y gas natural;06. Extracción de crudo de petróleo y gas natural;7109;2
7086;07;(07) 07. Extracción de minerales metálicos;07. Extracción de minerales metálicos;7109;3
7099;08;(08) 08. Otras industrias extractivas;08. Otras industrias extractivas;7109;4
7108;09;(09) 09. Actividades de apoyo a las industrias extractivas;09. Actividades de apoyo a las industrias extractivas;7109;5
7061;051;(051) 051. Extracción de antracita y hulla;051. Extracción de antracita y hulla;7067;1
7064;052;(052) 052. Extracción de lignito;052. Extracción de lignito;7067;2
7066;05NC_5;(05NC_5) No consta Extracción de antracita, hulla y lignito;No consta Extracción de antracita, hulla y lignito;7067;1000
7070;061;(061) 061. Extracción de crudo de petróleo;061. Extracción de crudo de petróleo;7076;1
7073;062;(062) 062. Extracción de gas natural;062. Extracción de gas natural;7076;2
7075;06NC_5;(06NC_5) No consta Extracción de crudo de petróleo y gas natural;No consta Extracción de crudo de petróleo y gas natural;7076;1000
7079;071;(071) 071. Extracción de minerales de hierro;071. Extracción de minerales de hierro;7086;1
7083;072;(072) 072. Extracción de minerales metálicos no férreos;072. Extracción de minerales metálicos no férreos;7086;2
7085;07NC_5;(07NC_5) No consta Extracción de minerales metálicos;No consta Extracción de minerales metálicos;7086;1000
7090;081;(081) 081. Extracción de piedra, arena y arcilla;081. Extracción de piedra, arena y arcilla;7099;1
7096;089;(089) 089. Industrias extractivas n.c.o.p.;089. Industrias extractivas n.c.o.p.;7099;2
7098;08NC_5;(08NC_5) No consta Otras industrias extractivas;No consta Otras industrias extractivas;7099;1000
7102;091;(091) 091. Actividades de apoyo a la extracción de petróleo y gas natural;091. Actividades de apoyo a la extracción de petróleo y gas natural;7108;1
7105;099;(099) 099. Actividades de apoyo a otras industrias extractivas;099. Actividades de apoyo a otras industrias extractivas;7108;2
7107;09NC_5;(09NC_5) No consta Actividades de apoyo a las industrias extractivas;No consta Actividades de apoyo a las industrias extractivas;7108;1000
7158;10;(10) 10. Industria de la alimentación;10. Industria de la alimentación;7605;1
7170;11;(11) 11. Fabricación de bebidas;11. Fabricación de bebidas;7605;2
7176;12;(12) 12. Industria del tabaco;12. Industria del tabaco;7605;3
7197;13;(13) 13. Industria textil;13. Industria textil;7605;4
7214;14;(14) 14. Confección de prendas de vestir;14. Confección de prendas de vestir;7605;5
7224;15;(15) 15. Industria del cuero y del calzado;15. Industria del cuero y del calzado;7605;6
7237;16;"(16) 16. Industria de la madera y del corcho, excepto muebles; cestería y espartería";"16. Industria de la madera y del corcho, excepto muebles; cestería y espartería";7605;7
7251;17;(17) 17. Industria del papel;17. Industria del papel;7605;8
7263;18;(18) 18. Artes gráficas y reproducción de soportes grabados;18. Artes gráficas y reproducción de soportes grabados;7605;9
7272;19;(19) 19. Coquerías y refino de petróleo;19. Coquerías y refino de petróleo;7605;10
7303;20;(20) 20. Industria química;20. Industria química;7605;11
7312;21;(21) 21. Fabricación de productos farmacéuticos;21. Fabricación de productos farmacéuticos;7605;12
7325;22;(22) 22. Fabricación de productos de caucho y plásticos;22. Fabricación de productos de caucho y plásticos;7605;13
7368;23;(23) 23. Fabricación de otros productos minerales no metálicos;23. Fabricación de otros productos minerales no metálicos;7605;14
7397;24;"(24) 24. Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones";"24. Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones";7605;15
7433;25;(25) 25. Fabricación de productos metálicos, excepto maquinaria y equipo;25. Fabricación de productos metálicos, excepto maquinaria y equipo;7605;16
7462;26;(26) 26. Fabricación de productos informáticos, electrónicos y ópticos;26. Fabricación de productos informáticos, electrónicos y ópticos;7605;17
7487;27;(27) 27. Fabricación de material y equipo eléctrico;27. Fabricación de material y equipo eléctrico;7605;18
7521;28;(28) 28. Fabricación de maquinaria y equipo n.c.o.p.;28. Fabricación de maquinaria y equipo n.c.o.p.;7605;19
7534;29;(29) 29. Fabricación de vehículos de motor, remolques y semirremolques;29. Fabricación de vehículos de motor, remolques y semirremolques;7605;20
7555;30;(30) 30. Fabricación de otro material de transporte;30. Fabricación de otro material de transporte;7605;21
7564;31;(31) 31. Fabricación de muebles;31. Fabricación de muebles;7605;22
7588;32;(32) 32. Otras industrias manufactureras;32. Otras industrias manufactureras;7605;23
7604;33;(33) 33. Reparación e instalación de maquinaria y equipo;33. Reparación e instalación de maquinaria y equipo;7605;24
7114;101;(101) 101. Procesado y conservación de carne y elaboración de productos cárnicos;101. Procesado y conservación de carne y elaboración de productos cárnicos;7158;1
7118;102;(102) 102. Procesado y conservación de pescados, crustáceos y moluscos;102. Procesado y conservación de pescados, crustáceos y moluscos;7158;2
7123;103;(103) 103. Procesado y conservación de frutas y hortalizas;103. Procesado y conservación de frutas y hortalizas;7158;3
7128;104;(104) 104. Fabricación de aceites y grasas vegetales y animales;104. Fabricación de aceites y grasas vegetales y animales;7158;4
7133;105;(105) 105. Fabricación de productos lácteos;105. Fabricación de productos lácteos;7158;5
7137;106;(106) 106. Fabricación de productos de molinería, almidones y productos amiláceos;106. Fabricación de productos de molinería, almidones y productos amiláceos;7158;6
7142;107;(107) 107. Fabricación de productos de panadería y pastas alimenticias;107. Fabricación de productos de panadería y pastas alimenticias;7158;7
7151;108;(108) 108. Fabricación de otros productos alimenticios;108. Fabricación de otros productos alimenticios;7158;8
7155;109;(109) 109. Fabricación de productos para la alimentación animal;109. Fabricación de productos para la alimentación animal;7158;9
7157;10NC_5;(10NC_5) No consta Industria de la alimentación;No consta Industria de la alimentación;7158;1000
7167;110;(110) 110. Fabricación de bebidas;110. Fabricación de bebidas;7170;1
7169;11NC_5;(11NC_5) No consta Fabricación de bebidas;No consta Fabricación de bebidas;7170;1000
7173;120;(120) 120. Industria del tabaco;120. Industria del tabaco;7176;1
7175;12NC_5;(12NC_5) No consta Industria del tabaco;No consta Industria del tabaco;7176;1000
7179;131;(131) 131. Preparación e hilado de fibras textiles;131. Preparación e hilado de fibras textiles;7197;1
7182;132;(132) 132. Fabricación de tejidos textiles;132. Fabricación de tejidos textiles;7197;2
7185;133;(133) 133. Acabado de textiles;133. Acabado de textiles;7197;3
7194;139;(139) 139. Fabricación de otros productos textiles;139. Fabricación de otros productos textiles;7197;9
7196;13NC_5;(13NC_5) No consta Industria textil;No consta Industria textil;7197;1000
7204;141;(141) 141. Confección de prendas de vestir, excepto de peletería;141. Confección de prendas de vestir, excepto de peletería;7214;1
7207;142;(142) 142. Fabricación de artículos de peletería;142. Fabricación de artículos de peletería;7214;2
7211;143;(143) 143. Confección de prendas de vestir de punto;143. Confección de prendas de vestir de punto;7214;3
7213;14NC_5;(14NC_5) No consta Confección de prendas de vestir;No consta Confección de prendas de vestir;7214;1000
7218;151;"(151) 151. Preparación, curtido y acabado del cuero; fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería; preparación y teñido de pieles";"151. Preparación, curtido y acabado del cuero; fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería; preparación y teñido de pieles";7224;1
7221;152;(152) 152. Fabricación de calzado;152. Fabricación de calzado;7224;2
7223;15NC_5;(15NC_5) No consta Industria del cuero y del calzado;No consta Industria del cuero y del calzado;7224;1000
7227;161;(161) 161. Aserrado y cepillado de la madera;161. Aserrado y cepillado de la madera;7237;1
7234;162;(162) 162. Fabricación de productos de madera, corcho, cestería y espartería;162. Fabricación de productos de madera, corcho, cestería y espartería;7237;2
7236;16NC_5;"(16NC_5) No consta Industria de la madera y del corcho, excepto muebles; cestería y espartería";"No consta Industria de la madera y del corcho, excepto muebles; cestería y espartería";7237;1000
7241;171;(171) 171. Fabricación de pasta papelera, papel y cartón;171. Fabricación de pasta papelera, papel y cartón;7251;1
7248;172;(172) 172. Fabricación de artículos de papel y de cartón;172. Fabricación de artículos de papel y de cartón;7251;2
7250;17NC_5;(17NC_5) No consta Industria del papel;No consta Industria del papel;7251;1000
7257;181;(181) 181. Artes gráficas y servicios relacionadas con las mismas;181. Artes gráficas y servicios relacionadas con las mismas;7263;1
7260;182;(182) 182. Reproducción de soportes grabados;182. Reproducción de soportes grabados;7263;2
7262;18NC_5;(18NC_5) No consta Artes gráficas y reproducción de soportes grabados;No consta Artes gráficas y reproducción de soportes grabados;7263;1000
7266;191;(191) 191. Coquerías;191. Coquerías;7272;1
7269;192;(192) 192. Refino de petróleo;192. Refino de petróleo;7272;2
7271;19NC_5;(19NC_5) No consta Coquerías y refino de petróleo;No consta Coquerías y refino de petróleo;7272;1000
7281;201;(201) 201. Fabricación de productos químicos básicos, compuestos nitrogenados, fertilizantes, plásticos y caucho sintético en formas primarias;201. Fabricación de productos químicos básicos, compuestos nitrogenados, fertilizantes, plásticos y caucho sintético en formas primarias;7303;1
7284;202;(202) 202. Fabricación de pesticidas y otros productos agroquímicos;202. Fabricación de pesticidas y otros productos agroquímicos;7303;2
7287;203;"(203) 203. Fabricación de pinturas, barnices y revestimientos similares; tintas de imprenta y masillas";"203. Fabricación de pinturas, barnices y revestimientos similares; tintas de imprenta y masillas";7303;3
