ESTADO_DATO;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;RESITUR;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES61;2020;ESTA_MEDI_ESTI;1947.109337351;A;_Z;_Z;_Z
A;ES61;2019;ESTA_MEDI_ESTI;2473.208440904;A;_Z;_Z;_Z
A;ES61;2018;ESTA_MEDI_ESTI;2220.570799157;A;_Z;_Z;_Z
A;ES61;2017;ESTA_MEDI_ESTI;2044.406336291;A;_Z;_Z;_Z
A;ES61;2016;ESTA_MEDI_ESTI;1638.848261359;A;_Z;_Z;_Z
A;ES61;2015;ESTA_MEDI_ESTI;1510.365128958;A;_Z;_Z;_Z
A;ES61;2014;ESTA_MEDI_ESTI;1542.473359425;A;_Z;_Z;_Z
A;ES61;2013;ESTA_MEDI_ESTI;1458.154093899;A;_Z;_Z;_Z
P;ES611;2021;ESTA_MEDI_ESTI;118.197392323;A;_Z;_Z;_Z
P;ES612;2021;ESTA_MEDI_ESTI;62.449503757;A;_Z;_Z;_Z
P;ES613;2021;ESTA_MEDI_ESTI;189.598934599;A;_Z;_Z;_Z
P;ES614;2021;ESTA_MEDI_ESTI;136.606581471;A;_Z;_Z;_Z
P;ES615;2021;ESTA_MEDI_ESTI;119.244768855;A;_Z;_Z;_Z
P;ES616;2021;ESTA_MEDI_ESTI;162.999065933;A;_Z;_Z;_Z
P;ES617;2021;ESTA_MEDI_ESTI;1287.591421888;A;_Z;_Z;_Z
P;ES618;2021;ESTA_MEDI_ESTI;145.48882784;A;_Z;_Z;_Z
P;ES61;2021;ESTA_MEDI_ESTI;2222.176496666;A;_Z;_Z;_Z
A;ES611;2020;PLAZ_MEDI_ESTI;802.422642968;A;_Z;_Z;_Z
A;ES611;2019;PLAZ_MEDI_ESTI;1024.536636911;A;_Z;_Z;_Z
A;ES611;2018;PLAZ_MEDI_ESTI;929.44607061;A;_Z;_Z;_Z
A;ES611;2017;PLAZ_MEDI_ESTI;881.42359793;A;_Z;_Z;_Z
A;ES611;2016;PLAZ_MEDI_ESTI;782.02232614;A;_Z;_Z;_Z
A;ES611;2015;PLAZ_MEDI_ESTI;678.82790781;A;_Z;_Z;_Z
A;ES611;2014;PLAZ_MEDI_ESTI;644.58515767;A;_Z;_Z;_Z
A;ES611;2013;PLAZ_MEDI_ESTI;698.82849534;A;_Z;_Z;_Z
A;ES612;2020;PLAZ_MEDI_ESTI;725.137576248;A;_Z;_Z;_Z
A;ES612;2019;PLAZ_MEDI_ESTI;1102.757442815;A;_Z;_Z;_Z
A;ES612;2018;PLAZ_MEDI_ESTI;1055.4681387;A;_Z;_Z;_Z
A;ES612;2017;PLAZ_MEDI_ESTI;969.4228635;A;_Z;_Z;_Z
A;ES612;2016;PLAZ_MEDI_ESTI;929.71030076;A;_Z;_Z;_Z
A;ES612;2015;PLAZ_MEDI_ESTI;1016.2653108;A;_Z;_Z;_Z
A;ES612;2014;PLAZ_MEDI_ESTI;1070.512738;A;_Z;_Z;_Z
A;ES612;2013;PLAZ_MEDI_ESTI;1092.3395951;A;_Z;_Z;_Z
A;ES613;2020;PLAZ_MEDI_ESTI;2046.306167318;A;_Z;_Z;_Z
A;ES613;2019;PLAZ_MEDI_ESTI;2433.044257981;A;_Z;_Z;_Z
A;ES613;2018;PLAZ_MEDI_ESTI;2309.5257312;A;_Z;_Z;_Z
A;ES613;2017;PLAZ_MEDI_ESTI;2256.9349442;A;_Z;_Z;_Z
A;ES613;2016;PLAZ_MEDI_ESTI;2040.2230996;A;_Z;_Z;_Z
A;ES613;2015;PLAZ_MEDI_ESTI;2223.2327711;A;_Z;_Z;_Z
A;ES613;2014;PLAZ_MEDI_ESTI;2230.3314562;A;_Z;_Z;_Z
A;ES613;2013;PLAZ_MEDI_ESTI;2013.1899933;A;_Z;_Z;_Z
A;ES614;2020;PLAZ_MEDI_ESTI;1037.34505767;A;_Z;_Z;_Z
A;ES614;2019;PLAZ_MEDI_ESTI;1522.274425603;A;_Z;_Z;_Z
A;ES614;2018;PLAZ_MEDI_ESTI;1384.9745841;A;_Z;_Z;_Z
A;ES614;2017;PLAZ_MEDI_ESTI;1422.6092302;A;_Z;_Z;_Z
A;ES614;2016;PLAZ_MEDI_ESTI;1370.0871198;A;_Z;_Z;_Z
A;ES614;2015;PLAZ_MEDI_ESTI;1365.0620541;A;_Z;_Z;_Z
A;ES614;2014;PLAZ_MEDI_ESTI;1319.3453154;A;_Z;_Z;_Z
A;ES614;2013;PLAZ_MEDI_ESTI;1118.1792999;A;_Z;_Z;_Z
A;ES615;2020;PLAZ_MEDI_ESTI;810.438630305;A;_Z;_Z;_Z
A;ES615;2019;PLAZ_MEDI_ESTI;1261.873760234;A;_Z;_Z;_Z
A;ES615;2018;PLAZ_MEDI_ESTI;1256.7347528;A;_Z;_Z;_Z
A;ES615;2017;PLAZ_MEDI_ESTI;1191.7701701;A;_Z;_Z;_Z
A;ES615;2016;PLAZ_MEDI_ESTI;1155.7008286;A;_Z;_Z;_Z
A;ES615;2015;PLAZ_MEDI_ESTI;1203.5822689;A;_Z;_Z;_Z
A;ES615;2014;PLAZ_MEDI_ESTI;1173.2519589;A;_Z;_Z;_Z
A;ES615;2013;PLAZ_MEDI_ESTI;1157.2711064;A;_Z;_Z;_Z
A;ES616;2020;PLAZ_MEDI_ESTI;1697.452394377;A;_Z;_Z;_Z
A;ES616;2019;PLAZ_MEDI_ESTI;2060.980528622;A;_Z;_Z;_Z
A;ES616;2018;PLAZ_MEDI_ESTI;1974.0181609;A;_Z;_Z;_Z
A;ES616;2017;PLAZ_MEDI_ESTI;1994.5601678;A;_Z;_Z;_Z
A;ES616;2016;PLAZ_MEDI_ESTI;1903.7091542;A;_Z;_Z;_Z
A;ES616;2015;PLAZ_MEDI_ESTI;1863.0364921;A;_Z;_Z;_Z
A;ES616;2014;PLAZ_MEDI_ESTI;1471.9659143;A;_Z;_Z;_Z
A;ES616;2013;PLAZ_MEDI_ESTI;1481.5144063;A;_Z;_Z;_Z
A;ES617;2020;PLAZ_MEDI_ESTI;7562.769308271;A;_Z;_Z;_Z
A;ES617;2019;PLAZ_MEDI_ESTI;9655.434912573;A;_Z;_Z;_Z
A;ES617;2018;PLAZ_MEDI_ESTI;8204.4017173;A;_Z;_Z;_Z
A;ES617;2017;PLAZ_MEDI_ESTI;6928.9828875;A;_Z;_Z;_Z
A;ES617;2016;PLAZ_MEDI_ESTI;4835.4806926;A;_Z;_Z;_Z
A;ES617;2015;PLAZ_MEDI_ESTI;3687.1587521;A;_Z;_Z;_Z
A;ES617;2014;PLAZ_MEDI_ESTI;4058.318526;A;_Z;_Z;_Z
A;ES617;2013;PLAZ_MEDI_ESTI;3941.7857543;A;_Z;_Z;_Z
A;ES618;2020;PLAZ_MEDI_ESTI;1219.227117979;A;_Z;_Z;_Z
A;ES618;2019;PLAZ_MEDI_ESTI;1492.411357767;A;_Z;_Z;_Z
A;ES618;2018;PLAZ_MEDI_ESTI;1470.7331105;A;_Z;_Z;_Z
A;ES618;2017;PLAZ_MEDI_ESTI;1278.2270661;A;_Z;_Z;_Z
A;ES618;2016;PLAZ_MEDI_ESTI;1081.8857683;A;_Z;_Z;_Z
A;ES618;2015;PLAZ_MEDI_ESTI;1130.7854443;A;_Z;_Z;_Z
A;ES618;2014;PLAZ_MEDI_ESTI;1199.4319282;A;_Z;_Z;_Z
A;ES618;2013;PLAZ_MEDI_ESTI;1060.2103417;A;_Z;_Z;_Z
A;ES61;2020;PLAZ_MEDI_ESTI;15901.098895136;A;_Z;_Z;_Z
A;ES61;2019;PLAZ_MEDI_ESTI;20553.313322506;A;_Z;_Z;_Z
A;ES61;2018;PLAZ_MEDI_ESTI;18585.30226611;A;_Z;_Z;_Z
A;ES61;2017;PLAZ_MEDI_ESTI;16923.93092733;A;_Z;_Z;_Z
A;ES61;2016;PLAZ_MEDI_ESTI;14098.81929;A;_Z;_Z;_Z
A;ES61;2015;PLAZ_MEDI_ESTI;13167.95100121;A;_Z;_Z;_Z
A;ES61;2014;PLAZ_MEDI_ESTI;13167.74299467;A;_Z;_Z;_Z
A;ES61;2013;PLAZ_MEDI_ESTI;12563.31899234;A;_Z;_Z;_Z
P;ES611;2021;PLAZ_MEDI_ESTI;1063.937535663;A;_Z;_Z;_Z
P;ES612;2021;PLAZ_MEDI_ESTI;854.317228555;A;_Z;_Z;_Z
P;ES613;2021;PLAZ_MEDI_ESTI;1940.179691392;A;_Z;_Z;_Z
P;ES614;2021;PLAZ_MEDI_ESTI;1382.314904565;A;_Z;_Z;_Z
P;ES615;2021;PLAZ_MEDI_ESTI;985.948802556;A;_Z;_Z;_Z
P;ES616;2021;PLAZ_MEDI_ESTI;1655.792309962;A;_Z;_Z;_Z
P;ES617;2021;PLAZ_MEDI_ESTI;9039.143580574;A;_Z;_Z;_Z
P;ES618;2021;PLAZ_MEDI_ESTI;1555.300363619;A;_Z;_Z;_Z
P;ES61;2021;PLAZ_MEDI_ESTI;18476.934416886;A;_Z;_Z;_Z
A;ES611;2020;HABI_MEDI_ESTI;358.039478006;A;_Z;_Z;_Z
A;ES611;2019;HABI_MEDI_ESTI;466.580618514;A;_Z;_Z;_Z
A;ES611;2018;HABI_MEDI_ESTI;429.75423184;A;_Z;_Z;_Z
A;ES611;2017;HABI_MEDI_ESTI;403.392663;A;_Z;_Z;_Z
A;ES611;2016;HABI_MEDI_ESTI;361.68305201;A;_Z;_Z;_Z
A;ES611;2015;HABI_MEDI_ESTI;322.03191636;A;_Z;_Z;_Z
A;ES611;2014;HABI_MEDI_ESTI;311.32518768;A;_Z;_Z;_Z
A;ES611;2013;HABI_MEDI_ESTI;333.87915143;A;_Z;_Z;_Z
A;ES612;2020;HABI_MEDI_ESTI;297.891383667;A;_Z;_Z;_Z
A;ES612;2019;HABI_MEDI_ESTI;468.394653589;A;_Z;_Z;_Z
A;ES612;2018;HABI_MEDI_ESTI;454.04670259;A;_Z;_Z;_Z
A;ES612;2017;HABI_MEDI_ESTI;447.5161897;A;_Z;_Z;_Z
A;ES612;2016;HABI_MEDI_ESTI;428.69295106;A;_Z;_Z;_Z
A;ES612;2015;HABI_MEDI_ESTI;468.63273148;A;_Z;_Z;_Z
A;ES612;2014;HABI_MEDI_ESTI;493.07092947;A;_Z;_Z;_Z
A;ES612;2013;HABI_MEDI_ESTI;497.88402954;A;_Z;_Z;_Z
A;ES613;2020;HABI_MEDI_ESTI;981.826713424;A;_Z;_Z;_Z
A;ES613;2019;HABI_MEDI_ESTI;1161.94735663;A;_Z;_Z;_Z
A;ES613;2018;HABI_MEDI_ESTI;1115.9606565;A;_Z;_Z;_Z
A;ES613;2017;HABI_MEDI_ESTI;1081.7226223;A;_Z;_Z;_Z
A;ES613;2016;HABI_MEDI_ESTI;976.00331888;A;_Z;_Z;_Z
A;ES613;2015;HABI_MEDI_ESTI;1063.5761592;A;_Z;_Z;_Z
A;ES613;2014;HABI_MEDI_ESTI;1072.7546408;A;_Z;_Z;_Z
A;ES613;2013;HABI_MEDI_ESTI;977.03343757;A;_Z;_Z;_Z
A;ES614;2020;HABI_MEDI_ESTI;493.100830676;A;_Z;_Z;_Z
A;ES614;2019;HABI_MEDI_ESTI;726.756553553;A;_Z;_Z;_Z
A;ES614;2018;HABI_MEDI_ESTI;657.85294037;A;_Z;_Z;_Z
A;ES614;2017;HABI_MEDI_ESTI;685.05400038;A;_Z;_Z;_Z
A;ES614;2016;HABI_MEDI_ESTI;661.25026375;A;_Z;_Z;_Z
A;ES614;2015;HABI_MEDI_ESTI;667.80292534;A;_Z;_Z;_Z
A;ES614;2014;HABI_MEDI_ESTI;647.51319172;A;_Z;_Z;_Z
A;ES614;2013;HABI_MEDI_ESTI;551.66549891;A;_Z;_Z;_Z
A;ES615;2020;HABI_MEDI_ESTI;386.534496162;A;_Z;_Z;_Z
A;ES615;2019;HABI_MEDI_ESTI;635.485037172;A;_Z;_Z;_Z
A;ES615;2018;HABI_MEDI_ESTI;623.68231436;A;_Z;_Z;_Z
A;ES615;2017;HABI_MEDI_ESTI;589.56264992;A;_Z;_Z;_Z
A;ES615;2016;HABI_MEDI_ESTI;581.00718441;A;_Z;_Z;_Z
A;ES615;2015;HABI_MEDI_ESTI;593.41496625;A;_Z;_Z;_Z
A;ES615;2014;HABI_MEDI_ESTI;578.03449309;A;_Z;_Z;_Z
A;ES615;2013;HABI_MEDI_ESTI;565.88020558;A;_Z;_Z;_Z
A;ES616;2020;HABI_MEDI_ESTI;759.932993345;A;_Z;_Z;_Z
A;ES616;2019;HABI_MEDI_ESTI;911.4740542;A;_Z;_Z;_Z
A;ES616;2018;HABI_MEDI_ESTI;869.49896982;A;_Z;_Z;_Z
A;ES616;2017;HABI_MEDI_ESTI;882.60561968;A;_Z;_Z;_Z
A;ES616;2016;HABI_MEDI_ESTI;836.45077112;A;_Z;_Z;_Z
A;ES616;2015;HABI_MEDI_ESTI;810.30062242;A;_Z;_Z;_Z
A;ES616;2014;HABI_MEDI_ESTI;655.31313385;A;_Z;_Z;_Z
A;ES616;2013;HABI_MEDI_ESTI;684.39470231;A;_Z;_Z;_Z
A;ES617;2020;HABI_MEDI_ESTI;3555.134193387;A;_Z;_Z;_Z
A;ES617;2019;HABI_MEDI_ESTI;4614.437099726;A;_Z;_Z;_Z
A;ES617;2018;HABI_MEDI_ESTI;3999.3423427;A;_Z;_Z;_Z
A;ES617;2017;HABI_MEDI_ESTI;3411.6619285;A;_Z;_Z;_Z
A;ES617;2016;HABI_MEDI_ESTI;2388.3511948;A;_Z;_Z;_Z
A;ES617;2015;HABI_MEDI_ESTI;1803.2030394;A;_Z;_Z;_Z
A;ES617;2014;HABI_MEDI_ESTI;1989.0809895;A;_Z;_Z;_Z
A;ES617;2013;HABI_MEDI_ESTI;1897.2080812;A;_Z;_Z;_Z
A;ES618;2020;HABI_MEDI_ESTI;547.216195143;A;_Z;_Z;_Z
A;ES618;2019;HABI_MEDI_ESTI;657.544629309;A;_Z;_Z;_Z
A;ES618;2018;HABI_MEDI_ESTI;648.21609397;A;_Z;_Z;_Z
A;ES618;2017;HABI_MEDI_ESTI;584.88579773;A;_Z;_Z;_Z
A;ES618;2016;HABI_MEDI_ESTI;501.59291469;A;_Z;_Z;_Z
A;ES618;2015;HABI_MEDI_ESTI;527.60211501;A;_Z;_Z;_Z
A;ES618;2014;HABI_MEDI_ESTI;570.72671922;A;_Z;_Z;_Z
A;ES618;2013;HABI_MEDI_ESTI;503.55174838;A;_Z;_Z;_Z
A;ES61;2020;HABI_MEDI_ESTI;7379.67628381;A;_Z;_Z;_Z
A;ES61;2019;HABI_MEDI_ESTI;9642.620002693;A;_Z;_Z;_Z
A;ES61;2018;HABI_MEDI_ESTI;8798.35425215;A;_Z;_Z;_Z
A;ES61;2017;HABI_MEDI_ESTI;8086.40147121;A;_Z;_Z;_Z
A;ES61;2016;HABI_MEDI_ESTI;6735.03165072;A;_Z;_Z;_Z
A;ES61;2015;HABI_MEDI_ESTI;6256.56447546;A;_Z;_Z;_Z
A;ES61;2014;HABI_MEDI_ESTI;6317.81928533;A;_Z;_Z;_Z
A;ES61;2013;HABI_MEDI_ESTI;6011.49685492;A;_Z;_Z;_Z
P;ES611;2021;HABI_MEDI_ESTI;485.985538923;A;_Z;_Z;_Z
P;ES612;2021;HABI_MEDI_ESTI;350.947670594;A;_Z;_Z;_Z
P;ES613;2021;HABI_MEDI_ESTI;940.130589748;A;_Z;_Z;_Z
P;ES614;2021;HABI_MEDI_ESTI;654.181067414;A;_Z;_Z;_Z
P;ES615;2021;HABI_MEDI_ESTI;448.809720946;A;_Z;_Z;_Z
P;ES616;2021;HABI_MEDI_ESTI;757.548505574;A;_Z;_Z;_Z
P;ES617;2021;HABI_MEDI_ESTI;4200.901845939;A;_Z;_Z;_Z
P;ES618;2021;HABI_MEDI_ESTI;698.92120153;A;_Z;_Z;_Z
P;ES61;2021;HABI_MEDI_ESTI;8537.426140668;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_HABI;14.938623425423962;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_HABI;18.81910195099013;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_HABI;20.889949758871467;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_HABI;25.81003794062561;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_HABI;25.64749158316527;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_HABI;18.635579901313854;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_HABI;18.25533598053013;A;_Z;_Z;_Z
A;ES611;2013;GRAD_OCUP_HABI;14.282365251547509;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_HABI;24.794891346604704;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_HABI;27.676450465619578;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_HABI;27.52543858530216;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_HABI;33.241239741454656;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_HABI;32.30480456643131;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_HABI;28.635642313372454;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_HABI;27.86261022682311;A;_Z;_Z;_Z
A;ES612;2013;GRAD_OCUP_HABI;25.053568670448502;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_HABI;14.932525370062537;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_HABI;17.88946006601063;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_HABI;16.89587473194222;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_HABI;17.18216588600229;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_HABI;16.706126263700476;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_HABI;12.397892438580342;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_HABI;14.188411510062796;A;_Z;_Z;_Z
A;ES613;2013;GRAD_OCUP_HABI;14.933578961523155;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_HABI;16.902336880704542;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_HABI;22.57320143621604;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_HABI;22.117287641545847;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_HABI;18.867077808217324;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_HABI;17.276164629733955;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_HABI;16.12414523868369;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_HABI;15.152512339459339;A;_Z;_Z;_Z
A;ES614;2013;GRAD_OCUP_HABI;15.65755890927879;A;_Z;_Z;_Z
A;ES615;2020;GRAD_OCUP_HABI;24.051384287628178;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_HABI;28.747529962669166;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_HABI;24.3899419075392;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_HABI;22.623460687019225;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_HABI;22.194979298052978;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_HABI;25.470806745093615;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_HABI;19.431086698577353;A;_Z;_Z;_Z
A;ES615;2013;GRAD_OCUP_HABI;16.076539169408843;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_HABI;14.842150620539591;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_HABI;14.279759844054814;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_HABI;14.254690208046876;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_HABI;12.824121863288973;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_HABI;11.85290919144559;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_HABI;11.369685231741972;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_HABI;10.812983603227991;A;_Z;_Z;_Z
A;ES616;2013;GRAD_OCUP_HABI;9.999565602715807;A;_Z;_Z;_Z
A;ES617;2020;GRAD_OCUP_HABI;17.97442570080614;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_HABI;28.8080501755138;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_HABI;32.38494046312641;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_HABI;35.289066834044014;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_HABI;32.62248531859005;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_HABI;29.709456533982813;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_HABI;29.224002761502437;A;_Z;_Z;_Z
A;ES617;2013;GRAD_OCUP_HABI;25.806650638464507;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_HABI;16.943784597787786;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_HABI;19.257117358237217;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_HABI;19.19957316668535;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_HABI;15.588517296685838;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_HABI;15.923413818826086;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_HABI;16.993131026076476;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_HABI;16.522451842429092;A;_Z;_Z;_Z
A;ES618;2013;GRAD_OCUP_HABI;15.366998936841226;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_HABI;17.545437431002988;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_HABI;24.45554920187088;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_HABI;25.510496227286193;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_HABI;26.089149289286045;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_HABI;23.691803870816543;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_HABI;20.816555253436334;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_HABI;20.62897981748657;A;_Z;_Z;_Z
A;ES61;2013;GRAD_OCUP_HABI;18.81568098859219;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_HABI;19.133748678890832;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_HABI;26.148574589826307;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_HABI;16.16419254121534;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_HABI;21.49094377470993;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_HABI;26.716017374043606;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_HABI;16.95696565363917;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_HABI;22.222671147408565;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_HABI;17.43754666889136;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_HABI;20.862235008771627;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_PLAZ;10.687847147468906;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_PLAZ;15.44681490185867;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_PLAZ;16.153807822487405;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_PLAZ;20.886711071992504;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_PLAZ;19.820215859444875;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_PLAZ;14.961962902743197;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_PLAZ;14.282418074251096;A;_Z;_Z;_Z
A;ES611;2013;GRAD_OCUP_PLAZ;12.186655122665735;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_PLAZ;16.85742491871137;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_PLAZ;19.64667924024126;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_PLAZ;19.617708001591616;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_PLAZ;25.927144513855385;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_PLAZ;22.384021011693797;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_PLAZ;20.739559185984962;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_PLAZ;18.55674574046965;A;_Z;_Z;_Z
A;ES612;2013;GRAD_OCUP_PLAZ;15.770306479115561;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_PLAZ;11.266234369981909;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_PLAZ;14.233729355267009;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_PLAZ;14.481268248361314;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_PLAZ;13.907477277386029;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_PLAZ;12.988370222940494;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_PLAZ;9.307301459379788;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_PLAZ;10.80696221003243;A;_Z;_Z;_Z
A;ES613;2013;GRAD_OCUP_PLAZ;11.814995894654986;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_PLAZ;13.391956929418702;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_PLAZ;18.282233648638492;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_PLAZ;18.061158028582195;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_PLAZ;15.50217338172308;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_PLAZ;14.054436569559817;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_PLAZ;13.476147117083649;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_PLAZ;13.360643351854964;A;_Z;_Z;_Z
A;ES614;2013;GRAD_OCUP_PLAZ;13.540317275014868;A;_Z;_Z;_Z
A;ES615;2020;GRAD_OCUP_PLAZ;19.3493450594235;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_PLAZ;23.354330992284908;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_PLAZ;21.609729309619834;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_PLAZ;19.526161456153396;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_PLAZ;19.19367592378656;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_PLAZ;20.550455529396842;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_PLAZ;14.028345598017307;A;_Z;_Z;_Z
A;ES615;2013;GRAD_OCUP_PLAZ;11.97528682636088;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_PLAZ;11.587602624259207;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_PLAZ;11.696959125970205;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_PLAZ;11.912189254773132;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_PLAZ;10.67539929491617;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_PLAZ;9.85735189831867;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_PLAZ;9.246586296107473;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_PLAZ;8.502322805451392;A;_Z;_Z;_Z
A;ES616;2013;GRAD_OCUP_PLAZ;8.808968215566113;A;_Z;_Z;_Z
