TEMPORAL;TERRITORIO;VARIABLE;MONSALARIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2017;ES613;281697;281486;F;TOTAL;ASAL_PER;24875.0;A
2017;ES613;281698;281485;_T;TOTAL;ASAL_PER;4900.0;A
2017;ES613;281698;281485;M;TOTAL;ASAL_PER;1550.0;A
2017;ES613;281698;281485;F;TOTAL;ASAL_PER;900.0;A
2017;ES613;281698;281486;_T;TOTAL;ASAL_PER;4900.0;A
2017;ES613;281698;281486;M;TOTAL;ASAL_PER;1550.0;A
2017;ES613;281698;281486;F;TOTAL;ASAL_PER;900.0;A
2017;ES613;281694;281485;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281694;281485;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281694;281485;F;TOTAL;ASAL_PER;188900.0;A
2017;ES613;281694;281486;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281694;281486;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281694;281486;F;TOTAL;ASAL_PER;188900.0;A
2017;ES614;281695;281485;_T;TOTAL;ASAL_PER;640450.0;A
2017;ES614;281695;281485;M;TOTAL;ASAL_PER;161150.0;A
2017;ES614;281695;281485;F;TOTAL;ASAL_PER;159075.0;A
2017;ES614;281695;281486;_T;TOTAL;ASAL_PER;640450.0;A
2017;ES614;281695;281486;M;TOTAL;ASAL_PER;161150.0;A
2017;ES614;281695;281486;F;TOTAL;ASAL_PER;159075.0;A
2017;ES614;281697;281485;_T;TOTAL;ASAL_PER;146000.0;A
2017;ES614;281697;281485;M;TOTAL;ASAL_PER;46150.0;A
2017;ES614;281697;281485;F;TOTAL;ASAL_PER;26850.0;A
2017;ES614;281697;281486;_T;TOTAL;ASAL_PER;146000.0;A
2017;ES614;281697;281486;M;TOTAL;ASAL_PER;46150.0;A
2017;ES614;281697;281486;F;TOTAL;ASAL_PER;26850.0;A
2017;ES614;281698;281485;_T;TOTAL;ASAL_PER;8200.0;A
2017;ES614;281698;281485;M;TOTAL;ASAL_PER;2475.0;A
2017;ES614;281698;281485;F;TOTAL;ASAL_PER;1625.0;A
2017;ES614;281698;281486;_T;TOTAL;ASAL_PER;8200.0;A
2017;ES614;281698;281486;M;TOTAL;ASAL_PER;2475.0;A
2017;ES614;281698;281486;F;TOTAL;ASAL_PER;1625.0;A
2017;ES614;281694;281485;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281694;281485;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281694;281485;F;TOTAL;ASAL_PER;187550.0;A
2017;ES614;281694;281486;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281694;281486;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281694;281486;F;TOTAL;ASAL_PER;187550.0;A
2017;ES615;281695;281485;_T;TOTAL;ASAL_PER;490550.0;A
2017;ES615;281695;281485;M;TOTAL;ASAL_PER;117350.0;A
2017;ES615;281695;281485;F;TOTAL;ASAL_PER;127925.0;A
2017;ES615;281695;281486;_T;TOTAL;ASAL_PER;490550.0;A
2017;ES615;281695;281486;M;TOTAL;ASAL_PER;117350.0;A
2017;ES615;281695;281486;F;TOTAL;ASAL_PER;127925.0;A
2017;ES615;281697;281485;_T;TOTAL;ASAL_PER;75650.0;A
2017;ES615;281697;281485;M;TOTAL;ASAL_PER;23200.0;A
2017;ES615;281697;281485;F;TOTAL;ASAL_PER;14625.0;A
2017;ES615;281697;281486;_T;TOTAL;ASAL_PER;75650.0;A
2017;ES615;281697;281486;M;TOTAL;ASAL_PER;23200.0;A
2017;ES615;281697;281486;F;TOTAL;ASAL_PER;14625.0;A
2017;ES615;281698;281485;_T;TOTAL;ASAL_PER;19550.0;A
2017;ES615;281698;281485;M;TOTAL;ASAL_PER;8325.0;A
2017;ES615;281698;281485;F;TOTAL;ASAL_PER;1450.0;A
2017;ES615;281698;281486;_T;TOTAL;ASAL_PER;19550.0;A
2017;ES615;281698;281486;M;TOTAL;ASAL_PER;8325.0;A
2017;ES615;281698;281486;F;TOTAL;ASAL_PER;1450.0;A
2017;ES615;281694;281485;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281694;281485;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281694;281485;F;TOTAL;ASAL_PER;144000.0;A
2017;ES615;281694;281486;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281694;281486;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281694;281486;F;TOTAL;ASAL_PER;144000.0;A
2017;ES616;281695;281485;_T;TOTAL;ASAL_PER;467600.0;A
2017;ES616;281695;281485;M;TOTAL;ASAL_PER;124550.0;A
2017;ES616;281695;281485;F;TOTAL;ASAL_PER;109250.0;A
2017;ES616;281695;281486;_T;TOTAL;ASAL_PER;467600.0;A
2017;ES616;281695;281486;M;TOTAL;ASAL_PER;124550.0;A
2017;ES616;281695;281486;F;TOTAL;ASAL_PER;109250.0;A
2017;ES616;281697;281485;_T;TOTAL;ASAL_PER;108350.0;A
2017;ES616;281697;281485;M;TOTAL;ASAL_PER;35825.0;A
2017;ES616;281697;281485;F;TOTAL;ASAL_PER;18350.0;A
2017;ES616;281697;281486;_T;TOTAL;ASAL_PER;108350.0;A
2017;ES616;281697;281486;M;TOTAL;ASAL_PER;35825.0;A
2017;ES616;281697;281486;F;TOTAL;ASAL_PER;18350.0;A
2017;ES616;281698;281485;_T;TOTAL;ASAL_PER;3000.0;A
2017;ES616;281698;281485;M;TOTAL;ASAL_PER;1200.0;A
2017;ES616;281698;281486;_T;TOTAL;ASAL_PER;3000.0;A
2017;ES616;281698;281486;M;TOTAL;ASAL_PER;1200.0;A
2017;ES616;281694;281485;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281694;281485;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281694;281485;F;TOTAL;ASAL_PER;127900.0;A
2017;ES616;281694;281486;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281694;281486;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281694;281486;F;TOTAL;ASAL_PER;127900.0;A
2017;ES617;281695;281485;_T;TOTAL;ASAL_PER;1324550.0;A
2017;ES617;281695;281485;M;TOTAL;ASAL_PER;332875.0;A
2017;ES617;281695;281485;F;TOTAL;ASAL_PER;329400.0;A
2017;ES617;281695;281486;_T;TOTAL;ASAL_PER;1324550.0;A
2017;ES617;281695;281486;M;TOTAL;ASAL_PER;332875.0;A
2017;ES617;281695;281486;F;TOTAL;ASAL_PER;329400.0;A
2017;ES617;281697;281485;_T;TOTAL;ASAL_PER;308200.0;A
2017;ES617;281697;281485;M;TOTAL;ASAL_PER;92725.0;A
2017;ES617;281697;281485;F;TOTAL;ASAL_PER;61375.0;A
2017;ES617;281697;281486;_T;TOTAL;ASAL_PER;308200.0;A
2017;ES617;281697;281486;M;TOTAL;ASAL_PER;92725.0;A
2017;ES617;281697;281486;F;TOTAL;ASAL_PER;61375.0;A
2017;ES617;281698;281485;_T;TOTAL;ASAL_PER;18700.0;A
2017;ES617;281698;281485;M;TOTAL;ASAL_PER;6525.0;A
2017;ES617;281698;281485;F;TOTAL;ASAL_PER;2825.0;A
2017;ES617;281698;281486;_T;TOTAL;ASAL_PER;18700.0;A
2017;ES617;281698;281486;M;TOTAL;ASAL_PER;6525.0;A
2017;ES617;281698;281486;F;TOTAL;ASAL_PER;2825.0;A
2017;ES617;281694;281485;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281694;281485;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281694;281485;F;TOTAL;ASAL_PER;393600.0;A
2017;ES617;281694;281486;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281694;281486;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281694;281486;F;TOTAL;ASAL_PER;393600.0;A
2017;ES618;281695;281485;_T;TOTAL;ASAL_PER;1666200.0;A
2017;ES618;281695;281485;M;TOTAL;ASAL_PER;431575.0;A
2017;ES618;281695;281485;F;TOTAL;ASAL_PER;401525.0;A
2017;ES618;281695;281486;_T;TOTAL;ASAL_PER;1666200.0;A
2017;ES618;281695;281486;M;TOTAL;ASAL_PER;431575.0;A
2017;ES618;281695;281486;F;TOTAL;ASAL_PER;401525.0;A
2017;ES618;281697;281485;_T;TOTAL;ASAL_PER;307300.0;A
2017;ES618;281697;281485;M;TOTAL;ASAL_PER;95975.0;A
2017;ES618;281697;281485;F;TOTAL;ASAL_PER;57675.0;A
2017;ES618;281697;281486;_T;TOTAL;ASAL_PER;307300.0;A
2017;ES618;281697;281486;M;TOTAL;ASAL_PER;95975.0;A
2017;ES618;281697;281486;F;TOTAL;ASAL_PER;57675.0;A
2017;ES618;281698;281485;_T;TOTAL;ASAL_PER;14750.0;A
2017;ES618;281698;281485;M;TOTAL;ASAL_PER;4400.0;A
2017;ES618;281698;281485;F;TOTAL;ASAL_PER;2975.0;A
2017;ES618;281698;281486;_T;TOTAL;ASAL_PER;14750.0;A
2017;ES618;281698;281486;M;TOTAL;ASAL_PER;4400.0;A
2017;ES618;281698;281486;F;TOTAL;ASAL_PER;2975.0;A
2017;ES618;281694;281485;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281694;281485;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281694;281485;F;TOTAL;ASAL_PER;462175.0;A
2017;ES618;281694;281486;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281694;281486;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281694;281486;F;TOTAL;ASAL_PER;462175.0;A
2017;ES61;281695;281485;_T;TOTAL;ASAL_PER;5020500.0;A
2017;ES61;281695;281485;M;TOTAL;ASAL_PER;1296825.0;A
2017;ES61;281695;281485;F;TOTAL;ASAL_PER;1213425.0;A
2017;ES61;281695;281486;_T;TOTAL;ASAL_PER;5020500.0;A
2017;ES61;281695;281486;M;TOTAL;ASAL_PER;1296825.0;A
2017;ES61;281695;281486;F;TOTAL;ASAL_PER;1213425.0;A
2017;ES61;281697;281485;_T;TOTAL;ASAL_PER;1025900.0;A
2017;ES61;281697;281485;M;TOTAL;ASAL_PER;319350.0;A
2017;ES61;281697;281485;F;TOTAL;ASAL_PER;193600.0;A
2017;ES61;281697;281486;_T;TOTAL;ASAL_PER;1025900.0;A
2017;ES61;281697;281486;M;TOTAL;ASAL_PER;319350.0;A
2017;ES61;281697;281486;F;TOTAL;ASAL_PER;193600.0;A
2017;ES61;281698;281485;_T;TOTAL;ASAL_PER;97600.0;A
2017;ES61;281698;281485;M;TOTAL;ASAL_PER;38250.0;A
2017;ES61;281698;281485;F;TOTAL;ASAL_PER;10550.0;A
2017;ES61;281698;281486;_T;TOTAL;ASAL_PER;97600.0;A
2017;ES61;281698;281486;M;TOTAL;ASAL_PER;38250.0;A
2017;ES61;281698;281486;F;TOTAL;ASAL_PER;10550.0;A
2017;ES61;281694;281485;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281694;281485;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281694;281485;F;TOTAL;ASAL_PER;1417575.0;A
2017;ES61;281694;281486;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281694;281486;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281694;281486;F;TOTAL;ASAL_PER;1417575.0;A
2018;ES611;281695;281485;_T;TOTAL;ASAL_PER;570250.0;A
2018;ES611;281695;281485;M;TOTAL;ASAL_PER;149250.0;A
2018;ES611;281695;281485;F;TOTAL;ASAL_PER;135875.0;A
2018;ES611;281695;281486;_T;TOTAL;ASAL_PER;570250.0;A
2018;ES611;281695;281486;M;TOTAL;ASAL_PER;149250.0;A
2018;ES611;281695;281486;F;TOTAL;ASAL_PER;135875.0;A
2018;ES611;281697;281485;_T;TOTAL;ASAL_PER;112350.0;A
2018;ES611;281697;281485;M;TOTAL;ASAL_PER;33425.0;A
2018;ES611;281697;281485;F;TOTAL;ASAL_PER;22750.0;A
2018;ES611;281697;281486;_T;TOTAL;ASAL_PER;112350.0;A
2018;ES611;281697;281486;M;TOTAL;ASAL_PER;33425.0;A
2018;ES611;281697;281486;F;TOTAL;ASAL_PER;22750.0;A
2018;ES611;281698;281485;_T;TOTAL;ASAL_PER;17500.0;A
2018;ES611;281698;281485;M;TOTAL;ASAL_PER;6650.0;A
2018;ES611;281698;281485;F;TOTAL;ASAL_PER;2100.0;A
2018;ES611;281698;281486;_T;TOTAL;ASAL_PER;17500.0;A
2018;ES611;281698;281486;M;TOTAL;ASAL_PER;6650.0;A
2018;ES611;281698;281486;F;TOTAL;ASAL_PER;2100.0;A
2018;ES611;281694;281485;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281694;281485;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281694;281485;F;TOTAL;ASAL_PER;160725.0;A
2018;ES611;281694;281486;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281694;281486;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281694;281486;F;TOTAL;ASAL_PER;160725.0;A
2018;ES612;281695;281485;_T;TOTAL;ASAL_PER;938550.0;A
2018;ES612;281695;281485;M;TOTAL;ASAL_PER;246800.0;A
2018;ES612;281695;281485;F;TOTAL;ASAL_PER;222475.0;A
2018;ES612;281695;281486;_T;TOTAL;ASAL_PER;938550.0;A
2018;ES612;281695;281486;M;TOTAL;ASAL_PER;246800.0;A
2018;ES612;281695;281486;F;TOTAL;ASAL_PER;222475.0;A
2018;ES612;281697;281485;_T;TOTAL;ASAL_PER;183200.0;A
2018;ES612;281697;281485;M;TOTAL;ASAL_PER;56600.0;A
2018;ES612;281697;281485;F;TOTAL;ASAL_PER;35000.0;A
2018;ES612;281697;281486;_T;TOTAL;ASAL_PER;183200.0;A
2018;ES612;281697;281486;M;TOTAL;ASAL_PER;56600.0;A
2018;ES612;281697;281486;F;TOTAL;ASAL_PER;35000.0;A
2018;ES612;281698;281485;_T;TOTAL;ASAL_PER;42800.0;A
2018;ES612;281698;281485;M;TOTAL;ASAL_PER;18250.0;A
2018;ES612;281698;281485;F;TOTAL;ASAL_PER;3150.0;A
2018;ES612;281698;281486;_T;TOTAL;ASAL_PER;42800.0;A
2018;ES612;281698;281486;M;TOTAL;ASAL_PER;18250.0;A
2018;ES612;281698;281486;F;TOTAL;ASAL_PER;3150.0;A
2018;ES612;281694;281485;_T;TOTAL;ASAL_PER;1164550.0;A
2018;ES612;281694;281485;M;TOTAL;ASAL_PER;321650.0;A
2018;ES612;281694;281485;F;TOTAL;ASAL_PER;260625.0;A
2018;ES612;281694;281486;_T;TOTAL;ASAL_PER;1164550.0;A
2018;ES612;281694;281486;M;TOTAL;ASAL_PER;321650.0;A
2018;ES612;281694;281486;F;TOTAL;ASAL_PER;260625.0;A
2018;ES613;281695;281485;_T;TOTAL;ASAL_PER;675950.0;A
2018;ES613;281695;281485;M;TOTAL;ASAL_PER;171600.0;A
2018;ES613;281695;281485;F;TOTAL;ASAL_PER;166375.0;A
2018;ES613;281695;281486;_T;TOTAL;ASAL_PER;675950.0;A
2018;ES613;281695;281486;M;TOTAL;ASAL_PER;171600.0;A
2018;ES613;281695;281486;F;TOTAL;ASAL_PER;166375.0;A
2018;ES613;281697;281485;_T;TOTAL;ASAL_PER;147000.0;A
2018;ES613;281697;281485;M;TOTAL;ASAL_PER;47175.0;A
2018;ES613;281697;281485;F;TOTAL;ASAL_PER;26325.0;A
2018;ES613;281697;281486;_T;TOTAL;ASAL_PER;147000.0;A
2018;ES613;281697;281486;M;TOTAL;ASAL_PER;47175.0;A
2018;ES613;281697;281486;F;TOTAL;ASAL_PER;26325.0;A
2018;ES613;281698;281485;_T;TOTAL;ASAL_PER;4500.0;A
2018;ES613;281698;281485;M;TOTAL;ASAL_PER;1550.0;A
2018;ES613;281698;281485;F;TOTAL;ASAL_PER;700.0;A
2018;ES613;281698;281486;_T;TOTAL;ASAL_PER;4500.0;A
2018;ES613;281698;281486;M;TOTAL;ASAL_PER;1550.0;A
2018;ES613;281698;281486;F;TOTAL;ASAL_PER;700.0;A
2018;ES613;281694;281485;_T;TOTAL;ASAL_PER;827450.0;A
2018;ES613;281694;281485;M;TOTAL;ASAL_PER;220325.0;A
2018;ES613;281694;281485;F;TOTAL;ASAL_PER;193400.0;A
2018;ES613;281694;281486;_T;TOTAL;ASAL_PER;827450.0;A
2018;ES613;281694;281486;M;TOTAL;ASAL_PER;220325.0;A
2018;ES613;281694;281486;F;TOTAL;ASAL_PER;193400.0;A
2018;ES614;281695;281485;_T;TOTAL;ASAL_PER;653700.0;A
2018;ES614;281695;281485;M;TOTAL;ASAL_PER;163925.0;A
2018;ES614;281695;281485;F;TOTAL;ASAL_PER;162925.0;A
2018;ES614;281695;281486;_T;TOTAL;ASAL_PER;653700.0;A
2018;ES614;281695;281486;M;TOTAL;ASAL_PER;163925.0;A
2018;ES614;281695;281486;F;TOTAL;ASAL_PER;162925.0;A
2018;ES614;281697;281485;_T;TOTAL;ASAL_PER;160500.0;A
2018;ES614;281697;281485;M;TOTAL;ASAL_PER;50175.0;A
2018;ES614;281697;281485;F;TOTAL;ASAL_PER;30075.0;A
2018;ES614;281697;281486;_T;TOTAL;ASAL_PER;160500.0;A
2018;ES614;281697;281486;M;TOTAL;ASAL_PER;50175.0;A
2018;ES614;281697;281486;F;TOTAL;ASAL_PER;30075.0;A
2018;ES614;281698;281485;_T;TOTAL;ASAL_PER;8500.0;A
2018;ES614;281698;281485;M;TOTAL;ASAL_PER;2600.0;A
2018;ES614;281698;281485;F;TOTAL;ASAL_PER;1650.0;A
2018;ES614;281698;281486;_T;TOTAL;ASAL_PER;8500.0;A
2018;ES614;281698;281486;M;TOTAL;ASAL_PER;2600.0;A
2018;ES614;281698;281486;F;TOTAL;ASAL_PER;1650.0;A
2018;ES614;281694;281485;_T;TOTAL;ASAL_PER;822700.0;A
2018;ES614;281694;281485;M;TOTAL;ASAL_PER;216700.0;A
2018;ES614;281694;281485;F;TOTAL;ASAL_PER;194650.0;A
2018;ES614;281694;281486;_T;TOTAL;ASAL_PER;822700.0;A
2018;ES614;281694;281486;M;TOTAL;ASAL_PER;216700.0;A
2018;ES614;281694;281486;F;TOTAL;ASAL_PER;194650.0;A
2018;ES615;281695;281485;_T;TOTAL;ASAL_PER;507700.0;A
2018;ES615;281695;281485;M;TOTAL;ASAL_PER;117425.0;A
2018;ES615;281695;281485;F;TOTAL;ASAL_PER;136425.0;A
2018;ES615;281695;281486;_T;TOTAL;ASAL_PER;507700.0;A
2018;ES615;281695;281486;M;TOTAL;ASAL_PER;117425.0;A
2018;ES615;281695;281486;F;TOTAL;ASAL_PER;136425.0;A
2018;ES615;281697;281485;_T;TOTAL;ASAL_PER;76750.0;A
2018;ES615;281697;281485;M;TOTAL;ASAL_PER;23100.0;A
2018;ES615;281697;281485;F;TOTAL;ASAL_PER;15275.0;A
2018;ES615;281697;281486;_T;TOTAL;ASAL_PER;76750.0;A
2018;ES615;281697;281486;M;TOTAL;ASAL_PER;23100.0;A
2018;ES615;281697;281486;F;TOTAL;ASAL_PER;15275.0;A
2018;ES615;281698;281485;_T;TOTAL;ASAL_PER;19400.0;A
2018;ES615;281698;281485;M;TOTAL;ASAL_PER;8100.0;A
2018;ES615;281698;281485;F;TOTAL;ASAL_PER;1600.0;A
2018;ES615;281698;281486;_T;TOTAL;ASAL_PER;19400.0;A
2018;ES615;281698;281486;M;TOTAL;ASAL_PER;8100.0;A
2018;ES615;281698;281486;F;TOTAL;ASAL_PER;1600.0;A
2018;ES615;281694;281485;_T;TOTAL;ASAL_PER;603850.0;A
2018;ES615;281694;281485;M;TOTAL;ASAL_PER;148625.0;A
2018;ES615;281694;281485;F;TOTAL;ASAL_PER;153300.0;A
2018;ES615;281694;281486;_T;TOTAL;ASAL_PER;603850.0;A
2018;ES615;281694;281486;M;TOTAL;ASAL_PER;148625.0;A
2018;ES615;281694;281486;F;TOTAL;ASAL_PER;153300.0;A
2018;ES616;281695;281485;_T;TOTAL;ASAL_PER;468650.0;A
2018;ES616;281695;281485;M;TOTAL;ASAL_PER;123925.0;A
2018;ES616;281695;281485;F;TOTAL;ASAL_PER;110400.0;A
2018;ES616;281695;281486;_T;TOTAL;ASAL_PER;468650.0;A
2018;ES616;281695;281486;M;TOTAL;ASAL_PER;123925.0;A
2018;ES616;281695;281486;F;TOTAL;ASAL_PER;110400.0;A
2018;ES616;281697;281485;_T;TOTAL;ASAL_PER;113100.0;A
2018;ES616;281697;281485;M;TOTAL;ASAL_PER;36975.0;A
2018;ES616;281697;281485;F;TOTAL;ASAL_PER;19575.0;A
2018;ES616;281697;281486;_T;TOTAL;ASAL_PER;113100.0;A
2018;ES616;281697;281486;M;TOTAL;ASAL_PER;36975.0;A
2018;ES616;281697;281486;F;TOTAL;ASAL_PER;19575.0;A
2018;ES616;281698;281485;_T;TOTAL;ASAL_PER;3150.0;A
2018;ES616;281698;281485;M;TOTAL;ASAL_PER;1150.0;A
2018;ES616;281698;281486;_T;TOTAL;ASAL_PER;3150.0;A
2018;ES616;281698;281486;M;TOTAL;ASAL_PER;1150.0;A
2018;ES616;281694;281485;_T;TOTAL;ASAL_PER;584900.0;A
2018;ES616;281694;281485;M;TOTAL;ASAL_PER;162050.0;A
2018;ES616;281694;281485;F;TOTAL;ASAL_PER;130400.0;A
2018;ES616;281694;281486;_T;TOTAL;ASAL_PER;584900.0;A
2018;ES616;281694;281486;M;TOTAL;ASAL_PER;162050.0;A
2018;ES616;281694;281486;F;TOTAL;ASAL_PER;130400.0;A
2018;ES617;281695;281485;_T;TOTAL;ASAL_PER;1362950.0;A
2018;ES617;281695;281485;M;TOTAL;ASAL_PER;342125.0;A
2018;ES617;281695;281485;F;TOTAL;ASAL_PER;339350.0;A
2018;ES617;281695;281486;_T;TOTAL;ASAL_PER;1362950.0;A
2018;ES617;281695;281486;M;TOTAL;ASAL_PER;342125.0;A
2018;ES617;281695;281486;F;TOTAL;ASAL_PER;339350.0;A
2018;ES617;281697;281485;_T;TOTAL;ASAL_PER;329550.0;A
2018;ES617;281697;281485;M;TOTAL;ASAL_PER;98700.0;A
2018;ES617;281697;281485;F;TOTAL;ASAL_PER;66075.0;A
2018;ES617;281697;281486;_T;TOTAL;ASAL_PER;329550.0;A
2018;ES617;281697;281486;M;TOTAL;ASAL_PER;98700.0;A
2018;ES617;281697;281486;F;TOTAL;ASAL_PER;66075.0;A
2018;ES617;281698;281485;_T;TOTAL;ASAL_PER;19500.0;A
2018;ES617;281698;281485;M;TOTAL;ASAL_PER;6725.0;A
2018;ES617;281698;281485;F;TOTAL;ASAL_PER;3025.0;A
2018;ES617;281698;281486;_T;TOTAL;ASAL_PER;19500.0;A
2018;ES617;281698;281486;M;TOTAL;ASAL_PER;6725.0;A
2018;ES617;281698;281486;F;TOTAL;ASAL_PER;3025.0;A
2018;ES617;281694;281485;_T;TOTAL;ASAL_PER;1712000.0;A
2018;ES617;281694;281485;M;TOTAL;ASAL_PER;447550.0;A
2018;ES617;281694;281485;F;TOTAL;ASAL_PER;408450.0;A
2018;ES617;281694;281486;_T;TOTAL;ASAL_PER;1712000.0;A
2018;ES617;281694;281486;M;TOTAL;ASAL_PER;447550.0;A
2018;ES617;281694;281486;F;TOTAL;ASAL_PER;408450.0;A
2018;ES618;281695;281485;_T;TOTAL;ASAL_PER;1698100.0;A
