TEMPORAL;TERRITORIO;VARIABLE;MONSALARIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2017;ES611;281645;281486;F;TOTAL;ASAL_PER;155650.0;A
2017;ES612;281646;281485;_T;TOTAL;ASAL_PER;320450.0;A
2017;ES612;281646;281485;M;TOTAL;ASAL_PER;90175.0;A
2017;ES612;281646;281485;F;TOTAL;ASAL_PER;70050.0;A
2017;ES612;281646;281486;_T;TOTAL;ASAL_PER;320450.0;A
2017;ES612;281646;281486;M;TOTAL;ASAL_PER;90175.0;A
2017;ES612;281646;281486;F;TOTAL;ASAL_PER;70050.0;A
2017;ES612;281647;281485;_T;TOTAL;ASAL_PER;123950.0;A
2017;ES612;281647;281485;M;TOTAL;ASAL_PER;33825.0;A
2017;ES612;281647;281485;F;TOTAL;ASAL_PER;28150.0;A
2017;ES612;281647;281486;_T;TOTAL;ASAL_PER;123950.0;A
2017;ES612;281647;281486;M;TOTAL;ASAL_PER;33825.0;A
2017;ES612;281647;281486;F;TOTAL;ASAL_PER;28150.0;A
2017;ES612;281648;281485;_T;TOTAL;ASAL_PER;301950.0;A
2017;ES612;281648;281485;M;TOTAL;ASAL_PER;82775.0;A
2017;ES612;281648;281485;F;TOTAL;ASAL_PER;68200.0;A
2017;ES612;281648;281486;_T;TOTAL;ASAL_PER;301950.0;A
2017;ES612;281648;281486;M;TOTAL;ASAL_PER;82775.0;A
2017;ES612;281648;281486;F;TOTAL;ASAL_PER;68200.0;A
2017;ES612;281649;281485;_T;TOTAL;ASAL_PER;151200.0;A
2017;ES612;281649;281485;M;TOTAL;ASAL_PER;40700.0;A
2017;ES612;281649;281485;F;TOTAL;ASAL_PER;34900.0;A
2017;ES612;281649;281486;_T;TOTAL;ASAL_PER;151200.0;A
2017;ES612;281649;281486;M;TOTAL;ASAL_PER;40700.0;A
2017;ES612;281649;281486;F;TOTAL;ASAL_PER;34900.0;A
2017;ES612;281650;281485;_T;TOTAL;ASAL_PER;231400.0;A
2017;ES612;281650;281485;M;TOTAL;ASAL_PER;63875.0;A
2017;ES612;281650;281485;F;TOTAL;ASAL_PER;51825.0;A
2017;ES612;281650;281486;_T;TOTAL;ASAL_PER;231400.0;A
2017;ES612;281650;281486;M;TOTAL;ASAL_PER;63875.0;A
2017;ES612;281650;281486;F;TOTAL;ASAL_PER;51825.0;A
2017;ES612;281645;281485;_T;TOTAL;ASAL_PER;1128950.0;A
2017;ES612;281645;281485;M;TOTAL;ASAL_PER;311350.0;A
2017;ES612;281645;281485;F;TOTAL;ASAL_PER;253125.0;A
2017;ES612;281645;281486;_T;TOTAL;ASAL_PER;1128950.0;A
2017;ES612;281645;281486;M;TOTAL;ASAL_PER;311350.0;A
2017;ES612;281645;281486;F;TOTAL;ASAL_PER;253125.0;A
2017;ES613;281646;281485;_T;TOTAL;ASAL_PER;229500.0;A
2017;ES613;281646;281485;M;TOTAL;ASAL_PER;60625.0;A
2017;ES613;281646;281485;F;TOTAL;ASAL_PER;54125.0;A
2017;ES613;281646;281486;_T;TOTAL;ASAL_PER;229500.0;A
2017;ES613;281646;281486;M;TOTAL;ASAL_PER;60625.0;A
2017;ES613;281646;281486;F;TOTAL;ASAL_PER;54125.0;A
2017;ES613;281647;281485;_T;TOTAL;ASAL_PER;90300.0;A
2017;ES613;281647;281485;M;TOTAL;ASAL_PER;23900.0;A
2017;ES613;281647;281485;F;TOTAL;ASAL_PER;21250.0;A
2017;ES613;281647;281486;_T;TOTAL;ASAL_PER;90300.0;A
2017;ES613;281647;281486;M;TOTAL;ASAL_PER;23900.0;A
2017;ES613;281647;281486;F;TOTAL;ASAL_PER;21250.0;A
2017;ES613;281648;281485;_T;TOTAL;ASAL_PER;215650.0;A
2017;ES613;281648;281485;M;TOTAL;ASAL_PER;58350.0;A
2017;ES613;281648;281485;F;TOTAL;ASAL_PER;49475.0;A
2017;ES613;281648;281486;_T;TOTAL;ASAL_PER;215650.0;A
2017;ES613;281648;281486;M;TOTAL;ASAL_PER;58350.0;A
2017;ES613;281648;281486;F;TOTAL;ASAL_PER;49475.0;A
2017;ES613;281649;281485;_T;TOTAL;ASAL_PER;101050.0;A
2017;ES613;281649;281485;M;TOTAL;ASAL_PER;25075.0;A
2017;ES613;281649;281485;F;TOTAL;ASAL_PER;25450.0;A
2017;ES613;281649;281486;_T;TOTAL;ASAL_PER;101050.0;A
2017;ES613;281649;281486;M;TOTAL;ASAL_PER;25075.0;A
2017;ES613;281649;281486;F;TOTAL;ASAL_PER;25450.0;A
2017;ES613;281650;281485;_T;TOTAL;ASAL_PER;171600.0;A
2017;ES613;281650;281485;M;TOTAL;ASAL_PER;47200.0;A
2017;ES613;281650;281485;F;TOTAL;ASAL_PER;38600.0;A
2017;ES613;281650;281486;_T;TOTAL;ASAL_PER;171600.0;A
2017;ES613;281650;281486;M;TOTAL;ASAL_PER;47200.0;A
2017;ES613;281650;281486;F;TOTAL;ASAL_PER;38600.0;A
2017;ES613;281645;281485;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281645;281485;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281645;281485;F;TOTAL;ASAL_PER;188900.0;A
2017;ES613;281645;281486;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281645;281486;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281645;281486;F;TOTAL;ASAL_PER;188900.0;A
2017;ES614;281646;281485;_T;TOTAL;ASAL_PER;239350.0;A
2017;ES614;281646;281485;M;TOTAL;ASAL_PER;64100.0;A
2017;ES614;281646;281485;F;TOTAL;ASAL_PER;55575.0;A
2017;ES614;281646;281486;_T;TOTAL;ASAL_PER;239350.0;A
2017;ES614;281646;281486;M;TOTAL;ASAL_PER;64100.0;A
2017;ES614;281646;281486;F;TOTAL;ASAL_PER;55575.0;A
2017;ES614;281647;281485;_T;TOTAL;ASAL_PER;87700.0;A
2017;ES614;281647;281485;M;TOTAL;ASAL_PER;23350.0;A
2017;ES614;281647;281485;F;TOTAL;ASAL_PER;20500.0;A
2017;ES614;281647;281486;_T;TOTAL;ASAL_PER;87700.0;A
2017;ES614;281647;281486;M;TOTAL;ASAL_PER;23350.0;A
2017;ES614;281647;281486;F;TOTAL;ASAL_PER;20500.0;A
2017;ES614;281648;281485;_T;TOTAL;ASAL_PER;200200.0;A
2017;ES614;281648;281485;M;TOTAL;ASAL_PER;53900.0;A
2017;ES614;281648;281485;F;TOTAL;ASAL_PER;46200.0;A
2017;ES614;281648;281486;_T;TOTAL;ASAL_PER;200200.0;A
2017;ES614;281648;281486;M;TOTAL;ASAL_PER;53900.0;A
2017;ES614;281648;281486;F;TOTAL;ASAL_PER;46200.0;A
2017;ES614;281649;281485;_T;TOTAL;ASAL_PER;98050.0;A
2017;ES614;281649;281485;M;TOTAL;ASAL_PER;24500.0;A
2017;ES614;281649;281485;F;TOTAL;ASAL_PER;24525.0;A
2017;ES614;281649;281486;_T;TOTAL;ASAL_PER;98050.0;A
2017;ES614;281649;281486;M;TOTAL;ASAL_PER;24500.0;A
2017;ES614;281649;281486;F;TOTAL;ASAL_PER;24525.0;A
2017;ES614;281650;281485;_T;TOTAL;ASAL_PER;169350.0;A
2017;ES614;281650;281485;M;TOTAL;ASAL_PER;43925.0;A
2017;ES614;281650;281485;F;TOTAL;ASAL_PER;40750.0;A
2017;ES614;281650;281486;_T;TOTAL;ASAL_PER;169350.0;A
2017;ES614;281650;281486;M;TOTAL;ASAL_PER;43925.0;A
2017;ES614;281650;281486;F;TOTAL;ASAL_PER;40750.0;A
2017;ES614;281645;281485;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281645;281485;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281645;281485;F;TOTAL;ASAL_PER;187550.0;A
2017;ES614;281645;281486;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281645;281486;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281645;281486;F;TOTAL;ASAL_PER;187550.0;A
2017;ES615;281646;281485;_T;TOTAL;ASAL_PER;193850.0;A
2017;ES615;281646;281485;M;TOTAL;ASAL_PER;45775.0;A
2017;ES615;281646;281485;F;TOTAL;ASAL_PER;51150.0;A
2017;ES615;281646;281486;_T;TOTAL;ASAL_PER;193850.0;A
2017;ES615;281646;281486;M;TOTAL;ASAL_PER;45775.0;A
2017;ES615;281646;281486;F;TOTAL;ASAL_PER;51150.0;A
2017;ES615;281647;281485;_T;TOTAL;ASAL_PER;68450.0;A
2017;ES615;281647;281485;M;TOTAL;ASAL_PER;15850.0;A
2017;ES615;281647;281485;F;TOTAL;ASAL_PER;18375.0;A
2017;ES615;281647;281486;_T;TOTAL;ASAL_PER;68450.0;A
2017;ES615;281647;281486;M;TOTAL;ASAL_PER;15850.0;A
2017;ES615;281647;281486;F;TOTAL;ASAL_PER;18375.0;A
2017;ES615;281648;281485;_T;TOTAL;ASAL_PER;159850.0;A
2017;ES615;281648;281485;M;TOTAL;ASAL_PER;41600.0;A
2017;ES615;281648;281485;F;TOTAL;ASAL_PER;38325.0;A
2017;ES615;281648;281486;_T;TOTAL;ASAL_PER;159850.0;A
2017;ES615;281648;281486;M;TOTAL;ASAL_PER;41600.0;A
2017;ES615;281648;281486;F;TOTAL;ASAL_PER;38325.0;A
2017;ES615;281649;281485;_T;TOTAL;ASAL_PER;68350.0;A
2017;ES615;281649;281485;M;TOTAL;ASAL_PER;18650.0;A
2017;ES615;281649;281485;F;TOTAL;ASAL_PER;15525.0;A
2017;ES615;281649;281486;_T;TOTAL;ASAL_PER;68350.0;A
2017;ES615;281649;281486;M;TOTAL;ASAL_PER;18650.0;A
2017;ES615;281649;281486;F;TOTAL;ASAL_PER;15525.0;A
2017;ES615;281650;281485;_T;TOTAL;ASAL_PER;95250.0;A
2017;ES615;281650;281485;M;TOTAL;ASAL_PER;27000.0;A
2017;ES615;281650;281485;F;TOTAL;ASAL_PER;20625.0;A
2017;ES615;281650;281486;_T;TOTAL;ASAL_PER;95250.0;A
2017;ES615;281650;281486;M;TOTAL;ASAL_PER;27000.0;A
2017;ES615;281650;281486;F;TOTAL;ASAL_PER;20625.0;A
2017;ES615;281645;281485;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281645;281485;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281645;281485;F;TOTAL;ASAL_PER;144000.0;A
2017;ES615;281645;281486;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281645;281486;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281645;281486;F;TOTAL;ASAL_PER;144000.0;A
2017;ES616;281646;281485;_T;TOTAL;ASAL_PER;192200.0;A
2017;ES616;281646;281485;M;TOTAL;ASAL_PER;56025.0;A
2017;ES616;281646;281485;F;TOTAL;ASAL_PER;40075.0;A
2017;ES616;281646;281486;_T;TOTAL;ASAL_PER;192200.0;A
2017;ES616;281646;281486;M;TOTAL;ASAL_PER;56025.0;A
2017;ES616;281646;281486;F;TOTAL;ASAL_PER;40075.0;A
2017;ES616;281647;281485;_T;TOTAL;ASAL_PER;67350.0;A
2017;ES616;281647;281485;M;TOTAL;ASAL_PER;18450.0;A
2017;ES616;281647;281485;F;TOTAL;ASAL_PER;15225.0;A
2017;ES616;281647;281486;_T;TOTAL;ASAL_PER;67350.0;A
2017;ES616;281647;281486;M;TOTAL;ASAL_PER;18450.0;A
2017;ES616;281647;281486;F;TOTAL;ASAL_PER;15225.0;A
2017;ES616;281648;281485;_T;TOTAL;ASAL_PER;139100.0;A
2017;ES616;281648;281485;M;TOTAL;ASAL_PER;38400.0;A
2017;ES616;281648;281485;F;TOTAL;ASAL_PER;31150.0;A
2017;ES616;281648;281486;_T;TOTAL;ASAL_PER;139100.0;A
2017;ES616;281648;281486;M;TOTAL;ASAL_PER;38400.0;A
2017;ES616;281648;281486;F;TOTAL;ASAL_PER;31150.0;A
2017;ES616;281649;281485;_T;TOTAL;ASAL_PER;64350.0;A
2017;ES616;281649;281485;M;TOTAL;ASAL_PER;16325.0;A
2017;ES616;281649;281485;F;TOTAL;ASAL_PER;15850.0;A
2017;ES616;281649;281486;_T;TOTAL;ASAL_PER;64350.0;A
2017;ES616;281649;281486;M;TOTAL;ASAL_PER;16325.0;A
2017;ES616;281649;281486;F;TOTAL;ASAL_PER;15850.0;A
2017;ES616;281650;281485;_T;TOTAL;ASAL_PER;115950.0;A
2017;ES616;281650;281485;M;TOTAL;ASAL_PER;32375.0;A
2017;ES616;281650;281485;F;TOTAL;ASAL_PER;25600.0;A
2017;ES616;281650;281486;_T;TOTAL;ASAL_PER;115950.0;A
2017;ES616;281650;281486;M;TOTAL;ASAL_PER;32375.0;A
2017;ES616;281650;281486;F;TOTAL;ASAL_PER;25600.0;A
2017;ES616;281645;281485;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281645;281485;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281645;281485;F;TOTAL;ASAL_PER;127900.0;A
2017;ES616;281645;281486;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281645;281486;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281645;281486;F;TOTAL;ASAL_PER;127900.0;A
2017;ES617;281646;281485;_T;TOTAL;ASAL_PER;437500.0;A
2017;ES617;281646;281485;M;TOTAL;ASAL_PER;117675.0;A
2017;ES617;281646;281485;F;TOTAL;ASAL_PER;101075.0;A
2017;ES617;281646;281486;_T;TOTAL;ASAL_PER;437500.0;A
2017;ES617;281646;281486;M;TOTAL;ASAL_PER;117675.0;A
2017;ES617;281646;281486;F;TOTAL;ASAL_PER;101075.0;A
2017;ES617;281647;281485;_T;TOTAL;ASAL_PER;194250.0;A
2017;ES617;281647;281485;M;TOTAL;ASAL_PER;50300.0;A
2017;ES617;281647;281485;F;TOTAL;ASAL_PER;46825.0;A
2017;ES617;281647;281486;_T;TOTAL;ASAL_PER;194250.0;A
2017;ES617;281647;281486;M;TOTAL;ASAL_PER;50300.0;A
2017;ES617;281647;281486;F;TOTAL;ASAL_PER;46825.0;A
2017;ES617;281648;281485;_T;TOTAL;ASAL_PER;452950.0;A
2017;ES617;281648;281485;M;TOTAL;ASAL_PER;121725.0;A
2017;ES617;281648;281485;F;TOTAL;ASAL_PER;104750.0;A
2017;ES617;281648;281486;_T;TOTAL;ASAL_PER;452950.0;A
2017;ES617;281648;281486;M;TOTAL;ASAL_PER;121725.0;A
2017;ES617;281648;281486;F;TOTAL;ASAL_PER;104750.0;A
2017;ES617;281649;281485;_T;TOTAL;ASAL_PER;219450.0;A
2017;ES617;281649;281485;M;TOTAL;ASAL_PER;51475.0;A
2017;ES617;281649;281485;F;TOTAL;ASAL_PER;58250.0;A
2017;ES617;281649;281486;_T;TOTAL;ASAL_PER;219450.0;A
2017;ES617;281649;281486;M;TOTAL;ASAL_PER;51475.0;A
2017;ES617;281649;281486;F;TOTAL;ASAL_PER;58250.0;A
2017;ES617;281650;281485;_T;TOTAL;ASAL_PER;347300.0;A
2017;ES617;281650;281485;M;TOTAL;ASAL_PER;90950.0;A
2017;ES617;281650;281485;F;TOTAL;ASAL_PER;82700.0;A
2017;ES617;281650;281486;_T;TOTAL;ASAL_PER;347300.0;A
2017;ES617;281650;281486;M;TOTAL;ASAL_PER;90950.0;A
2017;ES617;281650;281486;F;TOTAL;ASAL_PER;82700.0;A
2017;ES617;281645;281485;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281645;281485;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281645;281485;F;TOTAL;ASAL_PER;393600.0;A
2017;ES617;281645;281486;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281645;281486;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281645;281486;F;TOTAL;ASAL_PER;393600.0;A
2017;ES618;281646;281485;_T;TOTAL;ASAL_PER;544200.0;A
2017;ES618;281646;281485;M;TOTAL;ASAL_PER;145675.0;A
2017;ES618;281646;281485;F;TOTAL;ASAL_PER;126425.0;A
2017;ES618;281646;281486;_T;TOTAL;ASAL_PER;544200.0;A
2017;ES618;281646;281486;M;TOTAL;ASAL_PER;145675.0;A
2017;ES618;281646;281486;F;TOTAL;ASAL_PER;126425.0;A
2017;ES618;281647;281485;_T;TOTAL;ASAL_PER;216500.0;A
2017;ES618;281647;281485;M;TOTAL;ASAL_PER;54250.0;A
2017;ES618;281647;281485;F;TOTAL;ASAL_PER;54000.0;A
2017;ES618;281647;281486;_T;TOTAL;ASAL_PER;216500.0;A
2017;ES618;281647;281486;M;TOTAL;ASAL_PER;54250.0;A
2017;ES618;281647;281486;F;TOTAL;ASAL_PER;54000.0;A
2017;ES618;281648;281485;_T;TOTAL;ASAL_PER;510800.0;A
2017;ES618;281648;281485;M;TOTAL;ASAL_PER;138775.0;A
2017;ES618;281648;281485;F;TOTAL;ASAL_PER;116625.0;A
2017;ES618;281648;281486;_T;TOTAL;ASAL_PER;510800.0;A
2017;ES618;281648;281486;M;TOTAL;ASAL_PER;138775.0;A
2017;ES618;281648;281486;F;TOTAL;ASAL_PER;116625.0;A
2017;ES618;281649;281485;_T;TOTAL;ASAL_PER;262700.0;A
2017;ES618;281649;281485;M;TOTAL;ASAL_PER;68425.0;A
2017;ES618;281649;281485;F;TOTAL;ASAL_PER;62925.0;A
2017;ES618;281649;281486;_T;TOTAL;ASAL_PER;262700.0;A
2017;ES618;281649;281486;M;TOTAL;ASAL_PER;68425.0;A
2017;ES618;281649;281486;F;TOTAL;ASAL_PER;62925.0;A
2017;ES618;281650;281485;_T;TOTAL;ASAL_PER;454050.0;A
2017;ES618;281650;281485;M;TOTAL;ASAL_PER;124825.0;A
2017;ES618;281650;281485;F;TOTAL;ASAL_PER;102200.0;A
2017;ES618;281650;281486;_T;TOTAL;ASAL_PER;454050.0;A
2017;ES618;281650;281486;M;TOTAL;ASAL_PER;124825.0;A
2017;ES618;281650;281486;F;TOTAL;ASAL_PER;102200.0;A
2017;ES618;281645;281485;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281645;281485;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281645;281485;F;TOTAL;ASAL_PER;462175.0;A
2017;ES618;281645;281486;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281645;281486;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281645;281486;F;TOTAL;ASAL_PER;462175.0;A
2017;ES61;281646;281485;_T;TOTAL;ASAL_PER;1845700.0;A
2017;ES61;281646;281485;M;TOTAL;ASAL_PER;496725.0;A
2017;ES61;281646;281485;F;TOTAL;ASAL_PER;426125.0;A
2017;ES61;281646;281486;_T;TOTAL;ASAL_PER;1845700.0;A
2017;ES61;281646;281486;M;TOTAL;ASAL_PER;496725.0;A
2017;ES61;281646;281486;F;TOTAL;ASAL_PER;426125.0;A
2017;ES61;281647;281485;_T;TOTAL;ASAL_PER;715500.0;A
2017;ES61;281647;281485;M;TOTAL;ASAL_PER;187400.0;A
2017;ES61;281647;281485;F;TOTAL;ASAL_PER;170350.0;A
2017;ES61;281647;281486;_T;TOTAL;ASAL_PER;715500.0;A
2017;ES61;281647;281486;M;TOTAL;ASAL_PER;187400.0;A
2017;ES61;281647;281486;F;TOTAL;ASAL_PER;170350.0;A
2017;ES61;281648;281485;_T;TOTAL;ASAL_PER;1635350.0;A
2017;ES61;281648;281485;M;TOTAL;ASAL_PER;447925.0;A
2017;ES61;281648;281485;F;TOTAL;ASAL_PER;369750.0;A
2017;ES61;281648;281486;_T;TOTAL;ASAL_PER;1635350.0;A
2017;ES61;281648;281486;M;TOTAL;ASAL_PER;447925.0;A
2017;ES61;281648;281486;F;TOTAL;ASAL_PER;369750.0;A
2017;ES61;281649;281485;_T;TOTAL;ASAL_PER;760600.0;A
2017;ES61;281649;281485;M;TOTAL;ASAL_PER;195225.0;A
2017;ES61;281649;281485;F;TOTAL;ASAL_PER;185075.0;A
2017;ES61;281649;281486;_T;TOTAL;ASAL_PER;760600.0;A
2017;ES61;281649;281486;M;TOTAL;ASAL_PER;195225.0;A
2017;ES61;281649;281486;F;TOTAL;ASAL_PER;185075.0;A
2017;ES61;281650;281485;_T;TOTAL;ASAL_PER;1186850.0;A
2017;ES61;281650;281485;M;TOTAL;ASAL_PER;327150.0;A
2017;ES61;281650;281485;F;TOTAL;ASAL_PER;266275.0;A
2017;ES61;281650;281486;_T;TOTAL;ASAL_PER;1186850.0;A
2017;ES61;281650;281486;M;TOTAL;ASAL_PER;327150.0;A
2017;ES61;281650;281486;F;TOTAL;ASAL_PER;266275.0;A
2017;ES61;281645;281485;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281645;281485;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281645;281485;F;TOTAL;ASAL_PER;1417575.0;A
2017;ES61;281645;281486;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281645;281486;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281645;281486;F;TOTAL;ASAL_PER;1417575.0;A
2018;ES611;281646;281485;_T;TOTAL;ASAL_PER;207500.0;A
2018;ES611;281646;281485;M;TOTAL;ASAL_PER;57875.0;A
2018;ES611;281646;281485;F;TOTAL;ASAL_PER;45875.0;A
2018;ES611;281646;281486;_T;TOTAL;ASAL_PER;207500.0;A
2018;ES611;281646;281486;M;TOTAL;ASAL_PER;57875.0;A
2018;ES611;281646;281486;F;TOTAL;ASAL_PER;45875.0;A
2018;ES611;281647;281485;_T;TOTAL;ASAL_PER;80800.0;A
2018;ES611;281647;281485;M;TOTAL;ASAL_PER;22325.0;A
2018;ES611;281647;281485;F;TOTAL;ASAL_PER;18075.0;A
2018;ES611;281647;281486;_T;TOTAL;ASAL_PER;80800.0;A
2018;ES611;281647;281486;M;TOTAL;ASAL_PER;22325.0;A
2018;ES611;281647;281486;F;TOTAL;ASAL_PER;18075.0;A
2018;ES611;281648;281485;_T;TOTAL;ASAL_PER;204200.0;A
2018;ES611;281648;281485;M;TOTAL;ASAL_PER;58325.0;A
2018;ES611;281648;281485;F;TOTAL;ASAL_PER;43775.0;A
2018;ES611;281648;281486;_T;TOTAL;ASAL_PER;204200.0;A
2018;ES611;281648;281486;M;TOTAL;ASAL_PER;58325.0;A
2018;ES611;281648;281486;F;TOTAL;ASAL_PER;43775.0;A
2018;ES611;281649;281485;_T;TOTAL;ASAL_PER;79100.0;A
2018;ES611;281649;281485;M;TOTAL;ASAL_PER;19700.0;A
2018;ES611;281649;281485;F;TOTAL;ASAL_PER;19850.0;A
2018;ES611;281649;281486;_T;TOTAL;ASAL_PER;79100.0;A
2018;ES611;281649;281486;M;TOTAL;ASAL_PER;19700.0;A
2018;ES611;281649;281486;F;TOTAL;ASAL_PER;19850.0;A
2018;ES611;281650;281485;_T;TOTAL;ASAL_PER;128500.0;A
2018;ES611;281650;281485;M;TOTAL;ASAL_PER;31100.0;A
2018;ES611;281650;281485;F;TOTAL;ASAL_PER;33150.0;A
2018;ES611;281650;281486;_T;TOTAL;ASAL_PER;128500.0;A
2018;ES611;281650;281486;M;TOTAL;ASAL_PER;31100.0;A
2018;ES611;281650;281486;F;TOTAL;ASAL_PER;33150.0;A
2018;ES611;281645;281485;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281645;281485;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281645;281485;F;TOTAL;ASAL_PER;160725.0;A
2018;ES611;281645;281486;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281645;281486;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281645;281486;F;TOTAL;ASAL_PER;160725.0;A
2018;ES612;281646;281485;_T;TOTAL;ASAL_PER;327600.0;A
2018;ES612;281646;281485;M;TOTAL;ASAL_PER;90600.0;A
2018;ES612;281646;281485;F;TOTAL;ASAL_PER;73200.0;A
2018;ES612;281646;281486;_T;TOTAL;ASAL_PER;327600.0;A
2018;ES612;281646;281486;M;TOTAL;ASAL_PER;90600.0;A
2018;ES612;281646;281486;F;TOTAL;ASAL_PER;73200.0;A
2018;ES612;281647;281485;_T;TOTAL;ASAL_PER;134900.0;A
2018;ES612;281647;281485;M;TOTAL;ASAL_PER;38450.0;A
2018;ES612;281647;281485;F;TOTAL;ASAL_PER;29000.0;A
2018;ES612;281647;281486;_T;TOTAL;ASAL_PER;134900.0;A
2018;ES612;281647;281486;M;TOTAL;ASAL_PER;38450.0;A
2018;ES612;281647;281486;F;TOTAL;ASAL_PER;29000.0;A
2018;ES612;281648;281485;_T;TOTAL;ASAL_PER;322700.0;A
2018;ES612;281648;281485;M;TOTAL;ASAL_PER;90025.0;A
2018;ES612;281648;281485;F;TOTAL;ASAL_PER;71325.0;A
2018;ES612;281648;281486;_T;TOTAL;ASAL_PER;322700.0;A
2018;ES612;281648;281486;M;TOTAL;ASAL_PER;90025.0;A
2018;ES612;281648;281486;F;TOTAL;ASAL_PER;71325.0;A
2018;ES612;281649;281485;_T;TOTAL;ASAL_PER;141850.0;A
2018;ES612;281649;281485;M;TOTAL;ASAL_PER;37950.0;A
2018;ES612;281649;281485;F;TOTAL;ASAL_PER;32975.0;A
