TEMPORAL;TERRITORIO;VARIABLE;MONSALARIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2017;ES61;281659;281486;F;TOTAL;ASAL_PER;1417575.0;A
2018;ES611;281660;281485;_T;TOTAL;ASAL_PER;218000.0;A
2018;ES611;281660;281485;M;TOTAL;ASAL_PER;58350.0;A
2018;ES611;281660;281485;F;TOTAL;ASAL_PER;50650.0;A
2018;ES611;281660;281486;_T;TOTAL;ASAL_PER;218000.0;A
2018;ES611;281660;281486;M;TOTAL;ASAL_PER;58350.0;A
2018;ES611;281660;281486;F;TOTAL;ASAL_PER;50650.0;A
2018;ES611;281661;281485;_T;TOTAL;ASAL_PER;310800.0;A
2018;ES611;281661;281485;M;TOTAL;ASAL_PER;85400.0;A
2018;ES611;281661;281485;F;TOTAL;ASAL_PER;70000.0;A
2018;ES611;281661;281486;_T;TOTAL;ASAL_PER;310800.0;A
2018;ES611;281661;281486;M;TOTAL;ASAL_PER;85400.0;A
2018;ES611;281661;281486;F;TOTAL;ASAL_PER;70000.0;A
2018;ES611;281662;281485;_T;TOTAL;ASAL_PER;171300.0;A
2018;ES611;281662;281485;M;TOTAL;ASAL_PER;45575.0;A
2018;ES611;281662;281485;F;TOTAL;ASAL_PER;40075.0;A
2018;ES611;281662;281486;_T;TOTAL;ASAL_PER;171300.0;A
2018;ES611;281662;281486;M;TOTAL;ASAL_PER;45575.0;A
2018;ES611;281662;281486;F;TOTAL;ASAL_PER;40075.0;A
2018;ES611;281659;281485;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281659;281485;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281659;281485;F;TOTAL;ASAL_PER;160725.0;A
2018;ES611;281659;281486;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281659;281486;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281659;281486;F;TOTAL;ASAL_PER;160725.0;A
2018;ES612;281660;281485;_T;TOTAL;ASAL_PER;339300.0;A
2018;ES612;281660;281485;M;TOTAL;ASAL_PER;90225.0;A
2018;ES612;281660;281485;F;TOTAL;ASAL_PER;79425.0;A
2018;ES612;281660;281486;_T;TOTAL;ASAL_PER;339300.0;A
2018;ES612;281660;281486;M;TOTAL;ASAL_PER;90225.0;A
2018;ES612;281660;281486;F;TOTAL;ASAL_PER;79425.0;A
2018;ES612;281661;281485;_T;TOTAL;ASAL_PER;478200.0;A
2018;ES612;281661;281485;M;TOTAL;ASAL_PER;132275.0;A
2018;ES612;281661;281485;F;TOTAL;ASAL_PER;106825.0;A
2018;ES612;281661;281486;_T;TOTAL;ASAL_PER;478200.0;A
2018;ES612;281661;281486;M;TOTAL;ASAL_PER;132275.0;A
2018;ES612;281661;281486;F;TOTAL;ASAL_PER;106825.0;A
2018;ES612;281662;281485;_T;TOTAL;ASAL_PER;347050.0;A
2018;ES612;281662;281485;M;TOTAL;ASAL_PER;99150.0;A
2018;ES612;281662;281485;F;TOTAL;ASAL_PER;74375.0;A
2018;ES612;281662;281486;_T;TOTAL;ASAL_PER;347050.0;A
2018;ES612;281662;281486;M;TOTAL;ASAL_PER;99150.0;A
2018;ES612;281662;281486;F;TOTAL;ASAL_PER;74375.0;A
2018;ES612;281659;281485;_T;TOTAL;ASAL_PER;1164550.0;A
2018;ES612;281659;281485;M;TOTAL;ASAL_PER;321650.0;A
2018;ES612;281659;281485;F;TOTAL;ASAL_PER;260625.0;A
2018;ES612;281659;281486;_T;TOTAL;ASAL_PER;1164550.0;A
2018;ES612;281659;281486;M;TOTAL;ASAL_PER;321650.0;A
2018;ES612;281659;281486;F;TOTAL;ASAL_PER;260625.0;A
2018;ES613;281660;281485;_T;TOTAL;ASAL_PER;256350.0;A
2018;ES613;281660;281485;M;TOTAL;ASAL_PER;67925.0;A
2018;ES613;281660;281485;F;TOTAL;ASAL_PER;60250.0;A
2018;ES613;281660;281486;_T;TOTAL;ASAL_PER;256350.0;A
2018;ES613;281660;281486;M;TOTAL;ASAL_PER;67925.0;A
2018;ES613;281660;281486;F;TOTAL;ASAL_PER;60250.0;A
2018;ES613;281661;281485;_T;TOTAL;ASAL_PER;340500.0;A
2018;ES613;281661;281485;M;TOTAL;ASAL_PER;88825.0;A
2018;ES613;281661;281485;F;TOTAL;ASAL_PER;81425.0;A
2018;ES613;281661;281486;_T;TOTAL;ASAL_PER;340500.0;A
2018;ES613;281661;281486;M;TOTAL;ASAL_PER;88825.0;A
2018;ES613;281661;281486;F;TOTAL;ASAL_PER;81425.0;A
2018;ES613;281662;281485;_T;TOTAL;ASAL_PER;230600.0;A
2018;ES613;281662;281485;M;TOTAL;ASAL_PER;63575.0;A
2018;ES613;281662;281485;F;TOTAL;ASAL_PER;51725.0;A
2018;ES613;281662;281486;_T;TOTAL;ASAL_PER;230600.0;A
2018;ES613;281662;281486;M;TOTAL;ASAL_PER;63575.0;A
2018;ES613;281662;281486;F;TOTAL;ASAL_PER;51725.0;A
2018;ES613;281659;281485;_T;TOTAL;ASAL_PER;827450.0;A
2018;ES613;281659;281485;M;TOTAL;ASAL_PER;220325.0;A
2018;ES613;281659;281485;F;TOTAL;ASAL_PER;193400.0;A
2018;ES613;281659;281486;_T;TOTAL;ASAL_PER;827450.0;A
2018;ES613;281659;281486;M;TOTAL;ASAL_PER;220325.0;A
2018;ES613;281659;281486;F;TOTAL;ASAL_PER;193400.0;A
2018;ES614;281660;281485;_T;TOTAL;ASAL_PER;266500.0;A
2018;ES614;281660;281485;M;TOTAL;ASAL_PER;70550.0;A
2018;ES614;281660;281485;F;TOTAL;ASAL_PER;62700.0;A
2018;ES614;281660;281486;_T;TOTAL;ASAL_PER;266500.0;A
2018;ES614;281660;281486;M;TOTAL;ASAL_PER;70550.0;A
2018;ES614;281660;281486;F;TOTAL;ASAL_PER;62700.0;A
2018;ES614;281661;281485;_T;TOTAL;ASAL_PER;326800.0;A
2018;ES614;281661;281485;M;TOTAL;ASAL_PER;85475.0;A
2018;ES614;281661;281485;F;TOTAL;ASAL_PER;77925.0;A
2018;ES614;281661;281486;_T;TOTAL;ASAL_PER;326800.0;A
2018;ES614;281661;281486;M;TOTAL;ASAL_PER;85475.0;A
2018;ES614;281661;281486;F;TOTAL;ASAL_PER;77925.0;A
2018;ES614;281662;281485;_T;TOTAL;ASAL_PER;229400.0;A
2018;ES614;281662;281485;M;TOTAL;ASAL_PER;60675.0;A
2018;ES614;281662;281485;F;TOTAL;ASAL_PER;54025.0;A
2018;ES614;281662;281486;_T;TOTAL;ASAL_PER;229400.0;A
2018;ES614;281662;281486;M;TOTAL;ASAL_PER;60675.0;A
2018;ES614;281662;281486;F;TOTAL;ASAL_PER;54025.0;A
2018;ES614;281659;281485;_T;TOTAL;ASAL_PER;822700.0;A
2018;ES614;281659;281485;M;TOTAL;ASAL_PER;216700.0;A
2018;ES614;281659;281485;F;TOTAL;ASAL_PER;194650.0;A
2018;ES614;281659;281486;_T;TOTAL;ASAL_PER;822700.0;A
2018;ES614;281659;281486;M;TOTAL;ASAL_PER;216700.0;A
2018;ES614;281659;281486;F;TOTAL;ASAL_PER;194650.0;A
2018;ES615;281660;281485;_T;TOTAL;ASAL_PER;193950.0;A
2018;ES615;281660;281485;M;TOTAL;ASAL_PER;41900.0;A
2018;ES615;281660;281485;F;TOTAL;ASAL_PER;55075.0;A
2018;ES615;281660;281486;_T;TOTAL;ASAL_PER;193950.0;A
2018;ES615;281660;281486;M;TOTAL;ASAL_PER;41900.0;A
2018;ES615;281660;281486;F;TOTAL;ASAL_PER;55075.0;A
2018;ES615;281661;281485;_T;TOTAL;ASAL_PER;273900.0;A
2018;ES615;281661;281485;M;TOTAL;ASAL_PER;67350.0;A
2018;ES615;281661;281485;F;TOTAL;ASAL_PER;69600.0;A
2018;ES615;281661;281486;_T;TOTAL;ASAL_PER;273900.0;A
2018;ES615;281661;281486;M;TOTAL;ASAL_PER;67350.0;A
2018;ES615;281661;281486;F;TOTAL;ASAL_PER;69600.0;A
2018;ES615;281662;281485;_T;TOTAL;ASAL_PER;136000.0;A
2018;ES615;281662;281485;M;TOTAL;ASAL_PER;39375.0;A
2018;ES615;281662;281485;F;TOTAL;ASAL_PER;28625.0;A
2018;ES615;281662;281486;_T;TOTAL;ASAL_PER;136000.0;A
2018;ES615;281662;281486;M;TOTAL;ASAL_PER;39375.0;A
2018;ES615;281662;281486;F;TOTAL;ASAL_PER;28625.0;A
2018;ES615;281659;281485;_T;TOTAL;ASAL_PER;603850.0;A
2018;ES615;281659;281485;M;TOTAL;ASAL_PER;148625.0;A
2018;ES615;281659;281485;F;TOTAL;ASAL_PER;153300.0;A
2018;ES615;281659;281486;_T;TOTAL;ASAL_PER;603850.0;A
2018;ES615;281659;281486;M;TOTAL;ASAL_PER;148625.0;A
2018;ES615;281659;281486;F;TOTAL;ASAL_PER;153300.0;A
2018;ES616;281660;281485;_T;TOTAL;ASAL_PER;179250.0;A
2018;ES616;281660;281485;M;TOTAL;ASAL_PER;48575.0;A
2018;ES616;281660;281485;F;TOTAL;ASAL_PER;41050.0;A
2018;ES616;281660;281486;_T;TOTAL;ASAL_PER;179250.0;A
2018;ES616;281660;281486;M;TOTAL;ASAL_PER;48575.0;A
2018;ES616;281660;281486;F;TOTAL;ASAL_PER;41050.0;A
2018;ES616;281661;281485;_T;TOTAL;ASAL_PER;252300.0;A
2018;ES616;281661;281485;M;TOTAL;ASAL_PER;71350.0;A
2018;ES616;281661;281485;F;TOTAL;ASAL_PER;54800.0;A
2018;ES616;281661;281486;_T;TOTAL;ASAL_PER;252300.0;A
2018;ES616;281661;281486;M;TOTAL;ASAL_PER;71350.0;A
2018;ES616;281661;281486;F;TOTAL;ASAL_PER;54800.0;A
2018;ES616;281662;281485;_T;TOTAL;ASAL_PER;153350.0;A
2018;ES616;281662;281485;M;TOTAL;ASAL_PER;42125.0;A
2018;ES616;281662;281485;F;TOTAL;ASAL_PER;34550.0;A
2018;ES616;281662;281486;_T;TOTAL;ASAL_PER;153350.0;A
2018;ES616;281662;281486;M;TOTAL;ASAL_PER;42125.0;A
2018;ES616;281662;281486;F;TOTAL;ASAL_PER;34550.0;A
2018;ES616;281659;281485;_T;TOTAL;ASAL_PER;584900.0;A
2018;ES616;281659;281485;M;TOTAL;ASAL_PER;162050.0;A
2018;ES616;281659;281485;F;TOTAL;ASAL_PER;130400.0;A
2018;ES616;281659;281486;_T;TOTAL;ASAL_PER;584900.0;A
2018;ES616;281659;281486;M;TOTAL;ASAL_PER;162050.0;A
2018;ES616;281659;281486;F;TOTAL;ASAL_PER;130400.0;A
2018;ES617;281660;281485;_T;TOTAL;ASAL_PER;561300.0;A
2018;ES617;281660;281485;M;TOTAL;ASAL_PER;141475.0;A
2018;ES617;281660;281485;F;TOTAL;ASAL_PER;139175.0;A
2018;ES617;281660;281486;_T;TOTAL;ASAL_PER;561300.0;A
2018;ES617;281660;281486;M;TOTAL;ASAL_PER;141475.0;A
2018;ES617;281660;281486;F;TOTAL;ASAL_PER;139175.0;A
2018;ES617;281661;281485;_T;TOTAL;ASAL_PER;634250.0;A
2018;ES617;281661;281485;M;TOTAL;ASAL_PER;165275.0;A
2018;ES617;281661;281485;F;TOTAL;ASAL_PER;151850.0;A
2018;ES617;281661;281486;_T;TOTAL;ASAL_PER;634250.0;A
2018;ES617;281661;281486;M;TOTAL;ASAL_PER;165275.0;A
2018;ES617;281661;281486;F;TOTAL;ASAL_PER;151850.0;A
2018;ES617;281662;281485;_T;TOTAL;ASAL_PER;516450.0;A
2018;ES617;281662;281485;M;TOTAL;ASAL_PER;140800.0;A
2018;ES617;281662;281485;F;TOTAL;ASAL_PER;117425.0;A
2018;ES617;281662;281486;_T;TOTAL;ASAL_PER;516450.0;A
2018;ES617;281662;281486;M;TOTAL;ASAL_PER;140800.0;A
2018;ES617;281662;281486;F;TOTAL;ASAL_PER;117425.0;A
2018;ES617;281659;281485;_T;TOTAL;ASAL_PER;1712000.0;A
2018;ES617;281659;281485;M;TOTAL;ASAL_PER;447550.0;A
2018;ES617;281659;281485;F;TOTAL;ASAL_PER;408450.0;A
