TEMPORAL;TERRITORIO;VARIABLE;MONSALARIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2017;ES612;281656;281486;F;TOTAL;ASAL_PER;47600.0;A
2017;ES612;281657;281485;_T;TOTAL;ASAL_PER;385600.0;A
2017;ES612;281657;281485;M;TOTAL;ASAL_PER;127525.0;A
2017;ES612;281657;281485;F;TOTAL;ASAL_PER;65275.0;A
2017;ES612;281657;281486;_T;TOTAL;ASAL_PER;385600.0;A
2017;ES612;281657;281486;M;TOTAL;ASAL_PER;127525.0;A
2017;ES612;281657;281486;F;TOTAL;ASAL_PER;65275.0;A
2017;ES612;281652;281485;_T;TOTAL;ASAL_PER;1128950.0;A
2017;ES612;281652;281485;M;TOTAL;ASAL_PER;311350.0;A
2017;ES612;281652;281485;F;TOTAL;ASAL_PER;253125.0;A
2017;ES612;281652;281486;_T;TOTAL;ASAL_PER;1128950.0;A
2017;ES612;281652;281486;M;TOTAL;ASAL_PER;311350.0;A
2017;ES612;281652;281486;F;TOTAL;ASAL_PER;253125.0;A
2017;ES613;281653;281485;_T;TOTAL;ASAL_PER;74050.0;A
2017;ES613;281653;281485;M;TOTAL;ASAL_PER;19375.0;A
2017;ES613;281653;281485;F;TOTAL;ASAL_PER;17650.0;A
2017;ES613;281653;281486;_T;TOTAL;ASAL_PER;74050.0;A
2017;ES613;281653;281486;M;TOTAL;ASAL_PER;19375.0;A
2017;ES613;281653;281486;F;TOTAL;ASAL_PER;17650.0;A
2017;ES613;281654;281485;_T;TOTAL;ASAL_PER;159950.0;A
2017;ES613;281654;281485;M;TOTAL;ASAL_PER;32700.0;A
2017;ES613;281654;281485;F;TOTAL;ASAL_PER;47275.0;A
2017;ES613;281654;281486;_T;TOTAL;ASAL_PER;159950.0;A
2017;ES613;281654;281486;M;TOTAL;ASAL_PER;32700.0;A
2017;ES613;281654;281486;F;TOTAL;ASAL_PER;47275.0;A
2017;ES613;281655;281485;_T;TOTAL;ASAL_PER;149900.0;A
2017;ES613;281655;281485;M;TOTAL;ASAL_PER;35900.0;A
2017;ES613;281655;281485;F;TOTAL;ASAL_PER;39050.0;A
2017;ES613;281655;281486;_T;TOTAL;ASAL_PER;149900.0;A
2017;ES613;281655;281486;M;TOTAL;ASAL_PER;35900.0;A
2017;ES613;281655;281486;F;TOTAL;ASAL_PER;39050.0;A
2017;ES613;281656;281485;_T;TOTAL;ASAL_PER;147100.0;A
2017;ES613;281656;281485;M;TOTAL;ASAL_PER;40125.0;A
2017;ES613;281656;281485;F;TOTAL;ASAL_PER;33425.0;A
2017;ES613;281656;281486;_T;TOTAL;ASAL_PER;147100.0;A
2017;ES613;281656;281486;M;TOTAL;ASAL_PER;40125.0;A
2017;ES613;281656;281486;F;TOTAL;ASAL_PER;33425.0;A
2017;ES613;281657;281485;_T;TOTAL;ASAL_PER;277100.0;A
2017;ES613;281657;281485;M;TOTAL;ASAL_PER;87050.0;A
2017;ES613;281657;281485;F;TOTAL;ASAL_PER;51500.0;A
2017;ES613;281657;281486;_T;TOTAL;ASAL_PER;277100.0;A
2017;ES613;281657;281486;M;TOTAL;ASAL_PER;87050.0;A
2017;ES613;281657;281486;F;TOTAL;ASAL_PER;51500.0;A
2017;ES613;281652;281485;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281652;281485;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281652;281485;F;TOTAL;ASAL_PER;188900.0;A
2017;ES613;281652;281486;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281652;281486;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281652;281486;F;TOTAL;ASAL_PER;188900.0;A
2017;ES614;281653;281485;_T;TOTAL;ASAL_PER;83000.0;A
2017;ES614;281653;281485;M;TOTAL;ASAL_PER;20775.0;A
2017;ES614;281653;281485;F;TOTAL;ASAL_PER;20725.0;A
2017;ES614;281653;281486;_T;TOTAL;ASAL_PER;83000.0;A
2017;ES614;281653;281486;M;TOTAL;ASAL_PER;20775.0;A
2017;ES614;281653;281486;F;TOTAL;ASAL_PER;20725.0;A
2017;ES614;281654;281485;_T;TOTAL;ASAL_PER;169200.0;A
2017;ES614;281654;281485;M;TOTAL;ASAL_PER;38775.0;A
2017;ES614;281654;281485;F;TOTAL;ASAL_PER;45825.0;A
2017;ES614;281654;281486;_T;TOTAL;ASAL_PER;169200.0;A
2017;ES614;281654;281486;M;TOTAL;ASAL_PER;38775.0;A
2017;ES614;281654;281486;F;TOTAL;ASAL_PER;45825.0;A
2017;ES614;281655;281485;_T;TOTAL;ASAL_PER;147600.0;A
2017;ES614;281655;281485;M;TOTAL;ASAL_PER;36225.0;A
2017;ES614;281655;281485;F;TOTAL;ASAL_PER;37575.0;A
2017;ES614;281655;281486;_T;TOTAL;ASAL_PER;147600.0;A
2017;ES614;281655;281486;M;TOTAL;ASAL_PER;36225.0;A
2017;ES614;281655;281486;F;TOTAL;ASAL_PER;37575.0;A
2017;ES614;281656;281485;_T;TOTAL;ASAL_PER;136600.0;A
2017;ES614;281656;281485;M;TOTAL;ASAL_PER;34950.0;A
2017;ES614;281656;281485;F;TOTAL;ASAL_PER;33350.0;A
2017;ES614;281656;281486;_T;TOTAL;ASAL_PER;136600.0;A
2017;ES614;281656;281486;M;TOTAL;ASAL_PER;34950.0;A
2017;ES614;281656;281486;F;TOTAL;ASAL_PER;33350.0;A
2017;ES614;281657;281485;_T;TOTAL;ASAL_PER;258250.0;A
2017;ES614;281657;281485;M;TOTAL;ASAL_PER;79050.0;A
2017;ES614;281657;281485;F;TOTAL;ASAL_PER;50075.0;A
2017;ES614;281657;281486;_T;TOTAL;ASAL_PER;258250.0;A
2017;ES614;281657;281486;M;TOTAL;ASAL_PER;79050.0;A
2017;ES614;281657;281486;F;TOTAL;ASAL_PER;50075.0;A
2017;ES614;281652;281485;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281652;281485;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281652;281485;F;TOTAL;ASAL_PER;187550.0;A
2017;ES614;281652;281486;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281652;281486;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281652;281486;F;TOTAL;ASAL_PER;187550.0;A
2017;ES615;281653;281485;_T;TOTAL;ASAL_PER;79750.0;A
2017;ES615;281653;281485;M;TOTAL;ASAL_PER;15825.0;A
2017;ES615;281653;281485;F;TOTAL;ASAL_PER;24050.0;A
2017;ES615;281653;281486;_T;TOTAL;ASAL_PER;79750.0;A
2017;ES615;281653;281486;M;TOTAL;ASAL_PER;15825.0;A
2017;ES615;281653;281486;F;TOTAL;ASAL_PER;24050.0;A
2017;ES615;281654;281485;_T;TOTAL;ASAL_PER;136550.0;A
2017;ES615;281654;281485;M;TOTAL;ASAL_PER;25250.0;A
2017;ES615;281654;281485;F;TOTAL;ASAL_PER;43025.0;A
2017;ES615;281654;281486;_T;TOTAL;ASAL_PER;136550.0;A
2017;ES615;281654;281486;M;TOTAL;ASAL_PER;25250.0;A
2017;ES615;281654;281486;F;TOTAL;ASAL_PER;43025.0;A
2017;ES615;281655;281485;_T;TOTAL;ASAL_PER;118300.0;A
2017;ES615;281655;281485;M;TOTAL;ASAL_PER;27600.0;A
2017;ES615;281655;281485;F;TOTAL;ASAL_PER;31550.0;A
2017;ES615;281655;281486;_T;TOTAL;ASAL_PER;118300.0;A
2017;ES615;281655;281486;M;TOTAL;ASAL_PER;27600.0;A
2017;ES615;281655;281486;F;TOTAL;ASAL_PER;31550.0;A
2017;ES615;281656;281485;_T;TOTAL;ASAL_PER;91400.0;A
2017;ES615;281656;281485;M;TOTAL;ASAL_PER;26850.0;A
2017;ES615;281656;281485;F;TOTAL;ASAL_PER;18850.0;A
2017;ES615;281656;281486;_T;TOTAL;ASAL_PER;91400.0;A
2017;ES615;281656;281486;M;TOTAL;ASAL_PER;26850.0;A
2017;ES615;281656;281486;F;TOTAL;ASAL_PER;18850.0;A
2017;ES615;281657;281485;_T;TOTAL;ASAL_PER;159750.0;A
2017;ES615;281657;281485;M;TOTAL;ASAL_PER;53350.0;A
2017;ES615;281657;281485;F;TOTAL;ASAL_PER;26525.0;A
2017;ES615;281657;281486;_T;TOTAL;ASAL_PER;159750.0;A
2017;ES615;281657;281486;M;TOTAL;ASAL_PER;53350.0;A
2017;ES615;281657;281486;F;TOTAL;ASAL_PER;26525.0;A
2017;ES615;281652;281485;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281652;281485;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281652;281485;F;TOTAL;ASAL_PER;144000.0;A
2017;ES615;281652;281486;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281652;281486;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281652;281486;F;TOTAL;ASAL_PER;144000.0;A
2017;ES616;281653;281485;_T;TOTAL;ASAL_PER;59300.0;A
2017;ES616;281653;281485;M;TOTAL;ASAL_PER;16250.0;A
2017;ES616;281653;281485;F;TOTAL;ASAL_PER;13400.0;A
2017;ES616;281653;281486;_T;TOTAL;ASAL_PER;59300.0;A
2017;ES616;281653;281486;M;TOTAL;ASAL_PER;16250.0;A
2017;ES616;281653;281486;F;TOTAL;ASAL_PER;13400.0;A
2017;ES616;281654;281485;_T;TOTAL;ASAL_PER;129550.0;A
2017;ES616;281654;281485;M;TOTAL;ASAL_PER;30325.0;A
2017;ES616;281654;281485;F;TOTAL;ASAL_PER;34450.0;A
2017;ES616;281654;281486;_T;TOTAL;ASAL_PER;129550.0;A
2017;ES616;281654;281486;M;TOTAL;ASAL_PER;30325.0;A
2017;ES616;281654;281486;F;TOTAL;ASAL_PER;34450.0;A
2017;ES616;281655;281485;_T;TOTAL;ASAL_PER;108850.0;A
2017;ES616;281655;281485;M;TOTAL;ASAL_PER;26850.0;A
2017;ES616;281655;281485;F;TOTAL;ASAL_PER;27575.0;A
2017;ES616;281655;281486;_T;TOTAL;ASAL_PER;108850.0;A
2017;ES616;281655;281486;M;TOTAL;ASAL_PER;26850.0;A
2017;ES616;281655;281486;F;TOTAL;ASAL_PER;27575.0;A
2017;ES616;281656;281485;_T;TOTAL;ASAL_PER;97000.0;A
2017;ES616;281656;281485;M;TOTAL;ASAL_PER;27300.0;A
2017;ES616;281656;281485;F;TOTAL;ASAL_PER;21200.0;A
2017;ES616;281656;281486;_T;TOTAL;ASAL_PER;97000.0;A
2017;ES616;281656;281486;M;TOTAL;ASAL_PER;27300.0;A
2017;ES616;281656;281486;F;TOTAL;ASAL_PER;21200.0;A
2017;ES616;281657;281485;_T;TOTAL;ASAL_PER;184250.0;A
2017;ES616;281657;281485;M;TOTAL;ASAL_PER;60850.0;A
2017;ES616;281657;281485;F;TOTAL;ASAL_PER;31275.0;A
2017;ES616;281657;281486;_T;TOTAL;ASAL_PER;184250.0;A
2017;ES616;281657;281486;M;TOTAL;ASAL_PER;60850.0;A
2017;ES616;281657;281486;F;TOTAL;ASAL_PER;31275.0;A
2017;ES616;281652;281485;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281652;281485;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281652;281485;F;TOTAL;ASAL_PER;127900.0;A
2017;ES616;281652;281486;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281652;281486;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281652;281486;F;TOTAL;ASAL_PER;127900.0;A
2017;ES617;281653;281485;_T;TOTAL;ASAL_PER;159350.0;A
2017;ES617;281653;281485;M;TOTAL;ASAL_PER;40775.0;A
2017;ES617;281653;281485;F;TOTAL;ASAL_PER;38900.0;A
2017;ES617;281653;281486;_T;TOTAL;ASAL_PER;159350.0;A
2017;ES617;281653;281486;M;TOTAL;ASAL_PER;40775.0;A
2017;ES617;281653;281486;F;TOTAL;ASAL_PER;38900.0;A
2017;ES617;281654;281485;_T;TOTAL;ASAL_PER;308450.0;A
2017;ES617;281654;281485;M;TOTAL;ASAL_PER;73600.0;A
2017;ES617;281654;281485;F;TOTAL;ASAL_PER;80625.0;A
2017;ES617;281654;281486;_T;TOTAL;ASAL_PER;308450.0;A
2017;ES617;281654;281486;M;TOTAL;ASAL_PER;73600.0;A
2017;ES617;281654;281486;F;TOTAL;ASAL_PER;80625.0;A
2017;ES617;281655;281485;_T;TOTAL;ASAL_PER;296750.0;A
2017;ES617;281655;281485;M;TOTAL;ASAL_PER;69225.0;A
2017;ES617;281655;281485;F;TOTAL;ASAL_PER;79150.0;A
2017;ES617;281655;281486;_T;TOTAL;ASAL_PER;296750.0;A
2017;ES617;281655;281486;M;TOTAL;ASAL_PER;69225.0;A
2017;ES617;281655;281486;F;TOTAL;ASAL_PER;79150.0;A
2017;ES617;281656;281485;_T;TOTAL;ASAL_PER;307500.0;A
2017;ES617;281656;281485;M;TOTAL;ASAL_PER;73250.0;A
2017;ES617;281656;281485;F;TOTAL;ASAL_PER;80500.0;A
2017;ES617;281656;281486;_T;TOTAL;ASAL_PER;307500.0;A
2017;ES617;281656;281486;M;TOTAL;ASAL_PER;73250.0;A
2017;ES617;281656;281486;F;TOTAL;ASAL_PER;80500.0;A
2017;ES617;281657;281485;_T;TOTAL;ASAL_PER;579400.0;A
2017;ES617;281657;281485;M;TOTAL;ASAL_PER;175275.0;A
2017;ES617;281657;281485;F;TOTAL;ASAL_PER;114425.0;A
2017;ES617;281657;281486;_T;TOTAL;ASAL_PER;579400.0;A
2017;ES617;281657;281486;M;TOTAL;ASAL_PER;175275.0;A
2017;ES617;281657;281486;F;TOTAL;ASAL_PER;114425.0;A
2017;ES617;281652;281485;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281652;281485;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281652;281485;F;TOTAL;ASAL_PER;393600.0;A
2017;ES617;281652;281486;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281652;281486;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281652;281486;F;TOTAL;ASAL_PER;393600.0;A
2017;ES618;281653;281485;_T;TOTAL;ASAL_PER;176350.0;A
2017;ES618;281653;281485;M;TOTAL;ASAL_PER;43625.0;A
2017;ES618;281653;281485;F;TOTAL;ASAL_PER;44550.0;A
2017;ES618;281653;281486;_T;TOTAL;ASAL_PER;176350.0;A
2017;ES618;281653;281486;M;TOTAL;ASAL_PER;43625.0;A
2017;ES618;281653;281486;F;TOTAL;ASAL_PER;44550.0;A
2017;ES618;281654;281485;_T;TOTAL;ASAL_PER;349600.0;A
2017;ES618;281654;281485;M;TOTAL;ASAL_PER;76750.0;A
2017;ES618;281654;281485;F;TOTAL;ASAL_PER;98050.0;A
2017;ES618;281654;281486;_T;TOTAL;ASAL_PER;349600.0;A
2017;ES618;281654;281486;M;TOTAL;ASAL_PER;76750.0;A
2017;ES618;281654;281486;F;TOTAL;ASAL_PER;98050.0;A
2017;ES618;281655;281485;_T;TOTAL;ASAL_PER;362700.0;A
2017;ES618;281655;281485;M;TOTAL;ASAL_PER;87350.0;A
2017;ES618;281655;281485;F;TOTAL;ASAL_PER;94000.0;A
2017;ES618;281655;281486;_T;TOTAL;ASAL_PER;362700.0;A
2017;ES618;281655;281486;M;TOTAL;ASAL_PER;87350.0;A
2017;ES618;281655;281486;F;TOTAL;ASAL_PER;94000.0;A
2017;ES618;281656;281485;_T;TOTAL;ASAL_PER;375800.0;A
2017;ES618;281656;281485;M;TOTAL;ASAL_PER;100100.0;A
2017;ES618;281656;281485;F;TOTAL;ASAL_PER;87800.0;A
2017;ES618;281656;281486;_T;TOTAL;ASAL_PER;375800.0;A
2017;ES618;281656;281486;M;TOTAL;ASAL_PER;100100.0;A
2017;ES618;281656;281486;F;TOTAL;ASAL_PER;87800.0;A
2017;ES618;281657;281485;_T;TOTAL;ASAL_PER;723800.0;A
2017;ES618;281657;281485;M;TOTAL;ASAL_PER;224125.0;A
2017;ES618;281657;281485;F;TOTAL;ASAL_PER;137775.0;A
2017;ES618;281657;281486;_T;TOTAL;ASAL_PER;723800.0;A
2017;ES618;281657;281486;M;TOTAL;ASAL_PER;224125.0;A
2017;ES618;281657;281486;F;TOTAL;ASAL_PER;137775.0;A
2017;ES618;281652;281485;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281652;281485;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281652;281485;F;TOTAL;ASAL_PER;462175.0;A
2017;ES618;281652;281486;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281652;281486;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281652;281486;F;TOTAL;ASAL_PER;462175.0;A
2017;ES61;281653;281485;_T;TOTAL;ASAL_PER;619600.0;A
2017;ES61;281653;281485;M;TOTAL;ASAL_PER;153300.0;A
2017;ES61;281653;281485;F;TOTAL;ASAL_PER;156500.0;A
2017;ES61;281653;281486;_T;TOTAL;ASAL_PER;619600.0;A
2017;ES61;281653;281486;M;TOTAL;ASAL_PER;153300.0;A
2017;ES61;281653;281486;F;TOTAL;ASAL_PER;156500.0;A
2017;ES61;281654;281485;_T;TOTAL;ASAL_PER;1274050.0;A
2017;ES61;281654;281485;M;TOTAL;ASAL_PER;283075.0;A
2017;ES61;281654;281485;F;TOTAL;ASAL_PER;353950.0;A
2017;ES61;281654;281486;_T;TOTAL;ASAL_PER;1274050.0;A
2017;ES61;281654;281486;M;TOTAL;ASAL_PER;283075.0;A
2017;ES61;281654;281486;F;TOTAL;ASAL_PER;353950.0;A
2017;ES61;281655;281485;_T;TOTAL;ASAL_PER;1192050.0;A
2017;ES61;281655;281485;M;TOTAL;ASAL_PER;292350.0;A
2017;ES61;281655;281485;F;TOTAL;ASAL_PER;303675.0;A
2017;ES61;281655;281486;_T;TOTAL;ASAL_PER;1192050.0;A
2017;ES61;281655;281486;M;TOTAL;ASAL_PER;292350.0;A
2017;ES61;281655;281486;F;TOTAL;ASAL_PER;303675.0;A
2017;ES61;281656;281485;_T;TOTAL;ASAL_PER;1102100.0;A
2017;ES61;281656;281485;M;TOTAL;ASAL_PER;296050.0;A
2017;ES61;281656;281485;F;TOTAL;ASAL_PER;255000.0;A
2017;ES61;281656;281486;_T;TOTAL;ASAL_PER;1102100.0;A
2017;ES61;281656;281486;M;TOTAL;ASAL_PER;296050.0;A
2017;ES61;281656;281486;F;TOTAL;ASAL_PER;255000.0;A
2017;ES61;281657;281485;_T;TOTAL;ASAL_PER;1956200.0;A
2017;ES61;281657;281485;M;TOTAL;ASAL_PER;629650.0;A
2017;ES61;281657;281485;F;TOTAL;ASAL_PER;348450.0;A
2017;ES61;281657;281486;_T;TOTAL;ASAL_PER;1956200.0;A
2017;ES61;281657;281486;M;TOTAL;ASAL_PER;629650.0;A
2017;ES61;281657;281486;F;TOTAL;ASAL_PER;348450.0;A
2017;ES61;281652;281485;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281652;281485;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281652;281485;F;TOTAL;ASAL_PER;1417575.0;A
2017;ES61;281652;281486;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281652;281486;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281652;281486;F;TOTAL;ASAL_PER;1417575.0;A
2018;ES611;281653;281485;_T;TOTAL;ASAL_PER;70350.0;A
2018;ES611;281653;281485;M;TOTAL;ASAL_PER;18225.0;A
2018;ES611;281653;281485;F;TOTAL;ASAL_PER;16950.0;A
2018;ES611;281653;281486;_T;TOTAL;ASAL_PER;70350.0;A
2018;ES611;281653;281486;M;TOTAL;ASAL_PER;18225.0;A
2018;ES611;281653;281486;F;TOTAL;ASAL_PER;16950.0;A
2018;ES611;281654;281485;_T;TOTAL;ASAL_PER;155750.0;A
2018;ES611;281654;281485;M;TOTAL;ASAL_PER;41575.0;A
2018;ES611;281654;281485;F;TOTAL;ASAL_PER;36300.0;A
2018;ES611;281654;281486;_T;TOTAL;ASAL_PER;155750.0;A
2018;ES611;281654;281486;M;TOTAL;ASAL_PER;41575.0;A
2018;ES611;281654;281486;F;TOTAL;ASAL_PER;36300.0;A
2018;ES611;281655;281485;_T;TOTAL;ASAL_PER;148400.0;A
2018;ES611;281655;281485;M;TOTAL;ASAL_PER;40050.0;A
2018;ES611;281655;281485;F;TOTAL;ASAL_PER;34150.0;A
2018;ES611;281655;281486;_T;TOTAL;ASAL_PER;148400.0;A
2018;ES611;281655;281486;M;TOTAL;ASAL_PER;40050.0;A
2018;ES611;281655;281486;F;TOTAL;ASAL_PER;34150.0;A
2018;ES611;281656;281485;_T;TOTAL;ASAL_PER;112150.0;A
2018;ES611;281656;281485;M;TOTAL;ASAL_PER;27525.0;A
2018;ES611;281656;281485;F;TOTAL;ASAL_PER;28550.0;A
2018;ES611;281656;281486;_T;TOTAL;ASAL_PER;112150.0;A
2018;ES611;281656;281486;M;TOTAL;ASAL_PER;27525.0;A
2018;ES611;281656;281486;F;TOTAL;ASAL_PER;28550.0;A
2018;ES611;281657;281485;_T;TOTAL;ASAL_PER;213450.0;A
2018;ES611;281657;281485;M;TOTAL;ASAL_PER;61950.0;A
2018;ES611;281657;281485;F;TOTAL;ASAL_PER;44775.0;A
2018;ES611;281657;281486;_T;TOTAL;ASAL_PER;213450.0;A
2018;ES611;281657;281486;M;TOTAL;ASAL_PER;61950.0;A
2018;ES611;281657;281486;F;TOTAL;ASAL_PER;44775.0;A
2018;ES611;281652;281485;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281652;281485;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281652;281485;F;TOTAL;ASAL_PER;160725.0;A
2018;ES611;281652;281486;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281652;281486;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281652;281486;F;TOTAL;ASAL_PER;160725.0;A
2018;ES612;281653;281485;_T;TOTAL;ASAL_PER;117800.0;A
2018;ES612;281653;281485;M;TOTAL;ASAL_PER;30850.0;A
2018;ES612;281653;281485;F;TOTAL;ASAL_PER;28050.0;A
2018;ES612;281653;281486;_T;TOTAL;ASAL_PER;117800.0;A
2018;ES612;281653;281486;M;TOTAL;ASAL_PER;30850.0;A
2018;ES612;281653;281486;F;TOTAL;ASAL_PER;28050.0;A
2018;ES612;281654;281485;_T;TOTAL;ASAL_PER;226100.0;A
2018;ES612;281654;281485;M;TOTAL;ASAL_PER;50575.0;A
2018;ES612;281654;281485;F;TOTAL;ASAL_PER;62475.0;A
2018;ES612;281654;281486;_T;TOTAL;ASAL_PER;226100.0;A
2018;ES612;281654;281486;M;TOTAL;ASAL_PER;50575.0;A
2018;ES612;281654;281486;F;TOTAL;ASAL_PER;62475.0;A
2018;ES612;281655;281485;_T;TOTAL;ASAL_PER;205200.0;A
2018;ES612;281655;281485;M;TOTAL;ASAL_PER;51150.0;A
2018;ES612;281655;281485;F;TOTAL;ASAL_PER;51450.0;A
2018;ES612;281655;281486;_T;TOTAL;ASAL_PER;205200.0;A
2018;ES612;281655;281486;M;TOTAL;ASAL_PER;51150.0;A
2018;ES612;281655;281486;F;TOTAL;ASAL_PER;51450.0;A
2018;ES612;281656;281485;_T;TOTAL;ASAL_PER;204350.0;A
2018;ES612;281656;281485;M;TOTAL;ASAL_PER;54925.0;A
2018;ES612;281656;281485;F;TOTAL;ASAL_PER;47250.0;A
