TEMPORAL;TERRITORIO;VARIABLE;MONSALARIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2017;ES612;281641;281485;F;TOTAL;ASAL_PER;51275.0;A
2017;ES612;281641;281486;_T;TOTAL;ASAL_PER;229350.0;A
2017;ES612;281641;281486;M;TOTAL;ASAL_PER;63400.0;A
2017;ES612;281641;281486;F;TOTAL;ASAL_PER;51275.0;A
2017;ES612;281642;281485;_T;TOTAL;ASAL_PER;134350.0;A
2017;ES612;281642;281485;M;TOTAL;ASAL_PER;34975.0;A
2017;ES612;281642;281485;F;TOTAL;ASAL_PER;32200.0;A
2017;ES612;281642;281486;_T;TOTAL;ASAL_PER;134350.0;A
2017;ES612;281642;281486;M;TOTAL;ASAL_PER;34975.0;A
2017;ES612;281642;281486;F;TOTAL;ASAL_PER;32200.0;A
2017;ES612;281643;281485;_T;TOTAL;ASAL_PER;143950.0;A
2017;ES612;281643;281485;M;TOTAL;ASAL_PER;44000.0;A
2017;ES612;281643;281485;F;TOTAL;ASAL_PER;27975.0;A
2017;ES612;281643;281486;_T;TOTAL;ASAL_PER;143950.0;A
2017;ES612;281643;281486;M;TOTAL;ASAL_PER;44000.0;A
2017;ES612;281643;281486;F;TOTAL;ASAL_PER;27975.0;A
2017;ES612;281638;281485;_T;TOTAL;ASAL_PER;1128950.0;A
2017;ES612;281638;281485;M;TOTAL;ASAL_PER;311350.0;A
2017;ES612;281638;281485;F;TOTAL;ASAL_PER;253125.0;A
2017;ES612;281638;281486;_T;TOTAL;ASAL_PER;1128950.0;A
2017;ES612;281638;281486;M;TOTAL;ASAL_PER;311350.0;A
2017;ES612;281638;281486;F;TOTAL;ASAL_PER;253125.0;A
2017;ES613;281639;281485;_T;TOTAL;ASAL_PER;373450.0;A
2017;ES613;281639;281485;M;TOTAL;ASAL_PER;96325.0;A
2017;ES613;281639;281485;F;TOTAL;ASAL_PER;90400.0;A
2017;ES613;281639;281486;_T;TOTAL;ASAL_PER;373450.0;A
2017;ES613;281639;281486;M;TOTAL;ASAL_PER;96325.0;A
2017;ES613;281639;281486;F;TOTAL;ASAL_PER;90400.0;A
2017;ES613;281640;281485;_T;TOTAL;ASAL_PER;74800.0;A
2017;ES613;281640;281485;M;TOTAL;ASAL_PER;21050.0;A
2017;ES613;281640;281485;F;TOTAL;ASAL_PER;16350.0;A
2017;ES613;281640;281486;_T;TOTAL;ASAL_PER;74800.0;A
2017;ES613;281640;281486;M;TOTAL;ASAL_PER;21050.0;A
2017;ES613;281640;281486;F;TOTAL;ASAL_PER;16350.0;A
2017;ES613;281641;281485;_T;TOTAL;ASAL_PER;162400.0;A
2017;ES613;281641;281485;M;TOTAL;ASAL_PER;44575.0;A
2017;ES613;281641;281485;F;TOTAL;ASAL_PER;36625.0;A
2017;ES613;281641;281486;_T;TOTAL;ASAL_PER;162400.0;A
2017;ES613;281641;281486;M;TOTAL;ASAL_PER;44575.0;A
2017;ES613;281641;281486;F;TOTAL;ASAL_PER;36625.0;A
2017;ES613;281642;281485;_T;TOTAL;ASAL_PER;86500.0;A
2017;ES613;281642;281485;M;TOTAL;ASAL_PER;20200.0;A
2017;ES613;281642;281485;F;TOTAL;ASAL_PER;23050.0;A
2017;ES613;281642;281486;_T;TOTAL;ASAL_PER;86500.0;A
2017;ES613;281642;281486;M;TOTAL;ASAL_PER;20200.0;A
2017;ES613;281642;281486;F;TOTAL;ASAL_PER;23050.0;A
2017;ES613;281643;281485;_T;TOTAL;ASAL_PER;110950.0;A
2017;ES613;281643;281485;M;TOTAL;ASAL_PER;33000.0;A
2017;ES613;281643;281485;F;TOTAL;ASAL_PER;22475.0;A
2017;ES613;281643;281486;_T;TOTAL;ASAL_PER;110950.0;A
2017;ES613;281643;281486;M;TOTAL;ASAL_PER;33000.0;A
2017;ES613;281643;281486;F;TOTAL;ASAL_PER;22475.0;A
2017;ES613;281638;281485;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281638;281485;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281638;281485;F;TOTAL;ASAL_PER;188900.0;A
2017;ES613;281638;281486;_T;TOTAL;ASAL_PER;808100.0;A
2017;ES613;281638;281486;M;TOTAL;ASAL_PER;215150.0;A
2017;ES613;281638;281486;F;TOTAL;ASAL_PER;188900.0;A
2017;ES614;281639;281485;_T;TOTAL;ASAL_PER;366700.0;A
2017;ES614;281639;281485;M;TOTAL;ASAL_PER;96125.0;A
2017;ES614;281639;281485;F;TOTAL;ASAL_PER;87225.0;A
2017;ES614;281639;281486;_T;TOTAL;ASAL_PER;366700.0;A
2017;ES614;281639;281486;M;TOTAL;ASAL_PER;96125.0;A
2017;ES614;281639;281486;F;TOTAL;ASAL_PER;87225.0;A
2017;ES614;281640;281485;_T;TOTAL;ASAL_PER;83800.0;A
2017;ES614;281640;281485;M;TOTAL;ASAL_PER;22225.0;A
2017;ES614;281640;281485;F;TOTAL;ASAL_PER;19675.0;A
2017;ES614;281640;281486;_T;TOTAL;ASAL_PER;83800.0;A
2017;ES614;281640;281486;M;TOTAL;ASAL_PER;22225.0;A
2017;ES614;281640;281486;F;TOTAL;ASAL_PER;19675.0;A
2017;ES614;281641;281485;_T;TOTAL;ASAL_PER;155950.0;A
2017;ES614;281641;281485;M;TOTAL;ASAL_PER;40825.0;A
2017;ES614;281641;281485;F;TOTAL;ASAL_PER;37150.0;A
2017;ES614;281641;281486;_T;TOTAL;ASAL_PER;155950.0;A
2017;ES614;281641;281486;M;TOTAL;ASAL_PER;40825.0;A
2017;ES614;281641;281486;F;TOTAL;ASAL_PER;37150.0;A
2017;ES614;281642;281485;_T;TOTAL;ASAL_PER;85800.0;A
2017;ES614;281642;281485;M;TOTAL;ASAL_PER;20800.0;A
2017;ES614;281642;281485;F;TOTAL;ASAL_PER;22100.0;A
2017;ES614;281642;281486;_T;TOTAL;ASAL_PER;85800.0;A
2017;ES614;281642;281486;M;TOTAL;ASAL_PER;20800.0;A
2017;ES614;281642;281486;F;TOTAL;ASAL_PER;22100.0;A
2017;ES614;281643;281485;_T;TOTAL;ASAL_PER;102400.0;A
2017;ES614;281643;281485;M;TOTAL;ASAL_PER;29800.0;A
2017;ES614;281643;281485;F;TOTAL;ASAL_PER;21400.0;A
2017;ES614;281643;281486;_T;TOTAL;ASAL_PER;102400.0;A
2017;ES614;281643;281486;M;TOTAL;ASAL_PER;29800.0;A
2017;ES614;281643;281486;F;TOTAL;ASAL_PER;21400.0;A
2017;ES614;281638;281485;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281638;281485;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281638;281485;F;TOTAL;ASAL_PER;187550.0;A
2017;ES614;281638;281486;_T;TOTAL;ASAL_PER;794650.0;A
2017;ES614;281638;281486;M;TOTAL;ASAL_PER;209775.0;A
2017;ES614;281638;281486;F;TOTAL;ASAL_PER;187550.0;A
2017;ES615;281639;281485;_T;TOTAL;ASAL_PER;342700.0;A
2017;ES615;281639;281485;M;TOTAL;ASAL_PER;77925.0;A
2017;ES615;281639;281485;F;TOTAL;ASAL_PER;93425.0;A
2017;ES615;281639;281486;_T;TOTAL;ASAL_PER;342700.0;A
2017;ES615;281639;281486;M;TOTAL;ASAL_PER;77925.0;A
2017;ES615;281639;281486;F;TOTAL;ASAL_PER;93425.0;A
2017;ES615;281640;281485;_T;TOTAL;ASAL_PER;48250.0;A
2017;ES615;281640;281485;M;TOTAL;ASAL_PER;14000.0;A
2017;ES615;281640;281485;F;TOTAL;ASAL_PER;10125.0;A
2017;ES615;281640;281486;_T;TOTAL;ASAL_PER;48250.0;A
2017;ES615;281640;281486;M;TOTAL;ASAL_PER;14000.0;A
2017;ES615;281640;281486;F;TOTAL;ASAL_PER;10125.0;A
2017;ES615;281641;281485;_T;TOTAL;ASAL_PER;86450.0;A
2017;ES615;281641;281485;M;TOTAL;ASAL_PER;25375.0;A
2017;ES615;281641;281485;F;TOTAL;ASAL_PER;17850.0;A
2017;ES615;281641;281486;_T;TOTAL;ASAL_PER;86450.0;A
2017;ES615;281641;281486;M;TOTAL;ASAL_PER;25375.0;A
2017;ES615;281641;281486;F;TOTAL;ASAL_PER;17850.0;A
2017;ES615;281642;281485;_T;TOTAL;ASAL_PER;50250.0;A
2017;ES615;281642;281485;M;TOTAL;ASAL_PER;14300.0;A
2017;ES615;281642;281485;F;TOTAL;ASAL_PER;10825.0;A
2017;ES615;281642;281486;_T;TOTAL;ASAL_PER;50250.0;A
2017;ES615;281642;281486;M;TOTAL;ASAL_PER;14300.0;A
2017;ES615;281642;281486;F;TOTAL;ASAL_PER;10825.0;A
2017;ES615;281643;281485;_T;TOTAL;ASAL_PER;58100.0;A
2017;ES615;281643;281485;M;TOTAL;ASAL_PER;17275.0;A
2017;ES615;281643;281485;F;TOTAL;ASAL_PER;11775.0;A
2017;ES615;281643;281486;_T;TOTAL;ASAL_PER;58100.0;A
2017;ES615;281643;281486;M;TOTAL;ASAL_PER;17275.0;A
2017;ES615;281643;281486;F;TOTAL;ASAL_PER;11775.0;A
2017;ES615;281638;281485;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281638;281485;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281638;281485;F;TOTAL;ASAL_PER;144000.0;A
2017;ES615;281638;281486;_T;TOTAL;ASAL_PER;585750.0;A
2017;ES615;281638;281486;M;TOTAL;ASAL_PER;148875.0;A
2017;ES615;281638;281486;F;TOTAL;ASAL_PER;144000.0;A
2017;ES616;281639;281485;_T;TOTAL;ASAL_PER;309150.0;A
2017;ES616;281639;281485;M;TOTAL;ASAL_PER;88025.0;A
2017;ES616;281639;281485;F;TOTAL;ASAL_PER;66550.0;A
2017;ES616;281639;281486;_T;TOTAL;ASAL_PER;309150.0;A
2017;ES616;281639;281486;M;TOTAL;ASAL_PER;88025.0;A
2017;ES616;281639;281486;F;TOTAL;ASAL_PER;66550.0;A
2017;ES616;281640;281485;_T;TOTAL;ASAL_PER;45150.0;A
2017;ES616;281640;281485;M;TOTAL;ASAL_PER;12075.0;A
2017;ES616;281640;281485;F;TOTAL;ASAL_PER;10500.0;A
2017;ES616;281640;281486;_T;TOTAL;ASAL_PER;45150.0;A
2017;ES616;281640;281486;M;TOTAL;ASAL_PER;12075.0;A
2017;ES616;281640;281486;F;TOTAL;ASAL_PER;10500.0;A
2017;ES616;281641;281485;_T;TOTAL;ASAL_PER;94900.0;A
2017;ES616;281641;281485;M;TOTAL;ASAL_PER;25875.0;A
2017;ES616;281641;281485;F;TOTAL;ASAL_PER;21575.0;A
2017;ES616;281641;281486;_T;TOTAL;ASAL_PER;94900.0;A
2017;ES616;281641;281486;M;TOTAL;ASAL_PER;25875.0;A
2017;ES616;281641;281486;F;TOTAL;ASAL_PER;21575.0;A
2017;ES616;281642;281485;_T;TOTAL;ASAL_PER;56250.0;A
2017;ES616;281642;281485;M;TOTAL;ASAL_PER;14000.0;A
2017;ES616;281642;281485;F;TOTAL;ASAL_PER;14125.0;A
2017;ES616;281642;281486;_T;TOTAL;ASAL_PER;56250.0;A
2017;ES616;281642;281486;M;TOTAL;ASAL_PER;14000.0;A
2017;ES616;281642;281486;F;TOTAL;ASAL_PER;14125.0;A
2017;ES616;281643;281485;_T;TOTAL;ASAL_PER;73500.0;A
2017;ES616;281643;281485;M;TOTAL;ASAL_PER;21600.0;A
2017;ES616;281643;281485;F;TOTAL;ASAL_PER;15150.0;A
2017;ES616;281643;281486;_T;TOTAL;ASAL_PER;73500.0;A
2017;ES616;281643;281486;M;TOTAL;ASAL_PER;21600.0;A
2017;ES616;281643;281486;F;TOTAL;ASAL_PER;15150.0;A
2017;ES616;281638;281485;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281638;281485;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281638;281485;F;TOTAL;ASAL_PER;127900.0;A
2017;ES616;281638;281486;_T;TOTAL;ASAL_PER;578950.0;A
2017;ES616;281638;281486;M;TOTAL;ASAL_PER;161575.0;A
2017;ES616;281638;281486;F;TOTAL;ASAL_PER;127900.0;A
2017;ES617;281639;281485;_T;TOTAL;ASAL_PER;649850.0;A
2017;ES617;281639;281485;M;TOTAL;ASAL_PER;169500.0;A
2017;ES617;281639;281485;F;TOTAL;ASAL_PER;155425.0;A
2017;ES617;281639;281486;_T;TOTAL;ASAL_PER;649850.0;A
2017;ES617;281639;281486;M;TOTAL;ASAL_PER;169500.0;A
2017;ES617;281639;281486;F;TOTAL;ASAL_PER;155425.0;A
2017;ES617;281640;281485;_T;TOTAL;ASAL_PER;213600.0;A
2017;ES617;281640;281485;M;TOTAL;ASAL_PER;54550.0;A
2017;ES617;281640;281485;F;TOTAL;ASAL_PER;52250.0;A
2017;ES617;281640;281486;_T;TOTAL;ASAL_PER;213600.0;A
2017;ES617;281640;281486;M;TOTAL;ASAL_PER;54550.0;A
2017;ES617;281640;281486;F;TOTAL;ASAL_PER;52250.0;A
2017;ES617;281641;281485;_T;TOTAL;ASAL_PER;370250.0;A
2017;ES617;281641;281485;M;TOTAL;ASAL_PER;98825.0;A
2017;ES617;281641;281485;F;TOTAL;ASAL_PER;86300.0;A
2017;ES617;281641;281486;_T;TOTAL;ASAL_PER;370250.0;A
2017;ES617;281641;281486;M;TOTAL;ASAL_PER;98825.0;A
2017;ES617;281641;281486;F;TOTAL;ASAL_PER;86300.0;A
2017;ES617;281642;281485;_T;TOTAL;ASAL_PER;195950.0;A
2017;ES617;281642;281485;M;TOTAL;ASAL_PER;45425.0;A
2017;ES617;281642;281485;F;TOTAL;ASAL_PER;52550.0;A
2017;ES617;281642;281486;_T;TOTAL;ASAL_PER;195950.0;A
2017;ES617;281642;281486;M;TOTAL;ASAL_PER;45425.0;A
2017;ES617;281642;281486;F;TOTAL;ASAL_PER;52550.0;A
2017;ES617;281643;281485;_T;TOTAL;ASAL_PER;221800.0;A
2017;ES617;281643;281485;M;TOTAL;ASAL_PER;63825.0;A
2017;ES617;281643;281485;F;TOTAL;ASAL_PER;47075.0;A
2017;ES617;281643;281486;_T;TOTAL;ASAL_PER;221800.0;A
2017;ES617;281643;281486;M;TOTAL;ASAL_PER;63825.0;A
2017;ES617;281643;281486;F;TOTAL;ASAL_PER;47075.0;A
2017;ES617;281638;281485;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281638;281485;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281638;281485;F;TOTAL;ASAL_PER;393600.0;A
2017;ES617;281638;281486;_T;TOTAL;ASAL_PER;1651450.0;A
2017;ES617;281638;281486;M;TOTAL;ASAL_PER;432125.0;A
2017;ES617;281638;281486;F;TOTAL;ASAL_PER;393600.0;A
2017;ES618;281639;281485;_T;TOTAL;ASAL_PER;835050.0;A
2017;ES618;281639;281485;M;TOTAL;ASAL_PER;216375.0;A
2017;ES618;281639;281485;F;TOTAL;ASAL_PER;201150.0;A
2017;ES618;281639;281486;_T;TOTAL;ASAL_PER;835050.0;A
2017;ES618;281639;281486;M;TOTAL;ASAL_PER;216375.0;A
2017;ES618;281639;281486;F;TOTAL;ASAL_PER;201150.0;A
2017;ES618;281640;281485;_T;TOTAL;ASAL_PER;202850.0;A
2017;ES618;281640;281485;M;TOTAL;ASAL_PER;53175.0;A
2017;ES618;281640;281485;F;TOTAL;ASAL_PER;48250.0;A
2017;ES618;281640;281486;_T;TOTAL;ASAL_PER;202850.0;A
2017;ES618;281640;281486;M;TOTAL;ASAL_PER;53175.0;A
2017;ES618;281640;281486;F;TOTAL;ASAL_PER;48250.0;A
2017;ES618;281641;281485;_T;TOTAL;ASAL_PER;415950.0;A
2017;ES618;281641;281485;M;TOTAL;ASAL_PER;113850.0;A
2017;ES618;281641;281485;F;TOTAL;ASAL_PER;94125.0;A
2017;ES618;281641;281486;_T;TOTAL;ASAL_PER;415950.0;A
2017;ES618;281641;281486;M;TOTAL;ASAL_PER;113850.0;A
2017;ES618;281641;281486;F;TOTAL;ASAL_PER;94125.0;A
2017;ES618;281642;281485;_T;TOTAL;ASAL_PER;241300.0;A
2017;ES618;281642;281485;M;TOTAL;ASAL_PER;60700.0;A
2017;ES618;281642;281485;F;TOTAL;ASAL_PER;59950.0;A
2017;ES618;281642;281486;_T;TOTAL;ASAL_PER;241300.0;A
2017;ES618;281642;281486;M;TOTAL;ASAL_PER;60700.0;A
2017;ES618;281642;281486;F;TOTAL;ASAL_PER;59950.0;A
2017;ES618;281643;281485;_T;TOTAL;ASAL_PER;293100.0;A
2017;ES618;281643;281485;M;TOTAL;ASAL_PER;87850.0;A
2017;ES618;281643;281485;F;TOTAL;ASAL_PER;58700.0;A
2017;ES618;281643;281486;_T;TOTAL;ASAL_PER;293100.0;A
2017;ES618;281643;281486;M;TOTAL;ASAL_PER;87850.0;A
2017;ES618;281643;281486;F;TOTAL;ASAL_PER;58700.0;A
2017;ES618;281638;281485;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281638;281485;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281638;281485;F;TOTAL;ASAL_PER;462175.0;A
2017;ES618;281638;281486;_T;TOTAL;ASAL_PER;1988250.0;A
2017;ES618;281638;281486;M;TOTAL;ASAL_PER;531950.0;A
2017;ES618;281638;281486;F;TOTAL;ASAL_PER;462175.0;A
2017;ES61;281639;281485;_T;TOTAL;ASAL_PER;2954650.0;A
2017;ES61;281639;281485;M;TOTAL;ASAL_PER;773850.0;A
2017;ES61;281639;281485;F;TOTAL;ASAL_PER;703475.0;A
2017;ES61;281639;281486;_T;TOTAL;ASAL_PER;2954650.0;A
2017;ES61;281639;281486;M;TOTAL;ASAL_PER;773850.0;A
2017;ES61;281639;281486;F;TOTAL;ASAL_PER;703475.0;A
2017;ES61;281640;281485;_T;TOTAL;ASAL_PER;641650.0;A
2017;ES61;281640;281485;M;TOTAL;ASAL_PER;174700.0;A
2017;ES61;281640;281485;F;TOTAL;ASAL_PER;146125.0;A
2017;ES61;281640;281486;_T;TOTAL;ASAL_PER;641650.0;A
2017;ES61;281640;281486;M;TOTAL;ASAL_PER;174700.0;A
2017;ES61;281640;281486;F;TOTAL;ASAL_PER;146125.0;A
2017;ES61;281641;281485;_T;TOTAL;ASAL_PER;1164900.0;A
2017;ES61;281641;281485;M;TOTAL;ASAL_PER;321325.0;A
2017;ES61;281641;281485;F;TOTAL;ASAL_PER;261125.0;A
2017;ES61;281641;281486;_T;TOTAL;ASAL_PER;1164900.0;A
2017;ES61;281641;281486;M;TOTAL;ASAL_PER;321325.0;A
2017;ES61;281641;281486;F;TOTAL;ASAL_PER;261125.0;A
2017;ES61;281642;281485;_T;TOTAL;ASAL_PER;640350.0;A
2017;ES61;281642;281485;M;TOTAL;ASAL_PER;160525.0;A
2017;ES61;281642;281485;F;TOTAL;ASAL_PER;159650.0;A
2017;ES61;281642;281486;_T;TOTAL;ASAL_PER;640350.0;A
2017;ES61;281642;281486;M;TOTAL;ASAL_PER;160525.0;A
2017;ES61;281642;281486;F;TOTAL;ASAL_PER;159650.0;A
2017;ES61;281643;281485;_T;TOTAL;ASAL_PER;742450.0;A
2017;ES61;281643;281485;M;TOTAL;ASAL_PER;224025.0;A
2017;ES61;281643;281485;F;TOTAL;ASAL_PER;147200.0;A
2017;ES61;281643;281486;_T;TOTAL;ASAL_PER;742450.0;A
2017;ES61;281643;281486;M;TOTAL;ASAL_PER;224025.0;A
2017;ES61;281643;281486;F;TOTAL;ASAL_PER;147200.0;A
2017;ES61;281638;281485;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281638;281485;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281638;281485;F;TOTAL;ASAL_PER;1417575.0;A
2017;ES61;281638;281486;_T;TOTAL;ASAL_PER;6144000.0;A
2017;ES61;281638;281486;M;TOTAL;ASAL_PER;1654425.0;A
2017;ES61;281638;281486;F;TOTAL;ASAL_PER;1417575.0;A
2018;ES611;281639;281485;_T;TOTAL;ASAL_PER;356800.0;A
2018;ES611;281639;281485;M;TOTAL;ASAL_PER;96225.0;A
2018;ES611;281639;281485;F;TOTAL;ASAL_PER;82175.0;A
2018;ES611;281639;281486;_T;TOTAL;ASAL_PER;356800.0;A
2018;ES611;281639;281486;M;TOTAL;ASAL_PER;96225.0;A
2018;ES611;281639;281486;F;TOTAL;ASAL_PER;82175.0;A
2018;ES611;281640;281485;_T;TOTAL;ASAL_PER;76150.0;A
2018;ES611;281640;281485;M;TOTAL;ASAL_PER;21050.0;A
2018;ES611;281640;281485;F;TOTAL;ASAL_PER;17025.0;A
2018;ES611;281640;281486;_T;TOTAL;ASAL_PER;76150.0;A
2018;ES611;281640;281486;M;TOTAL;ASAL_PER;21050.0;A
2018;ES611;281640;281486;F;TOTAL;ASAL_PER;17025.0;A
2018;ES611;281641;281485;_T;TOTAL;ASAL_PER;129700.0;A
2018;ES611;281641;281485;M;TOTAL;ASAL_PER;36575.0;A
2018;ES611;281641;281485;F;TOTAL;ASAL_PER;28275.0;A
2018;ES611;281641;281486;_T;TOTAL;ASAL_PER;129700.0;A
2018;ES611;281641;281486;M;TOTAL;ASAL_PER;36575.0;A
2018;ES611;281641;281486;F;TOTAL;ASAL_PER;28275.0;A
2018;ES611;281642;281485;_T;TOTAL;ASAL_PER;59150.0;A
2018;ES611;281642;281485;M;TOTAL;ASAL_PER;13625.0;A
2018;ES611;281642;281485;F;TOTAL;ASAL_PER;15950.0;A
2018;ES611;281642;281486;_T;TOTAL;ASAL_PER;59150.0;A
2018;ES611;281642;281486;M;TOTAL;ASAL_PER;13625.0;A
2018;ES611;281642;281486;F;TOTAL;ASAL_PER;15950.0;A
2018;ES611;281643;281485;_T;TOTAL;ASAL_PER;78300.0;A
2018;ES611;281643;281485;M;TOTAL;ASAL_PER;21850.0;A
2018;ES611;281643;281485;F;TOTAL;ASAL_PER;17300.0;A
2018;ES611;281643;281486;_T;TOTAL;ASAL_PER;78300.0;A
2018;ES611;281643;281486;M;TOTAL;ASAL_PER;21850.0;A
2018;ES611;281643;281486;F;TOTAL;ASAL_PER;17300.0;A
2018;ES611;281638;281485;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281638;281485;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281638;281485;F;TOTAL;ASAL_PER;160725.0;A
2018;ES611;281638;281486;_T;TOTAL;ASAL_PER;700100.0;A
2018;ES611;281638;281486;M;TOTAL;ASAL_PER;189325.0;A
2018;ES611;281638;281486;F;TOTAL;ASAL_PER;160725.0;A
2018;ES612;281639;281485;_T;TOTAL;ASAL_PER;511850.0;A
2018;ES612;281639;281485;M;TOTAL;ASAL_PER;137975.0;A
2018;ES612;281639;281485;F;TOTAL;ASAL_PER;117950.0;A
2018;ES612;281639;281486;_T;TOTAL;ASAL_PER;511850.0;A
2018;ES612;281639;281486;M;TOTAL;ASAL_PER;137975.0;A
2018;ES612;281639;281486;F;TOTAL;ASAL_PER;117950.0;A
2018;ES612;281640;281485;_T;TOTAL;ASAL_PER;127100.0;A
2018;ES612;281640;281485;M;TOTAL;ASAL_PER;36475.0;A
2018;ES612;281640;281485;F;TOTAL;ASAL_PER;27075.0;A
2018;ES612;281640;281486;_T;TOTAL;ASAL_PER;127100.0;A
2018;ES612;281640;281486;M;TOTAL;ASAL_PER;36475.0;A
2018;ES612;281640;281486;F;TOTAL;ASAL_PER;27075.0;A
2018;ES612;281641;281485;_T;TOTAL;ASAL_PER;250100.0;A
2018;ES612;281641;281485;M;TOTAL;ASAL_PER;70500.0;A
2018;ES612;281641;281485;F;TOTAL;ASAL_PER;54550.0;A
2018;ES612;281641;281486;_T;TOTAL;ASAL_PER;250100.0;A
2018;ES612;281641;281486;M;TOTAL;ASAL_PER;70500.0;A
2018;ES612;281641;281486;F;TOTAL;ASAL_PER;54550.0;A
2018;ES612;281642;281485;_T;TOTAL;ASAL_PER;124250.0;A
2018;ES612;281642;281485;M;TOTAL;ASAL_PER;31875.0;A
2018;ES612;281642;281485;F;TOTAL;ASAL_PER;30250.0;A
