D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40124;3143;2021;Personal medio no remunerado;2205.771101791;A
40123;2352;2020;Establecimientos medios estimados;91.824736099;A
40123;2352;2019;Establecimientos medios estimados;110.807649041;A
40123;2352;2018;Establecimientos medios estimados;97.63369828;A
40123;2352;2017;Establecimientos medios estimados;95.862501897;A
40123;2352;2016;Establecimientos medios estimados;85.341122449;A
40123;2352;2015;Establecimientos medios estimados;78.073654768;A
40123;2352;2014;Establecimientos medios estimados;72.667784158;A
40123;2352;2013;Establecimientos medios estimados;70.90031944;A
40123;2402;2020;Establecimientos medios estimados;55.16192284;A
40123;2402;2019;Establecimientos medios estimados;82.018715527;A
40123;2402;2018;Establecimientos medios estimados;82.358688907;A
40123;2402;2017;Establecimientos medios estimados;82.040208174;A
40123;2402;2016;Establecimientos medios estimados;75.43974524;A
40123;2402;2015;Establecimientos medios estimados;83.1987371;A
40123;2402;2014;Establecimientos medios estimados;83.166991137;A
40123;2402;2013;Establecimientos medios estimados;84.963737792;A
40123;2482;2020;Establecimientos medios estimados;199.430487353;A
40123;2482;2019;Establecimientos medios estimados;242.990661632;A
40123;2482;2018;Establecimientos medios estimados;235.44965223;A
40123;2482;2017;Establecimientos medios estimados;232.21637835;A
40123;2482;2016;Establecimientos medios estimados;213.15034874;A
40123;2482;2015;Establecimientos medios estimados;218.98799598;A
40123;2482;2014;Establecimientos medios estimados;225.22762169;A
40123;2482;2013;Establecimientos medios estimados;207.10502006;A
40123;2713;2020;Establecimientos medios estimados;102.526923666;A
40123;2713;2019;Establecimientos medios estimados;143.865554953;A
40123;2713;2018;Establecimientos medios estimados;129.1306858;A
40123;2713;2017;Establecimientos medios estimados;136.86060499;A
40123;2713;2016;Establecimientos medios estimados;131.07092649;A
40123;2713;2015;Establecimientos medios estimados;130.3551259;A
40123;2713;2014;Establecimientos medios estimados;123.28425767;A
40123;2713;2013;Establecimientos medios estimados;106.96973946;A
40123;2797;2020;Establecimientos medios estimados;94.894243833;A
40123;2797;2019;Establecimientos medios estimados;142.616888314;A
40123;2797;2018;Establecimientos medios estimados;144.4351743;A
40123;2797;2017;Establecimientos medios estimados;144.22461211;A
40123;2797;2016;Establecimientos medios estimados;142.95044696;A
40123;2797;2015;Establecimientos medios estimados;153.31512618;A
40123;2797;2014;Establecimientos medios estimados;146.38969326;A
40123;2797;2013;Establecimientos medios estimados;137.04047178;A
40123;2911;2020;Establecimientos medios estimados;159.24946914;A
40123;2911;2019;Establecimientos medios estimados;192.639167889;A
40123;2911;2018;Establecimientos medios estimados;187.05819331;A
40123;2911;2017;Establecimientos medios estimados;183.70667665;A
40123;2911;2016;Establecimientos medios estimados;177.10052288;A
40123;2911;2015;Establecimientos medios estimados;183.93172312;A
40123;2911;2014;Establecimientos medios estimados;160.54240463;A
40123;2911;2013;Establecimientos medios estimados;170.01925826;A
40123;3023;2020;Establecimientos medios estimados;1130.547579822;A
40123;3023;2019;Establecimientos medios estimados;1423.710551788;A
40123;3023;2018;Establecimientos medios estimados;1210.3775025;A
40123;3023;2017;Establecimientos medios estimados;1050.5056859;A
40123;3023;2016;Establecimientos medios estimados;711.37380102;A
40123;3023;2015;Establecimientos medios estimados;559.89922796;A
40123;3023;2014;Establecimientos medios estimados;625.49090027;A
40123;3023;2013;Establecimientos medios estimados;587.31891903;A
40123;3142;2020;Establecimientos medios estimados;113.473974598;A
40123;3142;2019;Establecimientos medios estimados;134.55925176;A
40123;3142;2018;Establecimientos medios estimados;134.12720383;A
40123;3142;2017;Establecimientos medios estimados;118.98966822;A
40123;3142;2016;Establecimientos medios estimados;102.42134758;A
40123;3142;2015;Establecimientos medios estimados;102.60353795;A
40123;3142;2014;Establecimientos medios estimados;105.70370661;A
40123;3142;2013;Establecimientos medios estimados;93.836628077;A
40123;3143;2020;Establecimientos medios estimados;1947.109337351;A
40123;3143;2019;Establecimientos medios estimados;2473.208440904;A
40123;3143;2018;Establecimientos medios estimados;2220.570799157;A
40123;3143;2017;Establecimientos medios estimados;2044.406336291;A
40123;3143;2016;Establecimientos medios estimados;1638.848261359;A
40123;3143;2015;Establecimientos medios estimados;1510.365128958;A
40123;3143;2014;Establecimientos medios estimados;1542.473359425;A
40123;3143;2013;Establecimientos medios estimados;1458.154093899;A
40124;2352;2021;Establecimientos medios estimados;118.197392323;A
40124;2402;2021;Establecimientos medios estimados;62.449503757;A
40124;2482;2021;Establecimientos medios estimados;189.598934599;A
40124;2713;2021;Establecimientos medios estimados;136.606581471;A
40124;2797;2021;Establecimientos medios estimados;119.244768855;A
40124;2911;2021;Establecimientos medios estimados;162.999065933;A
40124;3023;2021;Establecimientos medios estimados;1287.591421888;A
40124;3142;2021;Establecimientos medios estimados;145.48882784;A
40124;3143;2021;Establecimientos medios estimados;2222.176496666;A
40123;2352;2020;Plazas medias estimadas;802.422642968;A
40123;2352;2019;Plazas medias estimadas;1024.536636911;A
40123;2352;2018;Plazas medias estimadas;929.44607061;A
40123;2352;2017;Plazas medias estimadas;881.42359793;A
40123;2352;2016;Plazas medias estimadas;782.02232614;A
40123;2352;2015;Plazas medias estimadas;678.82790781;A
40123;2352;2014;Plazas medias estimadas;644.58515767;A
40123;2352;2013;Plazas medias estimadas;698.82849534;A
40123;2402;2020;Plazas medias estimadas;725.137576248;A
40123;2402;2019;Plazas medias estimadas;1102.757442815;A
40123;2402;2018;Plazas medias estimadas;1055.4681387;A
40123;2402;2017;Plazas medias estimadas;969.4228635;A
40123;2402;2016;Plazas medias estimadas;929.71030076;A
40123;2402;2015;Plazas medias estimadas;1016.2653108;A
40123;2402;2014;Plazas medias estimadas;1070.512738;A
40123;2402;2013;Plazas medias estimadas;1092.3395951;A
40123;2482;2020;Plazas medias estimadas;2046.306167318;A
40123;2482;2019;Plazas medias estimadas;2433.044257981;A
40123;2482;2018;Plazas medias estimadas;2309.5257312;A
40123;2482;2017;Plazas medias estimadas;2256.9349442;A
40123;2482;2016;Plazas medias estimadas;2040.2230996;A
40123;2482;2015;Plazas medias estimadas;2223.2327711;A
40123;2482;2014;Plazas medias estimadas;2230.3314562;A
40123;2482;2013;Plazas medias estimadas;2013.1899933;A
40123;2713;2020;Plazas medias estimadas;1037.34505767;A
40123;2713;2019;Plazas medias estimadas;1522.274425603;A
40123;2713;2018;Plazas medias estimadas;1384.9745841;A
40123;2713;2017;Plazas medias estimadas;1422.6092302;A
40123;2713;2016;Plazas medias estimadas;1370.0871198;A
40123;2713;2015;Plazas medias estimadas;1365.0620541;A
40123;2713;2014;Plazas medias estimadas;1319.3453154;A
40123;2713;2013;Plazas medias estimadas;1118.1792999;A
40123;2797;2020;Plazas medias estimadas;810.438630305;A
40123;2797;2019;Plazas medias estimadas;1261.873760234;A
40123;2797;2018;Plazas medias estimadas;1256.7347528;A
40123;2797;2017;Plazas medias estimadas;1191.7701701;A
40123;2797;2016;Plazas medias estimadas;1155.7008286;A
40123;2797;2015;Plazas medias estimadas;1203.5822689;A
40123;2797;2014;Plazas medias estimadas;1173.2519589;A
40123;2797;2013;Plazas medias estimadas;1157.2711064;A
40123;2911;2020;Plazas medias estimadas;1697.452394377;A
40123;2911;2019;Plazas medias estimadas;2060.980528622;A
40123;2911;2018;Plazas medias estimadas;1974.0181609;A
40123;2911;2017;Plazas medias estimadas;1994.5601678;A
40123;2911;2016;Plazas medias estimadas;1903.7091542;A
40123;2911;2015;Plazas medias estimadas;1863.0364921;A
40123;2911;2014;Plazas medias estimadas;1471.9659143;A
40123;2911;2013;Plazas medias estimadas;1481.5144063;A
40123;3023;2020;Plazas medias estimadas;7562.769308271;A
40123;3023;2019;Plazas medias estimadas;9655.434912573;A
40123;3023;2018;Plazas medias estimadas;8204.4017173;A
40123;3023;2017;Plazas medias estimadas;6928.9828875;A
40123;3023;2016;Plazas medias estimadas;4835.4806926;A
40123;3023;2015;Plazas medias estimadas;3687.1587521;A
40123;3023;2014;Plazas medias estimadas;4058.318526;A
40123;3023;2013;Plazas medias estimadas;3941.7857543;A
40123;3142;2020;Plazas medias estimadas;1219.227117979;A
40123;3142;2019;Plazas medias estimadas;1492.411357767;A
40123;3142;2018;Plazas medias estimadas;1470.7331105;A
40123;3142;2017;Plazas medias estimadas;1278.2270661;A
40123;3142;2016;Plazas medias estimadas;1081.8857683;A
40123;3142;2015;Plazas medias estimadas;1130.7854443;A
40123;3142;2014;Plazas medias estimadas;1199.4319282;A
40123;3142;2013;Plazas medias estimadas;1060.2103417;A
40123;3143;2020;Plazas medias estimadas;15901.098895136;A
40123;3143;2019;Plazas medias estimadas;20553.313322506;A
40123;3143;2018;Plazas medias estimadas;18585.30226611;A
40123;3143;2017;Plazas medias estimadas;16923.93092733;A
40123;3143;2016;Plazas medias estimadas;14098.81929;A
40123;3143;2015;Plazas medias estimadas;13167.95100121;A
40123;3143;2014;Plazas medias estimadas;13167.74299467;A
40123;3143;2013;Plazas medias estimadas;12563.31899234;A
40124;2352;2021;Plazas medias estimadas;1063.937535663;A
40124;2402;2021;Plazas medias estimadas;854.317228555;A
40124;2482;2021;Plazas medias estimadas;1940.179691392;A
40124;2713;2021;Plazas medias estimadas;1382.314904565;A
40124;2797;2021;Plazas medias estimadas;985.948802556;A
40124;2911;2021;Plazas medias estimadas;1655.792309962;A
40124;3023;2021;Plazas medias estimadas;9039.143580574;A
40124;3142;2021;Plazas medias estimadas;1555.300363619;A
40124;3143;2021;Plazas medias estimadas;18476.934416886;A
40123;2352;2020;Habitaciones medias estimadas;358.039478006;A
40123;2352;2019;Habitaciones medias estimadas;466.580618514;A
40123;2352;2018;Habitaciones medias estimadas;429.75423184;A
40123;2352;2017;Habitaciones medias estimadas;403.392663;A
40123;2352;2016;Habitaciones medias estimadas;361.68305201;A
40123;2352;2015;Habitaciones medias estimadas;322.03191636;A
40123;2352;2014;Habitaciones medias estimadas;311.32518768;A
40123;2352;2013;Habitaciones medias estimadas;333.87915143;A
40123;2402;2020;Habitaciones medias estimadas;297.891383667;A
40123;2402;2019;Habitaciones medias estimadas;468.394653589;A
40123;2402;2018;Habitaciones medias estimadas;454.04670259;A
40123;2402;2017;Habitaciones medias estimadas;447.5161897;A
40123;2402;2016;Habitaciones medias estimadas;428.69295106;A
40123;2402;2015;Habitaciones medias estimadas;468.63273148;A
40123;2402;2014;Habitaciones medias estimadas;493.07092947;A
40123;2402;2013;Habitaciones medias estimadas;497.88402954;A
40123;2482;2020;Habitaciones medias estimadas;981.826713424;A
40123;2482;2019;Habitaciones medias estimadas;1161.94735663;A
40123;2482;2018;Habitaciones medias estimadas;1115.9606565;A
40123;2482;2017;Habitaciones medias estimadas;1081.7226223;A
40123;2482;2016;Habitaciones medias estimadas;976.00331888;A
40123;2482;2015;Habitaciones medias estimadas;1063.5761592;A
40123;2482;2014;Habitaciones medias estimadas;1072.7546408;A
40123;2482;2013;Habitaciones medias estimadas;977.03343757;A
40123;2713;2020;Habitaciones medias estimadas;493.100830676;A
40123;2713;2019;Habitaciones medias estimadas;726.756553553;A
40123;2713;2018;Habitaciones medias estimadas;657.85294037;A
40123;2713;2017;Habitaciones medias estimadas;685.05400038;A
40123;2713;2016;Habitaciones medias estimadas;661.25026375;A
40123;2713;2015;Habitaciones medias estimadas;667.80292534;A
40123;2713;2014;Habitaciones medias estimadas;647.51319172;A
40123;2713;2013;Habitaciones medias estimadas;551.66549891;A
40123;2797;2020;Habitaciones medias estimadas;386.534496162;A
40123;2797;2019;Habitaciones medias estimadas;635.485037172;A
40123;2797;2018;Habitaciones medias estimadas;623.68231436;A
40123;2797;2017;Habitaciones medias estimadas;589.56264992;A
40123;2797;2016;Habitaciones medias estimadas;581.00718441;A
40123;2797;2015;Habitaciones medias estimadas;593.41496625;A
40123;2797;2014;Habitaciones medias estimadas;578.03449309;A
40123;2797;2013;Habitaciones medias estimadas;565.88020558;A
40123;2911;2020;Habitaciones medias estimadas;759.932993345;A
40123;2911;2019;Habitaciones medias estimadas;911.4740542;A
40123;2911;2018;Habitaciones medias estimadas;869.49896982;A
40123;2911;2017;Habitaciones medias estimadas;882.60561968;A
40123;2911;2016;Habitaciones medias estimadas;836.45077112;A
40123;2911;2015;Habitaciones medias estimadas;810.30062242;A
40123;2911;2014;Habitaciones medias estimadas;655.31313385;A
40123;2911;2013;Habitaciones medias estimadas;684.39470231;A
40123;3023;2020;Habitaciones medias estimadas;3555.134193387;A
40123;3023;2019;Habitaciones medias estimadas;4614.437099726;A
40123;3023;2018;Habitaciones medias estimadas;3999.3423427;A
40123;3023;2017;Habitaciones medias estimadas;3411.6619285;A
40123;3023;2016;Habitaciones medias estimadas;2388.3511948;A
40123;3023;2015;Habitaciones medias estimadas;1803.2030394;A
40123;3023;2014;Habitaciones medias estimadas;1989.0809895;A
40123;3023;2013;Habitaciones medias estimadas;1897.2080812;A
40123;3142;2020;Habitaciones medias estimadas;547.216195143;A
40123;3142;2019;Habitaciones medias estimadas;657.544629309;A
40123;3142;2018;Habitaciones medias estimadas;648.21609397;A
40123;3142;2017;Habitaciones medias estimadas;584.88579773;A
40123;3142;2016;Habitaciones medias estimadas;501.59291469;A
40123;3142;2015;Habitaciones medias estimadas;527.60211501;A
40123;3142;2014;Habitaciones medias estimadas;570.72671922;A
40123;3142;2013;Habitaciones medias estimadas;503.55174838;A
40123;3143;2020;Habitaciones medias estimadas;7379.67628381;A
40123;3143;2019;Habitaciones medias estimadas;9642.620002693;A
40123;3143;2018;Habitaciones medias estimadas;8798.35425215;A
40123;3143;2017;Habitaciones medias estimadas;8086.40147121;A
40123;3143;2016;Habitaciones medias estimadas;6735.03165072;A
40123;3143;2015;Habitaciones medias estimadas;6256.56447546;A
40123;3143;2014;Habitaciones medias estimadas;6317.81928533;A
40123;3143;2013;Habitaciones medias estimadas;6011.49685492;A
40124;2352;2021;Habitaciones medias estimadas;485.985538923;A
40124;2402;2021;Habitaciones medias estimadas;350.947670594;A
40124;2482;2021;Habitaciones medias estimadas;940.130589748;A
40124;2713;2021;Habitaciones medias estimadas;654.181067414;A
40124;2797;2021;Habitaciones medias estimadas;448.809720946;A
40124;2911;2021;Habitaciones medias estimadas;757.548505574;A
40124;3023;2021;Habitaciones medias estimadas;4200.901845939;A
40124;3142;2021;Habitaciones medias estimadas;698.92120153;A
40124;3143;2021;Habitaciones medias estimadas;8537.426140668;A
40123;2352;2020;Grado de ocupación por habitación;14.938623425423962;A
