TEMPORAL;TIPO_EMPRESA;TIPO_PERSONAL;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2012;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;27.6;A
2012;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;11.9;A
2012;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7.3;A
2012;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4.6;A
2012;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;34.3;A
2012;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13.3;A
2012;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;21.0;A
2012;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9.2;A
2012;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7.2;A
2012;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2.0;A
2012;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7237.900295184;A
2012;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2100.177069106;A
2012;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5137.723226078;A
2012;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3328.705067258;A
2012;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1012.312579927;A
2012;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2316.392487331;A
2012;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2809.541753751;A
2012;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;720.071460962;A
2012;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2089.470292789;A
2012;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1099.653474175;A
2012;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;367.793028217;A
2012;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;731.860445958;A
2013;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;24139.066301895;A
2013;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9708.115620557;A
2013;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14430.950681338;A
2013;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13868.064589961;A
2013;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5310.751804277;A
2013;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8557.312785684;A
2013;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6827.698230697;A
2013;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2766.151175129;A
2013;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4061.547055568;A
2013;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3443.303481237;A
2013;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1631.212641151;A
2013;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1812.090840086;A
2013;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5222.9;A
2013;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2461.6;A
2013;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2761.3;A
2013;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2498.8;A
2013;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1055.6;A
2013;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1443.2;A
2013;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2101.915116526;A
2013;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1081.417216872;A
2013;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1020.497899654;A
2013;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;622.184883474;A
2013;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;324.582783128;A
2013;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;297.602100346;A
2013;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;11210.4;A
2013;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4983.7;A
2013;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6226.7;A
2013;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7635.3;A
2013;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3156.1;A
2013;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4479.2;A
2013;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1954.4;A
2013;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;937.6;A
2013;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1016.8;A
2013;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1620.7;A
2013;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;890.0;A
2013;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;730.7;A
2013;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;55.5;A
2013;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;27.6;A
2013;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;27.9;A
2013;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14.5;A
2013;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10.6;A
2013;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.9;A
2013;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;33.5;A
2013;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.5;A
2013;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;21.0;A
2013;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7.5;A
2013;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4.5;A
2013;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.0;A
2013;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7650.266301895;A
2013;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2235.215620557;A
2013;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5415.050681338;A
2013;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3719.464589961;A
2013;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1088.451804277;A
2013;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2631.012785684;A
2013;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2737.883114171;A
2013;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;734.633958257;A
2013;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2003.249155914;A
2013;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1192.918597763;A
2013;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;412.129858023;A
2013;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;780.78873974;A
2014;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;23632.475557925;A
2014;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9487.69523263;A
2014;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14144.780325295;A
2014;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13317.862420453;A
2014;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5147.413857149;A
2014;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8170.448563304;A
2014;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6685.988186194;A
2014;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2648.405963885;A
2014;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4037.582222309;A
2014;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3628.624951278;A
2014;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1691.875411596;A
2014;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1936.749539682;A
2014;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5180.0;A
2014;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2461.3;A
2014;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2718.7;A
2014;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2433.4;A
2014;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1055.5;A
2014;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1377.9;A
2014;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1970.007229202;A
2014;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1010.799126268;A
2014;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;959.208102934;A
2014;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;776.592770798;A
2014;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;395.000873732;A
2014;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;381.591897066;A
2014;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10724.2;A
2014;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4793.7;A
2014;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5930.5;A
2014;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7201.1;A
2014;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3007.1;A
2014;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4194.0;A
2014;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1930.45473314;A
2014;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;939.985046729;A
2014;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;990.469686411;A
2014;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1592.64526686;A
2014;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;846.614953271;A
2014;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;746.030313589;A
2014;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;51.7;A
2014;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;20.1;A
2014;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;31.6;A
2014;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.7;A
2014;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9.1;A
2014;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.6;A
2014;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;33.5;A
2014;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7.5;A
2014;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;26.0;A
2014;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5.5;A
2014;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.5;A
2014;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2.0;A
2014;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7676.575557925;A
2014;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2212.59523263;A
2014;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5463.980325295;A
2014;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3670.662420453;A
2014;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1075.713857149;A
2014;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2594.948563304;A
2014;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2752.026223852;A
2014;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;690.121790888;A
2014;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2061.904432964;A
2014;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1253.88691362;A
2014;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;446.759584593;A
2014;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;807.127329027;A
2015;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;23519.129039234;A
2015;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9810.686863282;A
2015;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13708.442175952;A
2015;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13506.957850047;A
2015;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5319.394272122;A
2015;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8187.563577925;A
2015;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6368.612997311;A
2015;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2695.77207413;A
2015;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3672.840923181;A
2015;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3643.558191876;A
2015;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1795.52051703;A
2015;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1848.037674846;A
2015;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5562.6;A
2015;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2706.2;A
2015;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2856.4;A
2015;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2643.1;A
2015;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1162.0;A
2015;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1481.1;A
2015;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1987.504304239;A
2015;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1054.746826937;A
2015;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;932.757477302;A
2015;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;931.995695761;A
2015;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;489.453173063;A
2015;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;442.542522698;A
2015;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10919.2;A
2015;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4917.7;A
2015;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6001.5;A
2015;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7461.5;A
2015;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3129.5;A
2015;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4332.0;A
2015;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1849.272960153;A
2015;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;898.337071651;A
2015;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;950.935888502;A
2015;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1608.427039847;A
2015;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;889.862928349;A
2015;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;718.564111498;A
2015;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;57.5;A
2015;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;11.6;A
2015;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;45.9;A
2015;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.5;A
2015;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.6;A
2015;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8.9;A
2015;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;41.0;A
2015;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5.0;A
2015;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;36.0;A
2015;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4.0;A
2015;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.0;A
2015;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2015;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6979.829039234;A
2015;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2175.186863282;A
2015;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4804.642175952;A
2015;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3389.857850047;A
2015;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1024.294272122;A
2015;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2365.563577925;A
2015;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2490.835732919;A
2015;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;737.688175542;A
2015;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1753.147557377;A
2015;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1099.135456268;A
2015;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;413.204415618;A
2015;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;685.93104065;A
2016;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;23121.215769057;A
2016;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9577.794717008;A
2016;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13543.421052049;A
2016;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13208.884260857;A
2016;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5168.048177718;A
2016;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8040.836083139;A
2016;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6005.617539627;A
2016;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2558.208395847;A
2016;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3447.40914378;A
2016;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3906.713968573;A
2016;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1851.538143443;A
2016;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2055.17582513;A
2016;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5519.0;A
2016;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2733.8;A
2016;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2785.2;A
2016;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2453.9;A
2016;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1108.0;A
2016;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1345.9;A
2016;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1902.891720585;A
2016;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1065.101656564;A
2016;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;837.790064021;A
2016;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1162.208279415;A
2016;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;560.698343436;A
2016;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;601.509935979;A
2016;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10534.6;A
2016;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4766.8;A
2016;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5767.8;A
2016;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7367.1;A
2016;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3056.4;A
2016;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4310.7;A
2016;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1614.7;A
2016;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;829.9;A
2016;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;784.8;A
2016;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1552.8;A
2016;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;880.5;A
2016;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;672.3;A
2016;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;81.8;A
2016;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;16.3;A
2016;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;65.5;A
2016;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;47.8;A
2016;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10.3;A
2016;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;37.5;A
2016;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;33.0;A
2016;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6.0;A
2016;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;27.0;A
2016;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2016;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;0.0;A
2016;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2016;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6985.815769057;A
2016;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2060.894717008;A
2016;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4924.921052049;A
2016;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3340.084260857;A
2016;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;993.348177718;A
2016;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2346.736083139;A
2016;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2455.025819042;A
2016;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;657.206739283;A
2016;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1797.819079759;A
2016;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1190.705689158;A
2016;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;410.339800007;A
2016;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;780.365889151;A
2017;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;24442.265795943;A
2017;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9885.705209923;A
2017;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14556.56058602;A
2017;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13919.085329363;A
2017;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5431.715207316;A
2017;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8487.370122047;A
2017;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6636.03683885;A
2017;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2795.487372088;A
2017;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3840.549466762;A
2017;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3887.14362773;A
2017;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1658.502630519;A
2017;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2228.640997211;A
2017;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5319.7;A
2017;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2629.8;A
2017;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2689.9;A
2017;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2349.8;A
2017;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1059.4;A
2017;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1290.4;A
2017;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1887.188044032;A
2017;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1048.988544701;A
2017;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;838.199499331;A
