TEMPORAL;CNAE09;PUB_PRIV;TERRITORIO;TIPO_EMPRESA;TIPO_ESTAB;INDICATOR;OBS_VALUE;FREQ
2009;217309;215134;ES61;215124;213227;UNIDADES;42.489726009;A
2009;217309;215136;ES61;215124;213227;UNIDADES;42.489726009;A
2009;217310;215134;ES61;215124;213227;UNIDADES;17.098387101;A
2009;217310;215136;ES61;215124;213227;UNIDADES;17.098387101;A
2009;217311;215134;ES61;215124;213227;UNIDADES;6.320221153;A
2009;217311;215136;ES61;215124;213227;UNIDADES;6.320221153;A
2009;217312;215134;ES61;215124;213227;UNIDADES;28.958672395;A
2009;217312;215135;ES61;215124;213227;UNIDADES;1.163043478;A
2009;217312;215136;ES61;215124;213227;UNIDADES;27.795628917;A
2009;217313;215134;ES61;215124;213227;UNIDADES;9.535953355;A
2009;217313;215136;ES61;215124;213227;UNIDADES;9.535953355;A
2009;217314;215134;ES61;215124;213227;UNIDADES;11.765714286;A
2009;217314;215136;ES61;215124;213227;UNIDADES;11.765714286;A
2009;217315;215134;ES61;215124;213227;UNIDADES;6.267049246;A
2009;217315;215136;ES61;215124;213227;UNIDADES;6.267049246;A
2009;217316;215134;ES61;215124;213227;UNIDADES;4.316425121;A
2009;217316;215136;ES61;215124;213227;UNIDADES;4.316425121;A
2009;7605;215134;ES61;215124;213227;UNIDADES;5.200592886;A
2009;7605;215136;ES61;215124;213227;UNIDADES;5.200592886;A
2009;7627;215134;ES61;215124;213227;UNIDADES;7.384615385;A
2009;7627;215135;ES61;215124;213227;UNIDADES;3.0;A
2009;7627;215136;ES61;215124;213227;UNIDADES;4.384615385;A
2009;7661;215134;ES61;215124;213227;UNIDADES;7.428571429;A
2009;7661;215135;ES61;215124;213227;UNIDADES;2.0;A
2009;7661;215136;ES61;215124;213227;UNIDADES;5.428571429;A
2010;7109;215134;ES61;215124;213227;UNIDADES;2.0;A
2010;7109;215136;ES61;215124;213227;UNIDADES;2.0;A
2010;217302;215134;ES61;215124;213227;UNIDADES;57.375654472;A
2010;217302;215136;ES61;215124;213227;UNIDADES;57.375654472;A
2010;217304;215134;ES61;215124;213227;UNIDADES;6.506924983;A
2010;217304;215136;ES61;215124;213227;UNIDADES;6.506924983;A
2010;217305;215134;ES61;215124;213227;UNIDADES;8.311011269;A
2010;217305;215136;ES61;215124;213227;UNIDADES;8.311011269;A
2010;217306;215134;ES61;215124;213227;UNIDADES;54.316692437;A
2010;217306;215135;ES61;215124;213227;UNIDADES;1.047761194;A
2010;217306;215136;ES61;215124;213227;UNIDADES;53.268931243;A
2010;217307;215134;ES61;215124;213227;UNIDADES;12.71401515;A
2010;217307;215136;ES61;215124;213227;UNIDADES;12.71401515;A
2010;217308;215134;ES61;215124;213227;UNIDADES;12.278313329;A
2010;217308;215136;ES61;215124;213227;UNIDADES;12.278313329;A
2010;217309;215134;ES61;215124;213227;UNIDADES;14.698477701;A
2010;217309;215136;ES61;215124;213227;UNIDADES;14.698477701;A
2010;217310;215134;ES61;215124;213227;UNIDADES;25.078214859;A
2010;217310;215136;ES61;215124;213227;UNIDADES;25.078214859;A
2010;217311;215134;ES61;215124;213227;UNIDADES;13.370551314;A
2010;217311;215136;ES61;215124;213227;UNIDADES;13.370551314;A
2010;217312;215134;ES61;215124;213227;UNIDADES;29.151585531;A
2010;217312;215136;ES61;215124;213227;UNIDADES;29.151585531;A
2010;217313;215134;ES61;215124;213227;UNIDADES;8.576242223;A
2010;217313;215136;ES61;215124;213227;UNIDADES;8.576242223;A
2010;217314;215134;ES61;215124;213227;UNIDADES;12.999999999;A
2010;217314;215136;ES61;215124;213227;UNIDADES;12.999999999;A
2010;217315;215134;ES61;215124;213227;UNIDADES;4.215517241;A
2010;217315;215135;ES61;215124;213227;UNIDADES;1.077586207;A
2010;217315;215136;ES61;215124;213227;UNIDADES;3.137931034;A
2010;217316;215134;ES61;215124;213227;UNIDADES;7.9509133;A
2010;217316;215135;ES61;215124;213227;UNIDADES;1.096774194;A
2010;217316;215136;ES61;215124;213227;UNIDADES;6.854139106;A
2010;7605;215134;ES61;215124;213227;UNIDADES;3.0;A
2010;7605;215136;ES61;215124;213227;UNIDADES;3.0;A
2010;7627;215134;ES61;215124;213227;UNIDADES;6.25;A
2010;7627;215135;ES61;215124;213227;UNIDADES;3.0;A
2010;7627;215136;ES61;215124;213227;UNIDADES;3.25;A
2010;7661;215134;ES61;215124;213227;UNIDADES;2.0;A
2010;7661;215135;ES61;215124;213227;UNIDADES;1.0;A
2010;7661;215136;ES61;215124;213227;UNIDADES;1.0;A
2011;7109;215134;ES61;215124;213227;UNIDADES;3.181818182;A
2011;7109;215136;ES61;215124;213227;UNIDADES;3.181818182;A
2011;217302;215134;ES61;215124;213227;UNIDADES;55.536442321;A
2011;217302;215136;ES61;215124;213227;UNIDADES;55.536442321;A
2011;217304;215134;ES61;215124;213227;UNIDADES;7.804077098;A
2011;217304;215136;ES61;215124;213227;UNIDADES;7.804077098;A
2011;217305;215134;ES61;215124;213227;UNIDADES;11.606935418;A
2011;217305;215136;ES61;215124;213227;UNIDADES;11.606935418;A
2011;217306;215134;ES61;215124;213227;UNIDADES;52.503035365;A
2011;217306;215135;ES61;215124;213227;UNIDADES;1.032352941;A
2011;217306;215136;ES61;215124;213227;UNIDADES;51.470682424;A
2011;217307;215134;ES61;215124;213227;UNIDADES;15.578636188;A
2011;217307;215136;ES61;215124;213227;UNIDADES;15.578636188;A
2011;217308;215134;ES61;215124;213227;UNIDADES;9.337092195;A
2011;217308;215136;ES61;215124;213227;UNIDADES;9.337092195;A
2011;217309;215134;ES61;215124;213227;UNIDADES;19.072204407;A
2011;217309;215136;ES61;215124;213227;UNIDADES;19.072204407;A
2011;217310;215134;ES61;215124;213227;UNIDADES;18.66712944;A
2011;217310;215136;ES61;215124;213227;UNIDADES;18.66712944;A
2011;217311;215134;ES61;215124;213227;UNIDADES;8.456971678;A
2011;217311;215136;ES61;215124;213227;UNIDADES;8.456971678;A
2011;217312;215134;ES61;215124;213227;UNIDADES;34.821133623;A
2011;217312;215136;ES61;215124;213227;UNIDADES;34.821133623;A
2011;217313;215134;ES61;215124;213227;UNIDADES;9.117216118;A
2011;217313;215136;ES61;215124;213227;UNIDADES;9.117216118;A
2011;217314;215134;ES61;215124;213227;UNIDADES;7.298780488;A
2011;217314;215136;ES61;215124;213227;UNIDADES;7.298780488;A
2011;217315;215134;ES61;215124;213227;UNIDADES;3.609486166;A
2011;217315;215136;ES61;215124;213227;UNIDADES;3.609486166;A
2011;217316;215134;ES61;215124;213227;UNIDADES;10.286896223;A
2011;217316;215136;ES61;215124;213227;UNIDADES;10.286896223;A
2011;7605;215134;ES61;215124;213227;UNIDADES;2.125;A
2011;7605;215136;ES61;215124;213227;UNIDADES;2.125;A
2011;7627;215134;ES61;215124;213227;UNIDADES;7.260869565;A
2011;7627;215135;ES61;215124;213227;UNIDADES;4.0;A
2011;7627;215136;ES61;215124;213227;UNIDADES;3.260869565;A
2011;7661;215134;ES61;215124;213227;UNIDADES;5.583333333;A
2011;7661;215136;ES61;215124;213227;UNIDADES;5.583333333;A
2012;7109;215134;ES61;215124;213227;UNIDADES;2.0;A
2012;7109;215136;ES61;215124;213227;UNIDADES;2.0;A
2012;217302;215134;ES61;215124;213227;UNIDADES;62.617643874;A
2012;217302;215136;ES61;215124;213227;UNIDADES;62.617643874;A
2012;217304;215134;ES61;215124;213227;UNIDADES;5.64418203;A
2012;217304;215136;ES61;215124;213227;UNIDADES;5.64418203;A
2012;217305;215134;ES61;215124;213227;UNIDADES;4.320408163;A
2012;217305;215136;ES61;215124;213227;UNIDADES;4.320408163;A
2012;217306;215134;ES61;215124;213227;UNIDADES;50.518797173;A
2012;217306;215135;ES61;215124;213227;UNIDADES;1.039039039;A
2012;217306;215136;ES61;215124;213227;UNIDADES;49.479758134;A
2012;217307;215134;ES61;215124;213227;UNIDADES;12.405184732;A
2012;217307;215136;ES61;215124;213227;UNIDADES;12.405184732;A
2012;217308;215134;ES61;215124;213227;UNIDADES;11.599831648;A
2012;217308;215136;ES61;215124;213227;UNIDADES;11.599831648;A
2012;217309;215134;ES61;215124;213227;UNIDADES;13.684212857;A
2012;217309;215136;ES61;215124;213227;UNIDADES;13.684212857;A
2012;217310;215134;ES61;215124;213227;UNIDADES;17.461300011;A
2012;217310;215136;ES61;215124;213227;UNIDADES;17.461300011;A
2012;217311;215134;ES61;215124;213227;UNIDADES;16.754370961;A
2012;217311;215136;ES61;215124;213227;UNIDADES;16.754370961;A
2012;217312;215134;ES61;215124;213227;UNIDADES;31.535313401;A
2012;217312;215136;ES61;215124;213227;UNIDADES;31.535313401;A
2012;217313;215134;ES61;215124;213227;UNIDADES;11.952876414;A
2012;217313;215136;ES61;215124;213227;UNIDADES;11.952876414;A
2012;217314;215134;ES61;215124;213227;UNIDADES;15.913203462;A
2012;217314;215136;ES61;215124;213227;UNIDADES;15.913203462;A
2012;217315;215134;ES61;215124;213227;UNIDADES;5.341599842;A
2012;217315;215136;ES61;215124;213227;UNIDADES;5.341599842;A
2012;217316;215134;ES61;215124;213227;UNIDADES;2.068493151;A
2012;217316;215136;ES61;215124;213227;UNIDADES;2.068493151;A
2012;7605;215134;ES61;215124;213227;UNIDADES;3.130434783;A
2012;7605;215136;ES61;215124;213227;UNIDADES;3.130434783;A
2012;7627;215134;ES61;215124;213227;UNIDADES;8.424242424;A
2012;7627;215135;ES61;215124;213227;UNIDADES;5.090909091;A
2012;7627;215136;ES61;215124;213227;UNIDADES;3.333333333;A
2012;7661;215134;ES61;215124;213227;UNIDADES;9.0;A
2012;7661;215135;ES61;215124;213227;UNIDADES;1.0;A
2012;7661;215136;ES61;215124;213227;UNIDADES;8.0;A
2013;7109;215134;ES61;215124;213227;UNIDADES;3.081081081;A
2013;7109;215136;ES61;215124;213227;UNIDADES;3.081081081;A
2013;217302;215134;ES61;215124;213227;UNIDADES;62.032015197;A
2013;217302;215136;ES61;215124;213227;UNIDADES;62.032015197;A
2013;217304;215134;ES61;215124;213227;UNIDADES;2.0;A
2013;217304;215136;ES61;215124;213227;UNIDADES;2.0;A
2013;217305;215134;ES61;215124;213227;UNIDADES;3.403597309;A
2013;217305;215136;ES61;215124;213227;UNIDADES;3.403597309;A
2013;217306;215134;ES61;215124;213227;UNIDADES;54.438153848;A
2013;217306;215136;ES61;215124;213227;UNIDADES;54.438153848;A
2013;217307;215134;ES61;215124;213227;UNIDADES;13.090394466;A
2013;217307;215136;ES61;215124;213227;UNIDADES;13.090394466;A
2013;217308;215134;ES61;215124;213227;UNIDADES;10.295792879;A
2013;217308;215136;ES61;215124;213227;UNIDADES;10.295792879;A
2013;217309;215134;ES61;215124;213227;UNIDADES;20.16964486;A
2013;217309;215136;ES61;215124;213227;UNIDADES;20.16964486;A
2013;217310;215134;ES61;215124;213227;UNIDADES;15.779411765;A
2013;217310;215136;ES61;215124;213227;UNIDADES;15.779411765;A
2013;217311;215134;ES61;215124;213227;UNIDADES;10.498983575;A
2013;217311;215136;ES61;215124;213227;UNIDADES;10.498983575;A
2013;217312;215134;ES61;215124;213227;UNIDADES;32.34297653;A
2013;217312;215136;ES61;215124;213227;UNIDADES;32.34297653;A
2013;217313;215134;ES61;215124;213227;UNIDADES;8.271390375;A
2013;217313;215136;ES61;215124;213227;UNIDADES;8.271390375;A
2013;217314;215134;ES61;215124;213227;UNIDADES;18.032567052;A
2013;217314;215136;ES61;215124;213227;UNIDADES;18.032567052;A
2013;217315;215134;ES61;215124;213227;UNIDADES;6.52027027;A
2013;217315;215136;ES61;215124;213227;UNIDADES;6.52027027;A
2013;217316;215134;ES61;215124;213227;UNIDADES;1.037974684;A
2013;217316;215136;ES61;215124;213227;UNIDADES;1.037974684;A
2013;7605;215134;ES61;215124;213227;UNIDADES;6.4;A
2013;7605;215136;ES61;215124;213227;UNIDADES;6.4;A
2013;7627;215134;ES61;215124;213227;UNIDADES;11.466346152;A
2013;7627;215135;ES61;215124;213227;UNIDADES;5.153846152;A
2013;7627;215136;ES61;215124;213227;UNIDADES;6.3125;A
2013;7661;215134;ES61;215124;213227;UNIDADES;9.0;A
2013;7661;215135;ES61;215124;213227;UNIDADES;1.0;A
2013;7661;215136;ES61;215124;213227;UNIDADES;8.0;A
2014;7109;215134;ES61;215124;213227;UNIDADES;3.090909091;A
2014;7109;215136;ES61;215124;213227;UNIDADES;3.090909091;A
2014;217302;215134;ES61;215124;213227;UNIDADES;61.856698238;A
2014;217302;215136;ES61;215124;213227;UNIDADES;61.856698238;A
2014;217305;215134;ES61;215124;213227;UNIDADES;11.840953717;A
2014;217305;215136;ES61;215124;213227;UNIDADES;11.840953717;A
2014;217306;215134;ES61;215124;213227;UNIDADES;47.052571659;A
2014;217306;215135;ES61;215124;213227;UNIDADES;1.022292994;A
2014;217306;215136;ES61;215124;213227;UNIDADES;46.030278665;A
2014;217307;215134;ES61;215124;213227;UNIDADES;14.465325964;A
2014;217307;215136;ES61;215124;213227;UNIDADES;14.465325964;A
2014;217308;215134;ES61;215124;213227;UNIDADES;11.477174697;A
2014;217308;215136;ES61;215124;213227;UNIDADES;11.477174697;A
2014;217309;215134;ES61;215124;213227;UNIDADES;14.208162111;A
2014;217309;215136;ES61;215124;213227;UNIDADES;14.208162111;A
2014;217310;215134;ES61;215124;213227;UNIDADES;17.486967759;A
2014;217310;215136;ES61;215124;213227;UNIDADES;17.486967759;A
2014;217311;215134;ES61;215124;213227;UNIDADES;12.55582395;A
2014;217311;215136;ES61;215124;213227;UNIDADES;12.55582395;A
2014;217312;215134;ES61;215124;213227;UNIDADES;37.360290074;A
2014;217312;215136;ES61;215124;213227;UNIDADES;37.360290074;A
2014;217313;215134;ES61;215124;213227;UNIDADES;8.265977443;A
2014;217313;215136;ES61;215124;213227;UNIDADES;8.265977443;A
2014;217314;215134;ES61;215124;213227;UNIDADES;9.648148148;A
2014;217314;215136;ES61;215124;213227;UNIDADES;9.648148148;A
2014;217315;215134;ES61;215124;213227;UNIDADES;3.05882353;A
2014;217315;215136;ES61;215124;213227;UNIDADES;3.05882353;A
2014;217316;215134;ES61;215124;213227;UNIDADES;10.230263158;A
2014;217316;215136;ES61;215124;213227;UNIDADES;10.230263158;A
2014;7605;215134;ES61;215124;213227;UNIDADES;8.146464646;A
2014;7605;215136;ES61;215124;213227;UNIDADES;8.146464646;A
2014;7627;215134;ES61;215124;213227;UNIDADES;9.333333334;A
2014;7627;215135;ES61;215124;213227;UNIDADES;5.0;A
2014;7627;215136;ES61;215124;213227;UNIDADES;4.333333334;A
2014;7661;215134;ES61;215124;213227;UNIDADES;9.2;A
2014;7661;215136;ES61;215124;213227;UNIDADES;9.2;A
2015;7109;215134;ES61;215124;213227;UNIDADES;5.285714286;A
2015;7109;215136;ES61;215124;213227;UNIDADES;5.285714286;A
2015;217302;215134;ES61;215124;213227;UNIDADES;64.63885602;A
2015;217302;215136;ES61;215124;213227;UNIDADES;64.63885602;A
2015;217304;215134;ES61;215124;213227;UNIDADES;1.0;A
2015;217304;215136;ES61;215124;213227;UNIDADES;1.0;A
2015;217305;215134;ES61;215124;213227;UNIDADES;11.871292157;A
2015;217305;215136;ES61;215124;213227;UNIDADES;11.871292157;A
2015;217306;215134;ES61;215124;213227;UNIDADES;43.192108846;A
2015;217306;215136;ES61;215124;213227;UNIDADES;43.192108846;A
2015;217307;215134;ES61;215124;213227;UNIDADES;13.258191528;A
2015;217307;215136;ES61;215124;213227;UNIDADES;13.258191528;A
2015;217308;215134;ES61;215124;213227;UNIDADES;6.147439194;A
2015;217308;215136;ES61;215124;213227;UNIDADES;6.147439194;A
2015;217309;215134;ES61;215124;213227;UNIDADES;15.666747106;A
2015;217309;215136;ES61;215124;213227;UNIDADES;15.666747106;A
2015;217310;215134;ES61;215124;213227;UNIDADES;14.271885523;A
2015;217310;215136;ES61;215124;213227;UNIDADES;14.271885523;A
2015;217311;215134;ES61;215124;213227;UNIDADES;13.629433875;A
2015;217311;215136;ES61;215124;213227;UNIDADES;13.629433875;A
2015;217312;215134;ES61;215124;213227;UNIDADES;35.551566044;A
2015;217312;215136;ES61;215124;213227;UNIDADES;35.551566044;A
2015;217313;215134;ES61;215124;213227;UNIDADES;7.181967352;A
2015;217313;215136;ES61;215124;213227;UNIDADES;7.181967352;A
2015;217314;215134;ES61;215124;213227;UNIDADES;9.156250001;A
2015;217314;215136;ES61;215124;213227;UNIDADES;9.156250001;A
2015;217315;215134;ES61;215124;213227;UNIDADES;7.555555556;A
2015;217315;215136;ES61;215124;213227;UNIDADES;7.555555556;A
2015;217316;215134;ES61;215124;213227;UNIDADES;2.126984126;A
2015;217316;215136;ES61;215124;213227;UNIDADES;2.126984126;A
2015;7605;215134;ES61;215124;213227;UNIDADES;6.134387352;A
2015;7605;215136;ES61;215124;213227;UNIDADES;6.134387352;A
2015;7627;215134;ES61;215124;213227;UNIDADES;8.333333333;A
2015;7627;215135;ES61;215124;213227;UNIDADES;5.0;A
2015;7627;215136;ES61;215124;213227;UNIDADES;3.333333333;A
2015;7661;215134;ES61;215124;213227;UNIDADES;6.404761905;A
2015;7661;215136;ES61;215124;213227;UNIDADES;6.404761905;A
2016;7109;215134;ES61;215124;213227;UNIDADES;3.0;A
2016;7109;215136;ES61;215124;213227;UNIDADES;3.0;A
2016;217302;215134;ES61;215124;213227;UNIDADES;60.340403472;A
2016;217302;215136;ES61;215124;213227;UNIDADES;60.340403472;A
2016;217304;215134;ES61;215124;213227;UNIDADES;1.032258065;A
2016;217304;215136;ES61;215124;213227;UNIDADES;1.032258065;A
2016;217305;215134;ES61;215124;213227;UNIDADES;7.937203537;A
2016;217305;215136;ES61;215124;213227;UNIDADES;7.937203537;A
2016;217306;215134;ES61;215124;213227;UNIDADES;55.81095228;A
2016;217306;215136;ES61;215124;213227;UNIDADES;55.81095228;A
2016;217307;215134;ES61;215124;213227;UNIDADES;15.334396102;A
2016;217307;215136;ES61;215124;213227;UNIDADES;15.334396102;A
2016;217308;215134;ES61;215124;213227;UNIDADES;6.119415052;A
2016;217308;215136;ES61;215124;213227;UNIDADES;6.119415052;A
2016;217309;215134;ES61;215124;213227;UNIDADES;10.121500506;A
2016;217309;215136;ES61;215124;213227;UNIDADES;10.121500506;A
2016;217310;215134;ES61;215124;213227;UNIDADES;17.09180328;A
2016;217310;215136;ES61;215124;213227;UNIDADES;17.09180328;A
2016;217311;215134;ES61;215124;213227;UNIDADES;9.289140789;A
2016;217311;215136;ES61;215124;213227;UNIDADES;9.289140789;A
2016;217312;215134;ES61;215124;213227;UNIDADES;19.972872735;A
2016;217312;215136;ES61;215124;213227;UNIDADES;19.972872735;A
2016;217313;215134;ES61;215124;213227;UNIDADES;6.176870749;A
2016;217313;215136;ES61;215124;213227;UNIDADES;6.176870749;A
2016;217314;215134;ES61;215124;213227;UNIDADES;13.301242238;A
2016;217314;215135;ES61;215124;213227;UNIDADES;1.0;A
2016;217314;215136;ES61;215124;213227;UNIDADES;12.301242238;A
2016;217315;215134;ES61;215124;213227;UNIDADES;4.14101531;A
2016;217315;215136;ES61;215124;213227;UNIDADES;4.14101531;A
2016;217316;215134;ES61;215124;213227;UNIDADES;2.181818182;A
2016;217316;215136;ES61;215124;213227;UNIDADES;2.181818182;A
2016;7605;215134;ES61;215124;213227;UNIDADES;6.792929293;A
2016;7605;215136;ES61;215124;213227;UNIDADES;6.792929293;A
2016;7627;215134;ES61;215124;213227;UNIDADES;9.465384615;A
2016;7627;215135;ES61;215124;213227;UNIDADES;3.0;A
2016;7627;215136;ES61;215124;213227;UNIDADES;6.465384615;A
2016;7661;215134;ES61;215124;213227;UNIDADES;9.186090225;A
2016;7661;215135;ES61;215124;213227;UNIDADES;1.035714286;A
2016;7661;215136;ES61;215124;213227;UNIDADES;8.150375939;A
2017;7109;215134;ES61;215124;213227;UNIDADES;2.0;A
2017;217302;215134;ES61;215124;213227;UNIDADES;65.813675396;A
2017;217304;215134;ES61;215124;213227;UNIDADES;1.0;A
2017;217305;215134;ES61;215124;213227;UNIDADES;5.493073593;A
2017;217306;215134;ES61;215124;213227;UNIDADES;65.589382791;A
2017;217307;215134;ES61;215124;213227;UNIDADES;15.079504346;A
2017;217308;215134;ES61;215124;213227;UNIDADES;7.707260256;A
2017;217309;215134;ES61;215124;213227;UNIDADES;8.489293162;A
2017;217310;215134;ES61;215124;213227;UNIDADES;18.312500002;A
2017;217311;215134;ES61;215124;213227;UNIDADES;8.972208438;A
2017;217312;215134;ES61;215124;213227;UNIDADES;22.455194394;A
2017;217313;215134;ES61;215124;213227;UNIDADES;7.392096742;A
2017;217314;215134;ES61;215124;213227;UNIDADES;14.471493214;A
2017;217315;215134;ES61;215124;213227;UNIDADES;3.270707071;A
2017;217316;215134;ES61;215124;213227;UNIDADES;2.25;A
2017;7605;215134;ES61;215124;213227;UNIDADES;7.632847058;A
2017;7627;215134;ES61;215124;213227;UNIDADES;9.128166667;A
2017;7661;215134;ES61;215124;213227;UNIDADES;10.230107527;A
2018;7109;215134;ES61;215124;213227;UNIDADES;3.0;A
2018;7109;215136;ES61;215124;213227;UNIDADES;3.0;A
2018;217302;215134;ES61;215124;213227;UNIDADES;69.031160043;A
2018;217302;215136;ES61;215124;213227;UNIDADES;69.031160043;A
2018;217304;215134;ES61;215124;213227;UNIDADES;2.227272727;A
2018;217304;215136;ES61;215124;213227;UNIDADES;2.227272727;A
2018;217305;215134;ES61;215124;213227;UNIDADES;3.366666667;A
2018;217305;215136;ES61;215124;213227;UNIDADES;3.366666667;A
2018;217306;215134;ES61;215124;213227;UNIDADES;67.267567375;A
2018;217306;215136;ES61;215124;213227;UNIDADES;67.267567375;A
2018;217307;215134;ES61;215124;213227;UNIDADES;21.129587229;A
2018;217307;215136;ES61;215124;213227;UNIDADES;21.129587229;A
2018;217308;215134;ES61;215124;213227;UNIDADES;7.350241546;A
2018;217308;215136;ES61;215124;213227;UNIDADES;7.350241546;A
2018;217309;215134;ES61;215124;213227;UNIDADES;7.5384224;A
2018;217309;215136;ES61;215124;213227;UNIDADES;7.5384224;A
2018;217310;215134;ES61;215124;213227;UNIDADES;24.259114172;A
2018;217310;215136;ES61;215124;213227;UNIDADES;24.259114172;A
2018;217311;215134;ES61;215124;213227;UNIDADES;14.361861131;A
2018;217311;215136;ES61;215124;213227;UNIDADES;14.361861131;A
2018;217312;215134;ES61;215124;213227;UNIDADES;50.272744559;A
2018;217312;215136;ES61;215124;213227;UNIDADES;50.272744559;A
2018;217313;215134;ES61;215124;213227;UNIDADES;6.599497717;A
2018;217313;215136;ES61;215124;213227;UNIDADES;6.599497717;A
2018;217314;215134;ES61;215124;213227;UNIDADES;8.732786358;A
2018;217314;215135;ES61;215124;213227;UNIDADES;1.0;A
2018;217314;215136;ES61;215124;213227;UNIDADES;7.732786358;A
2018;217315;215134;ES61;215124;213227;UNIDADES;2.142857142;A
2018;217315;215136;ES61;215124;213227;UNIDADES;2.142857142;A
2018;217316;215134;ES61;215124;213227;UNIDADES;5.530092592;A
2018;217316;215136;ES61;215124;213227;UNIDADES;5.530092592;A
2018;7605;215134;ES61;215124;213227;UNIDADES;5.566666667;A
2018;7605;215136;ES61;215124;213227;UNIDADES;5.566666667;A
2018;7627;215134;ES61;215124;213227;UNIDADES;6.766590389;A
2018;7627;215135;ES61;215124;213227;UNIDADES;2.0;A
2018;7627;215136;ES61;215124;213227;UNIDADES;4.766590389;A
2018;7661;215134;ES61;215124;213227;UNIDADES;8.30786268;A
2018;7661;215135;ES61;215124;213227;UNIDADES;1.071428571;A
2018;7661;215136;ES61;215124;213227;UNIDADES;7.236434109;A
2019;7109;215134;ES61;215124;213227;UNIDADES;5.0;A
2019;7109;215136;ES61;215124;213227;UNIDADES;5.0;A
2019;217302;215134;ES61;215124;213227;UNIDADES;57.43841135;A
2019;217302;215136;ES61;215124;213227;UNIDADES;57.43841135;A
2019;217304;215134;ES61;215124;213227;UNIDADES;2.0;A
2019;217304;215136;ES61;215124;213227;UNIDADES;2.0;A
2019;217305;215134;ES61;215124;213227;UNIDADES;6.271914832;A
