TEMPORAL;CNAE09;TIPO_PERSONAL;SEXO;TERRITORIO;TIPO_EMPRESA;TIPO_ESTAB;ESTUDIOS;INDICATOR;OBS_VALUE;FREQ
2011;217305;215157;_T;ES61;215124;213227;_Z;PERSONAS;6.494572592;A
2011;217305;215157;M;ES61;215124;213227;_Z;PERSONAS;6.494572592;A
2011;217305;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217306;215154;_T;ES61;215124;213227;_Z;PERSONAS;231.951358784;A
2011;217306;215154;M;ES61;215124;213227;_Z;PERSONAS;135.580635522;A
2011;217306;215154;F;ES61;215124;213227;_Z;PERSONAS;96.370723262;A
2011;217306;215155;_T;ES61;215124;213227;_Z;PERSONAS;130.833400634;A
2011;217306;215155;M;ES61;215124;213227;_Z;PERSONAS;78.726691042;A
2011;217306;215155;F;ES61;215124;213227;_Z;PERSONAS;52.106709592;A
2011;217306;215156;_T;ES61;215124;213227;_Z;PERSONAS;68.83013932;A
2011;217306;215156;M;ES61;215124;213227;_Z;PERSONAS;44.418098868;A
2011;217306;215156;F;ES61;215124;213227;_Z;PERSONAS;24.412040452;A
2011;217306;215157;_T;ES61;215124;213227;_Z;PERSONAS;32.28781883;A
2011;217306;215157;M;ES61;215124;213227;_Z;PERSONAS;12.435845612;A
2011;217306;215157;F;ES61;215124;213227;_Z;PERSONAS;19.851973218;A
2011;217307;215154;_T;ES61;215124;213227;_Z;PERSONAS;116.177970272;A
2011;217307;215154;M;ES61;215124;213227;_Z;PERSONAS;104.821362056;A
2011;217307;215154;F;ES61;215124;213227;_Z;PERSONAS;11.356608216;A
2011;217307;215155;_T;ES61;215124;213227;_Z;PERSONAS;27.858356468;A
2011;217307;215155;M;ES61;215124;213227;_Z;PERSONAS;25.83038444;A
2011;217307;215155;F;ES61;215124;213227;_Z;PERSONAS;2.027972028;A
2011;217307;215156;_T;ES61;215124;213227;_Z;PERSONAS;51.020733036;A
2011;217307;215156;M;ES61;215124;213227;_Z;PERSONAS;43.852900868;A
2011;217307;215156;F;ES61;215124;213227;_Z;PERSONAS;7.167832168;A
2011;217307;215157;_T;ES61;215124;213227;_Z;PERSONAS;37.298880768;A
2011;217307;215157;M;ES61;215124;213227;_Z;PERSONAS;35.138076748;A
2011;217307;215157;F;ES61;215124;213227;_Z;PERSONAS;2.16080402;A
2011;217308;215154;_T;ES61;215124;213227;_Z;PERSONAS;39.977279016;A
2011;217308;215154;M;ES61;215124;213227;_Z;PERSONAS;34.494634389;A
2011;217308;215154;F;ES61;215124;213227;_Z;PERSONAS;5.482644627;A
2011;217308;215155;_T;ES61;215124;213227;_Z;PERSONAS;16.911034664;A
2011;217308;215155;M;ES61;215124;213227;_Z;PERSONAS;13.603045684;A
2011;217308;215155;F;ES61;215124;213227;_Z;PERSONAS;3.30798898;A
2011;217308;215156;_T;ES61;215124;213227;_Z;PERSONAS;13.738518548;A
2011;217308;215156;M;ES61;215124;213227;_Z;PERSONAS;11.563862901;A
2011;217308;215156;F;ES61;215124;213227;_Z;PERSONAS;2.174655647;A
2011;217308;215157;_T;ES61;215124;213227;_Z;PERSONAS;9.327725804;A
2011;217308;215157;M;ES61;215124;213227;_Z;PERSONAS;9.327725804;A
2011;217308;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217309;215154;_T;ES61;215124;213227;_Z;PERSONAS;66.394523335;A
2011;217309;215154;M;ES61;215124;213227;_Z;PERSONAS;55.891087696;A
2011;217309;215154;F;ES61;215124;213227;_Z;PERSONAS;10.503435639;A
2011;217309;215155;_T;ES61;215124;213227;_Z;PERSONAS;23.31544765;A
2011;217309;215155;M;ES61;215124;213227;_Z;PERSONAS;20.234366569;A
2011;217309;215155;F;ES61;215124;213227;_Z;PERSONAS;3.081081081;A
2011;217309;215156;_T;ES61;215124;213227;_Z;PERSONAS;28.500600599;A
2011;217309;215156;M;ES61;215124;213227;_Z;PERSONAS;22.095195194;A
2011;217309;215156;F;ES61;215124;213227;_Z;PERSONAS;6.405405405;A
2011;217309;215157;_T;ES61;215124;213227;_Z;PERSONAS;14.578475086;A
2011;217309;215157;M;ES61;215124;213227;_Z;PERSONAS;13.561525933;A
2011;217309;215157;F;ES61;215124;213227;_Z;PERSONAS;1.016949153;A
2011;217310;215154;_T;ES61;215124;213227;_Z;PERSONAS;140.02980808;A
2011;217310;215154;M;ES61;215124;213227;_Z;PERSONAS;104.40783993;A
2011;217310;215154;F;ES61;215124;213227;_Z;PERSONAS;35.62196815;A
2011;217310;215155;_T;ES61;215124;213227;_Z;PERSONAS;73.64695794;A
2011;217310;215155;M;ES61;215124;213227;_Z;PERSONAS;53.24736627;A
2011;217310;215155;F;ES61;215124;213227;_Z;PERSONAS;20.39959167;A
2011;217310;215156;_T;ES61;215124;213227;_Z;PERSONAS;47.02498979;A
2011;217310;215156;M;ES61;215124;213227;_Z;PERSONAS;32.80261331;A
2011;217310;215156;F;ES61;215124;213227;_Z;PERSONAS;14.22237648;A
2011;217310;215157;_T;ES61;215124;213227;_Z;PERSONAS;19.35786035;A
2011;217310;215157;M;ES61;215124;213227;_Z;PERSONAS;18.35786035;A
2011;217310;215157;F;ES61;215124;213227;_Z;PERSONAS;1.0;A
2011;217311;215154;_T;ES61;215124;213227;_Z;PERSONAS;324.738017433;A
2011;217311;215154;M;ES61;215124;213227;_Z;PERSONAS;267.675925929;A
2011;217311;215154;F;ES61;215124;213227;_Z;PERSONAS;57.062091504;A
2011;217311;215155;_T;ES61;215124;213227;_Z;PERSONAS;133.222222227;A
2011;217311;215155;M;ES61;215124;213227;_Z;PERSONAS;99.854575167;A
2011;217311;215155;F;ES61;215124;213227;_Z;PERSONAS;33.36764706;A
2011;217311;215156;_T;ES61;215124;213227;_Z;PERSONAS;111.950980392;A
2011;217311;215156;M;ES61;215124;213227;_Z;PERSONAS;93.72875817;A
2011;217311;215156;F;ES61;215124;213227;_Z;PERSONAS;18.222222222;A
2011;217311;215157;_T;ES61;215124;213227;_Z;PERSONAS;79.564814814;A
2011;217311;215157;M;ES61;215124;213227;_Z;PERSONAS;74.092592592;A
2011;217311;215157;F;ES61;215124;213227;_Z;PERSONAS;5.472222222;A
2011;217312;215154;_T;ES61;215124;213227;_Z;PERSONAS;235.765442478;A
2011;217312;215154;M;ES61;215124;213227;_Z;PERSONAS;201.538275535;A
2011;217312;215154;F;ES61;215124;213227;_Z;PERSONAS;34.227166943;A
2011;217312;215155;_T;ES61;215124;213227;_Z;PERSONAS;84.190885546;A
2011;217312;215155;M;ES61;215124;213227;_Z;PERSONAS;75.937546272;A
2011;217312;215155;F;ES61;215124;213227;_Z;PERSONAS;8.253339274;A
2011;217312;215156;_T;ES61;215124;213227;_Z;PERSONAS;100.390661876;A
2011;217312;215156;M;ES61;215124;213227;_Z;PERSONAS;83.904816661;A
2011;217312;215156;F;ES61;215124;213227;_Z;PERSONAS;16.485845215;A
2011;217312;215157;_T;ES61;215124;213227;_Z;PERSONAS;51.183895056;A
2011;217312;215157;M;ES61;215124;213227;_Z;PERSONAS;41.695912602;A
2011;217312;215157;F;ES61;215124;213227;_Z;PERSONAS;9.487982454;A
2011;217313;215154;_T;ES61;215124;213227;_Z;PERSONAS;44.66666667;A
2011;217313;215154;M;ES61;215124;213227;_Z;PERSONAS;41.5970696;A
2011;217313;215154;F;ES61;215124;213227;_Z;PERSONAS;3.06959707;A
2011;217313;215155;_T;ES61;215124;213227;_Z;PERSONAS;15.183150184;A
2011;217313;215155;M;ES61;215124;213227;_Z;PERSONAS;14.183150184;A
2011;217313;215155;F;ES61;215124;213227;_Z;PERSONAS;1.0;A
2011;217313;215156;_T;ES61;215124;213227;_Z;PERSONAS;20.369963372;A
2011;217313;215156;M;ES61;215124;213227;_Z;PERSONAS;18.300366302;A
2011;217313;215156;F;ES61;215124;213227;_Z;PERSONAS;2.06959707;A
2011;217313;215157;_T;ES61;215124;213227;_Z;PERSONAS;9.113553114;A
2011;217313;215157;M;ES61;215124;213227;_Z;PERSONAS;9.113553114;A
2011;217313;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217314;215154;_T;ES61;215124;213227;_Z;PERSONAS;67.768292684;A
2011;217314;215154;M;ES61;215124;213227;_Z;PERSONAS;55.99390244;A
2011;217314;215154;F;ES61;215124;213227;_Z;PERSONAS;11.774390244;A
2011;217314;215155;_T;ES61;215124;213227;_Z;PERSONAS;27.323170732;A
2011;217314;215155;M;ES61;215124;213227;_Z;PERSONAS;19.798780488;A
2011;217314;215155;F;ES61;215124;213227;_Z;PERSONAS;7.524390244;A
2011;217314;215156;_T;ES61;215124;213227;_Z;PERSONAS;23.274390244;A
2011;217314;215156;M;ES61;215124;213227;_Z;PERSONAS;21.024390244;A
2011;217314;215156;F;ES61;215124;213227;_Z;PERSONAS;2.25;A
2011;217314;215157;_T;ES61;215124;213227;_Z;PERSONAS;17.170731708;A
2011;217314;215157;M;ES61;215124;213227;_Z;PERSONAS;15.170731708;A
2011;217314;215157;F;ES61;215124;213227;_Z;PERSONAS;2.0;A
2011;217315;215154;_T;ES61;215124;213227;_Z;PERSONAS;13.873517786;A
2011;217315;215154;M;ES61;215124;213227;_Z;PERSONAS;10.546245059;A
2011;217315;215154;F;ES61;215124;213227;_Z;PERSONAS;3.327272727;A
2011;217315;215155;_T;ES61;215124;213227;_Z;PERSONAS;5.000790514;A
2011;217315;215155;M;ES61;215124;213227;_Z;PERSONAS;5.000790514;A
2011;217315;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217315;215156;_T;ES61;215124;213227;_Z;PERSONAS;6.654545454;A
2011;217315;215156;M;ES61;215124;213227;_Z;PERSONAS;3.327272727;A
2011;217315;215156;F;ES61;215124;213227;_Z;PERSONAS;3.327272727;A
2011;217315;215157;_T;ES61;215124;213227;_Z;PERSONAS;2.218181818;A
2011;217315;215157;M;ES61;215124;213227;_Z;PERSONAS;2.218181818;A
2011;217315;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217316;215154;_T;ES61;215124;213227;_Z;PERSONAS;28.897991395;A
2011;217316;215154;M;ES61;215124;213227;_Z;PERSONAS;24.714347205;A
2011;217316;215154;F;ES61;215124;213227;_Z;PERSONAS;4.18364419;A
2011;217316;215155;_T;ES61;215124;213227;_Z;PERSONAS;13.728072695;A
2011;217316;215155;M;ES61;215124;213227;_Z;PERSONAS;10.544428505;A
2011;217316;215155;F;ES61;215124;213227;_Z;PERSONAS;3.18364419;A
2011;217316;215156;_T;ES61;215124;213227;_Z;PERSONAS;14.1699187;A
2011;217316;215156;M;ES61;215124;213227;_Z;PERSONAS;14.1699187;A
2011;217316;215156;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217316;215157;_T;ES61;215124;213227;_Z;PERSONAS;1.0;A
2011;217316;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;217316;215157;F;ES61;215124;213227;_Z;PERSONAS;1.0;A
2011;7605;215154;_T;ES61;215124;213227;_Z;PERSONAS;21.25;A
2011;7605;215154;M;ES61;215124;213227;_Z;PERSONAS;19.125;A
2011;7605;215154;F;ES61;215124;213227;_Z;PERSONAS;2.125;A
2011;7605;215155;_T;ES61;215124;213227;_Z;PERSONAS;12.25;A
2011;7605;215155;M;ES61;215124;213227;_Z;PERSONAS;11.25;A
2011;7605;215155;F;ES61;215124;213227;_Z;PERSONAS;1.0;A
2011;7605;215156;_T;ES61;215124;213227;_Z;PERSONAS;5.625;A
2011;7605;215156;M;ES61;215124;213227;_Z;PERSONAS;4.5;A
2011;7605;215156;F;ES61;215124;213227;_Z;PERSONAS;1.125;A
2011;7605;215157;_T;ES61;215124;213227;_Z;PERSONAS;3.375;A
2011;7605;215157;M;ES61;215124;213227;_Z;PERSONAS;3.375;A
2011;7605;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7627;215154;_T;ES61;215124;213227;_Z;PERSONAS;143.52173913;A
2011;7627;215154;M;ES61;215124;213227;_Z;PERSONAS;92.260869565;A
2011;7627;215154;F;ES61;215124;213227;_Z;PERSONAS;51.260869565;A
2011;7627;215155;_T;ES61;215124;213227;_Z;PERSONAS;36.52173913;A
2011;7627;215155;M;ES61;215124;213227;_Z;PERSONAS;22.260869565;A
2011;7627;215155;F;ES61;215124;213227;_Z;PERSONAS;14.260869565;A
2011;7627;215156;_T;ES61;215124;213227;_Z;PERSONAS;65.0;A
2011;7627;215156;M;ES61;215124;213227;_Z;PERSONAS;42.0;A
2011;7627;215156;F;ES61;215124;213227;_Z;PERSONAS;23.0;A
2011;7627;215157;_T;ES61;215124;213227;_Z;PERSONAS;42.0;A
2011;7627;215157;M;ES61;215124;213227;_Z;PERSONAS;28.0;A
2011;7627;215157;F;ES61;215124;213227;_Z;PERSONAS;14.0;A
2011;7661;215154;_T;ES61;215124;213227;_Z;PERSONAS;23.749999999;A
2011;7661;215154;M;ES61;215124;213227;_Z;PERSONAS;10.583333333;A
2011;7661;215154;F;ES61;215124;213227;_Z;PERSONAS;13.166666666;A
2011;7661;215155;_T;ES61;215124;213227;_Z;PERSONAS;7.583333333;A
2011;7661;215155;M;ES61;215124;213227;_Z;PERSONAS;3.0;A
2011;7661;215155;F;ES61;215124;213227;_Z;PERSONAS;4.583333333;A
2011;7661;215156;_T;ES61;215124;213227;_Z;PERSONAS;12.583333333;A
2011;7661;215156;M;ES61;215124;213227;_Z;PERSONAS;4.0;A
2011;7661;215156;F;ES61;215124;213227;_Z;PERSONAS;8.583333333;A
2011;7661;215157;_T;ES61;215124;213227;_Z;PERSONAS;3.583333333;A
2011;7661;215157;M;ES61;215124;213227;_Z;PERSONAS;3.583333333;A
2011;7661;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7109;215154;_T;ES61;215124;213227;_Z;PERSONAS;28.0;A
2012;7109;215154;M;ES61;215124;213227;_Z;PERSONAS;23.0;A
2012;7109;215154;F;ES61;215124;213227;_Z;PERSONAS;5.0;A
2012;7109;215155;_T;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;7109;215155;M;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;7109;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7109;215156;_T;ES61;215124;213227;_Z;PERSONAS;8.0;A
2012;7109;215156;M;ES61;215124;213227;_Z;PERSONAS;5.0;A
2012;7109;215156;F;ES61;215124;213227;_Z;PERSONAS;3.0;A
2012;7109;215157;_T;ES61;215124;213227;_Z;PERSONAS;18.0;A
2012;7109;215157;M;ES61;215124;213227;_Z;PERSONAS;16.0;A
2012;7109;215157;F;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;217302;215154;_T;ES61;215124;213227;_Z;PERSONAS;381.988670869;A
2012;217302;215154;M;ES61;215124;213227;_Z;PERSONAS;263.82825131;A
2012;217302;215154;F;ES61;215124;213227;_Z;PERSONAS;118.160419559;A
2012;217302;215155;_T;ES61;215124;213227;_Z;PERSONAS;147.485725328;A
2012;217302;215155;M;ES61;215124;213227;_Z;PERSONAS;87.283380985;A
2012;217302;215155;F;ES61;215124;213227;_Z;PERSONAS;60.202344343;A
2012;217302;215156;_T;ES61;215124;213227;_Z;PERSONAS;169.641828258;A
2012;217302;215156;M;ES61;215124;213227;_Z;PERSONAS;126.175789113;A
2012;217302;215156;F;ES61;215124;213227;_Z;PERSONAS;43.466039145;A
2012;217302;215157;_T;ES61;215124;213227;_Z;PERSONAS;64.861117283;A
2012;217302;215157;M;ES61;215124;213227;_Z;PERSONAS;50.369081212;A
2012;217302;215157;F;ES61;215124;213227;_Z;PERSONAS;14.492036071;A
2012;217304;215154;_T;ES61;215124;213227;_Z;PERSONAS;16.574362074;A
2012;217304;215154;M;ES61;215124;213227;_Z;PERSONAS;9.540995639;A
2012;217304;215154;F;ES61;215124;213227;_Z;PERSONAS;7.033366435;A
2012;217304;215155;_T;ES61;215124;213227;_Z;PERSONAS;8.119653728;A
2012;217304;215155;M;ES61;215124;213227;_Z;PERSONAS;4.24418203;A
2012;217304;215155;F;ES61;215124;213227;_Z;PERSONAS;3.875471698;A
2012;217304;215156;_T;ES61;215124;213227;_Z;PERSONAS;4.233366435;A
2012;217304;215156;M;ES61;215124;213227;_Z;PERSONAS;3.180734856;A
2012;217304;215156;F;ES61;215124;213227;_Z;PERSONAS;1.052631579;A
2012;217304;215157;_T;ES61;215124;213227;_Z;PERSONAS;4.221341911;A
2012;217304;215157;M;ES61;215124;213227;_Z;PERSONAS;2.116078753;A
2012;217304;215157;F;ES61;215124;213227;_Z;PERSONAS;2.105263158;A
2012;217305;215154;_T;ES61;215124;213227;_Z;PERSONAS;16.440816326;A
2012;217305;215154;M;ES61;215124;213227;_Z;PERSONAS;14.420408163;A
2012;217305;215154;F;ES61;215124;213227;_Z;PERSONAS;2.020408163;A
2012;217305;215155;_T;ES61;215124;213227;_Z;PERSONAS;11.940816326;A
2012;217305;215155;M;ES61;215124;213227;_Z;PERSONAS;9.920408163;A
2012;217305;215155;F;ES61;215124;213227;_Z;PERSONAS;2.020408163;A
2012;217305;215156;_T;ES61;215124;213227;_Z;PERSONAS;3.4;A
2012;217305;215156;M;ES61;215124;213227;_Z;PERSONAS;3.4;A
2012;217305;215156;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217305;215157;_T;ES61;215124;213227;_Z;PERSONAS;1.1;A
2012;217305;215157;M;ES61;215124;213227;_Z;PERSONAS;1.1;A
2012;217305;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217306;215154;_T;ES61;215124;213227;_Z;PERSONAS;268.605535117;A
2012;217306;215154;M;ES61;215124;213227;_Z;PERSONAS;158.49219802;A
2012;217306;215154;F;ES61;215124;213227;_Z;PERSONAS;110.113337097;A
2012;217306;215155;_T;ES61;215124;213227;_Z;PERSONAS;151.025805572;A
2012;217306;215155;M;ES61;215124;213227;_Z;PERSONAS;83.999552418;A
2012;217306;215155;F;ES61;215124;213227;_Z;PERSONAS;67.026253154;A
2012;217306;215156;_T;ES61;215124;213227;_Z;PERSONAS;80.93918112;A
2012;217306;215156;M;ES61;215124;213227;_Z;PERSONAS;54.114153564;A
2012;217306;215156;F;ES61;215124;213227;_Z;PERSONAS;26.825027556;A
2012;217306;215157;_T;ES61;215124;213227;_Z;PERSONAS;36.640548425;A
2012;217306;215157;M;ES61;215124;213227;_Z;PERSONAS;20.378492038;A
2012;217306;215157;F;ES61;215124;213227;_Z;PERSONAS;16.262056387;A
2012;217307;215154;_T;ES61;215124;213227;_Z;PERSONAS;97.379771384;A
2012;217307;215154;M;ES61;215124;213227;_Z;PERSONAS;86.079199839;A
2012;217307;215154;F;ES61;215124;213227;_Z;PERSONAS;11.300571545;A
2012;217307;215155;_T;ES61;215124;213227;_Z;PERSONAS;23.695039804;A
2012;217307;215155;M;ES61;215124;213227;_Z;PERSONAS;19.611859563;A
2012;217307;215155;F;ES61;215124;213227;_Z;PERSONAS;4.083180241;A
2012;217307;215156;_T;ES61;215124;213227;_Z;PERSONAS;46.697285161;A
2012;217307;215156;M;ES61;215124;213227;_Z;PERSONAS;39.479893857;A
2012;217307;215156;F;ES61;215124;213227;_Z;PERSONAS;7.217391304;A
2012;217307;215157;_T;ES61;215124;213227;_Z;PERSONAS;26.987446419;A
2012;217307;215157;M;ES61;215124;213227;_Z;PERSONAS;26.987446419;A
2012;217307;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217308;215154;_T;ES61;215124;213227;_Z;PERSONAS;71.328282812;A
2012;217308;215154;M;ES61;215124;213227;_Z;PERSONAS;68.23569022;A
2012;217308;215154;F;ES61;215124;213227;_Z;PERSONAS;3.092592592;A
2012;217308;215155;_T;ES61;215124;213227;_Z;PERSONAS;16.126936024;A
2012;217308;215155;M;ES61;215124;213227;_Z;PERSONAS;15.080639728;A
2012;217308;215155;F;ES61;215124;213227;_Z;PERSONAS;1.046296296;A
2012;217308;215156;_T;ES61;215124;213227;_Z;PERSONAS;17.646127944;A
2012;217308;215156;M;ES61;215124;213227;_Z;PERSONAS;15.599831648;A
2012;217308;215156;F;ES61;215124;213227;_Z;PERSONAS;2.046296296;A
2012;217308;215157;_T;ES61;215124;213227;_Z;PERSONAS;37.555218844;A
2012;217308;215157;M;ES61;215124;213227;_Z;PERSONAS;37.555218844;A
2012;217308;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217309;215154;_T;ES61;215124;213227;_Z;PERSONAS;57.426034246;A
2012;217309;215154;M;ES61;215124;213227;_Z;PERSONAS;50.209713556;A
2012;217309;215154;F;ES61;215124;213227;_Z;PERSONAS;7.21632069;A
2012;217309;215155;_T;ES61;215124;213227;_Z;PERSONAS;15.724212857;A
2012;217309;215155;M;ES61;215124;213227;_Z;PERSONAS;12.707263704;A
2012;217309;215155;F;ES61;215124;213227;_Z;PERSONAS;3.016949153;A
2012;217309;215156;_T;ES61;215124;213227;_Z;PERSONAS;29.462449852;A
2012;217309;215156;M;ES61;215124;213227;_Z;PERSONAS;25.263078315;A
2012;217309;215156;F;ES61;215124;213227;_Z;PERSONAS;4.199371537;A
2012;217309;215157;_T;ES61;215124;213227;_Z;PERSONAS;12.239371537;A
2012;217309;215157;M;ES61;215124;213227;_Z;PERSONAS;12.239371537;A
2012;217309;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217310;215154;_T;ES61;215124;213227;_Z;PERSONAS;173.204301105;A
2012;217310;215154;M;ES61;215124;213227;_Z;PERSONAS;139.429526325;A
2012;217310;215154;F;ES61;215124;213227;_Z;PERSONAS;33.77477478;A
2012;217310;215155;_T;ES61;215124;213227;_Z;PERSONAS;73.551147927;A
2012;217310;215155;M;ES61;215124;213227;_Z;PERSONAS;56.219316093;A
2012;217310;215155;F;ES61;215124;213227;_Z;PERSONAS;17.331831834;A
2012;217310;215156;_T;ES61;215124;213227;_Z;PERSONAS;82.073573595;A
2012;217310;215156;M;ES61;215124;213227;_Z;PERSONAS;69.768768788;A
2012;217310;215156;F;ES61;215124;213227;_Z;PERSONAS;12.304804807;A
2012;217310;215157;_T;ES61;215124;213227;_Z;PERSONAS;17.579579583;A
2012;217310;215157;M;ES61;215124;213227;_Z;PERSONAS;13.441441444;A
2012;217310;215157;F;ES61;215124;213227;_Z;PERSONAS;4.138138139;A
2012;217311;215154;_T;ES61;215124;213227;_Z;PERSONAS;378.540005048;A
2012;217311;215154;M;ES61;215124;213227;_Z;PERSONAS;309.069757505;A
2012;217311;215154;F;ES61;215124;213227;_Z;PERSONAS;69.470247543;A
2012;217311;215155;_T;ES61;215124;213227;_Z;PERSONAS;163.00254615;A
2012;217311;215155;M;ES61;215124;213227;_Z;PERSONAS;138.860765762;A
2012;217311;215155;F;ES61;215124;213227;_Z;PERSONAS;24.141780388;A
2012;217311;215156;_T;ES61;215124;213227;_Z;PERSONAS;188.400911744;A
2012;217311;215156;M;ES61;215124;213227;_Z;PERSONAS;147.203831451;A
2012;217311;215156;F;ES61;215124;213227;_Z;PERSONAS;41.197080293;A
2012;217311;215157;_T;ES61;215124;213227;_Z;PERSONAS;27.136547154;A
2012;217311;215157;M;ES61;215124;213227;_Z;PERSONAS;23.005160292;A
2012;217311;215157;F;ES61;215124;213227;_Z;PERSONAS;4.131386862;A
2012;217312;215154;_T;ES61;215124;213227;_Z;PERSONAS;229.543172608;A
2012;217312;215154;M;ES61;215124;213227;_Z;PERSONAS;200.695506265;A
2012;217312;215154;F;ES61;215124;213227;_Z;PERSONAS;28.847666343;A
2012;217312;215155;_T;ES61;215124;213227;_Z;PERSONAS;87.094619088;A
2012;217312;215155;M;ES61;215124;213227;_Z;PERSONAS;74.819787845;A
2012;217312;215155;F;ES61;215124;213227;_Z;PERSONAS;12.274831243;A
2012;217312;215156;_T;ES61;215124;213227;_Z;PERSONAS;108.737820637;A
2012;217312;215156;M;ES61;215124;213227;_Z;PERSONAS;95.354985537;A
2012;217312;215156;F;ES61;215124;213227;_Z;PERSONAS;13.3828351;A
2012;217312;215157;_T;ES61;215124;213227;_Z;PERSONAS;33.710732883;A
2012;217312;215157;M;ES61;215124;213227;_Z;PERSONAS;30.520732883;A
2012;217312;215157;F;ES61;215124;213227;_Z;PERSONAS;3.19;A
2012;217313;215154;_T;ES61;215124;213227;_Z;PERSONAS;80.346133343;A
2012;217313;215154;M;ES61;215124;213227;_Z;PERSONAS;72.31316631;A
2012;217313;215154;F;ES61;215124;213227;_Z;PERSONAS;8.032967033;A
2012;217313;215155;_T;ES61;215124;213227;_Z;PERSONAS;31.915101689;A
2012;217313;215155;M;ES61;215124;213227;_Z;PERSONAS;27.882134656;A
2012;217313;215155;F;ES61;215124;213227;_Z;PERSONAS;4.032967033;A
2012;217313;215156;_T;ES61;215124;213227;_Z;PERSONAS;18.287354436;A
2012;217313;215156;M;ES61;215124;213227;_Z;PERSONAS;18.287354436;A
2012;217313;215156;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217313;215157;_T;ES61;215124;213227;_Z;PERSONAS;30.143677218;A
2012;217313;215157;M;ES61;215124;213227;_Z;PERSONAS;26.143677218;A
2012;217313;215157;F;ES61;215124;213227;_Z;PERSONAS;4.0;A
2012;217314;215154;_T;ES61;215124;213227;_Z;PERSONAS;94.042315999;A
2012;217314;215154;M;ES61;215124;213227;_Z;PERSONAS;75.754437214;A
2012;217314;215154;F;ES61;215124;213227;_Z;PERSONAS;18.287878785;A
2012;217314;215155;_T;ES61;215124;213227;_Z;PERSONAS;35.905952374;A
2012;217314;215155;M;ES61;215124;213227;_Z;PERSONAS;31.739285709;A
2012;217314;215155;F;ES61;215124;213227;_Z;PERSONAS;4.166666665;A
2012;217314;215156;_T;ES61;215124;213227;_Z;PERSONAS;41.9090909;A
2012;217314;215156;M;ES61;215124;213227;_Z;PERSONAS;30.833333325;A
2012;217314;215156;F;ES61;215124;213227;_Z;PERSONAS;11.075757575;A
2012;217314;215157;_T;ES61;215124;213227;_Z;PERSONAS;16.227272725;A
2012;217314;215157;M;ES61;215124;213227;_Z;PERSONAS;13.18181818;A
2012;217314;215157;F;ES61;215124;213227;_Z;PERSONAS;3.045454545;A
2012;217315;215154;_T;ES61;215124;213227;_Z;PERSONAS;23.022968026;A
2012;217315;215154;M;ES61;215124;213227;_Z;PERSONAS;19.880110882;A
2012;217315;215154;F;ES61;215124;213227;_Z;PERSONAS;3.142857144;A
2012;217315;215155;_T;ES61;215124;213227;_Z;PERSONAS;6.533907534;A
2012;217315;215155;M;ES61;215124;213227;_Z;PERSONAS;6.533907534;A
2012;217315;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217315;215156;_T;ES61;215124;213227;_Z;PERSONAS;9.393822396;A
2012;217315;215156;M;ES61;215124;213227;_Z;PERSONAS;6.250965252;A
2012;217315;215156;F;ES61;215124;213227;_Z;PERSONAS;3.142857144;A
2012;217315;215157;_T;ES61;215124;213227;_Z;PERSONAS;7.095238096;A
2012;217315;215157;M;ES61;215124;213227;_Z;PERSONAS;7.095238096;A
2012;217315;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217316;215154;_T;ES61;215124;213227;_Z;PERSONAS;5.136986302;A
2012;217316;215154;M;ES61;215124;213227;_Z;PERSONAS;5.136986302;A
2012;217316;215154;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217316;215155;_T;ES61;215124;213227;_Z;PERSONAS;2.068493151;A
2012;217316;215155;M;ES61;215124;213227;_Z;PERSONAS;2.068493151;A
2012;217316;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;217316;215156;_T;ES61;215124;213227;_Z;PERSONAS;3.068493151;A
2012;217316;215156;M;ES61;215124;213227;_Z;PERSONAS;3.068493151;A
