D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
40123;516719;2019;2797;Viajeros;55.167807194;A
40123;516719;2019;2911;Viajeros;16.157253219;A
40123;516719;2019;3023;Viajeros;21451.881725665;A
40123;516719;2019;3142;Viajeros;625.187763867;A
40123;516719;2018;3143;Viajeros;25885.08314776;A
40123;516719;2018;2352;Viajeros;381.69990311;A
40123;516719;2018;2402;Viajeros;1165.6148177;A
40123;516719;2018;2482;Viajeros;123.45158792;A
40123;516719;2018;2713;Viajeros;705.16380149;A
40123;516719;2018;2797;Viajeros;102.28967814;A
40123;516719;2018;2911;Viajeros;;A
40123;516719;2018;3023;Viajeros;22755.66391;A
40123;516719;2018;3142;Viajeros;651.1994494;A
40123;516719;2017;3143;Viajeros;27440.805738571;A
40123;516719;2017;2352;Viajeros;107.04966548;A
40123;516719;2017;2402;Viajeros;600.15638196;A
40123;516719;2017;2482;Viajeros;172.46764491;A
40123;516719;2017;2713;Viajeros;799.99566435;A
40123;516719;2017;2797;Viajeros;13.0;A
40123;516719;2017;2911;Viajeros;13.901706231;A
40123;516719;2017;3023;Viajeros;25207.803232;A
40123;516719;2017;3142;Viajeros;526.43144364;A
40123;516719;2016;3143;Viajeros;22225.71604784;A
40123;516719;2016;2352;Viajeros;270.02527409;A
40123;516719;2016;2402;Viajeros;428.57708558;A
40123;516719;2016;2482;Viajeros;83.526108529;A
40123;516719;2016;2713;Viajeros;612.17219436;A
40123;516719;2016;2797;Viajeros;44.497206704;A
40123;516719;2016;2911;Viajeros;21.553482587;A
40123;516719;2016;3023;Viajeros;20394.830294;A
40123;516719;2016;3142;Viajeros;370.53440199;A
40123;516719;2015;3143;Viajeros;17126.657339153;A
40123;516719;2015;2352;Viajeros;214.72836711;A
40123;516719;2015;2402;Viajeros;340.26705369;A
40123;516719;2015;2482;Viajeros;31.539744585;A
40123;516719;2015;2713;Viajeros;650.56026951;A
40123;516719;2015;2797;Viajeros;35.100406291;A
40123;516719;2015;2911;Viajeros;-;A
40123;516719;2015;3023;Viajeros;15409.895533;A
40123;516719;2015;3142;Viajeros;436.2992983;A
40123;516719;2014;3143;Viajeros;17331.958002496;A
40123;516719;2014;2352;Viajeros;170.4;A
40123;516719;2014;2402;Viajeros;512.92108427;A
40123;516719;2014;2482;Viajeros;130.46098786;A
40123;516719;2014;2713;Viajeros;730.07279429;A
40123;516719;2014;2797;Viajeros;66.699859944;A
40123;516719;2014;2911;Viajeros;20.394366112;A
40123;516719;2014;3023;Viajeros;15213.215391;A
40123;516719;2014;3142;Viajeros;487.79351902;A
40123;516720;2020;3143;Viajeros;3250.874962442;A
40123;516720;2020;2352;Viajeros;100.411966588;A
40123;516720;2020;2402;Viajeros;167.070791445;A
40123;516720;2020;2482;Viajeros;80.473747251;A
40123;516720;2020;2713;Viajeros;505.580478164;A
40123;516720;2020;2797;Viajeros;10.133333333;A
40123;516720;2020;2911;Viajeros;44.967075918;A
40123;516720;2020;3023;Viajeros;1674.824339921;A
40123;516720;2020;3142;Viajeros;667.413229822;A
40123;516720;2019;3143;Viajeros;19296.511130169;A
40123;516720;2019;2352;Viajeros;558.072948389;A
40123;516720;2019;2402;Viajeros;1413.114602393;A
40123;516720;2019;2482;Viajeros;481.847537756;A
40123;516720;2019;2713;Viajeros;1610.566107688;A
40123;516720;2019;2797;Viajeros;70.134408865;A
40123;516720;2019;2911;Viajeros;53.72016115;A
40123;516720;2019;3023;Viajeros;11278.030737125;A
40123;516720;2019;3142;Viajeros;3831.024626803;A
40123;516720;2018;3143;Viajeros;18360.751602272;A
40123;516720;2018;2352;Viajeros;310.80455381;A
40123;516720;2018;2402;Viajeros;1183.3794669;A
40123;516720;2018;2482;Viajeros;329.57857438;A
40123;516720;2018;2713;Viajeros;1956.6678526;A
40123;516720;2018;2797;Viajeros;88.358151074;A
40123;516720;2018;2911;Viajeros;15.444652908;A
40123;516720;2018;3023;Viajeros;10246.679734;A
40123;516720;2018;3142;Viajeros;4229.8386166;A
40123;516720;2017;3143;Viajeros;22783.454683061;A
40123;516720;2017;2352;Viajeros;409.34306343;A
40123;516720;2017;2402;Viajeros;994.55615411;A
40123;516720;2017;2482;Viajeros;555.23513589;A
40123;516720;2017;2713;Viajeros;1382.9446215;A
40123;516720;2017;2797;Viajeros;69.306727877;A
40123;516720;2017;2911;Viajeros;-;A
40123;516720;2017;3023;Viajeros;13954.501234;A
40123;516720;2017;3142;Viajeros;5408.030163;A
40123;516720;2016;3143;Viajeros;19243.592535591;A
40123;516720;2016;2352;Viajeros;508.79845866;A
40123;516720;2016;2402;Viajeros;833.83177736;A
40123;516720;2016;2482;Viajeros;376.48144753;A
40123;516720;2016;2713;Viajeros;1706.981068;A
40123;516720;2016;2797;Viajeros;106.53292092;A
40123;516720;2016;2911;Viajeros;74.012491021;A
40123;516720;2016;3023;Viajeros;12131.953809;A
40123;516720;2016;3142;Viajeros;3505.0005631;A
40123;516720;2015;3143;Viajeros;19267.22627001;A
40123;516720;2015;2352;Viajeros;303.2335708;A
40123;516720;2015;2402;Viajeros;843.46933375;A
40123;516720;2015;2482;Viajeros;172.9404041;A
40123;516720;2015;2713;Viajeros;2221.655821;A
40123;516720;2015;2797;Viajeros;79.6813618;A
40123;516720;2015;2911;Viajeros;25.84156846;A
40123;516720;2015;3023;Viajeros;12781.064805;A
40123;516720;2015;3142;Viajeros;2839.3394051;A
40123;516720;2014;3143;Viajeros;22034.962326578;A
40123;516720;2014;2352;Viajeros;219.08847067;A
40123;516720;2014;2402;Viajeros;996.17992166;A
40123;516720;2014;2482;Viajeros;457.46084472;A
40123;516720;2014;2713;Viajeros;2084.3921893;A
40123;516720;2014;2797;Viajeros;47.151242964;A
40123;516720;2014;2911;Viajeros;27.284567764;A
40123;516720;2014;3023;Viajeros;13607.778713;A
40123;516720;2014;3142;Viajeros;4595.6263765;A
40123;516721;2020;3143;Viajeros;2666.878045862;A
40123;516721;2020;2352;Viajeros;84.12414855;A
40123;516721;2020;2402;Viajeros;195.155616295;A
40123;516721;2020;2482;Viajeros;81.77414787;A
40123;516721;2020;2713;Viajeros;166.103340055;A
40123;516721;2020;2797;Viajeros;11.0;A
40123;516721;2020;2911;Viajeros;68.412633935;A
40123;516721;2020;3023;Viajeros;1709.055403443;A
40123;516721;2020;3142;Viajeros;351.252755714;A
40123;516721;2019;3143;Viajeros;17185.304902686;A
40123;516721;2019;2352;Viajeros;215.565331762;A
40123;516721;2019;2402;Viajeros;1396.240042462;A
40123;516721;2019;2482;Viajeros;336.513809373;A
40123;516721;2019;2713;Viajeros;859.726307324;A
40123;516721;2019;2797;Viajeros;37.279239544;A
40123;516721;2019;2911;Viajeros;20.132183908;A
40123;516721;2019;3023;Viajeros;11140.349794147;A
40123;516721;2019;3142;Viajeros;3179.498194166;A
40123;516721;2018;3143;Viajeros;17730.355790134;A
40123;516721;2018;2352;Viajeros;85.550225071;A
40123;516721;2018;2402;Viajeros;1282.4703577;A
40123;516721;2018;2482;Viajeros;440.43827024;A
40123;516721;2018;2713;Viajeros;1196.0782727;A
40123;516721;2018;2797;Viajeros;65.269540924;A
40123;516721;2018;2911;Viajeros;31.416497499;A
40123;516721;2018;3023;Viajeros;12106.080043;A
40123;516721;2018;3142;Viajeros;2523.052583;A
40123;516721;2017;3143;Viajeros;17743.41612612;A
40123;516721;2017;2352;Viajeros;193.44304128;A
40123;516721;2017;2402;Viajeros;1827.1423665;A
40123;516721;2017;2482;Viajeros;535.19490348;A
40123;516721;2017;2713;Viajeros;654.58979637;A
40123;516721;2017;2797;Viajeros;94.090397922;A
40123;516721;2017;2911;Viajeros;18.628093768;A
40123;516721;2017;3023;Viajeros;11978.570761;A
40123;516721;2017;3142;Viajeros;2441.7567658;A
40123;516721;2016;3143;Viajeros;14620.442801879;A
40123;516721;2016;2352;Viajeros;161.16595825;A
40123;516721;2016;2402;Viajeros;847.82350105;A
40123;516721;2016;2482;Viajeros;437.54240556;A
40123;516721;2016;2713;Viajeros;1484.7906678;A
40123;516721;2016;2797;Viajeros;46.015532191;A
40123;516721;2016;2911;Viajeros;78.634428928;A
40123;516721;2016;3023;Viajeros;9769.4603728;A
40123;516721;2016;3142;Viajeros;1795.0099353;A
40123;516721;2015;3143;Viajeros;12000.9202543;A
40123;516721;2015;2352;Viajeros;92.534027093;A
40123;516721;2015;2402;Viajeros;1286.3375257;A
40123;516721;2015;2482;Viajeros;123.5727386;A
40123;516721;2015;2713;Viajeros;1076.4543349;A
40123;516721;2015;2797;Viajeros;36.758648111;A
40123;516721;2015;2911;Viajeros;51.502678596;A
40123;516721;2015;3023;Viajeros;7672.6223946;A
40123;516721;2015;3142;Viajeros;1661.1379067;A
40123;516721;2014;3143;Viajeros;10165.975060122;A
40123;516721;2014;2352;Viajeros;317.21743495;A
40123;516721;2014;2402;Viajeros;725.50275212;A
40123;516721;2014;2482;Viajeros;253.14664549;A
40123;516721;2014;2713;Viajeros;683.68352069;A
40123;516721;2014;2797;Viajeros;57.5625;A
40123;516721;2014;2911;Viajeros;11.879518072;A
40123;516721;2014;3023;Viajeros;6195.9464484;A
40123;516721;2014;3142;Viajeros;1921.0362404;A
40123;516722;2020;3143;Viajeros;4793.04554864;A
40123;516722;2020;2352;Viajeros;551.90475739;A
40123;516722;2020;2402;Viajeros;204.754187664;A
40123;516722;2020;2482;Viajeros;115.7427794;A
40123;516722;2020;2713;Viajeros;627.784223809;A
40123;516722;2020;2797;Viajeros;328.424097671;A
40123;516722;2020;2911;Viajeros;79.217053;A
40123;516722;2020;3023;Viajeros;2123.767716974;A
40123;516722;2020;3142;Viajeros;761.450732732;A
40123;516722;2019;3143;Viajeros;16252.457138395;A
40123;516722;2019;2352;Viajeros;839.280612755;A
40123;516722;2019;2402;Viajeros;785.897342335;A
40123;516722;2019;2482;Viajeros;292.244042334;A
40123;516722;2019;2713;Viajeros;1558.963334319;A
40123;516722;2019;2797;Viajeros;76.022857143;A
40123;516722;2019;2911;Viajeros;79.352096099;A
40123;516722;2019;3023;Viajeros;9335.533156115;A
40123;516722;2019;3142;Viajeros;3285.163697295;A
40123;516722;2018;3143;Viajeros;13504.670476228;A
40123;516722;2018;2352;Viajeros;513.34836528;A
40123;516722;2018;2402;Viajeros;1630.8712658;A
40123;516722;2018;2482;Viajeros;216.24309035;A
40123;516722;2018;2713;Viajeros;1580.5531065;A
40123;516722;2018;2797;Viajeros;24.0;A
40123;516722;2018;2911;Viajeros;48.168664698;A
40123;516722;2018;3023;Viajeros;7037.3767039;A
40123;516722;2018;3142;Viajeros;2454.1092797;A
40123;516722;2017;3143;Viajeros;14708.181766221;A
40123;516722;2017;2352;Viajeros;601.20136951;A
40123;516722;2017;2402;Viajeros;648.44899522;A
40123;516722;2017;2482;Viajeros;277.8421794;A
40123;516722;2017;2713;Viajeros;487.81920103;A
40123;516722;2017;2797;Viajeros;12.53238252;A
40123;516722;2017;2911;Viajeros;15.412740741;A
40123;516722;2017;3023;Viajeros;6484.8290954;A
40123;516722;2017;3142;Viajeros;6180.0958024;A
40123;516722;2016;3143;Viajeros;10933.945558314;A
40123;516722;2016;2352;Viajeros;513.91082075;A
40123;516722;2016;2402;Viajeros;615.55128961;A
40123;516722;2016;2482;Viajeros;117.69590108;A
40123;516722;2016;2713;Viajeros;1389.1968371;A
40123;516722;2016;2797;Viajeros;37.574424046;A
40123;516722;2016;2911;Viajeros;29.725199528;A
40123;516722;2016;3023;Viajeros;5693.4860906;A
40123;516722;2016;3142;Viajeros;2536.8049956;A
40123;516722;2015;3143;Viajeros;10440.140097278;A
40123;516722;2015;2352;Viajeros;348.82478418;A
40123;516722;2015;2402;Viajeros;1227.3475663;A
40123;516722;2015;2482;Viajeros;81.425561636;A
40123;516722;2015;2713;Viajeros;1598.2129;A
40123;516722;2015;2797;Viajeros;115.36306326;A
40123;516722;2015;2911;Viajeros;12.296478102;A
40123;516722;2015;3023;Viajeros;4718.8040672;A
40123;516722;2015;3142;Viajeros;2337.8656766;A
40123;516722;2014;3143;Viajeros;8553.843485628;A
40123;516722;2014;2352;Viajeros;584.39754691;A
40123;516722;2014;2402;Viajeros;431.09826411;A
40123;516722;2014;2482;Viajeros;58.961291235;A
40123;516722;2014;2713;Viajeros;1147.3195596;A
40123;516722;2014;2797;Viajeros;51.112088786;A
40123;516722;2014;2911;Viajeros;25.645154287;A
40123;516722;2014;3023;Viajeros;4915.4504106;A
40123;516722;2014;3142;Viajeros;1339.8591701;A
40123;516724;2020;3143;Viajeros;12662.02317499;A
40123;516724;2020;2352;Viajeros;130.044296622;A
40123;516724;2020;2402;Viajeros;306.754990147;A
40123;516724;2020;2482;Viajeros;329.966275036;A
40123;516724;2020;2713;Viajeros;2555.458749219;A
40123;516724;2020;2797;Viajeros;-;A
40123;516724;2020;2911;Viajeros;23.610910379;A
40123;516724;2020;3023;Viajeros;7495.846415141;A
40123;516724;2020;3142;Viajeros;1810.382669116;A
40123;516724;2019;3143;Viajeros;66225.923330916;A
40123;516724;2019;2352;Viajeros;259.377764448;A
40123;516724;2019;2402;Viajeros;1962.944567155;A
40123;516724;2019;2482;Viajeros;1343.876973714;A
40123;516724;2019;2713;Viajeros;17553.082674281;A
40123;516724;2019;2797;Viajeros;109.0121673;A
40123;516724;2019;2911;Viajeros;222.185171101;A
40123;516724;2019;3023;Viajeros;27106.560841959;A
40123;516724;2019;3142;Viajeros;17668.883170958;A
40123;516724;2018;3143;Viajeros;60880.042204484;A
40123;516724;2018;2352;Viajeros;251.88673156;A
40123;516724;2018;2402;Viajeros;1866.3244668;A
40123;516724;2018;2482;Viajeros;2015.8729371;A
40123;516724;2018;2713;Viajeros;11702.213462;A
40123;516724;2018;2797;Viajeros;51.020214864;A
40123;516724;2018;2911;Viajeros;110.61297216;A
40123;516724;2018;3023;Viajeros;30606.772175;A
40123;516724;2018;3142;Viajeros;14275.339245;A
40123;516724;2017;3143;Viajeros;53528.3046455;A
40123;516724;2017;2352;Viajeros;277.59721657;A
40123;516724;2017;2402;Viajeros;1757.580077;A
40123;516724;2017;2482;Viajeros;2010.7522199;A
40123;516724;2017;2713;Viajeros;6317.0216738;A
40123;516724;2017;2797;Viajeros;129.75479105;A
40123;516724;2017;2911;Viajeros;289.35552118;A
40123;516724;2017;3023;Viajeros;28960.010029;A
40123;516724;2017;3142;Viajeros;13786.233117;A
40123;516724;2016;3143;Viajeros;42360.626840443;A
40123;516724;2016;2352;Viajeros;217.19280951;A
40123;516724;2016;2402;Viajeros;1063.8211834;A
40123;516724;2016;2482;Viajeros;1011.6333405;A
40123;516724;2016;2713;Viajeros;6761.8460609;A
40123;516724;2016;2797;Viajeros;98.558530523;A
40123;516724;2016;2911;Viajeros;403.40535061;A
40123;516724;2016;3023;Viajeros;21734.427408;A
40123;516724;2016;3142;Viajeros;11069.742157;A
40123;516724;2015;3143;Viajeros;39847.320546291;A
40123;516724;2015;2352;Viajeros;185.71177396;A
40123;516724;2015;2402;Viajeros;1229.3071598;A
40123;516724;2015;2482;Viajeros;535.9204117;A
40123;516724;2015;2713;Viajeros;6842.0612734;A
40123;516724;2015;2797;Viajeros;61.682225391;A
40123;516724;2015;2911;Viajeros;159.64407954;A
40123;516724;2015;3023;Viajeros;22185.890878;A
40123;516724;2015;3142;Viajeros;8647.1027445;A
40123;516724;2014;3143;Viajeros;36532.851130516;A
40123;516724;2014;2352;Viajeros;128.90916883;A
40123;516724;2014;2402;Viajeros;1198.6515967;A
40123;516724;2014;2482;Viajeros;722.60804033;A
40123;516724;2014;2713;Viajeros;5088.5568605;A
40123;516724;2014;2797;Viajeros;43.979236662;A
40123;516724;2014;2911;Viajeros;51.079252694;A
40123;516724;2014;3023;Viajeros;22232.919349;A
40123;516724;2014;3142;Viajeros;7066.1476258;A
40123;516725;2020;3143;Viajeros;14115.57844808;A
40123;516725;2020;2352;Viajeros;399.67912044;A
40123;516725;2020;2402;Viajeros;568.397814105;A
40123;516725;2020;2482;Viajeros;308.774807921;A
40123;516725;2020;2713;Viajeros;1172.61969072;A
40123;516725;2020;2797;Viajeros;85.91212281;A
40123;516725;2020;2911;Viajeros;12.648701989;A
40123;516725;2020;3023;Viajeros;7768.517456948;A
40123;516725;2020;3142;Viajeros;3799.028733147;A
40123;516725;2019;3143;Viajeros;63978.719902336;A
40123;516725;2019;2352;Viajeros;822.802874563;A
40123;516725;2019;2402;Viajeros;2710.173935995;A
40123;516725;2019;2482;Viajeros;1637.47972314;A
40123;516725;2019;2713;Viajeros;8279.001017057;A
40123;516725;2019;2797;Viajeros;245.445055001;A
40123;516725;2019;2911;Viajeros;83.186178487;A
40123;516725;2019;3023;Viajeros;31296.818315844;A
40123;516725;2019;3142;Viajeros;18903.812802249;A
40123;516725;2018;3143;Viajeros;59921.45056197;A
40123;516725;2018;2352;Viajeros;620.57601012;A
40123;516725;2018;2402;Viajeros;2090.9899077;A
40123;516725;2018;2482;Viajeros;1326.1351038;A
40123;516725;2018;2713;Viajeros;8068.6111814;A
40123;516725;2018;2797;Viajeros;209.51962708;A
40123;516725;2018;2911;Viajeros;108.58878287;A
40123;516725;2018;3023;Viajeros;30166.816656;A
40123;516725;2018;3142;Viajeros;17330.213293;A
40123;516725;2017;3143;Viajeros;52953.37820905;A
40123;516725;2017;2352;Viajeros;574.07839028;A
40123;516725;2017;2402;Viajeros;1734.4910687;A
40123;516725;2017;2482;Viajeros;1612.9364649;A
40123;516725;2017;2713;Viajeros;6661.5209844;A
40123;516725;2017;2797;Viajeros;256.70048696;A
40123;516725;2017;2911;Viajeros;75.71030081;A
40123;516725;2017;3023;Viajeros;28107.635473;A
40123;516725;2017;3142;Viajeros;13930.30504;A
40123;516725;2016;3143;Viajeros;39224.980135463;A
40123;516725;2016;2352;Viajeros;363.17072958;A
40123;516725;2016;2402;Viajeros;1356.6072083;A
40123;516725;2016;2482;Viajeros;836.33889589;A
40123;516725;2016;2713;Viajeros;6601.5261388;A
40123;516725;2016;2797;Viajeros;223.12875434;A
40123;516725;2016;2911;Viajeros;95.435152553;A
40123;516725;2016;3023;Viajeros;19677.888996;A
40123;516725;2016;3142;Viajeros;10070.88426;A
40123;516725;2015;3143;Viajeros;27183.17898914;A
40123;516725;2015;2352;Viajeros;506.57686878;A
40123;516725;2015;2402;Viajeros;945.53011865;A
40123;516725;2015;2482;Viajeros;529.65538073;A
40123;516725;2015;2713;Viajeros;4678.7906444;A
40123;516725;2015;2797;Viajeros;162.31568627;A
40123;516725;2015;2911;Viajeros;153.53171271;A
40123;516725;2015;3023;Viajeros;14075.557661;A
40123;516725;2015;3142;Viajeros;6131.2209166;A
40123;516725;2014;3143;Viajeros;25207.479770624;A
40123;516725;2014;2352;Viajeros;192.70815091;A
40123;516725;2014;2402;Viajeros;805.8038087;A
40123;516725;2014;2482;Viajeros;607.12738227;A
40123;516725;2014;2713;Viajeros;4000.304608;A
40123;516725;2014;2797;Viajeros;212.97163866;A
40123;516725;2014;2911;Viajeros;15.958400084;A
40123;516725;2014;3023;Viajeros;11657.99194;A
40123;516725;2014;3142;Viajeros;7714.613842;A
40123;516726;2020;3143;Viajeros;9105.298047113;A
40123;516726;2020;2352;Viajeros;347.821333247;A
40123;516726;2020;2402;Viajeros;151.362017561;A
40123;516726;2020;2482;Viajeros;51.260170821;A
40123;516726;2020;2713;Viajeros;329.748032746;A
40123;516726;2020;2797;Viajeros;51.553693227;A
40123;516726;2020;2911;Viajeros;;A
40123;516726;2020;3023;Viajeros;7087.848950157;A
40123;516726;2020;3142;Viajeros;1085.703849354;A
40123;516726;2019;3143;Viajeros;45463.753568159;A
40123;516726;2019;2352;Viajeros;1104.792617119;A
40123;516726;2019;2402;Viajeros;1073.325090203;A
40123;516726;2019;2482;Viajeros;351.967746641;A
40123;516726;2019;2713;Viajeros;1984.923951891;A
40123;516726;2019;2797;Viajeros;87.901394731;A
40123;516726;2019;2911;Viajeros;;A
40123;516726;2019;3023;Viajeros;34148.625570869;A
40123;516726;2019;3142;Viajeros;6712.217196705;A
40123;516726;2018;3143;Viajeros;42178.437778701;A
40123;516726;2018;2352;Viajeros;556.27702006;A
40123;516726;2018;2402;Viajeros;721.55131429;A
40123;516726;2018;2482;Viajeros;526.93753412;A
40123;516726;2018;2713;Viajeros;2838.3533165;A
40123;516726;2018;2797;Viajeros;38.767056212;A
40123;516726;2018;2911;Viajeros;45.013776219;A
40123;516726;2018;3023;Viajeros;30801.169171;A
40123;516726;2018;3142;Viajeros;6650.3685903;A
40123;516726;2017;3143;Viajeros;36666.347433809;A
40123;516726;2017;2352;Viajeros;391.10555246;A
40123;516726;2017;2402;Viajeros;568.87599981;A
40123;516726;2017;2482;Viajeros;460.87086687;A
40123;516726;2017;2713;Viajeros;3135.1416078;A
40123;516726;2017;2797;Viajeros;41.27692928;A
40123;516726;2017;2911;Viajeros;33.381541389;A
40123;516726;2017;3023;Viajeros;27523.422742;A
40123;516726;2017;3142;Viajeros;4512.2721942;A
40123;516726;2016;3143;Viajeros;32035.912424094;A
40123;516726;2016;2352;Viajeros;440.43996684;A
40123;516726;2016;2402;Viajeros;554.61808273;A
40123;516726;2016;2482;Viajeros;387.09097537;A
40123;516726;2016;2713;Viajeros;2279.9027138;A
40123;516726;2016;2797;Viajeros;88.084271054;A
40123;516726;2016;2911;Viajeros;;A
40123;516726;2016;3023;Viajeros;24445.975083;A
40123;516726;2016;3142;Viajeros;3839.8013313;A
40123;516726;2015;3143;Viajeros;29501.444551541;A
40123;516726;2015;2352;Viajeros;304.60119653;A
40123;516726;2015;2402;Viajeros;462.48016327;A
40123;516726;2015;2482;Viajeros;277.50524358;A
40123;516726;2015;2713;Viajeros;1505.247957;A
40123;516726;2015;2797;Viajeros;33.263817602;A
40123;516726;2015;2911;Viajeros;-;A
40123;516726;2015;3023;Viajeros;23900.040347;A
40123;516726;2015;3142;Viajeros;3009.7422401;A
40123;516726;2014;3143;Viajeros;26001.164020549;A
40123;516726;2014;2352;Viajeros;107.67014501;A
40123;516726;2014;2402;Viajeros;244.30537071;A
40123;516726;2014;2482;Viajeros;160.28656963;A
40123;516726;2014;2713;Viajeros;1581.8052001;A
40123;516726;2014;2797;Viajeros;50.268601695;A
40123;516726;2014;2911;Viajeros;-;A
40123;516726;2014;3023;Viajeros;21571.43439;A
40123;516726;2014;3142;Viajeros;2281.6063521;A
40123;516727;2020;3143;Viajeros;26796.79417513;A
40123;516727;2020;2352;Viajeros;703.04085148;A
40123;516727;2020;2402;Viajeros;247.345913551;A
40123;516727;2020;2482;Viajeros;856.734416362;A
40123;516727;2020;2713;Viajeros;4301.419988934;A
40123;516727;2020;2797;Viajeros;;A
40123;516727;2020;2911;Viajeros;51.887195122;A
40123;516727;2020;3023;Viajeros;5298.054011462;A
40123;516727;2020;3142;Viajeros;15338.311798219;A
40123;516727;2019;3143;Viajeros;135048.330841738;A
40123;516727;2019;2352;Viajeros;488.474323209;A
40123;516727;2019;2402;Viajeros;1951.20855142;A
40123;516727;2019;2482;Viajeros;3486.144319218;A
40123;516727;2019;2713;Viajeros;24162.550257545;A
40123;516727;2019;2797;Viajeros;60.51969697;A
40123;516727;2019;2911;Viajeros;35.059308423;A
40123;516727;2019;3023;Viajeros;31028.751263391;A
40123;516727;2019;3142;Viajeros;73835.623121562;A
40123;516727;2018;3143;Viajeros;124980.826639626;A
40123;516727;2018;2352;Viajeros;478.39511112;A
40123;516727;2018;2402;Viajeros;2876.8590819;A
40123;516727;2018;2482;Viajeros;2673.4728735;A
40123;516727;2018;2713;Viajeros;16639.800165;A
40123;516727;2018;2797;Viajeros;71.761189636;A
40123;516727;2018;2911;Viajeros;209.87772647;A
40123;516727;2018;3023;Viajeros;35774.532984;A
40123;516727;2018;3142;Viajeros;66256.127508;A
40123;516727;2017;3143;Viajeros;128515.027888829;A
40123;516727;2017;2352;Viajeros;615.4344241;A
40123;516727;2017;2402;Viajeros;1905.6502795;A
40123;516727;2017;2482;Viajeros;5343.7280229;A
40123;516727;2017;2713;Viajeros;10684.862442;A
40123;516727;2017;2797;Viajeros;16.436842379;A
40123;516727;2017;2911;Viajeros;114.82910095;A
40123;516727;2017;3023;Viajeros;45342.593338;A
40123;516727;2017;3142;Viajeros;64491.493439;A
40123;516727;2016;3143;Viajeros;98363.44959243;A
40123;516727;2016;2352;Viajeros;363.80796627;A
40123;516727;2016;2402;Viajeros;2089.7273903;A
40123;516727;2016;2482;Viajeros;3090.9387558;A
40123;516727;2016;2713;Viajeros;16497.627886;A
40123;516727;2016;2797;Viajeros;143.52087495;A
40123;516727;2016;2911;Viajeros;195.96290011;A
40123;516727;2016;3023;Viajeros;36604.641515;A
40123;516727;2016;3142;Viajeros;39377.222304;A
40123;516727;2015;3143;Viajeros;67414.63777145;A
40123;516727;2015;2352;Viajeros;183.38649147;A
40123;516727;2015;2402;Viajeros;1284.8583461;A
40123;516727;2015;2482;Viajeros;1506.3921981;A
40123;516727;2015;2713;Viajeros;13130.120207;A
40123;516727;2015;2797;Viajeros;220.23220576;A
40123;516727;2015;2911;Viajeros;105.57598302;A
40123;516727;2015;3023;Viajeros;29222.85542;A
40123;516727;2015;3142;Viajeros;21761.21692;A
40123;516727;2014;3143;Viajeros;53909.14745138;A
40123;516727;2014;2352;Viajeros;110.13101604;A
40123;516727;2014;2402;Viajeros;1149.9363965;A
40123;516727;2014;2482;Viajeros;1285.8362779;A
40123;516727;2014;2713;Viajeros;7833.9741457;A
40123;516727;2014;2797;Viajeros;427.81285044;A
40123;516727;2014;2911;Viajeros;101.6131908;A
40123;516727;2014;3023;Viajeros;23500.554583;A
40123;516727;2014;3142;Viajeros;19499.288991;A
40124;55698;2021;3143;Viajeros;1586434.617223884;A
40124;55698;2021;2352;Viajeros;170336.498104514;A
40124;55698;2021;2402;Viajeros;141964.373622323;A
40124;55698;2021;2482;Viajeros;40176.179597247;A
40124;55698;2021;2713;Viajeros;199643.253960212;A
40124;55698;2021;2797;Viajeros;66242.347975365;A
40124;55698;2021;2911;Viajeros;53508.18156897;A
40124;55698;2021;3023;Viajeros;694112.239666103;A
40124;55698;2021;3142;Viajeros;220451.54272915;A
40124;55565;2021;3143;Viajeros;1124194.3065443;A
40124;55565;2021;2352;Viajeros;157552.745752578;A
40124;55565;2021;2402;Viajeros;111893.81225676;A
40124;55565;2021;2482;Viajeros;31923.940207696;A
40124;55565;2021;2713;Viajeros;161719.707135723;A
40124;55565;2021;2797;Viajeros;63479.173321929;A
40124;55565;2021;2911;Viajeros;51484.615338002;A
40124;55565;2021;3023;Viajeros;390396.617677534;A
40124;55565;2021;3142;Viajeros;155743.694854078;A
40124;55697;2021;3143;Viajeros;462240.310679584;A
40124;55697;2021;2352;Viajeros;12783.752351936;A
40124;55697;2021;2402;Viajeros;30070.561365563;A
40124;55697;2021;2482;Viajeros;8252.239389551;A
40124;55697;2021;2713;Viajeros;37923.546824489;A
40124;55697;2021;2797;Viajeros;2763.174653436;A
40124;55697;2021;2911;Viajeros;2023.566230968;A
40124;55697;2021;3023;Viajeros;303715.621988569;A
40124;55697;2021;3142;Viajeros;64707.847875072;A
40124;55577;2021;3143;Viajeros;33872.735909889;A
40124;55577;2021;2352;Viajeros;935.754035684;A
40124;55577;2021;2402;Viajeros;4716.793624878;A
40124;55577;2021;2482;Viajeros;672.174441343;A
40124;55577;2021;2713;Viajeros;2565.833607706;A
40124;55577;2021;2797;Viajeros;158.022229403;A
40124;55577;2021;2911;Viajeros;177.501838736;A
40124;55577;2021;3023;Viajeros;21017.339539508;A
40124;55577;2021;3142;Viajeros;3629.316592631;A
40124;516705;2021;3143;Viajeros;2847.278411651;A
40124;516705;2021;2352;Viajeros;61.100459623;A
40124;516705;2021;2402;Viajeros;263.190568026;A
