D_ESTADO_DATO_0;D_TERRITORIO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;3142;55555;2018;Viajeros;29351.808827;A
40123;3142;55555;2019;Viajeros;28585.412880241;A
40123;3142;55555;2020;Viajeros;9366.074490822;A
40123;3142;55556;2014;Viajeros;1580.1289365;A
40123;3142;55556;2015;Viajeros;2324.2890892;A
40123;3142;55556;2016;Viajeros;2876.9777419;A
40123;3142;55556;2017;Viajeros;3166.510351;A
40123;3142;55556;2018;Viajeros;2856.0455256;A
40123;3142;55556;2019;Viajeros;3116.915728605;A
40123;3142;55556;2020;Viajeros;1013.465076391;A
40123;3142;55557;2014;Viajeros;1201.4753842;A
40123;3142;55557;2015;Viajeros;707.68674565;A
40123;3142;55557;2016;Viajeros;1526.5510748;A
40123;3142;55557;2017;Viajeros;1306.1804899;A
40123;3142;55557;2018;Viajeros;1613.3318201;A
40123;3142;55557;2019;Viajeros;1456.951222354;A
40123;3142;55557;2020;Viajeros;547.668787013;A
40123;3142;55558;2014;Viajeros;3308.2509485;A
40123;3142;55558;2015;Viajeros;3091.100307;A
40123;3142;55558;2016;Viajeros;4471.9349056;A
40123;3142;55558;2017;Viajeros;5143.930134;A
40123;3142;55558;2018;Viajeros;6834.8732826;A
40123;3142;55558;2019;Viajeros;6276.352839754;A
40123;3142;55558;2020;Viajeros;1706.899603837;A
40123;3142;55559;2014;Viajeros;422.07152222;A
40123;3142;55559;2015;Viajeros;302.60024416;A
40123;3142;55559;2016;Viajeros;555.89633435;A
40123;3142;55559;2017;Viajeros;889.36649853;A
40123;3142;55559;2018;Viajeros;1059.3855072;A
40123;3142;55559;2019;Viajeros;1243.113611106;A
40123;3142;55559;2020;Viajeros;216.396949568;A
40123;3142;55544;2014;Viajeros;1603.7493802;A
40123;3142;55544;2015;Viajeros;1718.4862049;A
40123;3142;55544;2016;Viajeros;2301.8936893;A
40123;3142;55544;2017;Viajeros;2504.5132978;A
40123;3142;55544;2018;Viajeros;2841.2942911;A
40123;3142;55544;2019;Viajeros;2362.645032709;A
40123;3142;55544;2020;Viajeros;831.890312005;A
40123;3142;55561;2014;Viajeros;316.22518397;A
40123;3142;55561;2015;Viajeros;229.3359117;A
40123;3142;55561;2016;Viajeros;659.02009064;A
40123;3142;55561;2017;Viajeros;896.25027613;A
40123;3142;55561;2018;Viajeros;693.6252863;A
40123;3142;55561;2019;Viajeros;686.369255402;A
40123;3142;55561;2020;Viajeros;302.504127834;A
40123;3142;55562;2014;Viajeros;146.71109451;A
40123;3142;55562;2015;Viajeros;109.95412597;A
40123;3142;55562;2016;Viajeros;210.61729131;A
40123;3142;55562;2017;Viajeros;183.15297469;A
40123;3142;55562;2018;Viajeros;207.26960568;A
40123;3142;55562;2019;Viajeros;301.690609875;A
40123;3142;55562;2020;Viajeros;184.681225478;A
40124;3143;55564;2021;Viajeros;1124194.3065443;A
40124;3143;55543;2021;Viajeros;587712.027396902;A
40124;3143;55563;2021;Viajeros;536482.279147398;A
40124;3143;55545;2021;Viajeros;9578.862949463;A
40124;3143;55546;2021;Viajeros;5763.633104798;A
40124;3143;55547;2021;Viajeros;7749.56690007;A
40124;3143;55548;2021;Viajeros;6452.810495577;A
40124;3143;55549;2021;Viajeros;27082.631864139;A
40124;3143;55550;2021;Viajeros;33887.21843001;A
40124;3143;55551;2021;Viajeros;46723.188410522;A
40124;3143;55552;2021;Viajeros;41115.264855379;A
40124;3143;55553;2021;Viajeros;34755.092198036;A
40124;3143;55554;2021;Viajeros;42033.73253221;A
40124;3143;55555;2021;Viajeros;190084.939343947;A
40124;3143;55556;2021;Viajeros;32865.348018431;A
40124;3143;55557;2021;Viajeros;5358.225985693;A
40124;3143;55558;2021;Viajeros;31008.39724532;A
40124;3143;55559;2021;Viajeros;2937.168969076;A
40124;3143;55544;2021;Viajeros;10902.710956917;A
40124;3143;55561;2021;Viajeros;5902.958742672;A
40124;3143;55562;2021;Viajeros;2280.528145138;A
40124;2352;55564;2021;Viajeros;157552.745752578;A
40124;2352;55543;2021;Viajeros;69711.028182263;A
40124;2352;55563;2021;Viajeros;87841.717570315;A
40124;2352;55545;2021;Viajeros;1974.936479537;A
40124;2352;55546;2021;Viajeros;381.347957549;A
40124;2352;55547;2021;Viajeros;396.161055039;A
40124;2352;55548;2021;Viajeros;703.923906835;A
40124;2352;55549;2021;Viajeros;4774.291511794;A
40124;2352;55550;2021;Viajeros;8084.655371922;A
40124;2352;55551;2021;Viajeros;6394.150976854;A
40124;2352;55552;2021;Viajeros;10412.639127435;A
40124;2352;55553;2021;Viajeros;1426.297086491;A
40124;2352;55554;2021;Viajeros;1131.234529287;A
40124;2352;55555;2021;Viajeros;32697.778066375;A
40124;2352;55556;2021;Viajeros;12949.821159305;A
40124;2352;55557;2021;Viajeros;980.765718199;A
40124;2352;55558;2021;Viajeros;3102.236264241;A
40124;2352;55559;2021;Viajeros;544.06967525;A
40124;2352;55544;2021;Viajeros;1522.582073588;A
40124;2352;55561;2021;Viajeros;157.537887651;A
40124;2352;55562;2021;Viajeros;207.288722963;A
40124;2402;55564;2021;Viajeros;111893.81225676;A
40124;2402;55543;2021;Viajeros;61251.682746792;A
40124;2402;55563;2021;Viajeros;50642.129509968;A
40124;2402;55545;2021;Viajeros;828.074487792;A
40124;2402;55546;2021;Viajeros;629.650261056;A
40124;2402;55547;2021;Viajeros;733.791982061;A
40124;2402;55548;2021;Viajeros;404.811616494;A
40124;2402;55549;2021;Viajeros;3076.721378627;A
40124;2402;55550;2021;Viajeros;2991.502748445;A
40124;2402;55551;2021;Viajeros;4851.377256921;A
40124;2402;55552;2021;Viajeros;2023.915985796;A
40124;2402;55553;2021;Viajeros;4482.178283723;A
40124;2402;55554;2021;Viajeros;1645.247113117;A
40124;2402;55555;2021;Viajeros;21840.922551262;A
40124;2402;55556;2021;Viajeros;1591.618684175;A
40124;2402;55557;2021;Viajeros;526.859294804;A
40124;2402;55558;2021;Viajeros;3357.003358407;A
40124;2402;55559;2021;Viajeros;262.774095516;A
40124;2402;55544;2021;Viajeros;1001.858644838;A
40124;2402;55561;2021;Viajeros;354.296515468;A
40124;2402;55562;2021;Viajeros;39.525251466;A
40124;2482;55564;2021;Viajeros;31923.940207696;A
40124;2482;55543;2021;Viajeros;15762.749704761;A
40124;2482;55563;2021;Viajeros;16161.190502935;A
40124;2482;55545;2021;Viajeros;144.33877088;A
40124;2482;55546;2021;Viajeros;63.306901427;A
40124;2482;55547;2021;Viajeros;127.897964387;A
40124;2482;55548;2021;Viajeros;187.814448696;A
40124;2482;55549;2021;Viajeros;667.655529182;A
40124;2482;55550;2021;Viajeros;813.080181471;A
40124;2482;55551;2021;Viajeros;2298.427445821;A
40124;2482;55552;2021;Viajeros;1559.714281984;A
40124;2482;55553;2021;Viajeros;676.950446643;A
40124;2482;55554;2021;Viajeros;473.402313578;A
40124;2482;55555;2021;Viajeros;6822.007593153;A
40124;2482;55556;2021;Viajeros;748.418198148;A
40124;2482;55557;2021;Viajeros;151.833986672;A
40124;2482;55558;2021;Viajeros;741.537627401;A
40124;2482;55559;2021;Viajeros;110.539461557;A
40124;2482;55544;2021;Viajeros;500.148333354;A
40124;2482;55561;2021;Viajeros;40.534582144;A
40124;2482;55562;2021;Viajeros;33.582436437;A
40124;2713;55564;2021;Viajeros;161719.707135723;A
40124;2713;55543;2021;Viajeros;87721.848174676;A
40124;2713;55563;2021;Viajeros;73997.858961047;A
40124;2713;55545;2021;Viajeros;725.381536777;A
40124;2713;55546;2021;Viajeros;737.229425841;A
40124;2713;55547;2021;Viajeros;948.079301822;A
40124;2713;55548;2021;Viajeros;378.684148934;A
40124;2713;55549;2021;Viajeros;2248.857917959;A
40124;2713;55550;2021;Viajeros;2622.272979881;A
40124;2713;55551;2021;Viajeros;7255.347603546;A
40124;2713;55552;2021;Viajeros;7437.164702372;A
40124;2713;55553;2021;Viajeros;1032.421935553;A
40124;2713;55554;2021;Viajeros;7480.241248422;A
40124;2713;55555;2021;Viajeros;31756.296503204;A
40124;2713;55556;2021;Viajeros;6506.992500663;A
40124;2713;55557;2021;Viajeros;516.925582227;A
40124;2713;55558;2021;Viajeros;2254.630602895;A
40124;2713;55559;2021;Viajeros;227.783662615;A
40124;2713;55544;2021;Viajeros;1306.964079627;A
40124;2713;55561;2021;Viajeros;289.35144575;A
40124;2713;55562;2021;Viajeros;273.233782959;A
40124;2797;55564;2021;Viajeros;63479.173321929;A
40124;2797;55543;2021;Viajeros;32293.413504942;A
40124;2797;55563;2021;Viajeros;31185.759816987;A
40124;2797;55545;2021;Viajeros;607.075121479;A
40124;2797;55546;2021;Viajeros;96.219836708;A
40124;2797;55547;2021;Viajeros;206.350954292;A
40124;2797;55548;2021;Viajeros;326.98700903;A
40124;2797;55549;2021;Viajeros;3178.881895977;A
40124;2797;55550;2021;Viajeros;1641.83456697;A
40124;2797;55551;2021;Viajeros;909.611413433;A
40124;2797;55552;2021;Viajeros;428.493136174;A
40124;2797;55553;2021;Viajeros;12392.611759797;A
40124;2797;55554;2021;Viajeros;626.487430273;A
40124;2797;55555;2021;Viajeros;7844.855095323;A
40124;2797;55556;2021;Viajeros;197.83285605;A
40124;2797;55557;2021;Viajeros;309.75576586;A
40124;2797;55558;2021;Viajeros;1609.077037612;A
40124;2797;55559;2021;Viajeros;190.55898424;A
40124;2797;55544;2021;Viajeros;482.13290326;A
40124;2797;55561;2021;Viajeros;90.721545151;A
40124;2797;55562;2021;Viajeros;46.272505358;A
40124;2911;55564;2021;Viajeros;51484.615338002;A
40124;2911;55543;2021;Viajeros;31183.531111993;A
40124;2911;55563;2021;Viajeros;20301.084226009;A
40124;2911;55545;2021;Viajeros;27.744263408;A
40124;2911;55546;2021;Viajeros;190.981570606;A
40124;2911;55547;2021;Viajeros;44.633040951;A
40124;2911;55548;2021;Viajeros;86.175525226;A
40124;2911;55549;2021;Viajeros;473.1090621;A
40124;2911;55550;2021;Viajeros;1907.138923726;A
40124;2911;55551;2021;Viajeros;2068.50457391;A
40124;2911;55552;2021;Viajeros;4036.651967348;A
40124;2911;55553;2021;Viajeros;161.9360042;A
40124;2911;55554;2021;Viajeros;66.286774179;A
40124;2911;55555;2021;Viajeros;6686.503488131;A
40124;2911;55556;2021;Viajeros;3703.559836673;A
40124;2911;55557;2021;Viajeros;60.18531468;A
40124;2911;55558;2021;Viajeros;522.507250791;A
40124;2911;55559;2021;Viajeros;42.771760168;A
40124;2911;55544;2021;Viajeros;210.899654601;A
40124;2911;55561;2021;Viajeros;11.495215311;A
40124;3023;55564;2021;Viajeros;390396.617677534;A
40124;3023;55543;2021;Viajeros;206482.53766612;A
40124;3023;55563;2021;Viajeros;183914.080011414;A
40124;3023;55545;2021;Viajeros;3387.429487394;A
40124;3023;55546;2021;Viajeros;1854.097415252;A
40124;3023;55547;2021;Viajeros;2804.745940634;A
40124;3023;55548;2021;Viajeros;3355.61379936;A
40124;3023;55549;2021;Viajeros;8706.773914704;A
40124;3023;55550;2021;Viajeros;11558.349866384;A
40124;3023;55551;2021;Viajeros;13183.006981179;A
40124;3023;55552;2021;Viajeros;8200.830462948;A
40124;3023;55553;2021;Viajeros;8050.402016485;A
40124;3023;55554;2021;Viajeros;27050.007070402;A
40124;3023;55555;2021;Viajeros;63022.035990324;A
40124;3023;55556;2021;Viajeros;4189.553363173;A
40124;3023;55557;2021;Viajeros;2022.738015448;A
40124;3023;55558;2021;Viajeros;15483.485719439;A
40124;3023;55559;2021;Viajeros;1101.351733447;A
40124;3023;55544;2021;Viajeros;4061.399441458;A
40124;3023;55561;2021;Viajeros;4363.026404959;A
40124;3023;55562;2021;Viajeros;1519.232388424;A
40124;3142;55564;2021;Viajeros;155743.694854078;A
40124;3142;55543;2021;Viajeros;83305.236305355;A
40124;3142;55563;2021;Viajeros;72438.458548723;A
40124;3142;55545;2021;Viajeros;1883.882802196;A
40124;3142;55546;2021;Viajeros;1810.799736359;A
40124;3142;55547;2021;Viajeros;2487.906660884;A
40124;3142;55548;2021;Viajeros;1008.800041002;A
40124;3142;55549;2021;Viajeros;3956.340653796;A
40124;3142;55550;2021;Viajeros;4268.383791211;A
40124;3142;55551;2021;Viajeros;9762.762158858;A
40124;3142;55552;2021;Viajeros;7015.855191322;A
40124;3142;55553;2021;Viajeros;6532.294665144;A
40124;3142;55554;2021;Viajeros;3560.826052952;A
40124;3142;55555;2021;Viajeros;19414.540056175;A
40124;3142;55556;2021;Viajeros;2977.551420244;A
40124;3142;55557;2021;Viajeros;789.162307803;A
40124;3142;55558;2021;Viajeros;3937.919384534;A
40124;3142;55559;2021;Viajeros;457.319596283;A
40124;3142;55544;2021;Viajeros;1816.725826191;A
40124;3142;55561;2021;Viajeros;595.995146238;A
40124;3142;55562;2021;Viajeros;161.393057531;A
40123;3143;55564;2014;Pernoctaciones;2701686.646382254;A
40123;3143;55564;2015;Pernoctaciones;2980635.069606948;A
40123;3143;55564;2016;Pernoctaciones;3202231.176225344;A
40123;3143;55564;2017;Pernoctaciones;3664214.997562519;A
40123;3143;55564;2018;Pernoctaciones;3607508.52920128;A
40123;3143;55564;2019;Pernoctaciones;4006280.202531649;A
40123;3143;55564;2020;Pernoctaciones;2297618.552417355;A
40123;3143;55543;2014;Pernoctaciones;1284735.144487;A
40123;3143;55543;2015;Pernoctaciones;1416284.663368;A
40123;3143;55543;2016;Pernoctaciones;1505201.453263;A
40123;3143;55543;2017;Pernoctaciones;1740282.10981;A
40123;3143;55543;2018;Pernoctaciones;1661094.418827;A
40123;3143;55543;2019;Pernoctaciones;1809317.552714628;A
40123;3143;55543;2020;Pernoctaciones;1185225.977844017;A
40123;3143;55563;2014;Pernoctaciones;1416951.501895254;A
40123;3143;55563;2015;Pernoctaciones;1564350.406238948;A
40123;3143;55563;2016;Pernoctaciones;1697029.722962344;A
40123;3143;55563;2017;Pernoctaciones;1923932.887752519;A
40123;3143;55563;2018;Pernoctaciones;1946414.11037428;A
40123;3143;55563;2019;Pernoctaciones;2196962.649817021;A
40123;3143;55563;2020;Pernoctaciones;1112392.574573338;A
40123;3143;55545;2014;Pernoctaciones;45809.26134723;A
40123;3143;55545;2015;Pernoctaciones;50553.692565273;A
40123;3143;55545;2016;Pernoctaciones;53078.1403677;A
40123;3143;55545;2017;Pernoctaciones;56829.11491545;A
40123;3143;55545;2018;Pernoctaciones;58180.81167752;A
40123;3143;55545;2019;Pernoctaciones;58127.360801709;A
40123;3143;55545;2020;Pernoctaciones;21344.031000991;A
40123;3143;55546;2014;Pernoctaciones;10107.569895129;A
40123;3143;55546;2015;Pernoctaciones;14775.991267205;A
40123;3143;55546;2016;Pernoctaciones;23507.19285036;A
40123;3143;55546;2017;Pernoctaciones;20877.22004064;A
40123;3143;55546;2018;Pernoctaciones;22843.86650463;A
40123;3143;55546;2019;Pernoctaciones;25274.546087604;A
40123;3143;55546;2020;Pernoctaciones;8318.618819354;A
40123;3143;55547;2014;Pernoctaciones;20062.20478637;A
40123;3143;55547;2015;Pernoctaciones;20959.43866711;A
40123;3143;55547;2016;Pernoctaciones;24468.1334071;A
40123;3143;55547;2017;Pernoctaciones;31728.90707947;A
40123;3143;55547;2018;Pernoctaciones;36099.81820437;A
40123;3143;55547;2019;Pernoctaciones;41900.362231591;A
40123;3143;55547;2020;Pernoctaciones;14357.481570288;A
40123;3143;55548;2014;Pernoctaciones;18507.79892212;A
40123;3143;55548;2015;Pernoctaciones;15706.70953579;A
40123;3143;55548;2016;Pernoctaciones;18395.40918635;A
40123;3143;55548;2017;Pernoctaciones;21352.76156053;A
40123;3143;55548;2018;Pernoctaciones;24833.50737556;A
40123;3143;55548;2019;Pernoctaciones;31003.664376182;A
40123;3143;55548;2020;Pernoctaciones;11780.126807702;A
40123;3143;55549;2014;Pernoctaciones;96567.91875234;A
40123;3143;55549;2015;Pernoctaciones;92526.63431167;A
40123;3143;55549;2016;Pernoctaciones;105590.6977855;A
40123;3143;55549;2017;Pernoctaciones;120284.37313859;A
40123;3143;55549;2018;Pernoctaciones;125587.2789981;A
40123;3143;55549;2019;Pernoctaciones;134912.520378916;A
40123;3143;55549;2020;Pernoctaciones;59449.710795708;A
40123;3143;55550;2014;Pernoctaciones;85131.946692;A
40123;3143;55550;2015;Pernoctaciones;89921.9463703;A
40123;3143;55550;2016;Pernoctaciones;99767.0652499;A
40123;3143;55550;2017;Pernoctaciones;118293.5988783;A
40123;3143;55550;2018;Pernoctaciones;122903.1152929;A
40123;3143;55550;2019;Pernoctaciones;139837.358386547;A
40123;3143;55550;2020;Pernoctaciones;66123.632865574;A
40123;3143;55551;2014;Pernoctaciones;111644.7837017;A
40123;3143;55551;2015;Pernoctaciones;124851.3308312;A
40123;3143;55551;2016;Pernoctaciones;145291.2925998;A
40123;3143;55551;2017;Pernoctaciones;160249.723832;A
40123;3143;55551;2018;Pernoctaciones;172241.391276;A
40123;3143;55551;2019;Pernoctaciones;192357.439179702;A
40123;3143;55551;2020;Pernoctaciones;76968.125986486;A
40123;3143;55552;2014;Pernoctaciones;98831.6213597;A
40123;3143;55552;2015;Pernoctaciones;111914.0557405;A
40123;3143;55552;2016;Pernoctaciones;128671.5560182;A
40123;3143;55552;2017;Pernoctaciones;146501.267113;A
40123;3143;55552;2018;Pernoctaciones;157266.5090626;A
40123;3143;55552;2019;Pernoctaciones;169575.713631604;A
40123;3143;55552;2020;Pernoctaciones;78519.953019276;A
40123;3143;55553;2014;Pernoctaciones;88543.23241027;A
40123;3143;55553;2015;Pernoctaciones;109105.8379617;A
40123;3143;55553;2016;Pernoctaciones;119066.068651;A
40123;3143;55553;2017;Pernoctaciones;134149.98429208;A
40123;3143;55553;2018;Pernoctaciones;136288.22144484;A
40123;3143;55553;2019;Pernoctaciones;147824.244479469;A
40123;3143;55553;2020;Pernoctaciones;72118.911272165;A
40123;3143;55554;2014;Pernoctaciones;35024.44666564;A
40123;3143;55554;2015;Pernoctaciones;36449.35572071;A
40123;3143;55554;2016;Pernoctaciones;50400.54102335;A
40123;3143;55554;2017;Pernoctaciones;60010.17008837;A
40123;3143;55554;2018;Pernoctaciones;53640.11850307;A
40123;3143;55554;2019;Pernoctaciones;64491.55422469;A
40123;3143;55554;2020;Pernoctaciones;34795.006378027;A
40123;3143;55555;2014;Pernoctaciones;604772.2006043;A
40123;3143;55555;2015;Pernoctaciones;641599.5173061;A
40123;3143;55555;2016;Pernoctaciones;652592.264577;A
40123;3143;55555;2017;Pernoctaciones;765028.970796;A
40123;3143;55555;2018;Pernoctaciones;727687.326848;A
40123;3143;55555;2019;Pernoctaciones;845000.297875218;A
40123;3143;55555;2020;Pernoctaciones;481085.284857646;A
40123;3143;55556;2014;Pernoctaciones;59250.47340731;A
40123;3143;55556;2015;Pernoctaciones;73533.06073184;A
40123;3143;55556;2016;Pernoctaciones;85209.06124455;A
40123;3143;55556;2017;Pernoctaciones;101554.2530191;A
40123;3143;55556;2018;Pernoctaciones;105349.3137849;A
40123;3143;55556;2019;Pernoctaciones;124515.794311909;A
40123;3143;55556;2020;Pernoctaciones;63549.052639835;A
40123;3143;55557;2014;Pernoctaciones;18462.60241911;A
40123;3143;55557;2015;Pernoctaciones;21008.790509242;A
40123;3143;55557;2016;Pernoctaciones;21393.23185689;A
40123;3143;55557;2017;Pernoctaciones;24438.42537731;A
40123;3143;55557;2018;Pernoctaciones;27693.68018481;A
40123;3143;55557;2019;Pernoctaciones;24827.179087674;A
40123;3143;55557;2020;Pernoctaciones;16306.81576224;A
40123;3143;55558;2014;Pernoctaciones;72085.42291011;A
40123;3143;55558;2015;Pernoctaciones;101207.65653363;A
40123;3143;55558;2016;Pernoctaciones;105585.4063854;A
40123;3143;55558;2017;Pernoctaciones;95726.8941986;A
40123;3143;55558;2018;Pernoctaciones;105250.7379829;A
40123;3143;55558;2019;Pernoctaciones;120638.447710377;A
40123;3143;55558;2020;Pernoctaciones;66951.408124477;A
40123;3143;55559;2014;Pernoctaciones;10736.661666808;A
40123;3143;55559;2015;Pernoctaciones;10334.45518791;A
40123;3143;55559;2016;Pernoctaciones;11615.347674799;A
40123;3143;55559;2017;Pernoctaciones;10592.39524176;A
40123;3143;55559;2018;Pernoctaciones;10092.77998487;A
40123;3143;55559;2019;Pernoctaciones;12354.657238929;A
40123;3143;55559;2020;Pernoctaciones;6316.429872185;A
40123;3143;55544;2014;Pernoctaciones;26728.53131881;A
40123;3143;55544;2015;Pernoctaciones;32732.18096844;A
40123;3143;55544;2016;Pernoctaciones;30889.06904414;A
40123;3143;55544;2017;Pernoctaciones;35133.87858292;A
40123;3143;55544;2018;Pernoctaciones;37757.2416151;A
40123;3143;55544;2019;Pernoctaciones;41673.759794614;A
40123;3143;55544;2020;Pernoctaciones;23118.193490694;A
40123;3143;55561;2014;Pernoctaciones;8584.300998235;A
40123;3143;55561;2015;Pernoctaciones;10273.91140009;A
40123;3143;55561;2016;Pernoctaciones;14007.86403329;A
40123;3143;55561;2017;Pernoctaciones;13503.659958609;A
40123;3143;55561;2018;Pernoctaciones;13963.81742331;A
40123;3143;55561;2019;Pernoctaciones;14148.348774794;A
40123;3143;55561;2020;Pernoctaciones;6362.92810979;A
40123;3143;55562;2014;Pernoctaciones;6100.524038072;A
40123;3143;55562;2015;Pernoctaciones;6895.840630238;A
40123;3143;55562;2016;Pernoctaciones;7501.381007015;A
40123;3143;55562;2017;Pernoctaciones;7677.28963979;A
40123;3143;55562;2018;Pernoctaciones;8734.5742108;A
40123;3143;55562;2019;Pernoctaciones;8499.401245492;A
40123;3143;55562;2020;Pernoctaciones;4926.8632009;A
40123;2352;55564;2014;Pernoctaciones;499866.829612756;A
40123;2352;55564;2015;Pernoctaciones;584065.54008616;A
40123;2352;55564;2016;Pernoctaciones;602400.98965254;A
40123;2352;55564;2017;Pernoctaciones;709478.55246297;A
40123;2352;55564;2018;Pernoctaciones;689762.68530943;A
40123;2352;55564;2019;Pernoctaciones;772025.464031395;A
40123;2352;55564;2020;Pernoctaciones;363668.058470392;A
40123;2352;55543;2014;Pernoctaciones;177217.93506;A
40123;2352;55543;2015;Pernoctaciones;196144.25414;A
40123;2352;55543;2016;Pernoctaciones;220279.51022;A
40123;2352;55543;2017;Pernoctaciones;263520.27598;A
40123;2352;55543;2018;Pernoctaciones;240763.28756;A
40123;2352;55543;2019;Pernoctaciones;271225.206769001;A
40123;2352;55543;2020;Pernoctaciones;152292.289999095;A
40123;2352;55563;2014;Pernoctaciones;322648.894552756;A
40123;2352;55563;2015;Pernoctaciones;387921.28594616;A
40123;2352;55563;2016;Pernoctaciones;382121.47943254;A
40123;2352;55563;2017;Pernoctaciones;445958.27648297;A
40123;2352;55563;2018;Pernoctaciones;448999.39774943;A
40123;2352;55563;2019;Pernoctaciones;500800.257262394;A
40123;2352;55563;2020;Pernoctaciones;211375.768471297;A
40123;2352;55545;2014;Pernoctaciones;20658.968357;A
40123;2352;55545;2015;Pernoctaciones;22190.225408;A
40123;2352;55545;2016;Pernoctaciones;21559.268997;A
40123;2352;55545;2017;Pernoctaciones;20681.568832;A
40123;2352;55545;2018;Pernoctaciones;24440.05294;A
40123;2352;55545;2019;Pernoctaciones;17514.050283568;A
40123;2352;55545;2020;Pernoctaciones;5949.180179826;A
40123;2352;55546;2014;Pernoctaciones;73.887903226;A
40123;2352;55546;2015;Pernoctaciones;288.23333333;A
40123;2352;55546;2016;Pernoctaciones;6349.2195816;A
40123;2352;55546;2017;Pernoctaciones;5207.1567631;A
40123;2352;55546;2018;Pernoctaciones;5947.910608;A
40123;2352;55546;2019;Pernoctaciones;4557.325765356;A
40123;2352;55546;2020;Pernoctaciones;226.752236309;A
40123;2352;55547;2014;Pernoctaciones;913.86351351;A
40123;2352;55547;2015;Pernoctaciones;745.73041343;A
40123;2352;55547;2016;Pernoctaciones;1212.5719545;A
40123;2352;55547;2017;Pernoctaciones;1173.7810756;A
40123;2352;55547;2018;Pernoctaciones;1043.5259841;A
40123;2352;55547;2019;Pernoctaciones;1625.870411295;A
40123;2352;55547;2020;Pernoctaciones;840.21372178;A
40123;2352;55548;2014;Pernoctaciones;1514.6833333;A
40123;2352;55548;2015;Pernoctaciones;1470.8185891;A
40123;2352;55548;2016;Pernoctaciones;1582.8594075;A
40123;2352;55548;2017;Pernoctaciones;2519.0127065;A
40123;2352;55548;2018;Pernoctaciones;3365.6549675;A
40123;2352;55548;2019;Pernoctaciones;3651.628151778;A
40123;2352;55548;2020;Pernoctaciones;1409.378009054;A
40123;2352;55549;2014;Pernoctaciones;17344.602121;A
40123;2352;55549;2015;Pernoctaciones;16340.902812;A
40123;2352;55549;2016;Pernoctaciones;20863.901663;A
40123;2352;55549;2017;Pernoctaciones;24505.310131;A
40123;2352;55549;2018;Pernoctaciones;29032.688098;A
40123;2352;55549;2019;Pernoctaciones;31105.922869492;A
40123;2352;55549;2020;Pernoctaciones;11048.081378912;A
40123;2352;55550;2014;Pernoctaciones;22597.29973;A
40123;2352;55550;2015;Pernoctaciones;28889.638506;A
40123;2352;55550;2016;Pernoctaciones;25895.69628;A
40123;2352;55550;2017;Pernoctaciones;32975.34893;A
40123;2352;55550;2018;Pernoctaciones;33936.745706;A
40123;2352;55550;2019;Pernoctaciones;44100.138576999;A
40123;2352;55550;2020;Pernoctaciones;14781.887786815;A
40123;2352;55551;2014;Pernoctaciones;19447.951684;A
40123;2352;55551;2015;Pernoctaciones;25460.777687;A
40123;2352;55551;2016;Pernoctaciones;32477.610607;A
40123;2352;55551;2017;Pernoctaciones;32473.87741;A
40123;2352;55551;2018;Pernoctaciones;36701.517654;A
40123;2352;55551;2019;Pernoctaciones;35686.588218637;A
40123;2352;55551;2020;Pernoctaciones;16189.6430726;A
40123;2352;55552;2014;Pernoctaciones;29078.543635;A
40123;2352;55552;2015;Pernoctaciones;34754.497037;A
40123;2352;55552;2016;Pernoctaciones;40954.499183;A
40123;2352;55552;2017;Pernoctaciones;47086.070677;A
40123;2352;55552;2018;Pernoctaciones;43817.840221;A
40123;2352;55552;2019;Pernoctaciones;48756.146367063;A
40123;2352;55552;2020;Pernoctaciones;19089.585387531;A
40123;2352;55553;2014;Pernoctaciones;2183.2316899;A
40123;2352;55553;2015;Pernoctaciones;4160.0770062;A
40123;2352;55553;2016;Pernoctaciones;8165.1035064;A
40123;2352;55553;2017;Pernoctaciones;7092.0765289;A
40123;2352;55553;2018;Pernoctaciones;7731.8282034;A
40123;2352;55553;2019;Pernoctaciones;9368.907927309;A
40123;2352;55553;2020;Pernoctaciones;3803.759173888;A
40123;2352;55554;2014;Pernoctaciones;3620.836709;A
40123;2352;55554;2015;Pernoctaciones;3882.3251736;A
40123;2352;55554;2016;Pernoctaciones;6469.2200344;A
40123;2352;55554;2017;Pernoctaciones;7179.4296839;A
40123;2352;55554;2018;Pernoctaciones;6990.0845808;A
40123;2352;55554;2019;Pernoctaciones;6813.485877854;A
40123;2352;55554;2020;Pernoctaciones;1955.137781306;A
40123;2352;55555;2014;Pernoctaciones;158565.90028;A
40123;2352;55555;2015;Pernoctaciones;188290.5485;A
40123;2352;55555;2016;Pernoctaciones;151239.00438;A
40123;2352;55555;2017;Pernoctaciones;187994.17785;A
40123;2352;55555;2018;Pernoctaciones;171530.73985;A
40123;2352;55555;2019;Pernoctaciones;204969.064480935;A
40123;2352;55555;2020;Pernoctaciones;93539.564804813;A
40123;2352;55556;2014;Pernoctaciones;27792.017051;A
40123;2352;55556;2015;Pernoctaciones;34800.971613;A
40123;2352;55556;2016;Pernoctaciones;38385.352759;A
40123;2352;55556;2017;Pernoctaciones;44025.49851;A
40123;2352;55556;2018;Pernoctaciones;45296.708055;A
40123;2352;55556;2019;Pernoctaciones;50825.969903373;A
40123;2352;55556;2020;Pernoctaciones;24163.306282828;A
