D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_MCVL_MONSALARIO_0;D_SEXO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2017;3023;281646;281486;;281487;Asalariados (Personas);437500.0;A
2017;3023;281646;281486;3689;281487;Asalariados (Personas);117675.0;A
2017;3023;281646;281486;3690;281487;Asalariados (Personas);101075.0;A
2017;3023;281647;281485;;281487;Asalariados (Personas);194250.0;A
2017;3023;281647;281485;3689;281487;Asalariados (Personas);50300.0;A
2017;3023;281647;281485;3690;281487;Asalariados (Personas);46825.0;A
2017;3023;281647;281486;;281487;Asalariados (Personas);194250.0;A
2017;3023;281647;281486;3689;281487;Asalariados (Personas);50300.0;A
2017;3023;281647;281486;3690;281487;Asalariados (Personas);46825.0;A
2017;3023;281648;281485;;281487;Asalariados (Personas);452950.0;A
2017;3023;281648;281485;3689;281487;Asalariados (Personas);121725.0;A
2017;3023;281648;281485;3690;281487;Asalariados (Personas);104750.0;A
2017;3023;281648;281486;;281487;Asalariados (Personas);452950.0;A
2017;3023;281648;281486;3689;281487;Asalariados (Personas);121725.0;A
2017;3023;281648;281486;3690;281487;Asalariados (Personas);104750.0;A
2017;3023;281649;281485;;281487;Asalariados (Personas);219450.0;A
2017;3023;281649;281485;3689;281487;Asalariados (Personas);51475.0;A
2017;3023;281649;281485;3690;281487;Asalariados (Personas);58250.0;A
2017;3023;281649;281486;;281487;Asalariados (Personas);219450.0;A
2017;3023;281649;281486;3689;281487;Asalariados (Personas);51475.0;A
2017;3023;281649;281486;3690;281487;Asalariados (Personas);58250.0;A
2017;3023;281650;281485;;281487;Asalariados (Personas);347300.0;A
2017;3023;281650;281485;3689;281487;Asalariados (Personas);90950.0;A
2017;3023;281650;281485;3690;281487;Asalariados (Personas);82700.0;A
2017;3023;281650;281486;;281487;Asalariados (Personas);347300.0;A
2017;3023;281650;281486;3689;281487;Asalariados (Personas);90950.0;A
2017;3023;281650;281486;3690;281487;Asalariados (Personas);82700.0;A
2017;3023;281645;281485;;281487;Asalariados (Personas);1651450.0;A
2017;3023;281645;281485;3689;281487;Asalariados (Personas);432125.0;A
2017;3023;281645;281485;3690;281487;Asalariados (Personas);393600.0;A
2017;3023;281645;281486;;281487;Asalariados (Personas);1651450.0;A
2017;3023;281645;281486;3689;281487;Asalariados (Personas);432125.0;A
2017;3023;281645;281486;3690;281487;Asalariados (Personas);393600.0;A
2017;3142;281646;281485;;281487;Asalariados (Personas);544200.0;A
2017;3142;281646;281485;3689;281487;Asalariados (Personas);145675.0;A
2017;3142;281646;281485;3690;281487;Asalariados (Personas);126425.0;A
2017;3142;281646;281486;;281487;Asalariados (Personas);544200.0;A
2017;3142;281646;281486;3689;281487;Asalariados (Personas);145675.0;A
2017;3142;281646;281486;3690;281487;Asalariados (Personas);126425.0;A
2017;3142;281647;281485;;281487;Asalariados (Personas);216500.0;A
2017;3142;281647;281485;3689;281487;Asalariados (Personas);54250.0;A
2017;3142;281647;281485;3690;281487;Asalariados (Personas);54000.0;A
2017;3142;281647;281486;;281487;Asalariados (Personas);216500.0;A
2017;3142;281647;281486;3689;281487;Asalariados (Personas);54250.0;A
2017;3142;281647;281486;3690;281487;Asalariados (Personas);54000.0;A
2017;3142;281648;281485;;281487;Asalariados (Personas);510800.0;A
2017;3142;281648;281485;3689;281487;Asalariados (Personas);138775.0;A
2017;3142;281648;281485;3690;281487;Asalariados (Personas);116625.0;A
2017;3142;281648;281486;;281487;Asalariados (Personas);510800.0;A
2017;3142;281648;281486;3689;281487;Asalariados (Personas);138775.0;A
2017;3142;281648;281486;3690;281487;Asalariados (Personas);116625.0;A
2017;3142;281649;281485;;281487;Asalariados (Personas);262700.0;A
2017;3142;281649;281485;3689;281487;Asalariados (Personas);68425.0;A
2017;3142;281649;281485;3690;281487;Asalariados (Personas);62925.0;A
2017;3142;281649;281486;;281487;Asalariados (Personas);262700.0;A
2017;3142;281649;281486;3689;281487;Asalariados (Personas);68425.0;A
2017;3142;281649;281486;3690;281487;Asalariados (Personas);62925.0;A
2017;3142;281650;281485;;281487;Asalariados (Personas);454050.0;A
2017;3142;281650;281485;3689;281487;Asalariados (Personas);124825.0;A
2017;3142;281650;281485;3690;281487;Asalariados (Personas);102200.0;A
2017;3142;281650;281486;;281487;Asalariados (Personas);454050.0;A
2017;3142;281650;281486;3689;281487;Asalariados (Personas);124825.0;A
2017;3142;281650;281486;3690;281487;Asalariados (Personas);102200.0;A
2017;3142;281645;281485;;281487;Asalariados (Personas);1988250.0;A
2017;3142;281645;281485;3689;281487;Asalariados (Personas);531950.0;A
2017;3142;281645;281485;3690;281487;Asalariados (Personas);462175.0;A
2017;3142;281645;281486;;281487;Asalariados (Personas);1988250.0;A
2017;3142;281645;281486;3689;281487;Asalariados (Personas);531950.0;A
2017;3142;281645;281486;3690;281487;Asalariados (Personas);462175.0;A
2017;3143;281646;281485;;281487;Asalariados (Personas);1845700.0;A
2017;3143;281646;281485;3689;281487;Asalariados (Personas);496725.0;A
2017;3143;281646;281485;3690;281487;Asalariados (Personas);426125.0;A
2017;3143;281646;281486;;281487;Asalariados (Personas);1845700.0;A
2017;3143;281646;281486;3689;281487;Asalariados (Personas);496725.0;A
2017;3143;281646;281486;3690;281487;Asalariados (Personas);426125.0;A
2017;3143;281647;281485;;281487;Asalariados (Personas);715500.0;A
2017;3143;281647;281485;3689;281487;Asalariados (Personas);187400.0;A
2017;3143;281647;281485;3690;281487;Asalariados (Personas);170350.0;A
2017;3143;281647;281486;;281487;Asalariados (Personas);715500.0;A
2017;3143;281647;281486;3689;281487;Asalariados (Personas);187400.0;A
2017;3143;281647;281486;3690;281487;Asalariados (Personas);170350.0;A
2017;3143;281648;281485;;281487;Asalariados (Personas);1635350.0;A
2017;3143;281648;281485;3689;281487;Asalariados (Personas);447925.0;A
2017;3143;281648;281485;3690;281487;Asalariados (Personas);369750.0;A
2017;3143;281648;281486;;281487;Asalariados (Personas);1635350.0;A
2017;3143;281648;281486;3689;281487;Asalariados (Personas);447925.0;A
2017;3143;281648;281486;3690;281487;Asalariados (Personas);369750.0;A
2017;3143;281649;281485;;281487;Asalariados (Personas);760600.0;A
2017;3143;281649;281485;3689;281487;Asalariados (Personas);195225.0;A
2017;3143;281649;281485;3690;281487;Asalariados (Personas);185075.0;A
2017;3143;281649;281486;;281487;Asalariados (Personas);760600.0;A
2017;3143;281649;281486;3689;281487;Asalariados (Personas);195225.0;A
2017;3143;281649;281486;3690;281487;Asalariados (Personas);185075.0;A
2017;3143;281650;281485;;281487;Asalariados (Personas);1186850.0;A
2017;3143;281650;281485;3689;281487;Asalariados (Personas);327150.0;A
2017;3143;281650;281485;3690;281487;Asalariados (Personas);266275.0;A
2017;3143;281650;281486;;281487;Asalariados (Personas);1186850.0;A
2017;3143;281650;281486;3689;281487;Asalariados (Personas);327150.0;A
2017;3143;281650;281486;3690;281487;Asalariados (Personas);266275.0;A
2017;3143;281645;281485;;281487;Asalariados (Personas);6144000.0;A
2017;3143;281645;281485;3689;281487;Asalariados (Personas);1654425.0;A
2017;3143;281645;281485;3690;281487;Asalariados (Personas);1417575.0;A
2017;3143;281645;281486;;281487;Asalariados (Personas);6144000.0;A
2017;3143;281645;281486;3689;281487;Asalariados (Personas);1654425.0;A
2017;3143;281645;281486;3690;281487;Asalariados (Personas);1417575.0;A
2018;2352;281646;281485;;281487;Asalariados (Personas);207500.0;A
2018;2352;281646;281485;3689;281487;Asalariados (Personas);57875.0;A
2018;2352;281646;281485;3690;281487;Asalariados (Personas);45875.0;A
2018;2352;281646;281486;;281487;Asalariados (Personas);207500.0;A
2018;2352;281646;281486;3689;281487;Asalariados (Personas);57875.0;A
2018;2352;281646;281486;3690;281487;Asalariados (Personas);45875.0;A
2018;2352;281647;281485;;281487;Asalariados (Personas);80800.0;A
2018;2352;281647;281485;3689;281487;Asalariados (Personas);22325.0;A
2018;2352;281647;281485;3690;281487;Asalariados (Personas);18075.0;A
2018;2352;281647;281486;;281487;Asalariados (Personas);80800.0;A
2018;2352;281647;281486;3689;281487;Asalariados (Personas);22325.0;A
2018;2352;281647;281486;3690;281487;Asalariados (Personas);18075.0;A
2018;2352;281648;281485;;281487;Asalariados (Personas);204200.0;A
2018;2352;281648;281485;3689;281487;Asalariados (Personas);58325.0;A
2018;2352;281648;281485;3690;281487;Asalariados (Personas);43775.0;A
2018;2352;281648;281486;;281487;Asalariados (Personas);204200.0;A
2018;2352;281648;281486;3689;281487;Asalariados (Personas);58325.0;A
2018;2352;281648;281486;3690;281487;Asalariados (Personas);43775.0;A
2018;2352;281649;281485;;281487;Asalariados (Personas);79100.0;A
2018;2352;281649;281485;3689;281487;Asalariados (Personas);19700.0;A
2018;2352;281649;281485;3690;281487;Asalariados (Personas);19850.0;A
2018;2352;281649;281486;;281487;Asalariados (Personas);79100.0;A
2018;2352;281649;281486;3689;281487;Asalariados (Personas);19700.0;A
2018;2352;281649;281486;3690;281487;Asalariados (Personas);19850.0;A
2018;2352;281650;281485;;281487;Asalariados (Personas);128500.0;A
2018;2352;281650;281485;3689;281487;Asalariados (Personas);31100.0;A
2018;2352;281650;281485;3690;281487;Asalariados (Personas);33150.0;A
2018;2352;281650;281486;;281487;Asalariados (Personas);128500.0;A
2018;2352;281650;281486;3689;281487;Asalariados (Personas);31100.0;A
2018;2352;281650;281486;3690;281487;Asalariados (Personas);33150.0;A
2018;2352;281645;281485;;281487;Asalariados (Personas);700100.0;A
2018;2352;281645;281485;3689;281487;Asalariados (Personas);189325.0;A
2018;2352;281645;281485;3690;281487;Asalariados (Personas);160725.0;A
2018;2352;281645;281486;;281487;Asalariados (Personas);700100.0;A
2018;2352;281645;281486;3689;281487;Asalariados (Personas);189325.0;A
2018;2352;281645;281486;3690;281487;Asalariados (Personas);160725.0;A
2018;2402;281646;281485;;281487;Asalariados (Personas);327600.0;A
2018;2402;281646;281485;3689;281487;Asalariados (Personas);90600.0;A
2018;2402;281646;281485;3690;281487;Asalariados (Personas);73200.0;A
2018;2402;281646;281486;;281487;Asalariados (Personas);327600.0;A
2018;2402;281646;281486;3689;281487;Asalariados (Personas);90600.0;A
2018;2402;281646;281486;3690;281487;Asalariados (Personas);73200.0;A
2018;2402;281647;281485;;281487;Asalariados (Personas);134900.0;A
2018;2402;281647;281485;3689;281487;Asalariados (Personas);38450.0;A
2018;2402;281647;281485;3690;281487;Asalariados (Personas);29000.0;A
2018;2402;281647;281486;;281487;Asalariados (Personas);134900.0;A
2018;2402;281647;281486;3689;281487;Asalariados (Personas);38450.0;A
2018;2402;281647;281486;3690;281487;Asalariados (Personas);29000.0;A
2018;2402;281648;281485;;281487;Asalariados (Personas);322700.0;A
2018;2402;281648;281485;3689;281487;Asalariados (Personas);90025.0;A
2018;2402;281648;281485;3690;281487;Asalariados (Personas);71325.0;A
2018;2402;281648;281486;;281487;Asalariados (Personas);322700.0;A
2018;2402;281648;281486;3689;281487;Asalariados (Personas);90025.0;A
2018;2402;281648;281486;3690;281487;Asalariados (Personas);71325.0;A
2018;2402;281649;281485;;281487;Asalariados (Personas);141850.0;A
2018;2402;281649;281485;3689;281487;Asalariados (Personas);37950.0;A
2018;2402;281649;281485;3690;281487;Asalariados (Personas);32975.0;A
2018;2402;281649;281486;;281487;Asalariados (Personas);141850.0;A
2018;2402;281649;281486;3689;281487;Asalariados (Personas);37950.0;A
2018;2402;281649;281486;3690;281487;Asalariados (Personas);32975.0;A
2018;2402;281650;281485;;281487;Asalariados (Personas);237500.0;A
2018;2402;281650;281485;3689;281487;Asalariados (Personas);64625.0;A
2018;2402;281650;281485;3690;281487;Asalariados (Personas);54125.0;A
2018;2402;281650;281486;;281487;Asalariados (Personas);237500.0;A
2018;2402;281650;281486;3689;281487;Asalariados (Personas);64625.0;A
2018;2402;281650;281486;3690;281487;Asalariados (Personas);54125.0;A
2018;2402;281645;281485;;281487;Asalariados (Personas);1164550.0;A
2018;2402;281645;281485;3689;281487;Asalariados (Personas);321650.0;A
2018;2402;281645;281485;3690;281487;Asalariados (Personas);260625.0;A
2018;2402;281645;281486;;281487;Asalariados (Personas);1164550.0;A
2018;2402;281645;281486;3689;281487;Asalariados (Personas);321650.0;A
2018;2402;281645;281486;3690;281487;Asalariados (Personas);260625.0;A
2018;2482;281646;281485;;281487;Asalariados (Personas);227250.0;A
2018;2482;281646;281485;3689;281487;Asalariados (Personas);58650.0;A
2018;2482;281646;281485;3690;281487;Asalariados (Personas);54975.0;A
2018;2482;281646;281486;;281487;Asalariados (Personas);227250.0;A
2018;2482;281646;281486;3689;281487;Asalariados (Personas);58650.0;A
