D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_MCVL_MONSALARIO_0;D_SEXO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2017;2352;281639;281485;00;281487;Asalariados (Personas);349100.0;A
2017;2352;281639;281485;3689;281487;Asalariados (Personas);94900.0;A
2017;2352;281639;281485;3690;281487;Asalariados (Personas);79650.0;A
2017;2352;281639;281486;00;281487;Asalariados (Personas);349100.0;A
2017;2352;281639;281486;3689;281487;Asalariados (Personas);94900.0;A
2017;2352;281639;281486;3690;281487;Asalariados (Personas);79650.0;A
2017;2352;281640;281485;00;281487;Asalariados (Personas);73750.0;A
2017;2352;281640;281485;3689;281487;Asalariados (Personas);20500.0;A
2017;2352;281640;281485;3690;281487;Asalariados (Personas);16375.0;A
2017;2352;281640;281486;00;281487;Asalariados (Personas);73750.0;A
2017;2352;281640;281486;3689;281487;Asalariados (Personas);20500.0;A
2017;2352;281640;281486;3690;281487;Asalariados (Personas);16375.0;A
2017;2352;281641;281485;00;281487;Asalariados (Personas);119350.0;A
2017;2352;281641;281485;3689;281487;Asalariados (Personas);33025.0;A
2017;2352;281641;281485;3690;281487;Asalariados (Personas);26650.0;A
2017;2352;281641;281486;00;281487;Asalariados (Personas);119350.0;A
2017;2352;281641;281486;3689;281487;Asalariados (Personas);33025.0;A
2017;2352;281641;281486;3690;281487;Asalariados (Personas);26650.0;A
2017;2352;281642;281485;00;281487;Asalariados (Personas);63100.0;A
2017;2352;281642;281485;3689;281487;Asalariados (Personas);14475.0;A
2017;2352;281642;281485;3690;281487;Asalariados (Personas);17075.0;A
2017;2352;281642;281486;00;281487;Asalariados (Personas);63100.0;A
2017;2352;281642;281486;3689;281487;Asalariados (Personas);14475.0;A
2017;2352;281642;281486;3690;281487;Asalariados (Personas);17075.0;A
2017;2352;281643;281485;00;281487;Asalariados (Personas);74650.0;A
2017;2352;281643;281485;3689;281487;Asalariados (Personas);21425.0;A
2017;2352;281643;281485;3690;281487;Asalariados (Personas);15900.0;A
2017;2352;281643;281486;00;281487;Asalariados (Personas);74650.0;A
2017;2352;281643;281486;3689;281487;Asalariados (Personas);21425.0;A
2017;2352;281643;281486;3690;281487;Asalariados (Personas);15900.0;A
2017;2352;281638;281485;00;281487;Asalariados (Personas);679950.0;A
2017;2352;281638;281485;3689;281487;Asalariados (Personas);184325.0;A
2017;2352;281638;281485;3690;281487;Asalariados (Personas);155650.0;A
2017;2352;281638;281486;00;281487;Asalariados (Personas);679950.0;A
2017;2352;281638;281486;3689;281487;Asalariados (Personas);184325.0;A
2017;2352;281638;281486;3690;281487;Asalariados (Personas);155650.0;A
2017;2402;281639;281485;00;281487;Asalariados (Personas);493750.0;A
2017;2402;281639;281485;3689;281487;Asalariados (Personas);133050.0;A
2017;2402;281639;281485;3690;281487;Asalariados (Personas);113825.0;A
2017;2402;281639;281486;00;281487;Asalariados (Personas);493750.0;A
2017;2402;281639;281486;3689;281487;Asalariados (Personas);133050.0;A
2017;2402;281639;281486;3690;281487;Asalariados (Personas);113825.0;A
2017;2402;281640;281485;00;281487;Asalariados (Personas);127550.0;A
2017;2402;281640;281485;3689;281487;Asalariados (Personas);35925.0;A
2017;2402;281640;281485;3690;281487;Asalariados (Personas);27850.0;A
2017;2402;281640;281486;00;281487;Asalariados (Personas);127550.0;A
2017;2402;281640;281486;3689;281487;Asalariados (Personas);35925.0;A
2017;2402;281640;281486;3690;281487;Asalariados (Personas);27850.0;A
2017;2402;281641;281485;00;281487;Asalariados (Personas);229350.0;A
2017;2402;281641;281485;3689;281487;Asalariados (Personas);63400.0;A
