D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_MCVL_MONSALARIO_0;D_SEXO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2017;2352;281701;281485;00;281487;Asalariados (Personas);129450.0;A
2017;2352;281701;281485;3689;281487;Asalariados (Personas);45525.0;A
2017;2352;281701;281485;3690;281487;Asalariados (Personas);19200.0;A
2017;2352;281701;281486;00;281487;Asalariados (Personas);129450.0;A
2017;2352;281701;281486;3689;281487;Asalariados (Personas);45525.0;A
2017;2352;281701;281486;3690;281487;Asalariados (Personas);19200.0;A
2017;2352;281702;281485;00;281487;Asalariados (Personas);41600.0;A
2017;2352;281702;281485;3689;281487;Asalariados (Personas);16150.0;A
2017;2352;281702;281485;3690;281487;Asalariados (Personas);4650.0;A
2017;2352;281702;281486;00;281487;Asalariados (Personas);41600.0;A
2017;2352;281702;281486;3689;281487;Asalariados (Personas);16150.0;A
2017;2352;281702;281486;3690;281487;Asalariados (Personas);4650.0;A
2017;2352;281703;281485;00;281487;Asalariados (Personas);56500.0;A
2017;2352;281703;281485;3689;281487;Asalariados (Personas);26000.0;A
2017;2352;281703;281485;3690;281487;Asalariados (Personas);2250.0;A
2017;2352;281703;281486;00;281487;Asalariados (Personas);56500.0;A
2017;2352;281703;281486;3689;281487;Asalariados (Personas);26000.0;A
2017;2352;281703;281486;3690;281487;Asalariados (Personas);2250.0;A
2017;2352;281704;281485;00;281487;Asalariados (Personas);217150.0;A
2017;2352;281704;281485;3689;281487;Asalariados (Personas);46500.0;A
2017;2352;281704;281485;3690;281487;Asalariados (Personas);62075.0;A
2017;2352;281704;281486;00;281487;Asalariados (Personas);217150.0;A
2017;2352;281704;281486;3689;281487;Asalariados (Personas);46500.0;A
2017;2352;281704;281486;3690;281487;Asalariados (Personas);62075.0;A
2017;2352;281705;281485;00;281487;Asalariados (Personas);111700.0;A
2017;2352;281705;281485;3689;281487;Asalariados (Personas);18000.0;A
2017;2352;281705;281485;3690;281487;Asalariados (Personas);37850.0;A
2017;2352;281705;281486;00;281487;Asalariados (Personas);111700.0;A
2017;2352;281705;281486;3689;281487;Asalariados (Personas);18000.0;A
2017;2352;281705;281486;3690;281487;Asalariados (Personas);37850.0;A
2017;2352;281706;281485;00;281487;Asalariados (Personas);123550.0;A
2017;2352;281706;281485;3689;281487;Asalariados (Personas);32150.0;A
2017;2352;281706;281485;3690;281487;Asalariados (Personas);29625.0;A
2017;2352;281706;281486;00;281487;Asalariados (Personas);123550.0;A
2017;2352;281706;281486;3689;281487;Asalariados (Personas);32150.0;A
2017;2352;281706;281486;3690;281487;Asalariados (Personas);29625.0;A
2017;2352;281700;281485;00;281487;Asalariados (Personas);679950.0;A
2017;2352;281700;281485;3689;281487;Asalariados (Personas);184325.0;A
2017;2352;281700;281485;3690;281487;Asalariados (Personas);155650.0;A
2017;2352;281700;281486;00;281487;Asalariados (Personas);679950.0;A
2017;2352;281700;281486;3689;281487;Asalariados (Personas);184325.0;A
2017;2352;281700;281486;3690;281487;Asalariados (Personas);155650.0;A
2017;2402;281701;281485;00;281487;Asalariados (Personas);58000.0;A
2017;2402;281701;281485;3689;281487;Asalariados (Personas);16675.0;A
2017;2402;281701;281485;3690;281487;Asalariados (Personas);12325.0;A
2017;2402;281701;281486;00;281487;Asalariados (Personas);58000.0;A
2017;2402;281701;281486;3689;281487;Asalariados (Personas);16675.0;A
2017;2402;281701;281486;3690;281487;Asalariados (Personas);12325.0;A
2017;2402;281702;281485;00;281487;Asalariados (Personas);101600.0;A
2017;2402;281702;281485;3689;281487;Asalariados (Personas);40800.0;A
2017;2402;281702;281485;3690;281487;Asalariados (Personas);10000.0;A
2017;2402;281702;281486;00;281487;Asalariados (Personas);101600.0;A
2017;2402;281702;281486;3689;281487;Asalariados (Personas);40800.0;A
