D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_MCVL_MONSALARIO_0;D_SEXO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2017;3023;281668;281485;3690;281487;Asalariados (Personas);45725.0;A
2017;3023;281668;281486;;281487;Asalariados (Personas);197500.0;A
2017;3023;281668;281486;3689;281487;Asalariados (Personas);53025.0;A
2017;3023;281668;281486;3690;281487;Asalariados (Personas);45725.0;A
2017;3023;281664;281485;;281487;Asalariados (Personas);1651450.0;A
2017;3023;281664;281485;3689;281487;Asalariados (Personas);432125.0;A
2017;3023;281664;281485;3690;281487;Asalariados (Personas);393600.0;A
2017;3023;281664;281486;;281487;Asalariados (Personas);1651450.0;A
2017;3023;281664;281486;3689;281487;Asalariados (Personas);432125.0;A
2017;3023;281664;281486;3690;281487;Asalariados (Personas);393600.0;A
2017;3142;281665;281485;;281487;Asalariados (Personas);1624650.0;A
2017;3142;281665;281485;3689;281487;Asalariados (Personas);431175.0;A
2017;3142;281665;281485;3690;281487;Asalariados (Personas);381150.0;A
2017;3142;281665;281486;;281487;Asalariados (Personas);1624650.0;A
2017;3142;281665;281486;3689;281487;Asalariados (Personas);431175.0;A
2017;3142;281665;281486;3690;281487;Asalariados (Personas);381150.0;A
2017;3142;281666;281485;;281487;Asalariados (Personas);59150.0;A
2017;3142;281666;281485;3689;281487;Asalariados (Personas);17300.0;A
2017;3142;281666;281485;3690;281487;Asalariados (Personas);12275.0;A
2017;3142;281666;281486;;281487;Asalariados (Personas);59150.0;A
2017;3142;281666;281486;3689;281487;Asalariados (Personas);17300.0;A
2017;3142;281666;281486;3690;281487;Asalariados (Personas);12275.0;A
2017;3142;281667;281485;;281487;Asalariados (Personas);94050.0;A
2017;3142;281667;281485;3689;281487;Asalariados (Personas);25500.0;A
2017;3142;281667;281485;3690;281487;Asalariados (Personas);21525.0;A
2017;3142;281667;281486;;281487;Asalariados (Personas);94050.0;A
2017;3142;281667;281486;3689;281487;Asalariados (Personas);25500.0;A
2017;3142;281667;281486;3690;281487;Asalariados (Personas);21525.0;A
2017;3142;281668;281485;;281487;Asalariados (Personas);210400.0;A
2017;3142;281668;281485;3689;281487;Asalariados (Personas);57975.0;A
2017;3142;281668;281485;3690;281487;Asalariados (Personas);47225.0;A
2017;3142;281668;281486;;281487;Asalariados (Personas);210400.0;A
2017;3142;281668;281486;3689;281487;Asalariados (Personas);57975.0;A
2017;3142;281668;281486;3690;281487;Asalariados (Personas);47225.0;A
2017;3142;281664;281485;;281487;Asalariados (Personas);1988250.0;A
2017;3142;281664;281485;3689;281487;Asalariados (Personas);531950.0;A
2017;3142;281664;281485;3690;281487;Asalariados (Personas);462175.0;A
2017;3142;281664;281486;;281487;Asalariados (Personas);1988250.0;A
2017;3142;281664;281486;3689;281487;Asalariados (Personas);531950.0;A
2017;3142;281664;281486;3690;281487;Asalariados (Personas);462175.0;A
2017;3143;281665;281485;;281487;Asalariados (Personas);4944500.0;A
2017;3143;281665;281485;3689;281487;Asalariados (Personas);1312375.0;A
2017;3143;281665;281485;3690;281487;Asalariados (Personas);1159875.0;A
2017;3143;281665;281486;;281487;Asalariados (Personas);4944500.0;A
2017;3143;281665;281486;3689;281487;Asalariados (Personas);1312375.0;A
2017;3143;281665;281486;3690;281487;Asalariados (Personas);1159875.0;A
2017;3143;281666;281485;;281487;Asalariados (Personas);215150.0;A
2017;3143;281666;281485;3689;281487;Asalariados (Personas);65000.0;A
2017;3143;281666;281485;3690;281487;Asalariados (Personas);42575.0;A
2017;3143;281666;281486;;281487;Asalariados (Personas);215150.0;A
2017;3143;281666;281486;3689;281487;Asalariados (Personas);65000.0;A
2017;3143;281666;281486;3690;281487;Asalariados (Personas);42575.0;A
2017;3143;281667;281485;;281487;Asalariados (Personas);309550.0;A
2017;3143;281667;281485;3689;281487;Asalariados (Personas);86750.0;A
2017;3143;281667;281485;3690;281487;Asalariados (Personas);68025.0;A
2017;3143;281667;281486;;281487;Asalariados (Personas);309550.0;A
2017;3143;281667;281486;3689;281487;Asalariados (Personas);86750.0;A
2017;3143;281667;281486;3690;281487;Asalariados (Personas);68025.0;A
2017;3143;281668;281485;;281487;Asalariados (Personas);674800.0;A
2017;3143;281668;281485;3689;281487;Asalariados (Personas);190300.0;A
2017;3143;281668;281485;3690;281487;Asalariados (Personas);147100.0;A
2017;3143;281668;281486;;281487;Asalariados (Personas);674800.0;A
2017;3143;281668;281486;3689;281487;Asalariados (Personas);190300.0;A
2017;3143;281668;281486;3690;281487;Asalariados (Personas);147100.0;A
2017;3143;281664;281485;;281487;Asalariados (Personas);6144000.0;A
2017;3143;281664;281485;3689;281487;Asalariados (Personas);1654425.0;A
2017;3143;281664;281485;3690;281487;Asalariados (Personas);1417575.0;A
2017;3143;281664;281486;;281487;Asalariados (Personas);6144000.0;A
2017;3143;281664;281486;3689;281487;Asalariados (Personas);1654425.0;A
2017;3143;281664;281486;3690;281487;Asalariados (Personas);1417575.0;A
2018;2352;281665;281485;;281487;Asalariados (Personas);561200.0;A
2018;2352;281665;281485;3689;281487;Asalariados (Personas);151225.0;A
2018;2352;281665;281485;3690;281487;Asalariados (Personas);129375.0;A
2018;2352;281665;281486;;281487;Asalariados (Personas);561200.0;A
2018;2352;281665;281486;3689;281487;Asalariados (Personas);151225.0;A
2018;2352;281665;281486;3690;281487;Asalariados (Personas);129375.0;A
2018;2352;281666;281485;;281487;Asalariados (Personas);26000.0;A
2018;2352;281666;281485;3689;281487;Asalariados (Personas);7175.0;A
2018;2352;281666;281485;3690;281487;Asalariados (Personas);5825.0;A
2018;2352;281666;281486;;281487;Asalariados (Personas);26000.0;A
2018;2352;281666;281486;3689;281487;Asalariados (Personas);7175.0;A
2018;2352;281666;281486;3690;281487;Asalariados (Personas);5825.0;A
2018;2352;281667;281485;;281487;Asalariados (Personas);34000.0;A
2018;2352;281667;281485;3689;281487;Asalariados (Personas);9000.0;A
2018;2352;281667;281485;3690;281487;Asalariados (Personas);8000.0;A
2018;2352;281667;281486;;281487;Asalariados (Personas);34000.0;A
2018;2352;281667;281486;3689;281487;Asalariados (Personas);9000.0;A
2018;2352;281667;281486;3690;281487;Asalariados (Personas);8000.0;A
2018;2352;281668;281485;;281487;Asalariados (Personas);78900.0;A
2018;2352;281668;281485;3689;281487;Asalariados (Personas);21925.0;A
2018;2352;281668;281485;3690;281487;Asalariados (Personas);17525.0;A
2018;2352;281668;281486;;281487;Asalariados (Personas);78900.0;A
2018;2352;281668;281486;3689;281487;Asalariados (Personas);21925.0;A
2018;2352;281668;281486;3690;281487;Asalariados (Personas);17525.0;A
2018;2352;281664;281485;;281487;Asalariados (Personas);700100.0;A
2018;2352;281664;281485;3689;281487;Asalariados (Personas);189325.0;A
2018;2352;281664;281485;3690;281487;Asalariados (Personas);160725.0;A
2018;2352;281664;281486;;281487;Asalariados (Personas);700100.0;A
2018;2352;281664;281486;3689;281487;Asalariados (Personas);189325.0;A
2018;2352;281664;281486;3690;281487;Asalariados (Personas);160725.0;A
2018;2402;281665;281485;;281487;Asalariados (Personas);954250.0;A
2018;2402;281665;281485;3689;281487;Asalariados (Personas);260325.0;A
2018;2402;281665;281485;3690;281487;Asalariados (Personas);216800.0;A
2018;2402;281665;281486;;281487;Asalariados (Personas);954250.0;A
2018;2402;281665;281486;3689;281487;Asalariados (Personas);260325.0;A
2018;2402;281665;281486;3690;281487;Asalariados (Personas);216800.0;A
2018;2402;281666;281485;;281487;Asalariados (Personas);35750.0;A
2018;2402;281666;281485;3689;281487;Asalariados (Personas);11200.0;A
2018;2402;281666;281485;3690;281487;Asalariados (Personas);6675.0;A
2018;2402;281666;281486;;281487;Asalariados (Personas);35750.0;A
2018;2402;281666;281486;3689;281487;Asalariados (Personas);11200.0;A
2018;2402;281666;281486;3690;281487;Asalariados (Personas);6675.0;A
2018;2402;281667;281485;;281487;Asalariados (Personas);60000.0;A
2018;2402;281667;281485;3689;281487;Asalariados (Personas);16900.0;A
2018;2402;281667;281485;3690;281487;Asalariados (Personas);13100.0;A
2018;2402;281667;281486;;281487;Asalariados (Personas);60000.0;A
2018;2402;281667;281486;3689;281487;Asalariados (Personas);16900.0;A
2018;2402;281667;281486;3690;281487;Asalariados (Personas);13100.0;A
2018;2402;281668;281485;;281487;Asalariados (Personas);114550.0;A
2018;2402;281668;281485;3689;281487;Asalariados (Personas);33225.0;A
2018;2402;281668;281485;3690;281487;Asalariados (Personas);24050.0;A
2018;2402;281668;281486;;281487;Asalariados (Personas);114550.0;A
2018;2402;281668;281486;3689;281487;Asalariados (Personas);33225.0;A
2018;2402;281668;281486;3690;281487;Asalariados (Personas);24050.0;A
2018;2402;281664;281485;;281487;Asalariados (Personas);1164550.0;A
2018;2402;281664;281485;3689;281487;Asalariados (Personas);321650.0;A
2018;2402;281664;281485;3690;281487;Asalariados (Personas);260625.0;A
2018;2402;281664;281486;;281487;Asalariados (Personas);1164550.0;A
2018;2402;281664;281486;3689;281487;Asalariados (Personas);321650.0;A
2018;2402;281664;281486;3690;281487;Asalariados (Personas);260625.0;A
2018;2482;281665;281485;;281487;Asalariados (Personas);659100.0;A
2018;2482;281665;281485;3689;281487;Asalariados (Personas);171425.0;A
2018;2482;281665;281485;3690;281487;Asalariados (Personas);158125.0;A
2018;2482;281665;281486;;281487;Asalariados (Personas);659100.0;A
2018;2482;281665;281486;3689;281487;Asalariados (Personas);171425.0;A
2018;2482;281665;281486;3690;281487;Asalariados (Personas);158125.0;A
2018;2482;281666;281485;;281487;Asalariados (Personas);30250.0;A
2018;2482;281666;281485;3689;281487;Asalariados (Personas);9400.0;A
2018;2482;281666;281485;3690;281487;Asalariados (Personas);5725.0;A
2018;2482;281666;281486;;281487;Asalariados (Personas);30250.0;A
2018;2482;281666;281486;3689;281487;Asalariados (Personas);9400.0;A
2018;2482;281666;281486;3690;281487;Asalariados (Personas);5725.0;A
2018;2482;281667;281485;;281487;Asalariados (Personas);38500.0;A
2018;2482;281667;281485;3689;281487;Asalariados (Personas);11300.0;A
2018;2482;281667;281485;3690;281487;Asalariados (Personas);7950.0;A
2018;2482;281667;281486;;281487;Asalariados (Personas);38500.0;A
2018;2482;281667;281486;3689;281487;Asalariados (Personas);11300.0;A
2018;2482;281667;281486;3690;281487;Asalariados (Personas);7950.0;A
2018;2482;281668;281485;;281487;Asalariados (Personas);99600.0;A
2018;2482;281668;281485;3689;281487;Asalariados (Personas);28200.0;A
2018;2482;281668;281485;3690;281487;Asalariados (Personas);21600.0;A
2018;2482;281668;281486;;281487;Asalariados (Personas);99600.0;A
2018;2482;281668;281486;3689;281487;Asalariados (Personas);28200.0;A
2018;2482;281668;281486;3690;281487;Asalariados (Personas);21600.0;A
2018;2482;281664;281485;;281487;Asalariados (Personas);827450.0;A
2018;2482;281664;281485;3689;281487;Asalariados (Personas);220325.0;A
2018;2482;281664;281485;3690;281487;Asalariados (Personas);193400.0;A
2018;2482;281664;281486;;281487;Asalariados (Personas);827450.0;A
2018;2482;281664;281486;3689;281487;Asalariados (Personas);220325.0;A
2018;2482;281664;281486;3690;281487;Asalariados (Personas);193400.0;A
2018;2713;281665;281485;;281487;Asalariados (Personas);636200.0;A
2018;2713;281665;281485;3689;281487;Asalariados (Personas);163725.0;A
2018;2713;281665;281485;3690;281487;Asalariados (Personas);154375.0;A
2018;2713;281665;281486;;281487;Asalariados (Personas);636200.0;A
2018;2713;281665;281486;3689;281487;Asalariados (Personas);163725.0;A
2018;2713;281665;281486;3690;281487;Asalariados (Personas);154375.0;A
2018;2713;281666;281485;;281487;Asalariados (Personas);39200.0;A
2018;2713;281666;281485;3689;281487;Asalariados (Personas);11175.0;A
2018;2713;281666;281485;3690;281487;Asalariados (Personas);8425.0;A
2018;2713;281666;281486;;281487;Asalariados (Personas);39200.0;A
2018;2713;281666;281486;3689;281487;Asalariados (Personas);11175.0;A
2018;2713;281666;281486;3690;281487;Asalariados (Personas);8425.0;A
2018;2713;281667;281485;;281487;Asalariados (Personas);50350.0;A
2018;2713;281667;281485;3689;281487;Asalariados (Personas);14100.0;A
2018;2713;281667;281485;3690;281487;Asalariados (Personas);11075.0;A
2018;2713;281667;281486;;281487;Asalariados (Personas);50350.0;A
2018;2713;281667;281486;3689;281487;Asalariados (Personas);14100.0;A
2018;2713;281667;281486;3690;281487;Asalariados (Personas);11075.0;A
2018;2713;281668;281485;;281487;Asalariados (Personas);96950.0;A
2018;2713;281668;281485;3689;281487;Asalariados (Personas);27700.0;A
2018;2713;281668;281485;3690;281487;Asalariados (Personas);20775.0;A
2018;2713;281668;281486;;281487;Asalariados (Personas);96950.0;A
2018;2713;281668;281486;3689;281487;Asalariados (Personas);27700.0;A
2018;2713;281668;281486;3690;281487;Asalariados (Personas);20775.0;A
2018;2713;281664;281485;;281487;Asalariados (Personas);822700.0;A
2018;2713;281664;281485;3689;281487;Asalariados (Personas);216700.0;A
2018;2713;281664;281485;3690;281487;Asalariados (Personas);194650.0;A
2018;2713;281664;281486;;281487;Asalariados (Personas);822700.0;A
2018;2713;281664;281486;3689;281487;Asalariados (Personas);216700.0;A
2018;2713;281664;281486;3690;281487;Asalariados (Personas);194650.0;A
2018;2797;281665;281485;;281487;Asalariados (Personas);508650.0;A
2018;2797;281665;281485;3689;281487;Asalariados (Personas);122275.0;A
2018;2797;281665;281485;3690;281487;Asalariados (Personas);132050.0;A
2018;2797;281665;281486;;281487;Asalariados (Personas);508650.0;A
2018;2797;281665;281486;3689;281487;Asalariados (Personas);122275.0;A
2018;2797;281665;281486;3690;281487;Asalariados (Personas);132050.0;A
2018;2797;281666;281485;;281487;Asalariados (Personas);13850.0;A
2018;2797;281666;281485;3689;281487;Asalariados (Personas);4150.0;A
2018;2797;281666;281485;3690;281487;Asalariados (Personas);2775.0;A
2018;2797;281666;281486;;281487;Asalariados (Personas);13850.0;A
2018;2797;281666;281486;3689;281487;Asalariados (Personas);4150.0;A
