D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_MCVL_MONSALARIO_0;D_SEXO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2018;2713;281698;281486;3689;281487;Asalariados (Personas);2600.0;A
2018;2713;281698;281486;3690;281487;Asalariados (Personas);1650.0;A
2018;2713;281694;281485;00;281487;Asalariados (Personas);822700.0;A
2018;2713;281694;281485;3689;281487;Asalariados (Personas);216700.0;A
2018;2713;281694;281485;3690;281487;Asalariados (Personas);194650.0;A
2018;2713;281694;281486;00;281487;Asalariados (Personas);822700.0;A
2018;2713;281694;281486;3689;281487;Asalariados (Personas);216700.0;A
2018;2713;281694;281486;3690;281487;Asalariados (Personas);194650.0;A
2018;2797;281695;281485;00;281487;Asalariados (Personas);507700.0;A
2018;2797;281695;281485;3689;281487;Asalariados (Personas);117425.0;A
2018;2797;281695;281485;3690;281487;Asalariados (Personas);136425.0;A
2018;2797;281695;281486;00;281487;Asalariados (Personas);507700.0;A
2018;2797;281695;281486;3689;281487;Asalariados (Personas);117425.0;A
2018;2797;281695;281486;3690;281487;Asalariados (Personas);136425.0;A
2018;2797;281697;281485;00;281487;Asalariados (Personas);76750.0;A
2018;2797;281697;281485;3689;281487;Asalariados (Personas);23100.0;A
2018;2797;281697;281485;3690;281487;Asalariados (Personas);15275.0;A
2018;2797;281697;281486;00;281487;Asalariados (Personas);76750.0;A
2018;2797;281697;281486;3689;281487;Asalariados (Personas);23100.0;A
2018;2797;281697;281486;3690;281487;Asalariados (Personas);15275.0;A
2018;2797;281698;281485;00;281487;Asalariados (Personas);19400.0;A
2018;2797;281698;281485;3689;281487;Asalariados (Personas);8100.0;A
2018;2797;281698;281485;3690;281487;Asalariados (Personas);1600.0;A
2018;2797;281698;281486;00;281487;Asalariados (Personas);19400.0;A
2018;2797;281698;281486;3689;281487;Asalariados (Personas);8100.0;A
2018;2797;281698;281486;3690;281487;Asalariados (Personas);1600.0;A
2018;2797;281694;281485;00;281487;Asalariados (Personas);603850.0;A
2018;2797;281694;281485;3689;281487;Asalariados (Personas);148625.0;A
2018;2797;281694;281485;3690;281487;Asalariados (Personas);153300.0;A
2018;2797;281694;281486;00;281487;Asalariados (Personas);603850.0;A
2018;2797;281694;281486;3689;281487;Asalariados (Personas);148625.0;A
2018;2797;281694;281486;3690;281487;Asalariados (Personas);153300.0;A
2018;2911;281695;281485;00;281487;Asalariados (Personas);468650.0;A
2018;2911;281695;281485;3689;281487;Asalariados (Personas);123925.0;A
2018;2911;281695;281485;3690;281487;Asalariados (Personas);110400.0;A
2018;2911;281695;281486;00;281487;Asalariados (Personas);468650.0;A
2018;2911;281695;281486;3689;281487;Asalariados (Personas);123925.0;A
2018;2911;281695;281486;3690;281487;Asalariados (Personas);110400.0;A
2018;2911;281697;281485;00;281487;Asalariados (Personas);113100.0;A
2018;2911;281697;281485;3689;281487;Asalariados (Personas);36975.0;A
2018;2911;281697;281485;3690;281487;Asalariados (Personas);19575.0;A
2018;2911;281697;281486;00;281487;Asalariados (Personas);113100.0;A
2018;2911;281697;281486;3689;281487;Asalariados (Personas);36975.0;A
2018;2911;281697;281486;3690;281487;Asalariados (Personas);19575.0;A
2018;2911;281698;281485;00;281487;Asalariados (Personas);3150.0;A
2018;2911;281698;281485;3689;281487;Asalariados (Personas);1150.0;A
2018;2911;281698;281485;3690;281487;Asalariados (Personas);*;A
2018;2911;281698;281486;00;281487;Asalariados (Personas);3150.0;A
2018;2911;281698;281486;3689;281487;Asalariados (Personas);1150.0;A
2018;2911;281698;281486;3690;281487;Asalariados (Personas);*;A
2018;2911;281694;281485;00;281487;Asalariados (Personas);584900.0;A
2018;2911;281694;281485;3689;281487;Asalariados (Personas);162050.0;A
2018;2911;281694;281485;3690;281487;Asalariados (Personas);130400.0;A
2018;2911;281694;281486;00;281487;Asalariados (Personas);584900.0;A
2018;2911;281694;281486;3689;281487;Asalariados (Personas);162050.0;A
2018;2911;281694;281486;3690;281487;Asalariados (Personas);130400.0;A
2018;3023;281695;281485;00;281487;Asalariados (Personas);1362950.0;A
2018;3023;281695;281485;3689;281487;Asalariados (Personas);342125.0;A
2018;3023;281695;281485;3690;281487;Asalariados (Personas);339350.0;A
2018;3023;281695;281486;00;281487;Asalariados (Personas);1362950.0;A
2018;3023;281695;281486;3689;281487;Asalariados (Personas);342125.0;A
2018;3023;281695;281486;3690;281487;Asalariados (Personas);339350.0;A
2018;3023;281697;281485;00;281487;Asalariados (Personas);329550.0;A
2018;3023;281697;281485;3689;281487;Asalariados (Personas);98700.0;A
2018;3023;281697;281485;3690;281487;Asalariados (Personas);66075.0;A
2018;3023;281697;281486;00;281487;Asalariados (Personas);329550.0;A
2018;3023;281697;281486;3689;281487;Asalariados (Personas);98700.0;A
2018;3023;281697;281486;3690;281487;Asalariados (Personas);66075.0;A
2018;3023;281698;281485;00;281487;Asalariados (Personas);19500.0;A
2018;3023;281698;281485;3689;281487;Asalariados (Personas);6725.0;A
2018;3023;281698;281485;3690;281487;Asalariados (Personas);3025.0;A
2018;3023;281698;281486;00;281487;Asalariados (Personas);19500.0;A
2018;3023;281698;281486;3689;281487;Asalariados (Personas);6725.0;A
2018;3023;281698;281486;3690;281487;Asalariados (Personas);3025.0;A
2018;3023;281694;281485;00;281487;Asalariados (Personas);1712000.0;A
2018;3023;281694;281485;3689;281487;Asalariados (Personas);447550.0;A
2018;3023;281694;281485;3690;281487;Asalariados (Personas);408450.0;A
2018;3023;281694;281486;00;281487;Asalariados (Personas);1712000.0;A
2018;3023;281694;281486;3689;281487;Asalariados (Personas);447550.0;A
2018;3023;281694;281486;3690;281487;Asalariados (Personas);408450.0;A
2018;3142;281695;281485;00;281487;Asalariados (Personas);1698100.0;A
2018;3142;281695;281485;3689;281487;Asalariados (Personas);438925.0;A
2018;3142;281695;281485;3690;281487;Asalariados (Personas);410125.0;A
2018;3142;281695;281486;00;281487;Asalariados (Personas);1698100.0;A
2018;3142;281695;281486;3689;281487;Asalariados (Personas);438925.0;A
2018;3142;281695;281486;3690;281487;Asalariados (Personas);410125.0;A
2018;3142;281697;281485;00;281487;Asalariados (Personas);330600.0;A
2018;3142;281697;281485;3689;281487;Asalariados (Personas);101850.0;A
2018;3142;281697;281485;3690;281487;Asalariados (Personas);63450.0;A
2018;3142;281697;281486;00;281487;Asalariados (Personas);330600.0;A
2018;3142;281697;281486;3689;281487;Asalariados (Personas);101850.0;A
2018;3142;281697;281486;3690;281487;Asalariados (Personas);63450.0;A
2018;3142;281698;281485;00;281487;Asalariados (Personas);15550.0;A
