D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_MCVL_MONSALARIO_0;D_SEXO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2017;2402;281602;281485;3689;281487;Asalariados (Personas);311350.0;A
2017;2402;281602;281485;3690;281487;Asalariados (Personas);253125.0;A
2017;2402;281602;281486;00;281487;Asalariados (Personas);1128950.0;A
2017;2402;281602;281486;3689;281487;Asalariados (Personas);311350.0;A
2017;2402;281602;281486;3690;281487;Asalariados (Personas);253125.0;A
2017;2482;281603;281485;00;281487;Asalariados (Personas);335850.0;A
2017;2482;281603;281485;3689;281487;Asalariados (Personas);93350.0;A
2017;2482;281603;281485;3690;281487;Asalariados (Personas);74575.0;A
2017;2482;281603;281486;00;281487;Asalariados (Personas);335850.0;A
2017;2482;281603;281486;3689;281487;Asalariados (Personas);93350.0;A
2017;2482;281603;281486;3690;281487;Asalariados (Personas);74575.0;A
2017;2482;281604;281485;00;281487;Asalariados (Personas);32550.0;A
2017;2482;281604;281485;3689;281487;Asalariados (Personas);9400.0;A
2017;2482;281604;281485;3690;281487;Asalariados (Personas);6875.0;A
2017;2482;281604;281486;00;281487;Asalariados (Personas);32550.0;A
2017;2482;281604;281486;3689;281487;Asalariados (Personas);9400.0;A
2017;2482;281604;281486;3690;281487;Asalariados (Personas);6875.0;A
2017;2482;281605;281485;00;281487;Asalariados (Personas);439700.0;A
2017;2482;281605;281485;3689;281487;Asalariados (Personas);112400.0;A
2017;2482;281605;281485;3690;281487;Asalariados (Personas);107450.0;A
2017;2482;281605;281486;00;281487;Asalariados (Personas);439700.0;A
2017;2482;281605;281486;3689;281487;Asalariados (Personas);112400.0;A
2017;2482;281605;281486;3690;281487;Asalariados (Personas);107450.0;A
2017;2482;281602;281485;00;281487;Asalariados (Personas);808100.0;A
2017;2482;281602;281485;3689;281487;Asalariados (Personas);215150.0;A
2017;2482;281602;281485;3690;281487;Asalariados (Personas);188900.0;A
2017;2482;281602;281486;00;281487;Asalariados (Personas);808100.0;A
2017;2482;281602;281486;3689;281487;Asalariados (Personas);215150.0;A
2017;2482;281602;281486;3690;281487;Asalariados (Personas);188900.0;A
2017;2713;281603;281485;00;281487;Asalariados (Personas);454500.0;A
2017;2713;281603;281485;3689;281487;Asalariados (Personas);123900.0;A
2017;2713;281603;281485;3690;281487;Asalariados (Personas);103350.0;A
2017;2713;281603;281486;00;281487;Asalariados (Personas);454500.0;A
2017;2713;281603;281486;3689;281487;Asalariados (Personas);123900.0;A
2017;2713;281603;281486;3690;281487;Asalariados (Personas);103350.0;A
2017;2713;281604;281485;00;281487;Asalariados (Personas);43550.0;A
2017;2713;281604;281485;3689;281487;Asalariados (Personas);11675.0;A
2017;2713;281604;281485;3690;281487;Asalariados (Personas);10100.0;A
2017;2713;281604;281486;00;281487;Asalariados (Personas);43550.0;A
2017;2713;281604;281486;3689;281487;Asalariados (Personas);11675.0;A
2017;2713;281604;281486;3690;281487;Asalariados (Personas);10100.0;A
2017;2713;281605;281485;00;281487;Asalariados (Personas);296600.0;A
2017;2713;281605;281485;3689;281487;Asalariados (Personas);74200.0;A
2017;2713;281605;281485;3690;281487;Asalariados (Personas);74100.0;A
2017;2713;281605;281486;00;281487;Asalariados (Personas);296600.0;A
2017;2713;281605;281486;3689;281487;Asalariados (Personas);74200.0;A
2017;2713;281605;281486;3690;281487;Asalariados (Personas);74100.0;A
2017;2713;281602;281485;00;281487;Asalariados (Personas);794650.0;A
2017;2713;281602;281485;3689;281487;Asalariados (Personas);209775.0;A
2017;2713;281602;281485;3690;281487;Asalariados (Personas);187550.0;A
2017;2713;281602;281486;00;281487;Asalariados (Personas);794650.0;A
2017;2713;281602;281486;3689;281487;Asalariados (Personas);209775.0;A
2017;2713;281602;281486;3690;281487;Asalariados (Personas);187550.0;A
2017;2797;281603;281485;00;281487;Asalariados (Personas);365050.0;A
2017;2797;281603;281485;3689;281487;Asalariados (Personas);89725.0;A
2017;2797;281603;281485;3690;281487;Asalariados (Personas);92800.0;A
2017;2797;281603;281486;00;281487;Asalariados (Personas);365050.0;A
2017;2797;281603;281486;3689;281487;Asalariados (Personas);89725.0;A
2017;2797;281603;281486;3690;281487;Asalariados (Personas);92800.0;A
2017;2797;281605;281485;00;281487;Asalariados (Personas);220700.0;A
2017;2797;281605;281485;3689;281487;Asalariados (Personas);59150.0;A
2017;2797;281605;281485;3690;281487;Asalariados (Personas);51200.0;A
2017;2797;281605;281486;00;281487;Asalariados (Personas);220700.0;A
2017;2797;281605;281486;3689;281487;Asalariados (Personas);59150.0;A
2017;2797;281605;281486;3690;281487;Asalariados (Personas);51200.0;A
2017;2797;281602;281485;00;281487;Asalariados (Personas);585750.0;A
2017;2797;281602;281485;3689;281487;Asalariados (Personas);148875.0;A
2017;2797;281602;281485;3690;281487;Asalariados (Personas);144000.0;A
2017;2797;281602;281486;00;281487;Asalariados (Personas);585750.0;A
2017;2797;281602;281486;3689;281487;Asalariados (Personas);148875.0;A
2017;2797;281602;281486;3690;281487;Asalariados (Personas);144000.0;A
2017;2911;281603;281485;00;281487;Asalariados (Personas);370200.0;A
2017;2911;281603;281485;3689;281487;Asalariados (Personas);106625.0;A
2017;2911;281603;281485;3690;281487;Asalariados (Personas);78475.0;A
2017;2911;281603;281486;00;281487;Asalariados (Personas);370200.0;A
2017;2911;281603;281486;3689;281487;Asalariados (Personas);106625.0;A
2017;2911;281603;281486;3690;281487;Asalariados (Personas);78475.0;A
2017;2911;281604;281485;00;281487;Asalariados (Personas);38650.0;A
2017;2911;281604;281485;3689;281487;Asalariados (Personas);10800.0;A
2017;2911;281604;281485;3690;281487;Asalariados (Personas);8525.0;A
2017;2911;281604;281486;00;281487;Asalariados (Personas);38650.0;A
2017;2911;281604;281486;3689;281487;Asalariados (Personas);10800.0;A
2017;2911;281604;281486;3690;281487;Asalariados (Personas);8525.0;A
2017;2911;281605;281485;00;281487;Asalariados (Personas);170100.0;A
2017;2911;281605;281485;3689;281487;Asalariados (Personas);44150.0;A
2017;2911;281605;281485;3690;281487;Asalariados (Personas);40900.0;A
2017;2911;281605;281486;00;281487;Asalariados (Personas);170100.0;A
2017;2911;281605;281486;3689;281487;Asalariados (Personas);44150.0;A
2017;2911;281605;281486;3690;281487;Asalariados (Personas);40900.0;A
2017;2911;281602;281485;00;281487;Asalariados (Personas);578950.0;A
2017;2911;281602;281485;3689;281487;Asalariados (Personas);161575.0;A
2017;2911;281602;281485;3690;281487;Asalariados (Personas);127900.0;A
2017;2911;281602;281486;00;281487;Asalariados (Personas);578950.0;A
2017;2911;281602;281486;3689;281487;Asalariados (Personas);161575.0;A
2017;2911;281602;281486;3690;281487;Asalariados (Personas);127900.0;A
2017;3023;281603;281485;00;281487;Asalariados (Personas);280650.0;A
2017;3023;281603;281485;3689;281487;Asalariados (Personas);78050.0;A
2017;3023;281603;281485;3690;281487;Asalariados (Personas);62275.0;A
2017;3023;281603;281486;00;281487;Asalariados (Personas);280650.0;A
2017;3023;281603;281486;3689;281487;Asalariados (Personas);78050.0;A
2017;3023;281603;281486;3690;281487;Asalariados (Personas);62275.0;A
2017;3023;281604;281485;00;281487;Asalariados (Personas);371000.0;A
2017;3023;281604;281485;3689;281487;Asalariados (Personas);96375.0;A
2017;3023;281604;281485;3690;281487;Asalariados (Personas);89125.0;A
2017;3023;281604;281486;00;281487;Asalariados (Personas);371000.0;A
2017;3023;281604;281486;3689;281487;Asalariados (Personas);96375.0;A
2017;3023;281604;281486;3690;281487;Asalariados (Personas);89125.0;A
2017;3023;281605;281485;00;281487;Asalariados (Personas);999800.0;A
2017;3023;281605;281485;3689;281487;Asalariados (Personas);257700.0;A
2017;3023;281605;281485;3690;281487;Asalariados (Personas);242200.0;A
2017;3023;281605;281486;00;281487;Asalariados (Personas);999800.0;A
2017;3023;281605;281486;3689;281487;Asalariados (Personas);257700.0;A
2017;3023;281605;281486;3690;281487;Asalariados (Personas);242200.0;A
2017;3023;281602;281485;00;281487;Asalariados (Personas);1651450.0;A
2017;3023;281602;281485;3689;281487;Asalariados (Personas);432125.0;A
2017;3023;281602;281485;3690;281487;Asalariados (Personas);393600.0;A
2017;3023;281602;281486;00;281487;Asalariados (Personas);1651450.0;A
2017;3023;281602;281486;3689;281487;Asalariados (Personas);432125.0;A
2017;3023;281602;281486;3690;281487;Asalariados (Personas);393600.0;A
2017;3142;281603;281485;00;281487;Asalariados (Personas);703050.0;A
2017;3142;281603;281485;3689;281487;Asalariados (Personas);192950.0;A
2017;3142;281603;281485;3690;281487;Asalariados (Personas);158575.0;A
2017;3142;281603;281486;00;281487;Asalariados (Personas);703050.0;A
2017;3142;281603;281486;3689;281487;Asalariados (Personas);192950.0;A
2017;3142;281603;281486;3690;281487;Asalariados (Personas);158575.0;A
2017;3142;281604;281485;00;281487;Asalariados (Personas);144700.0;A
2017;3142;281604;281485;3689;281487;Asalariados (Personas);39400.0;A
2017;3142;281604;281485;3690;281487;Asalariados (Personas);32950.0;A
2017;3142;281604;281486;00;281487;Asalariados (Personas);144700.0;A
2017;3142;281604;281486;3689;281487;Asalariados (Personas);39400.0;A
2017;3142;281604;281486;3690;281487;Asalariados (Personas);32950.0;A
2017;3142;281605;281485;00;281487;Asalariados (Personas);1140500.0;A
2017;3142;281605;281485;3689;281487;Asalariados (Personas);299600.0;A
2017;3142;281605;281485;3690;281487;Asalariados (Personas);270650.0;A
2017;3142;281605;281486;00;281487;Asalariados (Personas);1140500.0;A
2017;3142;281605;281486;3689;281487;Asalariados (Personas);299600.0;A
2017;3142;281605;281486;3690;281487;Asalariados (Personas);270650.0;A
2017;3142;281602;281485;00;281487;Asalariados (Personas);1988250.0;A
2017;3142;281602;281485;3689;281487;Asalariados (Personas);531950.0;A
2017;3142;281602;281485;3690;281487;Asalariados (Personas);462175.0;A
2017;3142;281602;281486;00;281487;Asalariados (Personas);1988250.0;A
2017;3142;281602;281486;3689;281487;Asalariados (Personas);531950.0;A
2017;3142;281602;281486;3690;281487;Asalariados (Personas);462175.0;A
2017;3143;281603;281485;00;281487;Asalariados (Personas);3014400.0;A
2017;3143;281603;281485;3689;281487;Asalariados (Personas);826975.0;A
2017;3143;281603;281485;3690;281487;Asalariados (Personas);680225.0;A
2017;3143;281603;281486;00;281487;Asalariados (Personas);3014400.0;A
2017;3143;281603;281486;3689;281487;Asalariados (Personas);826975.0;A
2017;3143;281603;281486;3690;281487;Asalariados (Personas);680225.0;A
2017;3143;281604;281485;00;281487;Asalariados (Personas);1057550.0;A
2017;3143;281604;281485;3689;281487;Asalariados (Personas);286750.0;A
2017;3143;281604;281485;3690;281487;Asalariados (Personas);242025.0;A
2017;3143;281604;281486;00;281487;Asalariados (Personas);1057550.0;A
2017;3143;281604;281486;3689;281487;Asalariados (Personas);286750.0;A
2017;3143;281604;281486;3690;281487;Asalariados (Personas);242025.0;A
2017;3143;281605;281485;00;281487;Asalariados (Personas);2072050.0;A
2017;3143;281605;281485;3689;281487;Asalariados (Personas);540700.0;A
2017;3143;281605;281485;3690;281487;Asalariados (Personas);495325.0;A
2017;3143;281605;281486;00;281487;Asalariados (Personas);2072050.0;A
2017;3143;281605;281486;3689;281487;Asalariados (Personas);540700.0;A
2017;3143;281605;281486;3690;281487;Asalariados (Personas);495325.0;A
2017;3143;281602;281485;00;281487;Asalariados (Personas);6144000.0;A
2017;3143;281602;281485;3689;281487;Asalariados (Personas);1654425.0;A
2017;3143;281602;281485;3690;281487;Asalariados (Personas);1417575.0;A
2017;3143;281602;281486;00;281487;Asalariados (Personas);6144000.0;A
2017;3143;281602;281486;3689;281487;Asalariados (Personas);1654425.0;A
2017;3143;281602;281486;3690;281487;Asalariados (Personas);1417575.0;A
2018;2352;281603;281485;00;281487;Asalariados (Personas);258450.0;A
2018;2352;281603;281485;3689;281487;Asalariados (Personas);72750.0;A
2018;2352;281603;281485;3690;281487;Asalariados (Personas);56475.0;A
2018;2352;281603;281486;00;281487;Asalariados (Personas);258450.0;A
2018;2352;281603;281486;3689;281487;Asalariados (Personas);72750.0;A
2018;2352;281603;281486;3690;281487;Asalariados (Personas);56475.0;A
2018;2352;281604;281485;00;281487;Asalariados (Personas);152950.0;A
2018;2352;281604;281485;3689;281487;Asalariados (Personas);42575.0;A
2018;2352;281604;281485;3690;281487;Asalariados (Personas);33900.0;A
2018;2352;281604;281486;00;281487;Asalariados (Personas);152950.0;A
2018;2352;281604;281486;3689;281487;Asalariados (Personas);42575.0;A
2018;2352;281604;281486;3690;281487;Asalariados (Personas);33900.0;A
2018;2352;281605;281485;00;281487;Asalariados (Personas);288700.0;A
2018;2352;281605;281485;3689;281487;Asalariados (Personas);74000.0;A
2018;2352;281605;281485;3690;281487;Asalariados (Personas);70350.0;A
2018;2352;281605;281486;00;281487;Asalariados (Personas);288700.0;A
2018;2352;281605;281486;3689;281487;Asalariados (Personas);74000.0;A
2018;2352;281605;281486;3690;281487;Asalariados (Personas);70350.0;A
2018;2352;281602;281485;00;281487;Asalariados (Personas);700100.0;A
2018;2352;281602;281485;3689;281487;Asalariados (Personas);189325.0;A
2018;2352;281602;281485;3690;281487;Asalariados (Personas);160725.0;A
2018;2352;281602;281486;00;281487;Asalariados (Personas);700100.0;A
2018;2352;281602;281486;3689;281487;Asalariados (Personas);189325.0;A
2018;2352;281602;281486;3690;281487;Asalariados (Personas);160725.0;A
2018;2402;281603;281485;00;281487;Asalariados (Personas);256500.0;A
2018;2402;281603;281485;3689;281487;Asalariados (Personas);72075.0;A
2018;2402;281603;281485;3690;281487;Asalariados (Personas);56175.0;A
2018;2402;281603;281486;00;281487;Asalariados (Personas);256500.0;A
2018;2402;281603;281486;3689;281487;Asalariados (Personas);72075.0;A
2018;2402;281603;281486;3690;281487;Asalariados (Personas);56175.0;A
2018;2402;281604;281485;00;281487;Asalariados (Personas);288350.0;A
2018;2402;281604;281485;3689;281487;Asalariados (Personas);79125.0;A
2018;2402;281604;281485;3690;281487;Asalariados (Personas);65050.0;A
2018;2402;281604;281486;00;281487;Asalariados (Personas);288350.0;A
2018;2402;281604;281486;3689;281487;Asalariados (Personas);79125.0;A
2018;2402;281604;281486;3690;281487;Asalariados (Personas);65050.0;A
2018;2402;281605;281485;00;281487;Asalariados (Personas);619700.0;A
2018;2402;281605;281485;3689;281487;Asalariados (Personas);170450.0;A
2018;2402;281605;281485;3690;281487;Asalariados (Personas);139400.0;A
2018;2402;281605;281486;00;281487;Asalariados (Personas);619700.0;A
2018;2402;281605;281486;3689;281487;Asalariados (Personas);170450.0;A
2018;2402;281605;281486;3690;281487;Asalariados (Personas);139400.0;A
2018;2402;281602;281485;00;281487;Asalariados (Personas);1164550.0;A
2018;2402;281602;281485;3689;281487;Asalariados (Personas);321650.0;A
2018;2402;281602;281485;3690;281487;Asalariados (Personas);260625.0;A
2018;2402;281602;281486;00;281487;Asalariados (Personas);1164550.0;A
2018;2402;281602;281486;3689;281487;Asalariados (Personas);321650.0;A
2018;2402;281602;281486;3690;281487;Asalariados (Personas);260625.0;A
2018;2482;281603;281485;00;281487;Asalariados (Personas);338450.0;A
2018;2482;281603;281485;3689;281487;Asalariados (Personas);94425.0;A
2018;2482;281603;281485;3690;281487;Asalariados (Personas);74800.0;A
2018;2482;281603;281486;00;281487;Asalariados (Personas);338450.0;A
2018;2482;281603;281486;3689;281487;Asalariados (Personas);94425.0;A
2018;2482;281603;281486;3690;281487;Asalariados (Personas);74800.0;A
2018;2482;281604;281485;00;281487;Asalariados (Personas);34000.0;A
2018;2482;281604;281485;3689;281487;Asalariados (Personas);9450.0;A
2018;2482;281604;281485;3690;281487;Asalariados (Personas);7550.0;A
2018;2482;281604;281486;00;281487;Asalariados (Personas);34000.0;A
2018;2482;281604;281486;3689;281487;Asalariados (Personas);9450.0;A
2018;2482;281604;281486;3690;281487;Asalariados (Personas);7550.0;A
2018;2482;281605;281485;00;281487;Asalariados (Personas);455000.0;A
2018;2482;281605;281485;3689;281487;Asalariados (Personas);116450.0;A
2018;2482;281605;281485;3690;281487;Asalariados (Personas);111050.0;A
2018;2482;281605;281486;00;281487;Asalariados (Personas);455000.0;A
2018;2482;281605;281486;3689;281487;Asalariados (Personas);116450.0;A
2018;2482;281605;281486;3690;281487;Asalariados (Personas);111050.0;A
2018;2482;281602;281485;00;281487;Asalariados (Personas);827450.0;A
2018;2482;281602;281485;3689;281487;Asalariados (Personas);220325.0;A
2018;2482;281602;281485;3690;281487;Asalariados (Personas);193400.0;A
2018;2482;281602;281486;00;281487;Asalariados (Personas);827450.0;A
2018;2482;281602;281486;3689;281487;Asalariados (Personas);220325.0;A
2018;2482;281602;281486;3690;281487;Asalariados (Personas);193400.0;A
2018;2713;281603;281485;00;281487;Asalariados (Personas);471350.0;A
2018;2713;281603;281485;3689;281487;Asalariados (Personas);128400.0;A
2018;2713;281603;281485;3690;281487;Asalariados (Personas);107275.0;A
2018;2713;281603;281486;00;281487;Asalariados (Personas);471350.0;A
2018;2713;281603;281486;3689;281487;Asalariados (Personas);128400.0;A
2018;2713;281603;281486;3690;281487;Asalariados (Personas);107275.0;A
2018;2713;281604;281485;00;281487;Asalariados (Personas);43150.0;A
2018;2713;281604;281485;3689;281487;Asalariados (Personas);11450.0;A
2018;2713;281604;281485;3690;281487;Asalariados (Personas);10125.0;A
2018;2713;281604;281486;00;281487;Asalariados (Personas);43150.0;A
2018;2713;281604;281486;3689;281487;Asalariados (Personas);11450.0;A
2018;2713;281604;281486;3690;281487;Asalariados (Personas);10125.0;A
2018;2713;281605;281485;00;281487;Asalariados (Personas);308200.0;A
2018;2713;281605;281485;3689;281487;Asalariados (Personas);76850.0;A
2018;2713;281605;281485;3690;281487;Asalariados (Personas);77250.0;A
2018;2713;281605;281486;00;281487;Asalariados (Personas);308200.0;A
2018;2713;281605;281486;3689;281487;Asalariados (Personas);76850.0;A
2018;2713;281605;281486;3690;281487;Asalariados (Personas);77250.0;A
2018;2713;281602;281485;00;281487;Asalariados (Personas);822700.0;A
2018;2713;281602;281485;3689;281487;Asalariados (Personas);216700.0;A
2018;2713;281602;281485;3690;281487;Asalariados (Personas);194650.0;A
2018;2713;281602;281486;00;281487;Asalariados (Personas);822700.0;A
2018;2713;281602;281486;3689;281487;Asalariados (Personas);216700.0;A
2018;2713;281602;281486;3690;281487;Asalariados (Personas);194650.0;A
2018;2797;281603;281485;00;281487;Asalariados (Personas);383950.0;A
2018;2797;281603;281485;3689;281487;Asalariados (Personas);90625.0;A
2018;2797;281603;281485;3690;281487;Asalariados (Personas);101350.0;A
2018;2797;281603;281486;00;281487;Asalariados (Personas);383950.0;A
2018;2797;281603;281486;3689;281487;Asalariados (Personas);90625.0;A
2018;2797;281603;281486;3690;281487;Asalariados (Personas);101350.0;A
2018;2797;281605;281485;00;281487;Asalariados (Personas);219900.0;A
2018;2797;281605;281485;3689;281487;Asalariados (Personas);58000.0;A
2018;2797;281605;281485;3690;281487;Asalariados (Personas);51950.0;A
2018;2797;281605;281486;00;281487;Asalariados (Personas);219900.0;A
2018;2797;281605;281486;3689;281487;Asalariados (Personas);58000.0;A
2018;2797;281605;281486;3690;281487;Asalariados (Personas);51950.0;A
2018;2797;281602;281485;00;281487;Asalariados (Personas);603850.0;A
2018;2797;281602;281485;3689;281487;Asalariados (Personas);148625.0;A
2018;2797;281602;281485;3690;281487;Asalariados (Personas);153300.0;A
2018;2797;281602;281486;00;281487;Asalariados (Personas);603850.0;A
2018;2797;281602;281486;3689;281487;Asalariados (Personas);148625.0;A
2018;2797;281602;281486;3690;281487;Asalariados (Personas);153300.0;A
2018;2911;281603;281485;00;281487;Asalariados (Personas);374150.0;A
2018;2911;281603;281485;3689;281487;Asalariados (Personas);107075.0;A
2018;2911;281603;281485;3690;281487;Asalariados (Personas);80000.0;A
2018;2911;281603;281486;00;281487;Asalariados (Personas);374150.0;A
2018;2911;281603;281486;3689;281487;Asalariados (Personas);107075.0;A
2018;2911;281603;281486;3690;281487;Asalariados (Personas);80000.0;A
2018;2911;281604;281485;00;281487;Asalariados (Personas);39850.0;A
2018;2911;281604;281485;3689;281487;Asalariados (Personas);10925.0;A
2018;2911;281604;281485;3690;281487;Asalariados (Personas);9000.0;A
2018;2911;281604;281486;00;281487;Asalariados (Personas);39850.0;A
2018;2911;281604;281486;3689;281487;Asalariados (Personas);10925.0;A
2018;2911;281604;281486;3690;281487;Asalariados (Personas);9000.0;A
2018;2911;281605;281485;00;281487;Asalariados (Personas);170900.0;A
2018;2911;281605;281485;3689;281487;Asalariados (Personas);44050.0;A
2018;2911;281605;281485;3690;281487;Asalariados (Personas);41400.0;A
2018;2911;281605;281486;00;281487;Asalariados (Personas);170900.0;A
2018;2911;281605;281486;3689;281487;Asalariados (Personas);44050.0;A
2018;2911;281605;281486;3690;281487;Asalariados (Personas);41400.0;A
2018;2911;281602;281485;00;281487;Asalariados (Personas);584900.0;A
2018;2911;281602;281485;3689;281487;Asalariados (Personas);162050.0;A
2018;2911;281602;281485;3690;281487;Asalariados (Personas);130400.0;A
2018;2911;281602;281486;00;281487;Asalariados (Personas);584900.0;A
2018;2911;281602;281486;3689;281487;Asalariados (Personas);162050.0;A
2018;2911;281602;281486;3690;281487;Asalariados (Personas);130400.0;A
2018;3023;281603;281485;00;281487;Asalariados (Personas);287800.0;A
2018;3023;281603;281485;3689;281487;Asalariados (Personas);79450.0;A
2018;3023;281603;281485;3690;281487;Asalariados (Personas);64450.0;A
2018;3023;281603;281486;00;281487;Asalariados (Personas);287800.0;A
2018;3023;281603;281486;3689;281487;Asalariados (Personas);79450.0;A
2018;3023;281603;281486;3690;281487;Asalariados (Personas);64450.0;A
2018;3023;281604;281485;00;281487;Asalariados (Personas);388100.0;A
2018;3023;281604;281485;3689;281487;Asalariados (Personas);101150.0;A
2018;3023;281604;281485;3690;281487;Asalariados (Personas);92900.0;A
2018;3023;281604;281486;00;281487;Asalariados (Personas);388100.0;A
2018;3023;281604;281486;3689;281487;Asalariados (Personas);101150.0;A
2018;3023;281604;281486;3690;281487;Asalariados (Personas);92900.0;A
2018;3023;281605;281485;00;281487;Asalariados (Personas);1036100.0;A
2018;3023;281605;281485;3689;281487;Asalariados (Personas);266950.0;A
2018;3023;281605;281485;3690;281487;Asalariados (Personas);251100.0;A
2018;3023;281605;281486;00;281487;Asalariados (Personas);1036100.0;A
2018;3023;281605;281486;3689;281487;Asalariados (Personas);266950.0;A
2018;3023;281605;281486;3690;281487;Asalariados (Personas);251100.0;A
2018;3023;281602;281485;00;281487;Asalariados (Personas);1712000.0;A
2018;3023;281602;281485;3689;281487;Asalariados (Personas);447550.0;A
2018;3023;281602;281485;3690;281487;Asalariados (Personas);408450.0;A
2018;3023;281602;281486;00;281487;Asalariados (Personas);1712000.0;A
2018;3023;281602;281486;3689;281487;Asalariados (Personas);447550.0;A
2018;3023;281602;281486;3690;281487;Asalariados (Personas);408450.0;A
2018;3142;281603;281485;00;281487;Asalariados (Personas);749400.0;A
2018;3142;281603;281485;3689;281487;Asalariados (Personas);205375.0;A
2018;3142;281603;281485;3690;281487;Asalariados (Personas);169325.0;A
2018;3142;281603;281486;00;281487;Asalariados (Personas);749400.0;A
2018;3142;281603;281486;3689;281487;Asalariados (Personas);205375.0;A
2018;3142;281603;281486;3690;281487;Asalariados (Personas);169325.0;A
2018;3142;281604;281485;00;281487;Asalariados (Personas);119950.0;A
2018;3142;281604;281485;3689;281487;Asalariados (Personas);32400.0;A
2018;3142;281604;281485;3690;281487;Asalariados (Personas);27575.0;A
2018;3142;281604;281486;00;281487;Asalariados (Personas);119950.0;A
2018;3142;281604;281486;3689;281487;Asalariados (Personas);32400.0;A
2018;3142;281604;281486;3690;281487;Asalariados (Personas);27575.0;A
2018;3142;281605;281485;00;281487;Asalariados (Personas);1174900.0;A
2018;3142;281605;281485;3689;281487;Asalariados (Personas);307550.0;A
2018;3142;281605;281485;3690;281487;Asalariados (Personas);279900.0;A
2018;3142;281605;281486;00;281487;Asalariados (Personas);1174900.0;A
2018;3142;281605;281486;3689;281487;Asalariados (Personas);307550.0;A
2018;3142;281605;281486;3690;281487;Asalariados (Personas);279900.0;A
2018;3142;281602;281485;00;281487;Asalariados (Personas);2044250.0;A
2018;3142;281602;281485;3689;281487;Asalariados (Personas);545325.0;A
2018;3142;281602;281485;3690;281487;Asalariados (Personas);476800.0;A
2018;3142;281602;281486;00;281487;Asalariados (Personas);2044250.0;A
2018;3142;281602;281486;3689;281487;Asalariados (Personas);545325.0;A
2018;3142;281602;281486;3690;281487;Asalariados (Personas);476800.0;A
