D_ESTADO_DATO_0;D_PARQUES_TURISMO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;55537;516712;2020;Viajeros;134.435211055;A
40123;55537;516712;2019;Viajeros;800.148962858;A
40123;55537;516712;2018;Viajeros;1596.851967377;A
40123;55537;516712;2017;Viajeros;1921.786480142;A
40123;55537;516712;2016;Viajeros;1943.184385947;A
40123;55537;516712;2015;Viajeros;-;A
40123;55537;516712;2014;Viajeros;187.393929325;A
40123;55537;516712;2013;Viajeros;-;A
40123;55537;516712;2012;Viajeros;207.28;A
40123;55537;516712;2011;Viajeros;616.46;A
40123;55537;516712;2010;Viajeros;100.37;A
40123;55537;516712;2009;Viajeros;207.66;A
40123;55537;516712;2008;Viajeros;111.93;A
40123;55537;55571;2020;Viajeros;2930.95754777;A
40123;55537;55571;2019;Viajeros;15863.13432725;A
40123;55537;55571;2018;Viajeros;17293.17036787;A
40123;55537;55571;2017;Viajeros;16779.97813318;A
40123;55537;55571;2016;Viajeros;15053.43955544;A
40123;55537;55571;2015;Viajeros;9540.05458545;A
40123;55537;55571;2014;Viajeros;10120.30301656;A
40123;55537;55571;2013;Viajeros;8778.69;A
40123;55537;55571;2012;Viajeros;7319.78;A
40123;55537;55571;2011;Viajeros;6892.81;A
40123;55537;55571;2010;Viajeros;5522.08;A
40123;55537;55571;2009;Viajeros;6067.67;A
40123;55537;55571;2008;Viajeros;4682.55;A
40123;55537;516713;2020;Viajeros;647.447073451;A
40123;55537;516713;2019;Viajeros;13768.838406843;A
40123;55537;516713;2018;Viajeros;11379.536909421;A
40123;55537;516713;2017;Viajeros;9617.499727859;A
40123;55537;516713;2016;Viajeros;8587.234321728;A
40123;55537;516713;2015;Viajeros;6862.97457984;A
40123;55537;516713;2014;Viajeros;5080.755801632;A
40123;55537;516713;2013;Viajeros;3151.04;A
40123;55537;516713;2012;Viajeros;2139.24;A
40123;55537;516713;2011;Viajeros;4032.79;A
40123;55537;516713;2010;Viajeros;1308.6;A
40123;55537;516713;2009;Viajeros;1160.4;A
40123;55537;516713;2008;Viajeros;855.11;A
40123;55537;516715;2020;Viajeros;1767.771958979;A
40123;55537;516715;2019;Viajeros;8591.405974101;A
40123;55537;516715;2018;Viajeros;9678.249738237;A
40123;55537;516715;2017;Viajeros;11056.550965946;A
40123;55537;516715;2016;Viajeros;11063.466556069;A
40123;55537;516715;2015;Viajeros;8040.370307246;A
40123;55537;516715;2014;Viajeros;5989.542184915;A
40123;55537;516715;2013;Viajeros;5135.99;A
40123;55537;516715;2012;Viajeros;2542.39;A
40123;55537;516715;2011;Viajeros;3557.39;A
40123;55537;516715;2010;Viajeros;5209.67;A
40123;55537;516715;2009;Viajeros;5581.16;A
40123;55537;516715;2008;Viajeros;5865.37;A
40123;55537;55574;2020;Viajeros;12417.327894206;A
40123;55537;55574;2019;Viajeros;91950.189061127;A
40123;55537;55574;2018;Viajeros;98899.76945941;A
40123;55537;55574;2017;Viajeros;91969.28373098;A
40123;55537;55574;2016;Viajeros;78563.851811;A
40123;55537;55574;2015;Viajeros;49811.42033659;A
40123;55537;55574;2014;Viajeros;46763.90982672;A
40123;55537;55574;2013;Viajeros;46035.16;A
40123;55537;55574;2012;Viajeros;30042.75;A
40123;55537;55574;2011;Viajeros;24885.84;A
40123;55537;55574;2010;Viajeros;27125.07;A
40123;55537;55574;2009;Viajeros;33320.87;A
40123;55537;55574;2008;Viajeros;57350.16;A
40123;55537;516716;2020;Viajeros;253.44211431;A
40123;55537;516716;2019;Viajeros;10295.808866355;A
40123;55537;516716;2018;Viajeros;11958.756728165;A
40123;55537;516716;2017;Viajeros;9612.887994166;A
40123;55537;516716;2016;Viajeros;8384.173944642;A
40123;55537;516716;2015;Viajeros;6561.582258724;A
40123;55537;516716;2014;Viajeros;6028.14921218;A
40123;55537;516716;2013;Viajeros;3662.0;A
40123;55537;516716;2012;Viajeros;5748.33;A
40123;55537;516716;2011;Viajeros;3844.07;A
40123;55537;516716;2010;Viajeros;491.13;A
40123;55537;516716;2009;Viajeros;454.49;A
40123;55537;516716;2008;Viajeros;403.29;A
40123;55537;516717;2020;Viajeros;1290.299581312;A
40123;55537;516717;2019;Viajeros;6574.040496385;A
40123;55537;516717;2018;Viajeros;10843.992318253;A
40123;55537;516717;2017;Viajeros;21443.784486241;A
40123;55537;516717;2016;Viajeros;13205.296915167;A
40123;55537;516717;2015;Viajeros;9526.998502531;A
40123;55537;516717;2014;Viajeros;9603.673443717;A
40123;55537;516717;2013;Viajeros;9176.09;A
40123;55537;516717;2012;Viajeros;5122.62;A
40123;55537;516717;2011;Viajeros;1990.67;A
40123;55537;516717;2010;Viajeros;1930.6;A
40123;55537;516717;2009;Viajeros;1347.09;A
40123;55537;516717;2008;Viajeros;2076.16;A
40123;55537;516718;2020;Viajeros;6139.456948559;A
40123;55537;516718;2019;Viajeros;13926.880828635;A
40123;55537;516718;2018;Viajeros;14492.498041045;A
40123;55537;516718;2017;Viajeros;13548.207178352;A
40123;55537;516718;2016;Viajeros;12424.736746655;A
40123;55537;516718;2015;Viajeros;9614.027244382;A
40123;55537;516718;2014;Viajeros;7039.268538735;A
40123;55537;516718;2013;Viajeros;6773.47;A
40123;55537;516718;2012;Viajeros;8195.46;A
40123;55537;516718;2011;Viajeros;6289.77;A
40123;55537;516718;2010;Viajeros;3335.37;A
40123;55537;516718;2009;Viajeros;2870.49;A
40123;55537;516718;2008;Viajeros;3148.14;A
40123;55537;516719;2020;Viajeros;275.55533214;A
40123;55537;516719;2019;Viajeros;1763.521171262;A
40123;55537;516719;2018;Viajeros;2293.336444963;A
40123;55537;516719;2017;Viajeros;2101.506849763;A
40123;55537;516719;2016;Viajeros;1693.417082985;A
40123;55537;516719;2015;Viajeros;1571.68650935;A
40123;55537;516719;2014;Viajeros;3626.293414432;A
40123;55537;516719;2013;Viajeros;3934.93;A
40123;55537;516719;2012;Viajeros;1326.98;A
40123;55537;516719;2011;Viajeros;1606.59;A
40123;55537;516719;2010;Viajeros;1435.03;A
40123;55537;516719;2009;Viajeros;935.72;A
40123;55537;516719;2008;Viajeros;885.08;A
40123;55537;516720;2020;Viajeros;769.71074241;A
40123;55537;516720;2019;Viajeros;2391.09364094;A
40123;55537;516720;2018;Viajeros;2101.014170508;A
40123;55537;516720;2017;Viajeros;2459.158136195;A
40123;55537;516720;2016;Viajeros;1852.949638396;A
40123;55537;516720;2015;Viajeros;1911.51432745;A
40123;55537;516720;2014;Viajeros;2073.800618537;A
40123;55537;516720;2013;Viajeros;2363.28;A
40123;55537;516720;2012;Viajeros;2451.11;A
40123;55537;516720;2011;Viajeros;1392.48;A
40123;55537;516720;2010;Viajeros;1371.18;A
40123;55537;516720;2009;Viajeros;1107.31;A
40123;55537;516720;2008;Viajeros;755.92;A
40123;55537;516721;2020;Viajeros;1034.342129074;A
40123;55537;516721;2019;Viajeros;3327.476436313;A
40123;55537;516721;2018;Viajeros;3029.058184379;A
40123;55537;516721;2017;Viajeros;3189.488834053;A
40123;55537;516721;2016;Viajeros;3137.67123188;A
40123;55537;516721;2015;Viajeros;4066.567060596;A
40123;55537;516721;2014;Viajeros;3178.893892337;A
40123;55537;516721;2013;Viajeros;1955.43;A
40123;55537;516721;2012;Viajeros;1543.82;A
40123;55537;516721;2011;Viajeros;2296.84;A
40123;55537;516721;2010;Viajeros;1837.73;A
40123;55537;516721;2009;Viajeros;1903.49;A
40123;55537;516721;2008;Viajeros;1373.55;A
40123;55537;516722;2020;Viajeros;1977.781795579;A
40123;55537;516722;2019;Viajeros;6106.910039872;A
40123;55537;516722;2018;Viajeros;5787.75149252;A
40123;55537;516722;2017;Viajeros;6162.791344092;A
40123;55537;516722;2016;Viajeros;6437.638723588;A
40123;55537;516722;2015;Viajeros;4248.377769118;A
40123;55537;516722;2014;Viajeros;5587.516282492;A
40123;55537;516722;2013;Viajeros;4771.39;A
40123;55537;516722;2012;Viajeros;4702.0;A
40123;55537;516722;2011;Viajeros;5275.23;A
40123;55537;516722;2010;Viajeros;3447.57;A
40123;55537;516722;2009;Viajeros;5018.27;A
40123;55537;516722;2008;Viajeros;3445.52;A
40123;55537;516723;2020;Viajeros;404.527406902;A
40123;55537;516723;2019;Viajeros;515.392265663;A
40123;55537;516723;2018;Viajeros;553.410892312;A
40123;55537;516723;2017;Viajeros;766.288243166;A
40123;55537;516723;2016;Viajeros;465.469232281;A
40123;55537;516723;2015;Viajeros;286.745203343;A
40123;55537;516723;2014;Viajeros;406.393623775;A
40123;55537;516723;2013;Viajeros;594.89;A
40123;55537;516723;2012;Viajeros;180.42;A
40123;55537;516723;2011;Viajeros;247.05;A
40123;55537;516723;2010;Viajeros;322.71;A
40123;55537;516723;2009;Viajeros;431.11;A
40123;55537;516723;2008;Viajeros;362.96;A
40123;55537;516724;2020;Viajeros;773.574176208;A
40123;55537;516724;2019;Viajeros;4362.359633167;A
40123;55537;516724;2018;Viajeros;3729.88634503;A
40123;55537;516724;2017;Viajeros;3229.726675792;A
40123;55537;516724;2016;Viajeros;3176.826793826;A
40123;55537;516724;2015;Viajeros;2759.776134439;A
40123;55537;516724;2014;Viajeros;2374.489002565;A
40123;55537;516724;2013;Viajeros;2621.87;A
40123;55537;516724;2012;Viajeros;1932.35;A
40123;55537;516724;2011;Viajeros;2900.87;A
40123;55537;516724;2010;Viajeros;2318.61;A
40123;55537;516724;2009;Viajeros;2201.33;A
40123;55537;516724;2008;Viajeros;2366.57;A
40123;55537;516725;2020;Viajeros;6252.33621055;A
40123;55537;516725;2019;Viajeros;11959.150223542;A
40123;55537;516725;2018;Viajeros;10570.533774864;A
40123;55537;516725;2017;Viajeros;10254.282814851;A
40123;55537;516725;2016;Viajeros;8474.823336104;A
40123;55537;516725;2015;Viajeros;7114.123150122;A
40123;55537;516725;2014;Viajeros;7638.350293514;A
40123;55537;516725;2013;Viajeros;6978.21;A
40123;55537;516725;2012;Viajeros;5068.1;A
40123;55537;516725;2011;Viajeros;6210.43;A
40123;55537;516725;2010;Viajeros;5830.15;A
40123;55537;516725;2009;Viajeros;5785.57;A
40123;55537;516725;2008;Viajeros;6601.14;A
40123;55537;516726;2020;Viajeros;6703.350762847;A
40123;55537;516726;2019;Viajeros;15564.943709718;A
40123;55537;516726;2018;Viajeros;12562.259844687;A
40123;55537;516726;2017;Viajeros;11378.933955443;A
40123;55537;516726;2016;Viajeros;10250.941618407;A
40123;55537;516726;2015;Viajeros;8689.556294466;A
40123;55537;516726;2014;Viajeros;8686.220430165;A
40123;55537;516726;2013;Viajeros;6604.65;A
40123;55537;516726;2012;Viajeros;5515.39;A
40123;55537;516726;2011;Viajeros;6773.99;A
40123;55537;516726;2010;Viajeros;5535.76;A
40123;55537;516726;2009;Viajeros;5758.76;A
40123;55537;516726;2008;Viajeros;6462.91;A
40123;55537;516727;2020;Viajeros;3917.109963369;A
40123;55537;516727;2019;Viajeros;18806.918524649;A
40123;55537;516727;2018;Viajeros;15284.62663792;A
40123;55537;516727;2017;Viajeros;12925.061192244;A
40123;55537;516727;2016;Viajeros;12432.395844601;A
40123;55537;516727;2015;Viajeros;7705.47105487;A
40123;55537;516727;2014;Viajeros;11090.366044811;A
40123;55537;516727;2013;Viajeros;14082.96;A
40123;55537;516727;2012;Viajeros;4498.61;A
40123;55537;516727;2011;Viajeros;6620.49;A
40123;55537;516727;2010;Viajeros;6415.06;A
40123;55537;516727;2009;Viajeros;8935.05;A
40123;55537;516727;2008;Viajeros;8946.46;A
40123;55538;55698;2020;Viajeros;993557.633463107;A
40123;55538;55698;2019;Viajeros;2204701.532874828;A
40123;55538;55698;2018;Viajeros;2047451.449332871;A
40123;55538;55698;2017;Viajeros;1987391.374856576;A
40123;55538;55698;2016;Viajeros;1936088.231039557;A
40123;55538;55698;2015;Viajeros;1823076.960843574;A
40123;55538;55698;2014;Viajeros;1660322.27183726;A
40123;55538;55698;2013;Viajeros;1685144.62;A
40123;55538;55698;2012;Viajeros;1480236.17;A
40123;55538;55698;2011;Viajeros;1712578.93;A
40123;55538;55698;2010;Viajeros;1755595.53;A
40123;55538;55698;2009;Viajeros;1888841.19;A
40123;55538;55698;2008;Viajeros;2027523.08;A
40123;55538;55565;2020;Viajeros;817677.168739736;A
40123;55538;55565;2019;Viajeros;1427767.932237583;A
40123;55538;55565;2018;Viajeros;1301142.477498853;A
40123;55538;55565;2017;Viajeros;1235847.131227327;A
40123;55538;55565;2016;Viajeros;1230713.981828442;A
40123;55538;55565;2015;Viajeros;1228059.992224888;A
40123;55538;55565;2014;Viajeros;1133510.079260452;A
40123;55538;55565;2013;Viajeros;1127897.22;A
40123;55538;55565;2012;Viajeros;980436.09;A
40123;55538;55565;2011;Viajeros;1158652.11;A
40123;55538;55565;2010;Viajeros;1236433.94;A
40123;55538;55565;2009;Viajeros;1367761.95;A
40123;55538;55565;2008;Viajeros;1436416.12;A
40123;55538;55697;2020;Viajeros;175880.464723371;A
40123;55538;55697;2019;Viajeros;776933.600637245;A
40123;55538;55697;2018;Viajeros;746308.971834018;A
40123;55538;55697;2017;Viajeros;751544.243629249;A
40123;55538;55697;2016;Viajeros;705374.249211115;A
40123;55538;55697;2015;Viajeros;595016.968618686;A
40123;55538;55697;2014;Viajeros;526812.192576808;A
40123;55538;55697;2013;Viajeros;557247.4;A
40123;55538;55697;2012;Viajeros;499800.08;A
40123;55538;55697;2011;Viajeros;553926.82;A
40123;55538;55697;2010;Viajeros;519161.59;A
40123;55538;55697;2009;Viajeros;521079.24;A
40123;55538;55697;2008;Viajeros;591106.96;A
40123;55538;55577;2020;Viajeros;21357.396947696;A
40123;55538;55577;2019;Viajeros;229456.566263114;A
40123;55538;55577;2018;Viajeros;247915.8821861;A
40123;55538;55577;2017;Viajeros;262102.9144375;A
40123;55538;55577;2016;Viajeros;249768.7507468;A
40123;55538;55577;2015;Viajeros;218004.5221065;A
40123;55538;55577;2014;Viajeros;198716.8906473;A
40123;55538;55577;2013;Viajeros;210731.2;A
40123;55538;55577;2012;Viajeros;200460.23;A
40123;55538;55577;2011;Viajeros;212461.4;A
40123;55538;55577;2010;Viajeros;211817.66;A
40123;55538;55577;2009;Viajeros;221623.98;A
40123;55538;55577;2008;Viajeros;240479.56;A
40123;55538;516705;2020;Viajeros;1119.785110535;A
40123;55538;516705;2019;Viajeros;9432.551402893;A
40123;55538;516705;2018;Viajeros;9212.88614017;A
40123;55538;516705;2017;Viajeros;8743.592592735;A
40123;55538;516705;2016;Viajeros;8416.18345221;A
40123;55538;516705;2015;Viajeros;8208.28235137;A
40123;55538;516705;2014;Viajeros;8233.83818075;A
40123;55538;516705;2013;Viajeros;8237.64;A
40123;55538;516705;2012;Viajeros;6922.04;A
40123;55538;516705;2011;Viajeros;9120.99;A
40123;55538;516705;2010;Viajeros;8622.97;A
40123;55538;516705;2009;Viajeros;6025.28;A
40123;55538;516705;2008;Viajeros;6206.68;A
40123;55538;516706;2020;Viajeros;4390.018297213;A
40123;55538;516706;2019;Viajeros;19009.423237815;A
40123;55538;516706;2018;Viajeros;20486.61611353;A
40123;55538;516706;2017;Viajeros;18938.77720366;A
40123;55538;516706;2016;Viajeros;18196.05896992;A
40123;55538;516706;2015;Viajeros;14732.250099;A
40123;55538;516706;2014;Viajeros;13595.39375492;A
40123;55538;516706;2013;Viajeros;15408.33;A
40123;55538;516706;2012;Viajeros;13424.21;A
40123;55538;516706;2011;Viajeros;14081.71;A
40123;55538;516706;2010;Viajeros;11163.89;A
40123;55538;516706;2009;Viajeros;13239.75;A
40123;55538;516706;2008;Viajeros;16355.88;A
40123;55538;516707;2020;Viajeros;1469.748726285;A
40123;55538;516707;2019;Viajeros;7248.03648562;A
40123;55538;516707;2018;Viajeros;7125.840542282;A
40123;55538;516707;2017;Viajeros;6021.998947242;A
40123;55538;516707;2016;Viajeros;10916.209538302;A
40123;55538;516707;2015;Viajeros;6064.931492207;A
40123;55538;516707;2014;Viajeros;4621.757782933;A
40123;55538;516707;2013;Viajeros;4917.53;A
40123;55538;516707;2012;Viajeros;3897.44;A
40123;55538;516707;2011;Viajeros;4929.53;A
40123;55538;516707;2010;Viajeros;6601.45;A
40123;55538;516707;2009;Viajeros;5857.39;A
40123;55538;516707;2008;Viajeros;6386.47;A
40123;55538;516708;2020;Viajeros;1418.354714654;A
40123;55538;516708;2019;Viajeros;4383.753144889;A
40123;55538;516708;2018;Viajeros;4192.41668508;A
40123;55538;516708;2017;Viajeros;3940.330010632;A
40123;55538;516708;2016;Viajeros;3949.677555789;A
40123;55538;516708;2015;Viajeros;3835.1846155;A
40123;55538;516708;2014;Viajeros;3239.665134173;A
40123;55538;516708;2013;Viajeros;4039.84;A
40123;55538;516708;2012;Viajeros;3606.48;A
40123;55538;516708;2011;Viajeros;3385.04;A
40123;55538;516708;2010;Viajeros;7221.82;A
40123;55538;516708;2009;Viajeros;5489.8;A
40123;55538;516708;2008;Viajeros;4844.99;A
40123;55538;55568;2020;Viajeros;15752.715638262;A
40123;55538;55568;2019;Viajeros;65373.016322667;A
40123;55538;55568;2018;Viajeros;56421.6114579;A
40123;55538;55568;2017;Viajeros;54360.64222373;A
40123;55538;55568;2016;Viajeros;53873.75709057;A
40123;55538;55568;2015;Viajeros;44187.50507762;A
40123;55538;55568;2014;Viajeros;38040.19723102;A
40123;55538;55568;2013;Viajeros;47161.96;A
40123;55538;55568;2012;Viajeros;37543.45;A
40123;55538;55568;2011;Viajeros;41279.43;A
40123;55538;55568;2010;Viajeros;37901.13;A
40123;55538;55568;2009;Viajeros;35041.03;A
40123;55538;55568;2008;Viajeros;38516.85;A
40123;55538;516709;2020;Viajeros;911.459243148;A
40123;55538;516709;2019;Viajeros;2708.098178936;A
40123;55538;516709;2018;Viajeros;1819.590676215;A
40123;55538;516709;2017;Viajeros;2006.659345203;A
40123;55538;516709;2016;Viajeros;2690.917624106;A
40123;55538;516709;2015;Viajeros;2362.369960346;A
40123;55538;516709;2014;Viajeros;2214.715162488;A
40123;55538;516709;2013;Viajeros;2076.93;A
40123;55538;516709;2012;Viajeros;1282.13;A
40123;55538;516709;2011;Viajeros;1244.71;A
40123;55538;516709;2010;Viajeros;1592.27;A
40123;55538;516709;2009;Viajeros;1391.0;A
40123;55538;516709;2008;Viajeros;2142.23;A
40123;55538;516710;2020;Viajeros;1612.786917424;A
40123;55538;516710;2019;Viajeros;9410.529374137;A
40123;55538;516710;2018;Viajeros;7783.37030032;A
40123;55538;516710;2017;Viajeros;8770.02381855;A
40123;55538;516710;2016;Viajeros;7633.00408692;A
40123;55538;516710;2015;Viajeros;7652.770669305;A
40123;55538;516710;2014;Viajeros;5202.442367666;A
40123;55538;516710;2013;Viajeros;5281.36;A
40123;55538;516710;2012;Viajeros;4415.12;A
40123;55538;516710;2011;Viajeros;6223.28;A
40123;55538;516710;2010;Viajeros;5225.91;A
40123;55538;516710;2009;Viajeros;5737.33;A
40123;55538;516710;2008;Viajeros;8165.97;A
40123;55538;516711;2020;Viajeros;9229.91670823;A
40123;55538;516711;2019;Viajeros;39054.806905132;A
40123;55538;516711;2018;Viajeros;35184.4367423;A
40123;55538;516711;2017;Viajeros;35675.81970365;A
40123;55538;516711;2016;Viajeros;32320.94395887;A
40123;55538;516711;2015;Viajeros;33089.99182657;A
40123;55538;516711;2014;Viajeros;27176.74393886;A
40123;55538;516711;2013;Viajeros;29088.32;A
40123;55538;516711;2012;Viajeros;26271.93;A
40123;55538;516711;2011;Viajeros;34422.85;A
40123;55538;516711;2010;Viajeros;30499.61;A
40123;55538;516711;2009;Viajeros;35061.48;A
