D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
40123;3143;2020;6949;Sociedades constituidas;13748.0;A
40123;3143;2020;6981;Sociedades constituidas;735.0;A
40123;3143;2020;7056;Sociedades constituidas;735.0;A
40123;3143;2020;7058;Sociedades constituidas;979.0;A
40123;3143;2020;7109;Sociedades constituidas;10.0;A
40123;3143;2020;7605;Sociedades constituidas;658.0;A
40123;3143;2020;7627;Sociedades constituidas;264.0;A
40123;3143;2020;7661;Sociedades constituidas;47.0;A
40123;3143;2020;7663;Sociedades constituidas;1468.0;A
40123;3143;2020;7714;Sociedades constituidas;1468.0;A
40123;3143;2020;7716;Sociedades constituidas;3161.0;A
40123;3143;2020;7859;Sociedades constituidas;3161.0;A
40123;3143;2020;6963;Sociedades constituidas;1454.0;A
40123;3143;2020;7888;Sociedades constituidas;1454.0;A
40123;3143;2020;7889;Sociedades constituidas;463.0;A
40123;3143;2020;7958;Sociedades constituidas;463.0;A
40123;3143;2020;303235;Sociedades constituidas;514.0;A
40123;3143;2020;8031;Sociedades constituidas;514.0;A
40123;3143;2020;8032;Sociedades constituidas;504.0;A
40123;3143;2020;8080;Sociedades constituidas;504.0;A
40123;3143;2020;8256;Sociedades constituidas;1595.0;A
40123;3143;2020;8094;Sociedades constituidas;1595.0;A
40123;3143;2020;303236;Sociedades constituidas;1150.0;A
40123;3143;2020;8165;Sociedades constituidas;1150.0;A
40123;3143;2020;8346;Sociedades constituidas;622.0;A
40123;3143;2020;8255;Sociedades constituidas;622.0;A
40123;3143;2020;8451;Sociedades constituidas;1103.0;A
40123;3143;2020;8275;Sociedades constituidas;1.0;A
40123;3143;2020;8303;Sociedades constituidas;206.0;A
40123;3143;2020;8345;Sociedades constituidas;312.0;A
40123;3143;2020;8385;Sociedades constituidas;306.0;A
40123;3143;2020;8426;Sociedades constituidas;179.0;A
40123;3143;2020;8452;Sociedades constituidas;99.0;A
40123;3143;2019;6949;Sociedades constituidas;15638.0;A
40123;3143;2019;6981;Sociedades constituidas;670.0;A
40123;3143;2019;7056;Sociedades constituidas;670.0;A
40123;3143;2019;7058;Sociedades constituidas;1316.0;A
40123;3143;2019;7109;Sociedades constituidas;15.0;A
40123;3143;2019;7605;Sociedades constituidas;824.0;A
40123;3143;2019;7627;Sociedades constituidas;429.0;A
40123;3143;2019;7661;Sociedades constituidas;48.0;A
40123;3143;2019;7663;Sociedades constituidas;1833.0;A
40123;3143;2019;7714;Sociedades constituidas;1833.0;A
40123;3143;2019;7716;Sociedades constituidas;3374.0;A
40123;3143;2019;7859;Sociedades constituidas;3374.0;A
40123;3143;2019;6963;Sociedades constituidas;1867.0;A
40123;3143;2019;7888;Sociedades constituidas;1867.0;A
40123;3143;2019;7889;Sociedades constituidas;448.0;A
40123;3143;2019;7958;Sociedades constituidas;448.0;A
40123;3143;2019;303235;Sociedades constituidas;496.0;A
40123;3143;2019;8031;Sociedades constituidas;496.0;A
40123;3143;2019;8032;Sociedades constituidas;503.0;A
40123;3143;2019;8080;Sociedades constituidas;503.0;A
40123;3143;2019;8256;Sociedades constituidas;1981.0;A
40123;3143;2019;8094;Sociedades constituidas;1981.0;A
40123;3143;2019;303236;Sociedades constituidas;1180.0;A
40123;3143;2019;8165;Sociedades constituidas;1180.0;A
40123;3143;2019;8346;Sociedades constituidas;697.0;A
40123;3143;2019;8255;Sociedades constituidas;697.0;A
40123;3143;2019;8451;Sociedades constituidas;1273.0;A
40123;3143;2019;8303;Sociedades constituidas;239.0;A
40123;3143;2019;8345;Sociedades constituidas;323.0;A
40123;3143;2019;8385;Sociedades constituidas;416.0;A
40123;3143;2019;8426;Sociedades constituidas;246.0;A
40123;3143;2019;8442;Sociedades constituidas;2.0;A
40123;3143;2019;8452;Sociedades constituidas;47.0;A
40123;3143;2018;6949;Sociedades constituidas;16121.0;A
40123;3143;2018;6981;Sociedades constituidas;820.0;A
40123;3143;2018;7056;Sociedades constituidas;820.0;A
40123;3143;2018;7058;Sociedades constituidas;1073.0;A
40123;3143;2018;7109;Sociedades constituidas;11.0;A
40123;3143;2018;7605;Sociedades constituidas;851.0;A
40123;3143;2018;7627;Sociedades constituidas;162.0;A
40123;3143;2018;7661;Sociedades constituidas;49.0;A
40123;3143;2018;7663;Sociedades constituidas;1958.0;A
40123;3143;2018;7714;Sociedades constituidas;1958.0;A
40123;3143;2018;7716;Sociedades constituidas;3322.0;A
40123;3143;2018;7859;Sociedades constituidas;3322.0;A
40123;3143;2018;6963;Sociedades constituidas;1919.0;A
40123;3143;2018;7888;Sociedades constituidas;1919.0;A
40123;3143;2018;7889;Sociedades constituidas;532.0;A
40123;3143;2018;7958;Sociedades constituidas;532.0;A
40123;3143;2018;303235;Sociedades constituidas;520.0;A
40123;3143;2018;8031;Sociedades constituidas;520.0;A
40123;3143;2018;8032;Sociedades constituidas;419.0;A
40123;3143;2018;8080;Sociedades constituidas;419.0;A
40123;3143;2018;8256;Sociedades constituidas;2266.0;A
40123;3143;2018;8094;Sociedades constituidas;2266.0;A
40123;3143;2018;303236;Sociedades constituidas;1310.0;A
40123;3143;2018;8165;Sociedades constituidas;1310.0;A
40123;3143;2018;8346;Sociedades constituidas;726.0;A
40123;3143;2018;8255;Sociedades constituidas;726.0;A
40123;3143;2018;8451;Sociedades constituidas;1256.0;A
40123;3143;2018;8303;Sociedades constituidas;255.0;A
40123;3143;2018;8345;Sociedades constituidas;326.0;A
40123;3143;2018;8385;Sociedades constituidas;412.0;A
40123;3143;2018;8426;Sociedades constituidas;250.0;A
40123;3143;2018;8442;Sociedades constituidas;3.0;A
40123;3143;2018;8452;Sociedades constituidas;10.0;A
40123;3143;2017;6949;Sociedades constituidas;15370.0;A
40123;3143;2017;6981;Sociedades constituidas;574.0;A
40123;3143;2017;7056;Sociedades constituidas;574.0;A
40123;3143;2017;7058;Sociedades constituidas;1049.0;A
40123;3143;2017;7109;Sociedades constituidas;22.0;A
40123;3143;2017;7605;Sociedades constituidas;852.0;A
40123;3143;2017;7627;Sociedades constituidas;118.0;A
40123;3143;2017;7661;Sociedades constituidas;57.0;A
40123;3143;2017;7663;Sociedades constituidas;2368.0;A
40123;3143;2017;7714;Sociedades constituidas;2368.0;A
40123;3143;2017;7716;Sociedades constituidas;3917.0;A
40123;3143;2017;7859;Sociedades constituidas;3917.0;A
40123;3143;2017;6963;Sociedades constituidas;1846.0;A
40123;3143;2017;7888;Sociedades constituidas;1846.0;A
40123;3143;2017;7889;Sociedades constituidas;497.0;A
40123;3143;2017;7958;Sociedades constituidas;497.0;A
40123;3143;2017;303235;Sociedades constituidas;418.0;A
40123;3143;2017;8031;Sociedades constituidas;418.0;A
40123;3143;2017;8032;Sociedades constituidas;369.0;A
40123;3143;2017;8080;Sociedades constituidas;369.0;A
40123;3143;2017;8256;Sociedades constituidas;1584.0;A
40123;3143;2017;8094;Sociedades constituidas;1584.0;A
40123;3143;2017;303236;Sociedades constituidas;1152.0;A
40123;3143;2017;8165;Sociedades constituidas;1152.0;A
40123;3143;2017;8346;Sociedades constituidas;615.0;A
40123;3143;2017;8255;Sociedades constituidas;615.0;A
40123;3143;2017;8451;Sociedades constituidas;981.0;A
40123;3143;2017;8275;Sociedades constituidas;11.0;A
40123;3143;2017;8303;Sociedades constituidas;209.0;A
40123;3143;2017;8345;Sociedades constituidas;244.0;A
40123;3143;2017;8385;Sociedades constituidas;286.0;A
40123;3143;2017;8426;Sociedades constituidas;229.0;A
40123;3143;2017;8442;Sociedades constituidas;2.0;A
40123;3143;2016;6949;Sociedades constituidas;16734.0;A
40123;3143;2016;6981;Sociedades constituidas;823.0;A
40123;3143;2016;7056;Sociedades constituidas;823.0;A
40123;3143;2016;7058;Sociedades constituidas;1129.0;A
40123;3143;2016;7109;Sociedades constituidas;20.0;A
40123;3143;2016;7605;Sociedades constituidas;983.0;A
40123;3143;2016;7627;Sociedades constituidas;69.0;A
40123;3143;2016;7661;Sociedades constituidas;57.0;A
40123;3143;2016;7663;Sociedades constituidas;2987.0;A
40123;3143;2016;7714;Sociedades constituidas;2987.0;A
40123;3143;2016;7716;Sociedades constituidas;4034.0;A
40123;3143;2016;7859;Sociedades constituidas;4034.0;A
40123;3143;2016;6963;Sociedades constituidas;1960.0;A
40123;3143;2016;7888;Sociedades constituidas;1960.0;A
40123;3143;2016;7889;Sociedades constituidas;649.0;A
40123;3143;2016;7958;Sociedades constituidas;649.0;A
40123;3143;2016;303235;Sociedades constituidas;527.0;A
40123;3143;2016;8031;Sociedades constituidas;527.0;A
40123;3143;2016;8032;Sociedades constituidas;325.0;A
40123;3143;2016;8080;Sociedades constituidas;325.0;A
40123;3143;2016;8256;Sociedades constituidas;816.0;A
40123;3143;2016;8094;Sociedades constituidas;816.0;A
40123;3143;2016;303236;Sociedades constituidas;1434.0;A
40123;3143;2016;8165;Sociedades constituidas;1434.0;A
40123;3143;2016;8346;Sociedades constituidas;681.0;A
40123;3143;2016;8255;Sociedades constituidas;681.0;A
40123;3143;2016;8451;Sociedades constituidas;1369.0;A
40123;3143;2016;8303;Sociedades constituidas;319.0;A
40123;3143;2016;8345;Sociedades constituidas;372.0;A
40123;3143;2016;8385;Sociedades constituidas;386.0;A
40123;3143;2016;8426;Sociedades constituidas;292.0;A
40123;3143;2015;6949;Sociedades constituidas;15913.0;A
40123;3143;2015;6981;Sociedades constituidas;721.0;A
40123;3143;2015;7056;Sociedades constituidas;721.0;A
40123;3143;2015;7058;Sociedades constituidas;833.0;A
40123;3143;2015;7109;Sociedades constituidas;13.0;A
40123;3143;2015;7605;Sociedades constituidas;704.0;A
40123;3143;2015;7627;Sociedades constituidas;58.0;A
40123;3143;2015;7661;Sociedades constituidas;58.0;A
40123;3143;2015;7663;Sociedades constituidas;3607.0;A
40123;3143;2015;7714;Sociedades constituidas;3607.0;A
40123;3143;2015;7716;Sociedades constituidas;3438.0;A
40123;3143;2015;7859;Sociedades constituidas;3438.0;A
40123;3143;2015;6963;Sociedades constituidas;1663.0;A
40123;3143;2015;7888;Sociedades constituidas;1663.0;A
40123;3143;2015;7889;Sociedades constituidas;536.0;A
40123;3143;2015;7958;Sociedades constituidas;536.0;A
40123;3143;2015;303235;Sociedades constituidas;424.0;A
40123;3143;2015;8031;Sociedades constituidas;424.0;A
40123;3143;2015;8032;Sociedades constituidas;304.0;A
40123;3143;2015;8080;Sociedades constituidas;304.0;A
40123;3143;2015;8256;Sociedades constituidas;1447.0;A
40123;3143;2015;8094;Sociedades constituidas;1447.0;A
40123;3143;2015;303236;Sociedades constituidas;1273.0;A
40123;3143;2015;8165;Sociedades constituidas;1273.0;A
40123;3143;2015;8346;Sociedades constituidas;552.0;A
40123;3143;2015;8255;Sociedades constituidas;552.0;A
40123;3143;2015;8451;Sociedades constituidas;1115.0;A
40123;3143;2015;8275;Sociedades constituidas;7.0;A
40123;3143;2015;8303;Sociedades constituidas;255.0;A
40123;3143;2015;8345;Sociedades constituidas;333.0;A
40123;3143;2015;8385;Sociedades constituidas;318.0;A
40123;3143;2015;8426;Sociedades constituidas;200.0;A
40123;3143;2015;8442;Sociedades constituidas;2.0;A
40123;3143;2014;6949;Sociedades constituidas;15579.0;A
40123;3143;2014;6981;Sociedades constituidas;591.0;A
40123;3143;2014;7056;Sociedades constituidas;591.0;A
40123;3143;2014;7058;Sociedades constituidas;870.0;A
40123;3143;2014;7109;Sociedades constituidas;33.0;A
40123;3143;2014;7605;Sociedades constituidas;723.0;A
40123;3143;2014;7627;Sociedades constituidas;56.0;A
40123;3143;2014;7661;Sociedades constituidas;58.0;A
40123;3143;2014;7663;Sociedades constituidas;3450.0;A
40123;3143;2014;7714;Sociedades constituidas;3450.0;A
40123;3143;2014;7716;Sociedades constituidas;3565.0;A
40123;3143;2014;7859;Sociedades constituidas;3565.0;A
40123;3143;2014;6963;Sociedades constituidas;1477.0;A
40123;3143;2014;7888;Sociedades constituidas;1477.0;A
40123;3143;2014;7889;Sociedades constituidas;570.0;A
40123;3143;2014;7958;Sociedades constituidas;570.0;A
40123;3143;2014;303235;Sociedades constituidas;462.0;A
40123;3143;2014;8031;Sociedades constituidas;462.0;A
40123;3143;2014;8032;Sociedades constituidas;283.0;A
40123;3143;2014;8080;Sociedades constituidas;283.0;A
40123;3143;2014;8256;Sociedades constituidas;1481.0;A
40123;3143;2014;8094;Sociedades constituidas;1481.0;A
40123;3143;2014;303236;Sociedades constituidas;1242.0;A
40123;3143;2014;8165;Sociedades constituidas;1242.0;A
40123;3143;2014;8346;Sociedades constituidas;479.0;A
40123;3143;2014;8255;Sociedades constituidas;479.0;A
40123;3143;2014;8451;Sociedades constituidas;1109.0;A
40123;3143;2014;8275;Sociedades constituidas;18.0;A
40123;3143;2014;8303;Sociedades constituidas;262.0;A
40123;3143;2014;8345;Sociedades constituidas;327.0;A
40123;3143;2014;8385;Sociedades constituidas;323.0;A
40123;3143;2014;8426;Sociedades constituidas;175.0;A
40123;3143;2014;8442;Sociedades constituidas;2.0;A
40123;3143;2014;8452;Sociedades constituidas;2.0;A
40123;3143;2013;6949;Sociedades constituidas;15373.0;A
40123;3143;2013;6981;Sociedades constituidas;505.0;A
40123;3143;2013;7056;Sociedades constituidas;505.0;A
40123;3143;2013;7058;Sociedades constituidas;722.0;A
40123;3143;2013;7109;Sociedades constituidas;15.0;A
40123;3143;2013;7605;Sociedades constituidas;600.0;A
40123;3143;2013;7627;Sociedades constituidas;44.0;A
40123;3143;2013;7661;Sociedades constituidas;63.0;A
40123;3143;2013;7663;Sociedades constituidas;1769.0;A
40123;3143;2013;7714;Sociedades constituidas;1769.0;A
40123;3143;2013;7716;Sociedades constituidas;4869.0;A
40123;3143;2013;7859;Sociedades constituidas;4869.0;A
40123;3143;2013;6963;Sociedades constituidas;1517.0;A
40123;3143;2013;7888;Sociedades constituidas;1517.0;A
40123;3143;2013;7889;Sociedades constituidas;482.0;A
40123;3143;2013;7958;Sociedades constituidas;482.0;A
40123;3143;2013;303235;Sociedades constituidas;399.0;A
40123;3143;2013;8031;Sociedades constituidas;399.0;A
40123;3143;2013;8032;Sociedades constituidas;355.0;A
40123;3143;2013;8080;Sociedades constituidas;355.0;A
40123;3143;2013;8256;Sociedades constituidas;1564.0;A
40123;3143;2013;8094;Sociedades constituidas;1564.0;A
40123;3143;2013;303236;Sociedades constituidas;1600.0;A
40123;3143;2013;8165;Sociedades constituidas;1600.0;A
40123;3143;2013;8346;Sociedades constituidas;394.0;A
40123;3143;2013;8255;Sociedades constituidas;394.0;A
40123;3143;2013;8451;Sociedades constituidas;1197.0;A
40123;3143;2013;8275;Sociedades constituidas;10.0;A
40123;3143;2013;8303;Sociedades constituidas;301.0;A
40123;3143;2013;8345;Sociedades constituidas;361.0;A
40123;3143;2013;8385;Sociedades constituidas;360.0;A
40123;3143;2013;8426;Sociedades constituidas;150.0;A
40123;3143;2013;8442;Sociedades constituidas;13.0;A
40123;3143;2013;8452;Sociedades constituidas;2.0;A
40123;3143;2012;6949;Sociedades constituidas;14461.0;A
40123;3143;2012;6981;Sociedades constituidas;395.0;A
40123;3143;2012;7056;Sociedades constituidas;395.0;A
40123;3143;2012;7058;Sociedades constituidas;869.0;A
40123;3143;2012;7109;Sociedades constituidas;22.0;A
40123;3143;2012;7605;Sociedades constituidas;702.0;A
40123;3143;2012;7627;Sociedades constituidas;79.0;A
40123;3143;2012;7661;Sociedades constituidas;66.0;A
40123;3143;2012;7663;Sociedades constituidas;1861.0;A
40123;3143;2012;7714;Sociedades constituidas;1861.0;A
40123;3143;2012;7716;Sociedades constituidas;3605.0;A
40123;3143;2012;7859;Sociedades constituidas;3605.0;A
40123;3143;2012;6963;Sociedades constituidas;1383.0;A
40123;3143;2012;7888;Sociedades constituidas;1383.0;A
40123;3143;2012;7889;Sociedades constituidas;492.0;A
40123;3143;2012;7958;Sociedades constituidas;492.0;A
40123;3143;2012;303235;Sociedades constituidas;489.0;A
40123;3143;2012;8031;Sociedades constituidas;489.0;A
40123;3143;2012;8032;Sociedades constituidas;258.0;A
40123;3143;2012;8080;Sociedades constituidas;258.0;A
40123;3143;2012;8256;Sociedades constituidas;1703.0;A
40123;3143;2012;8094;Sociedades constituidas;1703.0;A
40123;3143;2012;303236;Sociedades constituidas;1730.0;A
40123;3143;2012;8165;Sociedades constituidas;1730.0;A
40123;3143;2012;8346;Sociedades constituidas;438.0;A
40123;3143;2012;8255;Sociedades constituidas;438.0;A
40123;3143;2012;8451;Sociedades constituidas;1238.0;A
40123;3143;2012;8275;Sociedades constituidas;2.0;A
40123;3143;2012;8303;Sociedades constituidas;314.0;A
40123;3143;2012;8345;Sociedades constituidas;374.0;A
40123;3143;2012;8385;Sociedades constituidas;384.0;A
40123;3143;2012;8426;Sociedades constituidas;158.0;A
40123;3143;2012;8442;Sociedades constituidas;3.0;A
40123;3143;2012;8452;Sociedades constituidas;3.0;A
40123;3143;2011;6949;Sociedades constituidas;14003.0;A
40123;3143;2011;6981;Sociedades constituidas;396.0;A
40123;3143;2011;7056;Sociedades constituidas;396.0;A
40123;3143;2011;7058;Sociedades constituidas;902.0;A
40123;3143;2011;7109;Sociedades constituidas;16.0;A
40123;3143;2011;7605;Sociedades constituidas;712.0;A
40123;3143;2011;7627;Sociedades constituidas;122.0;A
40123;3143;2011;7661;Sociedades constituidas;52.0;A
40123;3143;2011;7663;Sociedades constituidas;2148.0;A
40123;3143;2011;7714;Sociedades constituidas;2148.0;A
40123;3143;2011;7716;Sociedades constituidas;3033.0;A
40123;3143;2011;7859;Sociedades constituidas;3033.0;A
40123;3143;2011;6963;Sociedades constituidas;1412.0;A
40123;3143;2011;7888;Sociedades constituidas;1412.0;A
40123;3143;2011;7889;Sociedades constituidas;463.0;A
40123;3143;2011;7958;Sociedades constituidas;463.0;A
40123;3143;2011;303235;Sociedades constituidas;460.0;A
40123;3143;2011;8031;Sociedades constituidas;460.0;A
40123;3143;2011;8032;Sociedades constituidas;190.0;A
40123;3143;2011;8080;Sociedades constituidas;190.0;A
40123;3143;2011;8256;Sociedades constituidas;1524.0;A
40123;3143;2011;8094;Sociedades constituidas;1524.0;A
40123;3143;2011;303236;Sociedades constituidas;1717.0;A
40123;3143;2011;8165;Sociedades constituidas;1717.0;A
40123;3143;2011;8346;Sociedades constituidas;468.0;A
40123;3143;2011;8255;Sociedades constituidas;468.0;A
40123;3143;2011;8451;Sociedades constituidas;1290.0;A
40123;3143;2011;8303;Sociedades constituidas;297.0;A
40123;3143;2011;8345;Sociedades constituidas;433.0;A
40123;3143;2011;8385;Sociedades constituidas;374.0;A
40123;3143;2011;8426;Sociedades constituidas;168.0;A
40123;3143;2011;8442;Sociedades constituidas;3.0;A
40123;3143;2011;8452;Sociedades constituidas;15.0;A
40123;3143;2010;6949;Sociedades constituidas;12537.0;A
40123;3143;2010;6981;Sociedades constituidas;323.0;A
40123;3143;2010;7056;Sociedades constituidas;323.0;A
40123;3143;2010;7058;Sociedades constituidas;1098.0;A
40123;3143;2010;7109;Sociedades constituidas;23.0;A
40123;3143;2010;7605;Sociedades constituidas;725.0;A
40123;3143;2010;7627;Sociedades constituidas;285.0;A
40123;3143;2010;7661;Sociedades constituidas;65.0;A
40123;3143;2010;7663;Sociedades constituidas;2012.0;A
40123;3143;2010;7714;Sociedades constituidas;2012.0;A
40123;3143;2010;7716;Sociedades constituidas;2758.0;A
40123;3143;2010;7859;Sociedades constituidas;2758.0;A
40123;3143;2010;6963;Sociedades constituidas;1287.0;A
40123;3143;2010;7888;Sociedades constituidas;1287.0;A
40123;3143;2010;7889;Sociedades constituidas;412.0;A
40123;3143;2010;7958;Sociedades constituidas;412.0;A
40123;3143;2010;303235;Sociedades constituidas;432.0;A
40123;3143;2010;8031;Sociedades constituidas;432.0;A
40123;3143;2010;8032;Sociedades constituidas;210.0;A
40123;3143;2010;8080;Sociedades constituidas;210.0;A
40123;3143;2010;8256;Sociedades constituidas;1050.0;A
40123;3143;2010;8094;Sociedades constituidas;1050.0;A
40123;3143;2010;303236;Sociedades constituidas;1290.0;A
40123;3143;2010;8165;Sociedades constituidas;1290.0;A
40123;3143;2010;8346;Sociedades constituidas;472.0;A
40123;3143;2010;8255;Sociedades constituidas;472.0;A
40123;3143;2010;8451;Sociedades constituidas;1193.0;A
40123;3143;2010;8275;Sociedades constituidas;2.0;A
40123;3143;2010;8303;Sociedades constituidas;298.0;A
40123;3143;2010;8345;Sociedades constituidas;394.0;A
40123;3143;2010;8385;Sociedades constituidas;300.0;A
40123;3143;2010;8426;Sociedades constituidas;189.0;A
40123;3143;2010;8452;Sociedades constituidas;10.0;A
40123;3143;2009;6949;Sociedades constituidas;12843.0;A
40123;3143;2009;6981;Sociedades constituidas;357.0;A
40123;3143;2009;7056;Sociedades constituidas;357.0;A
40123;3143;2009;7058;Sociedades constituidas;1063.0;A
40123;3143;2009;7109;Sociedades constituidas;20.0;A
40123;3143;2009;7605;Sociedades constituidas;699.0;A
40123;3143;2009;7627;Sociedades constituidas;311.0;A
40123;3143;2009;7661;Sociedades constituidas;33.0;A
40123;3143;2009;7663;Sociedades constituidas;2282.0;A
40123;3143;2009;7714;Sociedades constituidas;2282.0;A
40123;3143;2009;7716;Sociedades constituidas;2609.0;A
40123;3143;2009;7859;Sociedades constituidas;2609.0;A
40123;3143;2009;6963;Sociedades constituidas;1147.0;A
40123;3143;2009;7888;Sociedades constituidas;1147.0;A
40123;3143;2009;7889;Sociedades constituidas;383.0;A
40123;3143;2009;7958;Sociedades constituidas;383.0;A
40123;3143;2009;303235;Sociedades constituidas;420.0;A
40123;3143;2009;8031;Sociedades constituidas;420.0;A
40123;3143;2009;8032;Sociedades constituidas;193.0;A
40123;3143;2009;8080;Sociedades constituidas;193.0;A
40123;3143;2009;8256;Sociedades constituidas;1266.0;A
40123;3143;2009;8094;Sociedades constituidas;1266.0;A
40123;3143;2009;303236;Sociedades constituidas;1437.0;A
40123;3143;2009;8165;Sociedades constituidas;1437.0;A
40123;3143;2009;8346;Sociedades constituidas;489.0;A
40123;3143;2009;8255;Sociedades constituidas;489.0;A
40123;3143;2009;8451;Sociedades constituidas;1197.0;A
40123;3143;2009;8275;Sociedades constituidas;2.0;A
40123;3143;2009;8303;Sociedades constituidas;290.0;A
40123;3143;2009;8345;Sociedades constituidas;425.0;A
40123;3143;2009;8385;Sociedades constituidas;295.0;A
40123;3143;2009;8426;Sociedades constituidas;161.0;A
40123;3143;2009;8442;Sociedades constituidas;2.0;A
40123;3143;2009;8452;Sociedades constituidas;22.0;A
40123;2352;2020;6949;Sociedades constituidas;1233.0;A
40123;2352;2020;6981;Sociedades constituidas;163.0;A
40123;2352;2020;7056;Sociedades constituidas;163.0;A
40123;2352;2020;7058;Sociedades constituidas;71.0;A
40123;2352;2020;7109;Sociedades constituidas;2.0;A
40123;2352;2020;7605;Sociedades constituidas;54.0;A
40123;2352;2020;7627;Sociedades constituidas;9.0;A
40123;2352;2020;7661;Sociedades constituidas;6.0;A
40123;2352;2020;7663;Sociedades constituidas;143.0;A
40123;2352;2020;7714;Sociedades constituidas;143.0;A
40123;2352;2020;7716;Sociedades constituidas;314.0;A
40123;2352;2020;7859;Sociedades constituidas;314.0;A
40123;2352;2020;6963;Sociedades constituidas;109.0;A
40123;2352;2020;7888;Sociedades constituidas;109.0;A
40123;2352;2020;7889;Sociedades constituidas;88.0;A
40123;2352;2020;7958;Sociedades constituidas;88.0;A
40123;2352;2020;303235;Sociedades constituidas;30.0;A
40123;2352;2020;8031;Sociedades constituidas;30.0;A
40123;2352;2020;8032;Sociedades constituidas;40.0;A
40123;2352;2020;8080;Sociedades constituidas;40.0;A
40123;2352;2020;8256;Sociedades constituidas;113.0;A
40123;2352;2020;8094;Sociedades constituidas;113.0;A
40123;2352;2020;303236;Sociedades constituidas;69.0;A
40123;2352;2020;8165;Sociedades constituidas;69.0;A
40123;2352;2020;8346;Sociedades constituidas;40.0;A
40123;2352;2020;8255;Sociedades constituidas;40.0;A
40123;2352;2020;8451;Sociedades constituidas;53.0;A
40123;2352;2020;8303;Sociedades constituidas;6.0;A
40123;2352;2020;8345;Sociedades constituidas;16.0;A
40123;2352;2020;8385;Sociedades constituidas;21.0;A
40123;2352;2020;8426;Sociedades constituidas;6.0;A
40123;2352;2020;8452;Sociedades constituidas;4.0;A
40123;2352;2019;6949;Sociedades constituidas;1333.0;A
40123;2352;2019;6981;Sociedades constituidas;134.0;A
40123;2352;2019;7056;Sociedades constituidas;134.0;A
40123;2352;2019;7058;Sociedades constituidas;90.0;A
40123;2352;2019;7109;Sociedades constituidas;4.0;A
40123;2352;2019;7605;Sociedades constituidas;61.0;A
40123;2352;2019;7627;Sociedades constituidas;22.0;A
40123;2352;2019;7661;Sociedades constituidas;3.0;A
40123;2352;2019;7663;Sociedades constituidas;175.0;A
40123;2352;2019;7714;Sociedades constituidas;175.0;A
40123;2352;2019;7716;Sociedades constituidas;291.0;A
40123;2352;2019;7859;Sociedades constituidas;291.0;A
40123;2352;2019;6963;Sociedades constituidas;135.0;A
40123;2352;2019;7888;Sociedades constituidas;135.0;A
40123;2352;2019;7889;Sociedades constituidas;95.0;A
40123;2352;2019;7958;Sociedades constituidas;95.0;A
40123;2352;2019;303235;Sociedades constituidas;31.0;A
40123;2352;2019;8031;Sociedades constituidas;31.0;A
40123;2352;2019;8032;Sociedades constituidas;32.0;A
40123;2352;2019;8080;Sociedades constituidas;32.0;A
40123;2352;2019;8256;Sociedades constituidas;125.0;A
40123;2352;2019;8094;Sociedades constituidas;125.0;A
40123;2352;2019;303236;Sociedades constituidas;84.0;A
40123;2352;2019;8165;Sociedades constituidas;84.0;A
40123;2352;2019;8346;Sociedades constituidas;37.0;A
40123;2352;2019;8255;Sociedades constituidas;37.0;A
40123;2352;2019;8451;Sociedades constituidas;104.0;A
40123;2352;2019;8303;Sociedades constituidas;15.0;A
40123;2352;2019;8345;Sociedades constituidas;22.0;A
40123;2352;2019;8385;Sociedades constituidas;46.0;A
40123;2352;2019;8426;Sociedades constituidas;19.0;A
40123;2352;2019;8452;Sociedades constituidas;2.0;A
40123;2352;2018;6949;Sociedades constituidas;1350.0;A
40123;2352;2018;6981;Sociedades constituidas;193.0;A
40123;2352;2018;7056;Sociedades constituidas;193.0;A
40123;2352;2018;7058;Sociedades constituidas;82.0;A
40123;2352;2018;7109;Sociedades constituidas;3.0;A
40123;2352;2018;7605;Sociedades constituidas;63.0;A
40123;2352;2018;7627;Sociedades constituidas;10.0;A
40123;2352;2018;7661;Sociedades constituidas;6.0;A
40123;2352;2018;7663;Sociedades constituidas;144.0;A
40123;2352;2018;7714;Sociedades constituidas;144.0;A
40123;2352;2018;7716;Sociedades constituidas;286.0;A
40123;2352;2018;7859;Sociedades constituidas;286.0;A
40123;2352;2018;6963;Sociedades constituidas;141.0;A
40123;2352;2018;7888;Sociedades constituidas;141.0;A
40123;2352;2018;7889;Sociedades constituidas;92.0;A
40123;2352;2018;7958;Sociedades constituidas;92.0;A
40123;2352;2018;303235;Sociedades constituidas;27.0;A
40123;2352;2018;8031;Sociedades constituidas;27.0;A
40123;2352;2018;8032;Sociedades constituidas;28.0;A
40123;2352;2018;8080;Sociedades constituidas;28.0;A
40123;2352;2018;8256;Sociedades constituidas;142.0;A
40123;2352;2018;8094;Sociedades constituidas;142.0;A
40123;2352;2018;303236;Sociedades constituidas;90.0;A
40123;2352;2018;8165;Sociedades constituidas;90.0;A
40123;2352;2018;8346;Sociedades constituidas;38.0;A
40123;2352;2018;8255;Sociedades constituidas;38.0;A
40123;2352;2018;8451;Sociedades constituidas;87.0;A
40123;2352;2018;8303;Sociedades constituidas;28.0;A
40123;2352;2018;8345;Sociedades constituidas;15.0;A
40123;2352;2018;8385;Sociedades constituidas;27.0;A
