ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
7292;Total;(Total) Territorio (supervivientes);Territorio (supervivientes);;0
516691;Esp;(Esp) Residentes en España;Residentes en España;;1
516689;And;(And) Residentes en Andalucía;Residentes en Andalucía;;2
516690;AndEsp;(AndEsp) Nacidos en Andalucía residentes en el resto de España;Nacidos en Andalucía residentes en el resto de España;;3
516649;04;(04) Almería;Almería;;4
516659;11;(11) Cádiz;Cádiz;;5
516662;14;(14) Córdoba;Córdoba;;6
516665;18;(18) Granada;Granada;;7
516667;21;(21) Huelva;Huelva;;8
516670;23;(23) Jaén;Jaén;;9
516681;29;(29) Málaga;Málaga;;10
516688;41;(41) Sevilla;Sevilla;;11
516646;04013;(04013) Almería;Almería;;12
516650;11004;(11004) Algeciras;Algeciras;;13
516651;11012;(11012) Cádiz;Cádiz;;14
516653;11020;(11020) Jerez de la Frontera;Jerez de la Frontera;;15
516660;14021;(14021) Córdoba;Córdoba;;16
516663;18087;(18087) Granada;Granada;;17
516666;21041;(21041) Huelva;Huelva;;18
516668;23050;(23050) Jaén;Jaén;;19
516675;29067;(29067) Málaga;Málaga;;20
516676;29069;(29069) Marbella;Marbella;;21
516683;41038;(41038) Dos Hermanas;Dos Hermanas;;22
516686;41091;(41091) Sevilla;Sevilla;;23
516647;04079;(04079) Roquetas de Mar;Roquetas de Mar;;24
516648;04902;(04902) Ejido, El;Ejido, El;;25
516652;11015;(11015) Chiclana de la Frontera;Chiclana de la Frontera;;26
516654;11022;(11022) Línea de la Concepción, La;Línea de la Concepción, La;;27
516655;11027;(11027) Puerto de Santa María, El;Puerto de Santa María, El;;28
516656;11028;(11028) Puerto Real;Puerto Real;;29
516657;11031;(11031) San Fernando;San Fernando;;30
516658;11032;(11032) Sanlúcar de Barrameda;Sanlúcar de Barrameda;;31
516661;14038;(14038) Lucena;Lucena;;32
516664;18140;(18140) Motril;Motril;;33
516669;23055;(23055) Linares;Linares;;34
518509;29007;(29007) Alharín de la Torre;Alharín de la Torre;;35
516671;29015;(29015) Antequera;Antequera;;36
516672;29025;(29025) Benalmádena;Benalmádena;;37
516673;29051;(29051) Estepona;Estepona;;38
516674;29054;(29054) Fuengirola;Fuengirola;;39
516677;29070;(29070) Mijas;Mijas;;40
516678;29082;(29082) Rincón de la Victoria;Rincón de la Victoria;;41
516679;29094;(29094) Vélez-Málaga;Vélez-Málaga;;42
516680;29901;(29901) Torremolinos;Torremolinos;;43
516682;41004;(41004) Alcalá de Guadaíra;Alcalá de Guadaíra;;44
516684;41039;(41039) Écija;Écija;;45
516685;41059;(41059) Mairena del Aljarafe;Mairena del Aljarafe;;46
516687;41095;(41095) Utrera;Utrera;;47
_Z;No aplica;No aplica;No aplica;;
