ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
5072;1995;(1995) 1995;1995;5098;148
5073;1996;(1996) 1996;1996;5098;149
5074;1997;(1997) 1997;1997;5098;150
5075;1998;(1998) 1998;1998;5098;151
5076;1999;(1999) 1999;1999;5098;152
5077;2000;(2000) 2000;2000;5098;153
5078;2001;(2001) 2001;2001;5098;154
5079;2002;(2002) 2002;2002;5098;155
5080;2003;(2003) 2003;2003;5098;156
5081;2004;(2004) 2004;2004;5098;157
5082;2005;(2005) 2005;2005;5098;158
5083;2006;(2006) 2006;2006;5098;159
5084;2007;(2007) 2007;2007;5098;160
5085;2008;(2008) 2008;2008;5098;161
5086;2009;(2009) 2009;2009;5098;162
5087;2010;(2010) 2010;2010;5098;163
5088;2011;(2011) 2011;2011;5098;164
5089;2012;(2012) 2012;2012;5098;165
5090;2013;(2013) 2013;2013;5098;166
5091;2014;(2014) 2014;2014;5098;167
5092;2015;(2015) 2015;2015;5098;168
5093;2016;(2016) 2016;2016;5098;169
5094;2017;(2017) 2017;2017;5098;170
5095;2018;(2018) 2018;2018;5098;171
5096;2019;(2019) 2019;2019;5098;172
55701;2022;(2022) 2022;2022;5098;173
5097;2020;(2020) 2020;2020;5098;173
55700;2021;(2021) 2021;2021;5098;174
55702;2023;(2023) 2023;2023;5098;174
55703;2024;(2024) 2024;2024;5098;175
55704;2025;(2025) 2025;2025;5098;176
55705;2026;(2026) 2026;2026;5098;177
55706;2027;(2027) 2027;2027;5098;178
55707;2028;(2028) 2028;2028;5098;179
55708;2029;(2029) 2029;2029;5098;180
55709;2030;(2030) 2030;2030;5098;181
55710;2031;(2031) 2031;2031;5098;182
55711;2032;(2032) 2032;2032;5098;183
55712;2033;(2033) 2033;2033;5098;184
55713;2034;(2034) 2034;2034;5098;185
55714;2035;(2035) 2035;2035;5098;186
55715;2036;(2036) 2036;2036;5098;187
55716;2037;(2037) 2037;2037;5098;188
55717;2038;(2038) 2038;2038;5098;189
55718;2039;(2039) 2039;2039;5098;190
55719;2040;(2040) 2040;2040;5098;191
55720;2041;(2041) 2041;2041;5098;192
55721;2042;(2042) 2042;2042;5098;193
55722;2043;(2043) 2043;2043;5098;194
55723;2044;(2044) 2044;2044;5098;195
55724;2045;(2045) 2045;2045;5098;196
55725;2046;(2046) 2046;2046;5098;197
55726;2047;(2047) 2047;2047;5098;198
55727;2048;(2048) 2048;2048;5098;199
55728;2049;(2049) 2049;2049;5098;200
55729;2050;(2050) 2050;2050;5098;201
55730;2051;(2051) 2051;2051;5098;202
55731;2052;(2052) 2052;2052;5098;203
55732;2053;(2053) 2053;2053;5098;204
55733;2054;(2054) 2054;2054;5098;205
55734;2055;(2055) 2055;2055;5098;206
55735;2056;(2056) 2056;2056;5098;207
55736;2057;(2057) 2057;2057;5098;208
55737;2058;(2058) 2058;2058;5098;209
55738;2059;(2059) 2059;2059;5098;210
55739;2060;(2060) 2060;2060;5098;211
55740;2061;(2061) 2061;2061;5098;212
55741;2062;(2062) 2062;2062;5098;213
55742;2063;(2063) 2063;2063;5098;214
55743;2064;(2064) 2064;2064;5098;215
55744;2065;(2065) 2065;2065;5098;216
55745;2066;(2066) 2066;2066;5098;217
55746;2067;(2067) 2067;2067;5098;218
55747;2068;(2068) 2068;2068;5098;219
55748;2069;(2069) 2069;2069;5098;220
55749;2070;(2070) 2070;2070;5098;221
5099;NC;(NC) No consta;No consta;5098;222
5100;NP;(NP) No procede;No procede;5098;223
_Z;No aplica;No aplica;No aplica;;
