G102;EDAD;TERRITORIO;TEMPORAL;MES;SEXO;INDICATOR;OBS_VALUE;FREQ
57629;Y70-74;ES61;2000;05;_T;DEATHS;1.0;A
57629;Y70-74;ES61;2000;05;F;DEATHS;1.0;A
57629;Y70-74;ES61;2000;06;_T;DEATHS;2.0;A
57629;Y70-74;ES61;2000;06;M;DEATHS;2.0;A
57629;Y70-74;ES61;2000;09;_T;DEATHS;2.0;A
57629;Y70-74;ES61;2000;09;M;DEATHS;2.0;A
57629;Y70-74;ES61;2000;11;_T;DEATHS;1.0;A
57629;Y70-74;ES61;2000;11;F;DEATHS;1.0;A
57629;Y70-74;ES61;2000;12;_T;DEATHS;1.0;A
57629;Y70-74;ES61;2000;12;M;DEATHS;1.0;A
57629;Y70-74;ES61;1999;55920;_T;DEATHS;3.0;A
57629;Y70-74;ES61;1999;55920;F;DEATHS;3.0;A
57629;Y70-74;ES61;1999;03;_T;DEATHS;1.0;A
57629;Y70-74;ES61;1999;03;F;DEATHS;1.0;A
57629;Y70-74;ES61;1999;07;_T;DEATHS;1.0;A
57629;Y70-74;ES61;1999;07;F;DEATHS;1.0;A
57629;Y70-74;ES61;1999;12;_T;DEATHS;1.0;A
57629;Y70-74;ES61;1999;12;F;DEATHS;1.0;A
57629;Y75-79;ES61;2000;55920;_T;DEATHS;5.0;A
57629;Y75-79;ES61;2000;55920;M;DEATHS;1.0;A
57629;Y75-79;ES61;2000;55920;F;DEATHS;4.0;A
57629;Y75-79;ES61;2000;01;_T;DEATHS;2.0;A
57629;Y75-79;ES61;2000;01;F;DEATHS;2.0;A
57629;Y75-79;ES61;2000;04;_T;DEATHS;1.0;A
57629;Y75-79;ES61;2000;04;F;DEATHS;1.0;A
57629;Y75-79;ES61;2000;08;_T;DEATHS;2.0;A
57629;Y75-79;ES61;2000;08;M;DEATHS;1.0;A
57629;Y75-79;ES61;2000;08;F;DEATHS;1.0;A
57629;Y75-79;ES61;1999;55920;_T;DEATHS;9.0;A
57629;Y75-79;ES61;1999;55920;M;DEATHS;5.0;A
57629;Y75-79;ES61;1999;55920;F;DEATHS;4.0;A
57629;Y75-79;ES61;1999;01;_T;DEATHS;2.0;A
57629;Y75-79;ES61;1999;01;M;DEATHS;2.0;A
57629;Y75-79;ES61;1999;02;_T;DEATHS;1.0;A
57629;Y75-79;ES61;1999;02;F;DEATHS;1.0;A
57629;Y75-79;ES61;1999;06;_T;DEATHS;2.0;A
57629;Y75-79;ES61;1999;06;M;DEATHS;1.0;A
57629;Y75-79;ES61;1999;06;F;DEATHS;1.0;A
57629;Y75-79;ES61;1999;07;_T;DEATHS;2.0;A
57629;Y75-79;ES61;1999;07;M;DEATHS;1.0;A
57629;Y75-79;ES61;1999;07;F;DEATHS;1.0;A
57629;Y75-79;ES61;1999;09;_T;DEATHS;1.0;A
57629;Y75-79;ES61;1999;09;F;DEATHS;1.0;A
57629;Y75-79;ES61;1999;11;_T;DEATHS;1.0;A
57629;Y75-79;ES61;1999;11;M;DEATHS;1.0;A
57629;Y80-84;ES61;2000;55920;_T;DEATHS;9.0;A
57629;Y80-84;ES61;2000;55920;M;DEATHS;2.0;A
57629;Y80-84;ES61;2000;55920;F;DEATHS;7.0;A
57629;Y80-84;ES61;2000;01;_T;DEATHS;2.0;A
57629;Y80-84;ES61;2000;01;F;DEATHS;2.0;A
57629;Y80-84;ES61;2000;04;_T;DEATHS;1.0;A
57629;Y80-84;ES61;2000;04;F;DEATHS;1.0;A
57629;Y80-84;ES61;2000;06;_T;DEATHS;1.0;A
57629;Y80-84;ES61;2000;06;F;DEATHS;1.0;A
57629;Y80-84;ES61;2000;07;_T;DEATHS;1.0;A
57629;Y80-84;ES61;2000;07;F;DEATHS;1.0;A
57629;Y80-84;ES61;2000;09;_T;DEATHS;1.0;A
57629;Y80-84;ES61;2000;09;M;DEATHS;1.0;A
57629;Y80-84;ES61;2000;10;_T;DEATHS;2.0;A
57629;Y80-84;ES61;2000;10;M;DEATHS;1.0;A
57629;Y80-84;ES61;2000;10;F;DEATHS;1.0;A
57629;Y80-84;ES61;2000;11;_T;DEATHS;1.0;A
57629;Y80-84;ES61;2000;11;F;DEATHS;1.0;A
57629;Y80-84;ES61;1999;55920;_T;DEATHS;7.0;A
57629;Y80-84;ES61;1999;55920;M;DEATHS;5.0;A
57629;Y80-84;ES61;1999;55920;F;DEATHS;2.0;A
57629;Y80-84;ES61;1999;02;_T;DEATHS;3.0;A
57629;Y80-84;ES61;1999;02;M;DEATHS;2.0;A
57629;Y80-84;ES61;1999;02;F;DEATHS;1.0;A
57629;Y80-84;ES61;1999;03;_T;DEATHS;1.0;A
57629;Y80-84;ES61;1999;03;M;DEATHS;1.0;A
57629;Y80-84;ES61;1999;05;_T;DEATHS;1.0;A
57629;Y80-84;ES61;1999;05;M;DEATHS;1.0;A
57629;Y80-84;ES61;1999;06;_T;DEATHS;1.0;A
57629;Y80-84;ES61;1999;06;M;DEATHS;1.0;A
57629;Y80-84;ES61;1999;08;_T;DEATHS;1.0;A
57629;Y80-84;ES61;1999;08;F;DEATHS;1.0;A
57629;Y85-89;ES61;2000;55920;_T;DEATHS;12.0;A
57629;Y85-89;ES61;2000;55920;M;DEATHS;2.0;A
57629;Y85-89;ES61;2000;55920;F;DEATHS;10.0;A
57629;Y85-89;ES61;2000;03;_T;DEATHS;3.0;A
57629;Y85-89;ES61;2000;03;M;DEATHS;1.0;A
57629;Y85-89;ES61;2000;03;F;DEATHS;2.0;A
57629;Y85-89;ES61;2000;05;_T;DEATHS;1.0;A
57629;Y85-89;ES61;2000;05;M;DEATHS;1.0;A
57629;Y85-89;ES61;2000;07;_T;DEATHS;1.0;A
57629;Y85-89;ES61;2000;07;F;DEATHS;1.0;A
57629;Y85-89;ES61;2000;08;_T;DEATHS;1.0;A
57629;Y85-89;ES61;2000;08;F;DEATHS;1.0;A
57629;Y85-89;ES61;2000;09;_T;DEATHS;2.0;A
57629;Y85-89;ES61;2000;09;F;DEATHS;2.0;A
57629;Y85-89;ES61;2000;10;_T;DEATHS;1.0;A
57629;Y85-89;ES61;2000;10;F;DEATHS;1.0;A
57629;Y85-89;ES61;2000;11;_T;DEATHS;1.0;A
57629;Y85-89;ES61;2000;11;F;DEATHS;1.0;A
57629;Y85-89;ES61;2000;12;_T;DEATHS;2.0;A
57629;Y85-89;ES61;2000;12;F;DEATHS;2.0;A
57629;Y85-89;ES61;1999;55920;_T;DEATHS;13.0;A
57629;Y85-89;ES61;1999;55920;M;DEATHS;5.0;A
57629;Y85-89;ES61;1999;55920;F;DEATHS;8.0;A
57629;Y85-89;ES61;1999;01;_T;DEATHS;1.0;A
57629;Y85-89;ES61;1999;01;M;DEATHS;1.0;A
57629;Y85-89;ES61;1999;02;_T;DEATHS;1.0;A
57629;Y85-89;ES61;1999;02;M;DEATHS;1.0;A
57629;Y85-89;ES61;1999;04;_T;DEATHS;1.0;A
57629;Y85-89;ES61;1999;04;F;DEATHS;1.0;A
57629;Y85-89;ES61;1999;07;_T;DEATHS;3.0;A
57629;Y85-89;ES61;1999;07;M;DEATHS;2.0;A
57629;Y85-89;ES61;1999;07;F;DEATHS;1.0;A
57629;Y85-89;ES61;1999;08;_T;DEATHS;2.0;A
57629;Y85-89;ES61;1999;08;F;DEATHS;2.0;A
57629;Y85-89;ES61;1999;09;_T;DEATHS;1.0;A
57629;Y85-89;ES61;1999;09;F;DEATHS;1.0;A
57629;Y85-89;ES61;1999;10;_T;DEATHS;3.0;A
57629;Y85-89;ES61;1999;10;M;DEATHS;1.0;A
57629;Y85-89;ES61;1999;10;F;DEATHS;2.0;A
57629;Y85-89;ES61;1999;12;_T;DEATHS;1.0;A
57629;Y85-89;ES61;1999;12;F;DEATHS;1.0;A
57629;Y90-94;ES61;2000;55920;_T;DEATHS;10.0;A
57629;Y90-94;ES61;2000;55920;M;DEATHS;3.0;A
57629;Y90-94;ES61;2000;55920;F;DEATHS;7.0;A
57629;Y90-94;ES61;2000;01;_T;DEATHS;1.0;A
57629;Y90-94;ES61;2000;01;F;DEATHS;1.0;A
57629;Y90-94;ES61;2000;03;_T;DEATHS;1.0;A
57629;Y90-94;ES61;2000;03;F;DEATHS;1.0;A
57629;Y90-94;ES61;2000;04;_T;DEATHS;2.0;A
57629;Y90-94;ES61;2000;04;M;DEATHS;1.0;A
57629;Y90-94;ES61;2000;04;F;DEATHS;1.0;A
57629;Y90-94;ES61;2000;08;_T;DEATHS;1.0;A
57629;Y90-94;ES61;2000;08;F;DEATHS;1.0;A
57629;Y90-94;ES61;2000;09;_T;DEATHS;2.0;A
57629;Y90-94;ES61;2000;09;M;DEATHS;1.0;A
57629;Y90-94;ES61;2000;09;F;DEATHS;1.0;A
57629;Y90-94;ES61;2000;12;_T;DEATHS;3.0;A
57629;Y90-94;ES61;2000;12;M;DEATHS;1.0;A
57629;Y90-94;ES61;2000;12;F;DEATHS;2.0;A
57629;Y90-94;ES61;1999;55920;_T;DEATHS;5.0;A
57629;Y90-94;ES61;1999;55920;M;DEATHS;1.0;A
57629;Y90-94;ES61;1999;55920;F;DEATHS;4.0;A
57629;Y90-94;ES61;1999;04;_T;DEATHS;1.0;A
57629;Y90-94;ES61;1999;04;F;DEATHS;1.0;A
57629;Y90-94;ES61;1999;05;_T;DEATHS;1.0;A
57629;Y90-94;ES61;1999;05;M;DEATHS;1.0;A
57629;Y90-94;ES61;1999;08;_T;DEATHS;2.0;A
57629;Y90-94;ES61;1999;08;F;DEATHS;2.0;A
57629;Y90-94;ES61;1999;12;_T;DEATHS;1.0;A
57629;Y90-94;ES61;1999;12;F;DEATHS;1.0;A
57629;Y95-99;ES61;2000;55920;_T;DEATHS;2.0;A
57629;Y95-99;ES61;2000;55920;F;DEATHS;2.0;A
57629;Y95-99;ES61;2000;03;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2000;03;F;DEATHS;1.0;A
57629;Y95-99;ES61;2000;10;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2000;10;F;DEATHS;1.0;A
57629;Y95-99;ES61;1999;55920;_T;DEATHS;2.0;A
57629;Y95-99;ES61;1999;55920;M;DEATHS;1.0;A
57629;Y95-99;ES61;1999;55920;F;DEATHS;1.0;A
57629;Y95-99;ES61;1999;09;_T;DEATHS;1.0;A
57629;Y95-99;ES61;1999;09;M;DEATHS;1.0;A
57629;Y95-99;ES61;1999;11;_T;DEATHS;1.0;A
57629;Y95-99;ES61;1999;11;F;DEATHS;1.0;A
57629;TOTAL;ES61;2000;55920;_T;DEATHS;57.0;A
57629;TOTAL;ES61;2000;55920;M;DEATHS;20.0;A
57629;TOTAL;ES61;2000;55920;F;DEATHS;37.0;A
57629;TOTAL;ES61;2000;01;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2000;01;M;DEATHS;2.0;A
57629;TOTAL;ES61;2000;01;F;DEATHS;5.0;A
57629;TOTAL;ES61;2000;02;_T;DEATHS;2.0;A
57629;TOTAL;ES61;2000;02;M;DEATHS;1.0;A
57629;TOTAL;ES61;2000;02;F;DEATHS;1.0;A
57629;TOTAL;ES61;2000;03;_T;DEATHS;5.0;A
57629;TOTAL;ES61;2000;03;M;DEATHS;1.0;A
57629;TOTAL;ES61;2000;03;F;DEATHS;4.0;A
57629;TOTAL;ES61;2000;04;_T;DEATHS;6.0;A
57629;TOTAL;ES61;2000;04;M;DEATHS;2.0;A
57629;TOTAL;ES61;2000;04;F;DEATHS;4.0;A
57629;TOTAL;ES61;2000;05;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2000;05;M;DEATHS;2.0;A
57629;TOTAL;ES61;2000;05;F;DEATHS;2.0;A
57629;TOTAL;ES61;2000;06;_T;DEATHS;5.0;A
57629;TOTAL;ES61;2000;06;M;DEATHS;2.0;A
57629;TOTAL;ES61;2000;06;F;DEATHS;3.0;A
57629;TOTAL;ES61;2000;07;_T;DEATHS;3.0;A
57629;TOTAL;ES61;2000;07;M;DEATHS;1.0;A
57629;TOTAL;ES61;2000;07;F;DEATHS;2.0;A
57629;TOTAL;ES61;2000;08;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2000;08;M;DEATHS;1.0;A
57629;TOTAL;ES61;2000;08;F;DEATHS;3.0;A
57629;TOTAL;ES61;2000;09;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2000;09;M;DEATHS;4.0;A
57629;TOTAL;ES61;2000;09;F;DEATHS;3.0;A
57629;TOTAL;ES61;2000;10;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2000;10;M;DEATHS;1.0;A
57629;TOTAL;ES61;2000;10;F;DEATHS;3.0;A
57629;TOTAL;ES61;2000;11;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2000;11;M;DEATHS;1.0;A
57629;TOTAL;ES61;2000;11;F;DEATHS;3.0;A
57629;TOTAL;ES61;2000;12;_T;DEATHS;6.0;A
57629;TOTAL;ES61;2000;12;M;DEATHS;2.0;A
57629;TOTAL;ES61;2000;12;F;DEATHS;4.0;A
57629;TOTAL;ES61;1999;55920;_T;DEATHS;45.0;A
57629;TOTAL;ES61;1999;55920;M;DEATHS;21.0;A
57629;TOTAL;ES61;1999;55920;F;DEATHS;24.0;A
57629;TOTAL;ES61;1999;01;_T;DEATHS;5.0;A
57629;TOTAL;ES61;1999;01;M;DEATHS;4.0;A
57629;TOTAL;ES61;1999;01;F;DEATHS;1.0;A
57629;TOTAL;ES61;1999;02;_T;DEATHS;6.0;A
57629;TOTAL;ES61;1999;02;M;DEATHS;3.0;A
57629;TOTAL;ES61;1999;02;F;DEATHS;3.0;A
57629;TOTAL;ES61;1999;03;_T;DEATHS;2.0;A
57629;TOTAL;ES61;1999;03;M;DEATHS;1.0;A
57629;TOTAL;ES61;1999;03;F;DEATHS;1.0;A
57629;TOTAL;ES61;1999;04;_T;DEATHS;2.0;A
57629;TOTAL;ES61;1999;04;F;DEATHS;2.0;A
57629;TOTAL;ES61;1999;05;_T;DEATHS;2.0;A
57629;TOTAL;ES61;1999;05;M;DEATHS;2.0;A
57629;TOTAL;ES61;1999;06;_T;DEATHS;3.0;A
57629;TOTAL;ES61;1999;06;M;DEATHS;2.0;A
57629;TOTAL;ES61;1999;06;F;DEATHS;1.0;A
57629;TOTAL;ES61;1999;07;_T;DEATHS;6.0;A
57629;TOTAL;ES61;1999;07;M;DEATHS;3.0;A
57629;TOTAL;ES61;1999;07;F;DEATHS;3.0;A
57629;TOTAL;ES61;1999;08;_T;DEATHS;6.0;A
57629;TOTAL;ES61;1999;08;M;DEATHS;1.0;A
57629;TOTAL;ES61;1999;08;F;DEATHS;5.0;A
57629;TOTAL;ES61;1999;09;_T;DEATHS;3.0;A
57629;TOTAL;ES61;1999;09;M;DEATHS;1.0;A
57629;TOTAL;ES61;1999;09;F;DEATHS;2.0;A
57629;TOTAL;ES61;1999;10;_T;DEATHS;4.0;A
57629;TOTAL;ES61;1999;10;M;DEATHS;2.0;A
57629;TOTAL;ES61;1999;10;F;DEATHS;2.0;A
57629;TOTAL;ES61;1999;11;_T;DEATHS;3.0;A
57629;TOTAL;ES61;1999;11;M;DEATHS;2.0;A
57629;TOTAL;ES61;1999;11;F;DEATHS;1.0;A
57629;TOTAL;ES61;1999;12;_T;DEATHS;3.0;A
57629;TOTAL;ES61;1999;12;F;DEATHS;3.0;A
57630;Y_LT15;ES61;2000;55920;_T;DEATHS;1.0;A
57630;Y_LT15;ES61;2000;55920;F;DEATHS;1.0;A
57630;Y_LT15;ES61;2000;04;_T;DEATHS;1.0;A
57630;Y_LT15;ES61;2000;04;F;DEATHS;1.0;A
57630;Y15-29;ES61;2000;55920;_T;DEATHS;1.0;A
57630;Y15-29;ES61;2000;55920;F;DEATHS;1.0;A
57630;Y15-29;ES61;2000;09;_T;DEATHS;1.0;A
57630;Y15-29;ES61;2000;09;F;DEATHS;1.0;A
57630;Y15-29;ES61;1999;55920;_T;DEATHS;2.0;A
57630;Y15-29;ES61;1999;55920;F;DEATHS;2.0;A
57630;Y15-29;ES61;1999;03;_T;DEATHS;1.0;A
57630;Y15-29;ES61;1999;03;F;DEATHS;1.0;A
57630;Y15-29;ES61;1999;04;_T;DEATHS;1.0;A
57630;Y15-29;ES61;1999;04;F;DEATHS;1.0;A
57630;Y30-44;ES61;2000;55920;_T;DEATHS;8.0;A
57630;Y30-44;ES61;2000;55920;M;DEATHS;7.0;A
57630;Y30-44;ES61;2000;55920;F;DEATHS;1.0;A
57630;Y30-44;ES61;2000;01;_T;DEATHS;3.0;A
57630;Y30-44;ES61;2000;01;M;DEATHS;2.0;A
57630;Y30-44;ES61;2000;01;F;DEATHS;1.0;A
57630;Y30-44;ES61;2000;03;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2000;03;M;DEATHS;1.0;A
57630;Y30-44;ES61;2000;05;_T;DEATHS;2.0;A
57630;Y30-44;ES61;2000;05;M;DEATHS;2.0;A
57630;Y30-44;ES61;2000;06;_T;DEATHS;2.0;A
57630;Y30-44;ES61;2000;06;M;DEATHS;2.0;A
57630;Y30-44;ES61;1999;55920;_T;DEATHS;7.0;A
57630;Y30-44;ES61;1999;55920;M;DEATHS;3.0;A
57630;Y30-44;ES61;1999;55920;F;DEATHS;4.0;A
57630;Y30-44;ES61;1999;02;_T;DEATHS;1.0;A
57630;Y30-44;ES61;1999;02;F;DEATHS;1.0;A
57630;Y30-44;ES61;1999;03;_T;DEATHS;3.0;A
57630;Y30-44;ES61;1999;03;M;DEATHS;2.0;A
57630;Y30-44;ES61;1999;03;F;DEATHS;1.0;A
57630;Y30-44;ES61;1999;06;_T;DEATHS;1.0;A
57630;Y30-44;ES61;1999;06;F;DEATHS;1.0;A
57630;Y30-44;ES61;1999;07;_T;DEATHS;1.0;A
57630;Y30-44;ES61;1999;07;M;DEATHS;1.0;A
57630;Y30-44;ES61;1999;10;_T;DEATHS;1.0;A
57630;Y30-44;ES61;1999;10;F;DEATHS;1.0;A
57630;Y45-64;ES61;2000;55920;_T;DEATHS;2.0;A
57630;Y45-64;ES61;2000;55920;M;DEATHS;2.0;A
57630;Y45-64;ES61;2000;07;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2000;07;M;DEATHS;1.0;A
57630;Y45-64;ES61;2000;09;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2000;09;M;DEATHS;1.0;A
57630;Y45-64;ES61;1999;55920;_T;DEATHS;4.0;A
57630;Y45-64;ES61;1999;55920;M;DEATHS;4.0;A
57630;Y45-64;ES61;1999;02;_T;DEATHS;1.0;A
57630;Y45-64;ES61;1999;02;M;DEATHS;1.0;A
57630;Y45-64;ES61;1999;03;_T;DEATHS;1.0;A
57630;Y45-64;ES61;1999;03;M;DEATHS;1.0;A
57630;Y45-64;ES61;1999;11;_T;DEATHS;2.0;A
57630;Y45-64;ES61;1999;11;M;DEATHS;2.0;A
57630;Y65-100;ES61;2000;55920;_T;DEATHS;3.0;A
57630;Y65-100;ES61;2000;55920;M;DEATHS;2.0;A
57630;Y65-100;ES61;2000;55920;F;DEATHS;1.0;A
57630;Y65-100;ES61;2000;10;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2000;10;M;DEATHS;1.0;A
57630;Y65-100;ES61;2000;11;_T;DEATHS;2.0;A
57630;Y65-100;ES61;2000;11;M;DEATHS;1.0;A
57630;Y65-100;ES61;2000;11;F;DEATHS;1.0;A
57630;Y65-100;ES61;1999;55920;_T;DEATHS;7.0;A
57630;Y65-100;ES61;1999;55920;M;DEATHS;5.0;A
57630;Y65-100;ES61;1999;55920;F;DEATHS;2.0;A
57630;Y65-100;ES61;1999;01;_T;DEATHS;2.0;A
57630;Y65-100;ES61;1999;01;M;DEATHS;2.0;A
57630;Y65-100;ES61;1999;04;_T;DEATHS;1.0;A
57630;Y65-100;ES61;1999;04;M;DEATHS;1.0;A
57630;Y65-100;ES61;1999;05;_T;DEATHS;2.0;A
57630;Y65-100;ES61;1999;05;M;DEATHS;1.0;A
57630;Y65-100;ES61;1999;05;F;DEATHS;1.0;A
57630;Y65-100;ES61;1999;07;_T;DEATHS;1.0;A
57630;Y65-100;ES61;1999;07;F;DEATHS;1.0;A
57630;Y65-100;ES61;1999;10;_T;DEATHS;1.0;A
57630;Y65-100;ES61;1999;10;M;DEATHS;1.0;A
57630;Y50-54;ES61;2000;55920;_T;DEATHS;4.0;A
57630;Y50-54;ES61;2000;55920;M;DEATHS;4.0;A
57630;Y50-54;ES61;2000;01;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2000;01;M;DEATHS;1.0;A
57630;Y50-54;ES61;2000;02;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2000;02;M;DEATHS;1.0;A
57630;Y50-54;ES61;2000;06;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2000;06;M;DEATHS;1.0;A
57630;Y50-54;ES61;2000;11;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2000;11;M;DEATHS;1.0;A
57630;Y50-54;ES61;1999;55920;_T;DEATHS;4.0;A
57630;Y50-54;ES61;1999;55920;M;DEATHS;4.0;A
57630;Y50-54;ES61;1999;01;_T;DEATHS;1.0;A
57630;Y50-54;ES61;1999;01;M;DEATHS;1.0;A
57630;Y50-54;ES61;1999;04;_T;DEATHS;1.0;A
57630;Y50-54;ES61;1999;04;M;DEATHS;1.0;A
57630;Y50-54;ES61;1999;05;_T;DEATHS;1.0;A
57630;Y50-54;ES61;1999;05;M;DEATHS;1.0;A
57630;Y50-54;ES61;1999;10;_T;DEATHS;1.0;A
57630;Y50-54;ES61;1999;10;M;DEATHS;1.0;A
57630;Y55-59;ES61;2000;55920;_T;DEATHS;4.0;A
57630;Y55-59;ES61;2000;55920;M;DEATHS;3.0;A
57630;Y55-59;ES61;2000;55920;F;DEATHS;1.0;A
57630;Y55-59;ES61;2000;02;_T;DEATHS;2.0;A
57630;Y55-59;ES61;2000;02;M;DEATHS;1.0;A
57630;Y55-59;ES61;2000;02;F;DEATHS;1.0;A
57630;Y55-59;ES61;2000;09;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2000;09;M;DEATHS;1.0;A
57630;Y55-59;ES61;2000;10;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2000;10;M;DEATHS;1.0;A
57630;Y55-59;ES61;1999;55920;_T;DEATHS;12.0;A
57630;Y55-59;ES61;1999;55920;M;DEATHS;7.0;A
57630;Y55-59;ES61;1999;55920;F;DEATHS;5.0;A
57630;Y55-59;ES61;1999;01;_T;DEATHS;1.0;A
57630;Y55-59;ES61;1999;01;M;DEATHS;1.0;A
57630;Y55-59;ES61;1999;02;_T;DEATHS;1.0;A
57630;Y55-59;ES61;1999;02;F;DEATHS;1.0;A
57630;Y55-59;ES61;1999;04;_T;DEATHS;2.0;A
57630;Y55-59;ES61;1999;04;M;DEATHS;1.0;A
57630;Y55-59;ES61;1999;04;F;DEATHS;1.0;A
57630;Y55-59;ES61;1999;06;_T;DEATHS;4.0;A
57630;Y55-59;ES61;1999;06;M;DEATHS;3.0;A
57630;Y55-59;ES61;1999;06;F;DEATHS;1.0;A
57630;Y55-59;ES61;1999;08;_T;DEATHS;1.0;A
57630;Y55-59;ES61;1999;08;F;DEATHS;1.0;A
57630;Y55-59;ES61;1999;11;_T;DEATHS;1.0;A
57630;Y55-59;ES61;1999;11;F;DEATHS;1.0;A
57630;Y55-59;ES61;1999;12;_T;DEATHS;2.0;A
57630;Y55-59;ES61;1999;12;M;DEATHS;2.0;A
57630;Y60-64;ES61;2000;55920;_T;DEATHS;7.0;A
57630;Y60-64;ES61;2000;55920;M;DEATHS;6.0;A
57630;Y60-64;ES61;2000;55920;F;DEATHS;1.0;A
57630;Y60-64;ES61;2000;02;_T;DEATHS;1.0;A
