G102;EDAD;TERRITORIO;TEMPORAL;MES;SEXO;INDICATOR;OBS_VALUE;FREQ
57643;Y75-79;ES61;2014;55920;M;DEATHS;73.0;A
57643;Y75-79;ES61;2014;55920;F;DEATHS;64.0;A
57643;Y75-79;ES61;2014;01;_T;DEATHS;4.0;A
57643;Y75-79;ES61;2014;01;M;DEATHS;2.0;A
57643;Y75-79;ES61;2014;01;F;DEATHS;2.0;A
57643;Y75-79;ES61;2014;02;_T;DEATHS;14.0;A
57643;Y75-79;ES61;2014;02;M;DEATHS;9.0;A
57643;Y75-79;ES61;2014;02;F;DEATHS;5.0;A
57643;Y75-79;ES61;2014;03;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2014;03;M;DEATHS;7.0;A
57643;Y75-79;ES61;2014;03;F;DEATHS;5.0;A
57643;Y75-79;ES61;2014;04;_T;DEATHS;15.0;A
57643;Y75-79;ES61;2014;04;M;DEATHS;7.0;A
57643;Y75-79;ES61;2014;04;F;DEATHS;8.0;A
57643;Y75-79;ES61;2014;05;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2014;05;M;DEATHS;5.0;A
57643;Y75-79;ES61;2014;05;F;DEATHS;7.0;A
57643;Y75-79;ES61;2014;06;_T;DEATHS;17.0;A
57643;Y75-79;ES61;2014;06;M;DEATHS;11.0;A
57643;Y75-79;ES61;2014;06;F;DEATHS;6.0;A
57643;Y75-79;ES61;2014;07;_T;DEATHS;11.0;A
57643;Y75-79;ES61;2014;07;M;DEATHS;6.0;A
57643;Y75-79;ES61;2014;07;F;DEATHS;5.0;A
57643;Y75-79;ES61;2014;08;_T;DEATHS;5.0;A
57643;Y75-79;ES61;2014;08;M;DEATHS;1.0;A
57643;Y75-79;ES61;2014;08;F;DEATHS;4.0;A
57643;Y75-79;ES61;2014;09;_T;DEATHS;11.0;A
57643;Y75-79;ES61;2014;09;M;DEATHS;7.0;A
57643;Y75-79;ES61;2014;09;F;DEATHS;4.0;A
57643;Y75-79;ES61;2014;10;_T;DEATHS;15.0;A
57643;Y75-79;ES61;2014;10;M;DEATHS;8.0;A
57643;Y75-79;ES61;2014;10;F;DEATHS;7.0;A
57643;Y75-79;ES61;2014;11;_T;DEATHS;9.0;A
57643;Y75-79;ES61;2014;11;M;DEATHS;7.0;A
57643;Y75-79;ES61;2014;11;F;DEATHS;2.0;A
57643;Y75-79;ES61;2014;12;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2014;12;M;DEATHS;3.0;A
57643;Y75-79;ES61;2014;12;F;DEATHS;9.0;A
57643;Y75-79;ES61;2013;55920;_T;DEATHS;145.0;A
57643;Y75-79;ES61;2013;55920;M;DEATHS;66.0;A
57643;Y75-79;ES61;2013;55920;F;DEATHS;79.0;A
57643;Y75-79;ES61;2013;01;_T;DEATHS;13.0;A
57643;Y75-79;ES61;2013;01;M;DEATHS;9.0;A
57643;Y75-79;ES61;2013;01;F;DEATHS;4.0;A
57643;Y75-79;ES61;2013;02;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2013;02;M;DEATHS;5.0;A
57643;Y75-79;ES61;2013;02;F;DEATHS;7.0;A
57643;Y75-79;ES61;2013;03;_T;DEATHS;18.0;A
57643;Y75-79;ES61;2013;03;M;DEATHS;9.0;A
57643;Y75-79;ES61;2013;03;F;DEATHS;9.0;A
57643;Y75-79;ES61;2013;04;_T;DEATHS;18.0;A
57643;Y75-79;ES61;2013;04;M;DEATHS;9.0;A
57643;Y75-79;ES61;2013;04;F;DEATHS;9.0;A
57643;Y75-79;ES61;2013;05;_T;DEATHS;14.0;A
57643;Y75-79;ES61;2013;05;M;DEATHS;8.0;A
57643;Y75-79;ES61;2013;05;F;DEATHS;6.0;A
57643;Y75-79;ES61;2013;06;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2013;06;M;DEATHS;3.0;A
57643;Y75-79;ES61;2013;06;F;DEATHS;9.0;A
57643;Y75-79;ES61;2013;07;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2013;07;M;DEATHS;4.0;A
57643;Y75-79;ES61;2013;07;F;DEATHS;8.0;A
57643;Y75-79;ES61;2013;08;_T;DEATHS;13.0;A
57643;Y75-79;ES61;2013;08;M;DEATHS;6.0;A
57643;Y75-79;ES61;2013;08;F;DEATHS;7.0;A
57643;Y75-79;ES61;2013;09;_T;DEATHS;8.0;A
57643;Y75-79;ES61;2013;09;M;DEATHS;3.0;A
57643;Y75-79;ES61;2013;09;F;DEATHS;5.0;A
57643;Y75-79;ES61;2013;10;_T;DEATHS;12.0;A
57643;Y75-79;ES61;2013;10;M;DEATHS;6.0;A
57643;Y75-79;ES61;2013;10;F;DEATHS;6.0;A
57643;Y75-79;ES61;2013;11;_T;DEATHS;6.0;A
57643;Y75-79;ES61;2013;11;M;DEATHS;2.0;A
57643;Y75-79;ES61;2013;11;F;DEATHS;4.0;A
57643;Y75-79;ES61;2013;12;_T;DEATHS;7.0;A
57643;Y75-79;ES61;2013;12;M;DEATHS;2.0;A
57643;Y75-79;ES61;2013;12;F;DEATHS;5.0;A
57643;Y80-84;ES61;2014;55920;_T;DEATHS;136.0;A
57643;Y80-84;ES61;2014;55920;M;DEATHS;69.0;A
57643;Y80-84;ES61;2014;55920;F;DEATHS;67.0;A
57643;Y80-84;ES61;2014;01;_T;DEATHS;8.0;A
57643;Y80-84;ES61;2014;01;M;DEATHS;6.0;A
57643;Y80-84;ES61;2014;01;F;DEATHS;2.0;A
57643;Y80-84;ES61;2014;02;_T;DEATHS;11.0;A
57643;Y80-84;ES61;2014;02;M;DEATHS;5.0;A
57643;Y80-84;ES61;2014;02;F;DEATHS;6.0;A
57643;Y80-84;ES61;2014;03;_T;DEATHS;12.0;A
57643;Y80-84;ES61;2014;03;M;DEATHS;5.0;A
57643;Y80-84;ES61;2014;03;F;DEATHS;7.0;A
57643;Y80-84;ES61;2014;04;_T;DEATHS;13.0;A
57643;Y80-84;ES61;2014;04;M;DEATHS;2.0;A
57643;Y80-84;ES61;2014;04;F;DEATHS;11.0;A
57643;Y80-84;ES61;2014;05;_T;DEATHS;10.0;A
57643;Y80-84;ES61;2014;05;M;DEATHS;3.0;A
57643;Y80-84;ES61;2014;05;F;DEATHS;7.0;A
57643;Y80-84;ES61;2014;06;_T;DEATHS;15.0;A
57643;Y80-84;ES61;2014;06;M;DEATHS;5.0;A
57643;Y80-84;ES61;2014;06;F;DEATHS;10.0;A
57643;Y80-84;ES61;2014;07;_T;DEATHS;18.0;A
57643;Y80-84;ES61;2014;07;M;DEATHS;8.0;A
57643;Y80-84;ES61;2014;07;F;DEATHS;10.0;A
57643;Y80-84;ES61;2014;08;_T;DEATHS;10.0;A
57643;Y80-84;ES61;2014;08;M;DEATHS;10.0;A
57643;Y80-84;ES61;2014;09;_T;DEATHS;10.0;A
57643;Y80-84;ES61;2014;09;M;DEATHS;6.0;A
57643;Y80-84;ES61;2014;09;F;DEATHS;4.0;A
57643;Y80-84;ES61;2014;10;_T;DEATHS;9.0;A
57643;Y80-84;ES61;2014;10;M;DEATHS;5.0;A
57643;Y80-84;ES61;2014;10;F;DEATHS;4.0;A
57643;Y80-84;ES61;2014;11;_T;DEATHS;5.0;A
57643;Y80-84;ES61;2014;11;M;DEATHS;2.0;A
57643;Y80-84;ES61;2014;11;F;DEATHS;3.0;A
57643;Y80-84;ES61;2014;12;_T;DEATHS;15.0;A
57643;Y80-84;ES61;2014;12;M;DEATHS;12.0;A
57643;Y80-84;ES61;2014;12;F;DEATHS;3.0;A
57643;Y80-84;ES61;2013;55920;_T;DEATHS;115.0;A
57643;Y80-84;ES61;2013;55920;M;DEATHS;47.0;A
57643;Y80-84;ES61;2013;55920;F;DEATHS;68.0;A
57643;Y80-84;ES61;2013;01;_T;DEATHS;9.0;A
57643;Y80-84;ES61;2013;01;M;DEATHS;3.0;A
57643;Y80-84;ES61;2013;01;F;DEATHS;6.0;A
57643;Y80-84;ES61;2013;02;_T;DEATHS;8.0;A
57643;Y80-84;ES61;2013;02;M;DEATHS;1.0;A
57643;Y80-84;ES61;2013;02;F;DEATHS;7.0;A
57643;Y80-84;ES61;2013;03;_T;DEATHS;3.0;A
57643;Y80-84;ES61;2013;03;M;DEATHS;1.0;A
57643;Y80-84;ES61;2013;03;F;DEATHS;2.0;A
57643;Y80-84;ES61;2013;04;_T;DEATHS;7.0;A
57643;Y80-84;ES61;2013;04;M;DEATHS;2.0;A
57643;Y80-84;ES61;2013;04;F;DEATHS;5.0;A
57643;Y80-84;ES61;2013;05;_T;DEATHS;12.0;A
57643;Y80-84;ES61;2013;05;M;DEATHS;4.0;A
57643;Y80-84;ES61;2013;05;F;DEATHS;8.0;A
57643;Y80-84;ES61;2013;06;_T;DEATHS;10.0;A
57643;Y80-84;ES61;2013;06;M;DEATHS;7.0;A
57643;Y80-84;ES61;2013;06;F;DEATHS;3.0;A
57643;Y80-84;ES61;2013;07;_T;DEATHS;13.0;A
57643;Y80-84;ES61;2013;07;M;DEATHS;7.0;A
57643;Y80-84;ES61;2013;07;F;DEATHS;6.0;A
57643;Y80-84;ES61;2013;08;_T;DEATHS;14.0;A
57643;Y80-84;ES61;2013;08;M;DEATHS;5.0;A
57643;Y80-84;ES61;2013;08;F;DEATHS;9.0;A
57643;Y80-84;ES61;2013;09;_T;DEATHS;10.0;A
57643;Y80-84;ES61;2013;09;M;DEATHS;4.0;A
57643;Y80-84;ES61;2013;09;F;DEATHS;6.0;A
57643;Y80-84;ES61;2013;10;_T;DEATHS;6.0;A
57643;Y80-84;ES61;2013;10;M;DEATHS;2.0;A
57643;Y80-84;ES61;2013;10;F;DEATHS;4.0;A
57643;Y80-84;ES61;2013;11;_T;DEATHS;12.0;A
57643;Y80-84;ES61;2013;11;M;DEATHS;6.0;A
57643;Y80-84;ES61;2013;11;F;DEATHS;6.0;A
57643;Y80-84;ES61;2013;12;_T;DEATHS;11.0;A
57643;Y80-84;ES61;2013;12;M;DEATHS;5.0;A
57643;Y80-84;ES61;2013;12;F;DEATHS;6.0;A
57643;Y85-89;ES61;2014;55920;_T;DEATHS;79.0;A
57643;Y85-89;ES61;2014;55920;M;DEATHS;33.0;A
57643;Y85-89;ES61;2014;55920;F;DEATHS;46.0;A
57643;Y85-89;ES61;2014;01;_T;DEATHS;10.0;A
57643;Y85-89;ES61;2014;01;M;DEATHS;7.0;A
57643;Y85-89;ES61;2014;01;F;DEATHS;3.0;A
57643;Y85-89;ES61;2014;02;_T;DEATHS;8.0;A
57643;Y85-89;ES61;2014;02;M;DEATHS;5.0;A
57643;Y85-89;ES61;2014;02;F;DEATHS;3.0;A
57643;Y85-89;ES61;2014;03;_T;DEATHS;3.0;A
57643;Y85-89;ES61;2014;03;M;DEATHS;1.0;A
57643;Y85-89;ES61;2014;03;F;DEATHS;2.0;A
57643;Y85-89;ES61;2014;04;_T;DEATHS;4.0;A
57643;Y85-89;ES61;2014;04;M;DEATHS;2.0;A
57643;Y85-89;ES61;2014;04;F;DEATHS;2.0;A
57643;Y85-89;ES61;2014;05;_T;DEATHS;9.0;A
57643;Y85-89;ES61;2014;05;M;DEATHS;4.0;A
57643;Y85-89;ES61;2014;05;F;DEATHS;5.0;A
57643;Y85-89;ES61;2014;06;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2014;06;M;DEATHS;3.0;A
57643;Y85-89;ES61;2014;06;F;DEATHS;3.0;A
57643;Y85-89;ES61;2014;07;_T;DEATHS;7.0;A
57643;Y85-89;ES61;2014;07;M;DEATHS;2.0;A
57643;Y85-89;ES61;2014;07;F;DEATHS;5.0;A
57643;Y85-89;ES61;2014;08;_T;DEATHS;5.0;A
57643;Y85-89;ES61;2014;08;M;DEATHS;1.0;A
57643;Y85-89;ES61;2014;08;F;DEATHS;4.0;A
57643;Y85-89;ES61;2014;09;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2014;09;M;DEATHS;1.0;A
57643;Y85-89;ES61;2014;09;F;DEATHS;5.0;A
57643;Y85-89;ES61;2014;10;_T;DEATHS;11.0;A
57643;Y85-89;ES61;2014;10;M;DEATHS;3.0;A
57643;Y85-89;ES61;2014;10;F;DEATHS;8.0;A
57643;Y85-89;ES61;2014;11;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2014;11;M;DEATHS;3.0;A
57643;Y85-89;ES61;2014;11;F;DEATHS;3.0;A
57643;Y85-89;ES61;2014;12;_T;DEATHS;4.0;A
57643;Y85-89;ES61;2014;12;M;DEATHS;1.0;A
57643;Y85-89;ES61;2014;12;F;DEATHS;3.0;A
57643;Y85-89;ES61;2013;55920;_T;DEATHS;71.0;A
57643;Y85-89;ES61;2013;55920;M;DEATHS;22.0;A
57643;Y85-89;ES61;2013;55920;F;DEATHS;49.0;A
57643;Y85-89;ES61;2013;01;_T;DEATHS;5.0;A
57643;Y85-89;ES61;2013;01;M;DEATHS;1.0;A
57643;Y85-89;ES61;2013;01;F;DEATHS;4.0;A
57643;Y85-89;ES61;2013;02;_T;DEATHS;4.0;A
57643;Y85-89;ES61;2013;02;M;DEATHS;2.0;A
57643;Y85-89;ES61;2013;02;F;DEATHS;2.0;A
57643;Y85-89;ES61;2013;03;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2013;03;M;DEATHS;1.0;A
57643;Y85-89;ES61;2013;03;F;DEATHS;5.0;A
57643;Y85-89;ES61;2013;04;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2013;04;M;DEATHS;1.0;A
57643;Y85-89;ES61;2013;04;F;DEATHS;5.0;A
57643;Y85-89;ES61;2013;05;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2013;05;M;DEATHS;3.0;A
57643;Y85-89;ES61;2013;05;F;DEATHS;3.0;A
57643;Y85-89;ES61;2013;06;_T;DEATHS;11.0;A
57643;Y85-89;ES61;2013;06;M;DEATHS;4.0;A
57643;Y85-89;ES61;2013;06;F;DEATHS;7.0;A
57643;Y85-89;ES61;2013;07;_T;DEATHS;5.0;A
57643;Y85-89;ES61;2013;07;M;DEATHS;2.0;A
57643;Y85-89;ES61;2013;07;F;DEATHS;3.0;A
57643;Y85-89;ES61;2013;08;_T;DEATHS;7.0;A
57643;Y85-89;ES61;2013;08;M;DEATHS;2.0;A
57643;Y85-89;ES61;2013;08;F;DEATHS;5.0;A
57643;Y85-89;ES61;2013;09;_T;DEATHS;3.0;A
57643;Y85-89;ES61;2013;09;M;DEATHS;1.0;A
57643;Y85-89;ES61;2013;09;F;DEATHS;2.0;A
57643;Y85-89;ES61;2013;10;_T;DEATHS;6.0;A
57643;Y85-89;ES61;2013;10;M;DEATHS;3.0;A
57643;Y85-89;ES61;2013;10;F;DEATHS;3.0;A
57643;Y85-89;ES61;2013;11;_T;DEATHS;7.0;A
57643;Y85-89;ES61;2013;11;F;DEATHS;7.0;A
57643;Y85-89;ES61;2013;12;_T;DEATHS;5.0;A
57643;Y85-89;ES61;2013;12;M;DEATHS;2.0;A
57643;Y85-89;ES61;2013;12;F;DEATHS;3.0;A
57643;Y90-94;ES61;2014;55920;_T;DEATHS;32.0;A
57643;Y90-94;ES61;2014;55920;M;DEATHS;11.0;A
57643;Y90-94;ES61;2014;55920;F;DEATHS;21.0;A
57643;Y90-94;ES61;2014;01;_T;DEATHS;4.0;A
57643;Y90-94;ES61;2014;01;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;01;F;DEATHS;3.0;A
57643;Y90-94;ES61;2014;03;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2014;03;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;03;F;DEATHS;1.0;A
57643;Y90-94;ES61;2014;04;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2014;04;M;DEATHS;2.0;A
57643;Y90-94;ES61;2014;05;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2014;05;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;05;F;DEATHS;1.0;A
57643;Y90-94;ES61;2014;06;_T;DEATHS;4.0;A
57643;Y90-94;ES61;2014;06;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;06;F;DEATHS;3.0;A
57643;Y90-94;ES61;2014;07;_T;DEATHS;5.0;A
57643;Y90-94;ES61;2014;07;M;DEATHS;2.0;A
57643;Y90-94;ES61;2014;07;F;DEATHS;3.0;A
57643;Y90-94;ES61;2014;08;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2014;08;F;DEATHS;2.0;A
57643;Y90-94;ES61;2014;09;_T;DEATHS;4.0;A
57643;Y90-94;ES61;2014;09;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;09;F;DEATHS;3.0;A
57643;Y90-94;ES61;2014;10;_T;DEATHS;3.0;A
57643;Y90-94;ES61;2014;10;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;10;F;DEATHS;2.0;A
57643;Y90-94;ES61;2014;11;_T;DEATHS;1.0;A
57643;Y90-94;ES61;2014;11;F;DEATHS;1.0;A
57643;Y90-94;ES61;2014;12;_T;DEATHS;3.0;A
57643;Y90-94;ES61;2014;12;M;DEATHS;1.0;A
57643;Y90-94;ES61;2014;12;F;DEATHS;2.0;A
57643;Y90-94;ES61;2013;55920;_T;DEATHS;26.0;A
57643;Y90-94;ES61;2013;55920;M;DEATHS;10.0;A
57643;Y90-94;ES61;2013;55920;F;DEATHS;16.0;A
57643;Y90-94;ES61;2013;01;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2013;01;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;01;F;DEATHS;1.0;A
57643;Y90-94;ES61;2013;02;_T;DEATHS;4.0;A
57643;Y90-94;ES61;2013;02;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;02;F;DEATHS;3.0;A
57643;Y90-94;ES61;2013;03;_T;DEATHS;4.0;A
57643;Y90-94;ES61;2013;03;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;03;F;DEATHS;3.0;A
57643;Y90-94;ES61;2013;04;_T;DEATHS;1.0;A
57643;Y90-94;ES61;2013;04;F;DEATHS;1.0;A
57643;Y90-94;ES61;2013;05;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2013;05;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;05;F;DEATHS;1.0;A
57643;Y90-94;ES61;2013;06;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2013;06;F;DEATHS;2.0;A
57643;Y90-94;ES61;2013;07;_T;DEATHS;1.0;A
57643;Y90-94;ES61;2013;07;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;08;_T;DEATHS;5.0;A
57643;Y90-94;ES61;2013;08;M;DEATHS;3.0;A
57643;Y90-94;ES61;2013;08;F;DEATHS;2.0;A
57643;Y90-94;ES61;2013;09;_T;DEATHS;1.0;A
57643;Y90-94;ES61;2013;09;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;10;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2013;10;M;DEATHS;1.0;A
57643;Y90-94;ES61;2013;10;F;DEATHS;1.0;A
57643;Y90-94;ES61;2013;12;_T;DEATHS;2.0;A
57643;Y90-94;ES61;2013;12;F;DEATHS;2.0;A
57643;Y95-99;ES61;2014;55920;_T;DEATHS;2.0;A
57643;Y95-99;ES61;2014;55920;F;DEATHS;2.0;A
57643;Y95-99;ES61;2014;02;_T;DEATHS;1.0;A
57643;Y95-99;ES61;2014;02;F;DEATHS;1.0;A
57643;Y95-99;ES61;2014;10;_T;DEATHS;1.0;A
57643;Y95-99;ES61;2014;10;F;DEATHS;1.0;A
57643;Y95-99;ES61;2013;55920;_T;DEATHS;4.0;A
57643;Y95-99;ES61;2013;55920;M;DEATHS;2.0;A
57643;Y95-99;ES61;2013;55920;F;DEATHS;2.0;A
57643;Y95-99;ES61;2013;01;_T;DEATHS;1.0;A
57643;Y95-99;ES61;2013;01;M;DEATHS;1.0;A
57643;Y95-99;ES61;2013;03;_T;DEATHS;1.0;A
57643;Y95-99;ES61;2013;03;F;DEATHS;1.0;A
57643;Y95-99;ES61;2013;08;_T;DEATHS;1.0;A
57643;Y95-99;ES61;2013;08;F;DEATHS;1.0;A
57643;Y95-99;ES61;2013;09;_T;DEATHS;1.0;A
57643;Y95-99;ES61;2013;09;M;DEATHS;1.0;A
57643;TOTAL;ES61;2014;55920;_T;DEATHS;902.0;A
57643;TOTAL;ES61;2014;55920;M;DEATHS;484.0;A
57643;TOTAL;ES61;2014;55920;F;DEATHS;418.0;A
57643;TOTAL;ES61;2014;01;_T;DEATHS;84.0;A
57643;TOTAL;ES61;2014;01;M;DEATHS;49.0;A
57643;TOTAL;ES61;2014;01;F;DEATHS;35.0;A
57643;TOTAL;ES61;2014;02;_T;DEATHS;67.0;A
57643;TOTAL;ES61;2014;02;M;DEATHS;34.0;A
57643;TOTAL;ES61;2014;02;F;DEATHS;33.0;A
57643;TOTAL;ES61;2014;03;_T;DEATHS;73.0;A
57643;TOTAL;ES61;2014;03;M;DEATHS;35.0;A
57643;TOTAL;ES61;2014;03;F;DEATHS;38.0;A
57643;TOTAL;ES61;2014;04;_T;DEATHS;83.0;A
57643;TOTAL;ES61;2014;04;M;DEATHS;41.0;A
57643;TOTAL;ES61;2014;04;F;DEATHS;42.0;A
57643;TOTAL;ES61;2014;05;_T;DEATHS;62.0;A
57643;TOTAL;ES61;2014;05;M;DEATHS;30.0;A
57643;TOTAL;ES61;2014;05;F;DEATHS;32.0;A
57643;TOTAL;ES61;2014;06;_T;DEATHS;91.0;A
57643;TOTAL;ES61;2014;06;M;DEATHS;57.0;A
57643;TOTAL;ES61;2014;06;F;DEATHS;34.0;A
57643;TOTAL;ES61;2014;07;_T;DEATHS;81.0;A
57643;TOTAL;ES61;2014;07;M;DEATHS;45.0;A
57643;TOTAL;ES61;2014;07;F;DEATHS;36.0;A
57643;TOTAL;ES61;2014;08;_T;DEATHS;65.0;A
57643;TOTAL;ES61;2014;08;M;DEATHS;37.0;A
57643;TOTAL;ES61;2014;08;F;DEATHS;28.0;A
57643;TOTAL;ES61;2014;09;_T;DEATHS;73.0;A
57643;TOTAL;ES61;2014;09;M;DEATHS;38.0;A
57643;TOTAL;ES61;2014;09;F;DEATHS;35.0;A
57643;TOTAL;ES61;2014;10;_T;DEATHS;76.0;A
57643;TOTAL;ES61;2014;10;M;DEATHS;40.0;A
57643;TOTAL;ES61;2014;10;F;DEATHS;36.0;A
57643;TOTAL;ES61;2014;11;_T;DEATHS;61.0;A
57643;TOTAL;ES61;2014;11;M;DEATHS;36.0;A
57643;TOTAL;ES61;2014;11;F;DEATHS;25.0;A
57643;TOTAL;ES61;2014;12;_T;DEATHS;86.0;A
57643;TOTAL;ES61;2014;12;M;DEATHS;42.0;A
57643;TOTAL;ES61;2014;12;F;DEATHS;44.0;A
57643;TOTAL;ES61;2013;55920;_T;DEATHS;812.0;A
57643;TOTAL;ES61;2013;55920;M;DEATHS;407.0;A
57643;TOTAL;ES61;2013;55920;F;DEATHS;405.0;A
57643;TOTAL;ES61;2013;01;_T;DEATHS;79.0;A
57643;TOTAL;ES61;2013;01;M;DEATHS;46.0;A
57643;TOTAL;ES61;2013;01;F;DEATHS;33.0;A
57643;TOTAL;ES61;2013;02;_T;DEATHS;64.0;A
57643;TOTAL;ES61;2013;02;M;DEATHS;27.0;A
57643;TOTAL;ES61;2013;02;F;DEATHS;37.0;A
57643;TOTAL;ES61;2013;03;_T;DEATHS;64.0;A
57643;TOTAL;ES61;2013;03;M;DEATHS;27.0;A
57643;TOTAL;ES61;2013;03;F;DEATHS;37.0;A
57643;TOTAL;ES61;2013;04;_T;DEATHS;82.0;A
57643;TOTAL;ES61;2013;04;M;DEATHS;45.0;A
57643;TOTAL;ES61;2013;04;F;DEATHS;37.0;A
57643;TOTAL;ES61;2013;05;_T;DEATHS;67.0;A
57643;TOTAL;ES61;2013;05;M;DEATHS;37.0;A
57643;TOTAL;ES61;2013;05;F;DEATHS;30.0;A
57643;TOTAL;ES61;2013;06;_T;DEATHS;67.0;A
57643;TOTAL;ES61;2013;06;M;DEATHS;28.0;A
57643;TOTAL;ES61;2013;06;F;DEATHS;39.0;A
57643;TOTAL;ES61;2013;07;_T;DEATHS;69.0;A
57643;TOTAL;ES61;2013;07;M;DEATHS;41.0;A
57643;TOTAL;ES61;2013;07;F;DEATHS;28.0;A
57643;TOTAL;ES61;2013;08;_T;DEATHS;79.0;A
57643;TOTAL;ES61;2013;08;M;DEATHS;35.0;A
57643;TOTAL;ES61;2013;08;F;DEATHS;44.0;A
57643;TOTAL;ES61;2013;09;_T;DEATHS;55.0;A
57643;TOTAL;ES61;2013;09;M;DEATHS;29.0;A
57643;TOTAL;ES61;2013;09;F;DEATHS;26.0;A
57643;TOTAL;ES61;2013;10;_T;DEATHS;56.0;A
57643;TOTAL;ES61;2013;10;M;DEATHS;31.0;A
57643;TOTAL;ES61;2013;10;F;DEATHS;25.0;A
57643;TOTAL;ES61;2013;11;_T;DEATHS;65.0;A
57643;TOTAL;ES61;2013;11;M;DEATHS;35.0;A
57643;TOTAL;ES61;2013;11;F;DEATHS;30.0;A
57643;TOTAL;ES61;2013;12;_T;DEATHS;65.0;A
57643;TOTAL;ES61;2013;12;M;DEATHS;26.0;A
57643;TOTAL;ES61;2013;12;F;DEATHS;39.0;A
57644;Y15-29;ES61;2014;55920;_T;DEATHS;1.0;A
57644;Y15-29;ES61;2014;55920;F;DEATHS;1.0;A
57644;Y15-29;ES61;2014;11;_T;DEATHS;1.0;A
57644;Y15-29;ES61;2014;11;F;DEATHS;1.0;A
57644;Y15-29;ES61;2013;55920;_T;DEATHS;2.0;A
57644;Y15-29;ES61;2013;55920;M;DEATHS;2.0;A
57644;Y15-29;ES61;2013;07;_T;DEATHS;1.0;A
57644;Y15-29;ES61;2013;07;M;DEATHS;1.0;A
57644;Y15-29;ES61;2013;09;_T;DEATHS;1.0;A
57644;Y15-29;ES61;2013;09;M;DEATHS;1.0;A
57644;Y30-44;ES61;2014;55920;_T;DEATHS;3.0;A
57644;Y30-44;ES61;2014;55920;M;DEATHS;2.0;A
57644;Y30-44;ES61;2014;55920;F;DEATHS;1.0;A
57644;Y30-44;ES61;2014;03;_T;DEATHS;1.0;A
57644;Y30-44;ES61;2014;03;F;DEATHS;1.0;A
57644;Y30-44;ES61;2014;05;_T;DEATHS;2.0;A
57644;Y30-44;ES61;2014;05;M;DEATHS;2.0;A
57644;Y30-44;ES61;2013;55920;_T;DEATHS;5.0;A
57644;Y30-44;ES61;2013;55920;M;DEATHS;4.0;A
57644;Y30-44;ES61;2013;55920;F;DEATHS;1.0;A
57644;Y30-44;ES61;2013;01;_T;DEATHS;1.0;A
57644;Y30-44;ES61;2013;01;M;DEATHS;1.0;A
57644;Y30-44;ES61;2013;02;_T;DEATHS;1.0;A
57644;Y30-44;ES61;2013;02;M;DEATHS;1.0;A
57644;Y30-44;ES61;2013;05;_T;DEATHS;1.0;A
57644;Y30-44;ES61;2013;05;F;DEATHS;1.0;A
57644;Y30-44;ES61;2013;06;_T;DEATHS;1.0;A
57644;Y30-44;ES61;2013;06;M;DEATHS;1.0;A
57644;Y30-44;ES61;2013;09;_T;DEATHS;1.0;A
57644;Y30-44;ES61;2013;09;M;DEATHS;1.0;A
57644;Y45-64;ES61;2014;55920;_T;DEATHS;2.0;A
57644;Y45-64;ES61;2014;55920;M;DEATHS;1.0;A
57644;Y45-64;ES61;2014;55920;F;DEATHS;1.0;A
57644;Y45-64;ES61;2014;09;_T;DEATHS;1.0;A
57644;Y45-64;ES61;2014;09;F;DEATHS;1.0;A
57644;Y45-64;ES61;2014;11;_T;DEATHS;1.0;A
57644;Y45-64;ES61;2014;11;M;DEATHS;1.0;A
57644;Y45-64;ES61;2013;55920;_T;DEATHS;2.0;A
57644;Y45-64;ES61;2013;55920;M;DEATHS;1.0;A
