D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_SEXOC2_0;INDICATOR;OBS_VALUE;FREQ
2012;ES615;M;_T;DIV;1090.26737;A
2012;ES615;M;F;DIV;1090.26737;A
2012;ES616;_T;_T;DIV;1282.34085;A
2012;ES616;_T;M;DIV;1.0;A
2012;ES616;_T;F;DIV;1281.34085;A
2012;ES616;M;_T;DIV;1282.34085;A
2012;ES616;M;M;DIV;1.0;A
2012;ES616;M;F;DIV;1281.34085;A
2012;ES617;_T;_T;DIV;4090.46015;A
2012;ES617;_T;M;DIV;14.0;A
2012;ES617;_T;F;DIV;4076.46015;A
2012;ES617;M;_T;DIV;4083.46015;A
2012;ES617;M;M;DIV;14.0;A
2012;ES617;M;F;DIV;4069.46015;A
2012;ES617;F;_T;DIV;7.0;A
2012;ES617;F;F;DIV;7.0;A
2012;ES618;_T;_T;DIV;4498.89142;A
2012;ES618;_T;M;DIV;9.0;A
2012;ES618;_T;F;DIV;4489.89142;A
2012;ES618;M;_T;DIV;4492.89142;A
2012;ES618;M;M;DIV;9.0;A
2012;ES618;M;F;DIV;4483.89142;A
2012;ES618;F;_T;DIV;6.0;A
2012;ES618;F;F;DIV;6.0;A
2011;ES61;_T;_T;DIV;18257.58564089;A
2011;ES61;_T;M;DIV;25.0;A
2011;ES61;_T;F;DIV;18232.58564089;A
2011;ES61;M;_T;DIV;18235.58564089;A
2011;ES61;M;M;DIV;25.0;A
2011;ES61;M;F;DIV;18210.58564089;A
2011;ES61;F;_T;DIV;22.0;A
2011;ES61;F;F;DIV;22.0;A
2011;ES611;_T;_T;DIV;1426.82187464;A
2011;ES611;_T;F;DIV;1426.82187464;A
2011;ES611;M;_T;DIV;1426.82187464;A
2011;ES611;M;F;DIV;1426.82187464;A
2011;ES612;_T;_T;DIV;2822.48660103;A
2011;ES612;_T;M;DIV;3.0;A
2011;ES612;_T;F;DIV;2819.48660103;A
2011;ES612;M;_T;DIV;2819.48660103;A
2011;ES612;M;M;DIV;3.0;A
2011;ES612;M;F;DIV;2816.48660103;A
2011;ES612;F;_T;DIV;3.0;A
2011;ES612;F;F;DIV;3.0;A
2011;ES613;_T;_T;DIV;1607.8291226;A
2011;ES613;_T;M;DIV;1.0;A
2011;ES613;_T;F;DIV;1606.8291226;A
2011;ES613;M;_T;DIV;1605.8291226;A
2011;ES613;M;M;DIV;1.0;A
2011;ES613;M;F;DIV;1604.8291226;A
2011;ES613;F;_T;DIV;2.0;A
2011;ES613;F;F;DIV;2.0;A
2011;ES614;_T;_T;DIV;2058.63585768;A
2011;ES614;_T;M;DIV;1.0;A
2011;ES614;_T;F;DIV;2057.63585768;A
2011;ES614;M;_T;DIV;2058.63585768;A
2011;ES614;M;M;DIV;1.0;A
2011;ES614;M;F;DIV;2057.63585768;A
2011;ES615;_T;_T;DIV;976.40048302;A
2011;ES615;_T;M;DIV;3.0;A
2011;ES615;_T;F;DIV;973.40048302;A
2011;ES615;M;_T;DIV;975.40048302;A
2011;ES615;M;M;DIV;3.0;A
2011;ES615;M;F;DIV;972.40048302;A
2011;ES615;F;_T;DIV;1.0;A
2011;ES615;F;F;DIV;1.0;A
2011;ES616;_T;_T;DIV;1223.16206129;A
2011;ES616;_T;M;DIV;2.0;A
2011;ES616;_T;F;DIV;1221.16206129;A
2011;ES616;M;_T;DIV;1222.16206129;A
2011;ES616;M;M;DIV;2.0;A
2011;ES616;M;F;DIV;1220.16206129;A
2011;ES616;F;_T;DIV;1.0;A
2011;ES616;F;F;DIV;1.0;A
2011;ES617;_T;_T;DIV;3827.02436747;A
2011;ES617;_T;M;DIV;9.0;A
2011;ES617;_T;F;DIV;3818.02436747;A
2011;ES617;M;_T;DIV;3822.02436747;A
2011;ES617;M;M;DIV;9.0;A
2011;ES617;M;F;DIV;3813.02436747;A
2011;ES617;F;_T;DIV;5.0;A
2011;ES617;F;F;DIV;5.0;A
2011;ES618;_T;_T;DIV;4315.22527316;A
2011;ES618;_T;M;DIV;6.0;A
2011;ES618;_T;F;DIV;4309.22527316;A
2011;ES618;M;_T;DIV;4305.22527316;A
2011;ES618;M;M;DIV;6.0;A
2011;ES618;M;F;DIV;4299.22527316;A
2011;ES618;F;_T;DIV;10.0;A
2011;ES618;F;F;DIV;10.0;A
2010;ES61;_T;_T;DIV;18373.44232079;A
2010;ES61;_T;M;DIV;18.0;A
2010;ES61;_T;F;DIV;18355.44232079;A
2010;ES61;M;_T;DIV;18355.44232079;A
2010;ES61;M;M;DIV;18.0;A
2010;ES61;M;F;DIV;18337.44232079;A
2010;ES61;F;_T;DIV;18.0;A
2010;ES61;F;F;DIV;18.0;A
2010;ES611;_T;_T;DIV;1362.40772485;A
2010;ES611;_T;M;DIV;3.0;A
2010;ES611;_T;F;DIV;1359.40772485;A
2010;ES611;M;_T;DIV;1359.40772485;A
2010;ES611;M;M;DIV;3.0;A
2010;ES611;M;F;DIV;1356.40772485;A
2010;ES611;F;_T;DIV;3.0;A
2010;ES611;F;F;DIV;3.0;A
2010;ES612;_T;_T;DIV;2718.61775842;A
2010;ES612;_T;M;DIV;2.0;A
2010;ES612;_T;F;DIV;2716.61775842;A
2010;ES612;M;_T;DIV;2716.61775842;A
2010;ES612;M;M;DIV;2.0;A
2010;ES612;M;F;DIV;2714.61775842;A
2010;ES612;F;_T;DIV;2.0;A
2010;ES612;F;F;DIV;2.0;A
2010;ES613;_T;_T;DIV;1659.02026916;A
2010;ES613;_T;M;DIV;3.0;A
2010;ES613;_T;F;DIV;1656.02026916;A
2010;ES613;M;_T;DIV;1657.02026916;A
2010;ES613;M;M;DIV;3.0;A
2010;ES613;M;F;DIV;1654.02026916;A
2010;ES613;F;_T;DIV;2.0;A
2010;ES613;F;F;DIV;2.0;A
2010;ES614;_T;_T;DIV;2005.38373943;A
2010;ES614;_T;F;DIV;2005.38373943;A
2010;ES614;M;_T;DIV;2005.38373943;A
2010;ES614;M;F;DIV;2005.38373943;A
2010;ES615;_T;_T;DIV;992.51673019;A
2010;ES615;_T;M;DIV;1.0;A
2010;ES615;_T;F;DIV;991.51673019;A
2010;ES615;M;_T;DIV;992.51673019;A
2010;ES615;M;M;DIV;1.0;A
2010;ES615;M;F;DIV;991.51673019;A
2010;ES616;_T;_T;DIV;1193.6878551;A
2010;ES616;_T;F;DIV;1193.6878551;A
2010;ES616;M;_T;DIV;1190.6878551;A
2010;ES616;M;F;DIV;1190.6878551;A
2010;ES616;F;_T;DIV;3.0;A
2010;ES616;F;F;DIV;3.0;A
2010;ES617;_T;_T;DIV;3876.9745934;A
2010;ES617;_T;M;DIV;3.0;A
2010;ES617;_T;F;DIV;3873.9745934;A
2010;ES617;M;_T;DIV;3873.9745934;A
2010;ES617;M;M;DIV;3.0;A
2010;ES617;M;F;DIV;3870.9745934;A
2010;ES617;F;_T;DIV;3.0;A
2010;ES617;F;F;DIV;3.0;A
2010;ES618;_T;_T;DIV;4564.83365024;A
2010;ES618;_T;M;DIV;6.0;A
2010;ES618;_T;F;DIV;4558.83365024;A
2010;ES618;M;_T;DIV;4559.83365024;A
2010;ES618;M;M;DIV;6.0;A
2010;ES618;M;F;DIV;4553.83365024;A
2010;ES618;F;_T;DIV;5.0;A
2010;ES618;F;F;DIV;5.0;A
2009;ES61;_T;_T;DIV;17493.840001105;A
2009;ES61;_T;M;DIV;10.0;A
2009;ES61;_T;F;DIV;17483.840001105;A
2009;ES61;M;_T;DIV;17484.840001105;A
2009;ES61;M;M;DIV;10.0;A
2009;ES61;M;F;DIV;17474.840001105;A
2009;ES61;F;_T;DIV;9.0;A
2009;ES61;F;F;DIV;9.0;A
2009;ES611;_T;_T;DIV;1275.959999958;A
2009;ES611;_T;F;DIV;1275.959999958;A
2009;ES611;M;_T;DIV;1275.959999958;A
2009;ES611;M;F;DIV;1275.959999958;A
2009;ES612;_T;_T;DIV;2773.590000972;A
2009;ES612;_T;M;DIV;2.0;A
2009;ES612;_T;F;DIV;2771.590000972;A
2009;ES612;M;_T;DIV;2769.590000972;A
2009;ES612;M;M;DIV;2.0;A
2009;ES612;M;F;DIV;2767.590000972;A
2009;ES612;F;_T;DIV;4.0;A
2009;ES612;F;F;DIV;4.0;A
2009;ES613;_T;_T;DIV;1537.74000012;A
2009;ES613;_T;F;DIV;1537.74000012;A
2009;ES613;M;_T;DIV;1537.74000012;A
2009;ES613;M;F;DIV;1537.74000012;A
2009;ES614;_T;_T;DIV;1967.070000359;A
2009;ES614;_T;F;DIV;1967.070000359;A
2009;ES614;M;_T;DIV;1967.070000359;A
2009;ES614;M;F;DIV;1967.070000359;A
2009;ES615;_T;_T;DIV;1012.380000091;A
2009;ES615;_T;F;DIV;1012.380000091;A
2009;ES615;M;_T;DIV;1012.380000091;A
2009;ES615;M;F;DIV;1012.380000091;A
2009;ES616;_T;_T;DIV;1122.459999905;A
2009;ES616;_T;M;DIV;1.0;A
2009;ES616;_T;F;DIV;1121.459999905;A
2009;ES616;M;_T;DIV;1122.459999905;A
2009;ES616;M;M;DIV;1.0;A
2009;ES616;M;F;DIV;1121.459999905;A
2009;ES617;_T;_T;DIV;3607.690000055;A
2009;ES617;_T;M;DIV;3.0;A
2009;ES617;_T;F;DIV;3604.690000055;A
2009;ES617;M;_T;DIV;3605.690000055;A
2009;ES617;M;M;DIV;3.0;A
2009;ES617;M;F;DIV;3602.690000055;A
2009;ES617;F;_T;DIV;2.0;A
2009;ES617;F;F;DIV;2.0;A
2009;ES618;_T;_T;DIV;4196.949999645;A
2009;ES618;_T;M;DIV;4.0;A
2009;ES618;_T;F;DIV;4192.949999645;A
2009;ES618;M;_T;DIV;4193.949999645;A
2009;ES618;M;M;DIV;4.0;A
2009;ES618;M;F;DIV;4189.949999645;A
2009;ES618;F;_T;DIV;3.0;A
2009;ES618;F;F;DIV;3.0;A
2008;ES61;_T;_T;DIV;19784.701197956;A
2008;ES61;_T;M;DIV;4.0;A
2008;ES61;_T;F;DIV;19780.701197956;A
2008;ES61;M;_T;DIV;19776.701197956;A
2008;ES61;M;M;DIV;4.0;A
2008;ES61;M;F;DIV;19772.701197956;A
2008;ES61;F;_T;DIV;8.0;A
2008;ES61;F;F;DIV;8.0;A
2008;ES611;_T;_T;DIV;1459.899390218;A
2008;ES611;_T;F;DIV;1459.899390218;A
2008;ES611;M;_T;DIV;1459.899390218;A
2008;ES611;M;F;DIV;1459.899390218;A
2008;ES612;_T;_T;DIV;3029.88628849;A
2008;ES612;_T;M;DIV;2.0;A
2008;ES612;_T;F;DIV;3027.88628849;A
2008;ES612;M;_T;DIV;3027.88628849;A
2008;ES612;M;M;DIV;2.0;A
2008;ES612;M;F;DIV;3025.88628849;A
2008;ES612;F;_T;DIV;2.0;A
2008;ES612;F;F;DIV;2.0;A
2008;ES613;_T;_T;DIV;1595.530376772;A
2008;ES613;_T;F;DIV;1595.530376772;A
2008;ES613;M;_T;DIV;1595.530376772;A
2008;ES613;M;F;DIV;1595.530376772;A
2008;ES614;_T;_T;DIV;2172.357568834;A
2008;ES614;_T;F;DIV;2172.357568834;A
2008;ES614;M;_T;DIV;2172.357568834;A
2008;ES614;M;F;DIV;2172.357568834;A
2008;ES615;_T;_T;DIV;1165.944181717;A
2008;ES615;_T;F;DIV;1165.944181717;A
2008;ES615;M;_T;DIV;1165.944181717;A
2008;ES615;M;F;DIV;1165.944181717;A
2008;ES616;_T;_T;DIV;1297.204501345;A
2008;ES616;_T;F;DIV;1297.204501345;A
2008;ES616;M;_T;DIV;1296.204501345;A
2008;ES616;M;F;DIV;1296.204501345;A
2008;ES616;F;_T;DIV;1.0;A
2008;ES616;F;F;DIV;1.0;A
2008;ES617;_T;_T;DIV;4187.089941605;A
2008;ES617;_T;M;DIV;2.0;A
2008;ES617;_T;F;DIV;4185.089941605;A
2008;ES617;M;_T;DIV;4182.089941605;A
2008;ES617;M;M;DIV;2.0;A
2008;ES617;M;F;DIV;4180.089941605;A
2008;ES617;F;_T;DIV;5.0;A
2008;ES617;F;F;DIV;5.0;A
2008;ES618;_T;_T;DIV;4876.788948975;A
2008;ES618;_T;F;DIV;4876.788948975;A
2008;ES618;M;_T;DIV;4876.788948975;A
2008;ES618;M;F;DIV;4876.788948975;A
2007;ES61;_T;_T;DIV;21609.099999161;A
2007;ES61;_T;M;DIV;5.0;A
2007;ES61;_T;F;DIV;21604.099999161;A
2007;ES61;M;_T;DIV;21607.099999161;A
2007;ES61;M;M;DIV;5.0;A
2007;ES61;M;F;DIV;21602.099999161;A
2007;ES61;F;_T;DIV;2.0;A
2007;ES61;F;F;DIV;2.0;A
2007;ES611;_T;_T;DIV;1642.139999901;A
2007;ES611;_T;F;DIV;1642.139999901;A
2007;ES611;M;_T;DIV;1642.139999901;A
2007;ES611;M;F;DIV;1642.139999901;A
2007;ES612;_T;_T;DIV;3287.229999146;A
2007;ES612;_T;M;DIV;1.0;A
2007;ES612;_T;F;DIV;3286.229999146;A
2007;ES612;M;_T;DIV;3287.229999146;A
2007;ES612;M;M;DIV;1.0;A
2007;ES612;M;F;DIV;3286.229999146;A
2007;ES613;_T;_T;DIV;1853.999999925;A
2007;ES613;_T;F;DIV;1853.999999925;A
2007;ES613;M;_T;DIV;1853.999999925;A
2007;ES613;M;F;DIV;1853.999999925;A
2007;ES614;_T;_T;DIV;2389.41000052;A
2007;ES614;_T;F;DIV;2389.41000052;A
2007;ES614;M;_T;DIV;2389.41000052;A
2007;ES614;M;F;DIV;2389.41000052;A
2007;ES615;_T;_T;DIV;1393.309999774;A
2007;ES615;_T;F;DIV;1393.309999774;A
2007;ES615;M;_T;DIV;1393.309999774;A
2007;ES615;M;F;DIV;1393.309999774;A
2007;ES616;_T;_T;DIV;1422.190000204;A
2007;ES616;_T;F;DIV;1422.190000204;A
2007;ES616;M;_T;DIV;1422.190000204;A
2007;ES616;M;F;DIV;1422.190000204;A
2007;ES617;_T;_T;DIV;4555.859999734;A
2007;ES617;_T;M;DIV;2.0;A
2007;ES617;_T;F;DIV;4553.859999734;A
2007;ES617;M;_T;DIV;4553.859999734;A
2007;ES617;M;M;DIV;2.0;A
2007;ES617;M;F;DIV;4551.859999734;A
2007;ES617;F;_T;DIV;2.0;A
2007;ES617;F;F;DIV;2.0;A
2007;ES618;_T;_T;DIV;5064.959999957;A
2007;ES618;_T;M;DIV;2.0;A
2007;ES618;_T;F;DIV;5062.959999957;A
2007;ES618;M;_T;DIV;5064.959999957;A
2007;ES618;M;M;DIV;2.0;A
2007;ES618;M;F;DIV;5062.959999957;A
2006;ES61;_T;_T;DIV;21218.50087;A
2006;ES61;_T;F;DIV;21218.50087;A
2006;ES61;M;_T;DIV;21218.50087;A
2006;ES61;M;F;DIV;21218.50087;A
2006;ES611;_T;_T;DIV;1595.879802;A
2006;ES611;_T;F;DIV;1595.879802;A
2006;ES611;M;_T;DIV;1595.879802;A
2006;ES611;M;F;DIV;1595.879802;A
2006;ES612;_T;_T;DIV;3145.260002;A
2006;ES612;_T;F;DIV;3145.260002;A
2006;ES612;M;_T;DIV;3145.260002;A
2006;ES612;M;F;DIV;3145.260002;A
2006;ES613;_T;_T;DIV;1834.890112;A
2006;ES613;_T;F;DIV;1834.890112;A
2006;ES613;M;_T;DIV;1834.890112;A
2006;ES613;M;F;DIV;1834.890112;A
2006;ES614;_T;_T;DIV;2080.80049;A
2006;ES614;_T;F;DIV;2080.80049;A
2006;ES614;M;_T;DIV;2080.80049;A
2006;ES614;M;F;DIV;2080.80049;A
2006;ES615;_T;_T;DIV;1332.84986;A
2006;ES615;_T;F;DIV;1332.84986;A
2006;ES615;M;_T;DIV;1332.84986;A
2006;ES615;M;F;DIV;1332.84986;A
2006;ES616;_T;_T;DIV;1309.440144;A
2006;ES616;_T;F;DIV;1309.440144;A
2006;ES616;M;_T;DIV;1309.440144;A
2006;ES616;M;F;DIV;1309.440144;A
2006;ES617;_T;_T;DIV;4712.309813;A
2006;ES617;_T;F;DIV;4712.309813;A
2006;ES617;M;_T;DIV;4712.309813;A
2006;ES617;M;F;DIV;4712.309813;A
2006;ES618;_T;_T;DIV;5207.070647;A
2006;ES618;_T;F;DIV;5207.070647;A
2006;ES618;M;_T;DIV;5207.070647;A
2006;ES618;M;F;DIV;5207.070647;A
2005;ES61;_T;_T;DIV;10748.000406;A
2005;ES61;_T;F;DIV;10748.000406;A
2005;ES61;M;_T;DIV;10748.000406;A
2005;ES61;M;F;DIV;10748.000406;A
2005;ES611;_T;_T;DIV;833.000224;A
2005;ES611;_T;F;DIV;833.000224;A
2005;ES611;M;_T;DIV;833.000224;A
2005;ES611;M;F;DIV;833.000224;A
2005;ES612;_T;_T;DIV;1642.999986;A
2005;ES612;_T;F;DIV;1642.999986;A
2005;ES612;M;_T;DIV;1642.999986;A
2005;ES612;M;F;DIV;1642.999986;A
2005;ES613;_T;_T;DIV;939.000159;A
2005;ES613;_T;F;DIV;939.000159;A
2005;ES613;M;_T;DIV;939.000159;A
2005;ES613;M;F;DIV;939.000159;A
2005;ES614;_T;_T;DIV;959.000189;A
2005;ES614;_T;F;DIV;959.000189;A
2005;ES614;M;_T;DIV;959.000189;A
2005;ES614;M;F;DIV;959.000189;A
2005;ES615;_T;_T;DIV;726.999975;A
2005;ES615;_T;F;DIV;726.999975;A
2005;ES615;M;_T;DIV;726.999975;A
2005;ES615;M;F;DIV;726.999975;A
2005;ES616;_T;_T;DIV;636.999935;A
2005;ES616;_T;F;DIV;636.999935;A
2005;ES616;M;_T;DIV;636.999935;A
2005;ES616;M;F;DIV;636.999935;A
2005;ES617;_T;_T;DIV;2312.000002;A
2005;ES617;_T;F;DIV;2312.000002;A
2005;ES617;M;_T;DIV;2312.000002;A
2005;ES617;M;F;DIV;2312.000002;A
2005;ES618;_T;_T;DIV;2697.999936;A
2005;ES618;_T;F;DIV;2697.999936;A
2005;ES618;M;_T;DIV;2697.999936;A
2005;ES618;M;F;DIV;2697.999936;A
2004;ES61;_T;_T;DIV;7744.999297;A
2004;ES61;_T;F;DIV;7744.999297;A
2004;ES61;M;_T;DIV;7744.999297;A
2004;ES61;M;F;DIV;7744.999297;A
2004;ES611;_T;_T;DIV;623.000146;A
2004;ES611;_T;F;DIV;623.000146;A
2004;ES611;M;_T;DIV;623.000146;A
2004;ES611;M;F;DIV;623.000146;A
2004;ES612;_T;_T;DIV;1177.000044;A
2004;ES612;_T;F;DIV;1177.000044;A
2004;ES612;M;_T;DIV;1177.000044;A
2004;ES612;M;F;DIV;1177.000044;A
2004;ES613;_T;_T;DIV;607.00024;A
2004;ES613;_T;F;DIV;607.00024;A
2004;ES613;M;_T;DIV;607.00024;A
2004;ES613;M;F;DIV;607.00024;A
2004;ES614;_T;_T;DIV;873.000025;A
2004;ES614;_T;F;DIV;873.000025;A
2004;ES614;M;_T;DIV;873.000025;A
2004;ES614;M;F;DIV;873.000025;A
2004;ES615;_T;_T;DIV;473.000077;A
2004;ES615;_T;F;DIV;473.000077;A
2004;ES615;M;_T;DIV;473.000077;A
2004;ES615;M;F;DIV;473.000077;A
2004;ES616;_T;_T;DIV;411.9999;A
2004;ES616;_T;F;DIV;411.9999;A
2004;ES616;M;_T;DIV;411.9999;A
2004;ES616;M;F;DIV;411.9999;A
2004;ES617;_T;_T;DIV;1704.999483;A
2004;ES617;_T;F;DIV;1704.999483;A
2004;ES617;M;_T;DIV;1704.999483;A
2004;ES617;M;F;DIV;1704.999483;A
2004;ES618;_T;_T;DIV;1874.999382;A
2004;ES618;_T;F;DIV;1874.999382;A
2004;ES618;M;_T;DIV;1874.999382;A
2004;ES618;M;F;DIV;1874.999382;A
2003;ES61;_T;_T;DIV;6791.000174;A
2003;ES61;_T;F;DIV;6791.000174;A
2003;ES61;M;_T;DIV;6791.000174;A
2003;ES61;M;F;DIV;6791.000174;A
2003;ES611;_T;_T;DIV;513.000075;A
2003;ES611;_T;F;DIV;513.000075;A
2003;ES611;M;_T;DIV;513.000075;A
2003;ES611;M;F;DIV;513.000075;A
2003;ES612;_T;_T;DIV;1006.00038;A
2003;ES612;_T;F;DIV;1006.00038;A
2003;ES612;M;_T;DIV;1006.00038;A
2003;ES612;M;F;DIV;1006.00038;A
2003;ES613;_T;_T;DIV;567.99999;A
2003;ES613;_T;F;DIV;567.99999;A
2003;ES613;M;_T;DIV;567.99999;A
2003;ES613;M;F;DIV;567.99999;A
2003;ES614;_T;_T;DIV;787.999854;A
2003;ES614;_T;F;DIV;787.999854;A
2003;ES614;M;_T;DIV;787.999854;A
2003;ES614;M;F;DIV;787.999854;A
2003;ES615;_T;_T;DIV;439.999954;A
2003;ES615;_T;F;DIV;439.999954;A
2003;ES615;M;_T;DIV;439.999954;A
2003;ES615;M;F;DIV;439.999954;A
2003;ES616;_T;_T;DIV;408.000085;A
2003;ES616;_T;F;DIV;408.000085;A
2003;ES616;M;_T;DIV;408.000085;A
2003;ES616;M;F;DIV;408.000085;A
2003;ES617;_T;_T;DIV;1500.999744;A
2003;ES617;_T;F;DIV;1500.999744;A
2003;ES617;M;_T;DIV;1500.999744;A
2003;ES617;M;F;DIV;1500.999744;A
2003;ES618;_T;_T;DIV;1567.000092;A
2003;ES618;_T;F;DIV;1567.000092;A
2003;ES618;M;_T;DIV;1567.000092;A
2003;ES618;M;F;DIV;1567.000092;A
2002;ES61;_T;_T;DIV;6363.999709;A
2002;ES61;_T;F;DIV;6363.999709;A
2002;ES61;M;_T;DIV;6363.999709;A
2002;ES61;M;F;DIV;6363.999709;A
2002;ES611;_T;_T;DIV;462.9999;A
2002;ES611;_T;F;DIV;462.9999;A
2002;ES611;M;_T;DIV;462.9999;A
2002;ES611;M;F;DIV;462.9999;A
2002;ES612;_T;_T;DIV;957.999859;A
2002;ES612;_T;F;DIV;957.999859;A
2002;ES612;M;_T;DIV;957.999859;A
2002;ES612;M;F;DIV;957.999859;A
2002;ES613;_T;_T;DIV;493.999804;A
2002;ES613;_T;F;DIV;493.999804;A
2002;ES613;M;_T;DIV;493.999804;A
2002;ES613;M;F;DIV;493.999804;A
2002;ES614;_T;_T;DIV;746.999952;A
2002;ES614;_T;F;DIV;746.999952;A
2002;ES614;M;_T;DIV;746.999952;A
2002;ES614;M;F;DIV;746.999952;A
2002;ES615;_T;_T;DIV;333.0;A
2002;ES615;_T;F;DIV;333.0;A
2002;ES615;M;_T;DIV;333.0;A
2002;ES615;M;F;DIV;333.0;A
2002;ES616;_T;_T;DIV;356.999936;A
2002;ES616;_T;F;DIV;356.999936;A
2002;ES616;M;_T;DIV;356.999936;A
2002;ES616;M;F;DIV;356.999936;A
2002;ES617;_T;_T;DIV;1505.000544;A
2002;ES617;_T;F;DIV;1505.000544;A
2002;ES617;M;_T;DIV;1505.000544;A
2002;ES617;M;F;DIV;1505.000544;A
2002;ES618;_T;_T;DIV;1506.999714;A
2002;ES618;_T;F;DIV;1506.999714;A
2002;ES618;M;_T;DIV;1506.999714;A
2002;ES618;M;F;DIV;1506.999714;A
2001;ES61;_T;_T;DIV;5750.999337;A
2001;ES61;_T;F;DIV;5750.999337;A
2001;ES61;M;_T;DIV;5750.999337;A
2001;ES61;M;F;DIV;5750.999337;A
2001;ES611;_T;_T;DIV;423.999939;A
2001;ES611;_T;F;DIV;423.999939;A
2001;ES611;M;_T;DIV;423.999939;A
2001;ES611;M;F;DIV;423.999939;A
2001;ES612;_T;_T;DIV;862.99983;A
2001;ES612;_T;F;DIV;862.99983;A
2001;ES612;M;_T;DIV;862.99983;A
2001;ES612;M;F;DIV;862.99983;A
2001;ES613;_T;_T;DIV;500.000085;A
2001;ES613;_T;F;DIV;500.000085;A
2001;ES613;M;_T;DIV;500.000085;A
2001;ES613;M;F;DIV;500.000085;A
2001;ES614;_T;_T;DIV;630.000204;A
2001;ES614;_T;F;DIV;630.000204;A
2001;ES614;M;_T;DIV;630.000204;A
2001;ES614;M;F;DIV;630.000204;A
2001;ES615;_T;_T;DIV;327.999998;A
2001;ES615;_T;F;DIV;327.999998;A
2001;ES615;M;_T;DIV;327.999998;A
2001;ES615;M;F;DIV;327.999998;A
2001;ES616;_T;_T;DIV;297.999919;A
2001;ES616;_T;F;DIV;297.999919;A
2001;ES616;M;_T;DIV;297.999919;A
2001;ES616;M;F;DIV;297.999919;A
2001;ES617;_T;_T;DIV;1340.999712;A
2001;ES617;_T;F;DIV;1340.999712;A
2001;ES617;M;_T;DIV;1340.999712;A
2001;ES617;M;F;DIV;1340.999712;A
2001;ES618;_T;_T;DIV;1366.99965;A
2001;ES618;_T;F;DIV;1366.99965;A
2001;ES618;M;_T;DIV;1366.99965;A
2001;ES618;M;F;DIV;1366.99965;A
2000;ES61;_T;_T;DIV;5740.00032;A
2000;ES61;_T;F;DIV;5740.00032;A
2000;ES61;M;_T;DIV;5740.00032;A
2000;ES61;M;F;DIV;5740.00032;A
2000;ES611;_T;_T;DIV;411.0;A
2000;ES611;_T;F;DIV;411.0;A
2000;ES611;M;_T;DIV;411.0;A
2000;ES611;M;F;DIV;411.0;A
2000;ES612;_T;_T;DIV;936.000311;A
2000;ES612;_T;F;DIV;936.000311;A
2000;ES612;M;_T;DIV;936.000311;A
2000;ES612;M;F;DIV;936.000311;A
2000;ES613;_T;_T;DIV;464.000102;A
2000;ES613;_T;F;DIV;464.000102;A
2000;ES613;M;_T;DIV;464.000102;A
2000;ES613;M;F;DIV;464.000102;A
2000;ES614;_T;_T;DIV;665.999884;A
2000;ES614;_T;F;DIV;665.999884;A
2000;ES614;M;_T;DIV;665.999884;A
2000;ES614;M;F;DIV;665.999884;A
2000;ES615;_T;_T;DIV;376.999989;A
2000;ES615;_T;F;DIV;376.999989;A
2000;ES615;M;_T;DIV;376.999989;A
2000;ES615;M;F;DIV;376.999989;A
2000;ES616;_T;_T;DIV;255.999936;A
2000;ES616;_T;F;DIV;255.999936;A
2000;ES616;M;_T;DIV;255.999936;A
2000;ES616;M;F;DIV;255.999936;A
2000;ES617;_T;_T;DIV;1409.0005;A
2000;ES617;_T;F;DIV;1409.0005;A
2000;ES617;M;_T;DIV;1409.0005;A
2000;ES617;M;F;DIV;1409.0005;A
2000;ES618;_T;_T;DIV;1220.999598;A
2000;ES618;_T;F;DIV;1220.999598;A
2000;ES618;M;_T;DIV;1220.999598;A
2000;ES618;M;F;DIV;1220.999598;A
1999;ES61;_T;_T;DIV;5117.000106;A
1999;ES61;_T;F;DIV;5117.000106;A
1999;ES61;M;_T;DIV;5117.000106;A
1999;ES61;M;F;DIV;5117.000106;A
1999;ES611;_T;_T;DIV;386.000076;A
1999;ES611;_T;F;DIV;386.000076;A
1999;ES611;M;_T;DIV;386.000076;A
1999;ES611;M;F;DIV;386.000076;A
1999;ES612;_T;_T;DIV;839.999809;A
1999;ES612;_T;F;DIV;839.999809;A
1999;ES612;M;_T;DIV;839.999809;A
1999;ES612;M;F;DIV;839.999809;A
1999;ES613;_T;_T;DIV;382.999968;A
1999;ES613;_T;F;DIV;382.999968;A
1999;ES613;M;_T;DIV;382.999968;A
1999;ES613;M;F;DIV;382.999968;A
1999;ES614;_T;_T;DIV;575.999946;A
1999;ES614;_T;F;DIV;575.999946;A
1999;ES614;M;_T;DIV;575.999946;A
1999;ES614;M;F;DIV;575.999946;A
1999;ES615;_T;_T;DIV;300.00003;A
1999;ES615;_T;F;DIV;300.00003;A
1999;ES615;M;_T;DIV;300.00003;A
1999;ES615;M;F;DIV;300.00003;A
1999;ES616;_T;_T;DIV;301.999996;A
1999;ES616;_T;F;DIV;301.999996;A
1999;ES616;M;_T;DIV;301.999996;A
1999;ES616;M;F;DIV;301.999996;A
1999;ES617;_T;_T;DIV;1150.000369;A
1999;ES617;_T;F;DIV;1150.000369;A
1999;ES617;M;_T;DIV;1150.000369;A
1999;ES617;M;F;DIV;1150.000369;A
1999;ES618;_T;_T;DIV;1179.999912;A
