D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2014;ES618;11;DIV;3841.09432;A
2014;ES618;10;DIV;3841.09432;A
2014;ES618;1;DIV;3841.09432;A
2014;ES618;22;DIV;285.76506;A
2014;ES618;20;DIV;223.97802;A
2014;ES618;2;DIV;127.43577;A
2014;ES618;3;DIV;96.54225;A
2014;ES618;30;DIV;61.78704;A
2014;ES618;4;DIV;47.62751;A
2014;ES618;5;DIV;14.15953;A
2013;ES61;00;DIV;16473.17478;A
2013;ES61;11;DIV;14811.65559;A
2013;ES61;10;DIV;14811.65559;A
2013;ES61;1;DIV;14811.65559;A
2013;ES61;22;DIV;1661.51919;A
2013;ES61;20;DIV;1245.66396;A
2013;ES61;2;DIV;649.33977;A
2013;ES61;3;DIV;596.32419;A
2013;ES61;30;DIV;415.85523;A
2013;ES61;4;DIV;291.34332;A
2013;ES61;5;DIV;124.51191;A
2013;ES611;00;DIV;1267.4696;A
2013;ES611;11;DIV;1040.9012;A
2013;ES611;10;DIV;1040.9012;A
2013;ES611;1;DIV;1040.9012;A
2013;ES611;22;DIV;226.5684;A
2013;ES611;20;DIV;144.4784;A
2013;ES611;2;DIV;95.2244;A
2013;ES611;3;DIV;49.254;A
2013;ES611;30;DIV;82.09;A
2013;ES611;4;DIV;52.5376;A
2013;ES611;5;DIV;29.5524;A
2013;ES612;00;DIV;2358.7305;A
2013;ES612;11;DIV;2225.41095;A
2013;ES612;10;DIV;2225.41095;A
2013;ES612;1;DIV;2225.41095;A
2013;ES612;22;DIV;133.31955;A
2013;ES612;20;DIV;105.4836;A
2013;ES612;2;DIV;48.34665;A
2013;ES612;3;DIV;57.13695;A
2013;ES612;30;DIV;27.83595;A
2013;ES612;4;DIV;24.90585;A
2013;ES612;5;DIV;2.9301;A
2013;ES613;00;DIV;1452.76866;A
2013;ES613;11;DIV;1378.16336;A
2013;ES613;10;DIV;1378.16336;A
2013;ES613;1;DIV;1378.16336;A
2013;ES613;22;DIV;74.6053;A
2013;ES613;20;DIV;65.11008;A
2013;ES613;2;DIV;33.9115;A
2013;ES613;3;DIV;31.19858;A
2013;ES613;30;DIV;9.49522;A
2013;ES613;4;DIV;9.49522;A
2013;ES614;00;DIV;1822.15704;A
2013;ES614;11;DIV;1658.49024;A
2013;ES614;10;DIV;1658.49024;A
2013;ES614;1;DIV;1658.49024;A
2013;ES614;22;DIV;163.6668;A
2013;ES614;20;DIV;130.93344;A
2013;ES614;2;DIV;75.01395;A
2013;ES614;3;DIV;55.91949;A
2013;ES614;30;DIV;32.73336;A
2013;ES614;4;DIV;28.64169;A
2013;ES614;5;DIV;4.09167;A
2013;ES615;00;DIV;995.33511;A
2013;ES615;11;DIV;945.06566;A
2013;ES615;10;DIV;945.06566;A
2013;ES615;1;DIV;945.06566;A
2013;ES615;22;DIV;50.26945;A
2013;ES615;20;DIV;37.34302;A
2013;ES615;2;DIV;20.10778;A
2013;ES615;3;DIV;17.23524;A
2013;ES615;30;DIV;12.92643;A
2013;ES615;4;DIV;8.61762;A
2013;ES615;5;DIV;4.30881;A
2013;ES616;00;DIV;1155.71547;A
2013;ES616;11;DIV;1080.92558;A
2013;ES616;10;DIV;1080.92558;A
2013;ES616;1;DIV;1080.92558;A
2013;ES616;22;DIV;74.78989;A
2013;ES616;20;DIV;62.08972;A
2013;ES616;2;DIV;32.45599;A
2013;ES616;3;DIV;29.63373;A
2013;ES616;30;DIV;12.70017;A
2013;ES616;4;DIV;11.28904;A
2013;ES616;5;DIV;1.41113;A
2013;ES617;00;DIV;3581.6334;A
2013;ES617;11;DIV;2938.2606;A
2013;ES617;10;DIV;2938.2606;A
2013;ES617;1;DIV;2938.2606;A
2013;ES617;22;DIV;643.3728;A
2013;ES617;20;DIV;462.4242;A
2013;ES617;2;DIV;215.415;A
2013;ES617;3;DIV;247.0092;A
2013;ES617;30;DIV;180.9486;A
2013;ES617;4;DIV;112.0158;A
2013;ES617;5;DIV;68.9328;A
2013;ES618;00;DIV;3839.365;A
2013;ES618;11;DIV;3544.438;A
2013;ES618;10;DIV;3544.438;A
2013;ES618;1;DIV;3544.438;A
2013;ES618;22;DIV;294.927;A
2013;ES618;20;DIV;237.8015;A
2013;ES618;2;DIV;128.8645;A
2013;ES618;3;DIV;108.937;A
2013;ES618;30;DIV;57.1255;A
2013;ES618;4;DIV;43.8405;A
2013;ES618;5;DIV;13.285;A
2012;ES61;00;DIV;19100.05171;A
2012;ES61;11;DIV;17258.22815;A
2012;ES61;10;DIV;17258.22815;A
2012;ES61;1;DIV;17258.22815;A
2012;ES61;22;DIV;1841.82356;A
2012;ES61;20;DIV;1360.32673;A
2012;ES61;2;DIV;685.72937;A
2012;ES61;3;DIV;674.59736;A
2012;ES61;30;DIV;481.49683;A
2012;ES61;4;DIV;343.43968;A
2012;ES61;5;DIV;138.05715;A
2012;ES611;00;DIV;1673.28115;A
2012;ES611;11;DIV;1408.17336;A
2012;ES611;10;DIV;1408.17336;A
2012;ES611;1;DIV;1408.17336;A
2012;ES611;22;DIV;265.10779;A
2012;ES611;20;DIV;190.34644;A
2012;ES611;2;DIV;110.69896;A
2012;ES611;3;DIV;79.64748;A
2012;ES611;30;DIV;74.76135;A
2012;ES611;4;DIV;59.36826;A
2012;ES611;5;DIV;15.39309;A
2012;ES612;00;DIV;2751.43454;A
2012;ES612;11;DIV;2613.0326;A
2012;ES612;10;DIV;2613.0326;A
2012;ES612;1;DIV;2613.0326;A
2012;ES612;22;DIV;138.40194;A
2012;ES612;20;DIV;106.05998;A
2012;ES612;2;DIV;39.69376;A
2012;ES612;3;DIV;66.36622;A
2012;ES612;30;DIV;32.34196;A
2012;ES612;4;DIV;24.02278;A
2012;ES612;5;DIV;8.31918;A
2012;ES613;00;DIV;1519.27045;A
2012;ES613;11;DIV;1430.835;A
2012;ES613;10;DIV;1430.835;A
2012;ES613;1;DIV;1430.835;A
2012;ES613;22;DIV;88.43545;A
2012;ES613;20;DIV;62.89087;A
2012;ES613;2;DIV;31.92088;A
2012;ES613;3;DIV;30.96999;A
2012;ES613;30;DIV;25.54458;A
2012;ES613;4;DIV;21.79986;A
2012;ES613;5;DIV;3.74472;A
2012;ES614;00;DIV;2194.10578;A
2012;ES614;11;DIV;1947.75424;A
2012;ES614;10;DIV;1947.75424;A
2012;ES614;1;DIV;1947.75424;A
2012;ES614;22;DIV;246.35154;A
2012;ES614;20;DIV;204.1185;A
2012;ES614;2;DIV;116.97968;A
2012;ES614;3;DIV;87.13882;A
2012;ES614;30;DIV;42.23304;A
2012;ES614;4;DIV;36.89052;A
2012;ES614;5;DIV;5.34252;A
2012;ES615;00;DIV;1090.26737;A
2012;ES615;11;DIV;1044.37038;A
2012;ES615;10;DIV;1044.37038;A
2012;ES615;1;DIV;1044.37038;A
2012;ES615;22;DIV;45.89699;A
2012;ES615;20;DIV;34.66328;A
2012;ES615;2;DIV;22.85228;A
2012;ES615;3;DIV;11.811;A
2012;ES615;30;DIV;11.23371;A
2012;ES615;4;DIV;7.09323;A
2012;ES615;5;DIV;4.14048;A
2012;ES616;00;DIV;1282.34085;A
2012;ES616;11;DIV;1221.0704;A
2012;ES616;10;DIV;1221.0704;A
2012;ES616;1;DIV;1221.0704;A
2012;ES616;22;DIV;61.27045;A
2012;ES616;20;DIV;48.8112;A
2012;ES616;2;DIV;24.93946;A
2012;ES616;3;DIV;23.87174;A
2012;ES616;30;DIV;12.45925;A
2012;ES616;4;DIV;7.42164;A
2012;ES616;5;DIV;5.03761;A
2012;ES617;00;DIV;4090.46015;A
2012;ES617;11;DIV;3393.52035;A
2012;ES617;10;DIV;3393.52035;A
2012;ES617;1;DIV;3393.52035;A
2012;ES617;22;DIV;696.9398;A
2012;ES617;20;DIV;472.42826;A
2012;ES617;2;DIV;213.15317;A
2012;ES617;3;DIV;259.27509;A
2012;ES617;30;DIV;224.51154;A
2012;ES617;4;DIV;142.72583;A
2012;ES617;5;DIV;81.78571;A
2012;ES618;00;DIV;4498.89142;A
2012;ES618;11;DIV;4199.47182;A
2012;ES618;10;DIV;4199.47182;A
2012;ES618;1;DIV;4199.47182;A
2012;ES618;22;DIV;299.4196;A
2012;ES618;20;DIV;241.0082;A
2012;ES618;2;DIV;125.49118;A
2012;ES618;3;DIV;115.51702;A
2012;ES618;30;DIV;58.4114;A
2012;ES618;4;DIV;44.11756;A
2012;ES618;5;DIV;14.29384;A
2011;ES61;00;DIV;18257.58564089;A
2011;ES61;11;DIV;16552.03276623;A
2011;ES61;10;DIV;16552.03276623;A
2011;ES61;1;DIV;16552.03276623;A
2011;ES61;22;DIV;1705.55287466;A
2011;ES61;20;DIV;1184.54189462;A
2011;ES61;2;DIV;589.24132598;A
2011;ES61;3;DIV;595.30056864;A
2011;ES61;30;DIV;521.01098004;A
2011;ES61;4;DIV;403.16645125;A
2011;ES61;5;DIV;117.84452879;A
2011;ES611;00;DIV;1426.82187464;A
2011;ES611;11;DIV;1156.22364679;A
2011;ES611;10;DIV;1156.22364679;A
2011;ES611;1;DIV;1156.22364679;A
2011;ES611;22;DIV;270.59822785;A
2011;ES611;20;DIV;158.99537814;A
2011;ES611;2;DIV;104.39443599;A
2011;ES611;3;DIV;54.60094215;A
2011;ES611;30;DIV;111.60284971;A
2011;ES611;4;DIV;101.18947045;A
2011;ES611;5;DIV;10.41337926;A
2011;ES612;00;DIV;2822.48660103;A
2011;ES612;11;DIV;2698.50060147;A
2011;ES612;10;DIV;2698.50060147;A
2011;ES612;1;DIV;2698.50060147;A
2011;ES612;22;DIV;123.98599956;A
2011;ES612;20;DIV;102.31047471;A
2011;ES612;2;DIV;48.77743848;A
2011;ES612;3;DIV;53.53303623;A
2011;ES612;30;DIV;21.67552485;A
2011;ES612;4;DIV;21.67552485;A
2011;ES613;00;DIV;1607.8291226;A
2011;ES613;11;DIV;1530.33961456;A
2011;ES613;10;DIV;1530.33961456;A
2011;ES613;1;DIV;1530.33961456;A
2011;ES613;22;DIV;77.48950804;A
2011;ES613;20;DIV;62.4875592;A
2011;ES613;2;DIV;23.35535114;A
2011;ES613;3;DIV;39.13220806;A
2011;ES613;30;DIV;15.00194884;A
2011;ES613;4;DIV;12.74825134;A
2011;ES613;5;DIV;2.2536975;A
2011;ES614;00;DIV;2058.63585768;A
2011;ES614;11;DIV;1876.85929792;A
2011;ES614;10;DIV;1876.85929792;A
2011;ES614;1;DIV;1876.85929792;A
2011;ES614;22;DIV;181.77655976;A
2011;ES614;20;DIV;132.59309232;A
2011;ES614;2;DIV;74.45246836;A
2011;ES614;3;DIV;58.14062396;A
2011;ES614;30;DIV;49.18346744;A
2011;ES614;4;DIV;42.65872968;A
2011;ES614;5;DIV;6.52473776;A
2011;ES615;00;DIV;976.40048302;A
2011;ES615;11;DIV;917.69792281;A
2011;ES615;10;DIV;917.69792281;A
2011;ES615;1;DIV;917.69792281;A
2011;ES615;22;DIV;58.70256021;A
2011;ES615;20;DIV;38.85038757;A
2011;ES615;2;DIV;25.46125809;A
2011;ES615;3;DIV;13.38912948;A
2011;ES615;30;DIV;19.85217264;A
2011;ES615;4;DIV;14.80853846;A
2011;ES615;5;DIV;5.04363418;A
2011;ES616;00;DIV;1223.16206129;A
2011;ES616;11;DIV;1158.66816007;A
2011;ES616;10;DIV;1158.66816007;A
2011;ES616;1;DIV;1158.66816007;A
2011;ES616;22;DIV;64.49390122;A
2011;ES616;20;DIV;49.13102638;A
2011;ES616;2;DIV;23.85031367;A
2011;ES616;3;DIV;25.28071271;A
2011;ES616;30;DIV;15.36287484;A
2011;ES616;4;DIV;14.09495541;A
2011;ES616;5;DIV;1.26791943;A
2011;ES617;00;DIV;3827.02436747;A
2011;ES617;11;DIV;3168.30415595;A
2011;ES617;10;DIV;3168.30415595;A
2011;ES617;1;DIV;3168.30415595;A
2011;ES617;22;DIV;658.72021152;A
2011;ES617;20;DIV;424.64346596;A
2011;ES617;2;DIV;192.97248933;A
2011;ES617;3;DIV;231.67097663;A
2011;ES617;30;DIV;234.07674556;A
2011;ES617;4;DIV;157.08119118;A
2011;ES617;5;DIV;76.99555438;A
2011;ES618;00;DIV;4315.22527316;A
2011;ES618;11;DIV;4045.43936666;A
2011;ES618;10;DIV;4045.43936666;A
2011;ES618;1;DIV;4045.43936666;A
2011;ES618;22;DIV;269.7859065;A
2011;ES618;20;DIV;215.53051034;A
2011;ES618;2;DIV;95.97757092;A
2011;ES618;3;DIV;119.55293942;A
2011;ES618;30;DIV;54.25539616;A
2011;ES618;4;DIV;38.90978988;A
2011;ES618;5;DIV;15.34560628;A
2010;ES61;00;DIV;18373.44232079;A
2010;ES61;11;DIV;16801.77228822;A
2010;ES61;10;DIV;16801.77228822;A
2010;ES61;1;DIV;16801.77228822;A
2010;ES61;22;DIV;1571.67003257;A
2010;ES61;20;DIV;1571.67003257;A
2010;ES61;2;DIV;1147.09138578;A
2010;ES61;3;DIV;424.57864679;A
2010;ES611;00;DIV;1362.40772485;A
2010;ES611;11;DIV;1158.86289418;A
2010;ES611;10;DIV;1158.86289418;A
2010;ES611;1;DIV;1158.86289418;A
2010;ES611;22;DIV;203.54483067;A
2010;ES611;20;DIV;203.54483067;A
2010;ES611;2;DIV;126.39459315;A
2010;ES611;3;DIV;77.15023752;A
2010;ES612;00;DIV;2718.61775842;A
2010;ES612;11;DIV;2593.35601474;A
2010;ES612;10;DIV;2593.35601474;A
2010;ES612;1;DIV;2593.35601474;A
2010;ES612;22;DIV;125.26174368;A
2010;ES612;20;DIV;125.26174368;A
2010;ES612;2;DIV;110.41189272;A
2010;ES612;3;DIV;14.84985096;A
2010;ES613;00;DIV;1659.02026916;A
2010;ES613;11;DIV;1585.79593964;A
2010;ES613;10;DIV;1585.79593964;A
2010;ES613;1;DIV;1585.79593964;A
2010;ES613;22;DIV;73.22432952;A
2010;ES613;20;DIV;73.22432952;A
2010;ES613;2;DIV;56.23049951;A
2010;ES613;3;DIV;16.99383001;A
2010;ES614;00;DIV;2005.38373943;A
2010;ES614;11;DIV;1855.97469371;A
2010;ES614;10;DIV;1855.97469371;A
2010;ES614;1;DIV;1855.97469371;A
2010;ES614;22;DIV;149.40904572;A
2010;ES614;20;DIV;149.40904572;A
2010;ES614;2;DIV;112.85586514;A
2010;ES614;3;DIV;36.55318058;A
2010;ES615;00;DIV;992.51673019;A
2010;ES615;11;DIV;931.11628971;A
2010;ES615;10;DIV;931.11628971;A
2010;ES615;1;DIV;931.11628971;A
2010;ES615;22;DIV;61.40044048;A
2010;ES615;20;DIV;61.40044048;A
2010;ES615;2;DIV;47.72020165;A
2010;ES615;3;DIV;13.68023883;A
2010;ES616;00;DIV;1193.6878551;A
2010;ES616;11;DIV;1150.05839372;A
2010;ES616;10;DIV;1150.05839372;A
2010;ES616;1;DIV;1150.05839372;A
2010;ES616;22;DIV;43.62946138;A
2010;ES616;20;DIV;43.62946138;A
2010;ES616;2;DIV;36.72302004;A
2010;ES616;3;DIV;6.90644134;A
2010;ES617;00;DIV;3876.9745934;A
2010;ES617;11;DIV;3253.52142846;A
2010;ES617;10;DIV;3253.52142846;A
2010;ES617;1;DIV;3253.52142846;A
2010;ES617;22;DIV;623.45316494;A
2010;ES617;20;DIV;623.45316494;A
2010;ES617;2;DIV;419.66845522;A
2010;ES617;3;DIV;203.78470972;A
2010;ES618;00;DIV;4564.83365024;A
2010;ES618;11;DIV;4273.08663406;A
2010;ES618;10;DIV;4273.08663406;A
2010;ES618;1;DIV;4273.08663406;A
2010;ES618;22;DIV;291.74701618;A
2010;ES618;20;DIV;291.74701618;A
2010;ES618;2;DIV;237.08685835;A
2010;ES618;3;DIV;54.66015783;A
2009;ES61;00;DIV;17493.840001105;A
2009;ES61;11;DIV;16026.834527931;A
2009;ES61;10;DIV;16026.834527931;A
2009;ES61;1;DIV;16026.834527931;A
2009;ES61;22;DIV;1467.005473174;A
2009;ES61;20;DIV;1078.223561632;A
2009;ES61;2;DIV;534.771443261;A
2009;ES61;3;DIV;543.452118371;A
2009;ES61;30;DIV;388.781911542;A
2009;ES61;4;DIV;291.188835263;A
2009;ES61;5;DIV;97.593076279;A
2009;ES611;00;DIV;1275.959999958;A
2009;ES611;11;DIV;1086.424375206;A
2009;ES611;10;DIV;1086.424375206;A
2009;ES611;1;DIV;1086.424375206;A
2009;ES611;22;DIV;189.535624752;A
2009;ES611;20;DIV;112.633096672;A
2009;ES611;2;DIV;76.010948688;A
2009;ES611;3;DIV;36.622147984;A
2009;ES611;30;DIV;76.90252808;A
2009;ES611;4;DIV;68.74350694;A
2009;ES611;5;DIV;8.15902114;A
2009;ES612;00;DIV;2773.590000972;A
2009;ES612;11;DIV;2674.352253789;A
2009;ES612;10;DIV;2674.352253789;A
2009;ES612;1;DIV;2674.352253789;A
2009;ES612;22;DIV;99.237747183;A
2009;ES612;20;DIV;84.239955955;A
2009;ES612;2;DIV;40.479033346;A
2009;ES612;3;DIV;43.760922609;A
2009;ES612;30;DIV;14.997791228;A
2009;ES612;4;DIV;10.290421096;A
2009;ES612;5;DIV;4.707370132;A
2009;ES613;00;DIV;1537.74000012;A
2009;ES613;11;DIV;1455.034407697;A
2009;ES613;10;DIV;1455.034407697;A
2009;ES613;1;DIV;1455.034407697;A
2009;ES613;22;DIV;82.705592423;A
2009;ES613;20;DIV;61.137061615;A
2009;ES613;2;DIV;37.568530808;A
2009;ES613;3;DIV;23.568530807;A
2009;ES613;30;DIV;21.568530808;A
2009;ES613;4;DIV;17.872464457;A
2009;ES613;5;DIV;3.696066351;A
2009;ES614;00;DIV;1967.070000359;A
2009;ES614;11;DIV;1803.936352634;A
2009;ES614;10;DIV;1803.936352634;A
2009;ES614;1;DIV;1803.936352634;A
2009;ES614;22;DIV;163.133647725;A
2009;ES614;20;DIV;131.071116975;A
2009;ES614;2;DIV;69.120225735;A
2009;ES614;3;DIV;61.95089124;A
2009;ES614;30;DIV;32.06253075;A
2009;ES614;4;DIV;29.86081885;A
2009;ES614;5;DIV;2.2017119;A
2009;ES615;00;DIV;1012.380000091;A
2009;ES615;11;DIV;948.980239182;A
2009;ES615;10;DIV;948.980239182;A
2009;ES615;1;DIV;948.980239182;A
2009;ES615;22;DIV;63.399760909;A
2009;ES615;20;DIV;49.718560011;A
2009;ES615;2;DIV;29.371989792;A
2009;ES615;3;DIV;20.346570219;A
2009;ES615;30;DIV;13.681200898;A
2009;ES615;4;DIV;12.501175772;A
2009;ES615;5;DIV;1.180025126;A
2009;ES616;00;DIV;1122.459999905;A
2009;ES616;11;DIV;1093.062668513;A
2009;ES616;10;DIV;1093.062668513;A
2009;ES616;1;DIV;1093.062668513;A
2009;ES616;22;DIV;29.397331392;A
2009;ES616;20;DIV;24.105627904;A
2009;ES616;2;DIV;7.570203488;A
2009;ES616;3;DIV;16.535424416;A
2009;ES616;30;DIV;5.291703488;A
2009;ES616;4;DIV;4.152453488;A
2009;ES616;5;DIV;1.13925;A
2009;ES617;00;DIV;3607.690000055;A
2009;ES617;11;DIV;2994.47098066;A
2009;ES617;10;DIV;2994.47098066;A
2009;ES617;1;DIV;2994.47098066;A
2009;ES617;22;DIV;613.219019395;A
2009;ES617;20;DIV;421.520860825;A
2009;ES617;2;DIV;179.714449204;A
2009;ES617;3;DIV;241.806411621;A
2009;ES617;30;DIV;191.69815857;A
2009;ES617;4;DIV;126.77961174;A
2009;ES617;5;DIV;64.91854683;A
2009;ES618;00;DIV;4196.949999645;A
2009;ES618;11;DIV;3970.57325025;A
2009;ES618;10;DIV;3970.57325025;A
2009;ES618;1;DIV;3970.57325025;A
2009;ES618;22;DIV;226.376749395;A
2009;ES618;20;DIV;193.797281675;A
2009;ES618;2;DIV;94.9360622;A
2009;ES618;3;DIV;98.861219475;A
2009;ES618;30;DIV;32.57946772;A
2009;ES618;4;DIV;20.98838292;A
2009;ES618;5;DIV;11.5910848;A
2008;ES61;00;DIV;19784.701197956;A
2008;ES61;11;DIV;18129.391335934;A
2008;ES61;10;DIV;18129.391335934;A
2008;ES61;1;DIV;18129.391335934;A
2008;ES61;22;DIV;1620.69628816;A
2008;ES61;20;DIV;1168.456436589;A
2008;ES61;2;DIV;625.191433685;A
2008;ES61;3;DIV;543.265002904;A
2008;ES61;30;DIV;452.239851571;A
2008;ES61;4;DIV;358.770774381;A
2008;ES61;5;DIV;93.46907719;A
2008;ES61;NC0;DIV;34.613573862;A
2008;ES61;NC;DIV;34.613573862;A
2008;ES611;00;DIV;1459.899390218;A
2008;ES611;11;DIV;1274.213004056;A
2008;ES611;10;DIV;1274.213004056;A
2008;ES611;1;DIV;1274.213004056;A
2008;ES611;22;DIV;175.774798717;A
2008;ES611;20;DIV;105.364047794;A
2008;ES611;2;DIV;71.715384557;A
2008;ES611;3;DIV;33.648663237;A
2008;ES611;30;DIV;70.410750923;A
2008;ES611;4;DIV;61.987126996;A
2008;ES611;5;DIV;8.423623927;A
2008;ES611;NC0;DIV;9.911587445;A
2008;ES611;NC;DIV;9.911587445;A
2008;ES612;00;DIV;3029.88628849;A
2008;ES612;11;DIV;2923.247315222;A
2008;ES612;10;DIV;2923.247315222;A
2008;ES612;1;DIV;2923.247315222;A
2008;ES612;22;DIV;106.638973268;A
2008;ES612;20;DIV;97.880034856;A
2008;ES612;2;DIV;48.832544641;A
2008;ES612;3;DIV;49.047490215;A
2008;ES612;30;DIV;8.758938412;A
2008;ES612;4;DIV;7.507661496;A
2008;ES612;5;DIV;1.251276916;A
2008;ES613;00;DIV;1595.530376772;A
2008;ES613;11;DIV;1524.094256016;A
2008;ES613;10;DIV;1524.094256016;A
2008;ES613;1;DIV;1524.094256016;A
2008;ES613;22;DIV;71.436120756;A
2008;ES613;20;DIV;56.755966458;A
2008;ES613;2;DIV;37.910075814;A
2008;ES613;3;DIV;18.845890644;A
2008;ES613;30;DIV;14.680154298;A
2008;ES613;4;DIV;11.656805628;A
2008;ES613;5;DIV;3.02334867;A
2008;ES614;00;DIV;2172.357568834;A
2008;ES614;11;DIV;2024.217087226;A
2008;ES614;10;DIV;2024.217087226;A
2008;ES614;1;DIV;2024.217087226;A
2008;ES614;22;DIV;148.140481608;A
2008;ES614;20;DIV;110.67828621;A
2008;ES614;2;DIV;66.382890876;A
2008;ES614;3;DIV;44.295395334;A
2008;ES614;30;DIV;37.462195398;A
2008;ES614;4;DIV;26.421853454;A
2008;ES614;5;DIV;11.040341944;A
2008;ES615;00;DIV;1165.944181717;A
2008;ES615;11;DIV;1098.645353329;A
2008;ES615;10;DIV;1098.645353329;A
2008;ES615;1;DIV;1098.645353329;A
2008;ES615;22;DIV;67.298828388;A
2008;ES615;20;DIV;56.708154384;A
2008;ES615;2;DIV;37.749296332;A
2008;ES615;3;DIV;18.958858052;A
2008;ES615;30;DIV;10.590674004;A
2008;ES615;4;DIV;8.241869219;A
2008;ES615;5;DIV;2.348804785;A
2008;ES616;00;DIV;1297.204501345;A
2008;ES616;11;DIV;1251.695646249;A
2008;ES616;10;DIV;1251.695646249;A
2008;ES616;1;DIV;1251.695646249;A
2008;ES616;22;DIV;45.508855096;A
2008;ES616;20;DIV;37.191772978;A
2008;ES616;2;DIV;21.420921592;A
2008;ES616;3;DIV;15.770851386;A
2008;ES616;30;DIV;8.317082118;A
2008;ES616;4;DIV;8.317082118;A
2008;ES617;00;DIV;4187.089941605;A
2008;ES617;11;DIV;3434.499817537;A
2008;ES617;10;DIV;3434.499817537;A
2008;ES617;1;DIV;3434.499817537;A
2008;ES617;22;DIV;733.817082697;A
2008;ES617;20;DIV;463.070329989;A
2008;ES617;2;DIV;220.369253293;A
2008;ES617;3;DIV;242.701076696;A
2008;ES617;30;DIV;270.746752708;A
2008;ES617;4;DIV;206.869367392;A
2008;ES617;5;DIV;63.877385316;A
2008;ES617;NC0;DIV;18.773041371;A
2008;ES617;NC;DIV;18.773041371;A
2008;ES618;00;DIV;4876.788948975;A
2008;ES618;11;DIV;4598.778856299;A
2008;ES618;10;DIV;4598.778856299;A
2008;ES618;1;DIV;4598.778856299;A
2008;ES618;22;DIV;272.08114763;A
2008;ES618;20;DIV;240.80784392;A
2008;ES618;2;DIV;120.81106658;A
2008;ES618;3;DIV;119.99677734;A
2008;ES618;30;DIV;31.27330371;A
2008;ES618;4;DIV;27.769008078;A
2008;ES618;5;DIV;3.504295632;A
2008;ES618;NC0;DIV;5.928945046;A
2008;ES618;NC;DIV;5.928945046;A
2007;ES61;00;DIV;21609.099999161;A
2007;ES61;11;DIV;20076.022054045;A
2007;ES61;10;DIV;20076.022054045;A
2007;ES61;1;DIV;20076.022054045;A
2007;ES61;22;DIV;1309.765120969;A
2007;ES61;20;DIV;1003.332935837;A
2007;ES61;2;DIV;465.68960869;A
2007;ES61;3;DIV;537.643327147;A
2007;ES61;30;DIV;306.432185132;A
2007;ES61;4;DIV;240.437584802;A
2007;ES61;5;DIV;65.99460033;A
2007;ES61;NC0;DIV;223.312824147;A
2007;ES61;NC;DIV;223.312824147;A
2007;ES611;00;DIV;1642.139999901;A
2007;ES611;11;DIV;1419.244273884;A
2007;ES611;10;DIV;1419.244273884;A
2007;ES611;1;DIV;1419.244273884;A
2007;ES611;22;DIV;62.104438353;A
2007;ES611;20;DIV;44.376164381;A
2007;ES611;2;DIV;26.33868493;A
2007;ES611;3;DIV;18.037479451;A
2007;ES611;30;DIV;17.728273972;A
2007;ES611;4;DIV;13.732273972;A
2007;ES611;5;DIV;3.996;A
2007;ES611;NC0;DIV;160.791287664;A
2007;ES611;NC;DIV;160.791287664;A
2007;ES612;00;DIV;3287.229999146;A
2007;ES612;11;DIV;3137.205578845;A
2007;ES612;10;DIV;3137.205578845;A
2007;ES612;1;DIV;3137.205578845;A
2007;ES612;22;DIV;124.51336244;A
2007;ES612;20;DIV;105.492612948;A
2007;ES612;2;DIV;38.041498984;A
2007;ES612;3;DIV;67.451113964;A
2007;ES612;30;DIV;19.020749492;A
2007;ES612;4;DIV;19.020749492;A
2007;ES612;5;DIV;;A
2007;ES612;NC0;DIV;25.511057861;A
2007;ES612;NC;DIV;25.511057861;A
2007;ES613;00;DIV;1853.999999925;A
2007;ES613;11;DIV;1767.479999929;A
2007;ES613;10;DIV;1767.479999929;A
2007;ES613;1;DIV;1767.479999929;A
2007;ES613;22;DIV;86.519999996;A
2007;ES613;20;DIV;72.337142854;A
2007;ES613;2;DIV;44.365714284;A
2007;ES613;3;DIV;27.97142857;A
2007;ES613;30;DIV;14.182857142;A
2007;ES613;4;DIV;13.182857142;A
2007;ES613;5;DIV;1.0;A
2007;ES614;00;DIV;2389.41000052;A
2007;ES614;11;DIV;2233.505009264;A
2007;ES614;10;DIV;2233.505009264;A
2007;ES614;1;DIV;2233.505009264;A
2007;ES614;22;DIV;155.904991256;A
2007;ES614;20;DIV;125.297894312;A
2007;ES614;2;DIV;61.1296582;A
2007;ES614;3;DIV;64.168236112;A
2007;ES614;30;DIV;30.607096944;A
2007;ES614;4;DIV;23.443309208;A
2007;ES614;5;DIV;7.163787736;A
2007;ES615;00;DIV;1393.309999774;A
2007;ES615;11;DIV;1333.55485961;A
2007;ES615;10;DIV;1333.55485961;A
2007;ES615;1;DIV;1333.55485961;A
2007;ES615;22;DIV;59.755140164;A
2007;ES615;20;DIV;53.401269966;A
2007;ES615;2;DIV;29.2309985;A
2007;ES615;3;DIV;24.170271466;A
2007;ES615;30;DIV;6.353870198;A
2007;ES615;4;DIV;6.353870198;A
2007;ES616;00;DIV;1422.190000204;A
2007;ES616;11;DIV;1377.532483564;A
2007;ES616;10;DIV;1377.532483564;A
2007;ES616;1;DIV;1377.532483564;A
2007;ES616;22;DIV;44.65751664;A
2007;ES616;20;DIV;44.65751664;A
2007;ES616;2;DIV;18.132579976;A
2007;ES616;3;DIV;26.524936664;A
2007;ES617;00;DIV;4555.859999734;A
