TEMPORAL;LUG_NAC_PADRON;TERRITORIO;SEXO;INDICATOR;OBS_VALUE;FREQ
2020;54675;2571;M;HAB;6.0;A
2020;54675;2571;F;HAB;4.0;A
2020;54675;2572;_T;HAB;2.0;A
2020;54675;2572;F;HAB;2.0;A
2020;54675;2573;_T;HAB;1.0;A
2020;54675;2573;F;HAB;1.0;A
2020;54675;2574;_T;HAB;427.0;A
2020;54675;2574;M;HAB;97.0;A
2020;54675;2574;F;HAB;330.0;A
2020;54675;2576;_T;HAB;22.0;A
2020;54675;2576;M;HAB;1.0;A
2020;54675;2576;F;HAB;21.0;A
2020;54675;2701;_T;HAB;1.0;A
2020;54675;2701;F;HAB;1.0;A
2020;54675;2580;_T;HAB;2.0;A
2020;54675;2580;F;HAB;2.0;A
2020;54675;2581;_T;HAB;6.0;A
2020;54675;2581;M;HAB;1.0;A
2020;54675;2581;F;HAB;5.0;A
2020;54675;2582;_T;HAB;2.0;A
2020;54675;2582;F;HAB;2.0;A
2020;54675;2584;_T;HAB;6.0;A
2020;54675;2584;M;HAB;3.0;A
2020;54675;2584;F;HAB;3.0;A
2020;54675;2585;_T;HAB;1.0;A
2020;54675;2585;F;HAB;1.0;A
2020;54675;2586;_T;HAB;1.0;A
2020;54675;2586;F;HAB;1.0;A
2020;54675;2587;_T;HAB;5.0;A
2020;54675;2587;M;HAB;1.0;A
2020;54675;2587;F;HAB;4.0;A
2020;54675;2588;_T;HAB;10.0;A
2020;54675;2588;M;HAB;2.0;A
2020;54675;2588;F;HAB;8.0;A
2020;54675;2592;_T;HAB;2.0;A
2020;54675;2592;F;HAB;2.0;A
2020;54675;2593;_T;HAB;2.0;A
2020;54675;2593;F;HAB;2.0;A
2020;54675;2595;_T;HAB;2.0;A
2020;54675;2595;F;HAB;2.0;A
2020;54675;2596;_T;HAB;1.0;A
2020;54675;2596;F;HAB;1.0;A
2020;54675;2598;_T;HAB;4.0;A
2020;54675;2598;F;HAB;4.0;A
2020;54675;2603;_T;HAB;1.0;A
2020;54675;2603;F;HAB;1.0;A
2020;54675;2604;_T;HAB;3.0;A
2020;54675;2604;F;HAB;3.0;A
2020;54675;2608;_T;HAB;3.0;A
2020;54675;2608;M;HAB;2.0;A
2020;54675;2608;F;HAB;1.0;A
2020;54675;2610;_T;HAB;16.0;A
2020;54675;2610;M;HAB;5.0;A
2020;54675;2610;F;HAB;11.0;A
2020;54675;2616;_T;HAB;27.0;A
2020;54675;2616;M;HAB;6.0;A
2020;54675;2616;F;HAB;21.0;A
2020;54675;2617;_T;HAB;3.0;A
2020;54675;2617;F;HAB;3.0;A
2020;54675;2621;_T;HAB;1.0;A
2020;54675;2621;F;HAB;1.0;A
2020;54675;2622;_T;HAB;1.0;A
2020;54675;2622;F;HAB;1.0;A
2020;54675;2623;_T;HAB;12.0;A
2020;54675;2623;F;HAB;12.0;A
2020;54675;2624;_T;HAB;2.0;A
2020;54675;2624;M;HAB;1.0;A
2020;54675;2624;F;HAB;1.0;A
2020;54675;2627;_T;HAB;1.0;A
2020;54675;2627;F;HAB;1.0;A
2020;54675;2629;_T;HAB;174.0;A
2020;54675;2629;M;HAB;31.0;A
2020;54675;2629;F;HAB;143.0;A
2020;54675;2632;_T;HAB;1.0;A
2020;54675;2632;F;HAB;1.0;A
2020;54675;2633;_T;HAB;8.0;A
2020;54675;2633;M;HAB;1.0;A
2020;54675;2633;F;HAB;7.0;A
2020;54675;2634;_T;HAB;34.0;A
2020;54675;2634;M;HAB;7.0;A
2020;54675;2634;F;HAB;27.0;A
2020;54675;2636;_T;HAB;5.0;A
2020;54675;2636;M;HAB;1.0;A
2020;54675;2636;F;HAB;4.0;A
2020;54675;2637;_T;HAB;2.0;A
2020;54675;2637;F;HAB;2.0;A
2020;54675;2639;_T;HAB;13.0;A
2020;54675;2639;M;HAB;3.0;A
2020;54675;2639;F;HAB;10.0;A
2020;54675;2642;_T;HAB;11.0;A
2020;54675;2642;F;HAB;11.0;A
2020;54675;2646;_T;HAB;2.0;A
2020;54675;2646;F;HAB;2.0;A
2020;54675;2647;_T;HAB;2.0;A
2020;54675;2647;F;HAB;2.0;A
2020;54675;2651;_T;HAB;3.0;A
2020;54675;2651;F;HAB;3.0;A
2020;54675;2654;_T;HAB;5.0;A
2020;54675;2654;F;HAB;5.0;A
2020;54675;2662;_T;HAB;30.0;A
2020;54675;2662;M;HAB;3.0;A
2020;54675;2662;F;HAB;27.0;A
2020;54675;2664;_T;HAB;10.0;A
2020;54675;2664;M;HAB;2.0;A
2020;54675;2664;F;HAB;8.0;A
2020;54675;2696;_T;HAB;2.0;A
2020;54675;2696;M;HAB;1.0;A
2020;54675;2696;F;HAB;1.0;A
2020;54675;280350;_T;HAB;10.0;A
2020;54675;280350;M;HAB;2.0;A
2020;54675;280350;F;HAB;8.0;A
2020;54675;2668;_T;HAB;1.0;A
2020;54675;2668;F;HAB;1.0;A
2020;54675;2671;_T;HAB;9.0;A
2020;54675;2671;M;HAB;2.0;A
2020;54675;2671;F;HAB;7.0;A
2020;54675;2709;_T;HAB;1.0;A
2020;54675;2709;F;HAB;1.0;A
2020;54675;2702;_T;HAB;1.0;A
2020;54675;2702;F;HAB;1.0;A
2020;54675;2672;_T;HAB;2.0;A
2020;54675;2672;F;HAB;2.0;A
2020;54675;2706;_T;HAB;11.0;A
2020;54675;2706;M;HAB;2.0;A
2020;54675;2706;F;HAB;9.0;A
2020;54675;2673;_T;HAB;4.0;A
2020;54675;2673;F;HAB;4.0;A
2020;54675;2674;_T;HAB;1.0;A
2020;54675;2674;F;HAB;1.0;A
2020;54675;2638;_T;HAB;11.0;A
2020;54675;2638;M;HAB;2.0;A
2020;54675;2638;F;HAB;9.0;A
2020;54675;2677;_T;HAB;1.0;A
2020;54675;2677;F;HAB;1.0;A
2020;54675;2678;_T;HAB;6.0;A
2020;54675;2678;M;HAB;1.0;A
2020;54675;2678;F;HAB;5.0;A
2020;54675;2682;_T;HAB;29.0;A
2020;54675;2682;M;HAB;7.0;A
2020;54675;2682;F;HAB;22.0;A
2020;54675;2683;_T;HAB;3.0;A
2020;54675;2683;M;HAB;1.0;A
2020;54675;2683;F;HAB;2.0;A
2020;54675;ES615;_T;HAB;180.0;A
2020;54675;ES615;M;HAB;70.0;A
2020;54675;ES615;F;HAB;110.0;A
2020;54675;2715;_T;HAB;5.0;A
2020;54675;2715;M;HAB;1.0;A
2020;54675;2715;F;HAB;4.0;A
2020;54675;2717;_T;HAB;1.0;A
2020;54675;2717;F;HAB;1.0;A
2020;54675;2718;_T;HAB;6.0;A
2020;54675;2718;M;HAB;3.0;A
2020;54675;2718;F;HAB;3.0;A
2020;54675;2723;_T;HAB;17.0;A
2020;54675;2723;M;HAB;5.0;A
2020;54675;2723;F;HAB;12.0;A
2020;54675;2724;_T;HAB;1.0;A
2020;54675;2724;M;HAB;1.0;A
2020;54675;2725;_T;HAB;1.0;A
2020;54675;2725;M;HAB;1.0;A
2020;54675;2726;_T;HAB;7.0;A
2020;54675;2726;M;HAB;6.0;A
2020;54675;2726;F;HAB;1.0;A
2020;54675;2727;_T;HAB;1.0;A
2020;54675;2727;F;HAB;1.0;A
2020;54675;2730;_T;HAB;1.0;A
2020;54675;2730;F;HAB;1.0;A
2020;54675;2734;_T;HAB;7.0;A
2020;54675;2734;M;HAB;1.0;A
2020;54675;2734;F;HAB;6.0;A
2020;54675;2738;_T;HAB;2.0;A
2020;54675;2738;F;HAB;2.0;A
2020;54675;2747;_T;HAB;1.0;A
2020;54675;2747;F;HAB;1.0;A
2020;54675;2754;_T;HAB;69.0;A
2020;54675;2754;M;HAB;29.0;A
2020;54675;2754;F;HAB;40.0;A
2020;54675;2755;_T;HAB;4.0;A
2020;54675;2755;F;HAB;4.0;A
2020;54675;2757;_T;HAB;12.0;A
2020;54675;2757;M;HAB;4.0;A
2020;54675;2757;F;HAB;8.0;A
2020;54675;2762;_T;HAB;1.0;A
2020;54675;2762;M;HAB;1.0;A
2020;54675;2763;_T;HAB;8.0;A
2020;54675;2763;M;HAB;3.0;A
2020;54675;2763;F;HAB;5.0;A
2020;54675;2765;_T;HAB;2.0;A
2020;54675;2765;F;HAB;2.0;A
2020;54675;2767;_T;HAB;8.0;A
2020;54675;2767;M;HAB;3.0;A
2020;54675;2767;F;HAB;5.0;A
2020;54675;2768;_T;HAB;8.0;A
2020;54675;2768;M;HAB;4.0;A
2020;54675;2768;F;HAB;4.0;A
2020;54675;2770;_T;HAB;1.0;A
2020;54675;2770;F;HAB;1.0;A
2020;54675;2773;_T;HAB;5.0;A
2020;54675;2773;M;HAB;2.0;A
2020;54675;2773;F;HAB;3.0;A
2020;54675;2775;_T;HAB;5.0;A
2020;54675;2775;M;HAB;2.0;A
2020;54675;2775;F;HAB;3.0;A
2020;54675;2778;_T;HAB;2.0;A
2020;54675;2778;M;HAB;2.0;A
2020;54675;2783;_T;HAB;1.0;A
2020;54675;2783;F;HAB;1.0;A
2020;54675;2786;_T;HAB;2.0;A
2020;54675;2786;M;HAB;1.0;A
2020;54675;2786;F;HAB;1.0;A
2020;54675;2788;_T;HAB;1.0;A
2020;54675;2788;F;HAB;1.0;A
2020;54675;2792;_T;HAB;1.0;A
2020;54675;2792;M;HAB;1.0;A
2020;54669;ES614;_T;HAB;611.0;A
2020;54669;ES614;M;HAB;226.0;A
2020;54669;ES614;F;HAB;385.0;A
2020;54669;2485;_T;HAB;2.0;A
2020;54669;2485;F;HAB;2.0;A
2020;54669;2488;_T;HAB;22.0;A
2020;54669;2488;M;HAB;12.0;A
2020;54669;2488;F;HAB;10.0;A
2020;54669;2493;_T;HAB;1.0;A
2020;54669;2493;F;HAB;1.0;A
2020;54669;2496;_T;HAB;2.0;A
2020;54669;2496;M;HAB;1.0;A
2020;54669;2496;F;HAB;1.0;A
2020;54669;2497;_T;HAB;4.0;A
2020;54669;2497;M;HAB;1.0;A
2020;54669;2497;F;HAB;3.0;A
2020;54669;2500;_T;HAB;18.0;A
2020;54669;2500;M;HAB;6.0;A
2020;54669;2500;F;HAB;12.0;A
2020;54669;2504;_T;HAB;29.0;A
2020;54669;2504;M;HAB;13.0;A
2020;54669;2504;F;HAB;16.0;A
2020;54669;2505;_T;HAB;1.0;A
2020;54669;2505;F;HAB;1.0;A
2020;54669;2506;_T;HAB;8.0;A
2020;54669;2506;M;HAB;2.0;A
2020;54669;2506;F;HAB;6.0;A
2020;54669;2517;_T;HAB;1.0;A
2020;54669;2517;F;HAB;1.0;A
2020;54669;2518;_T;HAB;1.0;A
2020;54669;2518;M;HAB;1.0;A
2020;54669;2520;_T;HAB;10.0;A
2020;54669;2520;M;HAB;4.0;A
2020;54669;2520;F;HAB;6.0;A
2020;54669;2523;_T;HAB;4.0;A
2020;54669;2523;M;HAB;1.0;A
2020;54669;2523;F;HAB;3.0;A
2020;54669;2531;_T;HAB;10.0;A
2020;54669;2531;M;HAB;3.0;A
2020;54669;2531;F;HAB;7.0;A
2020;54669;2544;_T;HAB;2.0;A
2020;54669;2544;M;HAB;1.0;A
2020;54669;2544;F;HAB;1.0;A
2020;54669;2546;_T;HAB;4.0;A
2020;54669;2546;M;HAB;3.0;A
2020;54669;2546;F;HAB;1.0;A
2020;54669;2548;_T;HAB;5.0;A
2020;54669;2548;M;HAB;1.0;A
2020;54669;2548;F;HAB;4.0;A
2020;54669;2532;_T;HAB;2.0;A
2020;54669;2532;F;HAB;2.0;A
2020;54669;2541;_T;HAB;9.0;A
2020;54669;2541;M;HAB;4.0;A
2020;54669;2541;F;HAB;5.0;A
2020;54669;2542;_T;HAB;2.0;A
2020;54669;2542;M;HAB;1.0;A
2020;54669;2542;F;HAB;1.0;A
2020;54669;2558;_T;HAB;1.0;A
2020;54669;2558;F;HAB;1.0;A
2020;54669;2559;_T;HAB;1.0;A
2020;54669;2559;F;HAB;1.0;A
2020;54669;2566;_T;HAB;2.0;A
2020;54669;2566;M;HAB;1.0;A
2020;54669;2566;F;HAB;1.0;A
2020;54669;2700;_T;HAB;16.0;A
2020;54669;2700;M;HAB;3.0;A
2020;54669;2700;F;HAB;13.0;A
2020;54669;2571;_T;HAB;3.0;A
2020;54669;2571;F;HAB;3.0;A
2020;54669;2574;_T;HAB;239.0;A
2020;54669;2574;M;HAB;83.0;A
2020;54669;2574;F;HAB;156.0;A
2020;54669;2576;_T;HAB;2.0;A
2020;54669;2576;F;HAB;2.0;A
2020;54669;2580;_T;HAB;4.0;A
2020;54669;2580;M;HAB;3.0;A
2020;54669;2580;F;HAB;1.0;A
2020;54669;2581;_T;HAB;1.0;A
2020;54669;2581;M;HAB;1.0;A
2020;54669;2585;_T;HAB;1.0;A
2020;54669;2585;F;HAB;1.0;A
2020;54669;2586;_T;HAB;2.0;A
2020;54669;2586;M;HAB;1.0;A
2020;54669;2586;F;HAB;1.0;A
2020;54669;2587;_T;HAB;4.0;A
2020;54669;2587;M;HAB;3.0;A
2020;54669;2587;F;HAB;1.0;A
2020;54669;2588;_T;HAB;13.0;A
2020;54669;2588;M;HAB;6.0;A
2020;54669;2588;F;HAB;7.0;A
2020;54669;2589;_T;HAB;2.0;A
2020;54669;2589;M;HAB;2.0;A
2020;54669;2590;_T;HAB;2.0;A
2020;54669;2590;M;HAB;1.0;A
2020;54669;2590;F;HAB;1.0;A
2020;54669;2592;_T;HAB;5.0;A
2020;54669;2592;M;HAB;2.0;A
2020;54669;2592;F;HAB;3.0;A
2020;54669;2594;_T;HAB;1.0;A
2020;54669;2594;M;HAB;1.0;A
2020;54669;2595;_T;HAB;1.0;A
2020;54669;2595;F;HAB;1.0;A
2020;54669;2598;_T;HAB;1.0;A
2020;54669;2598;F;HAB;1.0;A
2020;54669;2603;_T;HAB;2.0;A
2020;54669;2603;M;HAB;1.0;A
2020;54669;2603;F;HAB;1.0;A
2020;54669;2604;_T;HAB;1.0;A
2020;54669;2604;F;HAB;1.0;A
2020;54669;2605;_T;HAB;1.0;A
2020;54669;2605;F;HAB;1.0;A
2020;54669;2610;_T;HAB;2.0;A
2020;54669;2610;M;HAB;1.0;A
2020;54669;2610;F;HAB;1.0;A
2020;54669;2612;_T;HAB;1.0;A
2020;54669;2612;F;HAB;1.0;A
2020;54669;2614;_T;HAB;2.0;A
2020;54669;2614;F;HAB;2.0;A
2020;54669;2616;_T;HAB;15.0;A
2020;54669;2616;M;HAB;8.0;A
2020;54669;2616;F;HAB;7.0;A
2020;54669;2621;_T;HAB;2.0;A
2020;54669;2621;F;HAB;2.0;A
2020;54669;2622;_T;HAB;2.0;A
2020;54669;2622;F;HAB;2.0;A
2020;54669;2623;_T;HAB;3.0;A
2020;54669;2623;M;HAB;1.0;A
2020;54669;2623;F;HAB;2.0;A
2020;54669;2627;_T;HAB;2.0;A
2020;54669;2627;F;HAB;2.0;A
2020;54669;2629;_T;HAB;72.0;A
2020;54669;2629;M;HAB;29.0;A
2020;54669;2629;F;HAB;43.0;A
2020;54669;2634;_T;HAB;10.0;A
2020;54669;2634;M;HAB;4.0;A
2020;54669;2634;F;HAB;6.0;A
2020;54669;2639;_T;HAB;9.0;A
2020;54669;2639;M;HAB;4.0;A
2020;54669;2639;F;HAB;5.0;A
2020;54669;2646;_T;HAB;2.0;A
2020;54669;2646;F;HAB;2.0;A
2020;54669;2647;_T;HAB;2.0;A
2020;54669;2647;M;HAB;2.0;A
2020;54669;2648;_T;HAB;1.0;A
2020;54669;2648;F;HAB;1.0;A
2020;54669;2651;_T;HAB;1.0;A
2020;54669;2651;M;HAB;1.0;A
2020;54669;2652;_T;HAB;2.0;A
2020;54669;2652;M;HAB;1.0;A
2020;54669;2652;F;HAB;1.0;A
2020;54669;2657;_T;HAB;2.0;A
2020;54669;2657;F;HAB;2.0;A
2020;54669;2662;_T;HAB;3.0;A
2020;54669;2662;M;HAB;2.0;A
2020;54669;2662;F;HAB;1.0;A
2020;54669;2664;_T;HAB;2.0;A
2020;54669;2664;F;HAB;2.0;A
2020;54669;2666;_T;HAB;1.0;A
2020;54669;2666;F;HAB;1.0;A
2020;54669;280350;_T;HAB;4.0;A
2020;54669;280350;F;HAB;4.0;A
2020;54669;2668;_T;HAB;1.0;A
2020;54669;2668;M;HAB;1.0;A
2020;54669;2702;_T;HAB;1.0;A
2020;54669;2702;F;HAB;1.0;A
2020;54669;2706;_T;HAB;3.0;A
2020;54669;2706;M;HAB;1.0;A
2020;54669;2706;F;HAB;2.0;A
2020;54669;2673;_T;HAB;2.0;A
2020;54669;2673;M;HAB;1.0;A
2020;54669;2673;F;HAB;1.0;A
2020;54669;2682;_T;HAB;22.0;A
2020;54669;2682;M;HAB;8.0;A
2020;54669;2682;F;HAB;14.0;A
2020;54669;ES615;_T;HAB;970.0;A
2020;54669;ES615;M;HAB;437.0;A
2020;54669;ES615;F;HAB;533.0;A
2020;54669;2714;_T;HAB;1.0;A
2020;54669;2714;M;HAB;1.0;A
2020;54669;2715;_T;HAB;17.0;A
2020;54669;2715;M;HAB;7.0;A
2020;54669;2715;F;HAB;10.0;A
2020;54669;2716;_T;HAB;2.0;A
2020;54669;2716;M;HAB;1.0;A
2020;54669;2716;F;HAB;1.0;A
2020;54669;2717;_T;HAB;2.0;A
2020;54669;2717;M;HAB;1.0;A
2020;54669;2717;F;HAB;1.0;A
2020;54669;2718;_T;HAB;14.0;A
2020;54669;2718;M;HAB;6.0;A
2020;54669;2718;F;HAB;8.0;A
2020;54669;2720;_T;HAB;2.0;A
2020;54669;2720;M;HAB;1.0;A
2020;54669;2720;F;HAB;1.0;A
2020;54669;2723;_T;HAB;16.0;A
2020;54669;2723;M;HAB;7.0;A
2020;54669;2723;F;HAB;9.0;A
2020;54669;2724;_T;HAB;2.0;A
2020;54669;2724;M;HAB;1.0;A
2020;54669;2724;F;HAB;1.0;A
2020;54669;2726;_T;HAB;6.0;A
2020;54669;2726;M;HAB;3.0;A
2020;54669;2726;F;HAB;3.0;A
2020;54669;2727;_T;HAB;30.0;A
2020;54669;2727;M;HAB;17.0;A
2020;54669;2727;F;HAB;13.0;A
2020;54669;2728;_T;HAB;1.0;A
2020;54669;2728;M;HAB;1.0;A
2020;54669;2730;_T;HAB;1.0;A
2020;54669;2730;F;HAB;1.0;A
2020;54669;2734;_T;HAB;85.0;A
2020;54669;2734;M;HAB;38.0;A
2020;54669;2734;F;HAB;47.0;A
2020;54669;2738;_T;HAB;1.0;A
2020;54669;2738;M;HAB;1.0;A
2020;54669;2744;_T;HAB;1.0;A
2020;54669;2744;M;HAB;1.0;A
2020;54669;2748;_T;HAB;16.0;A
2020;54669;2748;M;HAB;5.0;A
2020;54669;2748;F;HAB;11.0;A
2020;54669;2754;_T;HAB;417.0;A
2020;54669;2754;M;HAB;172.0;A
2020;54669;2754;F;HAB;245.0;A
2020;54669;2755;_T;HAB;27.0;A
2020;54669;2755;M;HAB;14.0;A
2020;54669;2755;F;HAB;13.0;A
2020;54669;2756;_T;HAB;1.0;A
2020;54669;2756;F;HAB;1.0;A
2020;54669;2757;_T;HAB;75.0;A
2020;54669;2757;M;HAB;37.0;A
2020;54669;2757;F;HAB;38.0;A
2020;54669;2759;_T;HAB;1.0;A
2020;54669;2759;F;HAB;1.0;A
2020;54669;2760;_T;HAB;1.0;A
2020;54669;2760;F;HAB;1.0;A
2020;54669;2762;_T;HAB;2.0;A
2020;54669;2762;M;HAB;1.0;A
2020;54669;2762;F;HAB;1.0;A
2020;54669;2763;_T;HAB;75.0;A
2020;54669;2763;M;HAB;44.0;A
2020;54669;2763;F;HAB;31.0;A
2020;54669;2764;_T;HAB;3.0;A
2020;54669;2764;M;HAB;1.0;A
2020;54669;2764;F;HAB;2.0;A
2020;54669;2765;_T;HAB;4.0;A
2020;54669;2765;M;HAB;3.0;A
2020;54669;2765;F;HAB;1.0;A
2020;54669;2766;_T;HAB;4.0;A
2020;54669;2766;M;HAB;2.0;A
2020;54669;2766;F;HAB;2.0;A
2020;54669;2767;_T;HAB;1.0;A
2020;54669;2767;F;HAB;1.0;A
2020;54669;2768;_T;HAB;37.0;A
2020;54669;2768;M;HAB;17.0;A
2020;54669;2768;F;HAB;20.0;A
2020;54669;2769;_T;HAB;1.0;A
2020;54669;2769;F;HAB;1.0;A
2020;54669;2770;_T;HAB;1.0;A
2020;54669;2770;F;HAB;1.0;A
2020;54669;2771;_T;HAB;4.0;A
2020;54669;2771;M;HAB;2.0;A
2020;54669;2771;F;HAB;2.0;A
2020;54669;2773;_T;HAB;9.0;A
2020;54669;2773;M;HAB;5.0;A
2020;54669;2773;F;HAB;4.0;A
2020;54669;2775;_T;HAB;33.0;A
2020;54669;2775;M;HAB;13.0;A
2020;54669;2775;F;HAB;20.0;A
2020;54669;2776;_T;HAB;1.0;A
2020;54669;2776;F;HAB;1.0;A
2020;54669;2777;_T;HAB;5.0;A
2020;54669;2777;M;HAB;2.0;A
2020;54669;2777;F;HAB;3.0;A
2020;54669;2778;_T;HAB;11.0;A
2020;54669;2778;M;HAB;4.0;A
2020;54669;2778;F;HAB;7.0;A
2020;54669;2780;_T;HAB;8.0;A
2020;54669;2780;M;HAB;5.0;A
2020;54669;2780;F;HAB;3.0;A
2020;54669;2786;_T;HAB;21.0;A
2020;54669;2786;M;HAB;9.0;A
2020;54669;2786;F;HAB;12.0;A
2020;54669;2787;_T;HAB;2.0;A
2020;54669;2787;F;HAB;2.0;A
2020;54669;2788;_T;HAB;2.0;A
2020;54669;2788;M;HAB;1.0;A
2020;54669;2788;F;HAB;1.0;A
2020;54669;2790;_T;HAB;26.0;A
2020;54669;2790;M;HAB;14.0;A
2020;54669;2790;F;HAB;12.0;A
2020;54669;2791;_T;HAB;1.0;A
2020;54669;2791;F;HAB;1.0;A
2020;54745;ES614;_T;HAB;23308.0;A
2020;54745;ES614;M;HAB;14359.0;A
2020;54745;ES614;F;HAB;8949.0;A
2020;54745;2483;_T;HAB;7.0;A
2020;54745;2483;M;HAB;4.0;A
2020;54745;2483;F;HAB;3.0;A
2020;54745;2485;_T;HAB;302.0;A
2020;54745;2485;M;HAB;166.0;A
2020;54745;2485;F;HAB;136.0;A
2020;54745;2486;_T;HAB;2.0;A
2020;54745;2486;M;HAB;2.0;A
2020;54745;2488;_T;HAB;1677.0;A
2020;54745;2488;M;HAB;1195.0;A
2020;54745;2488;F;HAB;482.0;A
2020;54745;2493;_T;HAB;9.0;A
2020;54745;2493;M;HAB;5.0;A
2020;54745;2493;F;HAB;4.0;A
2020;54745;2494;_T;HAB;60.0;A
2020;54745;2494;M;HAB;27.0;A
2020;54745;2494;F;HAB;33.0;A
2020;54745;2495;_T;HAB;30.0;A
2020;54745;2495;M;HAB;25.0;A
2020;54745;2495;F;HAB;5.0;A
2020;54745;2496;_T;HAB;735.0;A
2020;54745;2496;M;HAB;513.0;A
2020;54745;2496;F;HAB;222.0;A
2020;54745;2497;_T;HAB;134.0;A
2020;54745;2497;M;HAB;74.0;A
2020;54745;2497;F;HAB;60.0;A
2020;54745;2500;_T;HAB;663.0;A
2020;54745;2500;M;HAB;374.0;A
2020;54745;2500;F;HAB;289.0;A
2020;54745;2699;_T;HAB;50.0;A
2020;54745;2699;M;HAB;42.0;A
2020;54745;2699;F;HAB;8.0;A
2020;54745;2501;_T;HAB;1.0;A
2020;54745;2501;M;HAB;1.0;A
2020;54745;2503;_T;HAB;62.0;A
2020;54745;2503;M;HAB;45.0;A
2020;54745;2503;F;HAB;17.0;A
2020;54745;2504;_T;HAB;761.0;A
2020;54745;2504;M;HAB;469.0;A
2020;54745;2504;F;HAB;292.0;A
2020;54745;2505;_T;HAB;418.0;A
2020;54745;2505;M;HAB;264.0;A
2020;54745;2505;F;HAB;154.0;A
2020;54745;2506;_T;HAB;545.0;A
2020;54745;2506;M;HAB;358.0;A
2020;54745;2506;F;HAB;187.0;A
2020;54745;2507;_T;HAB;12.0;A
2020;54745;2507;M;HAB;5.0;A
2020;54745;2507;F;HAB;7.0;A
2020;54745;2511;_T;HAB;5.0;A
2020;54745;2511;M;HAB;3.0;A
2020;54745;2511;F;HAB;2.0;A
2020;54745;2512;_T;HAB;17.0;A
2020;54745;2512;M;HAB;11.0;A
2020;54745;2512;F;HAB;6.0;A
2020;54745;2513;_T;HAB;9.0;A
2020;54745;2513;M;HAB;4.0;A
2020;54745;2513;F;HAB;5.0;A
2020;54745;2514;_T;HAB;22.0;A
2020;54745;2514;M;HAB;20.0;A
2020;54745;2514;F;HAB;2.0;A
2020;54745;2517;_T;HAB;5.0;A
2020;54745;2517;M;HAB;4.0;A
2020;54745;2517;F;HAB;1.0;A
2020;54745;2518;_T;HAB;3.0;A
2020;54745;2518;M;HAB;2.0;A
2020;54745;2518;F;HAB;1.0;A
2020;54745;2519;_T;HAB;35.0;A
2020;54745;2519;M;HAB;28.0;A
2020;54745;2519;F;HAB;7.0;A
2020;54745;2520;_T;HAB;52.0;A
2020;54745;2520;M;HAB;26.0;A
2020;54745;2520;F;HAB;26.0;A
2020;54745;2602;_T;HAB;12.0;A
2020;54745;2602;M;HAB;6.0;A
2020;54745;2602;F;HAB;6.0;A
2020;54745;2521;_T;HAB;7.0;A
2020;54745;2521;M;HAB;4.0;A
2020;54745;2521;F;HAB;3.0;A
2020;54745;2522;_T;HAB;13.0;A
2020;54745;2522;M;HAB;11.0;A
2020;54745;2522;F;HAB;2.0;A
2020;54745;2523;_T;HAB;13.0;A
2020;54745;2523;M;HAB;7.0;A
2020;54745;2523;F;HAB;6.0;A
2020;54745;2526;_T;HAB;12.0;A
2020;54745;2526;M;HAB;7.0;A
2020;54745;2526;F;HAB;5.0;A
2020;54745;2527;_T;HAB;1.0;A
2020;54745;2527;M;HAB;1.0;A
2020;54745;2528;_T;HAB;22.0;A
2020;54745;2528;M;HAB;20.0;A
2020;54745;2528;F;HAB;2.0;A
2020;54745;2529;_T;HAB;15.0;A
2020;54745;2529;M;HAB;7.0;A
2020;54745;2529;F;HAB;8.0;A
2020;54745;2530;_T;HAB;11.0;A
2020;54745;2530;M;HAB;6.0;A
2020;54745;2530;F;HAB;5.0;A
2020;54745;2531;_T;HAB;142.0;A
2020;54745;2531;M;HAB;75.0;A
2020;54745;2531;F;HAB;67.0;A
2020;54745;2544;_T;HAB;47.0;A
2020;54745;2544;M;HAB;24.0;A
2020;54745;2544;F;HAB;23.0;A
2020;54745;2546;_T;HAB;50.0;A
2020;54745;2546;M;HAB;30.0;A
2020;54745;2546;F;HAB;20.0;A
2020;54745;2548;_T;HAB;310.0;A
2020;54745;2548;M;HAB;161.0;A
2020;54745;2548;F;HAB;149.0;A
2020;54745;2532;_T;HAB;98.0;A
2020;54745;2532;M;HAB;67.0;A
2020;54745;2532;F;HAB;31.0;A
2020;54745;2533;_T;HAB;13.0;A
2020;54745;2533;M;HAB;9.0;A
2020;54745;2533;F;HAB;4.0;A
2020;54745;2534;_T;HAB;12.0;A
2020;54745;2534;M;HAB;6.0;A
2020;54745;2534;F;HAB;6.0;A
2020;54745;2535;_T;HAB;9.0;A
2020;54745;2535;M;HAB;8.0;A
2020;54745;2535;F;HAB;1.0;A
2020;54745;2537;_T;HAB;8.0;A
2020;54745;2537;M;HAB;5.0;A
2020;54745;2537;F;HAB;3.0;A
2020;54745;2538;_T;HAB;11.0;A
2020;54745;2538;M;HAB;7.0;A
2020;54745;2538;F;HAB;4.0;A
2020;54745;2707;_T;HAB;9.0;A
2020;54745;2707;M;HAB;8.0;A
2020;54745;2707;F;HAB;1.0;A
2020;54745;2541;_T;HAB;54.0;A
2020;54745;2541;M;HAB;38.0;A
2020;54745;2541;F;HAB;16.0;A
2020;54745;2542;_T;HAB;151.0;A
2020;54745;2542;M;HAB;101.0;A
2020;54745;2542;F;HAB;50.0;A
2020;54745;2549;_T;HAB;38.0;A
2020;54745;2549;M;HAB;26.0;A
2020;54745;2549;F;HAB;12.0;A
