TEMPORAL;EDAD;TERRITORIO;SEXO;RELAC_RESID_NAC;INDICATOR;OBS_VALUE;FREQ
2000;Y40-44;ES615;F;53584;HAB;3938.2924109;A
2000;Y40-44;ES615;F;53585;HAB;1300.2150761;A
2000;Y40-44;ES615;F;53586;HAB;928.1656258;A
2000;Y40-44;ES615;F;53587;HAB;295.0585491;A
2000;Y40-44;ES616;_T;53588;HAB;42648.7695656;A
2000;Y40-44;ES616;_T;53583;HAB;29145.8311148;A
2000;Y40-44;ES616;_T;53584;HAB;8966.9742975;A
2000;Y40-44;ES616;_T;53585;HAB;2209.9979667;A
2000;Y40-44;ES616;_T;53586;HAB;2014.9647973;A
2000;Y40-44;ES616;_T;53587;HAB;311.0013893;A
2000;Y40-44;ES616;M;53588;HAB;21899.7559522;A
2000;Y40-44;ES616;M;53583;HAB;15414.833149;A
2000;Y40-44;ES616;M;53584;HAB;4282.9736228;A
2000;Y40-44;ES616;M;53585;HAB;1095.9566002;A
2000;Y40-44;ES616;M;53586;HAB;937.9923834;A
2000;Y40-44;ES616;M;53587;HAB;168.0001968;A
2000;Y40-44;ES616;F;53588;HAB;20749.0136134;A
2000;Y40-44;ES616;F;53583;HAB;13730.9979658;A
2000;Y40-44;ES616;F;53584;HAB;4684.0006747;A
2000;Y40-44;ES616;F;53585;HAB;1114.0413665;A
2000;Y40-44;ES616;F;53586;HAB;1076.9724139;A
2000;Y40-44;ES616;F;53587;HAB;143.0011925;A
2000;Y40-44;ES617;_T;53588;HAB;89977.3886148;A
2000;Y40-44;ES617;_T;53583;HAB;40275.0991815;A
2000;Y40-44;ES617;_T;53584;HAB;19536.2532982;A
2000;Y40-44;ES617;_T;53585;HAB;12225.1911025;A
2000;Y40-44;ES617;_T;53586;HAB;9280.945869;A
2000;Y40-44;ES617;_T;53587;HAB;8659.8991636;A
2000;Y40-44;ES617;M;53588;HAB;44244.6139669;A
2000;Y40-44;ES617;M;53583;HAB;20455.3586411;A
2000;Y40-44;ES617;M;53584;HAB;9625.4134896;A
2000;Y40-44;ES617;M;53585;HAB;5875.3841255;A
2000;Y40-44;ES617;M;53586;HAB;4272.1588152;A
2000;Y40-44;ES617;M;53587;HAB;4016.2988955;A
2000;Y40-44;ES617;F;53588;HAB;45732.7746479;A
2000;Y40-44;ES617;F;53583;HAB;19819.7405404;A
2000;Y40-44;ES617;F;53584;HAB;9910.8398086;A
2000;Y40-44;ES617;F;53585;HAB;6349.806977;A
2000;Y40-44;ES617;F;53586;HAB;5008.7870538;A
2000;Y40-44;ES617;F;53587;HAB;4643.6002681;A
2000;Y40-44;ES618;_T;53588;HAB;112380.5385485;A
2000;Y40-44;ES618;_T;53583;HAB;62197.9608902;A
2000;Y40-44;ES618;_T;53584;HAB;27234.3774979;A
2000;Y40-44;ES618;_T;53585;HAB;12246.0649632;A
2000;Y40-44;ES618;_T;53586;HAB;8866.1231483;A
2000;Y40-44;ES618;_T;53587;HAB;1836.0120489;A
2000;Y40-44;ES618;M;53588;HAB;55800.404772;A
2000;Y40-44;ES618;M;53583;HAB;31756.8434767;A
2000;Y40-44;ES618;M;53584;HAB;13221.560789;A
2000;Y40-44;ES618;M;53585;HAB;5763.479;A
2000;Y40-44;ES618;M;53586;HAB;4143.6555812;A
2000;Y40-44;ES618;M;53587;HAB;914.8659251;A
2000;Y40-44;ES618;F;53588;HAB;56580.1337765;A
2000;Y40-44;ES618;F;53583;HAB;30441.1174135;A
2000;Y40-44;ES618;F;53584;HAB;14012.8167089;A
2000;Y40-44;ES618;F;53585;HAB;6482.5859632;A
2000;Y40-44;ES618;F;53586;HAB;4722.4675671;A
2000;Y40-44;ES618;F;53587;HAB;921.1461238;A
2000;Y45-64;ES61;_T;53588;HAB;1481716.088786;A
2000;Y45-64;ES61;_T;53583;HAB;827371.6475646;A
2000;Y45-64;ES61;_T;53584;HAB;335924.9417096;A
2000;Y45-64;ES61;_T;53585;HAB;159060.9508812;A
2000;Y45-64;ES61;_T;53586;HAB;110856.3131561;A
2000;Y45-64;ES61;_T;53587;HAB;48502.2354745;A
2000;Y45-64;ES61;M;53588;HAB;725975.149388;A
2000;Y45-64;ES61;M;53583;HAB;411217.8779337;A
2000;Y45-64;ES61;M;53584;HAB;161357.6669985;A
2000;Y45-64;ES61;M;53585;HAB;76598.4338286;A
2000;Y45-64;ES61;M;53586;HAB;53269.7257719;A
2000;Y45-64;ES61;M;53587;HAB;23531.4448553;A
2000;Y45-64;ES61;F;53588;HAB;755740.939398;A
2000;Y45-64;ES61;F;53583;HAB;416153.7696309;A
2000;Y45-64;ES61;F;53584;HAB;174567.2747111;A
2000;Y45-64;ES61;F;53585;HAB;82462.5170526;A
2000;Y45-64;ES61;F;53586;HAB;57586.5873842;A
2000;Y45-64;ES61;F;53587;HAB;24970.7906192;A
2000;Y45-64;ES611;_T;53588;HAB;99913.885306;A
2000;Y45-64;ES611;_T;53583;HAB;46278.9374095;A
2000;Y45-64;ES611;_T;53584;HAB;28307.9381122;A
2000;Y45-64;ES611;_T;53585;HAB;13800.0144544;A
2000;Y45-64;ES611;_T;53586;HAB;7544.9871211;A
2000;Y45-64;ES611;_T;53587;HAB;3982.0082088;A
2000;Y45-64;ES611;M;53588;HAB;49707.1209233;A
2000;Y45-64;ES611;M;53583;HAB;23127.461767;A
2000;Y45-64;ES611;M;53584;HAB;13824.9324111;A
2000;Y45-64;ES611;M;53585;HAB;6926.9932054;A
2000;Y45-64;ES611;M;53586;HAB;3684.6704972;A
2000;Y45-64;ES611;M;53587;HAB;2143.0630426;A
2000;Y45-64;ES611;F;53588;HAB;50206.7643827;A
2000;Y45-64;ES611;F;53583;HAB;23151.4756425;A
2000;Y45-64;ES611;F;53584;HAB;14483.0057011;A
2000;Y45-64;ES611;F;53585;HAB;6873.021249;A
2000;Y45-64;ES611;F;53586;HAB;3860.3166239;A
2000;Y45-64;ES611;F;53587;HAB;1838.9451662;A
2000;Y45-64;ES612;_T;53588;HAB;225734.768132;A
2000;Y45-64;ES612;_T;53583;HAB;142207.2331196;A
2000;Y45-64;ES612;_T;53584;HAB;42479.5181198;A
2000;Y45-64;ES612;_T;53585;HAB;20640.0072189;A
2000;Y45-64;ES612;_T;53586;HAB;15809.9944537;A
2000;Y45-64;ES612;_T;53587;HAB;4598.01522;A
2000;Y45-64;ES612;M;53588;HAB;112007.6927485;A
2000;Y45-64;ES612;M;53583;HAB;71299.4385559;A
2000;Y45-64;ES612;M;53584;HAB;20207.9183105;A
2000;Y45-64;ES612;M;53585;HAB;10099.6944154;A
2000;Y45-64;ES612;M;53586;HAB;8072.8038799;A
2000;Y45-64;ES612;M;53587;HAB;2327.8375868;A
2000;Y45-64;ES612;F;53588;HAB;113727.0753835;A
2000;Y45-64;ES612;F;53583;HAB;70907.7945637;A
2000;Y45-64;ES612;F;53584;HAB;22271.5998093;A
2000;Y45-64;ES612;F;53585;HAB;10540.3128035;A
2000;Y45-64;ES612;F;53586;HAB;7737.1905738;A
2000;Y45-64;ES612;F;53587;HAB;2270.1776332;A
2000;Y45-64;ES613;_T;53588;HAB;153486.6014124;A
2000;Y45-64;ES613;_T;53583;HAB;97670.5261829;A
2000;Y45-64;ES613;_T;53584;HAB;33491.1475095;A
2000;Y45-64;ES613;_T;53585;HAB;13501.9370304;A
2000;Y45-64;ES613;_T;53586;HAB;7958.9748689;A
2000;Y45-64;ES613;_T;53587;HAB;864.0158207;A
2000;Y45-64;ES613;M;53588;HAB;74627.3080341;A
2000;Y45-64;ES613;M;53583;HAB;48437.1256703;A
2000;Y45-64;ES613;M;53584;HAB;15748.7205286;A
2000;Y45-64;ES613;M;53585;HAB;6360.7399179;A
2000;Y45-64;ES613;M;53586;HAB;3685.7687093;A
2000;Y45-64;ES613;M;53587;HAB;394.953208;A
2000;Y45-64;ES613;F;53588;HAB;78859.2933783;A
2000;Y45-64;ES613;F;53583;HAB;49233.4005126;A
2000;Y45-64;ES613;F;53584;HAB;17742.4269809;A
2000;Y45-64;ES613;F;53585;HAB;7141.1971125;A
2000;Y45-64;ES613;F;53586;HAB;4273.2061596;A
2000;Y45-64;ES613;F;53587;HAB;469.0626127;A
2000;Y45-64;ES614;_T;53588;HAB;162924.4460489;A
2000;Y45-64;ES614;_T;53583;HAB;87631.4505037;A
2000;Y45-64;ES614;_T;53584;HAB;48648.1139136;A
2000;Y45-64;ES614;_T;53585;HAB;14621.8564141;A
2000;Y45-64;ES614;_T;53586;HAB;9141.0039892;A
2000;Y45-64;ES614;_T;53587;HAB;2882.0212283;A
2000;Y45-64;ES614;M;53588;HAB;78933.8157211;A
2000;Y45-64;ES614;M;53583;HAB;43621.7061448;A
2000;Y45-64;ES614;M;53584;HAB;23050.1301235;A
2000;Y45-64;ES614;M;53585;HAB;6729.8019203;A
2000;Y45-64;ES614;M;53586;HAB;4147.0129173;A
2000;Y45-64;ES614;M;53587;HAB;1385.1646152;A
2000;Y45-64;ES614;F;53588;HAB;83990.6303278;A
2000;Y45-64;ES614;F;53583;HAB;44009.7443589;A
2000;Y45-64;ES614;F;53584;HAB;25597.9837901;A
2000;Y45-64;ES614;F;53585;HAB;7892.0544938;A
2000;Y45-64;ES614;F;53586;HAB;4993.9910719;A
2000;Y45-64;ES614;F;53587;HAB;1496.8566131;A
2000;Y45-64;ES615;_T;53588;HAB;92660.1328844;A
2000;Y45-64;ES615;_T;53583;HAB;55203.0806777;A
2000;Y45-64;ES615;_T;53584;HAB;22435.1684994;A
2000;Y45-64;ES615;_T;53585;HAB;6979.945423;A
2000;Y45-64;ES615;_T;53586;HAB;6500.0130947;A
2000;Y45-64;ES615;_T;53587;HAB;1541.9251896;A
2000;Y45-64;ES615;M;53588;HAB;46319.0653365;A
2000;Y45-64;ES615;M;53583;HAB;27762.0456137;A
2000;Y45-64;ES615;M;53584;HAB;10844.4440388;A
2000;Y45-64;ES615;M;53585;HAB;3547.3823137;A
2000;Y45-64;ES615;M;53586;HAB;3302.2907342;A
2000;Y45-64;ES615;M;53587;HAB;862.9026361;A
2000;Y45-64;ES615;F;53588;HAB;46341.0675479;A
2000;Y45-64;ES615;F;53583;HAB;27441.035064;A
2000;Y45-64;ES615;F;53584;HAB;11590.7244606;A
2000;Y45-64;ES615;F;53585;HAB;3432.5631093;A
2000;Y45-64;ES615;F;53586;HAB;3197.7223605;A
2000;Y45-64;ES615;F;53587;HAB;679.0225535;A
2000;Y45-64;ES616;_T;53588;HAB;124923.5738832;A
2000;Y45-64;ES616;_T;53583;HAB;86666.3270355;A
2000;Y45-64;ES616;_T;53584;HAB;25666.1725848;A
2000;Y45-64;ES616;_T;53585;HAB;7154.051334;A
2000;Y45-64;ES616;_T;53586;HAB;4860.0025549;A
2000;Y45-64;ES616;_T;53587;HAB;577.020374;A
2000;Y45-64;ES616;M;53588;HAB;60752.5287911;A
2000;Y45-64;ES616;M;53583;HAB;42968.3802051;A
2000;Y45-64;ES616;M;53584;HAB;11923.6510189;A
2000;Y45-64;ES616;M;53585;HAB;3327.7970533;A
2000;Y45-64;ES616;M;53586;HAB;2208.7217498;A
2000;Y45-64;ES616;M;53587;HAB;323.978764;A
2000;Y45-64;ES616;F;53588;HAB;64171.0450921;A
2000;Y45-64;ES616;F;53583;HAB;43697.9468304;A
2000;Y45-64;ES616;F;53584;HAB;13742.5215659;A
2000;Y45-64;ES616;F;53585;HAB;3826.2542807;A
2000;Y45-64;ES616;F;53586;HAB;2651.2808051;A
2000;Y45-64;ES616;F;53587;HAB;253.04161;A
2000;Y45-64;ES617;_T;53588;HAB;274166.837408;A
2000;Y45-64;ES617;_T;53583;HAB;127125.961977;A
2000;Y45-64;ES617;_T;53584;HAB;55220.5860397;A
2000;Y45-64;ES617;_T;53585;HAB;34527.7326905;A
2000;Y45-64;ES617;_T;53586;HAB;27278.2996803;A
2000;Y45-64;ES617;_T;53587;HAB;30014.2570205;A
2000;Y45-64;ES617;M;53588;HAB;134240.210775;A
2000;Y45-64;ES617;M;53583;HAB;63027.5562049;A
2000;Y45-64;ES617;M;53584;HAB;26773.0145074;A
2000;Y45-64;ES617;M;53585;HAB;17114.1879522;A
2000;Y45-64;ES617;M;53586;HAB;13238.603997;A
2000;Y45-64;ES617;M;53587;HAB;14086.8481135;A
2000;Y45-64;ES617;F;53588;HAB;139926.626633;A
2000;Y45-64;ES617;F;53583;HAB;64098.4057721;A
2000;Y45-64;ES617;F;53584;HAB;28447.5715323;A
2000;Y45-64;ES617;F;53585;HAB;17413.5447383;A
2000;Y45-64;ES617;F;53586;HAB;14039.6956833;A
2000;Y45-64;ES617;F;53587;HAB;15927.408907;A
2000;Y45-64;ES618;_T;53588;HAB;347905.8437111;A
2000;Y45-64;ES618;_T;53583;HAB;184588.1306587;A
2000;Y45-64;ES618;_T;53584;HAB;79676.2969306;A
2000;Y45-64;ES618;_T;53585;HAB;47835.4063159;A
2000;Y45-64;ES618;_T;53586;HAB;31763.0373933;A
2000;Y45-64;ES618;_T;53587;HAB;4042.9724126;A
2000;Y45-64;ES618;M;53588;HAB;169387.4070584;A
2000;Y45-64;ES618;M;53583;HAB;90974.163772;A
2000;Y45-64;ES618;M;53584;HAB;38984.8560597;A
2000;Y45-64;ES618;M;53585;HAB;22491.8370504;A
2000;Y45-64;ES618;M;53586;HAB;14929.8532872;A
2000;Y45-64;ES618;M;53587;HAB;2006.6968891;A
2000;Y45-64;ES618;F;53588;HAB;178518.4366527;A
2000;Y45-64;ES618;F;53583;HAB;93613.9668867;A
2000;Y45-64;ES618;F;53584;HAB;40691.4408709;A
2000;Y45-64;ES618;F;53585;HAB;25343.5692655;A
2000;Y45-64;ES618;F;53586;HAB;16833.1841061;A
2000;Y45-64;ES618;F;53587;HAB;2036.2755235;A
2000;Y45-49;ES61;_T;53588;HAB;414090.6371003;A
2000;Y45-49;ES61;_T;53583;HAB;227252.6357374;A
2000;Y45-49;ES61;_T;53584;HAB;97095.832951;A
2000;Y45-49;ES61;_T;53585;HAB;43965.8738726;A
2000;Y45-49;ES61;_T;53586;HAB;31621.2736156;A
2000;Y45-49;ES61;_T;53587;HAB;14155.0209237;A
2000;Y45-49;ES61;M;53588;HAB;207251.6251065;A
2000;Y45-49;ES61;M;53583;HAB;116383.5583222;A
2000;Y45-49;ES61;M;53584;HAB;47621.6951522;A
2000;Y45-49;ES61;M;53585;HAB;21310.8056519;A
2000;Y45-49;ES61;M;53586;HAB;15105.3599788;A
2000;Y45-49;ES61;M;53587;HAB;6830.2060014;A
2000;Y45-49;ES61;F;53588;HAB;206839.0119938;A
2000;Y45-49;ES61;F;53583;HAB;110869.0774152;A
2000;Y45-49;ES61;F;53584;HAB;49474.1377988;A
2000;Y45-49;ES61;F;53585;HAB;22655.0682207;A
2000;Y45-49;ES61;F;53586;HAB;16515.9136368;A
2000;Y45-49;ES61;F;53587;HAB;7324.8149223;A
2000;Y45-49;ES611;_T;53588;HAB;29683.0962501;A
2000;Y45-49;ES611;_T;53583;HAB;12924.9739606;A
2000;Y45-49;ES611;_T;53584;HAB;8867.0478135;A
2000;Y45-49;ES611;_T;53585;HAB;4342.0975113;A
2000;Y45-49;ES611;_T;53586;HAB;2216.9708799;A
2000;Y45-49;ES611;_T;53587;HAB;1332.0060848;A
2000;Y45-49;ES611;M;53588;HAB;15172.5911922;A
2000;Y45-49;ES611;M;53583;HAB;6720.5103562;A
2000;Y45-49;ES611;M;53584;HAB;4387.0542522;A
2000;Y45-49;ES611;M;53585;HAB;2199.0975686;A
2000;Y45-49;ES611;M;53586;HAB;1074.9103918;A
2000;Y45-49;ES611;M;53587;HAB;791.0186234;A
2000;Y45-49;ES611;F;53588;HAB;14510.5050579;A
2000;Y45-49;ES611;F;53583;HAB;6204.4636044;A
2000;Y45-49;ES611;F;53584;HAB;4479.9935613;A
2000;Y45-49;ES611;F;53585;HAB;2142.9999427;A
2000;Y45-49;ES611;F;53586;HAB;1142.0604881;A
2000;Y45-49;ES611;F;53587;HAB;540.9874614;A
2000;Y45-49;ES612;_T;53588;HAB;65300.1944915;A
2000;Y45-49;ES612;_T;53583;HAB;41536.3918422;A
2000;Y45-49;ES612;_T;53584;HAB;12361.893217;A
2000;Y45-49;ES612;_T;53585;HAB;5322.957415;A
2000;Y45-49;ES612;_T;53586;HAB;4546.0267104;A
2000;Y45-49;ES612;_T;53587;HAB;1532.9253069;A
2000;Y45-49;ES612;M;53588;HAB;32936.8822246;A
2000;Y45-49;ES612;M;53583;HAB;21246.8556049;A
2000;Y45-49;ES612;M;53584;HAB;5983.6948496;A
2000;Y45-49;ES612;M;53585;HAB;2644.654075;A
2000;Y45-49;ES612;M;53586;HAB;2282.7582091;A
2000;Y45-49;ES612;M;53587;HAB;778.919486;A
2000;Y45-49;ES612;F;53588;HAB;32363.3122669;A
2000;Y45-49;ES612;F;53583;HAB;20289.5362373;A
2000;Y45-49;ES612;F;53584;HAB;6378.1983674;A
2000;Y45-49;ES612;F;53585;HAB;2678.30334;A
2000;Y45-49;ES612;F;53586;HAB;2263.2685013;A
2000;Y45-49;ES612;F;53587;HAB;754.0058209;A
2000;Y45-49;ES613;_T;53588;HAB;41558.1367418;A
2000;Y45-49;ES613;_T;53583;HAB;27160.9860542;A
2000;Y45-49;ES613;_T;53584;HAB;8805.1158592;A
2000;Y45-49;ES613;_T;53585;HAB;3226.003517;A
2000;Y45-49;ES613;_T;53586;HAB;2036.0203604;A
2000;Y45-49;ES613;_T;53587;HAB;330.010951;A
2000;Y45-49;ES613;M;53588;HAB;20948.2616618;A
2000;Y45-49;ES613;M;53583;HAB;14085.4099645;A
2000;Y45-49;ES613;M;53584;HAB;4207.9836569;A
2000;Y45-49;ES613;M;53585;HAB;1588.950812;A
2000;Y45-49;ES613;M;53586;HAB;922.9367648;A
2000;Y45-49;ES613;M;53587;HAB;142.9804636;A
2000;Y45-49;ES613;F;53588;HAB;20609.87508;A
2000;Y45-49;ES613;F;53583;HAB;13075.5760897;A
2000;Y45-49;ES613;F;53584;HAB;4597.1322023;A
2000;Y45-49;ES613;F;53585;HAB;1637.052705;A
2000;Y45-49;ES613;F;53586;HAB;1113.0835956;A
2000;Y45-49;ES613;F;53587;HAB;187.0304874;A
2000;Y45-49;ES614;_T;53588;HAB;44355.8551922;A
2000;Y45-49;ES614;_T;53583;HAB;22449.875119;A
2000;Y45-49;ES614;_T;53584;HAB;13838.0540638;A
2000;Y45-49;ES614;_T;53585;HAB;4122.9039704;A
2000;Y45-49;ES614;_T;53586;HAB;2991.9957703;A
2000;Y45-49;ES614;_T;53587;HAB;953.0262687;A
2000;Y45-49;ES614;M;53588;HAB;22009.9496929;A
2000;Y45-49;ES614;M;53583;HAB;11624.0072024;A
2000;Y45-49;ES614;M;53584;HAB;6687.007938;A
2000;Y45-49;ES614;M;53585;HAB;1903.8888037;A
2000;Y45-49;ES614;M;53586;HAB;1340.0279452;A
2000;Y45-49;ES614;M;53587;HAB;455.0178036;A
2000;Y45-49;ES614;F;53588;HAB;22345.9054993;A
2000;Y45-49;ES614;F;53583;HAB;10825.8679166;A
2000;Y45-49;ES614;F;53584;HAB;7151.0461258;A
2000;Y45-49;ES614;F;53585;HAB;2219.0151667;A
2000;Y45-49;ES614;F;53586;HAB;1651.9678251;A
2000;Y45-49;ES614;F;53587;HAB;498.0084651;A
2000;Y45-49;ES615;_T;53588;HAB;25848.8929638;A
2000;Y45-49;ES615;_T;53583;HAB;14832.9545821;A
2000;Y45-49;ES615;_T;53584;HAB;6602.982872;A
2000;Y45-49;ES615;_T;53585;HAB;2080.9535214;A
2000;Y45-49;ES615;_T;53586;HAB;1785.9925436;A
2000;Y45-49;ES615;_T;53587;HAB;546.0094447;A
2000;Y45-49;ES615;M;53588;HAB;13319.7480657;A
2000;Y45-49;ES615;M;53583;HAB;7733.5209733;A
2000;Y45-49;ES615;M;53584;HAB;3280.6176084;A
2000;Y45-49;ES615;M;53585;HAB;1081.821654;A
2000;Y45-49;ES615;M;53586;HAB;919.7965813;A
2000;Y45-49;ES615;M;53587;HAB;303.9912487;A
2000;Y45-49;ES615;F;53588;HAB;12529.1448981;A
2000;Y45-49;ES615;F;53583;HAB;7099.4336088;A
2000;Y45-49;ES615;F;53584;HAB;3322.3652636;A
2000;Y45-49;ES615;F;53585;HAB;999.1318674;A
2000;Y45-49;ES615;F;53586;HAB;866.1959623;A
2000;Y45-49;ES615;F;53587;HAB;242.018196;A
2000;Y45-49;ES616;_T;53588;HAB;32962.1526143;A
2000;Y45-49;ES616;_T;53583;HAB;22346.2197292;A
2000;Y45-49;ES616;_T;53584;HAB;6964.0098163;A
2000;Y45-49;ES616;_T;53585;HAB;1970.9823369;A
2000;Y45-49;ES616;_T;53586;HAB;1423.9321841;A
2000;Y45-49;ES616;_T;53587;HAB;257.0085478;A
2000;Y45-49;ES616;M;53588;HAB;16811.5909908;A
2000;Y45-49;ES616;M;53583;HAB;11624.7631108;A
2000;Y45-49;ES616;M;53584;HAB;3382.9943921;A
2000;Y45-49;ES616;M;53585;HAB;968.9522789;A
2000;Y45-49;ES616;M;53586;HAB;676.8976041;A
2000;Y45-49;ES616;M;53587;HAB;157.9836049;A
2000;Y45-49;ES616;F;53588;HAB;16150.5616235;A
2000;Y45-49;ES616;F;53583;HAB;10721.4566184;A
2000;Y45-49;ES616;F;53584;HAB;3581.0154242;A
2000;Y45-49;ES616;F;53585;HAB;1002.030058;A
2000;Y45-49;ES616;F;53586;HAB;747.03458;A
2000;Y45-49;ES616;F;53587;HAB;99.0249429;A
2000;Y45-49;ES617;_T;53588;HAB;76157.130518;A
2000;Y45-49;ES617;_T;53583;HAB;34101.2820914;A
2000;Y45-49;ES617;_T;53584;HAB;16066.7314941;A
2000;Y45-49;ES617;_T;53585;HAB;10550.8769899;A
2000;Y45-49;ES617;_T;53586;HAB;7722.2027457;A
2000;Y45-49;ES617;_T;53587;HAB;7716.0371969;A
2000;Y45-49;ES617;M;53588;HAB;37355.8100843;A
2000;Y45-49;ES617;M;53583;HAB;17119.7225994;A
2000;Y45-49;ES617;M;53584;HAB;7911.0903714;A
2000;Y45-49;ES617;M;53585;HAB;5128.1442653;A
2000;Y45-49;ES617;M;53586;HAB;3703.4615604;A
2000;Y45-49;ES617;M;53587;HAB;3493.3912878;A
2000;Y45-49;ES617;F;53588;HAB;38801.3204337;A
2000;Y45-49;ES617;F;53583;HAB;16981.559492;A
2000;Y45-49;ES617;F;53584;HAB;8155.6411227;A
2000;Y45-49;ES617;F;53585;HAB;5422.7327246;A
2000;Y45-49;ES617;F;53586;HAB;4018.7411853;A
2000;Y45-49;ES617;F;53587;HAB;4222.6459091;A
2000;Y45-49;ES618;_T;53588;HAB;98225.1783286;A
2000;Y45-49;ES618;_T;53583;HAB;51899.9523587;A
2000;Y45-49;ES618;_T;53584;HAB;23589.9978151;A
2000;Y45-49;ES618;_T;53585;HAB;12349.0986107;A
2000;Y45-49;ES618;_T;53586;HAB;8898.1324212;A
2000;Y45-49;ES618;_T;53587;HAB;1487.9971229;A
2000;Y45-49;ES618;M;53588;HAB;48696.7911942;A
2000;Y45-49;ES618;M;53583;HAB;26228.7685107;A
2000;Y45-49;ES618;M;53584;HAB;11781.2520836;A
2000;Y45-49;ES618;M;53585;HAB;5795.2961944;A
2000;Y45-49;ES618;M;53586;HAB;4184.5709221;A
2000;Y45-49;ES618;M;53587;HAB;706.9034834;A
2000;Y45-49;ES618;F;53588;HAB;49528.3871344;A
2000;Y45-49;ES618;F;53583;HAB;25671.183848;A
2000;Y45-49;ES618;F;53584;HAB;11808.7457315;A
2000;Y45-49;ES618;F;53585;HAB;6553.8024163;A
2000;Y45-49;ES618;F;53586;HAB;4713.5614991;A
2000;Y45-49;ES618;F;53587;HAB;781.0936395;A
2000;Y50-54;ES61;_T;53588;HAB;397884.0138488;A
2000;Y50-54;ES61;_T;53583;HAB;220536.7691199;A
2000;Y50-54;ES61;_T;53584;HAB;91007.1820555;A
2000;Y50-54;ES61;_T;53585;HAB;43180.894578;A
2000;Y50-54;ES61;_T;53586;HAB;30544.2526458;A
2000;Y50-54;ES61;_T;53587;HAB;12614.9154496;A
2000;Y50-54;ES61;M;53588;HAB;197047.4308725;A
2000;Y50-54;ES61;M;53583;HAB;110823.9989475;A
2000;Y50-54;ES61;M;53584;HAB;44345.3979439;A
2000;Y50-54;ES61;M;53585;HAB;21046.5856565;A
2000;Y50-54;ES61;M;53586;HAB;14680.1207002;A
2000;Y50-54;ES61;M;53587;HAB;6151.3276244;A
2000;Y50-54;ES61;F;53588;HAB;200836.5829763;A
2000;Y50-54;ES61;F;53583;HAB;109712.7701724;A
2000;Y50-54;ES61;F;53584;HAB;46661.7841116;A
2000;Y50-54;ES61;F;53585;HAB;22134.3089215;A
2000;Y50-54;ES61;F;53586;HAB;15864.1319456;A
2000;Y50-54;ES61;F;53587;HAB;6463.5878252;A
2000;Y50-54;ES611;_T;53588;HAB;27098.0453699;A
2000;Y50-54;ES611;_T;53583;HAB;12503.9358716;A
2000;Y50-54;ES611;_T;53584;HAB;7587.078788;A
2000;Y50-54;ES611;_T;53585;HAB;3857.9939589;A
2000;Y50-54;ES611;_T;53586;HAB;2167.0311379;A
2000;Y50-54;ES611;_T;53587;HAB;982.0056135;A
2000;Y50-54;ES611;M;53588;HAB;13661.4214371;A
2000;Y50-54;ES611;M;53583;HAB;6378.457616;A
2000;Y50-54;ES611;M;53584;HAB;3743.0267627;A
2000;Y50-54;ES611;M;53585;HAB;1964.9675871;A
2000;Y50-54;ES611;M;53586;HAB;1060.9231187;A
2000;Y50-54;ES611;M;53587;HAB;514.0463526;A
2000;Y50-54;ES611;F;53588;HAB;13436.6239328;A
2000;Y50-54;ES611;F;53583;HAB;6125.4782556;A
2000;Y50-54;ES611;F;53584;HAB;3844.0520253;A
2000;Y50-54;ES611;F;53585;HAB;1893.0263718;A
2000;Y50-54;ES611;F;53586;HAB;1106.1080192;A
2000;Y50-54;ES611;F;53587;HAB;467.9592609;A
2000;Y50-54;ES612;_T;53588;HAB;61443.7128484;A
2000;Y50-54;ES612;_T;53583;HAB;38802.6264354;A
2000;Y50-54;ES612;_T;53584;HAB;11505.0800803;A
2000;Y50-54;ES612;_T;53585;HAB;5583.9537298;A
2000;Y50-54;ES612;_T;53586;HAB;4361.0733942;A
2000;Y50-54;ES612;_T;53587;HAB;1190.9792087;A
2000;Y50-54;ES612;M;53588;HAB;30838.78109;A
2000;Y50-54;ES612;M;53583;HAB;19733.7951116;A
2000;Y50-54;ES612;M;53584;HAB;5512.7195444;A
2000;Y50-54;ES612;M;53585;HAB;2769.5957052;A
2000;Y50-54;ES612;M;53586;HAB;2223.7282145;A
2000;Y50-54;ES612;M;53587;HAB;598.9425143;A
2000;Y50-54;ES612;F;53588;HAB;30604.9317584;A
2000;Y50-54;ES612;F;53583;HAB;19068.8313238;A
2000;Y50-54;ES612;F;53584;HAB;5992.3605359;A
2000;Y50-54;ES612;F;53585;HAB;2814.3580246;A
2000;Y50-54;ES612;F;53586;HAB;2137.3451797;A
2000;Y50-54;ES612;F;53587;HAB;592.0366944;A
2000;Y50-54;ES613;_T;53588;HAB;40023.2856247;A
2000;Y50-54;ES613;_T;53583;HAB;25636.2793078;A
2000;Y50-54;ES613;_T;53584;HAB;8721.0260981;A
2000;Y50-54;ES613;_T;53585;HAB;3394.9677437;A
2000;Y50-54;ES613;_T;53586;HAB;2037.9979166;A
2000;Y50-54;ES613;_T;53587;HAB;233.0145585;A
2000;Y50-54;ES613;M;53588;HAB;19580.2146126;A
2000;Y50-54;ES613;M;53583;HAB;12825.4446953;A
2000;Y50-54;ES613;M;53584;HAB;4145.9422766;A
2000;Y50-54;ES613;M;53585;HAB;1577.8917494;A
2000;Y50-54;ES613;M;53586;HAB;913.941547;A
2000;Y50-54;ES613;M;53587;HAB;116.9943443;A
