TEMPORAL;EDAD;TERRITORIO;SEXO;RELAC_RESID_NAC;INDICATOR;OBS_VALUE;FREQ
2011;TOTAL;ES611;F;53587;HAB;67949.0;A
2011;TOTAL;ES612;_T;53588;HAB;1243519.0;A
2011;TOTAL;ES612;_T;53583;HAB;768142.0;A
2011;TOTAL;ES612;_T;53584;HAB;266521.0;A
2011;TOTAL;ES612;_T;53585;HAB;69395.0;A
2011;TOTAL;ES612;_T;53586;HAB;73733.0;A
2011;TOTAL;ES612;_T;53587;HAB;65728.0;A
2011;TOTAL;ES612;M;53588;HAB;615865.0;A
2011;TOTAL;ES612;M;53583;HAB;383567.0;A
2011;TOTAL;ES612;M;53584;HAB;130373.0;A
2011;TOTAL;ES612;M;53585;HAB;32682.0;A
2011;TOTAL;ES612;M;53586;HAB;36607.0;A
2011;TOTAL;ES612;M;53587;HAB;32636.0;A
2011;TOTAL;ES612;F;53588;HAB;627654.0;A
2011;TOTAL;ES612;F;53583;HAB;384575.0;A
2011;TOTAL;ES612;F;53584;HAB;136148.0;A
2011;TOTAL;ES612;F;53585;HAB;36713.0;A
2011;TOTAL;ES612;F;53586;HAB;37126.0;A
2011;TOTAL;ES612;F;53587;HAB;33092.0;A
2011;TOTAL;ES613;_T;53588;HAB;805857.0;A
2011;TOTAL;ES613;_T;53583;HAB;556384.0;A
2011;TOTAL;ES613;_T;53584;HAB;132840.0;A
2011;TOTAL;ES613;_T;53585;HAB;42503.0;A
2011;TOTAL;ES613;_T;53586;HAB;42554.0;A
2011;TOTAL;ES613;_T;53587;HAB;31576.0;A
2011;TOTAL;ES613;M;53588;HAB;395858.0;A
2011;TOTAL;ES613;M;53583;HAB;278268.0;A
2011;TOTAL;ES613;M;53584;HAB;62256.0;A
2011;TOTAL;ES613;M;53585;HAB;19451.0;A
2011;TOTAL;ES613;M;53586;HAB;20172.0;A
2011;TOTAL;ES613;M;53587;HAB;15711.0;A
2011;TOTAL;ES613;F;53588;HAB;409999.0;A
2011;TOTAL;ES613;F;53583;HAB;278116.0;A
2011;TOTAL;ES613;F;53584;HAB;70584.0;A
2011;TOTAL;ES613;F;53585;HAB;23052.0;A
2011;TOTAL;ES613;F;53586;HAB;22382.0;A
2011;TOTAL;ES613;F;53587;HAB;15865.0;A
2011;TOTAL;ES614;_T;53588;HAB;924550.0;A
2011;TOTAL;ES614;_T;53583;HAB;460910.0;A
2011;TOTAL;ES614;_T;53584;HAB;262606.0;A
2011;TOTAL;ES614;_T;53585;HAB;58038.0;A
2011;TOTAL;ES614;_T;53586;HAB;61404.0;A
2011;TOTAL;ES614;_T;53587;HAB;81592.0;A
2011;TOTAL;ES614;M;53588;HAB;457084.0;A
2011;TOTAL;ES614;M;53583;HAB;232401.0;A
2011;TOTAL;ES614;M;53584;HAB;126323.0;A
2011;TOTAL;ES614;M;53585;HAB;26394.0;A
2011;TOTAL;ES614;M;53586;HAB;29265.0;A
2011;TOTAL;ES614;M;53587;HAB;42701.0;A
2011;TOTAL;ES614;F;53588;HAB;467466.0;A
2011;TOTAL;ES614;F;53583;HAB;228509.0;A
2011;TOTAL;ES614;F;53584;HAB;136283.0;A
2011;TOTAL;ES614;F;53585;HAB;31644.0;A
2011;TOTAL;ES614;F;53586;HAB;32139.0;A
2011;TOTAL;ES614;F;53587;HAB;38891.0;A
2011;TOTAL;ES615;_T;53588;HAB;521968.0;A
2011;TOTAL;ES615;_T;53583;HAB;278709.0;A
2011;TOTAL;ES615;_T;53584;HAB;129980.0;A
2011;TOTAL;ES615;_T;53585;HAB;35445.0;A
2011;TOTAL;ES615;_T;53586;HAB;27736.0;A
2011;TOTAL;ES615;_T;53587;HAB;50098.0;A
2011;TOTAL;ES615;M;53588;HAB;259362.0;A
2011;TOTAL;ES615;M;53583;HAB;138953.0;A
2011;TOTAL;ES615;M;53584;HAB;64012.0;A
2011;TOTAL;ES615;M;53585;HAB;17659.0;A
2011;TOTAL;ES615;M;53586;HAB;13543.0;A
2011;TOTAL;ES615;M;53587;HAB;25195.0;A
2011;TOTAL;ES615;F;53588;HAB;262606.0;A
2011;TOTAL;ES615;F;53583;HAB;139756.0;A
2011;TOTAL;ES615;F;53584;HAB;65968.0;A
2011;TOTAL;ES615;F;53585;HAB;17786.0;A
2011;TOTAL;ES615;F;53586;HAB;14193.0;A
2011;TOTAL;ES615;F;53587;HAB;24903.0;A
2011;TOTAL;ES616;_T;53588;HAB;670600.0;A
2011;TOTAL;ES616;_T;53583;HAB;456099.0;A
2011;TOTAL;ES616;_T;53584;HAB;125590.0;A
2011;TOTAL;ES616;_T;53585;HAB;27636.0;A
2011;TOTAL;ES616;_T;53586;HAB;35859.0;A
2011;TOTAL;ES616;_T;53587;HAB;25416.0;A
2011;TOTAL;ES616;M;53588;HAB;333384.0;A
2011;TOTAL;ES616;M;53583;HAB;229217.0;A
2011;TOTAL;ES616;M;53584;HAB;59273.0;A
2011;TOTAL;ES616;M;53585;HAB;12996.0;A
2011;TOTAL;ES616;M;53586;HAB;17024.0;A
2011;TOTAL;ES616;M;53587;HAB;14874.0;A
2011;TOTAL;ES616;F;53588;HAB;337216.0;A
2011;TOTAL;ES616;F;53583;HAB;226882.0;A
2011;TOTAL;ES616;F;53584;HAB;66317.0;A
2011;TOTAL;ES616;F;53585;HAB;14640.0;A
2011;TOTAL;ES616;F;53586;HAB;18835.0;A
2011;TOTAL;ES616;F;53587;HAB;10542.0;A
2011;TOTAL;ES617;_T;53588;HAB;1625827.0;A
2011;TOTAL;ES617;_T;53583;HAB;726374.0;A
2011;TOTAL;ES617;_T;53584;HAB;322721.0;A
2011;TOTAL;ES617;_T;53585;HAB;132555.0;A
2011;TOTAL;ES617;_T;53586;HAB;121875.0;A
2011;TOTAL;ES617;_T;53587;HAB;322302.0;A
2011;TOTAL;ES617;M;53588;HAB;801126.0;A
2011;TOTAL;ES617;M;53583;HAB;362885.0;A
2011;TOTAL;ES617;M;53584;HAB;158315.0;A
2011;TOTAL;ES617;M;53585;HAB;62935.0;A
2011;TOTAL;ES617;M;53586;HAB;58129.0;A
2011;TOTAL;ES617;M;53587;HAB;158862.0;A
2011;TOTAL;ES617;F;53588;HAB;824701.0;A
2011;TOTAL;ES617;F;53583;HAB;363489.0;A
2011;TOTAL;ES617;F;53584;HAB;164406.0;A
2011;TOTAL;ES617;F;53585;HAB;69620.0;A
2011;TOTAL;ES617;F;53586;HAB;63746.0;A
2011;TOTAL;ES617;F;53587;HAB;163440.0;A
2011;TOTAL;ES618;_T;53588;HAB;1928962.0;A
2011;TOTAL;ES618;_T;53583;HAB;1018680.0;A
2011;TOTAL;ES618;_T;53584;HAB;540861.0;A
2011;TOTAL;ES618;_T;53585;HAB;142852.0;A
2011;TOTAL;ES618;_T;53586;HAB;125646.0;A
2011;TOTAL;ES618;_T;53587;HAB;100923.0;A
2011;TOTAL;ES618;M;53588;HAB;945766.0;A
2011;TOTAL;ES618;M;53583;HAB;505842.0;A
2011;TOTAL;ES618;M;53584;HAB;268018.0;A
2011;TOTAL;ES618;M;53585;HAB;65013.0;A
2011;TOTAL;ES618;M;53586;HAB;58762.0;A
2011;TOTAL;ES618;M;53587;HAB;48131.0;A
2011;TOTAL;ES618;F;53588;HAB;983196.0;A
2011;TOTAL;ES618;F;53583;HAB;512838.0;A
2011;TOTAL;ES618;F;53584;HAB;272843.0;A
2011;TOTAL;ES618;F;53585;HAB;77839.0;A
2011;TOTAL;ES618;F;53586;HAB;66884.0;A
2011;TOTAL;ES618;F;53587;HAB;52792.0;A
2011;Y_LT15;ES61;_T;53588;HAB;1373160.0;A
2011;Y_LT15;ES61;_T;53583;HAB;1040871.0;A
2011;Y_LT15;ES61;_T;53584;HAB;193707.0;A
2011;Y_LT15;ES61;_T;53585;HAB;28544.0;A
2011;Y_LT15;ES61;_T;53586;HAB;38767.0;A
2011;Y_LT15;ES61;_T;53587;HAB;71271.0;A
2011;Y_LT15;ES61;M;53588;HAB;706497.0;A
2011;Y_LT15;ES61;M;53583;HAB;536127.0;A
2011;Y_LT15;ES61;M;53584;HAB;100019.0;A
2011;Y_LT15;ES61;M;53585;HAB;14577.0;A
2011;Y_LT15;ES61;M;53586;HAB;19787.0;A
2011;Y_LT15;ES61;M;53587;HAB;35987.0;A
2011;Y_LT15;ES61;F;53588;HAB;666663.0;A
2011;Y_LT15;ES61;F;53583;HAB;504744.0;A
2011;Y_LT15;ES61;F;53584;HAB;93688.0;A
2011;Y_LT15;ES61;F;53585;HAB;13967.0;A
2011;Y_LT15;ES61;F;53586;HAB;18980.0;A
2011;Y_LT15;ES61;F;53587;HAB;35284.0;A
2011;Y_LT15;ES611;_T;53588;HAB;117639.0;A
2011;Y_LT15;ES611;_T;53583;HAB;79443.0;A
2011;Y_LT15;ES611;_T;53584;HAB;19222.0;A
2011;Y_LT15;ES611;_T;53585;HAB;2568.0;A
2011;Y_LT15;ES611;_T;53586;HAB;3198.0;A
2011;Y_LT15;ES611;_T;53587;HAB;13208.0;A
2011;Y_LT15;ES611;M;53588;HAB;60524.0;A
2011;Y_LT15;ES611;M;53583;HAB;40919.0;A
2011;Y_LT15;ES611;M;53584;HAB;9901.0;A
2011;Y_LT15;ES611;M;53585;HAB;1313.0;A
2011;Y_LT15;ES611;M;53586;HAB;1606.0;A
2011;Y_LT15;ES611;M;53587;HAB;6785.0;A
2011;Y_LT15;ES611;F;53588;HAB;57115.0;A
2011;Y_LT15;ES611;F;53583;HAB;38524.0;A
2011;Y_LT15;ES611;F;53584;HAB;9321.0;A
2011;Y_LT15;ES611;F;53585;HAB;1255.0;A
2011;Y_LT15;ES611;F;53586;HAB;1592.0;A
2011;Y_LT15;ES611;F;53587;HAB;6423.0;A
2011;Y_LT15;ES612;_T;53588;HAB;208453.0;A
2011;Y_LT15;ES612;_T;53583;HAB;172723.0;A
2011;Y_LT15;ES612;_T;53584;HAB;17676.0;A
2011;Y_LT15;ES612;_T;53585;HAB;4624.0;A
2011;Y_LT15;ES612;_T;53586;HAB;6704.0;A
2011;Y_LT15;ES612;_T;53587;HAB;6726.0;A
2011;Y_LT15;ES612;M;53588;HAB;107353.0;A
2011;Y_LT15;ES612;M;53583;HAB;89036.0;A
2011;Y_LT15;ES612;M;53584;HAB;9140.0;A
2011;Y_LT15;ES612;M;53585;HAB;2355.0;A
2011;Y_LT15;ES612;M;53586;HAB;3483.0;A
2011;Y_LT15;ES612;M;53587;HAB;3339.0;A
2011;Y_LT15;ES612;F;53588;HAB;101100.0;A
2011;Y_LT15;ES612;F;53583;HAB;83687.0;A
2011;Y_LT15;ES612;F;53584;HAB;8536.0;A
2011;Y_LT15;ES612;F;53585;HAB;2269.0;A
2011;Y_LT15;ES612;F;53586;HAB;3221.0;A
2011;Y_LT15;ES612;F;53587;HAB;3387.0;A
2011;Y_LT15;ES613;_T;53588;HAB;125610.0;A
2011;Y_LT15;ES613;_T;53583;HAB;110467.0;A
2011;Y_LT15;ES613;_T;53584;HAB;6045.0;A
2011;Y_LT15;ES613;_T;53585;HAB;2307.0;A
2011;Y_LT15;ES613;_T;53586;HAB;3490.0;A
2011;Y_LT15;ES613;_T;53587;HAB;3301.0;A
2011;Y_LT15;ES613;M;53588;HAB;64749.0;A
2011;Y_LT15;ES613;M;53583;HAB;57081.0;A
2011;Y_LT15;ES613;M;53584;HAB;3110.0;A
2011;Y_LT15;ES613;M;53585;HAB;1179.0;A
2011;Y_LT15;ES613;M;53586;HAB;1791.0;A
2011;Y_LT15;ES613;M;53587;HAB;1588.0;A
2011;Y_LT15;ES613;F;53588;HAB;60861.0;A
2011;Y_LT15;ES613;F;53583;HAB;53386.0;A
2011;Y_LT15;ES613;F;53584;HAB;2935.0;A
2011;Y_LT15;ES613;F;53585;HAB;1128.0;A
2011;Y_LT15;ES613;F;53586;HAB;1699.0;A
2011;Y_LT15;ES613;F;53587;HAB;1713.0;A
2011;Y_LT15;ES614;_T;53588;HAB;143728.0;A
2011;Y_LT15;ES614;_T;53583;HAB;95929.0;A
2011;Y_LT15;ES614;_T;53584;HAB;32258.0;A
2011;Y_LT15;ES614;_T;53585;HAB;3318.0;A
2011;Y_LT15;ES614;_T;53586;HAB;5071.0;A
2011;Y_LT15;ES614;_T;53587;HAB;7152.0;A
2011;Y_LT15;ES614;M;53588;HAB;74378.0;A
2011;Y_LT15;ES614;M;53583;HAB;49666.0;A
2011;Y_LT15;ES614;M;53584;HAB;16772.0;A
2011;Y_LT15;ES614;M;53585;HAB;1687.0;A
2011;Y_LT15;ES614;M;53586;HAB;2628.0;A
2011;Y_LT15;ES614;M;53587;HAB;3625.0;A
2011;Y_LT15;ES614;F;53588;HAB;69350.0;A
2011;Y_LT15;ES614;F;53583;HAB;46263.0;A
2011;Y_LT15;ES614;F;53584;HAB;15486.0;A
2011;Y_LT15;ES614;F;53585;HAB;1631.0;A
2011;Y_LT15;ES614;F;53586;HAB;2443.0;A
2011;Y_LT15;ES614;F;53587;HAB;3527.0;A
2011;Y_LT15;ES615;_T;53588;HAB;82797.0;A
2011;Y_LT15;ES615;_T;53583;HAB;62195.0;A
2011;Y_LT15;ES615;_T;53584;HAB;12219.0;A
2011;Y_LT15;ES615;_T;53585;HAB;2576.0;A
2011;Y_LT15;ES615;_T;53586;HAB;1784.0;A
2011;Y_LT15;ES615;_T;53587;HAB;4023.0;A
2011;Y_LT15;ES615;M;53588;HAB;42634.0;A
2011;Y_LT15;ES615;M;53583;HAB;32016.0;A
2011;Y_LT15;ES615;M;53584;HAB;6317.0;A
2011;Y_LT15;ES615;M;53585;HAB;1331.0;A
2011;Y_LT15;ES615;M;53586;HAB;883.0;A
2011;Y_LT15;ES615;M;53587;HAB;2087.0;A
2011;Y_LT15;ES615;F;53588;HAB;40163.0;A
2011;Y_LT15;ES615;F;53583;HAB;30179.0;A
2011;Y_LT15;ES615;F;53584;HAB;5902.0;A
2011;Y_LT15;ES615;F;53585;HAB;1245.0;A
2011;Y_LT15;ES615;F;53586;HAB;901.0;A
2011;Y_LT15;ES615;F;53587;HAB;1936.0;A
2011;Y_LT15;ES616;_T;53588;HAB;104076.0;A
2011;Y_LT15;ES616;_T;53583;HAB;86956.0;A
2011;Y_LT15;ES616;_T;53584;HAB;8966.0;A
2011;Y_LT15;ES616;_T;53585;HAB;2281.0;A
2011;Y_LT15;ES616;_T;53586;HAB;3440.0;A
2011;Y_LT15;ES616;_T;53587;HAB;2433.0;A
2011;Y_LT15;ES616;M;53588;HAB;53605.0;A
2011;Y_LT15;ES616;M;53583;HAB;44889.0;A
2011;Y_LT15;ES616;M;53584;HAB;4661.0;A
2011;Y_LT15;ES616;M;53585;HAB;1156.0;A
2011;Y_LT15;ES616;M;53586;HAB;1707.0;A
2011;Y_LT15;ES616;M;53587;HAB;1192.0;A
2011;Y_LT15;ES616;F;53588;HAB;50471.0;A
2011;Y_LT15;ES616;F;53583;HAB;42067.0;A
2011;Y_LT15;ES616;F;53584;HAB;4305.0;A
2011;Y_LT15;ES616;F;53585;HAB;1125.0;A
2011;Y_LT15;ES616;F;53586;HAB;1733.0;A
2011;Y_LT15;ES616;F;53587;HAB;1241.0;A
2011;Y_LT15;ES617;_T;53588;HAB;261618.0;A
2011;Y_LT15;ES617;_T;53583;HAB;189191.0;A
2011;Y_LT15;ES617;_T;53584;HAB;34583.0;A
2011;Y_LT15;ES617;_T;53585;HAB;5492.0;A
2011;Y_LT15;ES617;_T;53586;HAB;7589.0;A
2011;Y_LT15;ES617;_T;53587;HAB;24763.0;A
2011;Y_LT15;ES617;M;53588;HAB;134497.0;A
2011;Y_LT15;ES617;M;53583;HAB;97308.0;A
2011;Y_LT15;ES617;M;53584;HAB;17892.0;A
2011;Y_LT15;ES617;M;53585;HAB;2797.0;A
2011;Y_LT15;ES617;M;53586;HAB;3890.0;A
2011;Y_LT15;ES617;M;53587;HAB;12610.0;A
2011;Y_LT15;ES617;F;53588;HAB;127121.0;A
2011;Y_LT15;ES617;F;53583;HAB;91883.0;A
2011;Y_LT15;ES617;F;53584;HAB;16691.0;A
2011;Y_LT15;ES617;F;53585;HAB;2695.0;A
2011;Y_LT15;ES617;F;53586;HAB;3699.0;A
2011;Y_LT15;ES617;F;53587;HAB;12153.0;A
2011;Y_LT15;ES618;_T;53588;HAB;329239.0;A
2011;Y_LT15;ES618;_T;53583;HAB;243967.0;A
2011;Y_LT15;ES618;_T;53584;HAB;62738.0;A
2011;Y_LT15;ES618;_T;53585;HAB;5378.0;A
2011;Y_LT15;ES618;_T;53586;HAB;7491.0;A
2011;Y_LT15;ES618;_T;53587;HAB;9665.0;A
2011;Y_LT15;ES618;M;53588;HAB;168757.0;A
2011;Y_LT15;ES618;M;53583;HAB;125212.0;A
2011;Y_LT15;ES618;M;53584;HAB;32226.0;A
2011;Y_LT15;ES618;M;53585;HAB;2759.0;A
2011;Y_LT15;ES618;M;53586;HAB;3799.0;A
2011;Y_LT15;ES618;M;53587;HAB;4761.0;A
2011;Y_LT15;ES618;F;53588;HAB;160482.0;A
2011;Y_LT15;ES618;F;53583;HAB;118755.0;A
2011;Y_LT15;ES618;F;53584;HAB;30512.0;A
2011;Y_LT15;ES618;F;53585;HAB;2619.0;A
2011;Y_LT15;ES618;F;53586;HAB;3692.0;A
2011;Y_LT15;ES618;F;53587;HAB;4904.0;A
2011;Y1-4;ES61;_T;53588;HAB;474899.0;A
2011;Y1-4;ES61;_T;53583;HAB;392463.0;A
2011;Y1-4;ES61;_T;53584;HAB;59534.0;A
2011;Y1-4;ES61;_T;53585;HAB;7151.0;A
2011;Y1-4;ES61;_T;53586;HAB;7474.0;A
2011;Y1-4;ES61;_T;53587;HAB;8277.0;A
2011;Y1-4;ES61;M;53588;HAB;244738.0;A
2011;Y1-4;ES61;M;53583;HAB;202243.0;A
2011;Y1-4;ES61;M;53584;HAB;30783.0;A
2011;Y1-4;ES61;M;53585;HAB;3688.0;A
2011;Y1-4;ES61;M;53586;HAB;3866.0;A
2011;Y1-4;ES61;M;53587;HAB;4158.0;A
2011;Y1-4;ES61;F;53588;HAB;230161.0;A
2011;Y1-4;ES61;F;53583;HAB;190220.0;A
2011;Y1-4;ES61;F;53584;HAB;28751.0;A
2011;Y1-4;ES61;F;53585;HAB;3463.0;A
2011;Y1-4;ES61;F;53586;HAB;3608.0;A
2011;Y1-4;ES61;F;53587;HAB;4119.0;A
2011;Y1-4;ES611;_T;53588;HAB;42122.0;A
2011;Y1-4;ES611;_T;53583;HAB;33024.0;A
2011;Y1-4;ES611;_T;53584;HAB;6354.0;A
2011;Y1-4;ES611;_T;53585;HAB;662.0;A
2011;Y1-4;ES611;_T;53586;HAB;765.0;A
2011;Y1-4;ES611;_T;53587;HAB;1317.0;A
2011;Y1-4;ES611;M;53588;HAB;21641.0;A
2011;Y1-4;ES611;M;53583;HAB;17001.0;A
2011;Y1-4;ES611;M;53584;HAB;3229.0;A
2011;Y1-4;ES611;M;53585;HAB;344.0;A
2011;Y1-4;ES611;M;53586;HAB;396.0;A
2011;Y1-4;ES611;M;53587;HAB;671.0;A
2011;Y1-4;ES611;F;53588;HAB;20481.0;A
2011;Y1-4;ES611;F;53583;HAB;16023.0;A
2011;Y1-4;ES611;F;53584;HAB;3125.0;A
2011;Y1-4;ES611;F;53585;HAB;318.0;A
2011;Y1-4;ES611;F;53586;HAB;369.0;A
2011;Y1-4;ES611;F;53587;HAB;646.0;A
2011;Y1-4;ES612;_T;53588;HAB;71881.0;A
2011;Y1-4;ES612;_T;53583;HAB;63379.0;A
2011;Y1-4;ES612;_T;53584;HAB;5054.0;A
2011;Y1-4;ES612;_T;53585;HAB;1217.0;A
2011;Y1-4;ES612;_T;53586;HAB;1324.0;A
2011;Y1-4;ES612;_T;53587;HAB;907.0;A
2011;Y1-4;ES612;M;53588;HAB;36914.0;A
2011;Y1-4;ES612;M;53583;HAB;32549.0;A
2011;Y1-4;ES612;M;53584;HAB;2611.0;A
2011;Y1-4;ES612;M;53585;HAB;609.0;A
2011;Y1-4;ES612;M;53586;HAB;685.0;A
2011;Y1-4;ES612;M;53587;HAB;460.0;A
2011;Y1-4;ES612;F;53588;HAB;34967.0;A
2011;Y1-4;ES612;F;53583;HAB;30830.0;A
2011;Y1-4;ES612;F;53584;HAB;2443.0;A
2011;Y1-4;ES612;F;53585;HAB;608.0;A
2011;Y1-4;ES612;F;53586;HAB;639.0;A
2011;Y1-4;ES612;F;53587;HAB;447.0;A
2011;Y1-4;ES613;_T;53588;HAB;41722.0;A
2011;Y1-4;ES613;_T;53583;HAB;38467.0;A
2011;Y1-4;ES613;_T;53584;HAB;1654.0;A
2011;Y1-4;ES613;_T;53585;HAB;596.0;A
2011;Y1-4;ES613;_T;53586;HAB;585.0;A
2011;Y1-4;ES613;_T;53587;HAB;420.0;A
2011;Y1-4;ES613;M;53588;HAB;21561.0;A
2011;Y1-4;ES613;M;53583;HAB;19939.0;A
2011;Y1-4;ES613;M;53584;HAB;830.0;A
2011;Y1-4;ES613;M;53585;HAB;297.0;A
2011;Y1-4;ES613;M;53586;HAB;304.0;A
2011;Y1-4;ES613;M;53587;HAB;191.0;A
2011;Y1-4;ES613;F;53588;HAB;20161.0;A
2011;Y1-4;ES613;F;53583;HAB;18528.0;A
2011;Y1-4;ES613;F;53584;HAB;824.0;A
2011;Y1-4;ES613;F;53585;HAB;299.0;A
2011;Y1-4;ES613;F;53586;HAB;281.0;A
2011;Y1-4;ES613;F;53587;HAB;229.0;A
2011;Y1-4;ES614;_T;53588;HAB;47718.0;A
2011;Y1-4;ES614;_T;53583;HAB;34966.0;A
2011;Y1-4;ES614;_T;53584;HAB;10114.0;A
2011;Y1-4;ES614;_T;53585;HAB;769.0;A
2011;Y1-4;ES614;_T;53586;HAB;916.0;A
2011;Y1-4;ES614;_T;53587;HAB;953.0;A
2011;Y1-4;ES614;M;53588;HAB;24759.0;A
2011;Y1-4;ES614;M;53583;HAB;18088.0;A
2011;Y1-4;ES614;M;53584;HAB;5298.0;A
2011;Y1-4;ES614;M;53585;HAB;396.0;A
2011;Y1-4;ES614;M;53586;HAB;485.0;A
2011;Y1-4;ES614;M;53587;HAB;492.0;A
2011;Y1-4;ES614;F;53588;HAB;22959.0;A
2011;Y1-4;ES614;F;53583;HAB;16878.0;A
2011;Y1-4;ES614;F;53584;HAB;4816.0;A
2011;Y1-4;ES614;F;53585;HAB;373.0;A
2011;Y1-4;ES614;F;53586;HAB;431.0;A
2011;Y1-4;ES614;F;53587;HAB;461.0;A
2011;Y1-4;ES615;_T;53588;HAB;28776.0;A
2011;Y1-4;ES615;_T;53583;HAB;23115.0;A
2011;Y1-4;ES615;_T;53584;HAB;3979.0;A
2011;Y1-4;ES615;_T;53585;HAB;712.0;A
2011;Y1-4;ES615;_T;53586;HAB;426.0;A
2011;Y1-4;ES615;_T;53587;HAB;544.0;A
2011;Y1-4;ES615;M;53588;HAB;14960.0;A
2011;Y1-4;ES615;M;53583;HAB;12038.0;A
2011;Y1-4;ES615;M;53584;HAB;2055.0;A
2011;Y1-4;ES615;M;53585;HAB;377.0;A
2011;Y1-4;ES615;M;53586;HAB;218.0;A
2011;Y1-4;ES615;M;53587;HAB;272.0;A
2011;Y1-4;ES615;F;53588;HAB;13816.0;A
2011;Y1-4;ES615;F;53583;HAB;11077.0;A
2011;Y1-4;ES615;F;53584;HAB;1924.0;A
2011;Y1-4;ES615;F;53585;HAB;335.0;A
2011;Y1-4;ES615;F;53586;HAB;208.0;A
2011;Y1-4;ES615;F;53587;HAB;272.0;A
2011;Y1-4;ES616;_T;53588;HAB;33369.0;A
2011;Y1-4;ES616;_T;53583;HAB;29808.0;A
2011;Y1-4;ES616;_T;53584;HAB;2031.0;A
2011;Y1-4;ES616;_T;53585;HAB;607.0;A
2011;Y1-4;ES616;_T;53586;HAB;595.0;A
2011;Y1-4;ES616;_T;53587;HAB;328.0;A
2011;Y1-4;ES616;M;53588;HAB;17202.0;A
2011;Y1-4;ES616;M;53583;HAB;15390.0;A
2011;Y1-4;ES616;M;53584;HAB;1043.0;A
2011;Y1-4;ES616;M;53585;HAB;304.0;A
2011;Y1-4;ES616;M;53586;HAB;297.0;A
2011;Y1-4;ES616;M;53587;HAB;168.0;A
2011;Y1-4;ES616;F;53588;HAB;16167.0;A
2011;Y1-4;ES616;F;53583;HAB;14418.0;A
2011;Y1-4;ES616;F;53584;HAB;988.0;A
2011;Y1-4;ES616;F;53585;HAB;303.0;A
2011;Y1-4;ES616;F;53586;HAB;298.0;A
2011;Y1-4;ES616;F;53587;HAB;160.0;A
2011;Y1-4;ES617;_T;53588;HAB;90282.0;A
2011;Y1-4;ES617;_T;53583;HAB;73977.0;A
2011;Y1-4;ES617;_T;53584;HAB;10948.0;A
2011;Y1-4;ES617;_T;53585;HAB;1301.0;A
2011;Y1-4;ES617;_T;53586;HAB;1452.0;A
2011;Y1-4;ES617;_T;53587;HAB;2604.0;A
2011;Y1-4;ES617;M;53588;HAB;46698.0;A
2011;Y1-4;ES617;M;53583;HAB;38192.0;A
2011;Y1-4;ES617;M;53584;HAB;5738.0;A
2011;Y1-4;ES617;M;53585;HAB;683.0;A
2011;Y1-4;ES617;M;53586;HAB;753.0;A
2011;Y1-4;ES617;M;53587;HAB;1332.0;A
2011;Y1-4;ES617;F;53588;HAB;43584.0;A
2011;Y1-4;ES617;F;53583;HAB;35785.0;A
2011;Y1-4;ES617;F;53584;HAB;5210.0;A
2011;Y1-4;ES617;F;53585;HAB;618.0;A
2011;Y1-4;ES617;F;53586;HAB;699.0;A
2011;Y1-4;ES617;F;53587;HAB;1272.0;A
2011;Y1-4;ES618;_T;53588;HAB;119029.0;A
