TEMPORAL;TERRITORIO;SEXO;NACIONALIDAD;EDAD;INDICATOR;OBS_VALUE;FREQ
2006;ES61;_T;OTHER_SPAIN;Y45;HAB;7105.0;A
2006;ES61;_T;OTHER_SPAIN;Y46;HAB;6483.0;A
2006;ES61;_T;OTHER_SPAIN;Y47;HAB;6193.0;A
2006;ES61;_T;OTHER_SPAIN;Y48;HAB;5730.0;A
2006;ES61;_T;OTHER_SPAIN;Y49;HAB;5432.0;A
2006;ES61;_T;OTHER_SPAIN;Y50-54;HAB;23231.0;A
2006;ES61;_T;OTHER_SPAIN;Y50;HAB;5114.0;A
2006;ES61;_T;OTHER_SPAIN;Y51;HAB;4932.0;A
2006;ES61;_T;OTHER_SPAIN;Y52;HAB;4553.0;A
2006;ES61;_T;OTHER_SPAIN;Y53;HAB;4472.0;A
2006;ES61;_T;OTHER_SPAIN;Y54;HAB;4160.0;A
2006;ES61;_T;OTHER_SPAIN;Y55-59;HAB;21041.0;A
2006;ES61;_T;OTHER_SPAIN;Y55;HAB;4244.0;A
2006;ES61;_T;OTHER_SPAIN;Y56;HAB;3988.0;A
2006;ES61;_T;OTHER_SPAIN;Y57;HAB;4406.0;A
2006;ES61;_T;OTHER_SPAIN;Y58;HAB;4303.0;A
2006;ES61;_T;OTHER_SPAIN;Y59;HAB;4100.0;A
2006;ES61;_T;OTHER_SPAIN;Y60-64;HAB;18443.0;A
2006;ES61;_T;OTHER_SPAIN;Y60;HAB;3757.0;A
2006;ES61;_T;OTHER_SPAIN;Y61;HAB;3940.0;A
2006;ES61;_T;OTHER_SPAIN;Y62;HAB;3718.0;A
2006;ES61;_T;OTHER_SPAIN;Y63;HAB;3660.0;A
2006;ES61;_T;OTHER_SPAIN;Y64;HAB;3368.0;A
2006;ES61;_T;OTHER_SPAIN;Y65-100;HAB;39595.0;A
2006;ES61;_T;OTHER_SPAIN;Y65-69;HAB;15846.0;A
2006;ES61;_T;OTHER_SPAIN;Y65;HAB;3526.0;A
2006;ES61;_T;OTHER_SPAIN;Y66;HAB;3395.0;A
2006;ES61;_T;OTHER_SPAIN;Y67;HAB;3149.0;A
2006;ES61;_T;OTHER_SPAIN;Y68;HAB;2967.0;A
2006;ES61;_T;OTHER_SPAIN;Y69;HAB;2809.0;A
2006;ES61;_T;OTHER_SPAIN;Y70-74;HAB;10396.0;A
2006;ES61;_T;OTHER_SPAIN;Y70;HAB;2416.0;A
2006;ES61;_T;OTHER_SPAIN;Y71;HAB;2286.0;A
2006;ES61;_T;OTHER_SPAIN;Y72;HAB;2003.0;A
2006;ES61;_T;OTHER_SPAIN;Y73;HAB;1947.0;A
2006;ES61;_T;OTHER_SPAIN;Y74;HAB;1744.0;A
2006;ES61;_T;OTHER_SPAIN;Y75-79;HAB;6532.0;A
2006;ES61;_T;OTHER_SPAIN;Y75;HAB;1701.0;A
2006;ES61;_T;OTHER_SPAIN;Y76;HAB;1448.0;A
2006;ES61;_T;OTHER_SPAIN;Y77;HAB;1211.0;A
2006;ES61;_T;OTHER_SPAIN;Y78;HAB;1122.0;A
2006;ES61;_T;OTHER_SPAIN;Y79;HAB;1050.0;A
2006;ES61;_T;OTHER_SPAIN;Y80-84;HAB;4053.0;A
2006;ES61;_T;OTHER_SPAIN;Y80;HAB;1031.0;A
2006;ES61;_T;OTHER_SPAIN;Y81;HAB;886.0;A
2006;ES61;_T;OTHER_SPAIN;Y82;HAB;783.0;A
2006;ES61;_T;OTHER_SPAIN;Y83;HAB;685.0;A
2006;ES61;_T;OTHER_SPAIN;Y84;HAB;668.0;A
2006;ES61;_T;OTHER_SPAIN;Y85-89;HAB;1766.0;A
2006;ES61;_T;OTHER_SPAIN;Y85;HAB;565.0;A
2006;ES61;_T;OTHER_SPAIN;Y86;HAB;396.0;A
2006;ES61;_T;OTHER_SPAIN;Y87;HAB;312.0;A
2006;ES61;_T;OTHER_SPAIN;Y88;HAB;263.0;A
2006;ES61;_T;OTHER_SPAIN;Y89;HAB;230.0;A
2006;ES61;_T;OTHER_SPAIN;Y90-94;HAB;752.0;A
2006;ES61;_T;OTHER_SPAIN;Y90;HAB;204.0;A
2006;ES61;_T;OTHER_SPAIN;Y91;HAB;197.0;A
2006;ES61;_T;OTHER_SPAIN;Y92;HAB;144.0;A
2006;ES61;_T;OTHER_SPAIN;Y93;HAB;125.0;A
2006;ES61;_T;OTHER_SPAIN;Y94;HAB;82.0;A
2006;ES61;_T;OTHER_SPAIN;Y95-99;HAB;204.0;A
2006;ES61;_T;OTHER_SPAIN;Y95;HAB;69.0;A
2006;ES61;_T;OTHER_SPAIN;Y96;HAB;47.0;A
2006;ES61;_T;OTHER_SPAIN;Y97;HAB;41.0;A
2006;ES61;_T;OTHER_SPAIN;Y98;HAB;30.0;A
2006;ES61;_T;OTHER_SPAIN;Y99;HAB;17.0;A
2006;ES61;_T;OTHER_SPAIN;Y_GE100;HAB;46.0;A
2006;ES61;M;TOTAL;TOTAL;HAB;3958565.0;A
2006;ES61;M;TOTAL;Y_LT15;HAB;666688.0;A
2006;ES61;M;TOTAL;Y1-4;HAB;216556.0;A
2006;ES61;M;TOTAL;Y_LT1;HAB;40691.0;A
2006;ES61;M;TOTAL;Y1;HAB;44777.0;A
2006;ES61;M;TOTAL;Y2;HAB;44140.0;A
2006;ES61;M;TOTAL;Y3;HAB;43422.0;A
2006;ES61;M;TOTAL;Y4;HAB;43526.0;A
2006;ES61;M;TOTAL;Y5-9;HAB;213825.0;A
2006;ES61;M;TOTAL;Y5;HAB;43760.0;A
2006;ES61;M;TOTAL;Y6;HAB;42902.0;A
2006;ES61;M;TOTAL;Y7;HAB;41780.0;A
2006;ES61;M;TOTAL;Y8;HAB;42686.0;A
2006;ES61;M;TOTAL;Y9;HAB;42697.0;A
2006;ES61;M;TOTAL;Y10-14;HAB;236307.0;A
2006;ES61;M;TOTAL;Y10;HAB;44347.0;A
2006;ES61;M;TOTAL;Y11;HAB;44990.0;A
2006;ES61;M;TOTAL;Y12;HAB;47776.0;A
2006;ES61;M;TOTAL;Y13;HAB;49541.0;A
2006;ES61;M;TOTAL;Y14;HAB;49653.0;A
2006;ES61;M;TOTAL;Y15-29;HAB;908964.0;A
2006;ES61;M;TOTAL;Y15-19;HAB;256296.0;A
2006;ES61;M;TOTAL;Y15;HAB;50512.0;A
2006;ES61;M;TOTAL;Y16;HAB;50807.0;A
2006;ES61;M;TOTAL;Y17;HAB;50701.0;A
2006;ES61;M;TOTAL;Y18;HAB;51515.0;A
2006;ES61;M;TOTAL;Y19;HAB;52761.0;A
2006;ES61;M;TOTAL;Y20-24;HAB;297767.0;A
2006;ES61;M;TOTAL;Y20;HAB;54638.0;A
2006;ES61;M;TOTAL;Y21;HAB;57080.0;A
2006;ES61;M;TOTAL;Y22;HAB;59479.0;A
2006;ES61;M;TOTAL;Y23;HAB;62324.0;A
2006;ES61;M;TOTAL;Y24;HAB;64246.0;A
2006;ES61;M;TOTAL;Y25-29;HAB;354901.0;A
2006;ES61;M;TOTAL;Y25;HAB;68463.0;A
2006;ES61;M;TOTAL;Y26;HAB;69465.0;A
2006;ES61;M;TOTAL;Y27;HAB;71962.0;A
2006;ES61;M;TOTAL;Y28;HAB;72323.0;A
2006;ES61;M;TOTAL;Y29;HAB;72688.0;A
2006;ES61;M;TOTAL;Y30-44;HAB;1009208.0;A
2006;ES61;M;TOTAL;Y30-34;HAB;351259.0;A
2006;ES61;M;TOTAL;Y30;HAB;72388.0;A
2006;ES61;M;TOTAL;Y31;HAB;70870.0;A
2006;ES61;M;TOTAL;Y32;HAB;69872.0;A
2006;ES61;M;TOTAL;Y33;HAB;69733.0;A
2006;ES61;M;TOTAL;Y34;HAB;68396.0;A
2006;ES61;M;TOTAL;Y35-39;HAB;340163.0;A
2006;ES61;M;TOTAL;Y35;HAB;68597.0;A
2006;ES61;M;TOTAL;Y36;HAB;67918.0;A
2006;ES61;M;TOTAL;Y37;HAB;67875.0;A
2006;ES61;M;TOTAL;Y38;HAB;68641.0;A
2006;ES61;M;TOTAL;Y39;HAB;67132.0;A
2006;ES61;M;TOTAL;Y40-44;HAB;317786.0;A
2006;ES61;M;TOTAL;Y40;HAB;66460.0;A
