TEMPORAL;LUG_NAC_PADRON;TERRITORIO;SEXO;INDICATOR;OBS_VALUE;FREQ
2021;54887;2373;M;HAB;4404.0;A
2021;54887;2373;F;HAB;5091.0;A
2021;54887;2374;_T;HAB;817.0;A
2021;54887;2374;M;HAB;381.0;A
2021;54887;2374;F;HAB;436.0;A
2021;54887;2375;_T;HAB;6980.0;A
2021;54887;2375;M;HAB;3514.0;A
2021;54887;2375;F;HAB;3466.0;A
2021;54887;2376;_T;HAB;323.0;A
2021;54887;2376;M;HAB;157.0;A
2021;54887;2376;F;HAB;166.0;A
2021;54887;2377;_T;HAB;374.0;A
2021;54887;2377;M;HAB;166.0;A
2021;54887;2377;F;HAB;208.0;A
2021;54887;2378;_T;HAB;86.0;A
2021;54887;2378;M;HAB;47.0;A
2021;54887;2378;F;HAB;39.0;A
2021;54887;2379;_T;HAB;132.0;A
2021;54887;2379;M;HAB;57.0;A
2021;54887;2379;F;HAB;75.0;A
2021;54887;2380;_T;HAB;5279.0;A
2021;54887;2380;M;HAB;2328.0;A
2021;54887;2380;F;HAB;2951.0;A
2021;54887;2381;_T;HAB;1770.0;A
2021;54887;2381;M;HAB;954.0;A
2021;54887;2381;F;HAB;816.0;A
2021;54887;2382;_T;HAB;101.0;A
2021;54887;2382;M;HAB;39.0;A
2021;54887;2382;F;HAB;62.0;A
2021;54887;2383;_T;HAB;1932.0;A
2021;54887;2383;M;HAB;923.0;A
2021;54887;2383;F;HAB;1009.0;A
2021;54887;2384;_T;HAB;2610.0;A
2021;54887;2384;M;HAB;1199.0;A
2021;54887;2384;F;HAB;1411.0;A
2021;54887;2398;_T;HAB;72.0;A
2021;54887;2398;M;HAB;26.0;A
2021;54887;2398;F;HAB;46.0;A
2021;54887;280346;_T;HAB;651.0;A
2021;54887;280346;M;HAB;357.0;A
2021;54887;280346;F;HAB;294.0;A
2021;54887;2386;_T;HAB;5506.0;A
2021;54887;2386;M;HAB;2686.0;A
2021;54887;2386;F;HAB;2820.0;A
2021;54887;2385;_T;HAB;1959.0;A
2021;54887;2385;M;HAB;938.0;A
2021;54887;2385;F;HAB;1021.0;A
2021;54887;2387;_T;HAB;83.0;A
2021;54887;2387;M;HAB;32.0;A
2021;54887;2387;F;HAB;51.0;A
2021;54887;2388;_T;HAB;2007.0;A
2021;54887;2388;M;HAB;1002.0;A
2021;54887;2388;F;HAB;1005.0;A
2021;54887;2389;_T;HAB;12.0;A
2021;54887;2389;M;HAB;2.0;A
2021;54887;2389;F;HAB;10.0;A
2021;54887;2390;_T;HAB;235.0;A
2021;54887;2390;M;HAB;105.0;A
2021;54887;2390;F;HAB;130.0;A
2021;54887;2391;_T;HAB;465.0;A
2021;54887;2391;M;HAB;207.0;A
2021;54887;2391;F;HAB;258.0;A
2021;54887;2392;_T;HAB;595.0;A
2021;54887;2392;M;HAB;261.0;A
2021;54887;2392;F;HAB;334.0;A
2021;54887;2393;_T;HAB;5.0;A
2021;54887;2393;M;HAB;2.0;A
2021;54887;2393;F;HAB;3.0;A
2021;54887;2394;_T;HAB;297.0;A
2021;54887;2394;M;HAB;133.0;A
2021;54887;2394;F;HAB;164.0;A
2021;54887;2395;_T;HAB;65.0;A
2021;54887;2395;M;HAB;30.0;A
2021;54887;2395;F;HAB;35.0;A
2021;54887;ES613;_T;HAB;31633.0;A
2021;54887;ES613;M;HAB;14213.0;A
2021;54887;ES613;F;HAB;17420.0;A
2021;54887;2403;_T;HAB;107.0;A
2021;54887;2403;M;HAB;53.0;A
2021;54887;2403;F;HAB;54.0;A
2021;54887;2404;_T;HAB;348.0;A
2021;54887;2404;M;HAB;169.0;A
2021;54887;2404;F;HAB;179.0;A
2021;54887;2405;_T;HAB;50.0;A
2021;54887;2405;M;HAB;26.0;A
2021;54887;2405;F;HAB;24.0;A
2021;54887;2406;_T;HAB;127.0;A
2021;54887;2406;M;HAB;75.0;A
2021;54887;2406;F;HAB;52.0;A
2021;54887;2407;_T;HAB;219.0;A
2021;54887;2407;M;HAB;95.0;A
2021;54887;2407;F;HAB;124.0;A
2021;54887;2408;_T;HAB;30.0;A
2021;54887;2408;M;HAB;11.0;A
2021;54887;2408;F;HAB;19.0;A
2021;54887;2409;_T;HAB;673.0;A
2021;54887;2409;M;HAB;420.0;A
2021;54887;2409;F;HAB;253.0;A
2021;54887;2410;_T;HAB;70.0;A
2021;54887;2410;M;HAB;30.0;A
2021;54887;2410;F;HAB;40.0;A
2021;54887;2411;_T;HAB;85.0;A
2021;54887;2411;M;HAB;34.0;A
2021;54887;2411;F;HAB;51.0;A
2021;54887;2412;_T;HAB;104.0;A
2021;54887;2412;M;HAB;49.0;A
2021;54887;2412;F;HAB;55.0;A
2021;54887;2413;_T;HAB;13.0;A
2021;54887;2413;M;HAB;6.0;A
2021;54887;2413;F;HAB;7.0;A
2021;54887;2414;_T;HAB;151.0;A
2021;54887;2414;M;HAB;77.0;A
2021;54887;2414;F;HAB;74.0;A
2021;54887;2415;_T;HAB;943.0;A
2021;54887;2415;M;HAB;360.0;A
2021;54887;2415;F;HAB;583.0;A
2021;54887;2416;_T;HAB;99.0;A
2021;54887;2416;M;HAB;49.0;A
2021;54887;2416;F;HAB;50.0;A
2021;54887;2417;_T;HAB;73.0;A
2021;54887;2417;M;HAB;37.0;A
2021;54887;2417;F;HAB;36.0;A
2021;54887;2418;_T;HAB;32.0;A
2021;54887;2418;M;HAB;13.0;A
2021;54887;2418;F;HAB;19.0;A
2021;54887;2419;_T;HAB;611.0;A
2021;54887;2419;M;HAB;266.0;A
2021;54887;2419;F;HAB;345.0;A
2021;54887;2420;_T;HAB;83.0;A
2021;54887;2420;M;HAB;37.0;A
2021;54887;2420;F;HAB;46.0;A
2021;54887;2421;_T;HAB;296.0;A
2021;54887;2421;M;HAB;153.0;A
2021;54887;2421;F;HAB;143.0;A
2021;54887;2422;_T;HAB;13.0;A
2021;54887;2422;M;HAB;7.0;A
2021;54887;2422;F;HAB;6.0;A
2021;54887;2423;_T;HAB;14810.0;A
2021;54887;2423;M;HAB;6300.0;A
2021;54887;2423;F;HAB;8510.0;A
2021;54887;2424;_T;HAB;101.0;A
2021;54887;2424;M;HAB;47.0;A
2021;54887;2424;F;HAB;54.0;A
2021;54887;2425;_T;HAB;52.0;A
2021;54887;2425;M;HAB;25.0;A
2021;54887;2425;F;HAB;27.0;A
2021;54887;2426;_T;HAB;75.0;A
2021;54887;2426;M;HAB;37.0;A
2021;54887;2426;F;HAB;38.0;A
2021;54887;2427;_T;HAB;83.0;A
2021;54887;2427;M;HAB;32.0;A
2021;54887;2427;F;HAB;51.0;A
2021;54887;2428;_T;HAB;88.0;A
2021;54887;2428;M;HAB;40.0;A
2021;54887;2428;F;HAB;48.0;A
2021;54887;2429;_T;HAB;231.0;A
2021;54887;2429;M;HAB;97.0;A
2021;54887;2429;F;HAB;134.0;A
2021;54887;280347;_T;HAB;31.0;A
2021;54887;280347;M;HAB;13.0;A
2021;54887;280347;F;HAB;18.0;A
2021;54887;2430;_T;HAB;5.0;A
2021;54887;2430;M;HAB;3.0;A
2021;54887;2430;F;HAB;2.0;A
2021;54887;2431;_T;HAB;91.0;A
2021;54887;2431;M;HAB;36.0;A
2021;54887;2431;F;HAB;55.0;A
2021;54887;2432;_T;HAB;359.0;A
2021;54887;2432;M;HAB;155.0;A
2021;54887;2432;F;HAB;204.0;A
2021;54887;2433;_T;HAB;27.0;A
2021;54887;2433;M;HAB;13.0;A
2021;54887;2433;F;HAB;14.0;A
2021;54887;2434;_T;HAB;24.0;A
2021;54887;2434;M;HAB;7.0;A
2021;54887;2434;F;HAB;17.0;A
2021;54887;2435;_T;HAB;30.0;A
2021;54887;2435;M;HAB;9.0;A
2021;54887;2435;F;HAB;21.0;A
2021;54887;280348;_T;HAB;22.0;A
2021;54887;280348;M;HAB;8.0;A
2021;54887;280348;F;HAB;14.0;A
2021;54887;2436;_T;HAB;15.0;A
2021;54887;2436;M;HAB;4.0;A
2021;54887;2436;F;HAB;11.0;A
2021;54887;2437;_T;HAB;127.0;A
2021;54887;2437;M;HAB;53.0;A
2021;54887;2437;F;HAB;74.0;A
2021;54887;2438;_T;HAB;112.0;A
2021;54887;2438;M;HAB;55.0;A
2021;54887;2438;F;HAB;57.0;A
2021;54887;2439;_T;HAB;590.0;A
2021;54887;2439;M;HAB;308.0;A
2021;54887;2439;F;HAB;282.0;A
2021;54887;2440;_T;HAB;2442.0;A
2021;54887;2440;M;HAB;1166.0;A
2021;54887;2440;F;HAB;1276.0;A
2021;54887;2441;_T;HAB;63.0;A
2021;54887;2441;M;HAB;31.0;A
2021;54887;2441;F;HAB;32.0;A
2021;54887;2442;_T;HAB;73.0;A
2021;54887;2442;M;HAB;24.0;A
2021;54887;2442;F;HAB;49.0;A
2021;54887;2443;_T;HAB;148.0;A
2021;54887;2443;M;HAB;68.0;A
2021;54887;2443;F;HAB;80.0;A
2021;54887;2444;_T;HAB;815.0;A
2021;54887;2444;M;HAB;336.0;A
2021;54887;2444;F;HAB;479.0;A
2021;54887;2445;_T;HAB;255.0;A
2021;54887;2445;M;HAB;107.0;A
2021;54887;2445;F;HAB;148.0;A
2021;54887;2446;_T;HAB;32.0;A
2021;54887;2446;M;HAB;11.0;A
2021;54887;2446;F;HAB;21.0;A
2021;54887;2447;_T;HAB;72.0;A
2021;54887;2447;M;HAB;35.0;A
2021;54887;2447;F;HAB;37.0;A
2021;54887;2448;_T;HAB;67.0;A
2021;54887;2448;M;HAB;25.0;A
2021;54887;2448;F;HAB;42.0;A
2021;54887;2449;_T;HAB;54.0;A
2021;54887;2449;M;HAB;32.0;A
2021;54887;2449;F;HAB;22.0;A
2021;54887;2450;_T;HAB;63.0;A
2021;54887;2450;M;HAB;29.0;A
2021;54887;2450;F;HAB;34.0;A
2021;54887;2451;_T;HAB;1343.0;A
2021;54887;2451;M;HAB;704.0;A
2021;54887;2451;F;HAB;639.0;A
2021;54887;2452;_T;HAB;49.0;A
2021;54887;2452;M;HAB;24.0;A
2021;54887;2452;F;HAB;25.0;A
2021;54887;2453;_T;HAB;17.0;A
2021;54887;2453;M;HAB;9.0;A
2021;54887;2453;F;HAB;8.0;A
2021;54887;2454;_T;HAB;262.0;A
2021;54887;2454;M;HAB;103.0;A
2021;54887;2454;F;HAB;159.0;A
2021;54887;2455;_T;HAB;228.0;A
2021;54887;2455;M;HAB;107.0;A
2021;54887;2455;F;HAB;121.0;A
2021;54887;2456;_T;HAB;817.0;A
2021;54887;2456;M;HAB;380.0;A
2021;54887;2456;F;HAB;437.0;A
2021;54887;2457;_T;HAB;690.0;A
2021;54887;2457;M;HAB;287.0;A
2021;54887;2457;F;HAB;403.0;A
2021;54887;2458;_T;HAB;1421.0;A
2021;54887;2458;M;HAB;698.0;A
2021;54887;2458;F;HAB;723.0;A
2021;54887;2459;_T;HAB;226.0;A
2021;54887;2459;M;HAB;101.0;A
2021;54887;2459;F;HAB;125.0;A
2021;54887;2460;_T;HAB;547.0;A
2021;54887;2460;M;HAB;310.0;A
2021;54887;2460;F;HAB;237.0;A
2021;54887;2461;_T;HAB;7.0;A
2021;54887;2461;F;HAB;7.0;A
2021;54887;2463;_T;HAB;18.0;A
2021;54887;2463;M;HAB;9.0;A
2021;54887;2463;F;HAB;9.0;A
2021;54887;2462;_T;HAB;144.0;A
2021;54887;2462;M;HAB;60.0;A
2021;54887;2462;F;HAB;84.0;A
2021;54887;2464;_T;HAB;15.0;A
2021;54887;2464;M;HAB;5.0;A
2021;54887;2464;F;HAB;10.0;A
2021;54887;2465;_T;HAB;23.0;A
2021;54887;2465;M;HAB;15.0;A
2021;54887;2465;F;HAB;8.0;A
2021;54887;2466;_T;HAB;10.0;A
2021;54887;2466;M;HAB;5.0;A
2021;54887;2466;F;HAB;5.0;A
2021;54887;2467;_T;HAB;45.0;A
2021;54887;2467;M;HAB;20.0;A
2021;54887;2467;F;HAB;25.0;A
2021;54887;2468;_T;HAB;88.0;A
2021;54887;2468;M;HAB;32.0;A
2021;54887;2468;F;HAB;56.0;A
2021;54887;2469;_T;HAB;102.0;A
2021;54887;2469;M;HAB;46.0;A
2021;54887;2469;F;HAB;56.0;A
2021;54887;2470;_T;HAB;57.0;A
2021;54887;2470;M;HAB;31.0;A
2021;54887;2470;F;HAB;26.0;A
2021;54887;2471;_T;HAB;166.0;A
2021;54887;2471;M;HAB;82.0;A
2021;54887;2471;F;HAB;84.0;A
2021;54887;2472;_T;HAB;43.0;A
2021;54887;2472;M;HAB;23.0;A
2021;54887;2472;F;HAB;20.0;A
2021;54887;2473;_T;HAB;21.0;A
2021;54887;2473;M;HAB;9.0;A
2021;54887;2473;F;HAB;12.0;A
2021;54887;2474;_T;HAB;19.0;A
2021;54887;2474;M;HAB;12.0;A
2021;54887;2474;F;HAB;7.0;A
2021;54887;2475;_T;HAB;84.0;A
2021;54887;2475;M;HAB;31.0;A
2021;54887;2475;F;HAB;53.0;A
2021;54887;2476;_T;HAB;85.0;A
2021;54887;2476;M;HAB;28.0;A
2021;54887;2476;F;HAB;57.0;A
2021;54887;2477;_T;HAB;22.0;A
2021;54887;2477;M;HAB;9.0;A
2021;54887;2477;F;HAB;13.0;A
2021;54682;ES612;_T;HAB;25347.0;A
2021;54682;ES612;M;HAB;12423.0;A
2021;54682;ES612;F;HAB;12924.0;A
2021;54682;2353;_T;HAB;56.0;A
2021;54682;2353;M;HAB;28.0;A
2021;54682;2353;F;HAB;28.0;A
2021;54682;2354;_T;HAB;72.0;A
2021;54682;2354;M;HAB;33.0;A
2021;54682;2354;F;HAB;39.0;A
2021;54682;2355;_T;HAB;8.0;A
2021;54682;2355;M;HAB;3.0;A
2021;54682;2355;F;HAB;5.0;A
2021;54682;2356;_T;HAB;2102.0;A
2021;54682;2356;M;HAB;1027.0;A
2021;54682;2356;F;HAB;1075.0;A
2021;54682;2357;_T;HAB;196.0;A
2021;54682;2357;M;HAB;98.0;A
2021;54682;2357;F;HAB;98.0;A
2021;54682;2358;_T;HAB;461.0;A
2021;54682;2358;M;HAB;239.0;A
2021;54682;2358;F;HAB;222.0;A
2021;54682;2359;_T;HAB;345.0;A
2021;54682;2359;M;HAB;172.0;A
2021;54682;2359;F;HAB;173.0;A
2021;54682;2361;_T;HAB;540.0;A
2021;54682;2361;M;HAB;285.0;A
2021;54682;2361;F;HAB;255.0;A
2021;54682;2397;_T;HAB;77.0;A
2021;54682;2397;M;HAB;44.0;A
2021;54682;2397;F;HAB;33.0;A
2021;54682;2362;_T;HAB;10.0;A
2021;54682;2362;M;HAB;7.0;A
2021;54682;2362;F;HAB;3.0;A
2021;54682;2363;_T;HAB;73.0;A
2021;54682;2363;M;HAB;26.0;A
2021;54682;2363;F;HAB;47.0;A
2021;54682;2364;_T;HAB;36.0;A
2021;54682;2364;M;HAB;12.0;A
2021;54682;2364;F;HAB;24.0;A
2021;54682;2365;_T;HAB;1215.0;A
2021;54682;2365;M;HAB;579.0;A
2021;54682;2365;F;HAB;636.0;A
2021;54682;2366;_T;HAB;110.0;A
2021;54682;2366;M;HAB;54.0;A
2021;54682;2366;F;HAB;56.0;A
2021;54682;2368;_T;HAB;2591.0;A
2021;54682;2368;M;HAB;1272.0;A
2021;54682;2368;F;HAB;1319.0;A
2021;54682;2369;_T;HAB;288.0;A
2021;54682;2369;M;HAB;133.0;A
2021;54682;2369;F;HAB;155.0;A
2021;54682;2367;_T;HAB;762.0;A
2021;54682;2367;M;HAB;369.0;A
2021;54682;2367;F;HAB;393.0;A
2021;54682;2370;_T;HAB;23.0;A
2021;54682;2370;M;HAB;14.0;A
2021;54682;2370;F;HAB;9.0;A
2021;54682;2371;_T;HAB;64.0;A
2021;54682;2371;M;HAB;32.0;A
2021;54682;2371;F;HAB;32.0;A
2021;54682;2372;_T;HAB;35.0;A
2021;54682;2372;M;HAB;18.0;A
2021;54682;2372;F;HAB;17.0;A
2021;54682;2373;_T;HAB;2241.0;A
2021;54682;2373;M;HAB;1004.0;A
2021;54682;2373;F;HAB;1237.0;A
2021;54682;2374;_T;HAB;549.0;A
2021;54682;2374;M;HAB;254.0;A
2021;54682;2374;F;HAB;295.0;A
2021;54682;2375;_T;HAB;3719.0;A
2021;54682;2375;M;HAB;1925.0;A
2021;54682;2375;F;HAB;1794.0;A
2021;54682;2376;_T;HAB;143.0;A
2021;54682;2376;M;HAB;72.0;A
2021;54682;2376;F;HAB;71.0;A
2021;54682;2377;_T;HAB;240.0;A
2021;54682;2377;M;HAB;125.0;A
2021;54682;2377;F;HAB;115.0;A
2021;54682;2378;_T;HAB;37.0;A
2021;54682;2378;M;HAB;17.0;A
2021;54682;2378;F;HAB;20.0;A
2021;54682;2379;_T;HAB;40.0;A
2021;54682;2379;M;HAB;20.0;A
2021;54682;2379;F;HAB;20.0;A
2021;54682;2380;_T;HAB;1646.0;A
2021;54682;2380;M;HAB;758.0;A
2021;54682;2380;F;HAB;888.0;A
2021;54682;2381;_T;HAB;386.0;A
2021;54682;2381;M;HAB;182.0;A
2021;54682;2381;F;HAB;204.0;A
2021;54682;2382;_T;HAB;72.0;A
2021;54682;2382;M;HAB;23.0;A
2021;54682;2382;F;HAB;49.0;A
2021;54682;2383;_T;HAB;319.0;A
2021;54682;2383;M;HAB;147.0;A
2021;54682;2383;F;HAB;172.0;A
2021;54682;2384;_T;HAB;558.0;A
2021;54682;2384;M;HAB;292.0;A
2021;54682;2384;F;HAB;266.0;A
2021;54682;2398;_T;HAB;32.0;A
2021;54682;2398;M;HAB;11.0;A
2021;54682;2398;F;HAB;21.0;A
2021;54682;280346;_T;HAB;440.0;A
2021;54682;280346;M;HAB;232.0;A
2021;54682;280346;F;HAB;208.0;A
2021;54682;2386;_T;HAB;3086.0;A
2021;54682;2386;M;HAB;1567.0;A
2021;54682;2386;F;HAB;1519.0;A
2021;54682;2385;_T;HAB;722.0;A
2021;54682;2385;M;HAB;340.0;A
2021;54682;2385;F;HAB;382.0;A
2021;54682;2387;_T;HAB;56.0;A
2021;54682;2387;M;HAB;26.0;A
2021;54682;2387;F;HAB;30.0;A
2021;54682;2388;_T;HAB;1305.0;A
2021;54682;2388;M;HAB;665.0;A
2021;54682;2388;F;HAB;640.0;A
2021;54682;2389;_T;HAB;5.0;A
2021;54682;2389;F;HAB;5.0;A
2021;54682;2390;_T;HAB;74.0;A
2021;54682;2390;M;HAB;35.0;A
2021;54682;2390;F;HAB;39.0;A
2021;54682;2391;_T;HAB;78.0;A
2021;54682;2391;M;HAB;43.0;A
2021;54682;2391;F;HAB;35.0;A
2021;54682;2392;_T;HAB;360.0;A
2021;54682;2392;M;HAB;162.0;A
2021;54682;2392;F;HAB;198.0;A
2021;54682;2393;_T;HAB;5.0;A
2021;54682;2393;M;HAB;2.0;A
2021;54682;2393;F;HAB;3.0;A
2021;54682;2394;_T;HAB;137.0;A
2021;54682;2394;M;HAB;59.0;A
2021;54682;2394;F;HAB;78.0;A
2021;54682;2395;_T;HAB;33.0;A
2021;54682;2395;M;HAB;17.0;A
2021;54682;2395;F;HAB;16.0;A
2021;54682;ES613;_T;HAB;11741.0;A
2021;54682;ES613;M;HAB;5546.0;A
2021;54682;ES613;F;HAB;6195.0;A
2021;54682;2403;_T;HAB;51.0;A
2021;54682;2403;M;HAB;23.0;A
2021;54682;2403;F;HAB;28.0;A
2021;54682;2404;_T;HAB;68.0;A
2021;54682;2404;M;HAB;32.0;A
2021;54682;2404;F;HAB;36.0;A
2021;54682;2405;_T;HAB;19.0;A
2021;54682;2405;M;HAB;11.0;A
2021;54682;2405;F;HAB;8.0;A
2021;54682;2406;_T;HAB;46.0;A
2021;54682;2406;M;HAB;26.0;A
2021;54682;2406;F;HAB;20.0;A
2021;54682;2407;_T;HAB;119.0;A
2021;54682;2407;M;HAB;59.0;A
2021;54682;2407;F;HAB;60.0;A
2021;54682;2408;_T;HAB;7.0;A
2021;54682;2408;M;HAB;4.0;A
2021;54682;2408;F;HAB;3.0;A
2021;54682;2409;_T;HAB;315.0;A
2021;54682;2409;M;HAB;167.0;A
2021;54682;2409;F;HAB;148.0;A
2021;54682;2410;_T;HAB;30.0;A
2021;54682;2410;M;HAB;14.0;A
2021;54682;2410;F;HAB;16.0;A
2021;54682;2411;_T;HAB;37.0;A
2021;54682;2411;M;HAB;16.0;A
2021;54682;2411;F;HAB;21.0;A
2021;54682;2412;_T;HAB;38.0;A
2021;54682;2412;M;HAB;22.0;A
2021;54682;2412;F;HAB;16.0;A
2021;54682;2413;_T;HAB;11.0;A
2021;54682;2413;M;HAB;6.0;A
2021;54682;2413;F;HAB;5.0;A
2021;54682;2414;_T;HAB;60.0;A
2021;54682;2414;M;HAB;30.0;A
2021;54682;2414;F;HAB;30.0;A
2021;54682;2415;_T;HAB;279.0;A
2021;54682;2415;M;HAB;137.0;A
2021;54682;2415;F;HAB;142.0;A
2021;54682;2416;_T;HAB;44.0;A
2021;54682;2416;M;HAB;22.0;A
2021;54682;2416;F;HAB;22.0;A
2021;54682;2417;_T;HAB;42.0;A
2021;54682;2417;M;HAB;28.0;A
2021;54682;2417;F;HAB;14.0;A
2021;54682;2418;_T;HAB;21.0;A
2021;54682;2418;M;HAB;10.0;A
2021;54682;2418;F;HAB;11.0;A
2021;54682;2419;_T;HAB;222.0;A
2021;54682;2419;M;HAB;111.0;A
2021;54682;2419;F;HAB;111.0;A
2021;54682;2420;_T;HAB;20.0;A
2021;54682;2420;M;HAB;9.0;A
2021;54682;2420;F;HAB;11.0;A
2021;54682;2421;_T;HAB;121.0;A
2021;54682;2421;M;HAB;63.0;A
2021;54682;2421;F;HAB;58.0;A
2021;54682;2422;_T;HAB;5.0;A
2021;54682;2422;M;HAB;3.0;A
2021;54682;2422;F;HAB;2.0;A
2021;54682;2423;_T;HAB;4104.0;A
2021;54682;2423;M;HAB;1775.0;A
2021;54682;2423;F;HAB;2329.0;A
2021;54682;2424;_T;HAB;56.0;A
2021;54682;2424;M;HAB;27.0;A
2021;54682;2424;F;HAB;29.0;A
2021;54682;2425;_T;HAB;19.0;A
2021;54682;2425;M;HAB;12.0;A
2021;54682;2425;F;HAB;7.0;A
2021;54682;2426;_T;HAB;29.0;A
2021;54682;2426;M;HAB;10.0;A
2021;54682;2426;F;HAB;19.0;A
2021;54682;2427;_T;HAB;44.0;A
2021;54682;2427;M;HAB;24.0;A
2021;54682;2427;F;HAB;20.0;A
2021;54682;2428;_T;HAB;47.0;A
2021;54682;2428;M;HAB;20.0;A
2021;54682;2428;F;HAB;27.0;A
2021;54682;2429;_T;HAB;87.0;A
2021;54682;2429;M;HAB;46.0;A
2021;54682;2429;F;HAB;41.0;A
2021;54682;280347;_T;HAB;19.0;A
2021;54682;280347;M;HAB;9.0;A
2021;54682;280347;F;HAB;10.0;A
2021;54682;2430;_T;HAB;5.0;A
2021;54682;2430;M;HAB;3.0;A
2021;54682;2430;F;HAB;2.0;A
2021;54682;2431;_T;HAB;48.0;A
2021;54682;2431;M;HAB;21.0;A
2021;54682;2431;F;HAB;27.0;A
2021;54682;2432;_T;HAB;201.0;A
2021;54682;2432;M;HAB;98.0;A
2021;54682;2432;F;HAB;103.0;A
2021;54682;2433;_T;HAB;16.0;A
2021;54682;2433;M;HAB;8.0;A
2021;54682;2433;F;HAB;8.0;A
2021;54682;2434;_T;HAB;10.0;A
2021;54682;2434;M;HAB;5.0;A
2021;54682;2434;F;HAB;5.0;A
2021;54682;2435;_T;HAB;8.0;A
2021;54682;2435;M;HAB;3.0;A
2021;54682;2435;F;HAB;5.0;A
2021;54682;280348;_T;HAB;12.0;A
2021;54682;280348;M;HAB;5.0;A
2021;54682;280348;F;HAB;7.0;A
2021;54682;2436;_T;HAB;7.0;A
2021;54682;2436;M;HAB;3.0;A
2021;54682;2436;F;HAB;4.0;A
2021;54682;2437;_T;HAB;57.0;A
2021;54682;2437;M;HAB;24.0;A
2021;54682;2437;F;HAB;33.0;A
2021;54682;2438;_T;HAB;78.0;A
2021;54682;2438;M;HAB;36.0;A
2021;54682;2438;F;HAB;42.0;A
2021;54682;2439;_T;HAB;504.0;A
2021;54682;2439;M;HAB;261.0;A
2021;54682;2439;F;HAB;243.0;A
2021;54682;2440;_T;HAB;735.0;A
2021;54682;2440;M;HAB;357.0;A
2021;54682;2440;F;HAB;378.0;A
2021;54682;2441;_T;HAB;52.0;A
2021;54682;2441;M;HAB;27.0;A
2021;54682;2441;F;HAB;25.0;A
2021;54682;2442;_T;HAB;32.0;A
2021;54682;2442;M;HAB;16.0;A
2021;54682;2442;F;HAB;16.0;A
2021;54682;2443;_T;HAB;88.0;A
2021;54682;2443;M;HAB;37.0;A
2021;54682;2443;F;HAB;51.0;A
2021;54682;2444;_T;HAB;424.0;A
2021;54682;2444;M;HAB;199.0;A
2021;54682;2444;F;HAB;225.0;A
2021;54682;2445;_T;HAB;183.0;A
2021;54682;2445;M;HAB;84.0;A
2021;54682;2445;F;HAB;99.0;A
