TEMPORAL;NACIONALIDAD;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2001;OTHER_SPAIN;ES61;F;Y5-9;HAB;3150.8742965;A
2001;OTHER_SPAIN;ES61;F;Y10-14;HAB;3408.9856982;A
2001;OTHER_SPAIN;ES61;F;Y15-19;HAB;3457.9087365;A
2001;OTHER_SPAIN;ES61;F;Y20-24;HAB;5279.8643938;A
2001;OTHER_SPAIN;ES61;F;Y25-29;HAB;6918.8115461;A
2001;OTHER_SPAIN;ES61;F;Y30-34;HAB;7912.9370511;A
2001;OTHER_SPAIN;ES61;F;Y35-39;HAB;7619.8109503;A
2001;OTHER_SPAIN;ES61;F;Y40-44;HAB;6325.867931;A
2001;OTHER_SPAIN;ES61;F;Y45-49;HAB;5076.0049487;A
2001;OTHER_SPAIN;ES61;F;Y50-54;HAB;4684.9713938;A
2001;OTHER_SPAIN;ES61;F;Y55-59;HAB;4340.0809728;A
2001;OTHER_SPAIN;ES61;F;Y60-64;HAB;4318.1011428;A
2001;OTHER_SPAIN;ES61;F;Y65-69;HAB;3711.0535475;A
2001;OTHER_SPAIN;ES61;F;Y70-74;HAB;3076.0567091;A
2001;OTHER_SPAIN;ES61;F;Y75-79;HAB;2440.0530473;A
2001;OTHER_SPAIN;ES61;F;Y80-84;HAB;1368.0491034;A
2001;OTHER_SPAIN;ES61;F;Y85-89;HAB;741.0222439;A
2001;OTHER_SPAIN;ES61;F;Y90-94;HAB;306.00655;A
2001;OTHER_SPAIN;ES61;F;Y95-99;HAB;74.0110729;A
2001;OTHER_SPAIN;ES61;F;Y_GE100;HAB;28.9996508;A
2001;OTHER_SPAIN;ES611;_T;TOTAL;HAB;29911.612454;A
2001;OTHER_SPAIN;ES611;_T;Y1-4;HAB;1046.0091907;A
2001;OTHER_SPAIN;ES611;_T;Y5-9;HAB;1155.0071941;A
2001;OTHER_SPAIN;ES611;_T;Y10-14;HAB;1239.0198279;A
2001;OTHER_SPAIN;ES611;_T;Y15-19;HAB;1412.0354215;A
2001;OTHER_SPAIN;ES611;_T;Y20-24;HAB;3328.0552842;A
2001;OTHER_SPAIN;ES611;_T;Y25-29;HAB;5047.3992479;A
2001;OTHER_SPAIN;ES611;_T;Y30-34;HAB;5025.5181842;A
2001;OTHER_SPAIN;ES611;_T;Y35-39;HAB;3642.2973942;A
2001;OTHER_SPAIN;ES611;_T;Y40-44;HAB;2458.1360343;A
2001;OTHER_SPAIN;ES611;_T;Y45-49;HAB;1357.0792213;A
2001;OTHER_SPAIN;ES611;_T;Y50-54;HAB;938.0133301;A
2001;OTHER_SPAIN;ES611;_T;Y55-59;HAB;766.012;A
2001;OTHER_SPAIN;ES611;_T;Y60-64;HAB;790.0117684;A
2001;OTHER_SPAIN;ES611;_T;Y65-69;HAB;689.0009817;A
2001;OTHER_SPAIN;ES611;_T;Y70-74;HAB;470.0125194;A
2001;OTHER_SPAIN;ES611;_T;Y75-79;HAB;314.0023804;A
2001;OTHER_SPAIN;ES611;_T;Y80-84;HAB;122.0003319;A
2001;OTHER_SPAIN;ES611;_T;Y85-89;HAB;63.0021418;A
2001;OTHER_SPAIN;ES611;_T;Y90-94;HAB;18.0;A
2001;OTHER_SPAIN;ES611;_T;Y95-99;HAB;6.0;A
2001;OTHER_SPAIN;ES611;_T;Y_GE100;HAB;25.0;A
2001;OTHER_SPAIN;ES611;M;TOTAL;HAB;20232.9845405;A
2001;OTHER_SPAIN;ES611;M;Y1-4;HAB;550.1285516;A
2001;OTHER_SPAIN;ES611;M;Y5-9;HAB;613.1424411;A
2001;OTHER_SPAIN;ES611;M;Y10-14;HAB;679.0468312;A
2001;OTHER_SPAIN;ES611;M;Y15-19;HAB;892.1242598;A
2001;OTHER_SPAIN;ES611;M;Y20-24;HAB;2356.2155318;A
2001;OTHER_SPAIN;ES611;M;Y25-29;HAB;3795.6979784;A
2001;OTHER_SPAIN;ES611;M;Y30-34;HAB;3866.6402907;A
2001;OTHER_SPAIN;ES611;M;Y35-39;HAB;2647.4266281;A
2001;OTHER_SPAIN;ES611;M;Y40-44;HAB;1699.2963615;A
2001;OTHER_SPAIN;ES611;M;Y45-49;HAB;882.1105674;A
2001;OTHER_SPAIN;ES611;M;Y50-54;HAB;519.0343764;A
2001;OTHER_SPAIN;ES611;M;Y55-59;HAB;416.0339665;A
2001;OTHER_SPAIN;ES611;M;Y60-64;HAB;412.0303946;A
2001;OTHER_SPAIN;ES611;M;Y65-69;HAB;349.0238793;A
2001;OTHER_SPAIN;ES611;M;Y70-74;HAB;268.0216401;A
2001;OTHER_SPAIN;ES611;M;Y75-79;HAB;176.0068369;A
2001;OTHER_SPAIN;ES611;M;Y80-84;HAB;55.0029038;A
2001;OTHER_SPAIN;ES611;M;Y85-89;HAB;32.0011013;A
2001;OTHER_SPAIN;ES611;M;Y90-94;HAB;5.0;A
2001;OTHER_SPAIN;ES611;M;Y95-99;HAB;4.0;A
2001;OTHER_SPAIN;ES611;M;Y_GE100;HAB;15.0;A
2001;OTHER_SPAIN;ES611;F;TOTAL;HAB;9678.6279135;A
2001;OTHER_SPAIN;ES611;F;Y1-4;HAB;495.8806391;A
2001;OTHER_SPAIN;ES611;F;Y5-9;HAB;541.864753;A
2001;OTHER_SPAIN;ES611;F;Y10-14;HAB;559.9729967;A
2001;OTHER_SPAIN;ES611;F;Y15-19;HAB;519.9111617;A
2001;OTHER_SPAIN;ES611;F;Y20-24;HAB;971.8397524;A
2001;OTHER_SPAIN;ES611;F;Y25-29;HAB;1251.7012695;A
2001;OTHER_SPAIN;ES611;F;Y30-34;HAB;1158.8778935;A
2001;OTHER_SPAIN;ES611;F;Y35-39;HAB;994.8707661;A
2001;OTHER_SPAIN;ES611;F;Y40-44;HAB;758.8396728;A
2001;OTHER_SPAIN;ES611;F;Y45-49;HAB;474.9686539;A
2001;OTHER_SPAIN;ES611;F;Y50-54;HAB;418.9789537;A
2001;OTHER_SPAIN;ES611;F;Y55-59;HAB;349.9780335;A
2001;OTHER_SPAIN;ES611;F;Y60-64;HAB;377.9813738;A
2001;OTHER_SPAIN;ES611;F;Y65-69;HAB;339.9771024;A
2001;OTHER_SPAIN;ES611;F;Y70-74;HAB;201.9908793;A
2001;OTHER_SPAIN;ES611;F;Y75-79;HAB;137.9955435;A
2001;OTHER_SPAIN;ES611;F;Y80-84;HAB;66.9974281;A
2001;OTHER_SPAIN;ES611;F;Y85-89;HAB;31.0010405;A
2001;OTHER_SPAIN;ES611;F;Y90-94;HAB;13.0;A
2001;OTHER_SPAIN;ES611;F;Y95-99;HAB;2.0;A
2001;OTHER_SPAIN;ES611;F;Y_GE100;HAB;10.0;A
2001;OTHER_SPAIN;ES612;_T;TOTAL;HAB;11833.9315512;A
2001;OTHER_SPAIN;ES612;_T;Y1-4;HAB;354.0060833;A
2001;OTHER_SPAIN;ES612;_T;Y5-9;HAB;567.9744542;A
2001;OTHER_SPAIN;ES612;_T;Y10-14;HAB;595.9911024;A
2001;OTHER_SPAIN;ES612;_T;Y15-19;HAB;636.9928601;A
2001;OTHER_SPAIN;ES612;_T;Y20-24;HAB;836.0129048;A
2001;OTHER_SPAIN;ES612;_T;Y25-29;HAB;1162.0135574;A
2001;OTHER_SPAIN;ES612;_T;Y30-34;HAB;1458.9437765;A
2001;OTHER_SPAIN;ES612;_T;Y35-39;HAB;1409.0145598;A
2001;OTHER_SPAIN;ES612;_T;Y40-44;HAB;1223.9879622;A
2001;OTHER_SPAIN;ES612;_T;Y45-49;HAB;932.9933387;A
2001;OTHER_SPAIN;ES612;_T;Y50-54;HAB;645.0017738;A
2001;OTHER_SPAIN;ES612;_T;Y55-59;HAB;521.9897307;A
2001;OTHER_SPAIN;ES612;_T;Y60-64;HAB;473.9924781;A
2001;OTHER_SPAIN;ES612;_T;Y65-69;HAB;361.0073612;A
2001;OTHER_SPAIN;ES612;_T;Y70-74;HAB;294.0095433;A
2001;OTHER_SPAIN;ES612;_T;Y75-79;HAB;187.0067806;A
2001;OTHER_SPAIN;ES612;_T;Y80-84;HAB;93.9924721;A
2001;OTHER_SPAIN;ES612;_T;Y85-89;HAB;57.000812;A
2001;OTHER_SPAIN;ES612;_T;Y90-94;HAB;14.0;A
2001;OTHER_SPAIN;ES612;_T;Y95-99;HAB;5.0;A
2001;OTHER_SPAIN;ES612;_T;Y_GE100;HAB;3.0;A
2001;OTHER_SPAIN;ES612;M;TOTAL;HAB;6266.0118725;A
2001;OTHER_SPAIN;ES612;M;Y1-4;HAB;184.0052886;A
2001;OTHER_SPAIN;ES612;M;Y5-9;HAB;287.9904595;A
2001;OTHER_SPAIN;ES612;M;Y10-14;HAB;315.0002095;A
2001;OTHER_SPAIN;ES612;M;Y15-19;HAB;340.0002164;A
2001;OTHER_SPAIN;ES612;M;Y20-24;HAB;416.0120794;A
2001;OTHER_SPAIN;ES612;M;Y25-29;HAB;603.9919368;A
2001;OTHER_SPAIN;ES612;M;Y30-34;HAB;790.9713406;A
2001;OTHER_SPAIN;ES612;M;Y35-39;HAB;758.0139322;A
2001;OTHER_SPAIN;ES612;M;Y40-44;HAB;643.0126013;A
2001;OTHER_SPAIN;ES612;M;Y45-49;HAB;496.9962179;A
2001;OTHER_SPAIN;ES612;M;Y50-54;HAB;364.0098087;A
2001;OTHER_SPAIN;ES612;M;Y55-59;HAB;265.9932745;A
2001;OTHER_SPAIN;ES612;M;Y60-64;HAB;269.0024438;A
2001;OTHER_SPAIN;ES612;M;Y65-69;HAB;200.005084;A
2001;OTHER_SPAIN;ES612;M;Y70-74;HAB;157.0095243;A
2001;OTHER_SPAIN;ES612;M;Y75-79;HAB;103.0015085;A
2001;OTHER_SPAIN;ES612;M;Y80-84;HAB;39.9952684;A
2001;OTHER_SPAIN;ES612;M;Y85-89;HAB;25.0006781;A
2001;OTHER_SPAIN;ES612;M;Y90-94;HAB;2.0;A
2001;OTHER_SPAIN;ES612;M;Y95-99;HAB;2.0;A
2001;OTHER_SPAIN;ES612;M;Y_GE100;HAB;2.0;A
2001;OTHER_SPAIN;ES612;F;TOTAL;HAB;5567.9196787;A
2001;OTHER_SPAIN;ES612;F;Y1-4;HAB;170.0007947;A
2001;OTHER_SPAIN;ES612;F;Y5-9;HAB;279.9839947;A
2001;OTHER_SPAIN;ES612;F;Y10-14;HAB;280.9908929;A
2001;OTHER_SPAIN;ES612;F;Y15-19;HAB;296.9926437;A
2001;OTHER_SPAIN;ES612;F;Y20-24;HAB;420.0008254;A
2001;OTHER_SPAIN;ES612;F;Y25-29;HAB;558.0216206;A
2001;OTHER_SPAIN;ES612;F;Y30-34;HAB;667.9724359;A
2001;OTHER_SPAIN;ES612;F;Y35-39;HAB;651.0006276;A
2001;OTHER_SPAIN;ES612;F;Y40-44;HAB;580.9753609;A
2001;OTHER_SPAIN;ES612;F;Y45-49;HAB;435.9971208;A
2001;OTHER_SPAIN;ES612;F;Y50-54;HAB;280.9919651;A
2001;OTHER_SPAIN;ES612;F;Y55-59;HAB;255.9964562;A
2001;OTHER_SPAIN;ES612;F;Y60-64;HAB;204.9900343;A
2001;OTHER_SPAIN;ES612;F;Y65-69;HAB;161.0022772;A
2001;OTHER_SPAIN;ES612;F;Y70-74;HAB;137.000019;A
2001;OTHER_SPAIN;ES612;F;Y75-79;HAB;84.0052721;A
2001;OTHER_SPAIN;ES612;F;Y80-84;HAB;53.9972037;A
2001;OTHER_SPAIN;ES612;F;Y85-89;HAB;32.0001339;A
2001;OTHER_SPAIN;ES612;F;Y90-94;HAB;12.0;A
2001;OTHER_SPAIN;ES612;F;Y95-99;HAB;3.0;A
2001;OTHER_SPAIN;ES612;F;Y_GE100;HAB;1.0;A
2001;OTHER_SPAIN;ES613;_T;TOTAL;HAB;3312.8935531;A
2001;OTHER_SPAIN;ES613;_T;Y1-4;HAB;109.9983799;A
2001;OTHER_SPAIN;ES613;_T;Y5-9;HAB;149.9986728;A
2001;OTHER_SPAIN;ES613;_T;Y10-14;HAB;159.0013341;A
2001;OTHER_SPAIN;ES613;_T;Y15-19;HAB;188.9953245;A
2001;OTHER_SPAIN;ES613;_T;Y20-24;HAB;331.9750119;A
2001;OTHER_SPAIN;ES613;_T;Y25-29;HAB;517.9647704;A
2001;OTHER_SPAIN;ES613;_T;Y30-34;HAB;547.9824872;A
2001;OTHER_SPAIN;ES613;_T;Y35-39;HAB;432.9884084;A
2001;OTHER_SPAIN;ES613;_T;Y40-44;HAB;317.9923287;A
2001;OTHER_SPAIN;ES613;_T;Y45-49;HAB;193.0033332;A
2001;OTHER_SPAIN;ES613;_T;Y50-54;HAB;123.0008135;A
2001;OTHER_SPAIN;ES613;_T;Y55-59;HAB;84.9944442;A
2001;OTHER_SPAIN;ES613;_T;Y60-64;HAB;62.9996936;A
2001;OTHER_SPAIN;ES613;_T;Y65-69;HAB;44.9985507;A
2001;OTHER_SPAIN;ES613;_T;Y70-74;HAB;23.0;A
2001;OTHER_SPAIN;ES613;_T;Y75-79;HAB;11.0;A
2001;OTHER_SPAIN;ES613;_T;Y80-84;HAB;8.0;A
2001;OTHER_SPAIN;ES613;_T;Y85-89;HAB;2.0;A
2001;OTHER_SPAIN;ES613;_T;Y90-94;HAB;3.0;A
2001;OTHER_SPAIN;ES613;M;TOTAL;HAB;1571.9115692;A
2001;OTHER_SPAIN;ES613;M;Y1-4;HAB;60.9994426;A
2001;OTHER_SPAIN;ES613;M;Y5-9;HAB;69.003345;A
2001;OTHER_SPAIN;ES613;M;Y10-14;HAB;80.0027876;A
2001;OTHER_SPAIN;ES613;M;Y15-19;HAB;96.9996957;A
2001;OTHER_SPAIN;ES613;M;Y20-24;HAB;153.973625;A
2001;OTHER_SPAIN;ES613;M;Y25-29;HAB;237.9698621;A
2001;OTHER_SPAIN;ES613;M;Y30-34;HAB;265.9819304;A
2001;OTHER_SPAIN;ES613;M;Y35-39;HAB;210.9924645;A
2001;OTHER_SPAIN;ES613;M;Y40-44;HAB;143.9905846;A
2001;OTHER_SPAIN;ES613;M;Y45-49;HAB;83.0014443;A
2001;OTHER_SPAIN;ES613;M;Y50-54;HAB;58.000815;A
2001;OTHER_SPAIN;ES613;M;Y55-59;HAB;47.9984126;A
2001;OTHER_SPAIN;ES613;M;Y60-64;HAB;22.9986091;A
2001;OTHER_SPAIN;ES613;M;Y65-69;HAB;21.9985507;A
2001;OTHER_SPAIN;ES613;M;Y70-74;HAB;9.0;A
2001;OTHER_SPAIN;ES613;M;Y75-79;HAB;4.0;A
2001;OTHER_SPAIN;ES613;M;Y80-84;HAB;3.0;A
2001;OTHER_SPAIN;ES613;M;Y85-89;HAB;2.0;A
2001;OTHER_SPAIN;ES613;F;TOTAL;HAB;1740.9819839;A
2001;OTHER_SPAIN;ES613;F;Y1-4;HAB;48.9989373;A
2001;OTHER_SPAIN;ES613;F;Y5-9;HAB;80.9953278;A
2001;OTHER_SPAIN;ES613;F;Y10-14;HAB;78.9985465;A
2001;OTHER_SPAIN;ES613;F;Y15-19;HAB;91.9956288;A
2001;OTHER_SPAIN;ES613;F;Y20-24;HAB;178.0013869;A
2001;OTHER_SPAIN;ES613;F;Y25-29;HAB;279.9949083;A
2001;OTHER_SPAIN;ES613;F;Y30-34;HAB;282.0005568;A
2001;OTHER_SPAIN;ES613;F;Y35-39;HAB;221.9959439;A
2001;OTHER_SPAIN;ES613;F;Y40-44;HAB;174.0017441;A
2001;OTHER_SPAIN;ES613;F;Y45-49;HAB;110.0018889;A
2001;OTHER_SPAIN;ES613;F;Y50-54;HAB;64.9999985;A
2001;OTHER_SPAIN;ES613;F;Y55-59;HAB;36.9960316;A
2001;OTHER_SPAIN;ES613;F;Y60-64;HAB;40.0010845;A
2001;OTHER_SPAIN;ES613;F;Y65-69;HAB;23.0;A
2001;OTHER_SPAIN;ES613;F;Y70-74;HAB;14.0;A
2001;OTHER_SPAIN;ES613;F;Y75-79;HAB;7.0;A
2001;OTHER_SPAIN;ES613;F;Y80-84;HAB;5.0;A
2001;OTHER_SPAIN;ES613;F;Y90-94;HAB;3.0;A
2001;OTHER_SPAIN;ES614;_T;TOTAL;HAB;14066.0186948;A
2001;OTHER_SPAIN;ES614;_T;Y1-4;HAB;172.9912456;A
2001;OTHER_SPAIN;ES614;_T;Y5-9;HAB;367.9932406;A
2001;OTHER_SPAIN;ES614;_T;Y10-14;HAB;466.9957185;A
2001;OTHER_SPAIN;ES614;_T;Y15-19;HAB;537.9865575;A
2001;OTHER_SPAIN;ES614;_T;Y20-24;HAB;1091.9853618;A
2001;OTHER_SPAIN;ES614;_T;Y25-29;HAB;1347.0105363;A
2001;OTHER_SPAIN;ES614;_T;Y30-34;HAB;1593.0339969;A
2001;OTHER_SPAIN;ES614;_T;Y35-39;HAB;1249.0139469;A
2001;OTHER_SPAIN;ES614;_T;Y40-44;HAB;937.0170337;A
2001;OTHER_SPAIN;ES614;_T;Y45-49;HAB;684.9898591;A
2001;OTHER_SPAIN;ES614;_T;Y50-54;HAB;508.989645;A
2001;OTHER_SPAIN;ES614;_T;Y55-59;HAB;391.0148441;A
2001;OTHER_SPAIN;ES614;_T;Y60-64;HAB;437.0110666;A
2001;OTHER_SPAIN;ES614;_T;Y65-69;HAB;368.9948562;A
2001;OTHER_SPAIN;ES614;_T;Y70-74;HAB;338.9902269;A
2001;OTHER_SPAIN;ES614;_T;Y75-79;HAB;276.9999988;A
2001;OTHER_SPAIN;ES614;_T;Y80-84;HAB;181.0013728;A
2001;OTHER_SPAIN;ES614;_T;Y85-89;HAB;90.0000401;A
2001;OTHER_SPAIN;ES614;_T;Y90-94;HAB;25.0;A
2001;OTHER_SPAIN;ES614;_T;Y95-99;HAB;7.0;A
2001;OTHER_SPAIN;ES614;_T;Y_GE100;HAB;18.9991474;A
2001;OTHER_SPAIN;ES614;M;TOTAL;HAB;7249.0675174;A
2001;OTHER_SPAIN;ES614;M;Y1-4;HAB;96.9975286;A
2001;OTHER_SPAIN;ES614;M;Y5-9;HAB;179.9962935;A
2001;OTHER_SPAIN;ES614;M;Y10-14;HAB;238.0066316;A
2001;OTHER_SPAIN;ES614;M;Y15-19;HAB;267.9853706;A
2001;OTHER_SPAIN;ES614;M;Y20-24;HAB;561.995099;A
2001;OTHER_SPAIN;ES614;M;Y25-29;HAB;712.996812;A
2001;OTHER_SPAIN;ES614;M;Y30-34;HAB;876.0413568;A
2001;OTHER_SPAIN;ES614;M;Y35-39;HAB;679.0174292;A
2001;OTHER_SPAIN;ES614;M;Y40-44;HAB;484.0234374;A
2001;OTHER_SPAIN;ES614;M;Y45-49;HAB;359.9933961;A
2001;OTHER_SPAIN;ES614;M;Y50-54;HAB;237.9999764;A
2001;OTHER_SPAIN;ES614;M;Y55-59;HAB;200.015544;A
2001;OTHER_SPAIN;ES614;M;Y60-64;HAB;215.0056662;A
2001;OTHER_SPAIN;ES614;M;Y65-69;HAB;181.9984412;A
2001;OTHER_SPAIN;ES614;M;Y70-74;HAB;169.9944898;A
2001;OTHER_SPAIN;ES614;M;Y75-79;HAB;130.9992366;A
2001;OTHER_SPAIN;ES614;M;Y80-84;HAB;91.0008084;A
2001;OTHER_SPAIN;ES614;M;Y85-89;HAB;38.0;A
2001;OTHER_SPAIN;ES614;M;Y90-94;HAB;14.0;A
2001;OTHER_SPAIN;ES614;M;Y95-99;HAB;4.0;A
2001;OTHER_SPAIN;ES614;M;Y_GE100;HAB;10.0;A
2001;OTHER_SPAIN;ES614;F;TOTAL;HAB;6816.9511774;A
2001;OTHER_SPAIN;ES614;F;Y1-4;HAB;75.993717;A
2001;OTHER_SPAIN;ES614;F;Y5-9;HAB;187.9969471;A
2001;OTHER_SPAIN;ES614;F;Y10-14;HAB;228.9890869;A
2001;OTHER_SPAIN;ES614;F;Y15-19;HAB;270.0011869;A
2001;OTHER_SPAIN;ES614;F;Y20-24;HAB;529.9902628;A
2001;OTHER_SPAIN;ES614;F;Y25-29;HAB;634.0137243;A
2001;OTHER_SPAIN;ES614;F;Y30-34;HAB;716.9926401;A
2001;OTHER_SPAIN;ES614;F;Y35-39;HAB;569.9965177;A
2001;OTHER_SPAIN;ES614;F;Y40-44;HAB;452.9935963;A
2001;OTHER_SPAIN;ES614;F;Y45-49;HAB;324.996463;A
2001;OTHER_SPAIN;ES614;F;Y50-54;HAB;270.9896686;A
2001;OTHER_SPAIN;ES614;F;Y55-59;HAB;190.9993001;A
2001;OTHER_SPAIN;ES614;F;Y60-64;HAB;222.0054004;A
2001;OTHER_SPAIN;ES614;F;Y65-69;HAB;186.996415;A
2001;OTHER_SPAIN;ES614;F;Y70-74;HAB;168.9957371;A
2001;OTHER_SPAIN;ES614;F;Y75-79;HAB;146.0007622;A
2001;OTHER_SPAIN;ES614;F;Y80-84;HAB;90.0005644;A
2001;OTHER_SPAIN;ES614;F;Y85-89;HAB;52.0000401;A
2001;OTHER_SPAIN;ES614;F;Y90-94;HAB;11.0;A
2001;OTHER_SPAIN;ES614;F;Y95-99;HAB;3.0;A
2001;OTHER_SPAIN;ES614;F;Y_GE100;HAB;8.9991474;A
2001;OTHER_SPAIN;ES615;_T;TOTAL;HAB;6196.2805113;A
2001;OTHER_SPAIN;ES615;_T;Y1-4;HAB;126.0031165;A
2001;OTHER_SPAIN;ES615;_T;Y5-9;HAB;176.0125101;A
2001;OTHER_SPAIN;ES615;_T;Y10-14;HAB;236.0103406;A
2001;OTHER_SPAIN;ES615;_T;Y15-19;HAB;305.0091367;A
2001;OTHER_SPAIN;ES615;_T;Y20-24;HAB;633.0198793;A
2001;OTHER_SPAIN;ES615;_T;Y25-29;HAB;841.0311665;A
2001;OTHER_SPAIN;ES615;_T;Y30-34;HAB;1020.0727996;A
2001;OTHER_SPAIN;ES615;_T;Y35-39;HAB;736.0600366;A
2001;OTHER_SPAIN;ES615;_T;Y40-44;HAB;584.0593005;A
2001;OTHER_SPAIN;ES615;_T;Y45-49;HAB;363.01061;A
2001;OTHER_SPAIN;ES615;_T;Y50-54;HAB;257.9811945;A
2001;OTHER_SPAIN;ES615;_T;Y55-59;HAB;170.0062497;A
2001;OTHER_SPAIN;ES615;_T;Y60-64;HAB;165.9962974;A
2001;OTHER_SPAIN;ES615;_T;Y65-69;HAB;134.0014166;A
2001;OTHER_SPAIN;ES615;_T;Y70-74;HAB;113.9991989;A
2001;OTHER_SPAIN;ES615;_T;Y75-79;HAB;123.0055774;A
2001;OTHER_SPAIN;ES615;_T;Y80-84;HAB;89.9977139;A
2001;OTHER_SPAIN;ES615;_T;Y85-89;HAB;75.0002345;A
2001;OTHER_SPAIN;ES615;_T;Y90-94;HAB;40.0026344;A
2001;OTHER_SPAIN;ES615;_T;Y95-99;HAB;4.0;A
2001;OTHER_SPAIN;ES615;_T;Y_GE100;HAB;2.0010976;A
2001;OTHER_SPAIN;ES615;M;TOTAL;HAB;3831.4668549;A
2001;OTHER_SPAIN;ES615;M;Y1-4;HAB;59.0106933;A
2001;OTHER_SPAIN;ES615;M;Y5-9;HAB;89.0096406;A
2001;OTHER_SPAIN;ES615;M;Y10-14;HAB;129.0152314;A
2001;OTHER_SPAIN;ES615;M;Y15-19;HAB;174.0196168;A
2001;OTHER_SPAIN;ES615;M;Y20-24;HAB;399.0411778;A
2001;OTHER_SPAIN;ES615;M;Y25-29;HAB;536.0590329;A
2001;OTHER_SPAIN;ES615;M;Y30-34;HAB;703.1114518;A
2001;OTHER_SPAIN;ES615;M;Y35-39;HAB;492.0760121;A
2001;OTHER_SPAIN;ES615;M;Y40-44;HAB;360.061559;A
2001;OTHER_SPAIN;ES615;M;Y45-49;HAB;231.0259267;A
2001;OTHER_SPAIN;ES615;M;Y50-54;HAB;158.9884037;A
2001;OTHER_SPAIN;ES615;M;Y55-59;HAB;100.006634;A
2001;OTHER_SPAIN;ES615;M;Y60-64;HAB;94.0067659;A
2001;OTHER_SPAIN;ES615;M;Y65-69;HAB;85.0044454;A
2001;OTHER_SPAIN;ES615;M;Y70-74;HAB;64.0078003;A
2001;OTHER_SPAIN;ES615;M;Y75-79;HAB;60.0058133;A
2001;OTHER_SPAIN;ES615;M;Y80-84;HAB;39.0083929;A
