TEMPORAL;NACIONALIDAD;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2011;OTHER_SPAIN;ES61;F;Y5-9;HAB;14550.0;A
2011;OTHER_SPAIN;ES61;F;Y10-14;HAB;16402.0;A
2011;OTHER_SPAIN;ES61;F;Y15-19;HAB;16558.0;A
2011;OTHER_SPAIN;ES61;F;Y20-24;HAB;25518.0;A
2011;OTHER_SPAIN;ES61;F;Y25-29;HAB;40190.0;A
2011;OTHER_SPAIN;ES61;F;Y30-34;HAB;44421.0;A
2011;OTHER_SPAIN;ES61;F;Y35-39;HAB;37100.0;A
2011;OTHER_SPAIN;ES61;F;Y40-44;HAB;31194.0;A
2011;OTHER_SPAIN;ES61;F;Y45-49;HAB;24080.0;A
2011;OTHER_SPAIN;ES61;F;Y50-54;HAB;19420.0;A
2011;OTHER_SPAIN;ES61;F;Y55-59;HAB;15624.0;A
2011;OTHER_SPAIN;ES61;F;Y60-64;HAB;15502.0;A
2011;OTHER_SPAIN;ES61;F;Y65-69;HAB;12552.0;A
2011;OTHER_SPAIN;ES61;F;Y70-74;HAB;8971.0;A
2011;OTHER_SPAIN;ES61;F;Y75-79;HAB;5173.0;A
2011;OTHER_SPAIN;ES61;F;Y80-84;HAB;3105.0;A
2011;OTHER_SPAIN;ES61;F;Y85-89;HAB;1853.0;A
2011;OTHER_SPAIN;ES61;F;Y90-94;HAB;750.0;A
2011;OTHER_SPAIN;ES61;F;Y95-99;HAB;279.0;A
2011;OTHER_SPAIN;ES61;F;Y_GE100;HAB;16.0;A
2011;OTHER_SPAIN;ES611;_T;TOTAL;HAB;155315.0;A
2011;OTHER_SPAIN;ES611;_T;Y1-4;HAB;9517.0;A
2011;OTHER_SPAIN;ES611;_T;Y5-9;HAB;6915.0;A
2011;OTHER_SPAIN;ES611;_T;Y10-14;HAB;7328.0;A
2011;OTHER_SPAIN;ES611;_T;Y15-19;HAB;7679.0;A
2011;OTHER_SPAIN;ES611;_T;Y20-24;HAB;12595.0;A
2011;OTHER_SPAIN;ES611;_T;Y25-29;HAB;20143.0;A
2011;OTHER_SPAIN;ES611;_T;Y30-34;HAB;22597.0;A
2011;OTHER_SPAIN;ES611;_T;Y35-39;HAB;17735.0;A
2011;OTHER_SPAIN;ES611;_T;Y40-44;HAB;13398.0;A
2011;OTHER_SPAIN;ES611;_T;Y45-49;HAB;9212.0;A
2011;OTHER_SPAIN;ES611;_T;Y50-54;HAB;6950.0;A
2011;OTHER_SPAIN;ES611;_T;Y55-59;HAB;5520.0;A
2011;OTHER_SPAIN;ES611;_T;Y60-64;HAB;5695.0;A
2011;OTHER_SPAIN;ES611;_T;Y65-69;HAB;4684.0;A
2011;OTHER_SPAIN;ES611;_T;Y70-74;HAB;2971.0;A
2011;OTHER_SPAIN;ES611;_T;Y75-79;HAB;1372.0;A
2011;OTHER_SPAIN;ES611;_T;Y80-84;HAB;637.0;A
2011;OTHER_SPAIN;ES611;_T;Y85-89;HAB;269.0;A
2011;OTHER_SPAIN;ES611;_T;Y90-94;HAB;76.0;A
2011;OTHER_SPAIN;ES611;_T;Y95-99;HAB;21.0;A
2011;OTHER_SPAIN;ES611;_T;Y_GE100;HAB;1.0;A
2011;OTHER_SPAIN;ES611;M;TOTAL;HAB;89058.0;A
2011;OTHER_SPAIN;ES611;M;Y1-4;HAB;4924.0;A
2011;OTHER_SPAIN;ES611;M;Y5-9;HAB;3517.0;A
2011;OTHER_SPAIN;ES611;M;Y10-14;HAB;3828.0;A
2011;OTHER_SPAIN;ES611;M;Y15-19;HAB;4030.0;A
2011;OTHER_SPAIN;ES611;M;Y20-24;HAB;7197.0;A
2011;OTHER_SPAIN;ES611;M;Y25-29;HAB;12322.0;A
2011;OTHER_SPAIN;ES611;M;Y30-34;HAB;13919.0;A
2011;OTHER_SPAIN;ES611;M;Y35-39;HAB;10856.0;A
2011;OTHER_SPAIN;ES611;M;Y40-44;HAB;8082.0;A
2011;OTHER_SPAIN;ES611;M;Y45-49;HAB;5412.0;A
2011;OTHER_SPAIN;ES611;M;Y50-54;HAB;3869.0;A
2011;OTHER_SPAIN;ES611;M;Y55-59;HAB;2867.0;A
2011;OTHER_SPAIN;ES611;M;Y60-64;HAB;2779.0;A
2011;OTHER_SPAIN;ES611;M;Y65-69;HAB;2463.0;A
2011;OTHER_SPAIN;ES611;M;Y70-74;HAB;1697.0;A
2011;OTHER_SPAIN;ES611;M;Y75-79;HAB;769.0;A
2011;OTHER_SPAIN;ES611;M;Y80-84;HAB;341.0;A
2011;OTHER_SPAIN;ES611;M;Y85-89;HAB;142.0;A
2011;OTHER_SPAIN;ES611;M;Y90-94;HAB;37.0;A
2011;OTHER_SPAIN;ES611;M;Y95-99;HAB;7.0;A
2011;OTHER_SPAIN;ES611;F;TOTAL;HAB;66257.0;A
2011;OTHER_SPAIN;ES611;F;Y1-4;HAB;4593.0;A
2011;OTHER_SPAIN;ES611;F;Y5-9;HAB;3398.0;A
2011;OTHER_SPAIN;ES611;F;Y10-14;HAB;3500.0;A
2011;OTHER_SPAIN;ES611;F;Y15-19;HAB;3649.0;A
2011;OTHER_SPAIN;ES611;F;Y20-24;HAB;5398.0;A
2011;OTHER_SPAIN;ES611;F;Y25-29;HAB;7821.0;A
2011;OTHER_SPAIN;ES611;F;Y30-34;HAB;8678.0;A
2011;OTHER_SPAIN;ES611;F;Y35-39;HAB;6879.0;A
2011;OTHER_SPAIN;ES611;F;Y40-44;HAB;5316.0;A
2011;OTHER_SPAIN;ES611;F;Y45-49;HAB;3800.0;A
2011;OTHER_SPAIN;ES611;F;Y50-54;HAB;3081.0;A
2011;OTHER_SPAIN;ES611;F;Y55-59;HAB;2653.0;A
2011;OTHER_SPAIN;ES611;F;Y60-64;HAB;2916.0;A
2011;OTHER_SPAIN;ES611;F;Y65-69;HAB;2221.0;A
2011;OTHER_SPAIN;ES611;F;Y70-74;HAB;1274.0;A
2011;OTHER_SPAIN;ES611;F;Y75-79;HAB;603.0;A
2011;OTHER_SPAIN;ES611;F;Y80-84;HAB;296.0;A
2011;OTHER_SPAIN;ES611;F;Y85-89;HAB;127.0;A
2011;OTHER_SPAIN;ES611;F;Y90-94;HAB;39.0;A
2011;OTHER_SPAIN;ES611;F;Y95-99;HAB;14.0;A
2011;OTHER_SPAIN;ES611;F;Y_GE100;HAB;1.0;A
2011;OTHER_SPAIN;ES612;_T;TOTAL;HAB;50374.0;A
2011;OTHER_SPAIN;ES612;_T;Y1-4;HAB;2075.0;A
2011;OTHER_SPAIN;ES612;_T;Y5-9;HAB;2347.0;A
2011;OTHER_SPAIN;ES612;_T;Y10-14;HAB;2659.0;A
2011;OTHER_SPAIN;ES612;_T;Y15-19;HAB;2626.0;A
2011;OTHER_SPAIN;ES612;_T;Y20-24;HAB;3395.0;A
2011;OTHER_SPAIN;ES612;_T;Y25-29;HAB;5459.0;A
2011;OTHER_SPAIN;ES612;_T;Y30-34;HAB;6349.0;A
2011;OTHER_SPAIN;ES612;_T;Y35-39;HAB;5904.0;A
2011;OTHER_SPAIN;ES612;_T;Y40-44;HAB;5151.0;A
2011;OTHER_SPAIN;ES612;_T;Y45-49;HAB;3937.0;A
2011;OTHER_SPAIN;ES612;_T;Y50-54;HAB;3007.0;A
2011;OTHER_SPAIN;ES612;_T;Y55-59;HAB;2211.0;A
2011;OTHER_SPAIN;ES612;_T;Y60-64;HAB;1871.0;A
2011;OTHER_SPAIN;ES612;_T;Y65-69;HAB;1454.0;A
2011;OTHER_SPAIN;ES612;_T;Y70-74;HAB;938.0;A
2011;OTHER_SPAIN;ES612;_T;Y75-79;HAB;521.0;A
2011;OTHER_SPAIN;ES612;_T;Y80-84;HAB;268.0;A
2011;OTHER_SPAIN;ES612;_T;Y85-89;HAB;139.0;A
2011;OTHER_SPAIN;ES612;_T;Y90-94;HAB;44.0;A
2011;OTHER_SPAIN;ES612;_T;Y95-99;HAB;18.0;A
2011;OTHER_SPAIN;ES612;_T;Y_GE100;HAB;1.0;A
2011;OTHER_SPAIN;ES612;M;TOTAL;HAB;25432.0;A
2011;OTHER_SPAIN;ES612;M;Y1-4;HAB;1061.0;A
2011;OTHER_SPAIN;ES612;M;Y5-9;HAB;1164.0;A
2011;OTHER_SPAIN;ES612;M;Y10-14;HAB;1382.0;A
2011;OTHER_SPAIN;ES612;M;Y15-19;HAB;1409.0;A
2011;OTHER_SPAIN;ES612;M;Y20-24;HAB;1597.0;A
2011;OTHER_SPAIN;ES612;M;Y25-29;HAB;2427.0;A
2011;OTHER_SPAIN;ES612;M;Y30-34;HAB;3098.0;A
2011;OTHER_SPAIN;ES612;M;Y35-39;HAB;3015.0;A
2011;OTHER_SPAIN;ES612;M;Y40-44;HAB;2720.0;A
2011;OTHER_SPAIN;ES612;M;Y45-49;HAB;2067.0;A
2011;OTHER_SPAIN;ES612;M;Y50-54;HAB;1563.0;A
2011;OTHER_SPAIN;ES612;M;Y55-59;HAB;1143.0;A
2011;OTHER_SPAIN;ES612;M;Y60-64;HAB;980.0;A
2011;OTHER_SPAIN;ES612;M;Y65-69;HAB;780.0;A
2011;OTHER_SPAIN;ES612;M;Y70-74;HAB;524.0;A
2011;OTHER_SPAIN;ES612;M;Y75-79;HAB;288.0;A
2011;OTHER_SPAIN;ES612;M;Y80-84;HAB;128.0;A
2011;OTHER_SPAIN;ES612;M;Y85-89;HAB;57.0;A
2011;OTHER_SPAIN;ES612;M;Y90-94;HAB;24.0;A
2011;OTHER_SPAIN;ES612;M;Y95-99;HAB;5.0;A
2011;OTHER_SPAIN;ES612;F;TOTAL;HAB;24942.0;A
2011;OTHER_SPAIN;ES612;F;Y1-4;HAB;1014.0;A
2011;OTHER_SPAIN;ES612;F;Y5-9;HAB;1183.0;A
2011;OTHER_SPAIN;ES612;F;Y10-14;HAB;1277.0;A
2011;OTHER_SPAIN;ES612;F;Y15-19;HAB;1217.0;A
2011;OTHER_SPAIN;ES612;F;Y20-24;HAB;1798.0;A
2011;OTHER_SPAIN;ES612;F;Y25-29;HAB;3032.0;A
2011;OTHER_SPAIN;ES612;F;Y30-34;HAB;3251.0;A
2011;OTHER_SPAIN;ES612;F;Y35-39;HAB;2889.0;A
2011;OTHER_SPAIN;ES612;F;Y40-44;HAB;2431.0;A
2011;OTHER_SPAIN;ES612;F;Y45-49;HAB;1870.0;A
2011;OTHER_SPAIN;ES612;F;Y50-54;HAB;1444.0;A
2011;OTHER_SPAIN;ES612;F;Y55-59;HAB;1068.0;A
2011;OTHER_SPAIN;ES612;F;Y60-64;HAB;891.0;A
2011;OTHER_SPAIN;ES612;F;Y65-69;HAB;674.0;A
2011;OTHER_SPAIN;ES612;F;Y70-74;HAB;414.0;A
2011;OTHER_SPAIN;ES612;F;Y75-79;HAB;233.0;A
2011;OTHER_SPAIN;ES612;F;Y80-84;HAB;140.0;A
2011;OTHER_SPAIN;ES612;F;Y85-89;HAB;82.0;A
2011;OTHER_SPAIN;ES612;F;Y90-94;HAB;20.0;A
2011;OTHER_SPAIN;ES612;F;Y95-99;HAB;13.0;A
2011;OTHER_SPAIN;ES612;F;Y_GE100;HAB;1.0;A
2011;OTHER_SPAIN;ES613;_T;TOTAL;HAB;25894.0;A
2011;OTHER_SPAIN;ES613;_T;Y1-4;HAB;1462.0;A
2011;OTHER_SPAIN;ES613;_T;Y5-9;HAB;1189.0;A
2011;OTHER_SPAIN;ES613;_T;Y10-14;HAB;1417.0;A
2011;OTHER_SPAIN;ES613;_T;Y15-19;HAB;1496.0;A
2011;OTHER_SPAIN;ES613;_T;Y20-24;HAB;2573.0;A
2011;OTHER_SPAIN;ES613;_T;Y25-29;HAB;3659.0;A
2011;OTHER_SPAIN;ES613;_T;Y30-34;HAB;3941.0;A
2011;OTHER_SPAIN;ES613;_T;Y35-39;HAB;3206.0;A
2011;OTHER_SPAIN;ES613;_T;Y40-44;HAB;2393.0;A
2011;OTHER_SPAIN;ES613;_T;Y45-49;HAB;1584.0;A
2011;OTHER_SPAIN;ES613;_T;Y50-54;HAB;1230.0;A
2011;OTHER_SPAIN;ES613;_T;Y55-59;HAB;693.0;A
2011;OTHER_SPAIN;ES613;_T;Y60-64;HAB;462.0;A
2011;OTHER_SPAIN;ES613;_T;Y65-69;HAB;292.0;A
2011;OTHER_SPAIN;ES613;_T;Y70-74;HAB;169.0;A
2011;OTHER_SPAIN;ES613;_T;Y75-79;HAB;71.0;A
2011;OTHER_SPAIN;ES613;_T;Y80-84;HAB;33.0;A
2011;OTHER_SPAIN;ES613;_T;Y85-89;HAB;13.0;A
2011;OTHER_SPAIN;ES613;_T;Y90-94;HAB;8.0;A
2011;OTHER_SPAIN;ES613;_T;Y95-99;HAB;3.0;A
2011;OTHER_SPAIN;ES613;M;TOTAL;HAB;13233.0;A
2011;OTHER_SPAIN;ES613;M;Y1-4;HAB;721.0;A
2011;OTHER_SPAIN;ES613;M;Y5-9;HAB;623.0;A
2011;OTHER_SPAIN;ES613;M;Y10-14;HAB;700.0;A
2011;OTHER_SPAIN;ES613;M;Y15-19;HAB;795.0;A
2011;OTHER_SPAIN;ES613;M;Y20-24;HAB;1307.0;A
2011;OTHER_SPAIN;ES613;M;Y25-29;HAB;1833.0;A
2011;OTHER_SPAIN;ES613;M;Y30-34;HAB;2097.0;A
2011;OTHER_SPAIN;ES613;M;Y35-39;HAB;1716.0;A
2011;OTHER_SPAIN;ES613;M;Y40-44;HAB;1261.0;A
2011;OTHER_SPAIN;ES613;M;Y45-49;HAB;766.0;A
2011;OTHER_SPAIN;ES613;M;Y50-54;HAB;576.0;A
2011;OTHER_SPAIN;ES613;M;Y55-59;HAB;334.0;A
2011;OTHER_SPAIN;ES613;M;Y60-64;HAB;220.0;A
2011;OTHER_SPAIN;ES613;M;Y65-69;HAB;145.0;A
2011;OTHER_SPAIN;ES613;M;Y70-74;HAB;85.0;A
2011;OTHER_SPAIN;ES613;M;Y75-79;HAB;35.0;A
2011;OTHER_SPAIN;ES613;M;Y80-84;HAB;10.0;A
2011;OTHER_SPAIN;ES613;M;Y85-89;HAB;7.0;A
2011;OTHER_SPAIN;ES613;M;Y90-94;HAB;1.0;A
2011;OTHER_SPAIN;ES613;M;Y95-99;HAB;1.0;A
2011;OTHER_SPAIN;ES613;F;TOTAL;HAB;12661.0;A
2011;OTHER_SPAIN;ES613;F;Y1-4;HAB;741.0;A
2011;OTHER_SPAIN;ES613;F;Y5-9;HAB;566.0;A
2011;OTHER_SPAIN;ES613;F;Y10-14;HAB;717.0;A
2011;OTHER_SPAIN;ES613;F;Y15-19;HAB;701.0;A
2011;OTHER_SPAIN;ES613;F;Y20-24;HAB;1266.0;A
2011;OTHER_SPAIN;ES613;F;Y25-29;HAB;1826.0;A
2011;OTHER_SPAIN;ES613;F;Y30-34;HAB;1844.0;A
2011;OTHER_SPAIN;ES613;F;Y35-39;HAB;1490.0;A
2011;OTHER_SPAIN;ES613;F;Y40-44;HAB;1132.0;A
2011;OTHER_SPAIN;ES613;F;Y45-49;HAB;818.0;A
2011;OTHER_SPAIN;ES613;F;Y50-54;HAB;654.0;A
2011;OTHER_SPAIN;ES613;F;Y55-59;HAB;359.0;A
2011;OTHER_SPAIN;ES613;F;Y60-64;HAB;242.0;A
2011;OTHER_SPAIN;ES613;F;Y65-69;HAB;147.0;A
2011;OTHER_SPAIN;ES613;F;Y70-74;HAB;84.0;A
2011;OTHER_SPAIN;ES613;F;Y75-79;HAB;36.0;A
2011;OTHER_SPAIN;ES613;F;Y80-84;HAB;23.0;A
2011;OTHER_SPAIN;ES613;F;Y85-89;HAB;6.0;A
2011;OTHER_SPAIN;ES613;F;Y90-94;HAB;7.0;A
2011;OTHER_SPAIN;ES613;F;Y95-99;HAB;2.0;A
2011;OTHER_SPAIN;ES614;_T;TOTAL;HAB;67283.0;A
2011;OTHER_SPAIN;ES614;_T;Y1-4;HAB;3135.0;A
2011;OTHER_SPAIN;ES614;_T;Y5-9;HAB;2733.0;A
2011;OTHER_SPAIN;ES614;_T;Y10-14;HAB;3057.0;A
2011;OTHER_SPAIN;ES614;_T;Y15-19;HAB;3317.0;A
2011;OTHER_SPAIN;ES614;_T;Y20-24;HAB;5367.0;A
2011;OTHER_SPAIN;ES614;_T;Y25-29;HAB;8570.0;A
2011;OTHER_SPAIN;ES614;_T;Y30-34;HAB;9920.0;A
2011;OTHER_SPAIN;ES614;_T;Y35-39;HAB;7768.0;A
2011;OTHER_SPAIN;ES614;_T;Y40-44;HAB;6201.0;A
2011;OTHER_SPAIN;ES614;_T;Y45-49;HAB;4482.0;A
2011;OTHER_SPAIN;ES614;_T;Y50-54;HAB;3472.0;A
2011;OTHER_SPAIN;ES614;_T;Y55-59;HAB;2552.0;A
2011;OTHER_SPAIN;ES614;_T;Y60-64;HAB;2389.0;A
2011;OTHER_SPAIN;ES614;_T;Y65-69;HAB;1766.0;A
2011;OTHER_SPAIN;ES614;_T;Y70-74;HAB;1226.0;A
2011;OTHER_SPAIN;ES614;_T;Y75-79;HAB;642.0;A
2011;OTHER_SPAIN;ES614;_T;Y80-84;HAB;381.0;A
2011;OTHER_SPAIN;ES614;_T;Y85-89;HAB;208.0;A
2011;OTHER_SPAIN;ES614;_T;Y90-94;HAB;77.0;A
2011;OTHER_SPAIN;ES614;_T;Y95-99;HAB;20.0;A
2011;OTHER_SPAIN;ES614;M;TOTAL;HAB;35861.0;A
2011;OTHER_SPAIN;ES614;M;Y1-4;HAB;1644.0;A
2011;OTHER_SPAIN;ES614;M;Y5-9;HAB;1431.0;A
2011;OTHER_SPAIN;ES614;M;Y10-14;HAB;1580.0;A
2011;OTHER_SPAIN;ES614;M;Y15-19;HAB;1806.0;A
2011;OTHER_SPAIN;ES614;M;Y20-24;HAB;2747.0;A
2011;OTHER_SPAIN;ES614;M;Y25-29;HAB;4391.0;A
2011;OTHER_SPAIN;ES614;M;Y30-34;HAB;5517.0;A
2011;OTHER_SPAIN;ES614;M;Y35-39;HAB;4329.0;A
2011;OTHER_SPAIN;ES614;M;Y40-44;HAB;3470.0;A
2011;OTHER_SPAIN;ES614;M;Y45-49;HAB;2423.0;A
2011;OTHER_SPAIN;ES614;M;Y50-54;HAB;1820.0;A
2011;OTHER_SPAIN;ES614;M;Y55-59;HAB;1261.0;A
2011;OTHER_SPAIN;ES614;M;Y60-64;HAB;1203.0;A
2011;OTHER_SPAIN;ES614;M;Y65-69;HAB;936.0;A
2011;OTHER_SPAIN;ES614;M;Y70-74;HAB;649.0;A
2011;OTHER_SPAIN;ES614;M;Y75-79;HAB;330.0;A
2011;OTHER_SPAIN;ES614;M;Y80-84;HAB;189.0;A
2011;OTHER_SPAIN;ES614;M;Y85-89;HAB;95.0;A
2011;OTHER_SPAIN;ES614;M;Y90-94;HAB;32.0;A
2011;OTHER_SPAIN;ES614;M;Y95-99;HAB;8.0;A
2011;OTHER_SPAIN;ES614;F;TOTAL;HAB;31422.0;A
2011;OTHER_SPAIN;ES614;F;Y1-4;HAB;1491.0;A
2011;OTHER_SPAIN;ES614;F;Y5-9;HAB;1302.0;A
2011;OTHER_SPAIN;ES614;F;Y10-14;HAB;1477.0;A
2011;OTHER_SPAIN;ES614;F;Y15-19;HAB;1511.0;A
2011;OTHER_SPAIN;ES614;F;Y20-24;HAB;2620.0;A
2011;OTHER_SPAIN;ES614;F;Y25-29;HAB;4179.0;A
2011;OTHER_SPAIN;ES614;F;Y30-34;HAB;4403.0;A
2011;OTHER_SPAIN;ES614;F;Y35-39;HAB;3439.0;A
2011;OTHER_SPAIN;ES614;F;Y40-44;HAB;2731.0;A
2011;OTHER_SPAIN;ES614;F;Y45-49;HAB;2059.0;A
2011;OTHER_SPAIN;ES614;F;Y50-54;HAB;1652.0;A
2011;OTHER_SPAIN;ES614;F;Y55-59;HAB;1291.0;A
2011;OTHER_SPAIN;ES614;F;Y60-64;HAB;1186.0;A
2011;OTHER_SPAIN;ES614;F;Y65-69;HAB;830.0;A
2011;OTHER_SPAIN;ES614;F;Y70-74;HAB;577.0;A
2011;OTHER_SPAIN;ES614;F;Y75-79;HAB;312.0;A
2011;OTHER_SPAIN;ES614;F;Y80-84;HAB;192.0;A
2011;OTHER_SPAIN;ES614;F;Y85-89;HAB;113.0;A
2011;OTHER_SPAIN;ES614;F;Y90-94;HAB;45.0;A
2011;OTHER_SPAIN;ES614;F;Y95-99;HAB;12.0;A
2011;OTHER_SPAIN;ES615;_T;TOTAL;HAB;45863.0;A
2011;OTHER_SPAIN;ES615;_T;Y1-4;HAB;2190.0;A
2011;OTHER_SPAIN;ES615;_T;Y5-9;HAB;1644.0;A
2011;OTHER_SPAIN;ES615;_T;Y10-14;HAB;1884.0;A
2011;OTHER_SPAIN;ES615;_T;Y15-19;HAB;2032.0;A
2011;OTHER_SPAIN;ES615;_T;Y20-24;HAB;3729.0;A
2011;OTHER_SPAIN;ES615;_T;Y25-29;HAB;6435.0;A
2011;OTHER_SPAIN;ES615;_T;Y30-34;HAB;7655.0;A
2011;OTHER_SPAIN;ES615;_T;Y35-39;HAB;6102.0;A
2011;OTHER_SPAIN;ES615;_T;Y40-44;HAB;5124.0;A
2011;OTHER_SPAIN;ES615;_T;Y45-49;HAB;3239.0;A
2011;OTHER_SPAIN;ES615;_T;Y50-54;HAB;2184.0;A
2011;OTHER_SPAIN;ES615;_T;Y55-59;HAB;1292.0;A
2011;OTHER_SPAIN;ES615;_T;Y60-64;HAB;922.0;A
2011;OTHER_SPAIN;ES615;_T;Y65-69;HAB;590.0;A
2011;OTHER_SPAIN;ES615;_T;Y70-74;HAB;397.0;A
2011;OTHER_SPAIN;ES615;_T;Y75-79;HAB;218.0;A
2011;OTHER_SPAIN;ES615;_T;Y80-84;HAB;104.0;A
2011;OTHER_SPAIN;ES615;_T;Y85-89;HAB;67.0;A
2011;OTHER_SPAIN;ES615;_T;Y90-94;HAB;40.0;A
2011;OTHER_SPAIN;ES615;_T;Y95-99;HAB;15.0;A
2011;OTHER_SPAIN;ES615;M;TOTAL;HAB;23226.0;A
2011;OTHER_SPAIN;ES615;M;Y1-4;HAB;1169.0;A
2011;OTHER_SPAIN;ES615;M;Y5-9;HAB;855.0;A
2011;OTHER_SPAIN;ES615;M;Y10-14;HAB;1005.0;A
2011;OTHER_SPAIN;ES615;M;Y15-19;HAB;1105.0;A
2011;OTHER_SPAIN;ES615;M;Y20-24;HAB;1929.0;A
2011;OTHER_SPAIN;ES615;M;Y25-29;HAB;3208.0;A
2011;OTHER_SPAIN;ES615;M;Y30-34;HAB;3972.0;A
2011;OTHER_SPAIN;ES615;M;Y35-39;HAB;3072.0;A
2011;OTHER_SPAIN;ES615;M;Y40-44;HAB;2330.0;A
2011;OTHER_SPAIN;ES615;M;Y45-49;HAB;1520.0;A
2011;OTHER_SPAIN;ES615;M;Y50-54;HAB;1090.0;A
2011;OTHER_SPAIN;ES615;M;Y55-59;HAB;690.0;A
2011;OTHER_SPAIN;ES615;M;Y60-64;HAB;493.0;A
2011;OTHER_SPAIN;ES615;M;Y65-69;HAB;324.0;A
2011;OTHER_SPAIN;ES615;M;Y70-74;HAB;223.0;A
2011;OTHER_SPAIN;ES615;M;Y75-79;HAB;133.0;A
2011;OTHER_SPAIN;ES615;M;Y80-84;HAB;48.0;A
2011;OTHER_SPAIN;ES615;M;Y85-89;HAB;36.0;A
2011;OTHER_SPAIN;ES615;M;Y90-94;HAB;18.0;A
2011;OTHER_SPAIN;ES615;M;Y95-99;HAB;6.0;A
2011;OTHER_SPAIN;ES615;F;TOTAL;HAB;22637.0;A
2011;OTHER_SPAIN;ES615;F;Y1-4;HAB;1021.0;A
2011;OTHER_SPAIN;ES615;F;Y5-9;HAB;789.0;A
2011;OTHER_SPAIN;ES615;F;Y10-14;HAB;879.0;A
2011;OTHER_SPAIN;ES615;F;Y15-19;HAB;927.0;A
2011;OTHER_SPAIN;ES615;F;Y20-24;HAB;1800.0;A
2011;OTHER_SPAIN;ES615;F;Y25-29;HAB;3227.0;A
2011;OTHER_SPAIN;ES615;F;Y30-34;HAB;3683.0;A
2011;OTHER_SPAIN;ES615;F;Y35-39;HAB;3030.0;A
2011;OTHER_SPAIN;ES615;F;Y40-44;HAB;2794.0;A
2011;OTHER_SPAIN;ES615;F;Y45-49;HAB;1719.0;A
