TEMPORAL;TERRITORIO;SEXO;NACIONALIDAD;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;ES615;_T;TOTAL;Y38;HAB;8154.0;A
2021;ES615;_T;TOTAL;Y39;HAB;8210.0;A
2021;ES615;_T;TOTAL;Y40-44;HAB;45652.0;A
2021;ES615;_T;TOTAL;Y40;HAB;8887.0;A
2021;ES615;_T;TOTAL;Y41;HAB;8968.0;A
2021;ES615;_T;TOTAL;Y42;HAB;9189.0;A
2021;ES615;_T;TOTAL;Y43;HAB;9161.0;A
2021;ES615;_T;TOTAL;Y44;HAB;9447.0;A
2021;ES615;_T;TOTAL;Y45-64;HAB;154876.0;A
2021;ES615;_T;TOTAL;Y45-49;HAB;44469.0;A
2021;ES615;_T;TOTAL;Y45;HAB;9211.0;A
2021;ES615;_T;TOTAL;Y46;HAB;9015.0;A
2021;ES615;_T;TOTAL;Y47;HAB;8837.0;A
2021;ES615;_T;TOTAL;Y48;HAB;8787.0;A
2021;ES615;_T;TOTAL;Y49;HAB;8619.0;A
2021;ES615;_T;TOTAL;Y50-54;HAB;41940.0;A
2021;ES615;_T;TOTAL;Y50;HAB;8408.0;A
2021;ES615;_T;TOTAL;Y51;HAB;8540.0;A
2021;ES615;_T;TOTAL;Y52;HAB;8498.0;A
2021;ES615;_T;TOTAL;Y53;HAB;8503.0;A
2021;ES615;_T;TOTAL;Y54;HAB;7991.0;A
2021;ES615;_T;TOTAL;Y55-59;HAB;36766.0;A
2021;ES615;_T;TOTAL;Y55;HAB;7635.0;A
2021;ES615;_T;TOTAL;Y56;HAB;7877.0;A
2021;ES615;_T;TOTAL;Y57;HAB;7424.0;A
2021;ES615;_T;TOTAL;Y58;HAB;6967.0;A
2021;ES615;_T;TOTAL;Y59;HAB;6863.0;A
2021;ES615;_T;TOTAL;Y60-64;HAB;31701.0;A
2021;ES615;_T;TOTAL;Y60;HAB;6740.0;A
2021;ES615;_T;TOTAL;Y61;HAB;6582.0;A
2021;ES615;_T;TOTAL;Y62;HAB;6549.0;A
2021;ES615;_T;TOTAL;Y63;HAB;6296.0;A
2021;ES615;_T;TOTAL;Y64;HAB;5534.0;A
2021;ES615;_T;TOTAL;Y65-100;HAB;90229.0;A
2021;ES615;_T;TOTAL;Y65-69;HAB;25175.0;A
2021;ES615;_T;TOTAL;Y65;HAB;5539.0;A
2021;ES615;_T;TOTAL;Y66;HAB;4998.0;A
2021;ES615;_T;TOTAL;Y67;HAB;4963.0;A
2021;ES615;_T;TOTAL;Y68;HAB;4966.0;A
2021;ES615;_T;TOTAL;Y69;HAB;4709.0;A
2021;ES615;_T;TOTAL;Y70-74;HAB;21982.0;A
2021;ES615;_T;TOTAL;Y70;HAB;4355.0;A
2021;ES615;_T;TOTAL;Y71;HAB;4571.0;A
2021;ES615;_T;TOTAL;Y72;HAB;4841.0;A
2021;ES615;_T;TOTAL;Y73;HAB;4503.0;A
2021;ES615;_T;TOTAL;Y74;HAB;3712.0;A
2021;ES615;_T;TOTAL;Y75-79;HAB;17497.0;A
2021;ES615;_T;TOTAL;Y75;HAB;4207.0;A
2021;ES615;_T;TOTAL;Y76;HAB;3903.0;A
2021;ES615;_T;TOTAL;Y77;HAB;3896.0;A
2021;ES615;_T;TOTAL;Y78;HAB;2933.0;A
2021;ES615;_T;TOTAL;Y79;HAB;2558.0;A
2021;ES615;_T;TOTAL;Y80-84;HAB;12459.0;A
2021;ES615;_T;TOTAL;Y80;HAB;3372.0;A
2021;ES615;_T;TOTAL;Y81;HAB;2410.0;A
2021;ES615;_T;TOTAL;Y82;HAB;2056.0;A
2021;ES615;_T;TOTAL;Y83;HAB;2120.0;A
2021;ES615;_T;TOTAL;Y84;HAB;2501.0;A
2021;ES615;_T;TOTAL;Y85-89;HAB;8911.0;A
2021;ES615;_T;TOTAL;Y85;HAB;2172.0;A
2021;ES615;_T;TOTAL;Y86;HAB;1877.0;A
2021;ES615;_T;TOTAL;Y87;HAB;1962.0;A
2021;ES615;_T;TOTAL;Y88;HAB;1617.0;A
2021;ES615;_T;TOTAL;Y89;HAB;1283.0;A
2021;ES615;_T;TOTAL;Y90-94;HAB;3299.0;A
2021;ES615;_T;TOTAL;Y90;HAB;1014.0;A
2021;ES615;_T;TOTAL;Y91;HAB;810.0;A
2021;ES615;_T;TOTAL;Y92;HAB;652.0;A
2021;ES615;_T;TOTAL;Y93;HAB;455.0;A
2021;ES615;_T;TOTAL;Y94;HAB;368.0;A
2021;ES615;_T;TOTAL;Y95-99;HAB;728.0;A
2021;ES615;_T;TOTAL;Y95;HAB;277.0;A
2021;ES615;_T;TOTAL;Y96;HAB;180.0;A
2021;ES615;_T;TOTAL;Y97;HAB;129.0;A
2021;ES615;_T;TOTAL;Y98;HAB;94.0;A
2021;ES615;_T;TOTAL;Y99;HAB;48.0;A
2021;ES615;_T;TOTAL;Y_GE100;HAB;178.0;A
2021;ES615;_T;TOTAL;Y100;HAB;56.0;A
2021;ES615;_T;TOTAL;Y101;HAB;32.0;A
2021;ES615;_T;TOTAL;Y102;HAB;23.0;A
2021;ES615;_T;TOTAL;Y103;HAB;14.0;A
2021;ES615;_T;TOTAL;Y104;HAB;9.0;A
2021;ES615;_T;TOTAL;Y105;HAB;7.0;A
2021;ES615;_T;TOTAL;Y106;HAB;9.0;A
2021;ES615;_T;TOTAL;Y107;HAB;5.0;A
2021;ES615;_T;TOTAL;Y108;HAB;8.0;A
2021;ES615;_T;TOTAL;Y109;HAB;4.0;A
2021;ES615;_T;TOTAL;Y110;HAB;5.0;A
2021;ES615;_T;TOTAL;Y111;HAB;3.0;A
2021;ES615;_T;TOTAL;Y112;HAB;1.0;A
2021;ES615;_T;TOTAL;Y113;HAB;2.0;A
2021;ES615;_T;ES;TOTAL;HAB;477531.0;A
2021;ES615;_T;ES;Y_LT15;HAB;72379.0;A
2021;ES615;_T;ES;Y1-4;HAB;19496.0;A
2021;ES615;_T;ES;Y_LT1;HAB;3210.0;A
2021;ES615;_T;ES;Y1;HAB;3842.0;A
2021;ES615;_T;ES;Y2;HAB;3840.0;A
2021;ES615;_T;ES;Y3;HAB;4301.0;A
2021;ES615;_T;ES;Y4;HAB;4303.0;A
2021;ES615;_T;ES;Y5-9;HAB;24446.0;A
2021;ES615;_T;ES;Y5;HAB;4551.0;A
2021;ES615;_T;ES;Y6;HAB;4836.0;A
2021;ES615;_T;ES;Y7;HAB;4861.0;A
2021;ES615;_T;ES;Y8;HAB;4960.0;A
2021;ES615;_T;ES;Y9;HAB;5238.0;A
2021;ES615;_T;ES;Y10-14;HAB;28437.0;A
2021;ES615;_T;ES;Y10;HAB;5453.0;A
2021;ES615;_T;ES;Y11;HAB;5631.0;A
2021;ES615;_T;ES;Y12;HAB;5935.0;A
2021;ES615;_T;ES;Y13;HAB;5764.0;A
2021;ES615;_T;ES;Y14;HAB;5654.0;A
2021;ES615;_T;ES;Y15-29;HAB;76023.0;A
2021;ES615;_T;ES;Y15-19;HAB;26251.0;A
2021;ES615;_T;ES;Y15;HAB;5499.0;A
2021;ES615;_T;ES;Y16;HAB;5301.0;A
2021;ES615;_T;ES;Y17;HAB;5262.0;A
2021;ES615;_T;ES;Y18;HAB;5125.0;A
2021;ES615;_T;ES;Y19;HAB;5064.0;A
2021;ES615;_T;ES;Y20-24;HAB;24295.0;A
2021;ES615;_T;ES;Y20;HAB;5018.0;A
2021;ES615;_T;ES;Y21;HAB;4914.0;A
2021;ES615;_T;ES;Y22;HAB;4737.0;A
2021;ES615;_T;ES;Y23;HAB;4838.0;A
2021;ES615;_T;ES;Y24;HAB;4788.0;A
2021;ES615;_T;ES;Y25-29;HAB;25477.0;A
2021;ES615;_T;ES;Y25;HAB;4918.0;A
2021;ES615;_T;ES;Y26;HAB;4883.0;A
2021;ES615;_T;ES;Y27;HAB;5227.0;A
2021;ES615;_T;ES;Y28;HAB;5195.0;A
2021;ES615;_T;ES;Y29;HAB;5254.0;A
2021;ES615;_T;ES;Y30-44;HAB;98314.0;A
2021;ES615;_T;ES;Y30-34;HAB;27382.0;A
2021;ES615;_T;ES;Y30;HAB;5337.0;A
2021;ES615;_T;ES;Y31;HAB;5388.0;A
2021;ES615;_T;ES;Y32;HAB;5495.0;A
2021;ES615;_T;ES;Y33;HAB;5435.0;A
2021;ES615;_T;ES;Y34;HAB;5727.0;A
2021;ES615;_T;ES;Y35-39;HAB;31984.0;A
2021;ES615;_T;ES;Y35;HAB;5918.0;A
2021;ES615;_T;ES;Y36;HAB;6037.0;A
2021;ES615;_T;ES;Y37;HAB;6326.0;A
2021;ES615;_T;ES;Y38;HAB;6802.0;A
2021;ES615;_T;ES;Y39;HAB;6901.0;A
2021;ES615;_T;ES;Y40-44;HAB;38948.0;A
2021;ES615;_T;ES;Y40;HAB;7391.0;A
2021;ES615;_T;ES;Y41;HAB;7604.0;A
2021;ES615;_T;ES;Y42;HAB;7848.0;A
2021;ES615;_T;ES;Y43;HAB;7893.0;A
2021;ES615;_T;ES;Y44;HAB;8212.0;A
2021;ES615;_T;ES;Y45-64;HAB;142472.0;A
2021;ES615;_T;ES;Y45-49;HAB;39283.0;A
2021;ES615;_T;ES;Y45;HAB;8011.0;A
2021;ES615;_T;ES;Y46;HAB;7906.0;A
2021;ES615;_T;ES;Y47;HAB;7832.0;A
2021;ES615;_T;ES;Y48;HAB;7796.0;A
2021;ES615;_T;ES;Y49;HAB;7738.0;A
2021;ES615;_T;ES;Y50-54;HAB;38142.0;A
2021;ES615;_T;ES;Y50;HAB;7532.0;A
2021;ES615;_T;ES;Y51;HAB;7752.0;A
2021;ES615;_T;ES;Y52;HAB;7710.0;A
2021;ES615;_T;ES;Y53;HAB;7710.0;A
2021;ES615;_T;ES;Y54;HAB;7438.0;A
2021;ES615;_T;ES;Y55-59;HAB;34643.0;A
2021;ES615;_T;ES;Y55;HAB;7147.0;A
2021;ES615;_T;ES;Y56;HAB;7386.0;A
2021;ES615;_T;ES;Y57;HAB;7009.0;A
2021;ES615;_T;ES;Y58;HAB;6571.0;A
2021;ES615;_T;ES;Y59;HAB;6530.0;A
2021;ES615;_T;ES;Y60-64;HAB;30404.0;A
2021;ES615;_T;ES;Y60;HAB;6424.0;A
2021;ES615;_T;ES;Y61;HAB;6305.0;A
2021;ES615;_T;ES;Y62;HAB;6290.0;A
2021;ES615;_T;ES;Y63;HAB;6065.0;A
2021;ES615;_T;ES;Y64;HAB;5320.0;A
2021;ES615;_T;ES;Y65-100;HAB;88343.0;A
2021;ES615;_T;ES;Y65-69;HAB;24370.0;A
2021;ES615;_T;ES;Y65;HAB;5354.0;A
2021;ES615;_T;ES;Y66;HAB;4839.0;A
2021;ES615;_T;ES;Y67;HAB;4801.0;A
2021;ES615;_T;ES;Y68;HAB;4803.0;A
2021;ES615;_T;ES;Y69;HAB;4573.0;A
2021;ES615;_T;ES;Y70-74;HAB;21481.0;A
2021;ES615;_T;ES;Y70;HAB;4230.0;A
2021;ES615;_T;ES;Y71;HAB;4456.0;A
2021;ES615;_T;ES;Y72;HAB;4751.0;A
2021;ES615;_T;ES;Y73;HAB;4412.0;A
2021;ES615;_T;ES;Y74;HAB;3632.0;A
2021;ES615;_T;ES;Y75-79;HAB;17197.0;A
2021;ES615;_T;ES;Y75;HAB;4132.0;A
2021;ES615;_T;ES;Y76;HAB;3834.0;A
2021;ES615;_T;ES;Y77;HAB;3842.0;A
2021;ES615;_T;ES;Y78;HAB;2874.0;A
2021;ES615;_T;ES;Y79;HAB;2515.0;A
2021;ES615;_T;ES;Y80-84;HAB;12286.0;A
2021;ES615;_T;ES;Y80;HAB;3320.0;A
2021;ES615;_T;ES;Y81;HAB;2378.0;A
2021;ES615;_T;ES;Y82;HAB;2025.0;A
2021;ES615;_T;ES;Y83;HAB;2092.0;A
2021;ES615;_T;ES;Y84;HAB;2471.0;A
2021;ES615;_T;ES;Y85-89;HAB;8840.0;A
2021;ES615;_T;ES;Y85;HAB;2157.0;A
2021;ES615;_T;ES;Y86;HAB;1853.0;A
2021;ES615;_T;ES;Y87;HAB;1957.0;A
2021;ES615;_T;ES;Y88;HAB;1603.0;A
2021;ES615;_T;ES;Y89;HAB;1270.0;A
2021;ES615;_T;ES;Y90-94;HAB;3271.0;A
2021;ES615;_T;ES;Y90;HAB;1005.0;A
2021;ES615;_T;ES;Y91;HAB;805.0;A
2021;ES615;_T;ES;Y92;HAB;645.0;A
2021;ES615;_T;ES;Y93;HAB;450.0;A
2021;ES615;_T;ES;Y94;HAB;366.0;A
2021;ES615;_T;ES;Y95-99;HAB;721.0;A
2021;ES615;_T;ES;Y95;HAB;274.0;A
2021;ES615;_T;ES;Y96;HAB;180.0;A
2021;ES615;_T;ES;Y97;HAB;127.0;A
2021;ES615;_T;ES;Y98;HAB;94.0;A
2021;ES615;_T;ES;Y99;HAB;46.0;A
2021;ES615;_T;ES;Y_GE100;HAB;177.0;A
2021;ES615;_T;ES;Y100;HAB;56.0;A
2021;ES615;_T;ES;Y101;HAB;32.0;A
2021;ES615;_T;ES;Y102;HAB;23.0;A
2021;ES615;_T;ES;Y103;HAB;14.0;A
2021;ES615;_T;ES;Y104;HAB;9.0;A
2021;ES615;_T;ES;Y105;HAB;6.0;A
2021;ES615;_T;ES;Y106;HAB;9.0;A
2021;ES615;_T;ES;Y107;HAB;5.0;A
2021;ES615;_T;ES;Y108;HAB;8.0;A
2021;ES615;_T;ES;Y109;HAB;4.0;A
2021;ES615;_T;ES;Y110;HAB;5.0;A
2021;ES615;_T;ES;Y111;HAB;3.0;A
2021;ES615;_T;ES;Y112;HAB;1.0;A
2021;ES615;_T;ES;Y113;HAB;2.0;A
2021;ES615;_T;OTHER_SPAIN;TOTAL;HAB;48304.0;A
2021;ES615;_T;OTHER_SPAIN;Y_LT15;HAB;6099.0;A
2021;ES615;_T;OTHER_SPAIN;Y1-4;HAB;2514.0;A
2021;ES615;_T;OTHER_SPAIN;Y_LT1;HAB;504.0;A
2021;ES615;_T;OTHER_SPAIN;Y1;HAB;563.0;A
2021;ES615;_T;OTHER_SPAIN;Y2;HAB;479.0;A
2021;ES615;_T;OTHER_SPAIN;Y3;HAB;475.0;A
2021;ES615;_T;OTHER_SPAIN;Y4;HAB;493.0;A
2021;ES615;_T;OTHER_SPAIN;Y5-9;HAB;1886.0;A
2021;ES615;_T;OTHER_SPAIN;Y5;HAB;449.0;A
2021;ES615;_T;OTHER_SPAIN;Y6;HAB;419.0;A
2021;ES615;_T;OTHER_SPAIN;Y7;HAB;383.0;A
2021;ES615;_T;OTHER_SPAIN;Y8;HAB;336.0;A
2021;ES615;_T;OTHER_SPAIN;Y9;HAB;299.0;A
2021;ES615;_T;OTHER_SPAIN;Y10-14;HAB;1699.0;A
2021;ES615;_T;OTHER_SPAIN;Y10;HAB;359.0;A
2021;ES615;_T;OTHER_SPAIN;Y11;HAB;341.0;A
2021;ES615;_T;OTHER_SPAIN;Y12;HAB;358.0;A
2021;ES615;_T;OTHER_SPAIN;Y13;HAB;341.0;A
2021;ES615;_T;OTHER_SPAIN;Y14;HAB;300.0;A
2021;ES615;_T;OTHER_SPAIN;Y15-29;HAB;9412.0;A
2021;ES615;_T;OTHER_SPAIN;Y15-19;HAB;1957.0;A
2021;ES615;_T;OTHER_SPAIN;Y15;HAB;313.0;A
2021;ES615;_T;OTHER_SPAIN;Y16;HAB;342.0;A
2021;ES615;_T;OTHER_SPAIN;Y17;HAB;352.0;A
2021;ES615;_T;OTHER_SPAIN;Y18;HAB;467.0;A
2021;ES615;_T;OTHER_SPAIN;Y19;HAB;483.0;A
2021;ES615;_T;OTHER_SPAIN;Y20-24;HAB;3122.0;A
2021;ES615;_T;OTHER_SPAIN;Y20;HAB;546.0;A
2021;ES615;_T;OTHER_SPAIN;Y21;HAB;587.0;A
2021;ES615;_T;OTHER_SPAIN;Y22;HAB;626.0;A
2021;ES615;_T;OTHER_SPAIN;Y23;HAB;672.0;A
2021;ES615;_T;OTHER_SPAIN;Y24;HAB;691.0;A
2021;ES615;_T;OTHER_SPAIN;Y25-29;HAB;4333.0;A
2021;ES615;_T;OTHER_SPAIN;Y25;HAB;774.0;A
2021;ES615;_T;OTHER_SPAIN;Y26;HAB;853.0;A
2021;ES615;_T;OTHER_SPAIN;Y27;HAB;826.0;A
2021;ES615;_T;OTHER_SPAIN;Y28;HAB;926.0;A
2021;ES615;_T;OTHER_SPAIN;Y29;HAB;954.0;A
2021;ES615;_T;OTHER_SPAIN;Y30-44;HAB;18503.0;A
2021;ES615;_T;OTHER_SPAIN;Y30-34;HAB;5525.0;A
2021;ES615;_T;OTHER_SPAIN;Y30;HAB;998.0;A
2021;ES615;_T;OTHER_SPAIN;Y31;HAB;1073.0;A
2021;ES615;_T;OTHER_SPAIN;Y32;HAB;1102.0;A
2021;ES615;_T;OTHER_SPAIN;Y33;HAB;1161.0;A
2021;ES615;_T;OTHER_SPAIN;Y34;HAB;1191.0;A
2021;ES615;_T;OTHER_SPAIN;Y35-39;HAB;6274.0;A
2021;ES615;_T;OTHER_SPAIN;Y35;HAB;1166.0;A
2021;ES615;_T;OTHER_SPAIN;Y36;HAB;1220.0;A
2021;ES615;_T;OTHER_SPAIN;Y37;HAB;1227.0;A
2021;ES615;_T;OTHER_SPAIN;Y38;HAB;1352.0;A
2021;ES615;_T;OTHER_SPAIN;Y39;HAB;1309.0;A
2021;ES615;_T;OTHER_SPAIN;Y40-44;HAB;6704.0;A
2021;ES615;_T;OTHER_SPAIN;Y40;HAB;1496.0;A
2021;ES615;_T;OTHER_SPAIN;Y41;HAB;1364.0;A
2021;ES615;_T;OTHER_SPAIN;Y42;HAB;1341.0;A
2021;ES615;_T;OTHER_SPAIN;Y43;HAB;1268.0;A
2021;ES615;_T;OTHER_SPAIN;Y44;HAB;1235.0;A
2021;ES615;_T;OTHER_SPAIN;Y45-64;HAB;12404.0;A
2021;ES615;_T;OTHER_SPAIN;Y45-49;HAB;5186.0;A
2021;ES615;_T;OTHER_SPAIN;Y45;HAB;1200.0;A
2021;ES615;_T;OTHER_SPAIN;Y46;HAB;1109.0;A
2021;ES615;_T;OTHER_SPAIN;Y47;HAB;1005.0;A
2021;ES615;_T;OTHER_SPAIN;Y48;HAB;991.0;A
2021;ES615;_T;OTHER_SPAIN;Y49;HAB;881.0;A
2021;ES615;_T;OTHER_SPAIN;Y50-54;HAB;3798.0;A
2021;ES615;_T;OTHER_SPAIN;Y50;HAB;876.0;A
2021;ES615;_T;OTHER_SPAIN;Y51;HAB;788.0;A
2021;ES615;_T;OTHER_SPAIN;Y52;HAB;788.0;A
2021;ES615;_T;OTHER_SPAIN;Y53;HAB;793.0;A
2021;ES615;_T;OTHER_SPAIN;Y54;HAB;553.0;A
2021;ES615;_T;OTHER_SPAIN;Y55-59;HAB;2123.0;A
2021;ES615;_T;OTHER_SPAIN;Y55;HAB;488.0;A
2021;ES615;_T;OTHER_SPAIN;Y56;HAB;491.0;A
2021;ES615;_T;OTHER_SPAIN;Y57;HAB;415.0;A
2021;ES615;_T;OTHER_SPAIN;Y58;HAB;396.0;A
2021;ES615;_T;OTHER_SPAIN;Y59;HAB;333.0;A
2021;ES615;_T;OTHER_SPAIN;Y60-64;HAB;1297.0;A
2021;ES615;_T;OTHER_SPAIN;Y60;HAB;316.0;A
2021;ES615;_T;OTHER_SPAIN;Y61;HAB;277.0;A
2021;ES615;_T;OTHER_SPAIN;Y62;HAB;259.0;A
2021;ES615;_T;OTHER_SPAIN;Y63;HAB;231.0;A
2021;ES615;_T;OTHER_SPAIN;Y64;HAB;214.0;A
2021;ES615;_T;OTHER_SPAIN;Y65-100;HAB;1886.0;A
2021;ES615;_T;OTHER_SPAIN;Y65-69;HAB;805.0;A
2021;ES615;_T;OTHER_SPAIN;Y65;HAB;185.0;A
2021;ES615;_T;OTHER_SPAIN;Y66;HAB;159.0;A
2021;ES615;_T;OTHER_SPAIN;Y67;HAB;162.0;A
2021;ES615;_T;OTHER_SPAIN;Y68;HAB;163.0;A
2021;ES615;_T;OTHER_SPAIN;Y69;HAB;136.0;A
2021;ES615;_T;OTHER_SPAIN;Y70-74;HAB;501.0;A
2021;ES615;_T;OTHER_SPAIN;Y70;HAB;125.0;A
2021;ES615;_T;OTHER_SPAIN;Y71;HAB;115.0;A
2021;ES615;_T;OTHER_SPAIN;Y72;HAB;90.0;A
2021;ES615;_T;OTHER_SPAIN;Y73;HAB;91.0;A
2021;ES615;_T;OTHER_SPAIN;Y74;HAB;80.0;A
2021;ES615;_T;OTHER_SPAIN;Y75-79;HAB;300.0;A
2021;ES615;_T;OTHER_SPAIN;Y75;HAB;75.0;A
2021;ES615;_T;OTHER_SPAIN;Y76;HAB;69.0;A
2021;ES615;_T;OTHER_SPAIN;Y77;HAB;54.0;A
2021;ES615;_T;OTHER_SPAIN;Y78;HAB;59.0;A
2021;ES615;_T;OTHER_SPAIN;Y79;HAB;43.0;A
2021;ES615;_T;OTHER_SPAIN;Y80-84;HAB;173.0;A
2021;ES615;_T;OTHER_SPAIN;Y80;HAB;52.0;A
2021;ES615;_T;OTHER_SPAIN;Y81;HAB;32.0;A
2021;ES615;_T;OTHER_SPAIN;Y82;HAB;31.0;A
2021;ES615;_T;OTHER_SPAIN;Y83;HAB;28.0;A
2021;ES615;_T;OTHER_SPAIN;Y84;HAB;30.0;A
2021;ES615;_T;OTHER_SPAIN;Y85-89;HAB;71.0;A
2021;ES615;_T;OTHER_SPAIN;Y85;HAB;15.0;A
2021;ES615;_T;OTHER_SPAIN;Y86;HAB;24.0;A
2021;ES615;_T;OTHER_SPAIN;Y87;HAB;5.0;A
2021;ES615;_T;OTHER_SPAIN;Y88;HAB;14.0;A
2021;ES615;_T;OTHER_SPAIN;Y89;HAB;13.0;A
2021;ES615;_T;OTHER_SPAIN;Y90-94;HAB;28.0;A
2021;ES615;_T;OTHER_SPAIN;Y90;HAB;9.0;A
2021;ES615;_T;OTHER_SPAIN;Y91;HAB;5.0;A
2021;ES615;_T;OTHER_SPAIN;Y92;HAB;7.0;A
2021;ES615;_T;OTHER_SPAIN;Y93;HAB;5.0;A
2021;ES615;_T;OTHER_SPAIN;Y94;HAB;2.0;A
2021;ES615;_T;OTHER_SPAIN;Y95-99;HAB;7.0;A
2021;ES615;_T;OTHER_SPAIN;Y95;HAB;3.0;A
2021;ES615;_T;OTHER_SPAIN;Y97;HAB;2.0;A
2021;ES615;_T;OTHER_SPAIN;Y99;HAB;2.0;A
2021;ES615;_T;OTHER_SPAIN;Y_GE100;HAB;1.0;A
2021;ES615;_T;OTHER_SPAIN;Y105;HAB;1.0;A
2021;ES615;M;TOTAL;TOTAL;HAB;260581.0;A
2021;ES615;M;TOTAL;Y_LT15;HAB;40536.0;A
2021;ES615;M;TOTAL;Y1-4;HAB;11331.0;A
2021;ES615;M;TOTAL;Y_LT1;HAB;1945.0;A
2021;ES615;M;TOTAL;Y1;HAB;2231.0;A
2021;ES615;M;TOTAL;Y2;HAB;2209.0;A
2021;ES615;M;TOTAL;Y3;HAB;2467.0;A
2021;ES615;M;TOTAL;Y4;HAB;2479.0;A
2021;ES615;M;TOTAL;Y5-9;HAB;13487.0;A
2021;ES615;M;TOTAL;Y5;HAB;2595.0;A
2021;ES615;M;TOTAL;Y6;HAB;2685.0;A
2021;ES615;M;TOTAL;Y7;HAB;2683.0;A
2021;ES615;M;TOTAL;Y8;HAB;2703.0;A
2021;ES615;M;TOTAL;Y9;HAB;2821.0;A
2021;ES615;M;TOTAL;Y10-14;HAB;15718.0;A
2021;ES615;M;TOTAL;Y10;HAB;3033.0;A
2021;ES615;M;TOTAL;Y11;HAB;3119.0;A
2021;ES615;M;TOTAL;Y12;HAB;3301.0;A
2021;ES615;M;TOTAL;Y13;HAB;3180.0;A
2021;ES615;M;TOTAL;Y14;HAB;3085.0;A
2021;ES615;M;TOTAL;Y15-29;HAB;44400.0;A
2021;ES615;M;TOTAL;Y15-19;HAB;14582.0;A
2021;ES615;M;TOTAL;Y15;HAB;2940.0;A
2021;ES615;M;TOTAL;Y16;HAB;2974.0;A
2021;ES615;M;TOTAL;Y17;HAB;2886.0;A
2021;ES615;M;TOTAL;Y18;HAB;2923.0;A
2021;ES615;M;TOTAL;Y19;HAB;2859.0;A
2021;ES615;M;TOTAL;Y20-24;HAB;14258.0;A
2021;ES615;M;TOTAL;Y20;HAB;2851.0;A
2021;ES615;M;TOTAL;Y21;HAB;2864.0;A
2021;ES615;M;TOTAL;Y22;HAB;2722.0;A
2021;ES615;M;TOTAL;Y23;HAB;2943.0;A
