TEMPORAL;TERRITORIO;SEXO;NACIONALIDAD;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;ES613;_T;TOTAL;TOTAL;HAB;776789.0;A
2021;ES613;_T;TOTAL;Y_LT15;HAB;109507.0;A
2021;ES613;_T;TOTAL;Y1-4;HAB;30901.0;A
2021;ES613;_T;TOTAL;Y_LT1;HAB;5323.0;A
2021;ES613;_T;TOTAL;Y1;HAB;5933.0;A
2021;ES613;_T;TOTAL;Y2;HAB;6211.0;A
2021;ES613;_T;TOTAL;Y3;HAB;6528.0;A
2021;ES613;_T;TOTAL;Y4;HAB;6906.0;A
2021;ES613;_T;TOTAL;Y5-9;HAB;36749.0;A
2021;ES613;_T;TOTAL;Y5;HAB;7019.0;A
2021;ES613;_T;TOTAL;Y6;HAB;7208.0;A
2021;ES613;_T;TOTAL;Y7;HAB;7147.0;A
2021;ES613;_T;TOTAL;Y8;HAB;7552.0;A
2021;ES613;_T;TOTAL;Y9;HAB;7823.0;A
2021;ES613;_T;TOTAL;Y10-14;HAB;41857.0;A
2021;ES613;_T;TOTAL;Y10;HAB;7842.0;A
2021;ES613;_T;TOTAL;Y11;HAB;8218.0;A
2021;ES613;_T;TOTAL;Y12;HAB;8701.0;A
2021;ES613;_T;TOTAL;Y13;HAB;8376.0;A
2021;ES613;_T;TOTAL;Y14;HAB;8720.0;A
2021;ES613;_T;TOTAL;Y15-29;HAB;127221.0;A
2021;ES613;_T;TOTAL;Y15-19;HAB;41583.0;A
2021;ES613;_T;TOTAL;Y15;HAB;8434.0;A
2021;ES613;_T;TOTAL;Y16;HAB;8356.0;A
2021;ES613;_T;TOTAL;Y17;HAB;8362.0;A
2021;ES613;_T;TOTAL;Y18;HAB;8189.0;A
2021;ES613;_T;TOTAL;Y19;HAB;8242.0;A
2021;ES613;_T;TOTAL;Y20-24;HAB;41632.0;A
2021;ES613;_T;TOTAL;Y20;HAB;8477.0;A
2021;ES613;_T;TOTAL;Y21;HAB;8297.0;A
2021;ES613;_T;TOTAL;Y22;HAB;8415.0;A
2021;ES613;_T;TOTAL;Y23;HAB;8232.0;A
2021;ES613;_T;TOTAL;Y24;HAB;8211.0;A
2021;ES613;_T;TOTAL;Y25-29;HAB;44006.0;A
2021;ES613;_T;TOTAL;Y25;HAB;8196.0;A
2021;ES613;_T;TOTAL;Y26;HAB;8664.0;A
2021;ES613;_T;TOTAL;Y27;HAB;8926.0;A
2021;ES613;_T;TOTAL;Y28;HAB;9162.0;A
2021;ES613;_T;TOTAL;Y29;HAB;9058.0;A
2021;ES613;_T;TOTAL;Y30-44;HAB;154178.0;A
2021;ES613;_T;TOTAL;Y30-34;HAB;46112.0;A
2021;ES613;_T;TOTAL;Y30;HAB;9248.0;A
2021;ES613;_T;TOTAL;Y31;HAB;9201.0;A
2021;ES613;_T;TOTAL;Y32;HAB;9288.0;A
2021;ES613;_T;TOTAL;Y33;HAB;9096.0;A
2021;ES613;_T;TOTAL;Y34;HAB;9279.0;A
2021;ES613;_T;TOTAL;Y35-39;HAB;50113.0;A
2021;ES613;_T;TOTAL;Y35;HAB;9338.0;A
2021;ES613;_T;TOTAL;Y36;HAB;9843.0;A
2021;ES613;_T;TOTAL;Y37;HAB;9981.0;A
2021;ES613;_T;TOTAL;Y38;HAB;10414.0;A
2021;ES613;_T;TOTAL;Y39;HAB;10537.0;A
2021;ES613;_T;TOTAL;Y40-44;HAB;57953.0;A
2021;ES613;_T;TOTAL;Y40;HAB;11134.0;A
2021;ES613;_T;TOTAL;Y41;HAB;11377.0;A
2021;ES613;_T;TOTAL;Y42;HAB;11718.0;A
2021;ES613;_T;TOTAL;Y43;HAB;11800.0;A
2021;ES613;_T;TOTAL;Y44;HAB;11924.0;A
2021;ES613;_T;TOTAL;Y45-64;HAB;231893.0;A
2021;ES613;_T;TOTAL;Y45-49;HAB;58377.0;A
2021;ES613;_T;TOTAL;Y45;HAB;11801.0;A
2021;ES613;_T;TOTAL;Y46;HAB;11738.0;A
2021;ES613;_T;TOTAL;Y47;HAB;11432.0;A
2021;ES613;_T;TOTAL;Y48;HAB;11759.0;A
2021;ES613;_T;TOTAL;Y49;HAB;11647.0;A
2021;ES613;_T;TOTAL;Y50-54;HAB;61035.0;A
2021;ES613;_T;TOTAL;Y50;HAB;11869.0;A
2021;ES613;_T;TOTAL;Y51;HAB;12097.0;A
2021;ES613;_T;TOTAL;Y52;HAB;12029.0;A
2021;ES613;_T;TOTAL;Y53;HAB;12724.0;A
2021;ES613;_T;TOTAL;Y54;HAB;12316.0;A
2021;ES613;_T;TOTAL;Y55-59;HAB;60178.0;A
2021;ES613;_T;TOTAL;Y55;HAB;12255.0;A
2021;ES613;_T;TOTAL;Y56;HAB;12925.0;A
2021;ES613;_T;TOTAL;Y57;HAB;12218.0;A
2021;ES613;_T;TOTAL;Y58;HAB;11430.0;A
2021;ES613;_T;TOTAL;Y59;HAB;11350.0;A
2021;ES613;_T;TOTAL;Y60-64;HAB;52303.0;A
2021;ES613;_T;TOTAL;Y60;HAB;11220.0;A
2021;ES613;_T;TOTAL;Y61;HAB;10852.0;A
2021;ES613;_T;TOTAL;Y62;HAB;10800.0;A
2021;ES613;_T;TOTAL;Y63;HAB;10110.0;A
2021;ES613;_T;TOTAL;Y64;HAB;9321.0;A
2021;ES613;_T;TOTAL;Y65-100;HAB;153990.0;A
2021;ES613;_T;TOTAL;Y65-69;HAB;40912.0;A
2021;ES613;_T;TOTAL;Y65;HAB;8861.0;A
2021;ES613;_T;TOTAL;Y66;HAB;8406.0;A
2021;ES613;_T;TOTAL;Y67;HAB;8435.0;A
2021;ES613;_T;TOTAL;Y68;HAB;8031.0;A
2021;ES613;_T;TOTAL;Y69;HAB;7179.0;A
2021;ES613;_T;TOTAL;Y70-74;HAB;33698.0;A
2021;ES613;_T;TOTAL;Y70;HAB;6089.0;A
2021;ES613;_T;TOTAL;Y71;HAB;7211.0;A
2021;ES613;_T;TOTAL;Y72;HAB;7777.0;A
2021;ES613;_T;TOTAL;Y73;HAB;6827.0;A
2021;ES613;_T;TOTAL;Y74;HAB;5794.0;A
2021;ES613;_T;TOTAL;Y75-79;HAB;29439.0;A
2021;ES613;_T;TOTAL;Y75;HAB;6737.0;A
2021;ES613;_T;TOTAL;Y76;HAB;6477.0;A
2021;ES613;_T;TOTAL;Y77;HAB;6380.0;A
2021;ES613;_T;TOTAL;Y78;HAB;5289.0;A
2021;ES613;_T;TOTAL;Y79;HAB;4556.0;A
2021;ES613;_T;TOTAL;Y80-84;HAB;22651.0;A
2021;ES613;_T;TOTAL;Y80;HAB;5682.0;A
2021;ES613;_T;TOTAL;Y81;HAB;4016.0;A
2021;ES613;_T;TOTAL;Y82;HAB;4193.0;A
2021;ES613;_T;TOTAL;Y83;HAB;4240.0;A
2021;ES613;_T;TOTAL;Y84;HAB;4520.0;A
2021;ES613;_T;TOTAL;Y85-89;HAB;17512.0;A
2021;ES613;_T;TOTAL;Y85;HAB;4182.0;A
2021;ES613;_T;TOTAL;Y86;HAB;3698.0;A
2021;ES613;_T;TOTAL;Y87;HAB;3699.0;A
2021;ES613;_T;TOTAL;Y88;HAB;3140.0;A
2021;ES613;_T;TOTAL;Y89;HAB;2793.0;A
2021;ES613;_T;TOTAL;Y90-94;HAB;7724.0;A
2021;ES613;_T;TOTAL;Y90;HAB;2255.0;A
2021;ES613;_T;TOTAL;Y91;HAB;1916.0;A
2021;ES613;_T;TOTAL;Y92;HAB;1552.0;A
2021;ES613;_T;TOTAL;Y93;HAB;1114.0;A
2021;ES613;_T;TOTAL;Y94;HAB;887.0;A
2021;ES613;_T;TOTAL;Y95-99;HAB;1769.0;A
2021;ES613;_T;TOTAL;Y95;HAB;632.0;A
2021;ES613;_T;TOTAL;Y96;HAB;458.0;A
2021;ES613;_T;TOTAL;Y97;HAB;321.0;A
2021;ES613;_T;TOTAL;Y98;HAB;231.0;A
2021;ES613;_T;TOTAL;Y99;HAB;127.0;A
2021;ES613;_T;TOTAL;Y_GE100;HAB;285.0;A
2021;ES613;_T;TOTAL;Y100;HAB;84.0;A
2021;ES613;_T;TOTAL;Y101;HAB;58.0;A
2021;ES613;_T;TOTAL;Y102;HAB;35.0;A
2021;ES613;_T;TOTAL;Y103;HAB;22.0;A
2021;ES613;_T;TOTAL;Y104;HAB;12.0;A
2021;ES613;_T;TOTAL;Y105;HAB;22.0;A
2021;ES613;_T;TOTAL;Y106;HAB;11.0;A
2021;ES613;_T;TOTAL;Y107;HAB;13.0;A
2021;ES613;_T;TOTAL;Y108;HAB;7.0;A
2021;ES613;_T;TOTAL;Y109;HAB;5.0;A
2021;ES613;_T;TOTAL;Y110;HAB;7.0;A
2021;ES613;_T;TOTAL;Y111;HAB;5.0;A
2021;ES613;_T;TOTAL;Y112;HAB;1.0;A
2021;ES613;_T;TOTAL;Y113;HAB;3.0;A
2021;ES613;_T;ES;TOTAL;HAB;754944.0;A
2021;ES613;_T;ES;Y_LT15;HAB;106399.0;A
2021;ES613;_T;ES;Y1-4;HAB;29805.0;A
2021;ES613;_T;ES;Y_LT1;HAB;5155.0;A
2021;ES613;_T;ES;Y1;HAB;5686.0;A
2021;ES613;_T;ES;Y2;HAB;5996.0;A
2021;ES613;_T;ES;Y3;HAB;6296.0;A
2021;ES613;_T;ES;Y4;HAB;6672.0;A
2021;ES613;_T;ES;Y5-9;HAB;35724.0;A
2021;ES613;_T;ES;Y5;HAB;6827.0;A
2021;ES613;_T;ES;Y6;HAB;6980.0;A
2021;ES613;_T;ES;Y7;HAB;6951.0;A
2021;ES613;_T;ES;Y8;HAB;7357.0;A
2021;ES613;_T;ES;Y9;HAB;7609.0;A
