TEMPORAL;EDAD;TERRITORIO;LUG_NAC_PADRON;SEXO;INDICATOR;OBS_VALUE;FREQ
2021;TOTAL;2353;54887;M;HAB;58.0;A
2021;TOTAL;2353;54887;F;HAB;67.0;A
2021;TOTAL;2354;54888;_T;HAB;5031.0;A
2021;TOTAL;2354;54888;M;HAB;2526.0;A
2021;TOTAL;2354;54888;F;HAB;2505.0;A
2021;TOTAL;2354;53700;_T;HAB;4883.0;A
2021;TOTAL;2354;53700;M;HAB;2463.0;A
2021;TOTAL;2354;53700;F;HAB;2420.0;A
2021;TOTAL;2354;54560;_T;HAB;4815.0;A
2021;TOTAL;2354;54560;M;HAB;2431.0;A
2021;TOTAL;2354;54560;F;HAB;2384.0;A
2021;TOTAL;2354;53855;_T;HAB;4483.0;A
2021;TOTAL;2354;53855;M;HAB;2263.0;A
2021;TOTAL;2354;53855;F;HAB;2220.0;A
2021;TOTAL;2354;53933;_T;HAB;6.0;A
2021;TOTAL;2354;53933;M;HAB;2.0;A
2021;TOTAL;2354;53933;F;HAB;4.0;A
2021;TOTAL;2354;54155;_T;HAB;13.0;A
2021;TOTAL;2354;54155;M;HAB;6.0;A
2021;TOTAL;2354;54155;F;HAB;7.0;A
2021;TOTAL;2354;54236;_T;HAB;16.0;A
2021;TOTAL;2354;54236;M;HAB;9.0;A
2021;TOTAL;2354;54236;F;HAB;7.0;A
2021;TOTAL;2354;54344;_T;HAB;13.0;A
2021;TOTAL;2354;54344;M;HAB;2.0;A
2021;TOTAL;2354;54344;F;HAB;11.0;A
2021;TOTAL;2354;54452;_T;HAB;243.0;A
2021;TOTAL;2354;54452;M;HAB;129.0;A
2021;TOTAL;2354;54452;F;HAB;114.0;A
2021;TOTAL;2354;54559;_T;HAB;41.0;A
2021;TOTAL;2354;54559;M;HAB;20.0;A
2021;TOTAL;2354;54559;F;HAB;21.0;A
2021;TOTAL;2354;54565;_T;HAB;68.0;A
2021;TOTAL;2354;54565;M;HAB;32.0;A
2021;TOTAL;2354;54565;F;HAB;36.0;A
2021;TOTAL;2354;54887;_T;HAB;148.0;A
2021;TOTAL;2354;54887;M;HAB;63.0;A
2021;TOTAL;2354;54887;F;HAB;85.0;A
2021;TOTAL;2355;54888;_T;HAB;1442.0;A
2021;TOTAL;2355;54888;M;HAB;739.0;A
2021;TOTAL;2355;54888;F;HAB;703.0;A
2021;TOTAL;2355;53700;_T;HAB;1382.0;A
2021;TOTAL;2355;53700;M;HAB;712.0;A
2021;TOTAL;2355;53700;F;HAB;670.0;A
2021;TOTAL;2355;54560;_T;HAB;1338.0;A
2021;TOTAL;2355;54560;M;HAB;693.0;A
2021;TOTAL;2355;54560;F;HAB;645.0;A
2021;TOTAL;2355;53809;_T;HAB;1.0;A
2021;TOTAL;2355;53809;M;HAB;1.0;A
2021;TOTAL;2355;53855;_T;HAB;1302.0;A
2021;TOTAL;2355;53855;M;HAB;674.0;A
2021;TOTAL;2355;53855;F;HAB;628.0;A
2021;TOTAL;2355;53933;_T;HAB;4.0;A
2021;TOTAL;2355;53933;M;HAB;2.0;A
2021;TOTAL;2355;53933;F;HAB;2.0;A
2021;TOTAL;2355;54155;_T;HAB;5.0;A
2021;TOTAL;2355;54155;M;HAB;3.0;A
2021;TOTAL;2355;54155;F;HAB;2.0;A
2021;TOTAL;2355;54236;_T;HAB;1.0;A
2021;TOTAL;2355;54236;F;HAB;1.0;A
2021;TOTAL;2355;54344;_T;HAB;1.0;A
2021;TOTAL;2355;54344;M;HAB;1.0;A
2021;TOTAL;2355;54452;_T;HAB;7.0;A
2021;TOTAL;2355;54452;M;HAB;3.0;A
2021;TOTAL;2355;54452;F;HAB;4.0;A
2021;TOTAL;2355;54559;_T;HAB;17.0;A
2021;TOTAL;2355;54559;M;HAB;9.0;A
2021;TOTAL;2355;54559;F;HAB;8.0;A
2021;TOTAL;2355;54565;_T;HAB;44.0;A
2021;TOTAL;2355;54565;M;HAB;19.0;A
2021;TOTAL;2355;54565;F;HAB;25.0;A
2021;TOTAL;2355;54887;_T;HAB;60.0;A
2021;TOTAL;2355;54887;M;HAB;27.0;A
2021;TOTAL;2355;54887;F;HAB;33.0;A
2021;TOTAL;2356;54888;_T;HAB;122982.0;A
2021;TOTAL;2356;54888;M;HAB;60664.0;A
2021;TOTAL;2356;54888;F;HAB;62318.0;A
2021;TOTAL;2356;53700;_T;HAB;108803.0;A
2021;TOTAL;2356;53700;M;HAB;53467.0;A
2021;TOTAL;2356;53700;F;HAB;55336.0;A
2021;TOTAL;2356;54560;_T;HAB;97644.0;A
2021;TOTAL;2356;54560;M;HAB;48178.0;A
2021;TOTAL;2356;54560;F;HAB;49466.0;A
2021;TOTAL;2356;53809;_T;HAB;416.0;A
2021;TOTAL;2356;53809;M;HAB;214.0;A
2021;TOTAL;2356;53809;F;HAB;202.0;A
2021;TOTAL;2356;53855;_T;HAB;88749.0;A
2021;TOTAL;2356;53855;M;HAB;44008.0;A
2021;TOTAL;2356;53855;F;HAB;44741.0;A
2021;TOTAL;2356;53933;_T;HAB;826.0;A
2021;TOTAL;2356;53933;M;HAB;392.0;A
2021;TOTAL;2356;53933;F;HAB;434.0;A
2021;TOTAL;2356;54155;_T;HAB;861.0;A
2021;TOTAL;2356;54155;M;HAB;406.0;A
2021;TOTAL;2356;54155;F;HAB;455.0;A
2021;TOTAL;2356;54236;_T;HAB;457.0;A
2021;TOTAL;2356;54236;M;HAB;230.0;A
2021;TOTAL;2356;54236;F;HAB;227.0;A
2021;TOTAL;2356;54344;_T;HAB;610.0;A
2021;TOTAL;2356;54344;M;HAB;286.0;A
2021;TOTAL;2356;54344;F;HAB;324.0;A
2021;TOTAL;2356;54452;_T;HAB;3845.0;A
2021;TOTAL;2356;54452;M;HAB;1750.0;A
2021;TOTAL;2356;54452;F;HAB;2095.0;A
2021;TOTAL;2356;54559;_T;HAB;1880.0;A
2021;TOTAL;2356;54559;M;HAB;892.0;A
2021;TOTAL;2356;54559;F;HAB;988.0;A
2021;TOTAL;2356;54565;_T;HAB;11159.0;A
2021;TOTAL;2356;54565;M;HAB;5289.0;A
2021;TOTAL;2356;54565;F;HAB;5870.0;A
2021;TOTAL;2356;54887;_T;HAB;14179.0;A
2021;TOTAL;2356;54887;M;HAB;7197.0;A
2021;TOTAL;2356;54887;F;HAB;6982.0;A
2021;TOTAL;2357;54888;_T;HAB;5526.0;A
2021;TOTAL;2357;54888;M;HAB;2784.0;A
2021;TOTAL;2357;54888;F;HAB;2742.0;A
2021;TOTAL;2357;53700;_T;HAB;5254.0;A
2021;TOTAL;2357;53700;M;HAB;2656.0;A
2021;TOTAL;2357;53700;F;HAB;2598.0;A
2021;TOTAL;2357;54560;_T;HAB;5036.0;A
2021;TOTAL;2357;54560;M;HAB;2543.0;A
2021;TOTAL;2357;54560;F;HAB;2493.0;A
2021;TOTAL;2357;53809;_T;HAB;2.0;A
2021;TOTAL;2357;53809;M;HAB;1.0;A
2021;TOTAL;2357;53809;F;HAB;1.0;A
2021;TOTAL;2357;53855;_T;HAB;4679.0;A
2021;TOTAL;2357;53855;M;HAB;2372.0;A
2021;TOTAL;2357;53855;F;HAB;2307.0;A
2021;TOTAL;2357;53933;_T;HAB;12.0;A
2021;TOTAL;2357;53933;M;HAB;5.0;A
2021;TOTAL;2357;53933;F;HAB;7.0;A
2021;TOTAL;2357;54155;_T;HAB;13.0;A
2021;TOTAL;2357;54155;M;HAB;8.0;A
2021;TOTAL;2357;54155;F;HAB;5.0;A
2021;TOTAL;2357;54236;_T;HAB;15.0;A
2021;TOTAL;2357;54236;M;HAB;7.0;A
2021;TOTAL;2357;54236;F;HAB;8.0;A
2021;TOTAL;2357;54344;_T;HAB;12.0;A
2021;TOTAL;2357;54344;M;HAB;6.0;A
2021;TOTAL;2357;54344;F;HAB;6.0;A
2021;TOTAL;2357;54452;_T;HAB;174.0;A
2021;TOTAL;2357;54452;M;HAB;82.0;A
2021;TOTAL;2357;54452;F;HAB;92.0;A
2021;TOTAL;2357;54559;_T;HAB;129.0;A
2021;TOTAL;2357;54559;M;HAB;62.0;A
2021;TOTAL;2357;54559;F;HAB;67.0;A
2021;TOTAL;2357;54565;_T;HAB;218.0;A
2021;TOTAL;2357;54565;M;HAB;113.0;A
2021;TOTAL;2357;54565;F;HAB;105.0;A
2021;TOTAL;2357;54887;_T;HAB;272.0;A
2021;TOTAL;2357;54887;M;HAB;128.0;A
2021;TOTAL;2357;54887;F;HAB;144.0;A
2021;TOTAL;2358;54888;_T;HAB;30902.0;A
2021;TOTAL;2358;54888;M;HAB;15427.0;A
2021;TOTAL;2358;54888;F;HAB;15475.0;A
2021;TOTAL;2358;53700;_T;HAB;29890.0;A
2021;TOTAL;2358;53700;M;HAB;14948.0;A
2021;TOTAL;2358;53700;F;HAB;14942.0;A
2021;TOTAL;2358;54560;_T;HAB;28718.0;A
2021;TOTAL;2358;54560;M;HAB;14336.0;A
2021;TOTAL;2358;54560;F;HAB;14382.0;A
2021;TOTAL;2358;53809;_T;HAB;24.0;A
2021;TOTAL;2358;53809;M;HAB;10.0;A
2021;TOTAL;2358;53809;F;HAB;14.0;A
2021;TOTAL;2358;53855;_T;HAB;27836.0;A
2021;TOTAL;2358;53855;M;HAB;13900.0;A
2021;TOTAL;2358;53855;F;HAB;13936.0;A
2021;TOTAL;2358;53933;_T;HAB;91.0;A
2021;TOTAL;2358;53933;M;HAB;41.0;A
2021;TOTAL;2358;53933;F;HAB;50.0;A
2021;TOTAL;2358;54155;_T;HAB;81.0;A
2021;TOTAL;2358;54155;M;HAB;33.0;A
2021;TOTAL;2358;54155;F;HAB;48.0;A
2021;TOTAL;2358;54236;_T;HAB;53.0;A
2021;TOTAL;2358;54236;M;HAB;23.0;A
2021;TOTAL;2358;54236;F;HAB;30.0;A
2021;TOTAL;2358;54344;_T;HAB;51.0;A
2021;TOTAL;2358;54344;M;HAB;21.0;A
2021;TOTAL;2358;54344;F;HAB;30.0;A
2021;TOTAL;2358;54452;_T;HAB;140.0;A
2021;TOTAL;2358;54452;M;HAB;78.0;A
2021;TOTAL;2358;54452;F;HAB;62.0;A
2021;TOTAL;2358;54559;_T;HAB;442.0;A
2021;TOTAL;2358;54559;M;HAB;230.0;A
2021;TOTAL;2358;54559;F;HAB;212.0;A
2021;TOTAL;2358;54565;_T;HAB;1172.0;A
2021;TOTAL;2358;54565;M;HAB;612.0;A
2021;TOTAL;2358;54565;F;HAB;560.0;A
2021;TOTAL;2358;54887;_T;HAB;1012.0;A
2021;TOTAL;2358;54887;M;HAB;479.0;A
2021;TOTAL;2358;54887;F;HAB;533.0;A
2021;TOTAL;2359;54888;_T;HAB;22761.0;A
2021;TOTAL;2359;54888;M;HAB;11407.0;A
2021;TOTAL;2359;54888;F;HAB;11354.0;A
2021;TOTAL;2359;53700;_T;HAB;21769.0;A
2021;TOTAL;2359;53700;M;HAB;10921.0;A
2021;TOTAL;2359;53700;F;HAB;10848.0;A
2021;TOTAL;2359;54560;_T;HAB;20714.0;A
2021;TOTAL;2359;54560;M;HAB;10399.0;A
2021;TOTAL;2359;54560;F;HAB;10315.0;A
2021;TOTAL;2359;53809;_T;HAB;15.0;A
2021;TOTAL;2359;53809;M;HAB;8.0;A
2021;TOTAL;2359;53809;F;HAB;7.0;A
2021;TOTAL;2359;53855;_T;HAB;19898.0;A
2021;TOTAL;2359;53855;M;HAB;10002.0;A
2021;TOTAL;2359;53855;F;HAB;9896.0;A
2021;TOTAL;2359;53933;_T;HAB;87.0;A
2021;TOTAL;2359;53933;M;HAB;44.0;A
2021;TOTAL;2359;53933;F;HAB;43.0;A
2021;TOTAL;2359;54155;_T;HAB;47.0;A
2021;TOTAL;2359;54155;M;HAB;18.0;A
2021;TOTAL;2359;54155;F;HAB;29.0;A
2021;TOTAL;2359;54236;_T;HAB;92.0;A
2021;TOTAL;2359;54236;M;HAB;39.0;A
2021;TOTAL;2359;54236;F;HAB;53.0;A
2021;TOTAL;2359;54344;_T;HAB;50.0;A
2021;TOTAL;2359;54344;M;HAB;20.0;A
2021;TOTAL;2359;54344;F;HAB;30.0;A
2021;TOTAL;2359;54452;_T;HAB;167.0;A
2021;TOTAL;2359;54452;M;HAB;76.0;A
2021;TOTAL;2359;54452;F;HAB;91.0;A
2021;TOTAL;2359;54559;_T;HAB;358.0;A
2021;TOTAL;2359;54559;M;HAB;192.0;A
2021;TOTAL;2359;54559;F;HAB;166.0;A
2021;TOTAL;2359;54565;_T;HAB;1055.0;A
2021;TOTAL;2359;54565;M;HAB;522.0;A
2021;TOTAL;2359;54565;F;HAB;533.0;A
2021;TOTAL;2359;54887;_T;HAB;992.0;A
2021;TOTAL;2359;54887;M;HAB;486.0;A
2021;TOTAL;2359;54887;F;HAB;506.0;A
2021;TOTAL;2361;54888;_T;HAB;23983.0;A
2021;TOTAL;2361;54888;M;HAB;12032.0;A
2021;TOTAL;2361;54888;F;HAB;11951.0;A
2021;TOTAL;2361;53700;_T;HAB;22455.0;A
2021;TOTAL;2361;53700;M;HAB;11281.0;A
2021;TOTAL;2361;53700;F;HAB;11174.0;A
2021;TOTAL;2361;54560;_T;HAB;20621.0;A
2021;TOTAL;2361;54560;M;HAB;10370.0;A
2021;TOTAL;2361;54560;F;HAB;10251.0;A
2021;TOTAL;2361;53809;_T;HAB;41.0;A
2021;TOTAL;2361;53809;M;HAB;18.0;A
2021;TOTAL;2361;53809;F;HAB;23.0;A
2021;TOTAL;2361;53855;_T;HAB;19020.0;A
2021;TOTAL;2361;53855;M;HAB;9576.0;A
2021;TOTAL;2361;53855;F;HAB;9444.0;A
2021;TOTAL;2361;53933;_T;HAB;166.0;A
2021;TOTAL;2361;53933;M;HAB;73.0;A
2021;TOTAL;2361;53933;F;HAB;93.0;A
2021;TOTAL;2361;54155;_T;HAB;146.0;A
2021;TOTAL;2361;54155;M;HAB;71.0;A
2021;TOTAL;2361;54155;F;HAB;75.0;A
2021;TOTAL;2361;54236;_T;HAB;109.0;A
2021;TOTAL;2361;54236;M;HAB;51.0;A
2021;TOTAL;2361;54236;F;HAB;58.0;A
2021;TOTAL;2361;54344;_T;HAB;91.0;A
2021;TOTAL;2361;54344;M;HAB;40.0;A
2021;TOTAL;2361;54344;F;HAB;51.0;A
2021;TOTAL;2361;54452;_T;HAB;634.0;A
2021;TOTAL;2361;54452;M;HAB;327.0;A
2021;TOTAL;2361;54452;F;HAB;307.0;A
2021;TOTAL;2361;54559;_T;HAB;414.0;A
2021;TOTAL;2361;54559;M;HAB;214.0;A
2021;TOTAL;2361;54559;F;HAB;200.0;A
2021;TOTAL;2361;54565;_T;HAB;1834.0;A
2021;TOTAL;2361;54565;M;HAB;911.0;A
2021;TOTAL;2361;54565;F;HAB;923.0;A
2021;TOTAL;2361;54887;_T;HAB;1528.0;A
2021;TOTAL;2361;54887;M;HAB;751.0;A
2021;TOTAL;2361;54887;F;HAB;777.0;A
2021;TOTAL;2397;54888;_T;HAB;7020.0;A
2021;TOTAL;2397;54888;M;HAB;3558.0;A
2021;TOTAL;2397;54888;F;HAB;3462.0;A
2021;TOTAL;2397;53700;_T;HAB;6837.0;A
2021;TOTAL;2397;53700;M;HAB;3467.0;A
2021;TOTAL;2397;53700;F;HAB;3370.0;A
2021;TOTAL;2397;54560;_T;HAB;6644.0;A
2021;TOTAL;2397;54560;M;HAB;3370.0;A
2021;TOTAL;2397;54560;F;HAB;3274.0;A
2021;TOTAL;2397;53809;_T;HAB;3.0;A
2021;TOTAL;2397;53809;F;HAB;3.0;A
2021;TOTAL;2397;53855;_T;HAB;6461.0;A
2021;TOTAL;2397;53855;M;HAB;3291.0;A
2021;TOTAL;2397;53855;F;HAB;3170.0;A
2021;TOTAL;2397;53933;_T;HAB;12.0;A
2021;TOTAL;2397;53933;M;HAB;5.0;A
2021;TOTAL;2397;53933;F;HAB;7.0;A
2021;TOTAL;2397;54155;_T;HAB;13.0;A
2021;TOTAL;2397;54155;M;HAB;4.0;A
2021;TOTAL;2397;54155;F;HAB;9.0;A
2021;TOTAL;2397;54236;_T;HAB;14.0;A
2021;TOTAL;2397;54236;M;HAB;8.0;A
2021;TOTAL;2397;54236;F;HAB;6.0;A
2021;TOTAL;2397;54344;_T;HAB;16.0;A
2021;TOTAL;2397;54344;M;HAB;5.0;A
2021;TOTAL;2397;54344;F;HAB;11.0;A
2021;TOTAL;2397;54452;_T;HAB;35.0;A
2021;TOTAL;2397;54452;M;HAB;17.0;A
2021;TOTAL;2397;54452;F;HAB;18.0;A
2021;TOTAL;2397;54559;_T;HAB;90.0;A
2021;TOTAL;2397;54559;M;HAB;40.0;A
2021;TOTAL;2397;54559;F;HAB;50.0;A
2021;TOTAL;2397;54565;_T;HAB;193.0;A
2021;TOTAL;2397;54565;M;HAB;97.0;A
2021;TOTAL;2397;54565;F;HAB;96.0;A
2021;TOTAL;2397;54887;_T;HAB;183.0;A
2021;TOTAL;2397;54887;M;HAB;91.0;A
2021;TOTAL;2397;54887;F;HAB;92.0;A
2021;TOTAL;2362;54888;_T;HAB;695.0;A
2021;TOTAL;2362;54888;M;HAB;373.0;A
2021;TOTAL;2362;54888;F;HAB;322.0;A
2021;TOTAL;2362;53700;_T;HAB;672.0;A
2021;TOTAL;2362;53700;M;HAB;360.0;A
2021;TOTAL;2362;53700;F;HAB;312.0;A
2021;TOTAL;2362;54560;_T;HAB;643.0;A
2021;TOTAL;2362;54560;M;HAB;345.0;A
2021;TOTAL;2362;54560;F;HAB;298.0;A
2021;TOTAL;2362;53855;_T;HAB;577.0;A
2021;TOTAL;2362;53855;M;HAB;315.0;A
2021;TOTAL;2362;53855;F;HAB;262.0;A
2021;TOTAL;2362;53933;_T;HAB;3.0;A
2021;TOTAL;2362;53933;M;HAB;1.0;A
2021;TOTAL;2362;53933;F;HAB;2.0;A
2021;TOTAL;2362;54155;_T;HAB;1.0;A
2021;TOTAL;2362;54155;M;HAB;1.0;A
2021;TOTAL;2362;54344;_T;HAB;6.0;A
2021;TOTAL;2362;54344;M;HAB;2.0;A
2021;TOTAL;2362;54344;F;HAB;4.0;A
2021;TOTAL;2362;54452;_T;HAB;23.0;A
2021;TOTAL;2362;54452;M;HAB;11.0;A
2021;TOTAL;2362;54452;F;HAB;12.0;A
2021;TOTAL;2362;54559;_T;HAB;33.0;A
2021;TOTAL;2362;54559;M;HAB;15.0;A
2021;TOTAL;2362;54559;F;HAB;18.0;A
2021;TOTAL;2362;54565;_T;HAB;29.0;A
2021;TOTAL;2362;54565;M;HAB;15.0;A
2021;TOTAL;2362;54565;F;HAB;14.0;A
2021;TOTAL;2362;54887;_T;HAB;23.0;A
2021;TOTAL;2362;54887;M;HAB;13.0;A
2021;TOTAL;2362;54887;F;HAB;10.0;A
2021;TOTAL;2363;54888;_T;HAB;7655.0;A
2021;TOTAL;2363;54888;M;HAB;3822.0;A
2021;TOTAL;2363;54888;F;HAB;3833.0;A
2021;TOTAL;2363;53700;_T;HAB;7495.0;A
2021;TOTAL;2363;53700;M;HAB;3754.0;A
2021;TOTAL;2363;53700;F;HAB;3741.0;A
2021;TOTAL;2363;54560;_T;HAB;7296.0;A
2021;TOTAL;2363;54560;M;HAB;3669.0;A
2021;TOTAL;2363;54560;F;HAB;3627.0;A
2021;TOTAL;2363;53809;_T;HAB;6.0;A
2021;TOTAL;2363;53809;M;HAB;5.0;A
2021;TOTAL;2363;53809;F;HAB;1.0;A
2021;TOTAL;2363;53855;_T;HAB;7009.0;A
2021;TOTAL;2363;53855;M;HAB;3522.0;A
2021;TOTAL;2363;53855;F;HAB;3487.0;A
2021;TOTAL;2363;53933;_T;HAB;9.0;A
2021;TOTAL;2363;53933;M;HAB;4.0;A
2021;TOTAL;2363;53933;F;HAB;5.0;A
2021;TOTAL;2363;54155;_T;HAB;16.0;A
2021;TOTAL;2363;54155;M;HAB;6.0;A
2021;TOTAL;2363;54155;F;HAB;10.0;A
2021;TOTAL;2363;54236;_T;HAB;28.0;A
2021;TOTAL;2363;54236;M;HAB;17.0;A
2021;TOTAL;2363;54236;F;HAB;11.0;A
2021;TOTAL;2363;54344;_T;HAB;9.0;A
2021;TOTAL;2363;54344;M;HAB;5.0;A
2021;TOTAL;2363;54344;F;HAB;4.0;A
2021;TOTAL;2363;54452;_T;HAB;56.0;A
2021;TOTAL;2363;54452;M;HAB;31.0;A
2021;TOTAL;2363;54452;F;HAB;25.0;A
2021;TOTAL;2363;54559;_T;HAB;163.0;A
2021;TOTAL;2363;54559;M;HAB;79.0;A
2021;TOTAL;2363;54559;F;HAB;84.0;A
2021;TOTAL;2363;54565;_T;HAB;199.0;A
2021;TOTAL;2363;54565;M;HAB;85.0;A
2021;TOTAL;2363;54565;F;HAB;114.0;A
2021;TOTAL;2363;54887;_T;HAB;160.0;A
2021;TOTAL;2363;54887;M;HAB;68.0;A
2021;TOTAL;2363;54887;F;HAB;92.0;A
2021;TOTAL;2364;54888;_T;HAB;2223.0;A
2021;TOTAL;2364;54888;M;HAB;1130.0;A
2021;TOTAL;2364;54888;F;HAB;1093.0;A
2021;TOTAL;2364;53700;_T;HAB;2122.0;A
2021;TOTAL;2364;53700;M;HAB;1084.0;A
2021;TOTAL;2364;53700;F;HAB;1038.0;A
2021;TOTAL;2364;54560;_T;HAB;2031.0;A
2021;TOTAL;2364;54560;M;HAB;1036.0;A
2021;TOTAL;2364;54560;F;HAB;995.0;A
2021;TOTAL;2364;53809;_T;HAB;2.0;A
2021;TOTAL;2364;53809;M;HAB;2.0;A
2021;TOTAL;2364;53855;_T;HAB;1863.0;A
2021;TOTAL;2364;53855;M;HAB;954.0;A
2021;TOTAL;2364;53855;F;HAB;909.0;A
2021;TOTAL;2364;53933;_T;HAB;7.0;A
2021;TOTAL;2364;53933;M;HAB;4.0;A
2021;TOTAL;2364;53933;F;HAB;3.0;A
2021;TOTAL;2364;54155;_T;HAB;7.0;A
2021;TOTAL;2364;54155;M;HAB;5.0;A
2021;TOTAL;2364;54155;F;HAB;2.0;A
2021;TOTAL;2364;54236;_T;HAB;14.0;A
2021;TOTAL;2364;54236;M;HAB;3.0;A
2021;TOTAL;2364;54236;F;HAB;11.0;A
2021;TOTAL;2364;54344;_T;HAB;4.0;A
2021;TOTAL;2364;54344;M;HAB;3.0;A
2021;TOTAL;2364;54344;F;HAB;1.0;A
2021;TOTAL;2364;54452;_T;HAB;55.0;A
2021;TOTAL;2364;54452;M;HAB;31.0;A
2021;TOTAL;2364;54452;F;HAB;24.0;A
2021;TOTAL;2364;54559;_T;HAB;79.0;A
2021;TOTAL;2364;54559;M;HAB;34.0;A
2021;TOTAL;2364;54559;F;HAB;45.0;A
2021;TOTAL;2364;54565;_T;HAB;91.0;A
2021;TOTAL;2364;54565;M;HAB;48.0;A
2021;TOTAL;2364;54565;F;HAB;43.0;A
2021;TOTAL;2364;54887;_T;HAB;101.0;A
2021;TOTAL;2364;54887;M;HAB;46.0;A
2021;TOTAL;2364;54887;F;HAB;55.0;A
2021;TOTAL;2365;54888;_T;HAB;114244.0;A
2021;TOTAL;2365;54888;M;HAB;53995.0;A
2021;TOTAL;2365;54888;F;HAB;60249.0;A
2021;TOTAL;2365;53700;_T;HAB;110136.0;A
2021;TOTAL;2365;53700;M;HAB;52102.0;A
2021;TOTAL;2365;53700;F;HAB;58034.0;A
2021;TOTAL;2365;54560;_T;HAB;102345.0;A
2021;TOTAL;2365;54560;M;HAB;48453.0;A
