TEMPORAL;EDAD;TERRITORIO;LUG_NAC_PADRON;SEXO;INDICATOR;OBS_VALUE;FREQ
2021;TOTAL;2800;53855;_T;HAB;37.0;A
2021;TOTAL;2800;53855;M;HAB;14.0;A
2021;TOTAL;2800;53855;F;HAB;23.0;A
2021;TOTAL;2800;53933;_T;HAB;559.0;A
2021;TOTAL;2800;53933;M;HAB;243.0;A
2021;TOTAL;2800;53933;F;HAB;316.0;A
2021;TOTAL;2800;54155;_T;HAB;1982.0;A
2021;TOTAL;2800;54155;M;HAB;947.0;A
2021;TOTAL;2800;54155;F;HAB;1035.0;A
2021;TOTAL;2800;54236;_T;HAB;18.0;A
2021;TOTAL;2800;54236;M;HAB;7.0;A
2021;TOTAL;2800;54236;F;HAB;11.0;A
2021;TOTAL;2800;54344;_T;HAB;16759.0;A
2021;TOTAL;2800;54344;M;HAB;8316.0;A
2021;TOTAL;2800;54344;F;HAB;8443.0;A
2021;TOTAL;2800;54452;_T;HAB;86.0;A
2021;TOTAL;2800;54452;M;HAB;50.0;A
2021;TOTAL;2800;54452;F;HAB;36.0;A
2021;TOTAL;2800;54559;_T;HAB;70.0;A
2021;TOTAL;2800;54559;M;HAB;33.0;A
2021;TOTAL;2800;54559;F;HAB;37.0;A
2021;TOTAL;2800;54565;_T;HAB;845.0;A
2021;TOTAL;2800;54565;M;HAB;399.0;A
2021;TOTAL;2800;54565;F;HAB;446.0;A
2021;TOTAL;2800;54887;_T;HAB;1222.0;A
2021;TOTAL;2800;54887;M;HAB;635.0;A
2021;TOTAL;2800;54887;F;HAB;587.0;A
2021;TOTAL;2801;54888;_T;HAB;10434.0;A
2021;TOTAL;2801;54888;M;HAB;5105.0;A
2021;TOTAL;2801;54888;F;HAB;5329.0;A
2021;TOTAL;2801;53700;_T;HAB;9978.0;A
2021;TOTAL;2801;53700;M;HAB;4903.0;A
2021;TOTAL;2801;53700;F;HAB;5075.0;A
2021;TOTAL;2801;54560;_T;HAB;9534.0;A
2021;TOTAL;2801;54560;M;HAB;4705.0;A
2021;TOTAL;2801;54560;F;HAB;4829.0;A
2021;TOTAL;2801;53809;_T;HAB;14.0;A
2021;TOTAL;2801;53809;M;HAB;5.0;A
2021;TOTAL;2801;53809;F;HAB;9.0;A
2021;TOTAL;2801;53855;_T;HAB;16.0;A
2021;TOTAL;2801;53855;M;HAB;9.0;A
2021;TOTAL;2801;53855;F;HAB;7.0;A
2021;TOTAL;2801;53933;_T;HAB;387.0;A
2021;TOTAL;2801;53933;M;HAB;172.0;A
2021;TOTAL;2801;53933;F;HAB;215.0;A
2021;TOTAL;2801;54155;_T;HAB;114.0;A
2021;TOTAL;2801;54155;M;HAB;66.0;A
2021;TOTAL;2801;54155;F;HAB;48.0;A
2021;TOTAL;2801;54236;_T;HAB;7.0;A
2021;TOTAL;2801;54236;M;HAB;2.0;A
2021;TOTAL;2801;54236;F;HAB;5.0;A
2021;TOTAL;2801;54344;_T;HAB;8946.0;A
2021;TOTAL;2801;54344;M;HAB;4430.0;A
2021;TOTAL;2801;54344;F;HAB;4516.0;A
2021;TOTAL;2801;54452;_T;HAB;26.0;A
2021;TOTAL;2801;54452;M;HAB;8.0;A
2021;TOTAL;2801;54452;F;HAB;18.0;A
2021;TOTAL;2801;54559;_T;HAB;24.0;A
2021;TOTAL;2801;54559;M;HAB;13.0;A
2021;TOTAL;2801;54559;F;HAB;11.0;A
2021;TOTAL;2801;54565;_T;HAB;444.0;A
2021;TOTAL;2801;54565;M;HAB;198.0;A
2021;TOTAL;2801;54565;F;HAB;246.0;A
2021;TOTAL;2801;54887;_T;HAB;456.0;A
2021;TOTAL;2801;54887;M;HAB;202.0;A
2021;TOTAL;2801;54887;F;HAB;254.0;A
2021;TOTAL;2802;54888;_T;HAB;487.0;A
2021;TOTAL;2802;54888;M;HAB;260.0;A
2021;TOTAL;2802;54888;F;HAB;227.0;A
2021;TOTAL;2802;53700;_T;HAB;472.0;A
2021;TOTAL;2802;53700;M;HAB;255.0;A
2021;TOTAL;2802;53700;F;HAB;217.0;A
2021;TOTAL;2802;54560;_T;HAB;396.0;A
2021;TOTAL;2802;54560;M;HAB;215.0;A
2021;TOTAL;2802;54560;F;HAB;181.0;A
2021;TOTAL;2802;53809;_T;HAB;1.0;A
2021;TOTAL;2802;53809;M;HAB;1.0;A
2021;TOTAL;2802;53855;_T;HAB;1.0;A
2021;TOTAL;2802;53855;M;HAB;1.0;A
2021;TOTAL;2802;53933;_T;HAB;4.0;A
2021;TOTAL;2802;53933;M;HAB;2.0;A
2021;TOTAL;2802;53933;F;HAB;2.0;A
2021;TOTAL;2802;54344;_T;HAB;389.0;A
2021;TOTAL;2802;54344;M;HAB;210.0;A
2021;TOTAL;2802;54344;F;HAB;179.0;A
2021;TOTAL;2802;54452;_T;HAB;1.0;A
2021;TOTAL;2802;54452;M;HAB;1.0;A
2021;TOTAL;2802;54565;_T;HAB;76.0;A
2021;TOTAL;2802;54565;M;HAB;40.0;A
2021;TOTAL;2802;54565;F;HAB;36.0;A
2021;TOTAL;2802;54887;_T;HAB;15.0;A
2021;TOTAL;2802;54887;M;HAB;5.0;A
2021;TOTAL;2802;54887;F;HAB;10.0;A
2021;TOTAL;2803;54888;_T;HAB;36212.0;A
2021;TOTAL;2803;54888;M;HAB;17697.0;A
2021;TOTAL;2803;54888;F;HAB;18515.0;A
2021;TOTAL;2803;53700;_T;HAB;35282.0;A
2021;TOTAL;2803;53700;M;HAB;17292.0;A
2021;TOTAL;2803;53700;F;HAB;17990.0;A
2021;TOTAL;2803;54560;_T;HAB;33311.0;A
2021;TOTAL;2803;54560;M;HAB;16429.0;A
2021;TOTAL;2803;54560;F;HAB;16882.0;A
2021;TOTAL;2803;53809;_T;HAB;168.0;A
2021;TOTAL;2803;53809;M;HAB;68.0;A
2021;TOTAL;2803;53809;F;HAB;100.0;A
2021;TOTAL;2803;53855;_T;HAB;114.0;A
2021;TOTAL;2803;53855;M;HAB;50.0;A
2021;TOTAL;2803;53855;F;HAB;64.0;A
2021;TOTAL;2803;53933;_T;HAB;1147.0;A
2021;TOTAL;2803;53933;M;HAB;533.0;A
2021;TOTAL;2803;53933;F;HAB;614.0;A
2021;TOTAL;2803;54155;_T;HAB;444.0;A
2021;TOTAL;2803;54155;M;HAB;198.0;A
2021;TOTAL;2803;54155;F;HAB;246.0;A
2021;TOTAL;2803;54236;_T;HAB;40.0;A
2021;TOTAL;2803;54236;M;HAB;20.0;A
2021;TOTAL;2803;54236;F;HAB;20.0;A
2021;TOTAL;2803;54344;_T;HAB;31057.0;A
2021;TOTAL;2803;54344;M;HAB;15395.0;A
2021;TOTAL;2803;54344;F;HAB;15662.0;A
2021;TOTAL;2803;54452;_T;HAB;105.0;A
2021;TOTAL;2803;54452;M;HAB;44.0;A
2021;TOTAL;2803;54452;F;HAB;61.0;A
2021;TOTAL;2803;54559;_T;HAB;236.0;A
2021;TOTAL;2803;54559;M;HAB;121.0;A
2021;TOTAL;2803;54559;F;HAB;115.0;A
2021;TOTAL;2803;54565;_T;HAB;1971.0;A
2021;TOTAL;2803;54565;M;HAB;863.0;A
2021;TOTAL;2803;54565;F;HAB;1108.0;A
2021;TOTAL;2803;54887;_T;HAB;930.0;A
2021;TOTAL;2803;54887;M;HAB;405.0;A
2021;TOTAL;2803;54887;F;HAB;525.0;A
2021;TOTAL;2804;54888;_T;HAB;5450.0;A
2021;TOTAL;2804;54888;M;HAB;2691.0;A
2021;TOTAL;2804;54888;F;HAB;2759.0;A
2021;TOTAL;2804;53700;_T;HAB;5381.0;A
2021;TOTAL;2804;53700;M;HAB;2662.0;A
2021;TOTAL;2804;53700;F;HAB;2719.0;A
2021;TOTAL;2804;54560;_T;HAB;5183.0;A
2021;TOTAL;2804;54560;M;HAB;2570.0;A
2021;TOTAL;2804;54560;F;HAB;2613.0;A
2021;TOTAL;2804;53809;_T;HAB;7.0;A
2021;TOTAL;2804;53809;M;HAB;3.0;A
2021;TOTAL;2804;53809;F;HAB;4.0;A
2021;TOTAL;2804;53855;_T;HAB;11.0;A
2021;TOTAL;2804;53855;M;HAB;4.0;A
2021;TOTAL;2804;53855;F;HAB;7.0;A
2021;TOTAL;2804;53933;_T;HAB;68.0;A
2021;TOTAL;2804;53933;M;HAB;24.0;A
2021;TOTAL;2804;53933;F;HAB;44.0;A
2021;TOTAL;2804;54155;_T;HAB;23.0;A
2021;TOTAL;2804;54155;M;HAB;11.0;A
2021;TOTAL;2804;54155;F;HAB;12.0;A
2021;TOTAL;2804;54236;_T;HAB;2.0;A
2021;TOTAL;2804;54236;M;HAB;2.0;A
2021;TOTAL;2804;54344;_T;HAB;5040.0;A
2021;TOTAL;2804;54344;M;HAB;2512.0;A
2021;TOTAL;2804;54344;F;HAB;2528.0;A
2021;TOTAL;2804;54452;_T;HAB;6.0;A
2021;TOTAL;2804;54452;M;HAB;2.0;A
2021;TOTAL;2804;54452;F;HAB;4.0;A
2021;TOTAL;2804;54559;_T;HAB;26.0;A
2021;TOTAL;2804;54559;M;HAB;12.0;A
2021;TOTAL;2804;54559;F;HAB;14.0;A
2021;TOTAL;2804;54565;_T;HAB;198.0;A
2021;TOTAL;2804;54565;M;HAB;92.0;A
2021;TOTAL;2804;54565;F;HAB;106.0;A
2021;TOTAL;2804;54887;_T;HAB;69.0;A
2021;TOTAL;2804;54887;M;HAB;29.0;A
2021;TOTAL;2804;54887;F;HAB;40.0;A
2021;TOTAL;2805;54888;_T;HAB;3545.0;A
2021;TOTAL;2805;54888;M;HAB;1794.0;A
2021;TOTAL;2805;54888;F;HAB;1751.0;A
2021;TOTAL;2805;53700;_T;HAB;3459.0;A
2021;TOTAL;2805;53700;M;HAB;1747.0;A
2021;TOTAL;2805;53700;F;HAB;1712.0;A
2021;TOTAL;2805;54560;_T;HAB;3317.0;A
2021;TOTAL;2805;54560;M;HAB;1681.0;A
2021;TOTAL;2805;54560;F;HAB;1636.0;A
2021;TOTAL;2805;53809;_T;HAB;4.0;A
2021;TOTAL;2805;53809;M;HAB;2.0;A
2021;TOTAL;2805;53809;F;HAB;2.0;A
2021;TOTAL;2805;53855;_T;HAB;3.0;A
2021;TOTAL;2805;53855;M;HAB;2.0;A
2021;TOTAL;2805;53855;F;HAB;1.0;A
2021;TOTAL;2805;53933;_T;HAB;47.0;A
2021;TOTAL;2805;53933;M;HAB;26.0;A
2021;TOTAL;2805;53933;F;HAB;21.0;A
2021;TOTAL;2805;54155;_T;HAB;17.0;A
2021;TOTAL;2805;54155;M;HAB;8.0;A
2021;TOTAL;2805;54155;F;HAB;9.0;A
2021;TOTAL;2805;54236;_T;HAB;5.0;A
2021;TOTAL;2805;54236;M;HAB;2.0;A
2021;TOTAL;2805;54236;F;HAB;3.0;A
2021;TOTAL;2805;54344;_T;HAB;3223.0;A
2021;TOTAL;2805;54344;M;HAB;1630.0;A
2021;TOTAL;2805;54344;F;HAB;1593.0;A
2021;TOTAL;2805;54452;_T;HAB;7.0;A
2021;TOTAL;2805;54452;M;HAB;2.0;A
2021;TOTAL;2805;54452;F;HAB;5.0;A
2021;TOTAL;2805;54559;_T;HAB;11.0;A
2021;TOTAL;2805;54559;M;HAB;9.0;A
2021;TOTAL;2805;54559;F;HAB;2.0;A
2021;TOTAL;2805;54565;_T;HAB;142.0;A
2021;TOTAL;2805;54565;M;HAB;66.0;A
2021;TOTAL;2805;54565;F;HAB;76.0;A
2021;TOTAL;2805;54887;_T;HAB;86.0;A
2021;TOTAL;2805;54887;M;HAB;47.0;A
2021;TOTAL;2805;54887;F;HAB;39.0;A
2021;TOTAL;2806;54888;_T;HAB;1708.0;A
2021;TOTAL;2806;54888;M;HAB;863.0;A
2021;TOTAL;2806;54888;F;HAB;845.0;A
2021;TOTAL;2806;53700;_T;HAB;1680.0;A
2021;TOTAL;2806;53700;M;HAB;844.0;A
2021;TOTAL;2806;53700;F;HAB;836.0;A
2021;TOTAL;2806;54560;_T;HAB;1583.0;A
2021;TOTAL;2806;54560;M;HAB;797.0;A
2021;TOTAL;2806;54560;F;HAB;786.0;A
2021;TOTAL;2806;53809;_T;HAB;3.0;A
2021;TOTAL;2806;53809;M;HAB;1.0;A
2021;TOTAL;2806;53809;F;HAB;2.0;A
2021;TOTAL;2806;53855;_T;HAB;1.0;A
2021;TOTAL;2806;53855;F;HAB;1.0;A
2021;TOTAL;2806;53933;_T;HAB;6.0;A
2021;TOTAL;2806;53933;M;HAB;4.0;A
2021;TOTAL;2806;53933;F;HAB;2.0;A
2021;TOTAL;2806;54155;_T;HAB;16.0;A
2021;TOTAL;2806;54155;M;HAB;7.0;A
2021;TOTAL;2806;54155;F;HAB;9.0;A
2021;TOTAL;2806;54236;_T;HAB;1.0;A
2021;TOTAL;2806;54236;M;HAB;1.0;A
2021;TOTAL;2806;54344;_T;HAB;1545.0;A
2021;TOTAL;2806;54344;M;HAB;780.0;A
2021;TOTAL;2806;54344;F;HAB;765.0;A
2021;TOTAL;2806;54452;_T;HAB;2.0;A
2021;TOTAL;2806;54452;F;HAB;2.0;A
2021;TOTAL;2806;54559;_T;HAB;9.0;A
2021;TOTAL;2806;54559;M;HAB;4.0;A
2021;TOTAL;2806;54559;F;HAB;5.0;A
2021;TOTAL;2806;54565;_T;HAB;97.0;A
2021;TOTAL;2806;54565;M;HAB;47.0;A
2021;TOTAL;2806;54565;F;HAB;50.0;A
2021;TOTAL;2806;54887;_T;HAB;28.0;A
2021;TOTAL;2806;54887;M;HAB;19.0;A
2021;TOTAL;2806;54887;F;HAB;9.0;A
2021;TOTAL;2907;54888;_T;HAB;2243.0;A
2021;TOTAL;2907;54888;M;HAB;1134.0;A
2021;TOTAL;2907;54888;F;HAB;1109.0;A
2021;TOTAL;2907;53700;_T;HAB;2080.0;A
2021;TOTAL;2907;53700;M;HAB;1029.0;A
2021;TOTAL;2907;53700;F;HAB;1051.0;A
2021;TOTAL;2907;54560;_T;HAB;1940.0;A
2021;TOTAL;2907;54560;M;HAB;965.0;A
2021;TOTAL;2907;54560;F;HAB;975.0;A
2021;TOTAL;2907;53809;_T;HAB;2.0;A
2021;TOTAL;2907;53809;M;HAB;1.0;A
2021;TOTAL;2907;53809;F;HAB;1.0;A
2021;TOTAL;2907;53855;_T;HAB;3.0;A
2021;TOTAL;2907;53855;M;HAB;2.0;A
2021;TOTAL;2907;53855;F;HAB;1.0;A
2021;TOTAL;2907;53933;_T;HAB;5.0;A
2021;TOTAL;2907;53933;M;HAB;2.0;A
2021;TOTAL;2907;53933;F;HAB;3.0;A
2021;TOTAL;2907;54155;_T;HAB;16.0;A
2021;TOTAL;2907;54155;M;HAB;9.0;A
2021;TOTAL;2907;54155;F;HAB;7.0;A
2021;TOTAL;2907;54236;_T;HAB;4.0;A
2021;TOTAL;2907;54236;M;HAB;2.0;A
2021;TOTAL;2907;54236;F;HAB;2.0;A
2021;TOTAL;2907;54344;_T;HAB;1900.0;A
2021;TOTAL;2907;54344;M;HAB;946.0;A
2021;TOTAL;2907;54344;F;HAB;954.0;A
2021;TOTAL;2907;54452;_T;HAB;2.0;A
2021;TOTAL;2907;54452;M;HAB;1.0;A
2021;TOTAL;2907;54452;F;HAB;1.0;A
2021;TOTAL;2907;54559;_T;HAB;8.0;A
2021;TOTAL;2907;54559;M;HAB;2.0;A
2021;TOTAL;2907;54559;F;HAB;6.0;A
2021;TOTAL;2907;54565;_T;HAB;140.0;A
2021;TOTAL;2907;54565;M;HAB;64.0;A
2021;TOTAL;2907;54565;F;HAB;76.0;A
2021;TOTAL;2907;54887;_T;HAB;163.0;A
2021;TOTAL;2907;54887;M;HAB;105.0;A
2021;TOTAL;2907;54887;F;HAB;58.0;A
2021;TOTAL;2807;54888;_T;HAB;15762.0;A
2021;TOTAL;2807;54888;M;HAB;7799.0;A
2021;TOTAL;2807;54888;F;HAB;7963.0;A
2021;TOTAL;2807;53700;_T;HAB;15131.0;A
2021;TOTAL;2807;53700;M;HAB;7498.0;A
2021;TOTAL;2807;53700;F;HAB;7633.0;A
2021;TOTAL;2807;54560;_T;HAB;14133.0;A
2021;TOTAL;2807;54560;M;HAB;7003.0;A
2021;TOTAL;2807;54560;F;HAB;7130.0;A
2021;TOTAL;2807;53809;_T;HAB;50.0;A
2021;TOTAL;2807;53809;M;HAB;24.0;A
2021;TOTAL;2807;53809;F;HAB;26.0;A
2021;TOTAL;2807;53855;_T;HAB;58.0;A
2021;TOTAL;2807;53855;M;HAB;32.0;A
2021;TOTAL;2807;53855;F;HAB;26.0;A
2021;TOTAL;2807;53933;_T;HAB;130.0;A
2021;TOTAL;2807;53933;M;HAB;70.0;A
2021;TOTAL;2807;53933;F;HAB;60.0;A
2021;TOTAL;2807;54155;_T;HAB;190.0;A
2021;TOTAL;2807;54155;M;HAB;91.0;A
2021;TOTAL;2807;54155;F;HAB;99.0;A
2021;TOTAL;2807;54236;_T;HAB;17.0;A
2021;TOTAL;2807;54236;M;HAB;12.0;A
2021;TOTAL;2807;54236;F;HAB;5.0;A
2021;TOTAL;2807;54344;_T;HAB;13563.0;A
2021;TOTAL;2807;54344;M;HAB;6717.0;A
2021;TOTAL;2807;54344;F;HAB;6846.0;A
2021;TOTAL;2807;54452;_T;HAB;40.0;A
2021;TOTAL;2807;54452;M;HAB;21.0;A
2021;TOTAL;2807;54452;F;HAB;19.0;A
2021;TOTAL;2807;54559;_T;HAB;85.0;A
2021;TOTAL;2807;54559;M;HAB;36.0;A
2021;TOTAL;2807;54559;F;HAB;49.0;A
2021;TOTAL;2807;54565;_T;HAB;998.0;A
2021;TOTAL;2807;54565;M;HAB;495.0;A
2021;TOTAL;2807;54565;F;HAB;503.0;A
2021;TOTAL;2807;54887;_T;HAB;631.0;A
2021;TOTAL;2807;54887;M;HAB;301.0;A
2021;TOTAL;2807;54887;F;HAB;330.0;A
2021;TOTAL;2808;54888;_T;HAB;17498.0;A
2021;TOTAL;2808;54888;M;HAB;8688.0;A
2021;TOTAL;2808;54888;F;HAB;8810.0;A
2021;TOTAL;2808;53700;_T;HAB;17139.0;A
2021;TOTAL;2808;53700;M;HAB;8500.0;A
2021;TOTAL;2808;53700;F;HAB;8639.0;A
2021;TOTAL;2808;54560;_T;HAB;16510.0;A
2021;TOTAL;2808;54560;M;HAB;8204.0;A
2021;TOTAL;2808;54560;F;HAB;8306.0;A
2021;TOTAL;2808;53809;_T;HAB;24.0;A
2021;TOTAL;2808;53809;M;HAB;14.0;A
2021;TOTAL;2808;53809;F;HAB;10.0;A
2021;TOTAL;2808;53855;_T;HAB;35.0;A
2021;TOTAL;2808;53855;M;HAB;20.0;A
2021;TOTAL;2808;53855;F;HAB;15.0;A
2021;TOTAL;2808;53933;_T;HAB;156.0;A
2021;TOTAL;2808;53933;M;HAB;72.0;A
2021;TOTAL;2808;53933;F;HAB;84.0;A
2021;TOTAL;2808;54155;_T;HAB;148.0;A
2021;TOTAL;2808;54155;M;HAB;65.0;A
2021;TOTAL;2808;54155;F;HAB;83.0;A
2021;TOTAL;2808;54236;_T;HAB;9.0;A
2021;TOTAL;2808;54236;M;HAB;4.0;A
2021;TOTAL;2808;54236;F;HAB;5.0;A
2021;TOTAL;2808;54344;_T;HAB;16021.0;A
2021;TOTAL;2808;54344;M;HAB;7967.0;A
2021;TOTAL;2808;54344;F;HAB;8054.0;A
2021;TOTAL;2808;54452;_T;HAB;51.0;A
2021;TOTAL;2808;54452;M;HAB;28.0;A
2021;TOTAL;2808;54452;F;HAB;23.0;A
2021;TOTAL;2808;54559;_T;HAB;66.0;A
2021;TOTAL;2808;54559;M;HAB;34.0;A
2021;TOTAL;2808;54559;F;HAB;32.0;A
2021;TOTAL;2808;54565;_T;HAB;629.0;A
2021;TOTAL;2808;54565;M;HAB;296.0;A
2021;TOTAL;2808;54565;F;HAB;333.0;A
2021;TOTAL;2808;54887;_T;HAB;359.0;A
2021;TOTAL;2808;54887;M;HAB;188.0;A
2021;TOTAL;2808;54887;F;HAB;171.0;A
2021;TOTAL;2809;54888;_T;HAB;2596.0;A
2021;TOTAL;2809;54888;M;HAB;1344.0;A
2021;TOTAL;2809;54888;F;HAB;1252.0;A
2021;TOTAL;2809;53700;_T;HAB;2571.0;A
2021;TOTAL;2809;53700;M;HAB;1333.0;A
2021;TOTAL;2809;53700;F;HAB;1238.0;A
2021;TOTAL;2809;54560;_T;HAB;2444.0;A
2021;TOTAL;2809;54560;M;HAB;1271.0;A
2021;TOTAL;2809;54560;F;HAB;1173.0;A
2021;TOTAL;2809;53809;_T;HAB;5.0;A
2021;TOTAL;2809;53809;M;HAB;3.0;A
2021;TOTAL;2809;53809;F;HAB;2.0;A
2021;TOTAL;2809;53855;_T;HAB;8.0;A
2021;TOTAL;2809;53855;M;HAB;4.0;A
2021;TOTAL;2809;53855;F;HAB;4.0;A
2021;TOTAL;2809;53933;_T;HAB;12.0;A
2021;TOTAL;2809;53933;M;HAB;7.0;A
2021;TOTAL;2809;53933;F;HAB;5.0;A
2021;TOTAL;2809;54155;_T;HAB;11.0;A
2021;TOTAL;2809;54155;M;HAB;6.0;A
2021;TOTAL;2809;54155;F;HAB;5.0;A
2021;TOTAL;2809;54344;_T;HAB;2397.0;A
2021;TOTAL;2809;54344;M;HAB;1246.0;A
2021;TOTAL;2809;54344;F;HAB;1151.0;A
2021;TOTAL;2809;54452;_T;HAB;2.0;A
2021;TOTAL;2809;54452;M;HAB;1.0;A
2021;TOTAL;2809;54452;F;HAB;1.0;A
2021;TOTAL;2809;54559;_T;HAB;9.0;A
2021;TOTAL;2809;54559;M;HAB;4.0;A
2021;TOTAL;2809;54559;F;HAB;5.0;A
2021;TOTAL;2809;54565;_T;HAB;127.0;A
2021;TOTAL;2809;54565;M;HAB;62.0;A
2021;TOTAL;2809;54565;F;HAB;65.0;A
2021;TOTAL;2809;54887;_T;HAB;25.0;A
2021;TOTAL;2809;54887;M;HAB;11.0;A
2021;TOTAL;2809;54887;F;HAB;14.0;A
2021;TOTAL;2810;54888;_T;HAB;5115.0;A
2021;TOTAL;2810;54888;M;HAB;2678.0;A
2021;TOTAL;2810;54888;F;HAB;2437.0;A
2021;TOTAL;2810;53700;_T;HAB;4661.0;A
2021;TOTAL;2810;53700;M;HAB;2373.0;A
2021;TOTAL;2810;53700;F;HAB;2288.0;A
2021;TOTAL;2810;54560;_T;HAB;4319.0;A
2021;TOTAL;2810;54560;M;HAB;2213.0;A
2021;TOTAL;2810;54560;F;HAB;2106.0;A
2021;TOTAL;2810;53809;_T;HAB;12.0;A
2021;TOTAL;2810;53809;M;HAB;5.0;A
2021;TOTAL;2810;53809;F;HAB;7.0;A
2021;TOTAL;2810;53855;_T;HAB;8.0;A
2021;TOTAL;2810;53855;M;HAB;6.0;A
2021;TOTAL;2810;53855;F;HAB;2.0;A
2021;TOTAL;2810;53933;_T;HAB;19.0;A
2021;TOTAL;2810;53933;M;HAB;7.0;A
2021;TOTAL;2810;53933;F;HAB;12.0;A
2021;TOTAL;2810;54155;_T;HAB;42.0;A
2021;TOTAL;2810;54155;M;HAB;15.0;A
2021;TOTAL;2810;54155;F;HAB;27.0;A
2021;TOTAL;2810;54236;_T;HAB;4.0;A
2021;TOTAL;2810;54236;M;HAB;1.0;A
2021;TOTAL;2810;54236;F;HAB;3.0;A
