TEMPORAL;TERRITORIO;SEXO;NACIONALIDAD;EDAD;INDICATOR;OBS_VALUE;FREQ
2011;ES61;_T;ES;Y30-34;HAB;617962.0;A
2011;ES61;_T;ES;Y30;HAB;118474.0;A
2011;ES61;_T;ES;Y31;HAB;120251.0;A
2011;ES61;_T;ES;Y32;HAB;124771.0;A
2011;ES61;_T;ES;Y33;HAB;126409.0;A
2011;ES61;_T;ES;Y34;HAB;128057.0;A
2011;ES61;_T;ES;Y35-39;HAB;626766.0;A
2011;ES61;_T;ES;Y35;HAB;127313.0;A
2011;ES61;_T;ES;Y36;HAB;126289.0;A
2011;ES61;_T;ES;Y37;HAB;124797.0;A
2011;ES61;_T;ES;Y38;HAB;124990.0;A
2011;ES61;_T;ES;Y39;HAB;123377.0;A
2011;ES61;_T;ES;Y40-44;HAB;620692.0;A
2011;ES61;_T;ES;Y40;HAB;123156.0;A
2011;ES61;_T;ES;Y41;HAB;123533.0;A
2011;ES61;_T;ES;Y42;HAB;123873.0;A
2011;ES61;_T;ES;Y43;HAB;126770.0;A
2011;ES61;_T;ES;Y44;HAB;123360.0;A
2011;ES61;_T;ES;Y45-64;HAB;1903631.0;A
2011;ES61;_T;ES;Y45-49;HAB;591230.0;A
2011;ES61;_T;ES;Y45;HAB;123234.0;A
2011;ES61;_T;ES;Y46;HAB;126745.0;A
2011;ES61;_T;ES;Y47;HAB;119131.0;A
2011;ES61;_T;ES;Y48;HAB;112257.0;A
2011;ES61;_T;ES;Y49;HAB;109863.0;A
2011;ES61;_T;ES;Y50-54;HAB;517153.0;A
2011;ES61;_T;ES;Y50;HAB;110666.0;A
2011;ES61;_T;ES;Y51;HAB;106651.0;A
2011;ES61;_T;ES;Y52;HAB;105781.0;A
2011;ES61;_T;ES;Y53;HAB;101955.0;A
2011;ES61;_T;ES;Y54;HAB;92100.0;A
2011;ES61;_T;ES;Y55-59;HAB;421469.0;A
2011;ES61;_T;ES;Y55;HAB;89851.0;A
2011;ES61;_T;ES;Y56;HAB;84240.0;A
2011;ES61;_T;ES;Y57;HAB;85653.0;A
2011;ES61;_T;ES;Y58;HAB;83969.0;A
2011;ES61;_T;ES;Y59;HAB;77756.0;A
2011;ES61;_T;ES;Y60-64;HAB;373779.0;A
2011;ES61;_T;ES;Y60;HAB;70849.0;A
2011;ES61;_T;ES;Y61;HAB;77166.0;A
2011;ES61;_T;ES;Y62;HAB;82430.0;A
2011;ES61;_T;ES;Y63;HAB;74725.0;A
2011;ES61;_T;ES;Y64;HAB;68609.0;A
2011;ES61;_T;ES;Y65-100;HAB;1212391.0;A
2011;ES61;_T;ES;Y65-69;HAB;331310.0;A
2011;ES61;_T;ES;Y65;HAB;76202.0;A
2011;ES61;_T;ES;Y66;HAB;70503.0;A
2011;ES61;_T;ES;Y67;HAB;72556.0;A
2011;ES61;_T;ES;Y68;HAB;59559.0;A
2011;ES61;_T;ES;Y69;HAB;52490.0;A
2011;ES61;_T;ES;Y70-74;HAB;283456.0;A
2011;ES61;_T;ES;Y70;HAB;67794.0;A
2011;ES61;_T;ES;Y71;HAB;48811.0;A
2011;ES61;_T;ES;Y72;HAB;50970.0;A
2011;ES61;_T;ES;Y73;HAB;55961.0;A
2011;ES61;_T;ES;Y74;HAB;59920.0;A
2011;ES61;_T;ES;Y75-79;HAB;270841.0;A
2011;ES61;_T;ES;Y75;HAB;57629.0;A
2011;ES61;_T;ES;Y76;HAB;54432.0;A
2011;ES61;_T;ES;Y77;HAB;56251.0;A
2011;ES61;_T;ES;Y78;HAB;53591.0;A
2011;ES61;_T;ES;Y79;HAB;48938.0;A
2011;ES61;_T;ES;Y80-84;HAB;187931.0;A
2011;ES61;_T;ES;Y80;HAB;46090.0;A
2011;ES61;_T;ES;Y81;HAB;41658.0;A
2011;ES61;_T;ES;Y82;HAB;38022.0;A
2011;ES61;_T;ES;Y83;HAB;32403.0;A
2011;ES61;_T;ES;Y84;HAB;29758.0;A
2011;ES61;_T;ES;Y85-89;HAB;97701.0;A
2011;ES61;_T;ES;Y85;HAB;25908.0;A
2011;ES61;_T;ES;Y86;HAB;22681.0;A
2011;ES61;_T;ES;Y87;HAB;19423.0;A
2011;ES61;_T;ES;Y88;HAB;16648.0;A
2011;ES61;_T;ES;Y89;HAB;13041.0;A
2011;ES61;_T;ES;Y90-94;HAB;31930.0;A
2011;ES61;_T;ES;Y90;HAB;10658.0;A
2011;ES61;_T;ES;Y91;HAB;7464.0;A
2011;ES61;_T;ES;Y92;HAB;5909.0;A
2011;ES61;_T;ES;Y93;HAB;4520.0;A
2011;ES61;_T;ES;Y94;HAB;3379.0;A
2011;ES61;_T;ES;Y95-99;HAB;7863.0;A
2011;ES61;_T;ES;Y95;HAB;2704.0;A
2011;ES61;_T;ES;Y96;HAB;1989.0;A
2011;ES61;_T;ES;Y97;HAB;1386.0;A
2011;ES61;_T;ES;Y98;HAB;1048.0;A
2011;ES61;_T;ES;Y99;HAB;736.0;A
2011;ES61;_T;ES;Y_GE100;HAB;1359.0;A
2011;ES61;_T;OTHER_SPAIN;TOTAL;HAB;730155.0;A
2011;ES61;_T;OTHER_SPAIN;Y_LT15;HAB;98496.0;A
2011;ES61;_T;OTHER_SPAIN;Y1-4;HAB;34530.0;A
2011;ES61;_T;OTHER_SPAIN;Y_LT1;HAB;7064.0;A
2011;ES61;_T;OTHER_SPAIN;Y1;HAB;7848.0;A
2011;ES61;_T;OTHER_SPAIN;Y2;HAB;7152.0;A
2011;ES61;_T;OTHER_SPAIN;Y3;HAB;6406.0;A
2011;ES61;_T;OTHER_SPAIN;Y4;HAB;6060.0;A
2011;ES61;_T;OTHER_SPAIN;Y5-9;HAB;29985.0;A
2011;ES61;_T;OTHER_SPAIN;Y5;HAB;5957.0;A
2011;ES61;_T;OTHER_SPAIN;Y6;HAB;5991.0;A
2011;ES61;_T;OTHER_SPAIN;Y7;HAB;5985.0;A
2011;ES61;_T;OTHER_SPAIN;Y8;HAB;5968.0;A
2011;ES61;_T;OTHER_SPAIN;Y9;HAB;6084.0;A
2011;ES61;_T;OTHER_SPAIN;Y10-14;HAB;33981.0;A
2011;ES61;_T;OTHER_SPAIN;Y10;HAB;6672.0;A
2011;ES61;_T;OTHER_SPAIN;Y11;HAB;6692.0;A
2011;ES61;_T;OTHER_SPAIN;Y12;HAB;6783.0;A
2011;ES61;_T;OTHER_SPAIN;Y13;HAB;6942.0;A
2011;ES61;_T;OTHER_SPAIN;Y14;HAB;6892.0;A
2011;ES61;_T;OTHER_SPAIN;Y15-29;HAB;169707.0;A
2011;ES61;_T;OTHER_SPAIN;Y15-19;HAB;35154.0;A
2011;ES61;_T;OTHER_SPAIN;Y15;HAB;6838.0;A
2011;ES61;_T;OTHER_SPAIN;Y16;HAB;6823.0;A
2011;ES61;_T;OTHER_SPAIN;Y17;HAB;6749.0;A
2011;ES61;_T;OTHER_SPAIN;Y18;HAB;7216.0;A
2011;ES61;_T;OTHER_SPAIN;Y19;HAB;7528.0;A
2011;ES61;_T;OTHER_SPAIN;Y20-24;HAB;51895.0;A
2011;ES61;_T;OTHER_SPAIN;Y20;HAB;7873.0;A
2011;ES61;_T;OTHER_SPAIN;Y21;HAB;9022.0;A
2011;ES61;_T;OTHER_SPAIN;Y22;HAB;10296.0;A
2011;ES61;_T;OTHER_SPAIN;Y23;HAB;11758.0;A
2011;ES61;_T;OTHER_SPAIN;Y24;HAB;12946.0;A
2011;ES61;_T;OTHER_SPAIN;Y25-29;HAB;82658.0;A
2011;ES61;_T;OTHER_SPAIN;Y25;HAB;14280.0;A
2011;ES61;_T;OTHER_SPAIN;Y26;HAB;15267.0;A
2011;ES61;_T;OTHER_SPAIN;Y27;HAB;16363.0;A
2011;ES61;_T;OTHER_SPAIN;Y28;HAB;17926.0;A
2011;ES61;_T;OTHER_SPAIN;Y29;HAB;18822.0;A
2011;ES61;_T;OTHER_SPAIN;Y30-44;HAB;244204.0;A
2011;ES61;_T;OTHER_SPAIN;Y30-34;HAB;96276.0;A
2011;ES61;_T;OTHER_SPAIN;Y30;HAB;19783.0;A
2011;ES61;_T;OTHER_SPAIN;Y31;HAB;19562.0;A
2011;ES61;_T;OTHER_SPAIN;Y32;HAB;19379.0;A
2011;ES61;_T;OTHER_SPAIN;Y33;HAB;19132.0;A
2011;ES61;_T;OTHER_SPAIN;Y34;HAB;18420.0;A
2011;ES61;_T;OTHER_SPAIN;Y35-39;HAB;81121.0;A
2011;ES61;_T;OTHER_SPAIN;Y35;HAB;17899.0;A
2011;ES61;_T;OTHER_SPAIN;Y36;HAB;17013.0;A
2011;ES61;_T;OTHER_SPAIN;Y37;HAB;15839.0;A
2011;ES61;_T;OTHER_SPAIN;Y38;HAB;15713.0;A
2011;ES61;_T;OTHER_SPAIN;Y39;HAB;14657.0;A
2011;ES61;_T;OTHER_SPAIN;Y40-44;HAB;66807.0;A
2011;ES61;_T;OTHER_SPAIN;Y40;HAB;14757.0;A
2011;ES61;_T;OTHER_SPAIN;Y41;HAB;13876.0;A
2011;ES61;_T;OTHER_SPAIN;Y42;HAB;13821.0;A
2011;ES61;_T;OTHER_SPAIN;Y43;HAB;12867.0;A
2011;ES61;_T;OTHER_SPAIN;Y44;HAB;11486.0;A
2011;ES61;_T;OTHER_SPAIN;Y45-64;HAB;149101.0;A
2011;ES61;_T;OTHER_SPAIN;Y45-49;HAB;49882.0;A
2011;ES61;_T;OTHER_SPAIN;Y45;HAB;11140.0;A
2011;ES61;_T;OTHER_SPAIN;Y46;HAB;10541.0;A
2011;ES61;_T;OTHER_SPAIN;Y47;HAB;9990.0;A
2011;ES61;_T;OTHER_SPAIN;Y48;HAB;9491.0;A
2011;ES61;_T;OTHER_SPAIN;Y49;HAB;8720.0;A
2011;ES61;_T;OTHER_SPAIN;Y50-54;HAB;38761.0;A
2011;ES61;_T;OTHER_SPAIN;Y50;HAB;8740.0;A
2011;ES61;_T;OTHER_SPAIN;Y51;HAB;8149.0;A
2011;ES61;_T;OTHER_SPAIN;Y52;HAB;7698.0;A
2011;ES61;_T;OTHER_SPAIN;Y53;HAB;7304.0;A
2011;ES61;_T;OTHER_SPAIN;Y54;HAB;6870.0;A
2011;ES61;_T;OTHER_SPAIN;Y55-59;HAB;30308.0;A
2011;ES61;_T;OTHER_SPAIN;Y55;HAB;6500.0;A
2011;ES61;_T;OTHER_SPAIN;Y56;HAB;6291.0;A
2011;ES61;_T;OTHER_SPAIN;Y57;HAB;5910.0;A
2011;ES61;_T;OTHER_SPAIN;Y58;HAB;5920.0;A
2011;ES61;_T;OTHER_SPAIN;Y59;HAB;5687.0;A
2011;ES61;_T;OTHER_SPAIN;Y60-64;HAB;30150.0;A
2011;ES61;_T;OTHER_SPAIN;Y60;HAB;5847.0;A
2011;ES61;_T;OTHER_SPAIN;Y61;HAB;5708.0;A
2011;ES61;_T;OTHER_SPAIN;Y62;HAB;6165.0;A
2011;ES61;_T;OTHER_SPAIN;Y63;HAB;6370.0;A
2011;ES61;_T;OTHER_SPAIN;Y64;HAB;6060.0;A
2011;ES61;_T;OTHER_SPAIN;Y65-100;HAB;68647.0;A
2011;ES61;_T;OTHER_SPAIN;Y65-69;HAB;26030.0;A
2011;ES61;_T;OTHER_SPAIN;Y65;HAB;5362.0;A
2011;ES61;_T;OTHER_SPAIN;Y66;HAB;5730.0;A
2011;ES61;_T;OTHER_SPAIN;Y67;HAB;5267.0;A
2011;ES61;_T;OTHER_SPAIN;Y68;HAB;5100.0;A
2011;ES61;_T;OTHER_SPAIN;Y69;HAB;4571.0;A
2011;ES61;_T;OTHER_SPAIN;Y70-74;HAB;19466.0;A
2011;ES61;_T;OTHER_SPAIN;Y70;HAB;4488.0;A
2011;ES61;_T;OTHER_SPAIN;Y71;HAB;4352.0;A
2011;ES61;_T;OTHER_SPAIN;Y72;HAB;3887.0;A
2011;ES61;_T;OTHER_SPAIN;Y73;HAB;3479.0;A
2011;ES61;_T;OTHER_SPAIN;Y74;HAB;3260.0;A
2011;ES61;_T;OTHER_SPAIN;Y75-79;HAB;11216.0;A
2011;ES61;_T;OTHER_SPAIN;Y75;HAB;2715.0;A
2011;ES61;_T;OTHER_SPAIN;Y76;HAB;2509.0;A
2011;ES61;_T;OTHER_SPAIN;Y77;HAB;2152.0;A
2011;ES61;_T;OTHER_SPAIN;Y78;HAB;2031.0;A
2011;ES61;_T;OTHER_SPAIN;Y79;HAB;1809.0;A
2011;ES61;_T;OTHER_SPAIN;Y80-84;HAB;6414.0;A
2011;ES61;_T;OTHER_SPAIN;Y80;HAB;1713.0;A
2011;ES61;_T;OTHER_SPAIN;Y81;HAB;1456.0;A
2011;ES61;_T;OTHER_SPAIN;Y82;HAB;1197.0;A
2011;ES61;_T;OTHER_SPAIN;Y83;HAB;1073.0;A
2011;ES61;_T;OTHER_SPAIN;Y84;HAB;975.0;A
2011;ES61;_T;OTHER_SPAIN;Y85-89;HAB;3595.0;A
2011;ES61;_T;OTHER_SPAIN;Y85;HAB;938.0;A
2011;ES61;_T;OTHER_SPAIN;Y86;HAB;795.0;A
2011;ES61;_T;OTHER_SPAIN;Y87;HAB;691.0;A
2011;ES61;_T;OTHER_SPAIN;Y88;HAB;606.0;A
2011;ES61;_T;OTHER_SPAIN;Y89;HAB;565.0;A
2011;ES61;_T;OTHER_SPAIN;Y90-94;HAB;1385.0;A
2011;ES61;_T;OTHER_SPAIN;Y90;HAB;477.0;A
2011;ES61;_T;OTHER_SPAIN;Y91;HAB;303.0;A
2011;ES61;_T;OTHER_SPAIN;Y92;HAB;241.0;A
2011;ES61;_T;OTHER_SPAIN;Y93;HAB;206.0;A
2011;ES61;_T;OTHER_SPAIN;Y94;HAB;158.0;A
2011;ES61;_T;OTHER_SPAIN;Y95-99;HAB;515.0;A
2011;ES61;_T;OTHER_SPAIN;Y95;HAB;133.0;A
2011;ES61;_T;OTHER_SPAIN;Y96;HAB;130.0;A
2011;ES61;_T;OTHER_SPAIN;Y97;HAB;103.0;A
2011;ES61;_T;OTHER_SPAIN;Y98;HAB;92.0;A
2011;ES61;_T;OTHER_SPAIN;Y99;HAB;57.0;A
2011;ES61;_T;OTHER_SPAIN;Y_GE100;HAB;26.0;A
2011;ES61;M;TOTAL;TOTAL;HAB;4169634.0;A
2011;ES61;M;TOTAL;Y_LT15;HAB;706497.0;A
2011;ES61;M;TOTAL;Y1-4;HAB;244738.0;A
2011;ES61;M;TOTAL;Y_LT1;HAB;43493.0;A
2011;ES61;M;TOTAL;Y1;HAB;48049.0;A
2011;ES61;M;TOTAL;Y2;HAB;51822.0;A
2011;ES61;M;TOTAL;Y3;HAB;50411.0;A
2011;ES61;M;TOTAL;Y4;HAB;50963.0;A
2011;ES61;M;TOTAL;Y5-9;HAB;235845.0;A
2011;ES61;M;TOTAL;Y5;HAB;49130.0;A
2011;ES61;M;TOTAL;Y6;HAB;48306.0;A
2011;ES61;M;TOTAL;Y7;HAB;47105.0;A
2011;ES61;M;TOTAL;Y8;HAB;45642.0;A
2011;ES61;M;TOTAL;Y9;HAB;45662.0;A
2011;ES61;M;TOTAL;Y10-14;HAB;225914.0;A
2011;ES61;M;TOTAL;Y10;HAB;46488.0;A
2011;ES61;M;TOTAL;Y11;HAB;45428.0;A
2011;ES61;M;TOTAL;Y12;HAB;44379.0;A
2011;ES61;M;TOTAL;Y13;HAB;44923.0;A
2011;ES61;M;TOTAL;Y14;HAB;44696.0;A
2011;ES61;M;TOTAL;Y15-29;HAB;823458.0;A
2011;ES61;M;TOTAL;Y15-19;HAB;244314.0;A
2011;ES61;M;TOTAL;Y15;HAB;45948.0;A
2011;ES61;M;TOTAL;Y16;HAB;46603.0;A
2011;ES61;M;TOTAL;Y17;HAB;49293.0;A
2011;ES61;M;TOTAL;Y18;HAB;51032.0;A
2011;ES61;M;TOTAL;Y19;HAB;51438.0;A
2011;ES61;M;TOTAL;Y20-24;HAB;267855.0;A
2011;ES61;M;TOTAL;Y20;HAB;51896.0;A
2011;ES61;M;TOTAL;Y21;HAB;52757.0;A
2011;ES61;M;TOTAL;Y22;HAB;53252.0;A
2011;ES61;M;TOTAL;Y23;HAB;54353.0;A
2011;ES61;M;TOTAL;Y24;HAB;55597.0;A
2011;ES61;M;TOTAL;Y25-29;HAB;311289.0;A
2011;ES61;M;TOTAL;Y25;HAB;57551.0;A
2011;ES61;M;TOTAL;Y26;HAB;59803.0;A
2011;ES61;M;TOTAL;Y27;HAB;62070.0;A
2011;ES61;M;TOTAL;Y28;HAB;65056.0;A
2011;ES61;M;TOTAL;Y29;HAB;66809.0;A
2011;ES61;M;TOTAL;Y30-44;HAB;1074359.0;A
2011;ES61;M;TOTAL;Y30-34;HAB;366265.0;A
2011;ES61;M;TOTAL;Y30;HAB;70961.0;A
2011;ES61;M;TOTAL;Y31;HAB;71688.0;A
2011;ES61;M;TOTAL;Y32;HAB;74054.0;A
2011;ES61;M;TOTAL;Y33;HAB;74570.0;A
2011;ES61;M;TOTAL;Y34;HAB;74992.0;A
2011;ES61;M;TOTAL;Y35-39;HAB;360992.0;A
2011;ES61;M;TOTAL;Y35;HAB;74317.0;A
2011;ES61;M;TOTAL;Y36;HAB;72999.0;A
2011;ES61;M;TOTAL;Y37;HAB;71803.0;A
2011;ES61;M;TOTAL;Y38;HAB;71592.0;A
2011;ES61;M;TOTAL;Y39;HAB;70281.0;A
2011;ES61;M;TOTAL;Y40-44;HAB;347102.0;A
2011;ES61;M;TOTAL;Y40;HAB;70078.0;A
