TEMPORAL;EDAD;TERRITORIO;SEXO;RELAC_RESID_NAC;INDICATOR;OBS_VALUE;FREQ
2021;TOTAL;ES614;F;53586;HAB;33022.0;A
2021;TOTAL;ES614;F;53587;HAB;45450.0;A
2021;TOTAL;ES615;_T;53588;HAB;525835.0;A
2021;TOTAL;ES615;_T;53583;HAB;276488.0;A
2021;TOTAL;ES615;_T;53584;HAB;130740.0;A
2021;TOTAL;ES615;_T;53585;HAB;36485.0;A
2021;TOTAL;ES615;_T;53586;HAB;27247.0;A
2021;TOTAL;ES615;_T;53587;HAB;54875.0;A
2021;TOTAL;ES615;M;53588;HAB;260581.0;A
2021;TOTAL;ES615;M;53583;HAB;137722.0;A
2021;TOTAL;ES615;M;53584;HAB;64824.0;A
2021;TOTAL;ES615;M;53585;HAB;18189.0;A
2021;TOTAL;ES615;M;53586;HAB;13314.0;A
2021;TOTAL;ES615;M;53587;HAB;26532.0;A
2021;TOTAL;ES615;F;53588;HAB;265254.0;A
2021;TOTAL;ES615;F;53583;HAB;138766.0;A
2021;TOTAL;ES615;F;53584;HAB;65916.0;A
2021;TOTAL;ES615;F;53585;HAB;18296.0;A
2021;TOTAL;ES615;F;53586;HAB;13933.0;A
2021;TOTAL;ES615;F;53587;HAB;28343.0;A
2021;TOTAL;ES616;_T;53588;HAB;627190.0;A
2021;TOTAL;ES616;_T;53583;HAB;425756.0;A
2021;TOTAL;ES616;_T;53584;HAB;117943.0;A
2021;TOTAL;ES616;_T;53585;HAB;26251.0;A
2021;TOTAL;ES616;_T;53586;HAB;34036.0;A
2021;TOTAL;ES616;_T;53587;HAB;23204.0;A
2021;TOTAL;ES616;M;53588;HAB;310323.0;A
2021;TOTAL;ES616;M;53583;HAB;214310.0;A
2021;TOTAL;ES616;M;53584;HAB;55759.0;A
2021;TOTAL;ES616;M;53585;HAB;12410.0;A
2021;TOTAL;ES616;M;53586;HAB;16080.0;A
2021;TOTAL;ES616;M;53587;HAB;11764.0;A
2021;TOTAL;ES616;F;53588;HAB;316867.0;A
2021;TOTAL;ES616;F;53583;HAB;211446.0;A
2021;TOTAL;ES616;F;53584;HAB;62184.0;A
2021;TOTAL;ES616;F;53585;HAB;13841.0;A
2021;TOTAL;ES616;F;53586;HAB;17956.0;A
2021;TOTAL;ES616;F;53587;HAB;11440.0;A
2021;TOTAL;ES617;_T;53588;HAB;1695651.0;A
2021;TOTAL;ES617;_T;53583;HAB;738915.0;A
2021;TOTAL;ES617;_T;53584;HAB;340128.0;A
2021;TOTAL;ES617;_T;53585;HAB;142703.0;A
2021;TOTAL;ES617;_T;53586;HAB;130045.0;A
2021;TOTAL;ES617;_T;53587;HAB;343860.0;A
2021;TOTAL;ES617;M;53588;HAB;829976.0;A
2021;TOTAL;ES617;M;53583;HAB;369247.0;A
2021;TOTAL;ES617;M;53584;HAB;167172.0;A
2021;TOTAL;ES617;M;53585;HAB;67809.0;A
2021;TOTAL;ES617;M;53586;HAB;62066.0;A
2021;TOTAL;ES617;M;53587;HAB;163682.0;A
2021;TOTAL;ES617;F;53588;HAB;865675.0;A
2021;TOTAL;ES617;F;53583;HAB;369668.0;A
2021;TOTAL;ES617;F;53584;HAB;172956.0;A
2021;TOTAL;ES617;F;53585;HAB;74894.0;A
2021;TOTAL;ES617;F;53586;HAB;67979.0;A
2021;TOTAL;ES617;F;53587;HAB;180178.0;A
2021;TOTAL;ES618;_T;53588;HAB;1947852.0;A
2021;TOTAL;ES618;_T;53583;HAB;1027518.0;A
2021;TOTAL;ES618;_T;53584;HAB;551720.0;A
2021;TOTAL;ES618;_T;53585;HAB;133884.0;A
2021;TOTAL;ES618;_T;53586;HAB;119794.0;A
2021;TOTAL;ES618;_T;53587;HAB;114936.0;A
2021;TOTAL;ES618;M;53588;HAB;951083.0;A
2021;TOTAL;ES618;M;53583;HAB;509584.0;A
2021;TOTAL;ES618;M;53584;HAB;273261.0;A
2021;TOTAL;ES618;M;53585;HAB;60931.0;A
2021;TOTAL;ES618;M;53586;HAB;55794.0;A
2021;TOTAL;ES618;M;53587;HAB;51513.0;A
2021;TOTAL;ES618;F;53588;HAB;996769.0;A
2021;TOTAL;ES618;F;53583;HAB;517934.0;A
2021;TOTAL;ES618;F;53584;HAB;278459.0;A
2021;TOTAL;ES618;F;53585;HAB;72953.0;A
2021;TOTAL;ES618;F;53586;HAB;64000.0;A
2021;TOTAL;ES618;F;53587;HAB;63423.0;A
2021;Y_LT15;ES61;_T;53588;HAB;1279906.0;A
2021;Y_LT15;ES61;_T;53583;HAB;971965.0;A
2021;Y_LT15;ES61;_T;53584;HAB;193008.0;A
2021;Y_LT15;ES61;_T;53585;HAB;30493.0;A
2021;Y_LT15;ES61;_T;53586;HAB;31360.0;A
2021;Y_LT15;ES61;_T;53587;HAB;53080.0;A
2021;Y_LT15;ES61;M;53588;HAB;658248.0;A
2021;Y_LT15;ES61;M;53583;HAB;499786.0;A
2021;Y_LT15;ES61;M;53584;HAB;99482.0;A
2021;Y_LT15;ES61;M;53585;HAB;15643.0;A
2021;Y_LT15;ES61;M;53586;HAB;16104.0;A
2021;Y_LT15;ES61;M;53587;HAB;27233.0;A
2021;Y_LT15;ES61;F;53588;HAB;621658.0;A
2021;Y_LT15;ES61;F;53583;HAB;472179.0;A
2021;Y_LT15;ES61;F;53584;HAB;93526.0;A
2021;Y_LT15;ES61;F;53585;HAB;14850.0;A
2021;Y_LT15;ES61;F;53586;HAB;15256.0;A
2021;Y_LT15;ES61;F;53587;HAB;25847.0;A
2021;Y_LT15;ES611;_T;53588;HAB;121402.0;A
2021;Y_LT15;ES611;_T;53583;HAB;86962.0;A
2021;Y_LT15;ES611;_T;53584;HAB;19895.0;A
2021;Y_LT15;ES611;_T;53585;HAB;2837.0;A
2021;Y_LT15;ES611;_T;53586;HAB;3587.0;A
2021;Y_LT15;ES611;_T;53587;HAB;8121.0;A
2021;Y_LT15;ES611;M;53588;HAB;62343.0;A
2021;Y_LT15;ES611;M;53583;HAB;44546.0;A
2021;Y_LT15;ES611;M;53584;HAB;10215.0;A
2021;Y_LT15;ES611;M;53585;HAB;1479.0;A
2021;Y_LT15;ES611;M;53586;HAB;1809.0;A
2021;Y_LT15;ES611;M;53587;HAB;4294.0;A
2021;Y_LT15;ES611;F;53588;HAB;59059.0;A
2021;Y_LT15;ES611;F;53583;HAB;42416.0;A
2021;Y_LT15;ES611;F;53584;HAB;9680.0;A
2021;Y_LT15;ES611;F;53585;HAB;1358.0;A
2021;Y_LT15;ES611;F;53586;HAB;1778.0;A
2021;Y_LT15;ES611;F;53587;HAB;3827.0;A
2021;Y_LT15;ES612;_T;53588;HAB;188666.0;A
2021;Y_LT15;ES612;_T;53583;HAB;156526.0;A
2021;Y_LT15;ES612;_T;53584;HAB;16801.0;A
2021;Y_LT15;ES612;_T;53585;HAB;5019.0;A
2021;Y_LT15;ES612;_T;53586;HAB;5159.0;A
2021;Y_LT15;ES612;_T;53587;HAB;5161.0;A
2021;Y_LT15;ES612;M;53588;HAB;96862.0;A
2021;Y_LT15;ES612;M;53583;HAB;80428.0;A
2021;Y_LT15;ES612;M;53584;HAB;8648.0;A
2021;Y_LT15;ES612;M;53585;HAB;2574.0;A
2021;Y_LT15;ES612;M;53586;HAB;2656.0;A
2021;Y_LT15;ES612;M;53587;HAB;2556.0;A
2021;Y_LT15;ES612;F;53588;HAB;91804.0;A
2021;Y_LT15;ES612;F;53583;HAB;76098.0;A
2021;Y_LT15;ES612;F;53584;HAB;8153.0;A
2021;Y_LT15;ES612;F;53585;HAB;2445.0;A
2021;Y_LT15;ES612;F;53586;HAB;2503.0;A
2021;Y_LT15;ES612;F;53587;HAB;2605.0;A
2021;Y_LT15;ES613;_T;53588;HAB;109507.0;A
2021;Y_LT15;ES613;_T;53583;HAB;96580.0;A
2021;Y_LT15;ES613;_T;53584;HAB;6078.0;A
2021;Y_LT15;ES613;_T;53585;HAB;2511.0;A
2021;Y_LT15;ES613;_T;53586;HAB;2181.0;A
2021;Y_LT15;ES613;_T;53587;HAB;2157.0;A
2021;Y_LT15;ES613;M;53588;HAB;56434.0;A
2021;Y_LT15;ES613;M;53583;HAB;49759.0;A
2021;Y_LT15;ES613;M;53584;HAB;3182.0;A
2021;Y_LT15;ES613;M;53585;HAB;1255.0;A
2021;Y_LT15;ES613;M;53586;HAB;1142.0;A
2021;Y_LT15;ES613;M;53587;HAB;1096.0;A
2021;Y_LT15;ES613;F;53588;HAB;53073.0;A
2021;Y_LT15;ES613;F;53583;HAB;46821.0;A
2021;Y_LT15;ES613;F;53584;HAB;2896.0;A
2021;Y_LT15;ES613;F;53585;HAB;1256.0;A
2021;Y_LT15;ES613;F;53586;HAB;1039.0;A
2021;Y_LT15;ES613;F;53587;HAB;1061.0;A
2021;Y_LT15;ES614;_T;53588;HAB;133293.0;A
2021;Y_LT15;ES614;_T;53583;HAB;89093.0;A
2021;Y_LT15;ES614;_T;53584;HAB;31238.0;A
2021;Y_LT15;ES614;_T;53585;HAB;3636.0;A
2021;Y_LT15;ES614;_T;53586;HAB;3653.0;A
2021;Y_LT15;ES614;_T;53587;HAB;5673.0;A
2021;Y_LT15;ES614;M;53588;HAB;68470.0;A
2021;Y_LT15;ES614;M;53583;HAB;45780.0;A
2021;Y_LT15;ES614;M;53584;HAB;16071.0;A
2021;Y_LT15;ES614;M;53585;HAB;1864.0;A
2021;Y_LT15;ES614;M;53586;HAB;1883.0;A
2021;Y_LT15;ES614;M;53587;HAB;2872.0;A
2021;Y_LT15;ES614;F;53588;HAB;64823.0;A
2021;Y_LT15;ES614;F;53583;HAB;43313.0;A
2021;Y_LT15;ES614;F;53584;HAB;15167.0;A
2021;Y_LT15;ES614;F;53585;HAB;1772.0;A
2021;Y_LT15;ES614;F;53586;HAB;1770.0;A
2021;Y_LT15;ES614;F;53587;HAB;2801.0;A
2021;Y_LT15;ES615;_T;53588;HAB;78478.0;A
2021;Y_LT15;ES615;_T;53583;HAB;58679.0;A
2021;Y_LT15;ES615;_T;53584;HAB;12804.0;A
2021;Y_LT15;ES615;_T;53585;HAB;2659.0;A
2021;Y_LT15;ES615;_T;53586;HAB;1630.0;A
2021;Y_LT15;ES615;_T;53587;HAB;2706.0;A
2021;Y_LT15;ES615;M;53588;HAB;40536.0;A
2021;Y_LT15;ES615;M;53583;HAB;30334.0;A
2021;Y_LT15;ES615;M;53584;HAB;6596.0;A
2021;Y_LT15;ES615;M;53585;HAB;1361.0;A
2021;Y_LT15;ES615;M;53586;HAB;838.0;A
2021;Y_LT15;ES615;M;53587;HAB;1407.0;A
2021;Y_LT15;ES615;F;53588;HAB;37942.0;A
2021;Y_LT15;ES615;F;53583;HAB;28345.0;A
2021;Y_LT15;ES615;F;53584;HAB;6208.0;A
2021;Y_LT15;ES615;F;53585;HAB;1298.0;A
2021;Y_LT15;ES615;F;53586;HAB;792.0;A
2021;Y_LT15;ES615;F;53587;HAB;1299.0;A
2021;Y_LT15;ES616;_T;53588;HAB;85277.0;A
2021;Y_LT15;ES616;_T;53583;HAB;72515.0;A
2021;Y_LT15;ES616;_T;53584;HAB;7012.0;A
2021;Y_LT15;ES616;_T;53585;HAB;2099.0;A
2021;Y_LT15;ES616;_T;53586;HAB;2089.0;A
2021;Y_LT15;ES616;_T;53587;HAB;1562.0;A
2021;Y_LT15;ES616;M;53588;HAB;43816.0;A
2021;Y_LT15;ES616;M;53583;HAB;37288.0;A
2021;Y_LT15;ES616;M;53584;HAB;3591.0;A
2021;Y_LT15;ES616;M;53585;HAB;1071.0;A
2021;Y_LT15;ES616;M;53586;HAB;1050.0;A
2021;Y_LT15;ES616;M;53587;HAB;816.0;A
2021;Y_LT15;ES616;F;53588;HAB;41461.0;A
2021;Y_LT15;ES616;F;53583;HAB;35227.0;A
2021;Y_LT15;ES616;F;53584;HAB;3421.0;A
2021;Y_LT15;ES616;F;53585;HAB;1028.0;A
2021;Y_LT15;ES616;F;53586;HAB;1039.0;A
2021;Y_LT15;ES616;F;53587;HAB;746.0;A
2021;Y_LT15;ES617;_T;53588;HAB;254327.0;A
2021;Y_LT15;ES617;_T;53583;HAB;179504.0;A
2021;Y_LT15;ES617;_T;53584;HAB;40313.0;A
2021;Y_LT15;ES617;_T;53585;HAB;6371.0;A
2021;Y_LT15;ES617;_T;53586;HAB;7576.0;A
2021;Y_LT15;ES617;_T;53587;HAB;20563.0;A
2021;Y_LT15;ES617;M;53588;HAB;130674.0;A
2021;Y_LT15;ES617;M;53583;HAB;92187.0;A
2021;Y_LT15;ES617;M;53584;HAB;20789.0;A
2021;Y_LT15;ES617;M;53585;HAB;3254.0;A
2021;Y_LT15;ES617;M;53586;HAB;3884.0;A
2021;Y_LT15;ES617;M;53587;HAB;10560.0;A
2021;Y_LT15;ES617;F;53588;HAB;123653.0;A
2021;Y_LT15;ES617;F;53583;HAB;87317.0;A
2021;Y_LT15;ES617;F;53584;HAB;19524.0;A
2021;Y_LT15;ES617;F;53585;HAB;3117.0;A
2021;Y_LT15;ES617;F;53586;HAB;3692.0;A
2021;Y_LT15;ES617;F;53587;HAB;10003.0;A
2021;Y_LT15;ES618;_T;53588;HAB;308956.0;A
2021;Y_LT15;ES618;_T;53583;HAB;232106.0;A
2021;Y_LT15;ES618;_T;53584;HAB;58867.0;A
2021;Y_LT15;ES618;_T;53585;HAB;5361.0;A
2021;Y_LT15;ES618;_T;53586;HAB;5485.0;A
2021;Y_LT15;ES618;_T;53587;HAB;7137.0;A
2021;Y_LT15;ES618;M;53588;HAB;159113.0;A
2021;Y_LT15;ES618;M;53583;HAB;119464.0;A
2021;Y_LT15;ES618;M;53584;HAB;30390.0;A
2021;Y_LT15;ES618;M;53585;HAB;2785.0;A
2021;Y_LT15;ES618;M;53586;HAB;2842.0;A
2021;Y_LT15;ES618;M;53587;HAB;3632.0;A
2021;Y_LT15;ES618;F;53588;HAB;149843.0;A
2021;Y_LT15;ES618;F;53583;HAB;112642.0;A
2021;Y_LT15;ES618;F;53584;HAB;28477.0;A
2021;Y_LT15;ES618;F;53585;HAB;2576.0;A
2021;Y_LT15;ES618;F;53586;HAB;2643.0;A
2021;Y_LT15;ES618;F;53587;HAB;3505.0;A
2021;Y1-4;ES61;_T;53588;HAB;358486.0;A
2021;Y1-4;ES61;_T;53583;HAB;286406.0;A
2021;Y1-4;ES61;_T;53584;HAB;49639.0;A
2021;Y1-4;ES61;_T;53585;HAB;6311.0;A
2021;Y1-4;ES61;_T;53586;HAB;6150.0;A
2021;Y1-4;ES61;_T;53587;HAB;9980.0;A
2021;Y1-4;ES61;M;53588;HAB;184141.0;A
2021;Y1-4;ES61;M;53583;HAB;146952.0;A
2021;Y1-4;ES61;M;53584;HAB;25683.0;A
2021;Y1-4;ES61;M;53585;HAB;3273.0;A
2021;Y1-4;ES61;M;53586;HAB;3087.0;A
2021;Y1-4;ES61;M;53587;HAB;5146.0;A
2021;Y1-4;ES61;F;53588;HAB;174345.0;A
2021;Y1-4;ES61;F;53583;HAB;139454.0;A
2021;Y1-4;ES61;F;53584;HAB;23956.0;A
2021;Y1-4;ES61;F;53585;HAB;3038.0;A
2021;Y1-4;ES61;F;53586;HAB;3063.0;A
2021;Y1-4;ES61;F;53587;HAB;4834.0;A
2021;Y1-4;ES611;_T;53588;HAB;37167.0;A
2021;Y1-4;ES611;_T;53583;HAB;29366.0;A
2021;Y1-4;ES611;_T;53584;HAB;5094.0;A
2021;Y1-4;ES611;_T;53585;HAB;539.0;A
2021;Y1-4;ES611;_T;53586;HAB;686.0;A
2021;Y1-4;ES611;_T;53587;HAB;1482.0;A
2021;Y1-4;ES611;M;53588;HAB;19076.0;A
2021;Y1-4;ES611;M;53583;HAB;15008.0;A
2021;Y1-4;ES611;M;53584;HAB;2668.0;A
2021;Y1-4;ES611;M;53585;HAB;295.0;A
2021;Y1-4;ES611;M;53586;HAB;340.0;A
2021;Y1-4;ES611;M;53587;HAB;765.0;A
2021;Y1-4;ES611;F;53588;HAB;18091.0;A
2021;Y1-4;ES611;F;53583;HAB;14358.0;A
2021;Y1-4;ES611;F;53584;HAB;2426.0;A
2021;Y1-4;ES611;F;53585;HAB;244.0;A
2021;Y1-4;ES611;F;53586;HAB;346.0;A
2021;Y1-4;ES611;F;53587;HAB;717.0;A
2021;Y1-4;ES612;_T;53588;HAB;51330.0;A
2021;Y1-4;ES612;_T;53583;HAB;43972.0;A
2021;Y1-4;ES612;_T;53584;HAB;4100.0;A
2021;Y1-4;ES612;_T;53585;HAB;1097.0;A
2021;Y1-4;ES612;_T;53586;HAB;989.0;A
2021;Y1-4;ES612;_T;53587;HAB;1172.0;A
2021;Y1-4;ES612;M;53588;HAB;26372.0;A
2021;Y1-4;ES612;M;53583;HAB;22618.0;A
2021;Y1-4;ES612;M;53584;HAB;2080.0;A
2021;Y1-4;ES612;M;53585;HAB;562.0;A
2021;Y1-4;ES612;M;53586;HAB;507.0;A
2021;Y1-4;ES612;M;53587;HAB;605.0;A
2021;Y1-4;ES612;F;53588;HAB;24958.0;A
2021;Y1-4;ES612;F;53583;HAB;21354.0;A
2021;Y1-4;ES612;F;53584;HAB;2020.0;A
2021;Y1-4;ES612;F;53585;HAB;535.0;A
2021;Y1-4;ES612;F;53586;HAB;482.0;A
2021;Y1-4;ES612;F;53587;HAB;567.0;A
2021;Y1-4;ES613;_T;53588;HAB;30901.0;A
2021;Y1-4;ES613;_T;53583;HAB;27782.0;A
2021;Y1-4;ES613;_T;53584;HAB;1644.0;A
2021;Y1-4;ES613;_T;53585;HAB;529.0;A
2021;Y1-4;ES613;_T;53586;HAB;479.0;A
2021;Y1-4;ES613;_T;53587;HAB;467.0;A
2021;Y1-4;ES613;M;53588;HAB;15879.0;A
2021;Y1-4;ES613;M;53583;HAB;14251.0;A
2021;Y1-4;ES613;M;53584;HAB;875.0;A
2021;Y1-4;ES613;M;53585;HAB;269.0;A
2021;Y1-4;ES613;M;53586;HAB;243.0;A
2021;Y1-4;ES613;M;53587;HAB;241.0;A
2021;Y1-4;ES613;F;53588;HAB;15022.0;A
2021;Y1-4;ES613;F;53583;HAB;13531.0;A
2021;Y1-4;ES613;F;53584;HAB;769.0;A
2021;Y1-4;ES613;F;53585;HAB;260.0;A
2021;Y1-4;ES613;F;53586;HAB;236.0;A
2021;Y1-4;ES613;F;53587;HAB;226.0;A
2021;Y1-4;ES614;_T;53588;HAB;37581.0;A
2021;Y1-4;ES614;_T;53583;HAB;27550.0;A
2021;Y1-4;ES614;_T;53584;HAB;7406.0;A
2021;Y1-4;ES614;_T;53585;HAB;774.0;A
2021;Y1-4;ES614;_T;53586;HAB;735.0;A
2021;Y1-4;ES614;_T;53587;HAB;1116.0;A
2021;Y1-4;ES614;M;53588;HAB;19151.0;A
2021;Y1-4;ES614;M;53583;HAB;14023.0;A
2021;Y1-4;ES614;M;53584;HAB;3807.0;A
2021;Y1-4;ES614;M;53585;HAB;396.0;A
2021;Y1-4;ES614;M;53586;HAB;375.0;A
2021;Y1-4;ES614;M;53587;HAB;550.0;A
2021;Y1-4;ES614;F;53588;HAB;18430.0;A
2021;Y1-4;ES614;F;53583;HAB;13527.0;A
2021;Y1-4;ES614;F;53584;HAB;3599.0;A
2021;Y1-4;ES614;F;53585;HAB;378.0;A
2021;Y1-4;ES614;F;53586;HAB;360.0;A
2021;Y1-4;ES614;F;53587;HAB;566.0;A
2021;Y1-4;ES615;_T;53588;HAB;22010.0;A
2021;Y1-4;ES615;_T;53583;HAB;17304.0;A
2021;Y1-4;ES615;_T;53584;HAB;3283.0;A
2021;Y1-4;ES615;_T;53585;HAB;592.0;A
2021;Y1-4;ES615;_T;53586;HAB;322.0;A
2021;Y1-4;ES615;_T;53587;HAB;509.0;A
2021;Y1-4;ES615;M;53588;HAB;11331.0;A
2021;Y1-4;ES615;M;53583;HAB;8892.0;A
2021;Y1-4;ES615;M;53584;HAB;1686.0;A
2021;Y1-4;ES615;M;53585;HAB;309.0;A
2021;Y1-4;ES615;M;53586;HAB;170.0;A
2021;Y1-4;ES615;M;53587;HAB;274.0;A
2021;Y1-4;ES615;F;53588;HAB;10679.0;A
2021;Y1-4;ES615;F;53583;HAB;8412.0;A
2021;Y1-4;ES615;F;53584;HAB;1597.0;A
2021;Y1-4;ES615;F;53585;HAB;283.0;A
2021;Y1-4;ES615;F;53586;HAB;152.0;A
2021;Y1-4;ES615;F;53587;HAB;235.0;A
2021;Y1-4;ES616;_T;53588;HAB;24126.0;A
2021;Y1-4;ES616;_T;53583;HAB;20991.0;A
2021;Y1-4;ES616;_T;53584;HAB;1835.0;A
2021;Y1-4;ES616;_T;53585;HAB;556.0;A
2021;Y1-4;ES616;_T;53586;HAB;453.0;A
2021;Y1-4;ES616;_T;53587;HAB;291.0;A
2021;Y1-4;ES616;M;53588;HAB;12468.0;A
2021;Y1-4;ES616;M;53583;HAB;10854.0;A
2021;Y1-4;ES616;M;53584;HAB;943.0;A
2021;Y1-4;ES616;M;53585;HAB;302.0;A
2021;Y1-4;ES616;M;53586;HAB;211.0;A
2021;Y1-4;ES616;M;53587;HAB;158.0;A
2021;Y1-4;ES616;F;53588;HAB;11658.0;A
2021;Y1-4;ES616;F;53583;HAB;10137.0;A
2021;Y1-4;ES616;F;53584;HAB;892.0;A
2021;Y1-4;ES616;F;53585;HAB;254.0;A
2021;Y1-4;ES616;F;53586;HAB;242.0;A
2021;Y1-4;ES616;F;53587;HAB;133.0;A
2021;Y1-4;ES617;_T;53588;HAB;70101.0;A
2021;Y1-4;ES617;_T;53583;HAB;53321.0;A
2021;Y1-4;ES617;_T;53584;HAB;10768.0;A
2021;Y1-4;ES617;_T;53585;HAB;1123.0;A
2021;Y1-4;ES617;_T;53586;HAB;1387.0;A
2021;Y1-4;ES617;_T;53587;HAB;3502.0;A
2021;Y1-4;ES617;M;53588;HAB;35970.0;A
2021;Y1-4;ES617;M;53583;HAB;27285.0;A
2021;Y1-4;ES617;M;53584;HAB;5600.0;A
2021;Y1-4;ES617;M;53585;HAB;588.0;A
2021;Y1-4;ES617;M;53586;HAB;690.0;A
2021;Y1-4;ES617;M;53587;HAB;1807.0;A
2021;Y1-4;ES617;F;53588;HAB;34131.0;A
2021;Y1-4;ES617;F;53583;HAB;26036.0;A
2021;Y1-4;ES617;F;53584;HAB;5168.0;A
2021;Y1-4;ES617;F;53585;HAB;535.0;A
2021;Y1-4;ES617;F;53586;HAB;697.0;A
2021;Y1-4;ES617;F;53587;HAB;1695.0;A
2021;Y1-4;ES618;_T;53588;HAB;85270.0;A
