TEMPORAL;LUG_NAC_PADRON;TERRITORIO;SEXO;INDICATOR;OBS_VALUE;FREQ
2021;54887;2845;F;HAB;44.0;A
2021;54887;2846;_T;HAB;134.0;A
2021;54887;2846;M;HAB;72.0;A
2021;54887;2846;F;HAB;62.0;A
2021;54887;2847;_T;HAB;73.0;A
2021;54887;2847;M;HAB;40.0;A
2021;54887;2847;F;HAB;33.0;A
2021;54887;2848;_T;HAB;24.0;A
2021;54887;2848;M;HAB;16.0;A
2021;54887;2848;F;HAB;8.0;A
2021;54887;2849;_T;HAB;30.0;A
2021;54887;2849;M;HAB;9.0;A
2021;54887;2849;F;HAB;21.0;A
2021;54887;2850;_T;HAB;4898.0;A
2021;54887;2850;M;HAB;2318.0;A
2021;54887;2850;F;HAB;2580.0;A
2021;54887;2851;_T;HAB;57.0;A
2021;54887;2851;M;HAB;23.0;A
2021;54887;2851;F;HAB;34.0;A
2021;54887;2852;_T;HAB;30.0;A
2021;54887;2852;M;HAB;14.0;A
2021;54887;2852;F;HAB;16.0;A
2021;54887;2853;_T;HAB;134.0;A
2021;54887;2853;M;HAB;69.0;A
2021;54887;2853;F;HAB;65.0;A
2021;54887;2839;_T;HAB;22.0;A
2021;54887;2839;M;HAB;11.0;A
2021;54887;2839;F;HAB;11.0;A
2021;54887;2854;_T;HAB;9.0;A
2021;54887;2854;M;HAB;4.0;A
2021;54887;2854;F;HAB;5.0;A
2021;54887;2855;_T;HAB;2172.0;A
2021;54887;2855;M;HAB;1032.0;A
2021;54887;2855;F;HAB;1140.0;A
2021;54887;2856;_T;HAB;89.0;A
2021;54887;2856;M;HAB;42.0;A
2021;54887;2856;F;HAB;47.0;A
2021;54887;2857;_T;HAB;25.0;A
2021;54887;2857;M;HAB;14.0;A
2021;54887;2857;F;HAB;11.0;A
2021;54887;2858;_T;HAB;472.0;A
2021;54887;2858;M;HAB;240.0;A
2021;54887;2858;F;HAB;232.0;A
2021;54887;2859;_T;HAB;93.0;A
2021;54887;2859;M;HAB;41.0;A
2021;54887;2859;F;HAB;52.0;A
2021;54887;2860;_T;HAB;1325.0;A
2021;54887;2860;M;HAB;650.0;A
2021;54887;2860;F;HAB;675.0;A
2021;54887;2861;_T;HAB;265.0;A
2021;54887;2861;M;HAB;136.0;A
2021;54887;2861;F;HAB;129.0;A
2021;54887;2862;_T;HAB;68.0;A
2021;54887;2862;M;HAB;44.0;A
2021;54887;2862;F;HAB;24.0;A
2021;54887;2863;_T;HAB;56.0;A
2021;54887;2863;M;HAB;29.0;A
2021;54887;2863;F;HAB;27.0;A
2021;54887;2864;_T;HAB;69.0;A
2021;54887;2864;M;HAB;47.0;A
2021;54887;2864;F;HAB;22.0;A
2021;54887;2865;_T;HAB;53.0;A
2021;54887;2865;M;HAB;39.0;A
2021;54887;2865;F;HAB;14.0;A
2021;54887;2866;_T;HAB;252.0;A
2021;54887;2866;M;HAB;141.0;A
2021;54887;2866;F;HAB;111.0;A
2021;54887;2867;_T;HAB;49.0;A
2021;54887;2867;M;HAB;21.0;A
2021;54887;2867;F;HAB;28.0;A
2021;54887;2869;_T;HAB;221.0;A
2021;54887;2869;M;HAB;131.0;A
2021;54887;2869;F;HAB;90.0;A
2021;54887;2870;_T;HAB;307.0;A
2021;54887;2870;M;HAB;180.0;A
2021;54887;2870;F;HAB;127.0;A
2021;54887;2871;_T;HAB;118.0;A
2021;54887;2871;M;HAB;62.0;A
2021;54887;2871;F;HAB;56.0;A
2021;54887;2872;_T;HAB;131.0;A
2021;54887;2872;M;HAB;85.0;A
2021;54887;2872;F;HAB;46.0;A
2021;54887;2873;_T;HAB;180.0;A
2021;54887;2873;M;HAB;92.0;A
2021;54887;2873;F;HAB;88.0;A
2021;54887;2874;_T;HAB;69.0;A
2021;54887;2874;M;HAB;38.0;A
2021;54887;2874;F;HAB;31.0;A
2021;54887;2875;_T;HAB;31.0;A
2021;54887;2875;M;HAB;18.0;A
2021;54887;2875;F;HAB;13.0;A
2021;54887;2876;_T;HAB;26.0;A
2021;54887;2876;M;HAB;8.0;A
2021;54887;2876;F;HAB;18.0;A
2021;54887;2877;_T;HAB;35.0;A
2021;54887;2877;M;HAB;23.0;A
2021;54887;2877;F;HAB;12.0;A
2021;54887;2906;_T;HAB;59.0;A
2021;54887;2906;M;HAB;25.0;A
2021;54887;2906;F;HAB;34.0;A
2021;54887;2879;_T;HAB;172.0;A
2021;54887;2879;M;HAB;112.0;A
2021;54887;2879;F;HAB;60.0;A
2021;54887;2880;_T;HAB;115.0;A
2021;54887;2880;M;HAB;58.0;A
2021;54887;2880;F;HAB;57.0;A
2021;54887;2881;_T;HAB;78.0;A
2021;54887;2881;M;HAB;43.0;A
2021;54887;2881;F;HAB;35.0;A
2021;54887;2882;_T;HAB;67.0;A
2021;54887;2882;M;HAB;32.0;A
2021;54887;2882;F;HAB;35.0;A
2021;54887;2884;_T;HAB;84.0;A
2021;54887;2884;M;HAB;51.0;A
2021;54887;2884;F;HAB;33.0;A
2021;54887;2885;_T;HAB;39.0;A
2021;54887;2885;M;HAB;19.0;A
2021;54887;2885;F;HAB;20.0;A
2021;54887;2887;_T;HAB;383.0;A
2021;54887;2887;M;HAB;193.0;A
2021;54887;2887;F;HAB;190.0;A
2021;54887;2888;_T;HAB;348.0;A
2021;54887;2888;M;HAB;183.0;A
2021;54887;2888;F;HAB;165.0;A
2021;54887;2889;_T;HAB;173.0;A
2021;54887;2889;M;HAB;91.0;A
2021;54887;2889;F;HAB;82.0;A
2021;54887;2891;_T;HAB;50.0;A
2021;54887;2891;M;HAB;35.0;A
2021;54887;2891;F;HAB;15.0;A
2021;54887;2892;_T;HAB;21.0;A
2021;54887;2892;M;HAB;8.0;A
2021;54887;2892;F;HAB;13.0;A
2021;54887;2893;_T;HAB;1220.0;A
2021;54887;2893;M;HAB;552.0;A
2021;54887;2893;F;HAB;668.0;A
2021;54887;2894;_T;HAB;110.0;A
2021;54887;2894;M;HAB;52.0;A
2021;54887;2894;F;HAB;58.0;A
2021;54887;2895;_T;HAB;97.0;A
2021;54887;2895;M;HAB;51.0;A
2021;54887;2895;F;HAB;46.0;A
2021;54887;2896;_T;HAB;536.0;A
2021;54887;2896;M;HAB;332.0;A
2021;54887;2896;F;HAB;204.0;A
2021;54887;2897;_T;HAB;111.0;A
2021;54887;2897;M;HAB;65.0;A
2021;54887;2897;F;HAB;46.0;A
2021;54887;2898;_T;HAB;596.0;A
2021;54887;2898;M;HAB;385.0;A
2021;54887;2898;F;HAB;211.0;A
2021;54887;2899;_T;HAB;41.0;A
2021;54887;2899;M;HAB;23.0;A
2021;54887;2899;F;HAB;18.0;A
2021;54887;2900;_T;HAB;135.0;A
2021;54887;2900;M;HAB;66.0;A
2021;54887;2900;F;HAB;69.0;A
2021;54887;2902;_T;HAB;21.0;A
2021;54887;2902;M;HAB;13.0;A
2021;54887;2902;F;HAB;8.0;A
2021;54887;2905;_T;HAB;165.0;A
2021;54887;2905;M;HAB;78.0;A
2021;54887;2905;F;HAB;87.0;A
2021;54887;ES617;_T;HAB;343860.0;A
2021;54887;ES617;M;HAB;163682.0;A
2021;54887;ES617;F;HAB;180178.0;A
2021;54887;2912;_T;HAB;335.0;A
2021;54887;2912;M;HAB;179.0;A
2021;54887;2912;F;HAB;156.0;A
2021;54887;2913;_T;HAB;980.0;A
2021;54887;2913;M;HAB;489.0;A
2021;54887;2913;F;HAB;491.0;A
2021;54887;2914;_T;HAB;45.0;A
2021;54887;2914;M;HAB;28.0;A
2021;54887;2914;F;HAB;17.0;A
2021;54887;2915;_T;HAB;55.0;A
2021;54887;2915;M;HAB;26.0;A
2021;54887;2915;F;HAB;29.0;A
2021;54887;2916;_T;HAB;1075.0;A
2021;54887;2916;M;HAB;525.0;A
2021;54887;2916;F;HAB;550.0;A
2021;54887;2917;_T;HAB;81.0;A
2021;54887;2917;M;HAB;34.0;A
2021;54887;2917;F;HAB;47.0;A
2021;54887;2918;_T;HAB;5111.0;A
2021;54887;2918;M;HAB;2385.0;A
2021;54887;2918;F;HAB;2726.0;A
2021;54887;2919;_T;HAB;6362.0;A
2021;54887;2919;M;HAB;3116.0;A
2021;54887;2919;F;HAB;3246.0;A
2021;54887;2920;_T;HAB;142.0;A
2021;54887;2920;M;HAB;59.0;A
2021;54887;2920;F;HAB;83.0;A
2021;54887;2921;_T;HAB;97.0;A
2021;54887;2921;M;HAB;50.0;A
2021;54887;2921;F;HAB;47.0;A
2021;54887;2922;_T;HAB;367.0;A
2021;54887;2922;M;HAB;170.0;A
2021;54887;2922;F;HAB;197.0;A
2021;54887;2923;_T;HAB;1713.0;A
2021;54887;2923;M;HAB;908.0;A
2021;54887;2923;F;HAB;805.0;A
2021;54887;2924;_T;HAB;286.0;A
2021;54887;2924;M;HAB;135.0;A
2021;54887;2924;F;HAB;151.0;A
2021;54887;2925;_T;HAB;22.0;A
2021;54887;2925;M;HAB;14.0;A
2021;54887;2925;F;HAB;8.0;A
2021;54887;2926;_T;HAB;2884.0;A
2021;54887;2926;M;HAB;1267.0;A
2021;54887;2926;F;HAB;1617.0;A
2021;54887;2927;_T;HAB;116.0;A
2021;54887;2927;M;HAB;59.0;A
2021;54887;2927;F;HAB;57.0;A
2021;54887;2928;_T;HAB;662.0;A
2021;54887;2928;M;HAB;352.0;A
2021;54887;2928;F;HAB;310.0;A
2021;54887;2929;_T;HAB;156.0;A
2021;54887;2929;M;HAB;77.0;A
2021;54887;2929;F;HAB;79.0;A
2021;54887;2930;_T;HAB;185.0;A
2021;54887;2930;M;HAB;94.0;A
2021;54887;2930;F;HAB;91.0;A
2021;54887;2931;_T;HAB;254.0;A
2021;54887;2931;M;HAB;129.0;A
2021;54887;2931;F;HAB;125.0;A
2021;54887;2932;_T;HAB;21.0;A
2021;54887;2932;M;HAB;11.0;A
2021;54887;2932;F;HAB;10.0;A
2021;54887;2933;_T;HAB;33.0;A
2021;54887;2933;M;HAB;19.0;A
2021;54887;2933;F;HAB;14.0;A
2021;54887;2934;_T;HAB;4769.0;A
2021;54887;2934;M;HAB;2275.0;A
2021;54887;2934;F;HAB;2494.0;A
2021;54887;2935;_T;HAB;21.0;A
2021;54887;2935;M;HAB;7.0;A
2021;54887;2935;F;HAB;14.0;A
2021;54887;2936;_T;HAB;22168.0;A
2021;54887;2936;M;HAB;10333.0;A
2021;54887;2936;F;HAB;11835.0;A
2021;54887;2937;_T;HAB;395.0;A
2021;54887;2937;M;HAB;191.0;A
2021;54887;2937;F;HAB;204.0;A
2021;54887;2938;_T;HAB;185.0;A
2021;54887;2938;M;HAB;79.0;A
2021;54887;2938;F;HAB;106.0;A
2021;54887;2939;_T;HAB;101.0;A
2021;54887;2939;M;HAB;51.0;A
2021;54887;2939;F;HAB;50.0;A
2021;54887;2940;_T;HAB;26.0;A
2021;54887;2940;M;HAB;15.0;A
2021;54887;2940;F;HAB;11.0;A
2021;54887;2941;_T;HAB;35.0;A
2021;54887;2941;M;HAB;19.0;A
2021;54887;2941;F;HAB;16.0;A
2021;54887;2942;_T;HAB;90.0;A
2021;54887;2942;M;HAB;44.0;A
2021;54887;2942;F;HAB;46.0;A
2021;54887;2943;_T;HAB;444.0;A
2021;54887;2943;M;HAB;213.0;A
2021;54887;2943;F;HAB;231.0;A
2021;54887;2944;_T;HAB;448.0;A
2021;54887;2944;M;HAB;218.0;A
2021;54887;2944;F;HAB;230.0;A
2021;54887;2945;_T;HAB;287.0;A
2021;54887;2945;M;HAB;132.0;A
2021;54887;2945;F;HAB;155.0;A
2021;54887;2946;_T;HAB;38.0;A
2021;54887;2946;M;HAB;16.0;A
2021;54887;2946;F;HAB;22.0;A
2021;54887;2947;_T;HAB;43.0;A
2021;54887;2947;M;HAB;26.0;A
2021;54887;2947;F;HAB;17.0;A
2021;54887;2948;_T;HAB;36.0;A
2021;54887;2948;M;HAB;17.0;A
2021;54887;2948;F;HAB;19.0;A
2021;54887;2949;_T;HAB;2430.0;A
2021;54887;2949;M;HAB;1157.0;A
2021;54887;2949;F;HAB;1273.0;A
2021;54887;2950;_T;HAB;381.0;A
2021;54887;2950;M;HAB;184.0;A
2021;54887;2950;F;HAB;197.0;A
2021;54887;2951;_T;HAB;304.0;A
2021;54887;2951;M;HAB;157.0;A
2021;54887;2951;F;HAB;147.0;A
2021;54887;2952;_T;HAB;2471.0;A
2021;54887;2952;M;HAB;1204.0;A
2021;54887;2952;F;HAB;1267.0;A
2021;54887;2953;_T;HAB;4852.0;A
2021;54887;2953;M;HAB;2400.0;A
2021;54887;2953;F;HAB;2452.0;A
2021;54887;2954;_T;HAB;505.0;A
2021;54887;2954;M;HAB;283.0;A
2021;54887;2954;F;HAB;222.0;A
2021;54887;2955;_T;HAB;532.0;A
2021;54887;2955;M;HAB;269.0;A
2021;54887;2955;F;HAB;263.0;A
2021;54887;2956;_T;HAB;1822.0;A
2021;54887;2956;M;HAB;915.0;A
2021;54887;2956;F;HAB;907.0;A
2021;54887;2957;_T;HAB;232.0;A
2021;54887;2957;M;HAB;116.0;A
2021;54887;2957;F;HAB;116.0;A
2021;54887;2958;_T;HAB;41.0;A
2021;54887;2958;M;HAB;24.0;A
2021;54887;2958;F;HAB;17.0;A
2021;54887;2960;_T;HAB;272.0;A
2021;54887;2960;M;HAB;144.0;A
2021;54887;2960;F;HAB;128.0;A
2021;54887;2959;_T;HAB;165.0;A
2021;54887;2959;M;HAB;81.0;A
2021;54887;2959;F;HAB;84.0;A
2021;54887;2961;_T;HAB;170.0;A
2021;54887;2961;M;HAB;81.0;A
2021;54887;2961;F;HAB;89.0;A
2021;54887;2962;_T;HAB;20397.0;A
2021;54887;2962;M;HAB;9637.0;A
2021;54887;2962;F;HAB;10760.0;A
2021;54887;2963;_T;HAB;32.0;A
2021;54887;2963;M;HAB;17.0;A
2021;54887;2963;F;HAB;15.0;A
2021;54887;2964;_T;HAB;1082.0;A
2021;54887;2964;M;HAB;507.0;A
2021;54887;2964;F;HAB;575.0;A
2021;54887;2965;_T;HAB;34928.0;A
2021;54887;2965;M;HAB;16907.0;A
2021;54887;2965;F;HAB;18021.0;A
2021;54887;2966;_T;HAB;413.0;A
2021;54887;2966;M;HAB;196.0;A
2021;54887;2966;F;HAB;217.0;A
2021;54887;2967;_T;HAB;343.0;A
2021;54887;2967;M;HAB;150.0;A
2021;54887;2967;F;HAB;193.0;A
2021;54887;2968;_T;HAB;58.0;A
2021;54887;2968;M;HAB;25.0;A
2021;54887;2968;F;HAB;33.0;A
2021;54887;2969;_T;HAB;522.0;A
2021;54887;2969;M;HAB;281.0;A
2021;54887;2969;F;HAB;241.0;A
2021;54887;2970;_T;HAB;120.0;A
2021;54887;2970;M;HAB;56.0;A
2021;54887;2970;F;HAB;64.0;A
2021;54887;2971;_T;HAB;19.0;A
2021;54887;2971;M;HAB;5.0;A
2021;54887;2971;F;HAB;14.0;A
2021;54887;2972;_T;HAB;305.0;A
2021;54887;2972;M;HAB;134.0;A
2021;54887;2972;F;HAB;171.0;A
2021;54887;2973;_T;HAB;105.0;A
2021;54887;2973;M;HAB;56.0;A
2021;54887;2973;F;HAB;49.0;A
2021;54887;2974;_T;HAB;40.0;A
2021;54887;2974;M;HAB;19.0;A
2021;54887;2974;F;HAB;21.0;A
2021;54887;2975;_T;HAB;48.0;A
2021;54887;2975;M;HAB;20.0;A
2021;54887;2975;F;HAB;28.0;A
2021;54887;2976;_T;HAB;35.0;A
2021;54887;2976;M;HAB;17.0;A
2021;54887;2976;F;HAB;18.0;A
2021;54887;2977;_T;HAB;89.0;A
2021;54887;2977;M;HAB;43.0;A
2021;54887;2977;F;HAB;46.0;A
2021;54887;2978;_T;HAB;74133.0;A
2021;54887;2978;M;HAB;35049.0;A
2021;54887;2978;F;HAB;39084.0;A
2021;54887;2979;_T;HAB;6889.0;A
2021;54887;2979;M;HAB;3380.0;A
2021;54887;2979;F;HAB;3509.0;A
2021;54887;2980;_T;HAB;49241.0;A
2021;54887;2980;M;HAB;22666.0;A
2021;54887;2980;F;HAB;26575.0;A
2021;54887;2981;_T;HAB;31591.0;A
2021;54887;2981;M;HAB;15143.0;A
2021;54887;2981;F;HAB;16448.0;A
2021;54887;2982;_T;HAB;83.0;A
2021;54887;2982;M;HAB;43.0;A
2021;54887;2982;F;HAB;40.0;A
2021;54887;2983;_T;HAB;1247.0;A
2021;54887;2983;M;HAB;617.0;A
2021;54887;2983;F;HAB;630.0;A
2021;54887;2984;_T;HAB;696.0;A
2021;54887;2984;M;HAB;374.0;A
2021;54887;2984;F;HAB;322.0;A
2021;54887;3018;_T;HAB;43.0;A
2021;54887;3018;M;HAB;19.0;A
2021;54887;3018;F;HAB;24.0;A
2021;54887;2985;_T;HAB;111.0;A
2021;54887;2985;M;HAB;52.0;A
2021;54887;2985;F;HAB;59.0;A
2021;54887;2986;_T;HAB;6370.0;A
2021;54887;2986;M;HAB;3072.0;A
2021;54887;2986;F;HAB;3298.0;A
2021;54887;2987;_T;HAB;1121.0;A
2021;54887;2987;M;HAB;563.0;A
2021;54887;2987;F;HAB;558.0;A
2021;54887;2988;_T;HAB;26.0;A
2021;54887;2988;M;HAB;13.0;A
2021;54887;2988;F;HAB;13.0;A
2021;54887;2990;_T;HAB;366.0;A
2021;54887;2990;M;HAB;177.0;A
2021;54887;2990;F;HAB;189.0;A
2021;54887;2991;_T;HAB;806.0;A
2021;54887;2991;M;HAB;413.0;A
2021;54887;2991;F;HAB;393.0;A
2021;54887;2992;_T;HAB;41.0;A
2021;54887;2992;M;HAB;20.0;A
2021;54887;2992;F;HAB;21.0;A
2021;54887;2994;_T;HAB;5641.0;A
2021;54887;2994;M;HAB;2516.0;A
2021;54887;2994;F;HAB;3125.0;A
2021;54887;2995;_T;HAB;393.0;A
2021;54887;2995;M;HAB;189.0;A
2021;54887;2995;F;HAB;204.0;A
2021;54887;2996;_T;HAB;2131.0;A
2021;54887;2996;M;HAB;961.0;A
2021;54887;2996;F;HAB;1170.0;A
2021;54887;2997;_T;HAB;20.0;A
2021;54887;2997;M;HAB;9.0;A
2021;54887;2997;F;HAB;11.0;A
2021;54887;2998;_T;HAB;710.0;A
2021;54887;2998;M;HAB;370.0;A
2021;54887;2998;F;HAB;340.0;A
2021;54887;2999;_T;HAB;213.0;A
2021;54887;2999;M;HAB;113.0;A
2021;54887;2999;F;HAB;100.0;A
2021;54887;3019;_T;HAB;28.0;A
2021;54887;3019;M;HAB;12.0;A
2021;54887;3019;F;HAB;16.0;A
2021;54887;3000;_T;HAB;130.0;A
2021;54887;3000;M;HAB;61.0;A
2021;54887;3000;F;HAB;69.0;A
2021;54887;3001;_T;HAB;121.0;A
2021;54887;3001;M;HAB;55.0;A
2021;54887;3001;F;HAB;66.0;A
2021;54887;3002;_T;HAB;299.0;A
2021;54887;3002;M;HAB;153.0;A
2021;54887;3002;F;HAB;146.0;A
2021;54887;3015;_T;HAB;18671.0;A
2021;54887;3015;M;HAB;9024.0;A
2021;54887;3015;F;HAB;9647.0;A
2021;54887;3003;_T;HAB;7281.0;A
2021;54887;3003;M;HAB;3652.0;A
2021;54887;3003;F;HAB;3629.0;A
2021;54887;3004;_T;HAB;50.0;A
2021;54887;3004;M;HAB;23.0;A
2021;54887;3004;F;HAB;27.0;A
2021;54887;3005;_T;HAB;84.0;A
2021;54887;3005;M;HAB;46.0;A
2021;54887;3005;F;HAB;38.0;A
2021;54887;3006;_T;HAB;10458.0;A
2021;54887;3006;M;HAB;5054.0;A
2021;54887;3006;F;HAB;5404.0;A
2021;54887;3007;_T;HAB;249.0;A
2021;54887;3007;M;HAB;132.0;A
2021;54887;3007;F;HAB;117.0;A
2021;54887;3017;_T;HAB;185.0;A
2021;54887;3017;M;HAB;77.0;A
2021;54887;3017;F;HAB;108.0;A
2021;54887;3010;_T;HAB;57.0;A
2021;54887;3010;M;HAB;19.0;A
2021;54887;3010;F;HAB;38.0;A
2021;54887;3008;_T;HAB;168.0;A
2021;54887;3008;M;HAB;66.0;A
2021;54887;3008;F;HAB;102.0;A
2021;54887;3009;_T;HAB;381.0;A
2021;54887;3009;M;HAB;186.0;A
2021;54887;3009;F;HAB;195.0;A
2021;54887;3011;_T;HAB;866.0;A
2021;54887;3011;M;HAB;429.0;A
2021;54887;3011;F;HAB;437.0;A
2021;54887;3012;_T;HAB;179.0;A
2021;54887;3012;M;HAB;87.0;A
2021;54887;3012;F;HAB;92.0;A
2021;54887;ES618;_T;HAB;114936.0;A
2021;54887;ES618;M;HAB;51513.0;A
2021;54887;ES618;F;HAB;63423.0;A
2021;54887;3024;_T;HAB;123.0;A
2021;54887;3024;M;HAB;51.0;A
2021;54887;3024;F;HAB;72.0;A
2021;54887;3025;_T;HAB;40.0;A
2021;54887;3025;M;HAB;14.0;A
2021;54887;3025;F;HAB;26.0;A
2021;54887;3026;_T;HAB;104.0;A
2021;54887;3026;M;HAB;43.0;A
2021;54887;3026;F;HAB;61.0;A
2021;54887;3028;_T;HAB;3040.0;A
2021;54887;3028;M;HAB;1409.0;A
2021;54887;3028;F;HAB;1631.0;A
2021;54887;3029;_T;HAB;411.0;A
2021;54887;3029;M;HAB;179.0;A
2021;54887;3029;F;HAB;232.0;A
2021;54887;3030;_T;HAB;35.0;A
2021;54887;3030;M;HAB;13.0;A
2021;54887;3030;F;HAB;22.0;A
2021;54887;3031;_T;HAB;702.0;A
2021;54887;3031;M;HAB;337.0;A
2021;54887;3031;F;HAB;365.0;A
2021;54887;3032;_T;HAB;44.0;A
2021;54887;3032;M;HAB;19.0;A
2021;54887;3032;F;HAB;25.0;A
2021;54887;3033;_T;HAB;33.0;A
2021;54887;3033;M;HAB;12.0;A
2021;54887;3033;F;HAB;21.0;A
2021;54887;3034;_T;HAB;288.0;A
2021;54887;3034;M;HAB;125.0;A
2021;54887;3034;F;HAB;163.0;A
2021;54887;3035;_T;HAB;303.0;A
2021;54887;3035;M;HAB;130.0;A
2021;54887;3035;F;HAB;173.0;A
2021;54887;3037;_T;HAB;345.0;A
2021;54887;3037;M;HAB;179.0;A
2021;54887;3037;F;HAB;166.0;A
2021;54887;3038;_T;HAB;145.0;A
