TEMPORAL;EDAD;TERRITORIO;SEXO;RELAC_RESID_NAC;INDICATOR;OBS_VALUE;FREQ
2006;TOTAL;ES612;_T;53585;HAB;70121.0;A
2006;TOTAL;ES612;_T;53586;HAB;71108.0;A
2006;TOTAL;ES612;_T;53587;HAB;45745.0;A
2006;TOTAL;ES612;M;53588;HAB;594647.0;A
2006;TOTAL;ES612;M;53583;HAB;373292.0;A
2006;TOTAL;ES612;M;53584;HAB;129385.0;A
2006;TOTAL;ES612;M;53585;HAB;33335.0;A
2006;TOTAL;ES612;M;53586;HAB;35645.0;A
2006;TOTAL;ES612;M;53587;HAB;22990.0;A
2006;TOTAL;ES612;F;53588;HAB;599415.0;A
2006;TOTAL;ES612;F;53583;HAB;369849.0;A
2006;TOTAL;ES612;F;53584;HAB;134562.0;A
2006;TOTAL;ES612;F;53585;HAB;36786.0;A
2006;TOTAL;ES612;F;53586;HAB;35463.0;A
2006;TOTAL;ES612;F;53587;HAB;22755.0;A
2006;TOTAL;ES613;_T;53588;HAB;788287.0;A
2006;TOTAL;ES613;_T;53583;HAB;549808.0;A
2006;TOTAL;ES613;_T;53584;HAB;134853.0;A
2006;TOTAL;ES613;_T;53585;HAB;42907.0;A
2006;TOTAL;ES613;_T;53586;HAB;40512.0;A
2006;TOTAL;ES613;_T;53587;HAB;20207.0;A
2006;TOTAL;ES613;M;53588;HAB;386939.0;A
2006;TOTAL;ES613;M;53583;HAB;274785.0;A
2006;TOTAL;ES613;M;53584;HAB;62954.0;A
2006;TOTAL;ES613;M;53585;HAB;19701.0;A
2006;TOTAL;ES613;M;53586;HAB;19093.0;A
2006;TOTAL;ES613;M;53587;HAB;10406.0;A
2006;TOTAL;ES613;F;53588;HAB;401348.0;A
2006;TOTAL;ES613;F;53583;HAB;275023.0;A
2006;TOTAL;ES613;F;53584;HAB;71899.0;A
2006;TOTAL;ES613;F;53585;HAB;23206.0;A
2006;TOTAL;ES613;F;53586;HAB;21419.0;A
2006;TOTAL;ES613;F;53587;HAB;9801.0;A
2006;TOTAL;ES614;_T;53588;HAB;876184.0;A
2006;TOTAL;ES614;_T;53583;HAB;464902.0;A
2006;TOTAL;ES614;_T;53584;HAB;243610.0;A
2006;TOTAL;ES614;_T;53585;HAB;54663.0;A
2006;TOTAL;ES614;_T;53586;HAB;56545.0;A
2006;TOTAL;ES614;_T;53587;HAB;56464.0;A
2006;TOTAL;ES614;M;53588;HAB;433320.0;A
2006;TOTAL;ES614;M;53583;HAB;234386.0;A
2006;TOTAL;ES614;M;53584;HAB;117031.0;A
2006;TOTAL;ES614;M;53585;HAB;24853.0;A
2006;TOTAL;ES614;M;53586;HAB;26910.0;A
2006;TOTAL;ES614;M;53587;HAB;30140.0;A
2006;TOTAL;ES614;F;53588;HAB;442864.0;A
2006;TOTAL;ES614;F;53583;HAB;230516.0;A
2006;TOTAL;ES614;F;53584;HAB;126579.0;A
2006;TOTAL;ES614;F;53585;HAB;29810.0;A
2006;TOTAL;ES614;F;53586;HAB;29635.0;A
2006;TOTAL;ES614;F;53587;HAB;26324.0;A
2006;TOTAL;ES615;_T;53588;HAB;492174.0;A
2006;TOTAL;ES615;_T;53583;HAB;274498.0;A
2006;TOTAL;ES615;_T;53584;HAB;127041.0;A
2006;TOTAL;ES615;_T;53585;HAB;34452.0;A
2006;TOTAL;ES615;_T;53586;HAB;27007.0;A
2006;TOTAL;ES615;_T;53587;HAB;29176.0;A
2006;TOTAL;ES615;M;53588;HAB;246056.0;A
2006;TOTAL;ES615;M;53583;HAB;136759.0;A
2006;TOTAL;ES615;M;53584;HAB;62182.0;A
2006;TOTAL;ES615;M;53585;HAB;17037.0;A
2006;TOTAL;ES615;M;53586;HAB;13181.0;A
2006;TOTAL;ES615;M;53587;HAB;16897.0;A
2006;TOTAL;ES615;F;53588;HAB;246118.0;A
2006;TOTAL;ES615;F;53583;HAB;137739.0;A
2006;TOTAL;ES615;F;53584;HAB;64859.0;A
2006;TOTAL;ES615;F;53585;HAB;17415.0;A
2006;TOTAL;ES615;F;53586;HAB;13826.0;A
2006;TOTAL;ES615;F;53587;HAB;12279.0;A
2006;TOTAL;ES616;_T;53588;HAB;662751.0;A
2006;TOTAL;ES616;_T;53583;HAB;459417.0;A
2006;TOTAL;ES616;_T;53584;HAB;125565.0;A
2006;TOTAL;ES616;_T;53585;HAB;27730.0;A
2006;TOTAL;ES616;_T;53586;HAB;34210.0;A
2006;TOTAL;ES616;_T;53587;HAB;15829.0;A
2006;TOTAL;ES616;M;53588;HAB;329496.0;A
2006;TOTAL;ES616;M;53583;HAB;231322.0;A
2006;TOTAL;ES616;M;53584;HAB;59554.0;A
2006;TOTAL;ES616;M;53585;HAB;13036.0;A
2006;TOTAL;ES616;M;53586;HAB;16338.0;A
2006;TOTAL;ES616;M;53587;HAB;9246.0;A
2006;TOTAL;ES616;F;53588;HAB;333255.0;A
2006;TOTAL;ES616;F;53583;HAB;228095.0;A
2006;TOTAL;ES616;F;53584;HAB;66011.0;A
2006;TOTAL;ES616;F;53585;HAB;14694.0;A
2006;TOTAL;ES616;F;53586;HAB;17872.0;A
2006;TOTAL;ES616;F;53587;HAB;6583.0;A
2006;TOTAL;ES617;_T;53588;HAB;1491287.0;A
2006;TOTAL;ES617;_T;53583;HAB;705892.0;A
2006;TOTAL;ES617;_T;53584;HAB;300826.0;A
2006;TOTAL;ES617;_T;53585;HAB;128165.0;A
2006;TOTAL;ES617;_T;53586;HAB;116451.0;A
2006;TOTAL;ES617;_T;53587;HAB;239953.0;A
2006;TOTAL;ES617;M;53588;HAB;737508.0;A
2006;TOTAL;ES617;M;53583;HAB;352546.0;A
2006;TOTAL;ES617;M;53584;HAB;146714.0;A
2006;TOTAL;ES617;M;53585;HAB;61196.0;A
2006;TOTAL;ES617;M;53586;HAB;55753.0;A
2006;TOTAL;ES617;M;53587;HAB;121299.0;A
2006;TOTAL;ES617;F;53588;HAB;753779.0;A
2006;TOTAL;ES617;F;53583;HAB;353346.0;A
2006;TOTAL;ES617;F;53584;HAB;154112.0;A
2006;TOTAL;ES617;F;53585;HAB;66969.0;A
2006;TOTAL;ES617;F;53586;HAB;60698.0;A
2006;TOTAL;ES617;F;53587;HAB;118654.0;A
2006;TOTAL;ES618;_T;53588;HAB;1835077.0;A
2006;TOTAL;ES618;_T;53583;HAB;992244.0;A
2006;TOTAL;ES618;_T;53584;HAB;511336.0;A
2006;TOTAL;ES618;_T;53585;HAB;144626.0;A
2006;TOTAL;ES618;_T;53586;HAB;122675.0;A
2006;TOTAL;ES618;_T;53587;HAB;64196.0;A
2006;TOTAL;ES618;M;53588;HAB;900967.0;A
2006;TOTAL;ES618;M;53583;HAB;493499.0;A
2006;TOTAL;ES618;M;53584;HAB;253386.0;A
2006;TOTAL;ES618;M;53585;HAB;65726.0;A
2006;TOTAL;ES618;M;53586;HAB;57291.0;A
2006;TOTAL;ES618;M;53587;HAB;31065.0;A
2006;TOTAL;ES618;F;53588;HAB;934110.0;A
2006;TOTAL;ES618;F;53583;HAB;498745.0;A
2006;TOTAL;ES618;F;53584;HAB;257950.0;A
2006;TOTAL;ES618;F;53585;HAB;78900.0;A
2006;TOTAL;ES618;F;53586;HAB;65384.0;A
2006;TOTAL;ES618;F;53587;HAB;33131.0;A
2006;Y_LT15;ES61;_T;53588;HAB;1295316.0;A
2006;Y_LT15;ES61;_T;53583;HAB;939571.0;A
2006;Y_LT15;ES61;_T;53584;HAB;228027.0;A
2006;Y_LT15;ES61;_T;53585;HAB;30966.0;A
2006;Y_LT15;ES61;_T;53586;HAB;37414.0;A
2006;Y_LT15;ES61;_T;53587;HAB;59338.0;A
2006;Y_LT15;ES61;M;53588;HAB;666688.0;A
2006;Y_LT15;ES61;M;53583;HAB;483745.0;A
2006;Y_LT15;ES61;M;53584;HAB;117606.0;A
2006;Y_LT15;ES61;M;53585;HAB;15815.0;A
2006;Y_LT15;ES61;M;53586;HAB;19110.0;A
2006;Y_LT15;ES61;M;53587;HAB;30412.0;A
2006;Y_LT15;ES61;F;53588;HAB;628628.0;A
2006;Y_LT15;ES61;F;53583;HAB;455826.0;A
2006;Y_LT15;ES61;F;53584;HAB;110421.0;A
2006;Y_LT15;ES61;F;53585;HAB;15151.0;A
2006;Y_LT15;ES61;F;53586;HAB;18304.0;A
2006;Y_LT15;ES61;F;53587;HAB;28926.0;A
2006;Y_LT15;ES611;_T;53588;HAB;105292.0;A
2006;Y_LT15;ES611;_T;53583;HAB;65553.0;A
2006;Y_LT15;ES611;_T;53584;HAB;20943.0;A
2006;Y_LT15;ES611;_T;53585;HAB;3150.0;A
2006;Y_LT15;ES611;_T;53586;HAB;3173.0;A
2006;Y_LT15;ES611;_T;53587;HAB;12473.0;A
2006;Y_LT15;ES611;M;53588;HAB;54173.0;A
2006;Y_LT15;ES611;M;53583;HAB;33686.0;A
2006;Y_LT15;ES611;M;53584;HAB;10713.0;A
2006;Y_LT15;ES611;M;53585;HAB;1639.0;A
2006;Y_LT15;ES611;M;53586;HAB;1635.0;A
2006;Y_LT15;ES611;M;53587;HAB;6500.0;A
2006;Y_LT15;ES611;F;53588;HAB;51119.0;A
2006;Y_LT15;ES611;F;53583;HAB;31867.0;A
2006;Y_LT15;ES611;F;53584;HAB;10230.0;A
2006;Y_LT15;ES611;F;53585;HAB;1511.0;A
2006;Y_LT15;ES611;F;53586;HAB;1538.0;A
2006;Y_LT15;ES611;F;53587;HAB;5973.0;A
2006;Y_LT15;ES612;_T;53588;HAB;199178.0;A
2006;Y_LT15;ES612;_T;53583;HAB;153879.0;A
2006;Y_LT15;ES612;_T;53584;HAB;28751.0;A
2006;Y_LT15;ES612;_T;53585;HAB;4736.0;A
2006;Y_LT15;ES612;_T;53586;HAB;6383.0;A
2006;Y_LT15;ES612;_T;53587;HAB;5429.0;A
2006;Y_LT15;ES612;M;53588;HAB;102935.0;A
2006;Y_LT15;ES612;M;53583;HAB;79546.0;A
2006;Y_LT15;ES612;M;53584;HAB;15005.0;A
2006;Y_LT15;ES612;M;53585;HAB;2425.0;A
2006;Y_LT15;ES612;M;53586;HAB;3253.0;A
2006;Y_LT15;ES612;M;53587;HAB;2706.0;A
2006;Y_LT15;ES612;F;53588;HAB;96243.0;A
2006;Y_LT15;ES612;F;53583;HAB;74333.0;A
2006;Y_LT15;ES612;F;53584;HAB;13746.0;A
2006;Y_LT15;ES612;F;53585;HAB;2311.0;A
2006;Y_LT15;ES612;F;53586;HAB;3130.0;A
2006;Y_LT15;ES612;F;53587;HAB;2723.0;A
2006;Y_LT15;ES613;_T;53588;HAB;125870.0;A
2006;Y_LT15;ES613;_T;53583;HAB;108460.0;A
2006;Y_LT15;ES613;_T;53584;HAB;9805.0;A
2006;Y_LT15;ES613;_T;53585;HAB;2186.0;A
2006;Y_LT15;ES613;_T;53586;HAB;3302.0;A
2006;Y_LT15;ES613;_T;53587;HAB;2117.0;A
2006;Y_LT15;ES613;M;53588;HAB;64901.0;A
2006;Y_LT15;ES613;M;53583;HAB;56029.0;A
2006;Y_LT15;ES613;M;53584;HAB;5016.0;A
2006;Y_LT15;ES613;M;53585;HAB;1159.0;A
2006;Y_LT15;ES613;M;53586;HAB;1661.0;A
2006;Y_LT15;ES613;M;53587;HAB;1036.0;A
2006;Y_LT15;ES613;F;53588;HAB;60969.0;A
2006;Y_LT15;ES613;F;53583;HAB;52431.0;A
2006;Y_LT15;ES613;F;53584;HAB;4789.0;A
2006;Y_LT15;ES613;F;53585;HAB;1027.0;A
2006;Y_LT15;ES613;F;53586;HAB;1641.0;A
2006;Y_LT15;ES613;F;53587;HAB;1081.0;A
2006;Y_LT15;ES614;_T;53588;HAB;134965.0;A
2006;Y_LT15;ES614;_T;53583;HAB;90072.0;A
2006;Y_LT15;ES614;_T;53584;HAB;30878.0;A
2006;Y_LT15;ES614;_T;53585;HAB;3118.0;A
2006;Y_LT15;ES614;_T;53586;HAB;4959.0;A
2006;Y_LT15;ES614;_T;53587;HAB;5938.0;A
2006;Y_LT15;ES614;M;53588;HAB;69807.0;A
2006;Y_LT15;ES614;M;53583;HAB;46491.0;A
2006;Y_LT15;ES614;M;53584;HAB;16115.0;A
2006;Y_LT15;ES614;M;53585;HAB;1521.0;A
2006;Y_LT15;ES614;M;53586;HAB;2578.0;A
2006;Y_LT15;ES614;M;53587;HAB;3102.0;A
2006;Y_LT15;ES614;F;53588;HAB;65158.0;A
2006;Y_LT15;ES614;F;53583;HAB;43581.0;A
2006;Y_LT15;ES614;F;53584;HAB;14763.0;A
2006;Y_LT15;ES614;F;53585;HAB;1597.0;A
2006;Y_LT15;ES614;F;53586;HAB;2381.0;A
2006;Y_LT15;ES614;F;53587;HAB;2836.0;A
2006;Y_LT15;ES615;_T;53588;HAB;77628.0;A
2006;Y_LT15;ES615;_T;53583;HAB;55704.0;A
2006;Y_LT15;ES615;_T;53584;HAB;15052.0;A
2006;Y_LT15;ES615;_T;53585;HAB;3033.0;A
2006;Y_LT15;ES615;_T;53586;HAB;1549.0;A
2006;Y_LT15;ES615;_T;53587;HAB;2290.0;A
2006;Y_LT15;ES615;M;53588;HAB;39919.0;A
2006;Y_LT15;ES615;M;53583;HAB;28713.0;A
2006;Y_LT15;ES615;M;53584;HAB;7750.0;A
2006;Y_LT15;ES615;M;53585;HAB;1527.0;A
2006;Y_LT15;ES615;M;53586;HAB;762.0;A
2006;Y_LT15;ES615;M;53587;HAB;1167.0;A
2006;Y_LT15;ES615;F;53588;HAB;37709.0;A
2006;Y_LT15;ES615;F;53583;HAB;26991.0;A
2006;Y_LT15;ES615;F;53584;HAB;7302.0;A
2006;Y_LT15;ES615;F;53585;HAB;1506.0;A
2006;Y_LT15;ES615;F;53586;HAB;787.0;A
2006;Y_LT15;ES615;F;53587;HAB;1123.0;A
2006;Y_LT15;ES616;_T;53588;HAB;109901.0;A
2006;Y_LT15;ES616;_T;53583;HAB;88433.0;A
2006;Y_LT15;ES616;_T;53584;HAB;12762.0;A
2006;Y_LT15;ES616;_T;53585;HAB;2982.0;A
2006;Y_LT15;ES616;_T;53586;HAB;3859.0;A
2006;Y_LT15;ES616;_T;53587;HAB;1865.0;A
2006;Y_LT15;ES616;M;53588;HAB;56829.0;A
2006;Y_LT15;ES616;M;53583;HAB;45627.0;A
2006;Y_LT15;ES616;M;53584;HAB;6732.0;A
2006;Y_LT15;ES616;M;53585;HAB;1537.0;A
2006;Y_LT15;ES616;M;53586;HAB;1944.0;A
2006;Y_LT15;ES616;M;53587;HAB;989.0;A
2006;Y_LT15;ES616;F;53588;HAB;53072.0;A
2006;Y_LT15;ES616;F;53583;HAB;42806.0;A
2006;Y_LT15;ES616;F;53584;HAB;6030.0;A
2006;Y_LT15;ES616;F;53585;HAB;1445.0;A
2006;Y_LT15;ES616;F;53586;HAB;1915.0;A
2006;Y_LT15;ES616;F;53587;HAB;876.0;A
2006;Y_LT15;ES617;_T;53588;HAB;237394.0;A
2006;Y_LT15;ES617;_T;53583;HAB;163959.0;A
2006;Y_LT15;ES617;_T;53584;HAB;37326.0;A
2006;Y_LT15;ES617;_T;53585;HAB;6148.0;A
2006;Y_LT15;ES617;_T;53586;HAB;7474.0;A
2006;Y_LT15;ES617;_T;53587;HAB;22487.0;A
2006;Y_LT15;ES617;M;53588;HAB;121269.0;A
2006;Y_LT15;ES617;M;53583;HAB;83759.0;A
2006;Y_LT15;ES617;M;53584;HAB;18945.0;A
2006;Y_LT15;ES617;M;53585;HAB;3160.0;A
2006;Y_LT15;ES617;M;53586;HAB;3838.0;A
2006;Y_LT15;ES617;M;53587;HAB;11567.0;A
2006;Y_LT15;ES617;F;53588;HAB;116125.0;A
2006;Y_LT15;ES617;F;53583;HAB;80200.0;A
2006;Y_LT15;ES617;F;53584;HAB;18381.0;A
2006;Y_LT15;ES617;F;53585;HAB;2988.0;A
2006;Y_LT15;ES617;F;53586;HAB;3636.0;A
2006;Y_LT15;ES617;F;53587;HAB;10920.0;A
2006;Y_LT15;ES618;_T;53588;HAB;305088.0;A
2006;Y_LT15;ES618;_T;53583;HAB;213511.0;A
2006;Y_LT15;ES618;_T;53584;HAB;72510.0;A
2006;Y_LT15;ES618;_T;53585;HAB;5613.0;A
2006;Y_LT15;ES618;_T;53586;HAB;6715.0;A
2006;Y_LT15;ES618;_T;53587;HAB;6739.0;A
2006;Y_LT15;ES618;M;53588;HAB;156855.0;A
2006;Y_LT15;ES618;M;53583;HAB;109894.0;A
2006;Y_LT15;ES618;M;53584;HAB;37330.0;A
2006;Y_LT15;ES618;M;53585;HAB;2847.0;A
2006;Y_LT15;ES618;M;53586;HAB;3439.0;A
2006;Y_LT15;ES618;M;53587;HAB;3345.0;A
2006;Y_LT15;ES618;F;53588;HAB;148233.0;A
2006;Y_LT15;ES618;F;53583;HAB;103617.0;A
2006;Y_LT15;ES618;F;53584;HAB;35180.0;A
2006;Y_LT15;ES618;F;53585;HAB;2766.0;A
2006;Y_LT15;ES618;F;53586;HAB;3276.0;A
2006;Y_LT15;ES618;F;53587;HAB;3394.0;A
2006;Y1-4;ES61;_T;53588;HAB;420569.0;A
2006;Y1-4;ES61;_T;53583;HAB;347599.0;A
2006;Y1-4;ES61;_T;53584;HAB;47938.0;A
2006;Y1-4;ES61;_T;53585;HAB;6370.0;A
2006;Y1-4;ES61;_T;53586;HAB;8424.0;A
2006;Y1-4;ES61;_T;53587;HAB;10238.0;A
2006;Y1-4;ES61;M;53588;HAB;216556.0;A
2006;Y1-4;ES61;M;53583;HAB;179319.0;A
2006;Y1-4;ES61;M;53584;HAB;24626.0;A
2006;Y1-4;ES61;M;53585;HAB;3254.0;A
2006;Y1-4;ES61;M;53586;HAB;4361.0;A
2006;Y1-4;ES61;M;53587;HAB;4996.0;A
2006;Y1-4;ES61;F;53588;HAB;204013.0;A
2006;Y1-4;ES61;F;53583;HAB;168280.0;A
2006;Y1-4;ES61;F;53584;HAB;23312.0;A
2006;Y1-4;ES61;F;53585;HAB;3116.0;A
2006;Y1-4;ES61;F;53586;HAB;4063.0;A
2006;Y1-4;ES61;F;53587;HAB;5242.0;A
2006;Y1-4;ES611;_T;53588;HAB;34869.0;A
2006;Y1-4;ES611;_T;53583;HAB;26534.0;A
2006;Y1-4;ES611;_T;53584;HAB;5114.0;A
2006;Y1-4;ES611;_T;53585;HAB;588.0;A
2006;Y1-4;ES611;_T;53586;HAB;738.0;A
2006;Y1-4;ES611;_T;53587;HAB;1895.0;A
2006;Y1-4;ES611;M;53588;HAB;17934.0;A
2006;Y1-4;ES611;M;53583;HAB;13679.0;A
2006;Y1-4;ES611;M;53584;HAB;2598.0;A
2006;Y1-4;ES611;M;53585;HAB;311.0;A
2006;Y1-4;ES611;M;53586;HAB;382.0;A
2006;Y1-4;ES611;M;53587;HAB;964.0;A
2006;Y1-4;ES611;F;53588;HAB;16935.0;A
2006;Y1-4;ES611;F;53583;HAB;12855.0;A
2006;Y1-4;ES611;F;53584;HAB;2516.0;A
2006;Y1-4;ES611;F;53585;HAB;277.0;A
2006;Y1-4;ES611;F;53586;HAB;356.0;A
2006;Y1-4;ES611;F;53587;HAB;931.0;A
2006;Y1-4;ES612;_T;53588;HAB;66275.0;A
2006;Y1-4;ES612;_T;53583;HAB;57988.0;A
2006;Y1-4;ES612;_T;53584;HAB;4360.0;A
2006;Y1-4;ES612;_T;53585;HAB;1155.0;A
2006;Y1-4;ES612;_T;53586;HAB;1626.0;A
2006;Y1-4;ES612;_T;53587;HAB;1146.0;A
2006;Y1-4;ES612;M;53588;HAB;34069.0;A
2006;Y1-4;ES612;M;53583;HAB;29916.0;A
2006;Y1-4;ES612;M;53584;HAB;2239.0;A
2006;Y1-4;ES612;M;53585;HAB;584.0;A
2006;Y1-4;ES612;M;53586;HAB;818.0;A
2006;Y1-4;ES612;M;53587;HAB;512.0;A
2006;Y1-4;ES612;F;53588;HAB;32206.0;A
2006;Y1-4;ES612;F;53583;HAB;28072.0;A
2006;Y1-4;ES612;F;53584;HAB;2121.0;A
2006;Y1-4;ES612;F;53585;HAB;571.0;A
2006;Y1-4;ES612;F;53586;HAB;808.0;A
2006;Y1-4;ES612;F;53587;HAB;634.0;A
2006;Y1-4;ES613;_T;53588;HAB;39380.0;A
2006;Y1-4;ES613;_T;53583;HAB;36527.0;A
2006;Y1-4;ES613;_T;53584;HAB;1263.0;A
2006;Y1-4;ES613;_T;53585;HAB;462.0;A
2006;Y1-4;ES613;_T;53586;HAB;750.0;A
2006;Y1-4;ES613;_T;53587;HAB;378.0;A
2006;Y1-4;ES613;M;53588;HAB;20235.0;A
2006;Y1-4;ES613;M;53583;HAB;18811.0;A
2006;Y1-4;ES613;M;53584;HAB;636.0;A
2006;Y1-4;ES613;M;53585;HAB;250.0;A
2006;Y1-4;ES613;M;53586;HAB;371.0;A
2006;Y1-4;ES613;M;53587;HAB;167.0;A
2006;Y1-4;ES613;F;53588;HAB;19145.0;A
2006;Y1-4;ES613;F;53583;HAB;17716.0;A
2006;Y1-4;ES613;F;53584;HAB;627.0;A
2006;Y1-4;ES613;F;53585;HAB;212.0;A
2006;Y1-4;ES613;F;53586;HAB;379.0;A
2006;Y1-4;ES613;F;53587;HAB;211.0;A
2006;Y1-4;ES614;_T;53588;HAB;40806.0;A
2006;Y1-4;ES614;_T;53583;HAB;29904.0;A
2006;Y1-4;ES614;_T;53584;HAB;7980.0;A
2006;Y1-4;ES614;_T;53585;HAB;671.0;A
2006;Y1-4;ES614;_T;53586;HAB;1047.0;A
2006;Y1-4;ES614;_T;53587;HAB;1204.0;A
2006;Y1-4;ES614;M;53588;HAB;21305.0;A
2006;Y1-4;ES614;M;53583;HAB;15642.0;A
2006;Y1-4;ES614;M;53584;HAB;4168.0;A
2006;Y1-4;ES614;M;53585;HAB;331.0;A
2006;Y1-4;ES614;M;53586;HAB;558.0;A
2006;Y1-4;ES614;M;53587;HAB;606.0;A
2006;Y1-4;ES614;F;53588;HAB;19501.0;A
2006;Y1-4;ES614;F;53583;HAB;14262.0;A
2006;Y1-4;ES614;F;53584;HAB;3812.0;A
2006;Y1-4;ES614;F;53585;HAB;340.0;A
2006;Y1-4;ES614;F;53586;HAB;489.0;A
2006;Y1-4;ES614;F;53587;HAB;598.0;A
2006;Y1-4;ES615;_T;53588;HAB;25190.0;A
2006;Y1-4;ES615;_T;53583;HAB;20780.0;A
2006;Y1-4;ES615;_T;53584;HAB;2952.0;A
2006;Y1-4;ES615;_T;53585;HAB;650.0;A
2006;Y1-4;ES615;_T;53586;HAB;374.0;A
2006;Y1-4;ES615;_T;53587;HAB;434.0;A
2006;Y1-4;ES615;M;53588;HAB;12855.0;A
2006;Y1-4;ES615;M;53583;HAB;10692.0;A
2006;Y1-4;ES615;M;53584;HAB;1465.0;A
2006;Y1-4;ES615;M;53585;HAB;325.0;A
2006;Y1-4;ES615;M;53586;HAB;181.0;A
2006;Y1-4;ES615;M;53587;HAB;192.0;A
2006;Y1-4;ES615;F;53588;HAB;12335.0;A
2006;Y1-4;ES615;F;53583;HAB;10088.0;A
2006;Y1-4;ES615;F;53584;HAB;1487.0;A
2006;Y1-4;ES615;F;53585;HAB;325.0;A
2006;Y1-4;ES615;F;53586;HAB;193.0;A
2006;Y1-4;ES615;F;53587;HAB;242.0;A
2006;Y1-4;ES616;_T;53588;HAB;32166.0;A
2006;Y1-4;ES616;_T;53583;HAB;28616.0;A
2006;Y1-4;ES616;_T;53584;HAB;1844.0;A
2006;Y1-4;ES616;_T;53585;HAB;551.0;A
2006;Y1-4;ES616;_T;53586;HAB;765.0;A
2006;Y1-4;ES616;_T;53587;HAB;390.0;A
2006;Y1-4;ES616;M;53588;HAB;16703.0;A
2006;Y1-4;ES616;M;53583;HAB;14889.0;A
2006;Y1-4;ES616;M;53584;HAB;959.0;A
2006;Y1-4;ES616;M;53585;HAB;276.0;A
2006;Y1-4;ES616;M;53586;HAB;389.0;A
2006;Y1-4;ES616;M;53587;HAB;190.0;A
2006;Y1-4;ES616;F;53588;HAB;15463.0;A
2006;Y1-4;ES616;F;53583;HAB;13727.0;A
2006;Y1-4;ES616;F;53584;HAB;885.0;A
2006;Y1-4;ES616;F;53585;HAB;275.0;A
2006;Y1-4;ES616;F;53586;HAB;376.0;A
2006;Y1-4;ES616;F;53587;HAB;200.0;A
2006;Y1-4;ES617;_T;53588;HAB;79554.0;A
2006;Y1-4;ES617;_T;53583;HAB;65596.0;A
2006;Y1-4;ES617;_T;53584;HAB;7687.0;A
2006;Y1-4;ES617;_T;53585;HAB;1145.0;A
2006;Y1-4;ES617;_T;53586;HAB;1608.0;A
2006;Y1-4;ES617;_T;53587;HAB;3518.0;A
2006;Y1-4;ES617;M;53588;HAB;40973.0;A
2006;Y1-4;ES617;M;53583;HAB;33714.0;A
2006;Y1-4;ES617;M;53584;HAB;4029.0;A
2006;Y1-4;ES617;M;53585;HAB;580.0;A
2006;Y1-4;ES617;M;53586;HAB;862.0;A
2006;Y1-4;ES617;M;53587;HAB;1788.0;A
2006;Y1-4;ES617;F;53588;HAB;38581.0;A
2006;Y1-4;ES617;F;53583;HAB;31882.0;A
2006;Y1-4;ES617;F;53584;HAB;3658.0;A
2006;Y1-4;ES617;F;53585;HAB;565.0;A
2006;Y1-4;ES617;F;53586;HAB;746.0;A
2006;Y1-4;ES617;F;53587;HAB;1730.0;A
2006;Y1-4;ES618;_T;53588;HAB;102329.0;A
