TEMPORAL;EDAD;TERRITORIO;LUG_NAC_PADRON;SEXO;INDICATOR;OBS_VALUE;FREQ
2021;Y_LT15;2488;53700;F;HAB;568.0;A
2021;Y_LT15;2488;54560;_T;HAB;1125.0;A
2021;Y_LT15;2488;54560;M;HAB;578.0;A
2021;Y_LT15;2488;54560;F;HAB;547.0;A
2021;Y_LT15;2488;53809;_T;HAB;36.0;A
2021;Y_LT15;2488;53809;M;HAB;21.0;A
2021;Y_LT15;2488;53809;F;HAB;15.0;A
2021;Y_LT15;2488;53855;_T;HAB;1.0;A
2021;Y_LT15;2488;53855;F;HAB;1.0;A
2021;Y_LT15;2488;54155;_T;HAB;1076.0;A
2021;Y_LT15;2488;54155;M;HAB;550.0;A
2021;Y_LT15;2488;54155;F;HAB;526.0;A
2021;Y_LT15;2488;54344;_T;HAB;2.0;A
2021;Y_LT15;2488;54344;F;HAB;2.0;A
2021;Y_LT15;2488;54452;_T;HAB;9.0;A
2021;Y_LT15;2488;54452;M;HAB;6.0;A
2021;Y_LT15;2488;54452;F;HAB;3.0;A
2021;Y_LT15;2488;54559;_T;HAB;1.0;A
2021;Y_LT15;2488;54559;M;HAB;1.0;A
2021;Y_LT15;2488;54565;_T;HAB;40.0;A
2021;Y_LT15;2488;54565;M;HAB;19.0;A
2021;Y_LT15;2488;54565;F;HAB;21.0;A
2021;Y_LT15;2488;54887;_T;HAB;106.0;A
2021;Y_LT15;2488;54887;M;HAB;56.0;A
2021;Y_LT15;2488;54887;F;HAB;50.0;A
2021;Y_LT15;2489;54888;_T;HAB;69.0;A
2021;Y_LT15;2489;54888;M;HAB;40.0;A
2021;Y_LT15;2489;54888;F;HAB;29.0;A
2021;Y_LT15;2489;53700;_T;HAB;65.0;A
2021;Y_LT15;2489;53700;M;HAB;38.0;A
2021;Y_LT15;2489;53700;F;HAB;27.0;A
2021;Y_LT15;2489;54560;_T;HAB;61.0;A
2021;Y_LT15;2489;54560;M;HAB;36.0;A
2021;Y_LT15;2489;54560;F;HAB;25.0;A
2021;Y_LT15;2489;53809;_T;HAB;1.0;A
2021;Y_LT15;2489;53809;F;HAB;1.0;A
2021;Y_LT15;2489;53855;_T;HAB;1.0;A
2021;Y_LT15;2489;53855;F;HAB;1.0;A
2021;Y_LT15;2489;54155;_T;HAB;59.0;A
2021;Y_LT15;2489;54155;M;HAB;36.0;A
2021;Y_LT15;2489;54155;F;HAB;23.0;A
2021;Y_LT15;2489;54565;_T;HAB;4.0;A
2021;Y_LT15;2489;54565;M;HAB;2.0;A
2021;Y_LT15;2489;54565;F;HAB;2.0;A
2021;Y_LT15;2489;54887;_T;HAB;4.0;A
2021;Y_LT15;2489;54887;M;HAB;2.0;A
2021;Y_LT15;2489;54887;F;HAB;2.0;A
2021;Y_LT15;2493;54888;_T;HAB;70.0;A
2021;Y_LT15;2493;54888;M;HAB;30.0;A
2021;Y_LT15;2493;54888;F;HAB;40.0;A
2021;Y_LT15;2493;53700;_T;HAB;66.0;A
2021;Y_LT15;2493;53700;M;HAB;30.0;A
2021;Y_LT15;2493;53700;F;HAB;36.0;A
2021;Y_LT15;2493;54560;_T;HAB;64.0;A
2021;Y_LT15;2493;54560;M;HAB;29.0;A
2021;Y_LT15;2493;54560;F;HAB;35.0;A
2021;Y_LT15;2493;53809;_T;HAB;5.0;A
2021;Y_LT15;2493;53809;M;HAB;2.0;A
2021;Y_LT15;2493;53809;F;HAB;3.0;A
2021;Y_LT15;2493;54155;_T;HAB;59.0;A
2021;Y_LT15;2493;54155;M;HAB;27.0;A
2021;Y_LT15;2493;54155;F;HAB;32.0;A
2021;Y_LT15;2493;54565;_T;HAB;2.0;A
2021;Y_LT15;2493;54565;M;HAB;1.0;A
2021;Y_LT15;2493;54565;F;HAB;1.0;A
2021;Y_LT15;2493;54887;_T;HAB;4.0;A
2021;Y_LT15;2493;54887;F;HAB;4.0;A
2021;Y_LT15;2494;54888;_T;HAB;826.0;A
2021;Y_LT15;2494;54888;M;HAB;448.0;A
2021;Y_LT15;2494;54888;F;HAB;378.0;A
2021;Y_LT15;2494;53700;_T;HAB;799.0;A
2021;Y_LT15;2494;53700;M;HAB;437.0;A
2021;Y_LT15;2494;53700;F;HAB;362.0;A
2021;Y_LT15;2494;54560;_T;HAB;790.0;A
2021;Y_LT15;2494;54560;M;HAB;432.0;A
2021;Y_LT15;2494;54560;F;HAB;358.0;A
2021;Y_LT15;2494;53809;_T;HAB;1.0;A
2021;Y_LT15;2494;53809;F;HAB;1.0;A
2021;Y_LT15;2494;53855;_T;HAB;1.0;A
2021;Y_LT15;2494;53855;M;HAB;1.0;A
2021;Y_LT15;2494;53933;_T;HAB;1.0;A
2021;Y_LT15;2494;53933;F;HAB;1.0;A
2021;Y_LT15;2494;54155;_T;HAB;775.0;A
2021;Y_LT15;2494;54155;M;HAB;424.0;A
2021;Y_LT15;2494;54155;F;HAB;351.0;A
2021;Y_LT15;2494;54236;_T;HAB;4.0;A
2021;Y_LT15;2494;54236;M;HAB;1.0;A
2021;Y_LT15;2494;54236;F;HAB;3.0;A
2021;Y_LT15;2494;54344;_T;HAB;3.0;A
2021;Y_LT15;2494;54344;M;HAB;3.0;A
2021;Y_LT15;2494;54452;_T;HAB;4.0;A
2021;Y_LT15;2494;54452;M;HAB;3.0;A
2021;Y_LT15;2494;54452;F;HAB;1.0;A
2021;Y_LT15;2494;54559;_T;HAB;1.0;A
2021;Y_LT15;2494;54559;F;HAB;1.0;A
2021;Y_LT15;2494;54565;_T;HAB;9.0;A
2021;Y_LT15;2494;54565;M;HAB;5.0;A
2021;Y_LT15;2494;54565;F;HAB;4.0;A
2021;Y_LT15;2494;54887;_T;HAB;27.0;A
2021;Y_LT15;2494;54887;M;HAB;11.0;A
2021;Y_LT15;2494;54887;F;HAB;16.0;A
2021;Y_LT15;2495;54888;_T;HAB;230.0;A
2021;Y_LT15;2495;54888;M;HAB;112.0;A
2021;Y_LT15;2495;54888;F;HAB;118.0;A
2021;Y_LT15;2495;53700;_T;HAB;219.0;A
2021;Y_LT15;2495;53700;M;HAB;106.0;A
2021;Y_LT15;2495;53700;F;HAB;113.0;A
2021;Y_LT15;2495;54560;_T;HAB;217.0;A
2021;Y_LT15;2495;54560;M;HAB;104.0;A
2021;Y_LT15;2495;54560;F;HAB;113.0;A
2021;Y_LT15;2495;53933;_T;HAB;11.0;A
2021;Y_LT15;2495;53933;M;HAB;7.0;A
2021;Y_LT15;2495;53933;F;HAB;4.0;A
2021;Y_LT15;2495;54155;_T;HAB;203.0;A
2021;Y_LT15;2495;54155;M;HAB;96.0;A
2021;Y_LT15;2495;54155;F;HAB;107.0;A
2021;Y_LT15;2495;54452;_T;HAB;3.0;A
2021;Y_LT15;2495;54452;M;HAB;1.0;A
2021;Y_LT15;2495;54452;F;HAB;2.0;A
2021;Y_LT15;2495;54565;_T;HAB;2.0;A
2021;Y_LT15;2495;54565;M;HAB;2.0;A
2021;Y_LT15;2495;54887;_T;HAB;11.0;A
2021;Y_LT15;2495;54887;M;HAB;6.0;A
2021;Y_LT15;2495;54887;F;HAB;5.0;A
2021;Y_LT15;2496;54888;_T;HAB;794.0;A
2021;Y_LT15;2496;54888;M;HAB;416.0;A
2021;Y_LT15;2496;54888;F;HAB;378.0;A
2021;Y_LT15;2496;53700;_T;HAB;683.0;A
2021;Y_LT15;2496;53700;M;HAB;354.0;A
2021;Y_LT15;2496;53700;F;HAB;329.0;A
2021;Y_LT15;2496;54560;_T;HAB;668.0;A
2021;Y_LT15;2496;54560;M;HAB;346.0;A
2021;Y_LT15;2496;54560;F;HAB;322.0;A
2021;Y_LT15;2496;53809;_T;HAB;7.0;A
2021;Y_LT15;2496;53809;M;HAB;4.0;A
2021;Y_LT15;2496;53809;F;HAB;3.0;A
2021;Y_LT15;2496;54155;_T;HAB;646.0;A
2021;Y_LT15;2496;54155;M;HAB;335.0;A
2021;Y_LT15;2496;54155;F;HAB;311.0;A
2021;Y_LT15;2496;54344;_T;HAB;3.0;A
2021;Y_LT15;2496;54344;F;HAB;3.0;A
2021;Y_LT15;2496;54452;_T;HAB;12.0;A
2021;Y_LT15;2496;54452;M;HAB;7.0;A
2021;Y_LT15;2496;54452;F;HAB;5.0;A
2021;Y_LT15;2496;54565;_T;HAB;15.0;A
2021;Y_LT15;2496;54565;M;HAB;8.0;A
2021;Y_LT15;2496;54565;F;HAB;7.0;A
2021;Y_LT15;2496;54887;_T;HAB;111.0;A
2021;Y_LT15;2496;54887;M;HAB;62.0;A
2021;Y_LT15;2496;54887;F;HAB;49.0;A
2021;Y_LT15;2497;54888;_T;HAB;2046.0;A
2021;Y_LT15;2497;54888;M;HAB;1045.0;A
2021;Y_LT15;2497;54888;F;HAB;1001.0;A
2021;Y_LT15;2497;53700;_T;HAB;1991.0;A
2021;Y_LT15;2497;53700;M;HAB;1019.0;A
2021;Y_LT15;2497;53700;F;HAB;972.0;A
2021;Y_LT15;2497;54560;_T;HAB;1939.0;A
2021;Y_LT15;2497;54560;M;HAB;992.0;A
2021;Y_LT15;2497;54560;F;HAB;947.0;A
2021;Y_LT15;2497;53809;_T;HAB;16.0;A
2021;Y_LT15;2497;53809;M;HAB;7.0;A
2021;Y_LT15;2497;53809;F;HAB;9.0;A
2021;Y_LT15;2497;53855;_T;HAB;6.0;A
2021;Y_LT15;2497;53855;M;HAB;2.0;A
2021;Y_LT15;2497;53855;F;HAB;4.0;A
2021;Y_LT15;2497;53933;_T;HAB;3.0;A
2021;Y_LT15;2497;53933;M;HAB;1.0;A
2021;Y_LT15;2497;53933;F;HAB;2.0;A
2021;Y_LT15;2497;54155;_T;HAB;1881.0;A
2021;Y_LT15;2497;54155;M;HAB;965.0;A
2021;Y_LT15;2497;54155;F;HAB;916.0;A
2021;Y_LT15;2497;54236;_T;HAB;3.0;A
2021;Y_LT15;2497;54236;M;HAB;2.0;A
2021;Y_LT15;2497;54236;F;HAB;1.0;A
2021;Y_LT15;2497;54344;_T;HAB;7.0;A
2021;Y_LT15;2497;54344;M;HAB;3.0;A
2021;Y_LT15;2497;54344;F;HAB;4.0;A
2021;Y_LT15;2497;54452;_T;HAB;20.0;A
2021;Y_LT15;2497;54452;M;HAB;9.0;A
2021;Y_LT15;2497;54452;F;HAB;11.0;A
2021;Y_LT15;2497;54559;_T;HAB;3.0;A
2021;Y_LT15;2497;54559;M;HAB;3.0;A
2021;Y_LT15;2497;54565;_T;HAB;52.0;A
2021;Y_LT15;2497;54565;M;HAB;27.0;A
2021;Y_LT15;2497;54565;F;HAB;25.0;A
2021;Y_LT15;2497;54887;_T;HAB;55.0;A
2021;Y_LT15;2497;54887;M;HAB;26.0;A
2021;Y_LT15;2497;54887;F;HAB;29.0;A
2021;Y_LT15;2498;54888;_T;HAB;49.0;A
2021;Y_LT15;2498;54888;M;HAB;21.0;A
2021;Y_LT15;2498;54888;F;HAB;28.0;A
2021;Y_LT15;2498;53700;_T;HAB;49.0;A
2021;Y_LT15;2498;53700;M;HAB;21.0;A
2021;Y_LT15;2498;53700;F;HAB;28.0;A
2021;Y_LT15;2498;54560;_T;HAB;47.0;A
2021;Y_LT15;2498;54560;M;HAB;19.0;A
2021;Y_LT15;2498;54560;F;HAB;28.0;A
2021;Y_LT15;2498;54155;_T;HAB;46.0;A
2021;Y_LT15;2498;54155;M;HAB;18.0;A
2021;Y_LT15;2498;54155;F;HAB;28.0;A
2021;Y_LT15;2498;54344;_T;HAB;1.0;A
2021;Y_LT15;2498;54344;M;HAB;1.0;A
2021;Y_LT15;2498;54565;_T;HAB;2.0;A
2021;Y_LT15;2498;54565;M;HAB;2.0;A
2021;Y_LT15;2499;54888;_T;HAB;20.0;A
2021;Y_LT15;2499;54888;M;HAB;9.0;A
2021;Y_LT15;2499;54888;F;HAB;11.0;A
2021;Y_LT15;2499;53700;_T;HAB;20.0;A
2021;Y_LT15;2499;53700;M;HAB;9.0;A
2021;Y_LT15;2499;53700;F;HAB;11.0;A
2021;Y_LT15;2499;54560;_T;HAB;19.0;A
2021;Y_LT15;2499;54560;M;HAB;9.0;A
2021;Y_LT15;2499;54560;F;HAB;10.0;A
2021;Y_LT15;2499;53809;_T;HAB;1.0;A
2021;Y_LT15;2499;53809;M;HAB;1.0;A
2021;Y_LT15;2499;54155;_T;HAB;18.0;A
2021;Y_LT15;2499;54155;M;HAB;8.0;A
2021;Y_LT15;2499;54155;F;HAB;10.0;A
2021;Y_LT15;2499;54565;_T;HAB;1.0;A
2021;Y_LT15;2499;54565;F;HAB;1.0;A
2021;Y_LT15;2500;54888;_T;HAB;3698.0;A
2021;Y_LT15;2500;54888;M;HAB;1944.0;A
2021;Y_LT15;2500;54888;F;HAB;1754.0;A
2021;Y_LT15;2500;53700;_T;HAB;3388.0;A
2021;Y_LT15;2500;53700;M;HAB;1793.0;A
2021;Y_LT15;2500;53700;F;HAB;1595.0;A
2021;Y_LT15;2500;54560;_T;HAB;3285.0;A
2021;Y_LT15;2500;54560;M;HAB;1746.0;A
2021;Y_LT15;2500;54560;F;HAB;1539.0;A
2021;Y_LT15;2500;53809;_T;HAB;20.0;A
2021;Y_LT15;2500;53809;M;HAB;11.0;A
2021;Y_LT15;2500;53809;F;HAB;9.0;A
2021;Y_LT15;2500;53855;_T;HAB;13.0;A
2021;Y_LT15;2500;53855;M;HAB;8.0;A
2021;Y_LT15;2500;53855;F;HAB;5.0;A
2021;Y_LT15;2500;53933;_T;HAB;5.0;A
2021;Y_LT15;2500;53933;M;HAB;2.0;A
2021;Y_LT15;2500;53933;F;HAB;3.0;A
2021;Y_LT15;2500;54155;_T;HAB;3171.0;A
2021;Y_LT15;2500;54155;M;HAB;1685.0;A
2021;Y_LT15;2500;54155;F;HAB;1486.0;A
2021;Y_LT15;2500;54236;_T;HAB;1.0;A
2021;Y_LT15;2500;54236;F;HAB;1.0;A
2021;Y_LT15;2500;54344;_T;HAB;19.0;A
2021;Y_LT15;2500;54344;M;HAB;10.0;A
2021;Y_LT15;2500;54344;F;HAB;9.0;A
2021;Y_LT15;2500;54452;_T;HAB;49.0;A
2021;Y_LT15;2500;54452;M;HAB;24.0;A
2021;Y_LT15;2500;54452;F;HAB;25.0;A
2021;Y_LT15;2500;54559;_T;HAB;7.0;A
2021;Y_LT15;2500;54559;M;HAB;6.0;A
2021;Y_LT15;2500;54559;F;HAB;1.0;A
2021;Y_LT15;2500;54565;_T;HAB;103.0;A
2021;Y_LT15;2500;54565;M;HAB;47.0;A
2021;Y_LT15;2500;54565;F;HAB;56.0;A
2021;Y_LT15;2500;54887;_T;HAB;310.0;A
2021;Y_LT15;2500;54887;M;HAB;151.0;A
2021;Y_LT15;2500;54887;F;HAB;159.0;A
2021;Y_LT15;2699;54888;_T;HAB;68.0;A
2021;Y_LT15;2699;54888;M;HAB;34.0;A
2021;Y_LT15;2699;54888;F;HAB;34.0;A
2021;Y_LT15;2699;53700;_T;HAB;64.0;A
2021;Y_LT15;2699;53700;M;HAB;32.0;A
2021;Y_LT15;2699;53700;F;HAB;32.0;A
2021;Y_LT15;2699;54560;_T;HAB;60.0;A
2021;Y_LT15;2699;54560;M;HAB;30.0;A
2021;Y_LT15;2699;54560;F;HAB;30.0;A
2021;Y_LT15;2699;53809;_T;HAB;6.0;A
2021;Y_LT15;2699;53809;M;HAB;2.0;A
2021;Y_LT15;2699;53809;F;HAB;4.0;A
2021;Y_LT15;2699;54155;_T;HAB;54.0;A
2021;Y_LT15;2699;54155;M;HAB;28.0;A
2021;Y_LT15;2699;54155;F;HAB;26.0;A
2021;Y_LT15;2699;54565;_T;HAB;4.0;A
2021;Y_LT15;2699;54565;M;HAB;2.0;A
2021;Y_LT15;2699;54565;F;HAB;2.0;A
2021;Y_LT15;2699;54887;_T;HAB;4.0;A
2021;Y_LT15;2699;54887;M;HAB;2.0;A
2021;Y_LT15;2699;54887;F;HAB;2.0;A
2021;Y_LT15;2501;54888;_T;HAB;40.0;A
2021;Y_LT15;2501;54888;M;HAB;21.0;A
2021;Y_LT15;2501;54888;F;HAB;19.0;A
2021;Y_LT15;2501;53700;_T;HAB;38.0;A
2021;Y_LT15;2501;53700;M;HAB;20.0;A
2021;Y_LT15;2501;53700;F;HAB;18.0;A
2021;Y_LT15;2501;54560;_T;HAB;34.0;A
2021;Y_LT15;2501;54560;M;HAB;18.0;A
2021;Y_LT15;2501;54560;F;HAB;16.0;A
2021;Y_LT15;2501;53809;_T;HAB;2.0;A
2021;Y_LT15;2501;53809;M;HAB;2.0;A
2021;Y_LT15;2501;54155;_T;HAB;32.0;A
2021;Y_LT15;2501;54155;M;HAB;16.0;A
2021;Y_LT15;2501;54155;F;HAB;16.0;A
2021;Y_LT15;2501;54565;_T;HAB;4.0;A
2021;Y_LT15;2501;54565;M;HAB;2.0;A
2021;Y_LT15;2501;54565;F;HAB;2.0;A
2021;Y_LT15;2501;54887;_T;HAB;2.0;A
2021;Y_LT15;2501;54887;M;HAB;1.0;A
2021;Y_LT15;2501;54887;F;HAB;1.0;A
2021;Y_LT15;2503;54888;_T;HAB;52.0;A
2021;Y_LT15;2503;54888;M;HAB;21.0;A
2021;Y_LT15;2503;54888;F;HAB;31.0;A
2021;Y_LT15;2503;53700;_T;HAB;52.0;A
2021;Y_LT15;2503;53700;M;HAB;21.0;A
2021;Y_LT15;2503;53700;F;HAB;31.0;A
2021;Y_LT15;2503;54560;_T;HAB;51.0;A
2021;Y_LT15;2503;54560;M;HAB;21.0;A
2021;Y_LT15;2503;54560;F;HAB;30.0;A
2021;Y_LT15;2503;53809;_T;HAB;2.0;A
2021;Y_LT15;2503;53809;M;HAB;1.0;A
2021;Y_LT15;2503;53809;F;HAB;1.0;A
2021;Y_LT15;2503;54155;_T;HAB;46.0;A
2021;Y_LT15;2503;54155;M;HAB;19.0;A
2021;Y_LT15;2503;54155;F;HAB;27.0;A
2021;Y_LT15;2503;54236;_T;HAB;2.0;A
2021;Y_LT15;2503;54236;F;HAB;2.0;A
2021;Y_LT15;2503;54452;_T;HAB;1.0;A
2021;Y_LT15;2503;54452;M;HAB;1.0;A
2021;Y_LT15;2503;54565;_T;HAB;1.0;A
2021;Y_LT15;2503;54565;F;HAB;1.0;A
2021;Y_LT15;2504;54888;_T;HAB;4145.0;A
2021;Y_LT15;2504;54888;M;HAB;2153.0;A
2021;Y_LT15;2504;54888;F;HAB;1992.0;A
2021;Y_LT15;2504;53700;_T;HAB;3891.0;A
2021;Y_LT15;2504;53700;M;HAB;2011.0;A
2021;Y_LT15;2504;53700;F;HAB;1880.0;A
2021;Y_LT15;2504;54560;_T;HAB;3729.0;A
2021;Y_LT15;2504;54560;M;HAB;1929.0;A
2021;Y_LT15;2504;54560;F;HAB;1800.0;A
2021;Y_LT15;2504;53809;_T;HAB;44.0;A
2021;Y_LT15;2504;53809;M;HAB;23.0;A
2021;Y_LT15;2504;53809;F;HAB;21.0;A
2021;Y_LT15;2504;53855;_T;HAB;9.0;A
2021;Y_LT15;2504;53855;M;HAB;3.0;A
2021;Y_LT15;2504;53855;F;HAB;6.0;A
2021;Y_LT15;2504;53933;_T;HAB;7.0;A
2021;Y_LT15;2504;53933;M;HAB;4.0;A
2021;Y_LT15;2504;53933;F;HAB;3.0;A
2021;Y_LT15;2504;54155;_T;HAB;3564.0;A
2021;Y_LT15;2504;54155;M;HAB;1855.0;A
2021;Y_LT15;2504;54155;F;HAB;1709.0;A
2021;Y_LT15;2504;54236;_T;HAB;6.0;A
2021;Y_LT15;2504;54236;M;HAB;4.0;A
2021;Y_LT15;2504;54236;F;HAB;2.0;A
2021;Y_LT15;2504;54344;_T;HAB;33.0;A
2021;Y_LT15;2504;54344;M;HAB;15.0;A
2021;Y_LT15;2504;54344;F;HAB;18.0;A
2021;Y_LT15;2504;54452;_T;HAB;42.0;A
2021;Y_LT15;2504;54452;M;HAB;13.0;A
2021;Y_LT15;2504;54452;F;HAB;29.0;A
2021;Y_LT15;2504;54559;_T;HAB;24.0;A
2021;Y_LT15;2504;54559;M;HAB;12.0;A
2021;Y_LT15;2504;54559;F;HAB;12.0;A
2021;Y_LT15;2504;54565;_T;HAB;162.0;A
2021;Y_LT15;2504;54565;M;HAB;82.0;A
2021;Y_LT15;2504;54565;F;HAB;80.0;A
2021;Y_LT15;2504;54887;_T;HAB;254.0;A
2021;Y_LT15;2504;54887;M;HAB;142.0;A
2021;Y_LT15;2504;54887;F;HAB;112.0;A
2021;Y_LT15;2505;54888;_T;HAB;3945.0;A
2021;Y_LT15;2505;54888;M;HAB;2040.0;A
2021;Y_LT15;2505;54888;F;HAB;1905.0;A
2021;Y_LT15;2505;53700;_T;HAB;3841.0;A
2021;Y_LT15;2505;53700;M;HAB;1984.0;A
2021;Y_LT15;2505;53700;F;HAB;1857.0;A
2021;Y_LT15;2505;54560;_T;HAB;3758.0;A
2021;Y_LT15;2505;54560;M;HAB;1951.0;A
2021;Y_LT15;2505;54560;F;HAB;1807.0;A
2021;Y_LT15;2505;53809;_T;HAB;10.0;A
2021;Y_LT15;2505;53809;M;HAB;6.0;A
2021;Y_LT15;2505;53809;F;HAB;4.0;A
2021;Y_LT15;2505;53855;_T;HAB;7.0;A
2021;Y_LT15;2505;53855;M;HAB;5.0;A
2021;Y_LT15;2505;53855;F;HAB;2.0;A
2021;Y_LT15;2505;53933;_T;HAB;10.0;A
2021;Y_LT15;2505;53933;M;HAB;7.0;A
2021;Y_LT15;2505;53933;F;HAB;3.0;A
2021;Y_LT15;2505;54155;_T;HAB;3675.0;A
2021;Y_LT15;2505;54155;M;HAB;1904.0;A
2021;Y_LT15;2505;54155;F;HAB;1771.0;A
2021;Y_LT15;2505;54236;_T;HAB;3.0;A
2021;Y_LT15;2505;54236;M;HAB;3.0;A
2021;Y_LT15;2505;54344;_T;HAB;29.0;A
2021;Y_LT15;2505;54344;M;HAB;18.0;A
2021;Y_LT15;2505;54344;F;HAB;11.0;A
2021;Y_LT15;2505;54452;_T;HAB;18.0;A
2021;Y_LT15;2505;54452;M;HAB;6.0;A
2021;Y_LT15;2505;54452;F;HAB;12.0;A
2021;Y_LT15;2505;54559;_T;HAB;6.0;A
2021;Y_LT15;2505;54559;M;HAB;2.0;A
2021;Y_LT15;2505;54559;F;HAB;4.0;A
2021;Y_LT15;2505;54565;_T;HAB;83.0;A
2021;Y_LT15;2505;54565;M;HAB;33.0;A
2021;Y_LT15;2505;54565;F;HAB;50.0;A
2021;Y_LT15;2505;54887;_T;HAB;104.0;A
2021;Y_LT15;2505;54887;M;HAB;56.0;A
2021;Y_LT15;2505;54887;F;HAB;48.0;A
2021;Y_LT15;2506;54888;_T;HAB;3078.0;A
2021;Y_LT15;2506;54888;M;HAB;1613.0;A
2021;Y_LT15;2506;54888;F;HAB;1465.0;A
2021;Y_LT15;2506;53700;_T;HAB;2953.0;A
2021;Y_LT15;2506;53700;M;HAB;1552.0;A
2021;Y_LT15;2506;53700;F;HAB;1401.0;A
2021;Y_LT15;2506;54560;_T;HAB;2834.0;A
2021;Y_LT15;2506;54560;M;HAB;1489.0;A
2021;Y_LT15;2506;54560;F;HAB;1345.0;A
2021;Y_LT15;2506;53809;_T;HAB;50.0;A
2021;Y_LT15;2506;53809;M;HAB;27.0;A
2021;Y_LT15;2506;53809;F;HAB;23.0;A
2021;Y_LT15;2506;53855;_T;HAB;5.0;A
2021;Y_LT15;2506;53855;M;HAB;1.0;A
2021;Y_LT15;2506;53855;F;HAB;4.0;A
2021;Y_LT15;2506;53933;_T;HAB;1.0;A
2021;Y_LT15;2506;53933;M;HAB;1.0;A
2021;Y_LT15;2506;54155;_T;HAB;2751.0;A
2021;Y_LT15;2506;54155;M;HAB;1446.0;A
2021;Y_LT15;2506;54155;F;HAB;1305.0;A
2021;Y_LT15;2506;54236;_T;HAB;1.0;A
2021;Y_LT15;2506;54236;F;HAB;1.0;A
2021;Y_LT15;2506;54344;_T;HAB;13.0;A
2021;Y_LT15;2506;54344;M;HAB;6.0;A
2021;Y_LT15;2506;54344;F;HAB;7.0;A
2021;Y_LT15;2506;54452;_T;HAB;8.0;A
2021;Y_LT15;2506;54452;M;HAB;4.0;A
2021;Y_LT15;2506;54452;F;HAB;4.0;A
2021;Y_LT15;2506;54559;_T;HAB;5.0;A
2021;Y_LT15;2506;54559;M;HAB;4.0;A
2021;Y_LT15;2506;54559;F;HAB;1.0;A
2021;Y_LT15;2506;54565;_T;HAB;119.0;A
2021;Y_LT15;2506;54565;M;HAB;63.0;A
2021;Y_LT15;2506;54565;F;HAB;56.0;A
2021;Y_LT15;2506;54887;_T;HAB;125.0;A
2021;Y_LT15;2506;54887;M;HAB;61.0;A
2021;Y_LT15;2506;54887;F;HAB;64.0;A
2021;Y_LT15;2507;54888;_T;HAB;120.0;A
2021;Y_LT15;2507;54888;M;HAB;61.0;A
2021;Y_LT15;2507;54888;F;HAB;59.0;A
2021;Y_LT15;2507;53700;_T;HAB;115.0;A
2021;Y_LT15;2507;53700;M;HAB;58.0;A
2021;Y_LT15;2507;53700;F;HAB;57.0;A
2021;Y_LT15;2507;54560;_T;HAB;114.0;A
2021;Y_LT15;2507;54560;M;HAB;58.0;A
2021;Y_LT15;2507;54560;F;HAB;56.0;A
2021;Y_LT15;2507;54155;_T;HAB;114.0;A
2021;Y_LT15;2507;54155;M;HAB;58.0;A
2021;Y_LT15;2507;54155;F;HAB;56.0;A
2021;Y_LT15;2507;54565;_T;HAB;1.0;A
2021;Y_LT15;2507;54565;F;HAB;1.0;A
2021;Y_LT15;2507;54887;_T;HAB;5.0;A
2021;Y_LT15;2507;54887;M;HAB;3.0;A
2021;Y_LT15;2507;54887;F;HAB;2.0;A
2021;Y_LT15;2508;54888;_T;HAB;38.0;A
2021;Y_LT15;2508;54888;M;HAB;17.0;A
2021;Y_LT15;2508;54888;F;HAB;21.0;A
2021;Y_LT15;2508;53700;_T;HAB;38.0;A
2021;Y_LT15;2508;53700;M;HAB;17.0;A
2021;Y_LT15;2508;53700;F;HAB;21.0;A
2021;Y_LT15;2508;54560;_T;HAB;36.0;A
2021;Y_LT15;2508;54560;M;HAB;16.0;A
2021;Y_LT15;2508;54560;F;HAB;20.0;A
2021;Y_LT15;2508;54155;_T;HAB;36.0;A
2021;Y_LT15;2508;54155;M;HAB;16.0;A
2021;Y_LT15;2508;54155;F;HAB;20.0;A
2021;Y_LT15;2508;54565;_T;HAB;2.0;A
2021;Y_LT15;2508;54565;M;HAB;1.0;A
2021;Y_LT15;2508;54565;F;HAB;1.0;A
2021;Y_LT15;2511;54888;_T;HAB;599.0;A
2021;Y_LT15;2511;54888;M;HAB;299.0;A
2021;Y_LT15;2511;54888;F;HAB;300.0;A
2021;Y_LT15;2511;53700;_T;HAB;586.0;A
2021;Y_LT15;2511;53700;M;HAB;295.0;A
2021;Y_LT15;2511;53700;F;HAB;291.0;A
2021;Y_LT15;2511;54560;_T;HAB;568.0;A
2021;Y_LT15;2511;54560;M;HAB;286.0;A
2021;Y_LT15;2511;54560;F;HAB;282.0;A
2021;Y_LT15;2511;53809;_T;HAB;7.0;A
2021;Y_LT15;2511;53809;M;HAB;3.0;A
2021;Y_LT15;2511;53809;F;HAB;4.0;A
2021;Y_LT15;2511;54155;_T;HAB;557.0;A
2021;Y_LT15;2511;54155;M;HAB;281.0;A
2021;Y_LT15;2511;54155;F;HAB;276.0;A
2021;Y_LT15;2511;54344;_T;HAB;3.0;A
2021;Y_LT15;2511;54344;M;HAB;2.0;A
2021;Y_LT15;2511;54344;F;HAB;1.0;A
2021;Y_LT15;2511;54452;_T;HAB;1.0;A
2021;Y_LT15;2511;54452;F;HAB;1.0;A
2021;Y_LT15;2511;54565;_T;HAB;18.0;A
2021;Y_LT15;2511;54565;M;HAB;9.0;A
2021;Y_LT15;2511;54565;F;HAB;9.0;A
