TEMPORAL;SEXO;EDAD;CNED2014;NIVEL;RELACTIVIDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2016;_T;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;23.551273280705935;M
2016;_T;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;15.57534985728303;M
2016;_T;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;24.970999898287783;M
2016;_T;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;61.99391296506833;M
2016;_T;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;45.538497106670874;M
2016;_T;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;33.02185234193457;M
2016;_T;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;20.988896322775787;M
2016;_T;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;12.215564809152967;M
2016;_T;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;26.706933713108782;M
2016;_T;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;44.163531883654414;M
2016;_T;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;37.48641571843378;M
2016;_T;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;27.552571502897628;M
2016;_T;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;14.478992707977662;M
2016;_T;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;8.649320159615232;M
2016;_T;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;23.03193134898335;M
2016;_T;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;49.2722517605604;M
2016;_T;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;42.97021209704658;M
2016;_T;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;35.552755658328635;M
2016;_T;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;26.173829261449416;M
2016;_T;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;17.657270626639484;M
2016;_T;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;28.889350620725036;M
2017;M;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;66.00300371396526;M
2017;M;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;51.46086393615972;M
2017;M;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;42.04160360309197;M
2017;M;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;35.82786435922023;M
2017;M;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;48.810206150204685;M
2017;M;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;41.60036521536028;M
2017;M;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;41.18367702128209;M
2017;M;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;30.524982276766043;M
2017;M;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;24.086043946820055;M
2017;M;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;19.530359315441647;M
2017;M;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;27.359582792790892;M
2017;M;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;5.153260562369242;M
2017;M;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;33.847999227929506;M
2017;M;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;23.175710883892865;M
2017;M;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;14.00673936160298;M
2017;M;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;9.078858814982981;M
2017;M;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;17.17525993507609;M
2017;M;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;37.66856679158936;M
2017;M;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;39.329404040013905;M
2017;M;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;23.410171527816487;M
2017;M;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;15.438495445599997;M
2017;M;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;6.80044949297651;M
2017;M;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;19.364685606052642;M
2017;M;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;38.71343574042056;M
2017;M;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;36.467078140419474;M
2017;M;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;23.25565169442136;M
2017;M;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;19.533734147361116;M
2017;M;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;6.492270056311865;M
2017;M;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;21.70697383307882;M
2017;M;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;30.343486632678342;M
2017;M;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;39.74992513362759;M
2017;M;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;27.476690771926265;M
2017;M;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;19.976850404760214;M
2017;M;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;11.094381077190455;M
2017;M;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;22.940164148527327;M
2017;F;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;59.990894352787905;M
2017;F;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;56.9590342109024;M
2017;F;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;48.10181558736087;M
2017;F;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;36.88365667592685;M
2017;F;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;49.34027806030825;M
2017;F;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;18.072819294965726;M
2017;F;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;46.590155168858466;M
2017;F;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;39.50887009902688;M
2017;F;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;27.46008091310767;M
2017;F;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;24.263287372332837;M
2017;F;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;30.68744652545867;M
2017;F;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;34.07686356091907;M
2017;F;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;40.5246513882875;M
2017;F;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;36.6458450407362;M
2017;F;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;27.64714987866597;M
2017;F;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;15.269092028229576;M
2017;F;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;25.642856098912798;M
2017;F;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;39.99157976280192;M
2017;F;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;46.266624919237664;M
2017;F;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;36.172965860809306;M
2017;F;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;23.215791895165378;M
2017;F;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;13.25960203578796;M
2017;F;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;27.278985824185103;M
2017;F;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;72.45971309781253;M
2017;F;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;35.14892926787609;M
2017;F;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;32.34182141504819;M
2017;F;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;16.504232475882414;M
2017;F;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;9.148873277349026;M
2017;F;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;23.356719948834222;M
2017;F;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;43.609617751386324;M
2017;F;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;42.84442452373507;M
2017;F;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;38.217508636244304;M
2017;F;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;27.286657107429857;M
2017;F;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;17.695861723286978;M
2017;F;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;28.643962707644594;M
2017;_T;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;63.96872708245927;M
2017;_T;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;53.50125665117908;M
2017;_T;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;44.99695661538743;M
2017;_T;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;36.489927331345754;M
2017;_T;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;49.04742774666609;M
2017;_T;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;29.786487289349527;M
2017;_T;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;43.06276974901858;M
2017;_T;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;33.9949627112863;M
2017;_T;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;25.70426375318838;M
2017;_T;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;22.328605514806434;M
2017;_T;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;28.937659190843984;M
2017;_T;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;18.389591538301055;M
2017;_T;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;36.30928593868466;M
2017;_T;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;28.74881045691834;M
2017;_T;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;20.106987368983905;M
2017;_T;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;12.374341392105581;M
2017;_T;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;21.098701924094623;M
2017;_T;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;38.736805504197115;M
2017;_T;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;42.073126491496204;M
2017;_T;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;28.692255292711582;M
2017;_T;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;19.155629913383653;M
2017;_T;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;9.828141531648896;M
2017;_T;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;22.853993855979198;M
2017;_T;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;51.28612206662005;M
2017;_T;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;35.98808714946383;M
2017;_T;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;26.770378533629135;M
2017;_T;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;18.196046885201557;M
2017;_T;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;7.656158025768092;M
2017;_T;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;22.375317273577107;M
2017;_T;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;36.15898657737762;M
2017;_T;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;40.89103599932397;M
2017;_T;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;31.77972223652184;M
2017;_T;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;23.37965003470133;M
2017;_T;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;14.548731755260889;M
2017;_T;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;25.50840010391415;M
2018;M;Y15-29;61285;46593;48939;ES61;TASA_DE_PARO;100.0;M
2018;M;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;66.65254201335703;M
2018;M;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;48.65623994857495;M
2018;M;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;40.891673452593004;M
2018;M;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;38.341121286991;M
2018;M;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;46.891249419278665;M
2018;M;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;57.72062583086205;M
2018;M;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;34.49266645667475;M
2018;M;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;27.032550488024693;M
2018;M;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;23.30600677948902;M
2018;M;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;18.252126713090856;M
2018;M;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;24.487184259941177;M
2018;M;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;31.037026586667295;M
2018;M;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;17.877347061772657;M
2018;M;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;12.15923233237069;M
2018;M;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;6.512383896257223;M
2018;M;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;13.578133904906654;M
2018;M;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;37.94306414511339;M
2018;M;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;34.52268805392602;M
2018;M;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;19.081804764591837;M
2018;M;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;12.494758357416103;M
2018;M;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;6.841057815250906;M
2018;M;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;16.030661526322664;M
2018;M;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;34.089299309219584;M
2018;M;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;31.995206024832655;M
2018;M;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;21.397442426070214;M
2018;M;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;15.379421058403484;M
2018;M;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;6.4781285979752345;M
2018;M;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;18.94606774532602;M
2018;M;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;33.63339369575332;M
2018;M;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;35.04474190831422;M
2018;M;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;23.44340998374588;M
2018;M;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;17.756082936944544;M
2018;M;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;10.124829085709765;M
2018;M;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;19.756293919354455;M
2018;F;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;66.03973530977177;M
2018;F;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;53.88058596013485;M
2018;F;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;44.57099019917731;M
2018;F;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;31.922363744430584;M
2018;F;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;46.49644979414095;M
2018;F;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;13.985088355606079;M
2018;F;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;50.85745122392763;M
2018;F;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;36.35342283504425;M
2018;F;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;24.904756509464015;M
2018;F;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;22.544458766825137;M
2018;F;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;28.181256277451016;M
2018;F;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;10.803424488160106;M
2018;F;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;37.344933822700895;M
2018;F;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;34.492366368441985;M
2018;F;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;26.454298843705022;M
2018;F;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;15.241364673019802;M
2018;F;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;24.109892565188115;M
2018;F;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;63.58826462902974;M
2018;F;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;40.76727658544638;M
2018;F;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;36.0365306313374;M
2018;F;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;23.429201914598018;M
2018;F;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;12.5874067761515;M
2018;F;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;26.2601763385447;M
2018;F;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;52.868478986175624;M
2018;F;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;30.118470720249213;M
2018;F;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;31.44876104363578;M
2018;F;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;18.877915620651077;M
2018;F;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;10.665708711225227;M
2018;F;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;22.80744971404987;M
2018;F;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;43.080971207341676;M
2018;F;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;39.36945167287381;M
2018;F;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;36.46316193372912;M
2018;F;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;26.2685299254838;M
2018;F;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;16.66394314006179;M
2018;F;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;26.94013603579369;M
2018;_T;Y15-29;61285;46593;48939;ES61;TASA_DE_PARO;100.0;M
2018;_T;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;66.41608573270325;M
2018;_T;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;50.56739908901228;M
2018;_T;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;42.63708332017263;M
2018;_T;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;34.55666011804831;M
2018;_T;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;46.71723981678813;M
2018;_T;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;36.11021812309932;M
2018;_T;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;39.273500438884476;M
2018;_T;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;30.488151008747444;M
2018;_T;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;24.142807157338055;M
2018;_T;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;20.632205681166933;M
2018;_T;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;26.207850654911624;M
2018;_T;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;5.953073644197012;M
2018;_T;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;33.41619514379543;M
2018;_T;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;24.589283598431795;M
2018;_T;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;18.405193798082262;M
2018;_T;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;11.20134964440519;M
2018;_T;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;18.446128177672033;M
2018;_T;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;53.377253388415305;M
2018;_T;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;37.075244112428884;M
2018;_T;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;26.25618453055637;M
2018;_T;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;17.44493568638755;M
2018;_T;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;9.579305097747064;M
2018;_T;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;20.58088517333198;M
2018;_T;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;42.416202765702145;M
2018;_T;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;31.23924937979715;M
2018;_T;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;25.251436923365254;M
2018;_T;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;16.914323729943614;M
2018;_T;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;8.340873589673455;M
2018;_T;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;20.550522314674016;M
2018;_T;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;38.385557585864085;M
2018;_T;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;36.691177118878386;M
2018;_T;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;28.6078557441746;M
2018;_T;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;21.7097298646005;M
2018;_T;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;13.500137059559291;M
2018;_T;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;22.987085337573813;M
2019;M;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;51.180492818927256;M
2019;M;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;38.73435180923791;M
2019;M;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;38.35853190913816;M
2019;M;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;24.832514439603425;M
2019;M;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;38.03070234614037;M
2019;M;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;30.96041940051048;M
2019;M;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;26.145183974358105;M
2019;M;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;21.002540304642537;M
2019;M;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;15.461804577285655;M
2019;M;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;21.974730862928123;M
2019;M;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;8.85002004008016;M
2019;M;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;23.85225779483392;M
2019;M;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;17.638999314106517;M
2019;M;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;12.790298865358931;M
2019;M;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;7.169791042725981;M
2019;M;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;13.406505793425936;M
2019;M;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;100.0;M
2019;M;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;31.500693818366756;M
2019;M;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;18.66642026883546;M
2019;M;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;10.735049668120155;M
2019;M;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;7.852409002808229;M
2019;M;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;15.459624036997468;M
2019;M;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;10.970546928360418;M
2019;M;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;21.882590129391875;M
2019;M;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;21.47800649281153;M
2019;M;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;11.891462164321576;M
2019;M;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;6.578131085300691;M
2019;M;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;15.613360096894773;M
2019;M;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;35.472633511758325;M
2019;M;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;28.049541105064513;M
2019;M;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;22.140210346519982;M
2019;M;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;16.373270752395076;M
2019;M;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;9.592740465691746;M
2019;M;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;17.837535739673807;M
2019;F;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;63.59290041911015;M
2019;F;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;49.52649196060551;M
2019;F;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;48.100072193306616;M
2019;F;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;35.51451792980706;M
2019;F;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;46.26857820979786;M
2019;F;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;48.765310580925814;M
2019;F;Y25-34;61288;46593;48939;ES61;TASA_DE_PARO;50.34293986634759;M
2019;F;Y25-34;61291;46593;48939;ES61;TASA_DE_PARO;34.65798020632813;M
2019;F;Y25-34;61311;46593;48939;ES61;TASA_DE_PARO;23.018753027431586;M
2019;F;Y25-34;61332;46593;48939;ES61;TASA_DE_PARO;19.15482550302898;M
2019;F;Y25-34;61283;46593;48939;ES61;TASA_DE_PARO;25.229770079130308;M
2019;F;Y30-44;61285;46593;48939;ES61;TASA_DE_PARO;55.10504045545477;M
2019;F;Y30-44;61288;46593;48939;ES61;TASA_DE_PARO;42.457159864683966;M
2019;F;Y30-44;61291;46593;48939;ES61;TASA_DE_PARO;30.646697282999657;M
2019;F;Y30-44;61311;46593;48939;ES61;TASA_DE_PARO;24.760358549525748;M
2019;F;Y30-44;61332;46593;48939;ES61;TASA_DE_PARO;12.802646402216606;M
2019;F;Y30-44;61283;46593;48939;ES61;TASA_DE_PARO;22.033478226669864;M
2019;F;Y45-64;61285;46593;48939;ES61;TASA_DE_PARO;60.96377893344801;M
2019;F;Y45-64;61288;46593;48939;ES61;TASA_DE_PARO;45.33416479640178;M
2019;F;Y45-64;61291;46593;48939;ES61;TASA_DE_PARO;36.59677419091625;M
2019;F;Y45-64;61311;46593;48939;ES61;TASA_DE_PARO;21.017652621624464;M
2019;F;Y45-64;61332;46593;48939;ES61;TASA_DE_PARO;14.090329182890581;M
2019;F;Y45-64;61283;46593;48939;ES61;TASA_DE_PARO;26.162165218392392;M
2019;F;Y65-100;61285;46593;48939;ES61;TASA_DE_PARO;37.46790593247073;M
2019;F;Y65-100;61288;46593;48939;ES61;TASA_DE_PARO;28.487214985627478;M
2019;F;Y65-100;61291;46593;48939;ES61;TASA_DE_PARO;31.201618828127376;M
2019;F;Y65-100;61311;46593;48939;ES61;TASA_DE_PARO;15.967692167846653;M
2019;F;Y65-100;61332;46593;48939;ES61;TASA_DE_PARO;6.0613952012494945;M
2019;F;Y65-100;61283;46593;48939;ES61;TASA_DE_PARO;20.08164378178362;M
2019;F;TOTAL;61285;46593;48939;ES61;TASA_DE_PARO;51.07523199284658;M
2019;F;TOTAL;61288;46593;48939;ES61;TASA_DE_PARO;39.769385569920445;M
2019;F;TOTAL;61291;46593;48939;ES61;TASA_DE_PARO;34.926052295781176;M
2019;F;TOTAL;61311;46593;48939;ES61;TASA_DE_PARO;24.79375377895808;M
2019;F;TOTAL;61332;46593;48939;ES61;TASA_DE_PARO;14.96176760878711;M
2019;F;TOTAL;61283;46593;48939;ES61;TASA_DE_PARO;25.220702327881984;M
2019;_T;Y15-29;61288;46593;48939;ES61;TASA_DE_PARO;54.77435887300304;M
2019;_T;Y15-29;61291;46593;48939;ES61;TASA_DE_PARO;42.733672768785894;M
2019;_T;Y15-29;61311;46593;48939;ES61;TASA_DE_PARO;43.0792054476145;M
2019;_T;Y15-29;61332;46593;48939;ES61;TASA_DE_PARO;31.368882520270418;M
2019;_T;Y15-29;61283;46593;48939;ES61;TASA_DE_PARO;41.694727297034994;M
2019;_T;Y25-34;61285;46593;48939;ES61;TASA_DE_PARO;48.765310580925814;M
