TEMPORAL;SEXO;EDAD;RELACTIVIDAD;NIVEL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2007;_T;TOTAL;48936;46593;ES61;POP;3238.621595;M
2007;_T;TOTAL;48937;46593;ES61;POP;50.457465;M
2007;_T;TOTAL;48939;46593;ES61;POP;473.53892;M
2007;_T;TOTAL;48940;46593;ES61;POP;3712.160515;M
2007;_T;TOTAL;48946;46593;ES61;POP;2870.15762;M
2008;M;Y15-29;48952;46593;ES61;POP;478.06624;M
2008;M;Y15-29;48934;46593;ES61;POP;21.177915;M
2008;M;Y15-29;48936;46593;ES61;POP;193.41887;M
2008;M;Y15-29;48937;46593;ES61;POP;16.9056075;M
2008;M;Y15-29;48939;46593;ES61;POP;83.39095;M
2008;M;Y15-29;48940;46593;ES61;POP;276.80982;M
2008;M;Y15-29;48946;46593;ES61;POP;201.25642;M
2008;M;Y25-34;48952;46593;ES61;POP;694.402175;M
2008;M;Y25-34;48934;46593;ES61;POP;39.1258775;M
2008;M;Y25-34;48936;46593;ES61;POP;529.6762175;M
2008;M;Y25-34;48937;46593;ES61;POP;4.9170525;M
2008;M;Y25-34;48939;46593;ES61;POP;100.7456325;M
2008;M;Y25-34;48940;46593;ES61;POP;630.42185;M
2008;M;Y25-34;48946;46593;ES61;POP;63.980325;M
2008;M;Y30-44;48952;46593;ES61;POP;678.2101;M
2008;M;Y30-44;48934;46593;ES61;POP;35.2063125;M
2008;M;Y30-44;48936;46593;ES61;POP;549.6929475;M
2008;M;Y30-44;48937;46593;ES61;POP;0.289505;M
2008;M;Y30-44;48939;46593;ES61;POP;74.9590325;M
2008;M;Y30-44;48940;46593;ES61;POP;624.65198;M
2008;M;Y30-44;48946;46593;ES61;POP;53.55812;M
2008;M;Y45-54;48952;46593;ES61;POP;537.128245;M
2008;M;Y45-54;48934;46593;ES61;POP;18.97834;M
2008;M;Y45-54;48936;46593;ES61;POP;415.003885;M
2008;M;Y45-54;48939;46593;ES61;POP;55.868675;M
2008;M;Y45-54;48940;46593;ES61;POP;470.87256;M
2008;M;Y45-54;48946;46593;ES61;POP;66.255685;M
2008;M;Y45-64;48952;46593;ES61;POP;396.368055;M
2008;M;Y45-64;48934;46593;ES61;POP;4.1858;M
2008;M;Y45-64;48936;46593;ES61;POP;202.2307525;M
2008;M;Y45-64;48939;46593;ES61;POP;27.20097;M
2008;M;Y45-64;48940;46593;ES61;POP;229.4317225;M
2008;M;Y45-64;48946;46593;ES61;POP;166.9363325;M
2008;M;Y65-100;48952;46593;ES61;POP;498.8033475;M
2008;M;Y65-100;48934;46593;ES61;POP;0.1769975;M
2008;M;Y65-100;48936;46593;ES61;POP;10.8118575;M
2008;M;Y65-100;48939;46593;ES61;POP;0.14962;M
2008;M;Y65-100;48940;46593;ES61;POP;10.9614775;M
2008;M;Y65-100;48946;46593;ES61;POP;487.84187;M
2008;M;TOTAL;48952;46593;ES61;POP;3282.9781625;M
2008;M;TOTAL;48934;46593;ES61;POP;118.8512425;M
2008;M;TOTAL;48936;46593;ES61;POP;1900.83453;M
2008;M;TOTAL;48937;46593;ES61;POP;22.112165;M
2008;M;TOTAL;48939;46593;ES61;POP;342.31488;M
2008;M;TOTAL;48940;46593;ES61;POP;2243.14941;M
2008;M;TOTAL;48946;46593;ES61;POP;1039.8287525;M
2008;F;Y15-29;48952;46593;ES61;POP;453.743625;M
2008;F;Y15-29;48934;46593;ES61;POP;28.340025;M
2008;F;Y15-29;48936;46593;ES61;POP;147.853765;M
2008;F;Y15-29;48937;46593;ES61;POP;19.429475;M
2008;F;Y15-29;48939;46593;ES61;POP;70.7492575;M
2008;F;Y15-29;48940;46593;ES61;POP;218.6030225;M
2008;F;Y15-29;48946;46593;ES61;POP;235.1406025;M
2008;F;Y25-34;48952;46593;ES61;POP;661.71763;M
2008;F;Y25-34;48934;46593;ES61;POP;49.47275;M
2008;F;Y25-34;48936;46593;ES61;POP;400.83175;M
2008;F;Y25-34;48937;46593;ES61;POP;6.948845;M
2008;F;Y25-34;48939;46593;ES61;POP;104.474405;M
2008;F;Y25-34;48940;46593;ES61;POP;505.306155;M
2008;F;Y25-34;48946;46593;ES61;POP;156.411475;M
2008;F;Y30-44;48952;46593;ES61;POP;662.76909;M
2008;F;Y30-44;48934;46593;ES61;POP;41.9979025;M
2008;F;Y30-44;48936;46593;ES61;POP;371.25125;M
2008;F;Y30-44;48937;46593;ES61;POP;3.1198325;M
2008;F;Y30-44;48939;46593;ES61;POP;87.8308325;M
2008;F;Y30-44;48940;46593;ES61;POP;459.0820825;M
2008;F;Y30-44;48946;46593;ES61;POP;203.6870075;M
2008;F;Y45-54;48952;46593;ES61;POP;538.257775;M
2008;F;Y45-54;48934;46593;ES61;POP;26.626435;M
2008;F;Y45-54;48936;46593;ES61;POP;247.27393;M
2008;F;Y45-54;48937;46593;ES61;POP;2.65022;M
2008;F;Y45-54;48939;46593;ES61;POP;54.706015;M
2008;F;Y45-54;48940;46593;ES61;POP;301.979945;M
2008;F;Y45-54;48946;46593;ES61;POP;236.27783;M
2008;F;Y45-64;48952;46593;ES61;POP;413.738595;M
2008;F;Y45-64;48934;46593;ES61;POP;5.453855;M
2008;F;Y45-64;48936;46593;ES61;POP;84.7323175;M
2008;F;Y45-64;48937;46593;ES61;POP;1.6422575;M
2008;F;Y45-64;48939;46593;ES61;POP;20.17042;M
2008;F;Y45-64;48940;46593;ES61;POP;104.9027375;M
2008;F;Y45-64;48946;46593;ES61;POP;308.8358575;M
2008;F;Y65-100;48952;46593;ES61;POP;663.21167;M
2008;F;Y65-100;48934;46593;ES61;POP;0.1315325;M
2008;F;Y65-100;48936;46593;ES61;POP;7.89394;M
2008;F;Y65-100;48939;46593;ES61;POP;1.0303325;M
2008;F;Y65-100;48940;46593;ES61;POP;8.9242725;M
2008;F;Y65-100;48946;46593;ES61;POP;654.2873975;M
2008;F;TOTAL;48952;46593;ES61;POP;3393.438385;M
2008;F;TOTAL;48934;46593;ES61;POP;152.0225;M
2008;F;TOTAL;48936;46593;ES61;POP;1259.8369525;M
2008;F;TOTAL;48937;46593;ES61;POP;33.79063;M
2008;F;TOTAL;48939;46593;ES61;POP;338.9612625;M
2008;F;TOTAL;48940;46593;ES61;POP;1598.798215;M
2008;F;TOTAL;48946;46593;ES61;POP;1794.64017;M
2008;_T;Y15-29;48952;46593;ES61;POP;931.809865;M
2008;_T;Y15-29;48934;46593;ES61;POP;49.51794;M
2008;_T;Y15-29;48936;46593;ES61;POP;341.272635;M
2008;_T;Y15-29;48937;46593;ES61;POP;36.3350825;M
2008;_T;Y15-29;48939;46593;ES61;POP;154.1402075;M
2008;_T;Y15-29;48940;46593;ES61;POP;495.4128425;M
2008;_T;Y15-29;48946;46593;ES61;POP;436.3970225;M
2008;_T;Y25-34;48952;46593;ES61;POP;1356.119805;M
2008;_T;Y25-34;48934;46593;ES61;POP;88.5986275;M
2008;_T;Y25-34;48936;46593;ES61;POP;930.5079675;M
2008;_T;Y25-34;48937;46593;ES61;POP;11.8658975;M
2008;_T;Y25-34;48939;46593;ES61;POP;205.2200375;M
2008;_T;Y25-34;48940;46593;ES61;POP;1135.728005;M
2008;_T;Y25-34;48946;46593;ES61;POP;220.3918;M
2008;_T;Y30-44;48952;46593;ES61;POP;1340.97919;M
2008;_T;Y30-44;48934;46593;ES61;POP;77.204215;M
2008;_T;Y30-44;48936;46593;ES61;POP;920.9441975;M
2008;_T;Y30-44;48937;46593;ES61;POP;3.4093375;M
2008;_T;Y30-44;48939;46593;ES61;POP;162.789865;M
2008;_T;Y30-44;48940;46593;ES61;POP;1083.7340625;M
2008;_T;Y30-44;48946;46593;ES61;POP;257.2451275;M
2008;_T;Y45-54;48952;46593;ES61;POP;1075.38602;M
2008;_T;Y45-54;48934;46593;ES61;POP;45.604775;M
2008;_T;Y45-54;48936;46593;ES61;POP;662.277815;M
2008;_T;Y45-54;48937;46593;ES61;POP;2.65022;M
2008;_T;Y45-54;48939;46593;ES61;POP;110.57469;M
2008;_T;Y45-54;48940;46593;ES61;POP;772.852505;M
2008;_T;Y45-54;48946;46593;ES61;POP;302.533515;M
2008;_T;Y45-64;48952;46593;ES61;POP;810.10665;M
2008;_T;Y45-64;48934;46593;ES61;POP;9.639655;M
2008;_T;Y45-64;48936;46593;ES61;POP;286.96307;M
2008;_T;Y45-64;48937;46593;ES61;POP;1.6422575;M
2008;_T;Y45-64;48939;46593;ES61;POP;47.37139;M
2008;_T;Y45-64;48940;46593;ES61;POP;334.33446;M
2008;_T;Y45-64;48946;46593;ES61;POP;475.77219;M
2008;_T;Y65-100;48952;46593;ES61;POP;1162.0150175;M
2008;_T;Y65-100;48934;46593;ES61;POP;0.30853;M
2008;_T;Y65-100;48936;46593;ES61;POP;18.7057975;M
2008;_T;Y65-100;48939;46593;ES61;POP;1.1799525;M
2008;_T;Y65-100;48940;46593;ES61;POP;19.88575;M
2008;_T;Y65-100;48946;46593;ES61;POP;1142.1292675;M
2008;_T;TOTAL;48952;46593;ES61;POP;6676.4165475;M
2008;_T;TOTAL;48934;46593;ES61;POP;270.8737425;M
2008;_T;TOTAL;48936;46593;ES61;POP;3160.6714825;M
2008;_T;TOTAL;48937;46593;ES61;POP;55.902795;M
2008;_T;TOTAL;48939;46593;ES61;POP;681.2761425;M
2008;_T;TOTAL;48940;46593;ES61;POP;3841.947625;M
2008;_T;TOTAL;48946;46593;ES61;POP;2834.4689225;M
2009;M;Y15-29;48952;46593;ES61;POP;469.636445;M
2009;M;Y15-29;48934;46593;ES61;POP;20.168175;M
2009;M;Y15-29;48936;46593;ES61;POP;132.6979825;M
2009;M;Y15-29;48937;46593;ES61;POP;21.2329275;M
2009;M;Y15-29;48939;46593;ES61;POP;114.5614925;M
2009;M;Y15-29;48940;46593;ES61;POP;247.259475;M
2009;M;Y15-29;48946;46593;ES61;POP;222.37697;M
2009;M;Y25-34;48952;46593;ES61;POP;686.0607975;M
2009;M;Y25-34;48934;46593;ES61;POP;48.10002;M
2009;M;Y25-34;48936;46593;ES61;POP;465.1574575;M
2009;M;Y25-34;48937;46593;ES61;POP;4.92625;M
2009;M;Y25-34;48939;46593;ES61;POP;160.45505;M
2009;M;Y25-34;48940;46593;ES61;POP;625.6125075;M
2009;M;Y25-34;48946;46593;ES61;POP;60.44829;M
2009;M;Y30-44;48952;46593;ES61;POP;685.6376475;M
2009;M;Y30-44;48934;46593;ES61;POP;43.7953275;M
2009;M;Y30-44;48936;46593;ES61;POP;506.086905;M
2009;M;Y30-44;48937;46593;ES61;POP;0.5174425;M
2009;M;Y30-44;48939;46593;ES61;POP;128.490385;M
2009;M;Y30-44;48940;46593;ES61;POP;634.57729;M
2009;M;Y30-44;48946;46593;ES61;POP;51.0603575;M
2009;M;Y45-54;48952;46593;ES61;POP;558.5239575;M
2009;M;Y45-54;48934;46593;ES61;POP;27.7673025;M
2009;M;Y45-54;48936;46593;ES61;POP;397.7352;M
2009;M;Y45-54;48937;46593;ES61;POP;0.052215;M
2009;M;Y45-54;48939;46593;ES61;POP;91.5498025;M
2009;M;Y45-54;48940;46593;ES61;POP;489.2850025;M
2009;M;Y45-54;48946;46593;ES61;POP;69.238955;M
2009;M;Y45-64;48952;46593;ES61;POP;402.78052;M
2009;M;Y45-64;48934;46593;ES61;POP;6.3105375;M
2009;M;Y45-64;48936;46593;ES61;POP;195.8741775;M
2009;M;Y45-64;48939;46593;ES61;POP;44.598575;M
2009;M;Y45-64;48940;46593;ES61;POP;240.4727525;M
2009;M;Y45-64;48946;46593;ES61;POP;162.3077675;M
2009;M;Y65-100;48952;46593;ES61;POP;511.29708;M
2009;M;Y65-100;48934;46593;ES61;POP;0.6333575;M
2009;M;Y65-100;48936;46593;ES61;POP;10.3636925;M
2009;M;Y65-100;48939;46593;ES61;POP;1.2017175;M
2009;M;Y65-100;48940;46593;ES61;POP;11.56541;M
2009;M;Y65-100;48946;46593;ES61;POP;499.73167;M
2009;M;TOTAL;48952;46593;ES61;POP;3313.9364475;M
2009;M;TOTAL;48934;46593;ES61;POP;146.77472;M
2009;M;TOTAL;48936;46593;ES61;POP;1707.915415;M
2009;M;TOTAL;48937;46593;ES61;POP;26.728835;M
2009;M;TOTAL;48939;46593;ES61;POP;540.8570225;M
2009;M;TOTAL;48940;46593;ES61;POP;2248.7724375;M
2009;M;TOTAL;48946;46593;ES61;POP;1065.16401;M
2009;F;Y15-29;48952;46593;ES61;POP;445.881685;M
2009;F;Y15-29;48934;46593;ES61;POP;25.14266;M
2009;F;Y15-29;48936;46593;ES61;POP;111.0476975;M
2009;F;Y15-29;48937;46593;ES61;POP;25.5759825;M
2009;F;Y15-29;48939;46593;ES61;POP;85.2273175;M
2009;F;Y15-29;48940;46593;ES61;POP;196.275015;M
2009;F;Y15-29;48946;46593;ES61;POP;249.60667;M
2009;F;Y25-34;48952;46593;ES61;POP;655.2803025;M
2009;F;Y25-34;48934;46593;ES61;POP;60.2368575;M
2009;F;Y25-34;48936;46593;ES61;POP;388.8647675;M
2009;F;Y25-34;48937;46593;ES61;POP;7.84825;M
2009;F;Y25-34;48939;46593;ES61;POP;140.2654425;M
2009;F;Y25-34;48940;46593;ES61;POP;529.13021;M
2009;F;Y25-34;48946;46593;ES61;POP;126.1500925;M
2009;F;Y30-44;48952;46593;ES61;POP;668.824975;M
2009;F;Y30-44;48934;46593;ES61;POP;50.850495;M
2009;F;Y30-44;48936;46593;ES61;POP;362.4272;M
2009;F;Y30-44;48937;46593;ES61;POP;2.979765;M
2009;F;Y30-44;48939;46593;ES61;POP;122.9603025;M
2009;F;Y30-44;48940;46593;ES61;POP;485.3875025;M
2009;F;Y30-44;48946;46593;ES61;POP;183.4374725;M
2009;F;Y45-54;48952;46593;ES61;POP;559.599315;M
2009;F;Y45-54;48934;46593;ES61;POP;33.2729175;M
2009;F;Y45-54;48936;46593;ES61;POP;256.94455;M
2009;F;Y45-54;48937;46593;ES61;POP;4.33978;M
2009;F;Y45-54;48939;46593;ES61;POP;73.74722;M
2009;F;Y45-54;48940;46593;ES61;POP;330.69177;M
2009;F;Y45-54;48946;46593;ES61;POP;228.907545;M
2009;F;Y45-64;48952;46593;ES61;POP;419.61185;M
2009;F;Y45-64;48934;46593;ES61;POP;8.603825;M
2009;F;Y45-64;48936;46593;ES61;POP;96.30932;M
2009;F;Y45-64;48937;46593;ES61;POP;2.57985;M
2009;F;Y45-64;48939;46593;ES61;POP;26.606935;M
2009;F;Y45-64;48940;46593;ES61;POP;122.916255;M
2009;F;Y45-64;48946;46593;ES61;POP;296.695595;M
2009;F;Y65-100;48952;46593;ES61;POP;676.3708625;M
2009;F;Y65-100;48934;46593;ES61;POP;0.053335;M
2009;F;Y65-100;48936;46593;ES61;POP;8.6589125;M
2009;F;Y65-100;48939;46593;ES61;POP;0.5195375;M
2009;F;Y65-100;48940;46593;ES61;POP;9.17845;M
2009;F;Y65-100;48946;46593;ES61;POP;667.1924125;M
2009;F;TOTAL;48952;46593;ES61;POP;3425.56899;M
2009;F;TOTAL;48934;46593;ES61;POP;178.16009;M
2009;F;TOTAL;48936;46593;ES61;POP;1224.2524475;M
2009;F;TOTAL;48937;46593;ES61;POP;43.3236275;M
2009;F;TOTAL;48939;46593;ES61;POP;449.326755;M
2009;F;TOTAL;48940;46593;ES61;POP;1673.5792025;M
2009;F;TOTAL;48946;46593;ES61;POP;1751.9897875;M
2009;_T;Y15-29;48952;46593;ES61;POP;915.51813;M
2009;_T;Y15-29;48934;46593;ES61;POP;45.310835;M
2009;_T;Y15-29;48936;46593;ES61;POP;243.74568;M
2009;_T;Y15-29;48937;46593;ES61;POP;46.80891;M
2009;_T;Y15-29;48939;46593;ES61;POP;199.78881;M
2009;_T;Y15-29;48940;46593;ES61;POP;443.53449;M
2009;_T;Y15-29;48946;46593;ES61;POP;471.98364;M
2009;_T;Y25-34;48952;46593;ES61;POP;1341.3411;M
2009;_T;Y25-34;48934;46593;ES61;POP;108.3368775;M
2009;_T;Y25-34;48936;46593;ES61;POP;854.022225;M
2009;_T;Y25-34;48937;46593;ES61;POP;12.7745;M
2009;_T;Y25-34;48939;46593;ES61;POP;300.7204925;M
2009;_T;Y25-34;48940;46593;ES61;POP;1154.7427175;M
2009;_T;Y25-34;48946;46593;ES61;POP;186.5983825;M
2009;_T;Y30-44;48952;46593;ES61;POP;1354.4626225;M
2009;_T;Y30-44;48934;46593;ES61;POP;94.6458225;M
2009;_T;Y30-44;48936;46593;ES61;POP;868.514105;M
2009;_T;Y30-44;48937;46593;ES61;POP;3.4972075;M
2009;_T;Y30-44;48939;46593;ES61;POP;251.4506875;M
2009;_T;Y30-44;48940;46593;ES61;POP;1119.9647925;M
2009;_T;Y30-44;48946;46593;ES61;POP;234.49783;M
2009;_T;Y45-54;48952;46593;ES61;POP;1118.1232725;M
2009;_T;Y45-54;48934;46593;ES61;POP;61.04022;M
2009;_T;Y45-54;48936;46593;ES61;POP;654.67975;M
2009;_T;Y45-54;48937;46593;ES61;POP;4.391995;M
2009;_T;Y45-54;48939;46593;ES61;POP;165.2970225;M
2009;_T;Y45-54;48940;46593;ES61;POP;819.9767725;M
2009;_T;Y45-54;48946;46593;ES61;POP;298.1465;M
2009;_T;Y45-64;48952;46593;ES61;POP;822.39237;M
2009;_T;Y45-64;48934;46593;ES61;POP;14.9143625;M
2009;_T;Y45-64;48936;46593;ES61;POP;292.1834975;M
2009;_T;Y45-64;48937;46593;ES61;POP;2.57985;M
2009;_T;Y45-64;48939;46593;ES61;POP;71.20551;M
2009;_T;Y45-64;48940;46593;ES61;POP;363.3890075;M
2009;_T;Y45-64;48946;46593;ES61;POP;459.0033625;M
2009;_T;Y65-100;48952;46593;ES61;POP;1187.6679425;M
2009;_T;Y65-100;48934;46593;ES61;POP;0.6866925;M
2009;_T;Y65-100;48936;46593;ES61;POP;19.022605;M
2009;_T;Y65-100;48939;46593;ES61;POP;1.721255;M
2009;_T;Y65-100;48940;46593;ES61;POP;20.74386;M
2009;_T;Y65-100;48946;46593;ES61;POP;1166.9240825;M
2009;_T;TOTAL;48952;46593;ES61;POP;6739.5054375;M
2009;_T;TOTAL;48934;46593;ES61;POP;324.93481;M
2009;_T;TOTAL;48936;46593;ES61;POP;2932.1678625;M
2009;_T;TOTAL;48937;46593;ES61;POP;70.0524625;M
2009;_T;TOTAL;48939;46593;ES61;POP;990.1837775;M
2009;_T;TOTAL;48940;46593;ES61;POP;3922.35164;M
2009;_T;TOTAL;48946;46593;ES61;POP;2817.1537975;M
2010;M;Y15-29;48952;46593;ES61;POP;459.5886725;M
2010;M;Y15-29;48934;46593;ES61;POP;18.92189;M
2010;M;Y15-29;48936;46593;ES61;POP;111.8042625;M
2010;M;Y15-29;48937;46593;ES61;POP;26.61926;M
2010;M;Y15-29;48939;46593;ES61;POP;114.654435;M
2010;M;Y15-29;48940;46593;ES61;POP;226.4586975;M
2010;M;Y15-29;48946;46593;ES61;POP;233.129975;M
2010;M;Y25-34;48952;46593;ES61;POP;671.55144;M
2010;M;Y25-34;48934;46593;ES61;POP;49.0874675;M
2010;M;Y25-34;48936;46593;ES61;POP;426.01006;M
2010;M;Y25-34;48937;46593;ES61;POP;6.2037075;M
2010;M;Y25-34;48939;46593;ES61;POP;186.2173925;M
2010;M;Y25-34;48940;46593;ES61;POP;612.2274525;M
2010;M;Y25-34;48946;46593;ES61;POP;59.3239875;M
2010;M;Y30-44;48952;46593;ES61;POP;692.4337825;M
2010;M;Y30-44;48934;46593;ES61;POP;49.8283725;M
2010;M;Y30-44;48936;46593;ES61;POP;511.3879325;M
2010;M;Y30-44;48937;46593;ES61;POP;1.0938675;M
2010;M;Y30-44;48939;46593;ES61;POP;137.40915;M
2010;M;Y30-44;48940;46593;ES61;POP;648.7970825;M
2010;M;Y30-44;48946;46593;ES61;POP;43.6367;M
2010;M;Y45-54;48952;46593;ES61;POP;579.5201075;M
2010;M;Y45-54;48934;46593;ES61;POP;29.6776925;M
2010;M;Y45-54;48936;46593;ES61;POP;394.20166;M
2010;M;Y45-54;48937;46593;ES61;POP;0.082755;M
2010;M;Y45-54;48939;46593;ES61;POP;109.6125875;M
2010;M;Y45-54;48940;46593;ES61;POP;503.8142475;M
2010;M;Y45-54;48946;46593;ES61;POP;75.70586;M
2010;M;Y45-64;48952;46593;ES61;POP;409.1477675;M
2010;M;Y45-64;48934;46593;ES61;POP;7.8608875;M
2010;M;Y45-64;48936;46593;ES61;POP;194.1790525;M
2010;M;Y45-64;48939;46593;ES61;POP;51.304895;M
2010;M;Y45-64;48940;46593;ES61;POP;245.4839475;M
2010;M;Y45-64;48946;46593;ES61;POP;163.66382;M
2010;M;Y65-100;48952;46593;ES61;POP;524.7450575;M
2010;M;Y65-100;48934;46593;ES61;POP;0.0452375;M
2010;M;Y65-100;48936;46593;ES61;POP;10.177605;M
2010;M;Y65-100;48939;46593;ES61;POP;0.8563475;M
2010;M;Y65-100;48940;46593;ES61;POP;11.0339525;M
2010;M;Y65-100;48946;46593;ES61;POP;513.711105;M
2010;M;TOTAL;48952;46593;ES61;POP;3336.9868275;M
2010;M;TOTAL;48934;46593;ES61;POP;155.4215475;M
2010;M;TOTAL;48936;46593;ES61;POP;1647.7605725;M
2010;M;TOTAL;48937;46593;ES61;POP;33.99959;M
2010;M;TOTAL;48939;46593;ES61;POP;600.0548075;M
2010;M;TOTAL;48940;46593;ES61;POP;2247.81538;M
2010;M;TOTAL;48946;46593;ES61;POP;1089.1714475;M
2010;F;Y15-29;48952;46593;ES61;POP;437.0007575;M
2010;F;Y15-29;48934;46593;ES61;POP;28.9771925;M
2010;F;Y15-29;48936;46593;ES61;POP;98.824035;M
2010;F;Y15-29;48937;46593;ES61;POP;30.421505;M
2010;F;Y15-29;48939;46593;ES61;POP;95.1981325;M
2010;F;Y15-29;48940;46593;ES61;POP;194.0221675;M
2010;F;Y15-29;48946;46593;ES61;POP;242.97859;M
2010;F;Y25-34;48952;46593;ES61;POP;643.646655;M
2010;F;Y25-34;48934;46593;ES61;POP;71.1465;M
2010;F;Y25-34;48936;46593;ES61;POP;388.4455625;M
2010;F;Y25-34;48937;46593;ES61;POP;7.11138;M
2010;F;Y25-34;48939;46593;ES61;POP;145.1496125;M
2010;F;Y25-34;48940;46593;ES61;POP;533.595175;M
2010;F;Y25-34;48946;46593;ES61;POP;110.05148;M
2010;F;Y30-44;48952;46593;ES61;POP;673.67778;M
2010;F;Y30-44;48934;46593;ES61;POP;47.8162375;M
2010;F;Y30-44;48936;46593;ES61;POP;357.0686975;M
2010;F;Y30-44;48937;46593;ES61;POP;3.5772025;M
2010;F;Y30-44;48939;46593;ES61;POP;140.5842225;M
2010;F;Y30-44;48940;46593;ES61;POP;497.65292;M
2010;F;Y30-44;48946;46593;ES61;POP;176.02486;M
2010;F;Y45-54;48952;46593;ES61;POP;580.55989;M
2010;F;Y45-54;48934;46593;ES61;POP;39.988785;M
2010;F;Y45-54;48936;46593;ES61;POP;272.027685;M
2010;F;Y45-54;48937;46593;ES61;POP;4.3897125;M
2010;F;Y45-54;48939;46593;ES61;POP;93.963425;M
2010;F;Y45-54;48940;46593;ES61;POP;365.99111;M
2010;F;Y45-54;48946;46593;ES61;POP;214.56878;M
2010;F;Y45-64;48952;46593;ES61;POP;425.99217;M
2010;F;Y45-64;48934;46593;ES61;POP;7.98515;M
2010;F;Y45-64;48936;46593;ES61;POP;98.712845;M
2010;F;Y45-64;48937;46593;ES61;POP;2.19819;M
2010;F;Y45-64;48939;46593;ES61;POP;29.9183;M
2010;F;Y45-64;48940;46593;ES61;POP;128.631145;M
2010;F;Y45-64;48946;46593;ES61;POP;297.361025;M
2010;F;Y65-100;48952;46593;ES61;POP;690.8778975;M
2010;F;Y65-100;48934;46593;ES61;POP;0.115375;M
2010;F;Y65-100;48936;46593;ES61;POP;11.095575;M
2010;F;Y65-100;48939;46593;ES61;POP;0.148745;M
2010;F;Y65-100;48940;46593;ES61;POP;11.24432;M
2010;F;Y65-100;48946;46593;ES61;POP;679.6335775;M
2010;F;TOTAL;48952;46593;ES61;POP;3451.75515;M
2010;F;TOTAL;48934;46593;ES61;POP;196.02924;M
2010;F;TOTAL;48936;46593;ES61;POP;1226.1744;M
2010;F;TOTAL;48937;46593;ES61;POP;47.69799;M
2010;F;TOTAL;48939;46593;ES61;POP;504.9624375;M
2010;F;TOTAL;48940;46593;ES61;POP;1731.1368375;M
2010;F;TOTAL;48946;46593;ES61;POP;1720.6183125;M
2010;_T;Y15-29;48952;46593;ES61;POP;896.58943;M
2010;_T;Y15-29;48934;46593;ES61;POP;47.8990825;M
2010;_T;Y15-29;48936;46593;ES61;POP;210.6282975;M
2010;_T;Y15-29;48937;46593;ES61;POP;57.040765;M
2010;_T;Y15-29;48939;46593;ES61;POP;209.8525675;M
2010;_T;Y15-29;48940;46593;ES61;POP;420.480865;M
2010;_T;Y15-29;48946;46593;ES61;POP;476.108565;M
2010;_T;Y25-34;48952;46593;ES61;POP;1315.198095;M
2010;_T;Y25-34;48934;46593;ES61;POP;120.2339675;M
2010;_T;Y25-34;48936;46593;ES61;POP;814.4556225;M
2010;_T;Y25-34;48937;46593;ES61;POP;13.3150875;M
2010;_T;Y25-34;48939;46593;ES61;POP;331.367005;M
2010;_T;Y25-34;48940;46593;ES61;POP;1145.8226275;M
2010;_T;Y25-34;48946;46593;ES61;POP;169.3754675;M
2010;_T;Y30-44;48952;46593;ES61;POP;1366.1115625;M
2010;_T;Y30-44;48934;46593;ES61;POP;97.64461;M
2010;_T;Y30-44;48936;46593;ES61;POP;868.45663;M
2010;_T;Y30-44;48937;46593;ES61;POP;4.67107;M
2010;_T;Y30-44;48939;46593;ES61;POP;277.9933725;M
2010;_T;Y30-44;48940;46593;ES61;POP;1146.4500025;M
2010;_T;Y30-44;48946;46593;ES61;POP;219.66156;M
2010;_T;Y45-54;48952;46593;ES61;POP;1160.0799975;M
2010;_T;Y45-54;48934;46593;ES61;POP;69.6664775;M
2010;_T;Y45-54;48936;46593;ES61;POP;666.229345;M
2010;_T;Y45-54;48937;46593;ES61;POP;4.4724675;M
2010;_T;Y45-54;48939;46593;ES61;POP;203.5760125;M
2010;_T;Y45-54;48940;46593;ES61;POP;869.8053575;M
2010;_T;Y45-54;48946;46593;ES61;POP;290.27464;M
2010;_T;Y45-64;48952;46593;ES61;POP;835.1399375;M
2010;_T;Y45-64;48934;46593;ES61;POP;15.8460375;M
2010;_T;Y45-64;48936;46593;ES61;POP;292.8918975;M
2010;_T;Y45-64;48937;46593;ES61;POP;2.19819;M
2010;_T;Y45-64;48939;46593;ES61;POP;81.223195;M
2010;_T;Y45-64;48940;46593;ES61;POP;374.1150925;M
2010;_T;Y45-64;48946;46593;ES61;POP;461.024845;M
2010;_T;Y65-100;48952;46593;ES61;POP;1215.622955;M
2010;_T;Y65-100;48934;46593;ES61;POP;0.1606125;M
2010;_T;Y65-100;48936;46593;ES61;POP;21.27318;M
2010;_T;Y65-100;48939;46593;ES61;POP;1.0050925;M
2010;_T;Y65-100;48940;46593;ES61;POP;22.2782725;M
2010;_T;Y65-100;48946;46593;ES61;POP;1193.3446825;M
2010;_T;TOTAL;48952;46593;ES61;POP;6788.7419775;M
2010;_T;TOTAL;48934;46593;ES61;POP;351.4507875;M
2010;_T;TOTAL;48936;46593;ES61;POP;2873.9349725;M
2010;_T;TOTAL;48937;46593;ES61;POP;81.69758;M
2010;_T;TOTAL;48939;46593;ES61;POP;1105.017245;M
2010;_T;TOTAL;48940;46593;ES61;POP;3978.9522175;M
2010;_T;TOTAL;48946;46593;ES61;POP;2809.78976;M
2011;M;Y15-29;48952;46593;ES61;POP;449.8957375;M
2011;M;Y15-29;48934;46593;ES61;POP;17.536265;M
2011;M;Y15-29;48936;46593;ES61;POP;94.412415;M
