TEMPORAL;TERRITORIO;SEXO;EPA_RELACTIVIDAD;EPA_NIVEL;INDICATOR;OBS_VALUE;FREQ
2007;ES618;M;48937;46593;POP;3.4936425;M
2007;ES618;M;48946;46593;POP;223.8356725;M
2007;ES618;F;48952;46593;POP;773.8123825;M
2007;ES618;F;48940;46593;POP;368.407355;M
2007;ES618;F;48936;46593;POP;302.4153475;M
2007;ES618;F;48934;46593;POP;35.75004;M
2007;ES618;F;48939;46593;POP;65.9920075;M
2007;ES618;F;48937;46593;POP;8.4932775;M
2007;ES618;F;48946;46593;POP;405.4050275;M
2007;ES618;_T;48952;46593;POP;1504.8203025;M
2007;ES618;_T;48940;46593;POP;875.5796025;M
2007;ES618;_T;48936;46593;POP;762.2415975;M
2007;ES618;_T;48934;46593;POP;66.14468;M
2007;ES618;_T;48939;46593;POP;113.338005;M
2007;ES618;_T;48937;46593;POP;11.98692;M
2007;ES618;_T;48946;46593;POP;629.2407;M
2007;ES61;M;48952;46593;POP;3235.23503;M
2007;ES61;M;48940;46593;POP;2199.9612175;M
2007;ES61;M;48936;46593;POP;1989.754155;M
2007;ES61;M;48934;46593;POP;113.7773725;M
2007;ES61;M;48939;46593;POP;210.2070625;M
2007;ES61;M;48937;46593;POP;17.3742625;M
2007;ES61;M;48946;46593;POP;1035.2738125;M
2007;ES61;F;48952;46593;POP;3347.083105;M
2007;ES61;F;48940;46593;POP;1512.1992975;M
2007;ES61;F;48936;46593;POP;1248.86744;M
2007;ES61;F;48934;46593;POP;137.5044025;M
2007;ES61;F;48939;46593;POP;263.3318575;M
2007;ES61;F;48937;46593;POP;33.0832025;M
2007;ES61;F;48946;46593;POP;1834.8838075;M
2007;ES61;_T;48952;46593;POP;6582.318135;M
2007;ES61;_T;48940;46593;POP;3712.160515;M
2007;ES61;_T;48936;46593;POP;3238.621595;M
2007;ES61;_T;48934;46593;POP;251.281775;M
2007;ES61;_T;48939;46593;POP;473.53892;M
2007;ES61;_T;48937;46593;POP;50.457465;M
2007;ES61;_T;48946;46593;POP;2870.15762;M
2008;ES611;M;48952;46593;POP;277.507305;M
2008;ES611;M;48940;46593;POP;200.5176925;M
2008;ES611;M;48936;46593;POP;165.8605525;M
2008;ES611;M;48934;46593;POP;9.2642675;M
2008;ES611;M;48939;46593;POP;34.65714;M
2008;ES611;M;48937;46593;POP;2.9931425;M
2008;ES611;M;48946;46593;POP;76.9896125;M
2008;ES611;F;48952;46593;POP;264.0863225;M
2008;ES611;F;48940;46593;POP;133.8556225;M
2008;ES611;F;48936;46593;POP;103.4464275;M
2008;ES611;F;48934;46593;POP;12.0829975;M
2008;ES611;F;48939;46593;POP;30.409195;M
2008;ES611;F;48937;46593;POP;2.212345;M
2008;ES611;F;48946;46593;POP;130.2307;M
2008;ES611;_T;48952;46593;POP;541.5936275;M
2008;ES611;_T;48940;46593;POP;334.373315;M
2008;ES611;_T;48936;46593;POP;269.30698;M
2008;ES611;_T;48934;46593;POP;21.347265;M
2008;ES611;_T;48939;46593;POP;65.066335;M
2008;ES611;_T;48937;46593;POP;5.2054875;M
2008;ES611;_T;48946;46593;POP;207.2203125;M
2008;ES612;M;48952;46593;POP;486.669285;M
2008;ES612;M;48940;46593;POP;334.6634475;M
2008;ES612;M;48936;46593;POP;276.81198;M
2008;ES612;M;48934;46593;POP;15.5110825;M
2008;ES612;M;48939;46593;POP;57.8514675;M
2008;ES612;M;48937;46593;POP;3.9202675;M
2008;ES612;M;48946;46593;POP;152.0058375;M
2008;ES612;F;48952;46593;POP;500.25793;M
2008;ES612;F;48940;46593;POP;221.628775;M
2008;ES612;F;48936;46593;POP;172.46211;M
2008;ES612;F;48934;46593;POP;22.7924825;M
2008;ES612;F;48939;46593;POP;49.166665;M
2008;ES612;F;48937;46593;POP;6.093675;M
2008;ES612;F;48946;46593;POP;278.629155;M
2008;ES612;_T;48952;46593;POP;986.927215;M
2008;ES612;_T;48940;46593;POP;556.2922225;M
2008;ES612;_T;48936;46593;POP;449.27409;M
2008;ES612;_T;48934;46593;POP;38.303565;M
2008;ES612;_T;48939;46593;POP;107.0181325;M
2008;ES612;_T;48937;46593;POP;10.0139425;M
2008;ES612;_T;48946;46593;POP;430.6349925;M
2008;ES613;M;48952;46593;POP;317.0307625;M
2008;ES613;M;48940;46593;POP;213.838775;M
2008;ES613;M;48936;46593;POP;187.1591;M
2008;ES613;M;48934;46593;POP;10.15306;M
2008;ES613;M;48939;46593;POP;26.679675;M
2008;ES613;M;48937;46593;POP;2.36698;M
2008;ES613;M;48946;46593;POP;103.1919875;M
2008;ES613;F;48952;46593;POP;334.9936225;M
2008;ES613;F;48940;46593;POP;153.0521775;M
2008;ES613;F;48936;46593;POP;119.79248;M
2008;ES613;F;48934;46593;POP;14.098525;M
2008;ES613;F;48939;46593;POP;33.2596975;M
2008;ES613;F;48937;46593;POP;3.5944;M
2008;ES613;F;48946;46593;POP;181.941445;M
2008;ES613;_T;48952;46593;POP;652.024385;M
2008;ES613;_T;48940;46593;POP;366.8909525;M
2008;ES613;_T;48936;46593;POP;306.95158;M
2008;ES613;_T;48934;46593;POP;24.251585;M
2008;ES613;_T;48939;46593;POP;59.9393725;M
2008;ES613;_T;48937;46593;POP;5.96138;M
2008;ES613;_T;48946;46593;POP;285.1334325;M
2008;ES614;M;48952;46593;POP;364.2922725;M
2008;ES614;M;48940;46593;POP;242.38821;M
2008;ES614;M;48936;46593;POP;201.7295125;M
2008;ES614;M;48934;46593;POP;11.8559725;M
2008;ES614;M;48939;46593;POP;40.6586975;M
2008;ES614;M;48937;46593;POP;2.4413075;M
2008;ES614;M;48946;46593;POP;121.9040625;M
2008;ES614;F;48952;46593;POP;377.0352625;M
2008;ES614;F;48940;46593;POP;175.1602075;M
2008;ES614;F;48936;46593;POP;135.06173;M
2008;ES614;F;48934;46593;POP;13.749305;M
2008;ES614;F;48939;46593;POP;40.0984775;M
2008;ES614;F;48937;46593;POP;4.6832325;M
2008;ES614;F;48946;46593;POP;201.875055;M
2008;ES614;_T;48952;46593;POP;741.327535;M
2008;ES614;_T;48940;46593;POP;417.5484175;M
2008;ES614;_T;48936;46593;POP;336.7912425;M
2008;ES614;_T;48934;46593;POP;25.6052775;M
2008;ES614;_T;48939;46593;POP;80.757175;M
2008;ES614;_T;48937;46593;POP;7.12454;M
2008;ES614;_T;48946;46593;POP;323.7791175;M
2008;ES615;M;48952;46593;POP;205.144;M
2008;ES615;M;48940;46593;POP;139.11562;M
2008;ES615;M;48936;46593;POP;117.081245;M
2008;ES615;M;48934;46593;POP;8.937645;M
2008;ES615;M;48939;46593;POP;22.034375;M
2008;ES615;M;48937;46593;POP;1.678885;M
2008;ES615;M;48946;46593;POP;66.02838;M
2008;ES615;F;48952;46593;POP;211.789005;M
2008;ES615;F;48940;46593;POP;99.2254325;M
2008;ES615;F;48936;46593;POP;79.09006;M
2008;ES615;F;48934;46593;POP;12.247465;M
2008;ES615;F;48939;46593;POP;20.1353725;M
2008;ES615;F;48937;46593;POP;1.316945;M
2008;ES615;F;48946;46593;POP;112.5635725;M
2008;ES615;_T;48952;46593;POP;416.933005;M
2008;ES615;_T;48940;46593;POP;238.3410525;M
2008;ES615;_T;48936;46593;POP;196.171305;M
2008;ES615;_T;48934;46593;POP;21.18511;M
2008;ES615;_T;48939;46593;POP;42.1697475;M
2008;ES615;_T;48937;46593;POP;2.99583;M
2008;ES615;_T;48946;46593;POP;178.5919525;M
2008;ES616;M;48952;46593;POP;269.1749125;M
2008;ES616;M;48940;46593;POP;174.7934975;M
2008;ES616;M;48936;46593;POP;154.2462175;M
2008;ES616;M;48934;46593;POP;6.2843275;M
2008;ES616;M;48939;46593;POP;20.54728;M
2008;ES616;M;48937;46593;POP;1.248575;M
2008;ES616;M;48946;46593;POP;94.381415;M
2008;ES616;F;48952;46593;POP;275.4745875;M
2008;ES616;F;48940;46593;POP;112.29903;M
2008;ES616;F;48936;46593;POP;85.49273;M
2008;ES616;F;48934;46593;POP;7.0534275;M
2008;ES616;F;48939;46593;POP;26.8063;M
2008;ES616;F;48937;46593;POP;3.10296;M
2008;ES616;F;48946;46593;POP;163.1755575;M
2008;ES616;_T;48952;46593;POP;544.6495;M
2008;ES616;_T;48940;46593;POP;287.0925275;M
2008;ES616;_T;48936;46593;POP;239.7389475;M
2008;ES616;_T;48934;46593;POP;13.337755;M
2008;ES616;_T;48939;46593;POP;47.35358;M
2008;ES616;_T;48937;46593;POP;4.351535;M
2008;ES616;_T;48946;46593;POP;257.5569725;M
2008;ES617;M;48952;46593;POP;622.1974375;M
2008;ES617;M;48940;46593;POP;418.0484425;M
2008;ES617;M;48936;46593;POP;348.8270275;M
2008;ES617;M;48934;46593;POP;23.293735;M
2008;ES617;M;48939;46593;POP;69.221415;M
2008;ES617;M;48937;46593;POP;3.13368;M
2008;ES617;M;48946;46593;POP;204.148995;M
2008;ES617;F;48952;46593;POP;646.094085;M
2008;ES617;F;48940;46593;POP;319.0532375;M
2008;ES617;F;48936;46593;POP;253.8418325;M
2008;ES617;F;48934;46593;POP;32.41942;M
2008;ES617;F;48939;46593;POP;65.211405;M
2008;ES617;F;48937;46593;POP;6.4020925;M
2008;ES617;F;48946;46593;POP;327.0408475;M
2008;ES617;_T;48952;46593;POP;1268.2915225;M
2008;ES617;_T;48940;46593;POP;737.10168;M
2008;ES617;_T;48936;46593;POP;602.66886;M
2008;ES617;_T;48934;46593;POP;55.713155;M
2008;ES617;_T;48939;46593;POP;134.43282;M
2008;ES617;_T;48937;46593;POP;9.5357725;M
2008;ES617;_T;48946;46593;POP;531.1898425;M
2008;ES618;M;48952;46593;POP;740.9621875;M
2008;ES618;M;48940;46593;POP;519.783725;M
2008;ES618;M;48936;46593;POP;449.118895;M
2008;ES618;M;48934;46593;POP;33.5511525;M
2008;ES618;M;48939;46593;POP;70.66483;M
2008;ES618;M;48937;46593;POP;4.3293275;M
2008;ES618;M;48946;46593;POP;221.1784625;M
2008;ES618;F;48952;46593;POP;783.70757;M
2008;ES618;F;48940;46593;POP;384.5237325;M
2008;ES618;F;48936;46593;POP;310.6495825;M
2008;ES618;F;48934;46593;POP;37.5788775;M
2008;ES618;F;48939;46593;POP;73.87415;M
2008;ES618;F;48937;46593;POP;6.38498;M
2008;ES618;F;48946;46593;POP;399.1838375;M
2008;ES618;_T;48952;46593;POP;1524.6697575;M
2008;ES618;_T;48940;46593;POP;904.3074575;M
2008;ES618;_T;48936;46593;POP;759.7684775;M
2008;ES618;_T;48934;46593;POP;71.13003;M
2008;ES618;_T;48939;46593;POP;144.53898;M
2008;ES618;_T;48937;46593;POP;10.7143075;M
2008;ES618;_T;48946;46593;POP;620.3623;M
2008;ES61;M;48952;46593;POP;3282.9781625;M
2008;ES61;M;48940;46593;POP;2243.14941;M
2008;ES61;M;48936;46593;POP;1900.83453;M
2008;ES61;M;48934;46593;POP;118.8512425;M
2008;ES61;M;48939;46593;POP;342.31488;M
2008;ES61;M;48937;46593;POP;22.112165;M
2008;ES61;M;48946;46593;POP;1039.8287525;M
2008;ES61;F;48952;46593;POP;3393.438385;M
2008;ES61;F;48940;46593;POP;1598.798215;M
2008;ES61;F;48936;46593;POP;1259.8369525;M
2008;ES61;F;48934;46593;POP;152.0225;M
2008;ES61;F;48939;46593;POP;338.9612625;M
2008;ES61;F;48937;46593;POP;33.79063;M
2008;ES61;F;48946;46593;POP;1794.64017;M
2008;ES61;_T;48952;46593;POP;6676.4165475;M
2008;ES61;_T;48940;46593;POP;3841.947625;M
2008;ES61;_T;48936;46593;POP;3160.6714825;M
2008;ES61;_T;48934;46593;POP;270.8737425;M
2008;ES61;_T;48939;46593;POP;681.2761425;M
2008;ES61;_T;48937;46593;POP;55.902795;M
2008;ES61;_T;48946;46593;POP;2834.4689225;M
2009;ES611;M;48952;46593;POP;281.839155;M
2009;ES611;M;48940;46593;POP;201.8539825;M
2009;ES611;M;48936;46593;POP;148.6236;M
2009;ES611;M;48934;46593;POP;15.0256;M
2009;ES611;M;48939;46593;POP;53.2303825;M
2009;ES611;M;48937;46593;POP;2.31145;M
2009;ES611;M;48946;46593;POP;79.9851725;M
2009;ES611;F;48952;46593;POP;268.326985;M
2009;ES611;F;48940;46593;POP;151.78346;M
2009;ES611;F;48936;46593;POP;111.0302775;M
2009;ES611;F;48934;46593;POP;15.38553;M
2009;ES611;F;48939;46593;POP;40.7531825;M
2009;ES611;F;48937;46593;POP;3.8383;M
2009;ES611;F;48946;46593;POP;116.543525;M
2009;ES611;_T;48952;46593;POP;550.16614;M
2009;ES611;_T;48940;46593;POP;353.6374425;M
2009;ES611;_T;48936;46593;POP;259.6538775;M
2009;ES611;_T;48934;46593;POP;30.41113;M
2009;ES611;_T;48939;46593;POP;93.983565;M
2009;ES611;_T;48937;46593;POP;6.14975;M
2009;ES611;_T;48946;46593;POP;196.5286975;M
2009;ES612;M;48952;46593;POP;491.0038125;M
2009;ES612;M;48940;46593;POP;333.6207725;M
2009;ES612;M;48936;46593;POP;250.133455;M
2009;ES612;M;48934;46593;POP;16.4872775;M
2009;ES612;M;48939;46593;POP;83.4873175;M
2009;ES612;M;48937;46593;POP;5.30714;M
2009;ES612;M;48946;46593;POP;157.38304;M
2009;ES612;F;48952;46593;POP;504.3731225;M
2009;ES612;F;48940;46593;POP;230.1606075;M
2009;ES612;F;48936;46593;POP;162.616425;M
2009;ES612;F;48934;46593;POP;22.5078125;M
2009;ES612;F;48939;46593;POP;67.5441825;M
2009;ES612;F;48937;46593;POP;8.52574;M
2009;ES612;F;48946;46593;POP;274.212515;M
2009;ES612;_T;48952;46593;POP;995.376935;M
2009;ES612;_T;48940;46593;POP;563.78138;M
2009;ES612;_T;48936;46593;POP;412.74988;M
2009;ES612;_T;48934;46593;POP;38.99509;M
2009;ES612;_T;48939;46593;POP;151.0315;M
2009;ES612;_T;48937;46593;POP;13.83288;M
2009;ES612;_T;48946;46593;POP;431.595555;M
2009;ES613;M;48952;46593;POP;318.6395325;M
2009;ES613;M;48940;46593;POP;216.737115;M
2009;ES613;M;48936;46593;POP;165.8351525;M
2009;ES613;M;48934;46593;POP;13.14687;M
2009;ES613;M;48939;46593;POP;50.9019625;M
2009;ES613;M;48937;46593;POP;2.5712;M
2009;ES613;M;48946;46593;POP;101.9024175;M
2009;ES613;F;48952;46593;POP;336.892785;M
2009;ES613;F;48940;46593;POP;164.2595625;M
2009;ES613;F;48936;46593;POP;116.09506;M
2009;ES613;F;48934;46593;POP;16.4061175;M
2009;ES613;F;48939;46593;POP;48.1645025;M
2009;ES613;F;48937;46593;POP;5.222775;M
2009;ES613;F;48946;46593;POP;172.6332225;M
2009;ES613;_T;48952;46593;POP;655.5323175;M
2009;ES613;_T;48940;46593;POP;380.9966775;M
2009;ES613;_T;48936;46593;POP;281.9302125;M
2009;ES613;_T;48934;46593;POP;29.5529875;M
2009;ES613;_T;48939;46593;POP;99.066465;M
2009;ES613;_T;48937;46593;POP;7.793975;M
2009;ES613;_T;48946;46593;POP;274.53564;M
2009;ES614;M;48952;46593;POP;367.441265;M
2009;ES614;M;48940;46593;POP;241.417605;M
2009;ES614;M;48936;46593;POP;180.2853275;M
2009;ES614;M;48934;46593;POP;13.29539;M
2009;ES614;M;48939;46593;POP;61.1322775;M
2009;ES614;M;48937;46593;POP;3.121245;M
2009;ES614;M;48946;46593;POP;126.02366;M
2009;ES614;F;48952;46593;POP;379.85936;M
2009;ES614;F;48940;46593;POP;181.4273925;M
2009;ES614;F;48936;46593;POP;131.6478025;M
2009;ES614;F;48934;46593;POP;17.000365;M
2009;ES614;F;48939;46593;POP;49.77959;M
2009;ES614;F;48937;46593;POP;4.0945075;M
2009;ES614;F;48946;46593;POP;198.4319675;M
2009;ES614;_T;48952;46593;POP;747.300625;M
2009;ES614;_T;48940;46593;POP;422.8449975;M
2009;ES614;_T;48936;46593;POP;311.93313;M
2009;ES614;_T;48934;46593;POP;30.295755;M
2009;ES614;_T;48939;46593;POP;110.9118675;M
2009;ES614;_T;48937;46593;POP;7.2157525;M
2009;ES614;_T;48946;46593;POP;324.4556275;M
2009;ES615;M;48952;46593;POP;207.35541;M
2009;ES615;M;48940;46593;POP;136.3152575;M
2009;ES615;M;48936;46593;POP;106.9369425;M
2009;ES615;M;48934;46593;POP;13.0831675;M
2009;ES615;M;48939;46593;POP;29.378315;M
2009;ES615;M;48937;46593;POP;1.028505;M
2009;ES615;M;48946;46593;POP;71.0401525;M
2009;ES615;F;48952;46593;POP;213.5406825;M
2009;ES615;F;48940;46593;POP;104.7654775;M
2009;ES615;F;48936;46593;POP;79.8992625;M
2009;ES615;F;48934;46593;POP;13.743525;M
2009;ES615;F;48939;46593;POP;24.866215;M
2009;ES615;F;48937;46593;POP;2.2060625;M
2009;ES615;F;48946;46593;POP;108.775205;M
2009;ES615;_T;48952;46593;POP;420.8960925;M
2009;ES615;_T;48940;46593;POP;241.080735;M
2009;ES615;_T;48936;46593;POP;186.836205;M
2009;ES615;_T;48934;46593;POP;26.8266925;M
2009;ES615;_T;48939;46593;POP;54.24453;M
2009;ES615;_T;48937;46593;POP;3.2345675;M
2009;ES615;_T;48946;46593;POP;179.8153575;M
2009;ES616;M;48952;46593;POP;270.7871375;M
2009;ES616;M;48940;46593;POP;172.87475;M
2009;ES616;M;48936;46593;POP;138.74078;M
2009;ES616;M;48934;46593;POP;9.81131;M
2009;ES616;M;48939;46593;POP;34.13397;M
2009;ES616;M;48937;46593;POP;1.3926;M
2009;ES616;M;48946;46593;POP;97.9123875;M
2009;ES616;F;48952;46593;POP;276.6679625;M
2009;ES616;F;48940;46593;POP;117.1659075;M
2009;ES616;F;48936;46593;POP;83.0134925;M
2009;ES616;F;48934;46593;POP;10.07866;M
2009;ES616;F;48939;46593;POP;34.152415;M
2009;ES616;F;48937;46593;POP;4.21988;M
2009;ES616;F;48946;46593;POP;159.502055;M
2009;ES616;_T;48952;46593;POP;547.4551;M
2009;ES616;_T;48940;46593;POP;290.0406575;M
2009;ES616;_T;48936;46593;POP;221.7542725;M
2009;ES616;_T;48934;46593;POP;19.88997;M
2009;ES616;_T;48939;46593;POP;68.286385;M
2009;ES616;_T;48937;46593;POP;5.61248;M
2009;ES616;_T;48946;46593;POP;257.4144425;M
2009;ES617;M;48952;46593;POP;628.3942125;M
2009;ES617;M;48940;46593;POP;425.7629;M
2009;ES617;M;48936;46593;POP;314.284175;M
2009;ES617;M;48934;46593;POP;24.8257275;M
2009;ES617;M;48939;46593;POP;111.478725;M
2009;ES617;M;48937;46593;POP;5.7868025;M
2009;ES617;M;48946;46593;POP;202.6313125;M
2009;ES617;F;48952;46593;POP;653.8888175;M
2009;ES617;F;48940;46593;POP;328.57694;M
2009;ES617;F;48936;46593;POP;242.6859875;M
2009;ES617;F;48934;46593;POP;34.86387;M
2009;ES617;F;48939;46593;POP;85.8909525;M
2009;ES617;F;48937;46593;POP;6.760945;M
2009;ES617;F;48946;46593;POP;325.3118775;M
2009;ES617;_T;48952;46593;POP;1282.28303;M
2009;ES617;_T;48940;46593;POP;754.33984;M
2009;ES617;_T;48936;46593;POP;556.9701625;M
2009;ES617;_T;48934;46593;POP;59.6895975;M
2009;ES617;_T;48939;46593;POP;197.3696775;M
2009;ES617;_T;48937;46593;POP;12.5477475;M
2009;ES617;_T;48946;46593;POP;527.94319;M
2009;ES618;M;48952;46593;POP;748.4759225;M
2009;ES618;M;48940;46593;POP;520.190055;M
2009;ES618;M;48936;46593;POP;403.0759825;M
2009;ES618;M;48934;46593;POP;41.0993775;M
2009;ES618;M;48939;46593;POP;117.1140725;M
2009;ES618;M;48937;46593;POP;5.2098925;M
2009;ES618;M;48946;46593;POP;228.2858675;M
2009;ES618;F;48952;46593;POP;792.019275;M
2009;ES618;F;48940;46593;POP;395.439855;M
2009;ES618;F;48936;46593;POP;297.26414;M
2009;ES618;F;48934;46593;POP;48.17421;M
2009;ES618;F;48939;46593;POP;98.175715;M
2009;ES618;F;48937;46593;POP;8.4554175;M
2009;ES618;F;48946;46593;POP;396.57942;M
2009;ES618;_T;48952;46593;POP;1540.4951975;M
2009;ES618;_T;48940;46593;POP;915.62991;M
2009;ES618;_T;48936;46593;POP;700.3401225;M
2009;ES618;_T;48934;46593;POP;89.2735875;M
2009;ES618;_T;48939;46593;POP;215.2897875;M
2009;ES618;_T;48937;46593;POP;13.66531;M
2009;ES618;_T;48946;46593;POP;624.8652875;M
2009;ES61;M;48952;46593;POP;3313.9364475;M
2009;ES61;M;48940;46593;POP;2248.7724375;M
2009;ES61;M;48936;46593;POP;1707.915415;M
2009;ES61;M;48934;46593;POP;146.77472;M
2009;ES61;M;48939;46593;POP;540.8570225;M
2009;ES61;M;48937;46593;POP;26.728835;M
2009;ES61;M;48946;46593;POP;1065.16401;M
2009;ES61;F;48952;46593;POP;3425.56899;M
2009;ES61;F;48940;46593;POP;1673.5792025;M
2009;ES61;F;48936;46593;POP;1224.2524475;M
2009;ES61;F;48934;46593;POP;178.16009;M
2009;ES61;F;48939;46593;POP;449.326755;M
2009;ES61;F;48937;46593;POP;43.3236275;M
2009;ES61;F;48946;46593;POP;1751.9897875;M
2009;ES61;_T;48952;46593;POP;6739.5054375;M
2009;ES61;_T;48940;46593;POP;3922.35164;M
2009;ES61;_T;48936;46593;POP;2932.1678625;M
2009;ES61;_T;48934;46593;POP;324.93481;M
2009;ES61;_T;48939;46593;POP;990.1837775;M
2009;ES61;_T;48937;46593;POP;70.0524625;M
2009;ES61;_T;48946;46593;POP;2817.1537975;M
2010;ES611;M;48952;46593;POP;283.947655;M
2010;ES611;M;48940;46593;POP;201.0178975;M
2010;ES611;M;48936;46593;POP;143.7591025;M
2010;ES611;M;48934;46593;POP;11.18745;M
2010;ES611;M;48939;46593;POP;57.258795;M
2010;ES611;M;48937;46593;POP;3.53813;M
2010;ES611;M;48946;46593;POP;82.9297575;M
2010;ES611;F;48952;46593;POP;271.4516475;M
2010;ES611;F;48940;46593;POP;156.30559;M
2010;ES611;F;48936;46593;POP;113.46787;M
2010;ES611;F;48934;46593;POP;15.148595;M
2010;ES611;F;48939;46593;POP;42.83772;M
2010;ES611;F;48937;46593;POP;2.2373625;M
2010;ES611;F;48946;46593;POP;115.1460575;M
2010;ES611;_T;48952;46593;POP;555.3993025;M
2010;ES611;_T;48940;46593;POP;357.3234875;M
2010;ES611;_T;48936;46593;POP;257.2269725;M
2010;ES611;_T;48934;46593;POP;26.336045;M
2010;ES611;_T;48939;46593;POP;100.096515;M
2010;ES611;_T;48937;46593;POP;5.7754925;M
2010;ES611;_T;48946;46593;POP;198.075815;M
2010;ES612;M;48952;46593;POP;494.536325;M
2010;ES612;M;48940;46593;POP;327.9112425;M
2010;ES612;M;48936;46593;POP;234.4890525;M
2010;ES612;M;48934;46593;POP;18.3169075;M
2010;ES612;M;48939;46593;POP;93.42219;M
2010;ES612;M;48937;46593;POP;4.75365;M
2010;ES612;M;48946;46593;POP;166.6250825;M
2010;ES612;F;48952;46593;POP;507.7925;M
2010;ES612;F;48940;46593;POP;246.8707125;M
2010;ES612;F;48936;46593;POP;164.5888425;M
2010;ES612;F;48934;46593;POP;26.13449;M
2010;ES612;F;48939;46593;POP;82.28187;M
2010;ES612;F;48937;46593;POP;11.632275;M
2010;ES612;F;48946;46593;POP;260.9217875;M
2010;ES612;_T;48952;46593;POP;1002.328825;M
2010;ES612;_T;48940;46593;POP;574.781955;M
2010;ES612;_T;48936;46593;POP;399.077895;M
2010;ES612;_T;48934;46593;POP;44.4513975;M
2010;ES612;_T;48939;46593;POP;175.70406;M
2010;ES612;_T;48937;46593;POP;16.385925;M
2010;ES612;_T;48946;46593;POP;427.54687;M
2010;ES613;M;48952;46593;POP;319.8900525;M
2010;ES613;M;48940;46593;POP;215.456195;M
2010;ES613;M;48936;46593;POP;162.2912125;M
2010;ES613;M;48934;46593;POP;16.8227075;M
2010;ES613;M;48939;46593;POP;53.1649825;M
2010;ES613;M;48937;46593;POP;3.7902975;M
2010;ES613;M;48946;46593;POP;104.4338575;M
2010;ES613;F;48952;46593;POP;338.3221275;M
2010;ES613;F;48940;46593;POP;168.1618875;M
2010;ES613;F;48936;46593;POP;113.750215;M
2010;ES613;F;48934;46593;POP;17.3487125;M
2010;ES613;F;48939;46593;POP;54.4116725;M
2010;ES613;F;48937;46593;POP;4.7283025;M
2010;ES613;F;48946;46593;POP;170.16024;M
2010;ES613;_T;48952;46593;POP;658.21218;M
2010;ES613;_T;48940;46593;POP;383.6180825;M
2010;ES613;_T;48936;46593;POP;276.0414275;M
2010;ES613;_T;48934;46593;POP;34.17142;M
2010;ES613;_T;48939;46593;POP;107.576655;M
2010;ES613;_T;48937;46593;POP;8.5186;M
2010;ES613;_T;48946;46593;POP;274.5940975;M
2010;ES614;M;48952;46593;POP;369.9793975;M
2010;ES614;M;48940;46593;POP;240.3693775;M
2010;ES614;M;48936;46593;POP;174.09801;M
2010;ES614;M;48934;46593;POP;14.12604;M
2010;ES614;M;48939;46593;POP;66.2713675;M
2010;ES614;M;48937;46593;POP;3.323275;M
2010;ES614;M;48946;46593;POP;129.61002;M
2010;ES614;F;48952;46593;POP;382.1654725;M
2010;ES614;F;48940;46593;POP;186.5443925;M
2010;ES614;F;48936;46593;POP;130.1589025;M
2010;ES614;F;48934;46593;POP;18.48003;M
2010;ES614;F;48939;46593;POP;56.38549;M
2010;ES614;F;48937;46593;POP;4.9306425;M
2010;ES614;F;48946;46593;POP;195.62108;M
2010;ES614;_T;48952;46593;POP;752.14487;M
2010;ES614;_T;48940;46593;POP;426.91377;M
2010;ES614;_T;48936;46593;POP;304.2569125;M
2010;ES614;_T;48934;46593;POP;32.60607;M
2010;ES614;_T;48939;46593;POP;122.6568575;M
2010;ES614;_T;48937;46593;POP;8.2539175;M
2010;ES614;_T;48946;46593;POP;325.2311;M
2010;ES615;M;48952;46593;POP;208.65072;M
2010;ES615;M;48940;46593;POP;139.99156;M
2010;ES615;M;48936;46593;POP;101.4215025;M
2010;ES615;M;48934;46593;POP;11.6766825;M
2010;ES615;M;48939;46593;POP;38.5700575;M
2010;ES615;M;48937;46593;POP;2.063165;M
2010;ES615;M;48946;46593;POP;68.65916;M
2010;ES615;F;48952;46593;POP;215.134255;M
2010;ES615;F;48940;46593;POP;109.07514;M
2010;ES615;F;48936;46593;POP;79.6632125;M
2010;ES615;F;48934;46593;POP;15.0987525;M
2010;ES615;F;48939;46593;POP;29.4119275;M
2010;ES615;F;48937;46593;POP;2.155165;M
2010;ES615;F;48946;46593;POP;106.059115;M
2010;ES615;_T;48952;46593;POP;423.784975;M
2010;ES615;_T;48940;46593;POP;249.0667;M
2010;ES615;_T;48936;46593;POP;181.084715;M
2010;ES615;_T;48934;46593;POP;26.775435;M
2010;ES615;_T;48939;46593;POP;67.981985;M
2010;ES615;_T;48937;46593;POP;4.21833;M
2010;ES615;_T;48946;46593;POP;174.718275;M
2010;ES616;M;48952;46593;POP;272.5015075;M
2010;ES616;M;48940;46593;POP;174.229695;M
2010;ES616;M;48936;46593;POP;137.8572725;M
2010;ES616;M;48934;46593;POP;9.45813;M
2010;ES616;M;48939;46593;POP;36.3724225;M
2010;ES616;M;48937;46593;POP;2.504925;M
2010;ES616;M;48946;46593;POP;98.2718125;M
2010;ES616;F;48952;46593;POP;277.410115;M
2010;ES616;F;48940;46593;POP;123.4627025;M
2010;ES616;F;48936;46593;POP;85.33452;M
2010;ES616;F;48934;46593;POP;10.170755;M
2010;ES616;F;48939;46593;POP;38.1281825;M
2010;ES616;F;48937;46593;POP;3.8476075;M
2010;ES616;F;48946;46593;POP;153.9474125;M
2010;ES616;_T;48952;46593;POP;549.9116225;M
2010;ES616;_T;48940;46593;POP;297.6923975;M
2010;ES616;_T;48936;46593;POP;223.1917925;M
