ID;NAME;DESCRIPTION;PARENTCODE;ORDER
2755;(21042) Isla Cristina;Isla Cristina;ES615;519
2756;(21043) Jabugo;Jabugo;ES615;520
2757;(21044) Lepe;Lepe;ES615;521
2758;(21045) Linares de la Sierra;Linares de la Sierra;ES615;522
2759;(21046) Lucena del Puerto;Lucena del Puerto;ES615;523
2760;(21047) Manzanilla;Manzanilla;ES615;524
2761;(21048) Marines (Los);Marines (Los);ES615;525
2762;(21049) Minas de Riotinto;Minas de Riotinto;ES615;526
2763;(21050) Moguer;Moguer;ES615;527
2764;(21051) Nava (La);Nava (La);ES615;528
2765;(21052) Nerva;Nerva;ES615;529
2766;(21053) Niebla;Niebla;ES615;530
2767;(21054) Palma del Condado (La);Palma del Condado (La);ES615;531
2768;(21055) Palos de la Frontera;Palos de la Frontera;ES615;532
2769;(21056) Paterna del Campo;Paterna del Campo;ES615;533
2770;(21057) Paymogo;Paymogo;ES615;534
2771;(21058) Puebla de Guzmán;Puebla de Guzmán;ES615;535
2772;(21059) Puerto Moral;Puerto Moral;ES615;536
2773;(21060) Punta Umbría;Punta Umbría;ES615;537
2775;(21061) Rociana;Rociana;ES615;538
2776;(21062) Rosal de la Frontera;Rosal de la Frontera;ES615;540
2777;(21063) San Bartolomé de la Torre;San Bartolomé de la Torre;ES615;541
2778;(21064) San Juan del Puerto;San Juan del Puerto;ES615;542
2779;(21065) Sanlúcar de Guadiana;Sanlúcar de Guadiana;ES615;543
2780;(21066) San Silvestre de Guzmán;San Silvestre de Guzmán;ES615;544
2781;(21067) Santa Ana la Real;Santa Ana la Real;ES615;545
2782;(21068) Santa Bárbara de Casa;Santa Bárbara de Casa;ES615;546
2783;(21069) Santa Olalla del Cala;Santa Olalla del Cala;ES615;547
2784;(21070) Trigueros;Trigueros;ES615;548
2785;(21071) Valdelarco;Valdelarco;ES615;549
2786;(21072) Valverde del Camino;Valverde del Camino;ES615;550
2787;(21073) Villablanca;Villablanca;ES615;551
2788;(21074) Villalba del Alcor;Villalba del Alcor;ES615;552
2789;(21075) Villanueva de las Cruces;Villanueva de las Cruces;ES615;553
2790;(21076) Villanueva de los Castillejos;Villanueva de los Castillejos;ES615;554
2791;(21077) Villarrasa;Villarrasa;ES615;555
2792;(21078) Zalamea la Real;Zalamea la Real;ES615;556
280351;(21902) Zarza-Perrunal (La);Zarza-Perrunal (La);ES615;557
2793;(21079) Zufre;Zufre;ES615;558
2794;(21NC) Municipio de Huelva sin especificar;Municipio de Huelva sin especificar;ES615;559
2798;(23001) Albanchez de Úbeda;Albanchez de Úbeda;ES616;559
2800;(23002) Alcalá la Real;Alcalá la Real;ES616;561
2801;(23003) Alcaudete;Alcaudete;ES616;562
2802;(23004) Aldeaquemada;Aldeaquemada;ES616;563
2803;(23005) Andújar;Andújar;ES616;564
2804;(23006) Arjona;Arjona;ES616;565
2805;(23007) Arjonilla;Arjonilla;ES616;566
2806;(23008) Arquillos;Arquillos;ES616;567
2907;(23905) Arroyo del Ojanco;Arroyo del Ojanco;ES616;568
2807;(23009) Baeza;Baeza;ES616;569
2808;(23010) Bailén;Bailén;ES616;570
2809;(23011) Baños de la Encina;Baños de la Encina;ES616;571
2810;(23012) Beas de Segura;Beas de Segura;ES616;572
2811;(23013) Bedmar;Bedmar;ES616;573
2904;(23902) Bedmar y Garcíez;Bedmar y Garcíez;ES616;574
2812;(23014) Begíjar;Begíjar;ES616;575
2813;(23015) Bélmez de la Moraleda;Bélmez de la Moraleda;ES616;576
2814;(23016) Benatae;Benatae;ES616;577
2815;(23017) Cabra del Santo Cristo;Cabra del Santo Cristo;ES616;578
2816;(23018) Cambil;Cambil;ES616;579
2817;(23019) Campillo de Arenas;Campillo de Arenas;ES616;580
2818;(23020) Canena;Canena;ES616;581
2819;(23021) Carboneros;Carboneros;ES616;582
2820;(23022) Cárchel;Cárchel;ES616;583
2821;(2ES617) Carchelejo;Carchelejo;ES616;584
2903;(23901) Cárcheles;Cárcheles;ES616;585
2822;(23024) Carolina (La);Carolina (La);ES616;586
2823;(23025) Castellar de Santisteban;Castellar de Santisteban;ES616;587
2825;(23026) Castillo de Locubín;Castillo de Locubín;ES616;589
2826;(23027) Cazalilla;Cazalilla;ES616;590
2827;(23028) Cazorla;Cazorla;ES616;591
2828;(23029) Chiclana de Segura;Chiclana de Segura;ES616;592
2829;(23030) Chilluévar;Chilluévar;ES616;593
2830;(23031) Escañuela;Escañuela;ES616;594
2831;(23032) Espeluy;Espeluy;ES616;595
2832;(23033) Frailes;Frailes;ES616;596
2833;(23034) Fuensanta de Martos;Fuensanta de Martos;ES616;597
2834;(23035) Fuerte del Rey;Fuerte del Rey;ES616;598
2835;(23036) Garciéz;Garciéz;ES616;599
2836;(23037) Génave;Génave;ES616;600
2837;(23038) Guardia de Jaén (La);Guardia de Jaén (La);ES616;601
2838;(23039) Guarromán;Guarromán;ES616;602
2839;(23040) Higuera de Arjona;Higuera de Arjona;ES616;603
2841;(23041) Higuera de Calatrava;Higuera de Calatrava;ES616;604
2842;(23042) Hinojares;Hinojares;ES616;605
2843;(23043) Hornos;Hornos;ES616;606
2844;(23044) Huelma;Huelma;ES616;607
2845;(23045) Huesa;Huesa;ES616;608
2846;(23046) Ibros;Ibros;ES616;609
2847;(23047) Iruela (La);Iruela (La);ES616;610
2848;(23048) Iznatoraf;Iznatoraf;ES616;611
2849;(23049) Jabalquinto;Jabalquinto;ES616;612
2850;(23050) Jaén (capital);Jaén (capital);ES616;613
2851;(23051) Jamilena;Jamilena;ES616;614
2852;(23052) Jimena;Jimena;ES616;615
2853;(23053) Jódar;Jódar;ES616;616
2854;(23054) Larva;Larva;ES616;618
2855;(23055) Linares;Linares;ES616;619
2856;(23056) Lopera;Lopera;ES616;620
2857;(23057) Lupión;Lupión;ES616;621
2858;(23058) Mancha Real;Mancha Real;ES616;622
2859;(23059) Marmolejo;Marmolejo;ES616;623
2860;(23060) Martos;Martos;ES616;624
2861;(23061) Mengíbar;Mengíbar;ES616;625
2862;(23062) Montizón;Montizón;ES616;626
2863;(23063) Navas de San Juan;Navas de San Juan;ES616;627
2864;(23064) Noalejo;Noalejo;ES616;628
2865;(23065) Orcera;Orcera;ES616;629
2866;(23066) Peal de Becerro;Peal de Becerro;ES616;630
2867;(23067) Pegalajar;Pegalajar;ES616;631
2868;(23068) Pontones;Pontones;ES616;632
2869;(23069) Porcuna;Porcuna;ES616;633
2870;(23070) Pozo Alcón;Pozo Alcón;ES616;634
2871;(23071) Puente de Génave;Puente de Génave;ES616;635
2872;(23072) Puerta de Segura (La);Puerta de Segura (La);ES616;636
2873;(23073) Quesada;Quesada;ES616;637
2874;(23074) Rus;Rus;ES616;638
2875;(23075) Sabiote;Sabiote;ES616;639
2876;(23076) Santa Elena;Santa Elena;ES616;640
2877;(23077) Santiago de Calatrava;Santiago de Calatrava;ES616;641
2878;(23078) Santiago de la Espada;Santiago de la Espada;ES616;642
2906;(23904) Santiago-Pontones;Santiago-Pontones;ES616;643
2879;(23079) Santisteban del Puerto;Santisteban del Puerto;ES616;644
2880;(23080) Santo Tomé;Santo Tomé;ES616;645
2881;(23081) Segura de la Sierra;Segura de la Sierra;ES616;646
2882;(23082) Siles;Siles;ES616;647
2883;(23083) Solera;Solera;ES616;648
2884;(23084) Sorihuela del Guadalimar;Sorihuela del Guadalimar;ES616;649
2885;(23085) Torreblascopedro;Torreblascopedro;ES616;650
2886;(23086) Torre del Campo;Torre del Campo;ES616;651
2888;(23087) Torredonjimeno;Torredonjimeno;ES616;653
2889;(23088) Torreperogil;Torreperogil;ES616;654
2890;(23089) Torrequebradilla;Torrequebradilla;ES616;655
2891;(23090) Torres;Torres;ES616;656
2892;(23091) Torres de Albánchez;Torres de Albánchez;ES616;657
2893;(23092) Úbeda;Úbeda;ES616;658
2894;(23093) Valdepeñas de Jaén;Valdepeñas de Jaén;ES616;659
2895;(23094) Vilches;Vilches;ES616;660
2896;(23095) Villacarrillo;Villacarrillo;ES616;661
2901;(23100) Villargordo;Villargordo;ES616;662
2897;(23096) Villanueva de la Reina;Villanueva de la Reina;ES616;663
2898;(23097) Villanueva del Arzobispo;Villanueva del Arzobispo;ES616;664
2899;(23098) Villardompardo;Villardompardo;ES616;665
2900;(23099) Villares (Los);Villares (Los);ES616;666
2902;(23101) Villarrodrigo;Villarrodrigo;ES616;667
2905;(23903) Villatorres;Villatorres;ES616;668
2908;(23NC) Municipio de Jaén sin especificar;Municipio de Jaén sin especificar;ES616;669
2912;(29001) Alameda;Alameda;ES617;670
2913;(29002) Alcaucín;Alcaucín;ES617;671
2914;(29003) Alfarnate;Alfarnate;ES617;672
2915;(29004) Alfarnatejo;Alfarnatejo;ES617;673
2916;(29005) Algarrobo;Algarrobo;ES617;674
2917;(29006) Algatocín;Algatocín;ES617;675
2918;(29007) Alhaurín de la Torre;Alhaurín de la Torre;ES617;676
2919;(29008) Alhaurín el Grande;Alhaurín el Grande;ES617;677
2920;(29009) Almáchar;Almáchar;ES617;678
2921;(29010) Almargen;Almargen;ES617;679
2922;(29011) Almogía;Almogía;ES617;680
2923;(29012) Álora;Álora;ES617;681
2924;(29013) Alozaina;Alozaina;ES617;682
2925;(29014) Alpandeire;Alpandeire;ES617;683
2926;(29015) Antequera;Antequera;ES617;684
2927;(29016) Árchez;Árchez;ES617;685
2928;(29017) Archidona;Archidona;ES617;686
2929;(29018) Ardales;Ardales;ES617;687
2930;(29019) Arenas;Arenas;ES617;688
2931;(29020) Arriate;Arriate;ES617;689
2932;(29021) Atajate;Atajate;ES617;690
2994;(29082) Benagalbón;Benagalbón;ES617;691
2933;(29022) Benadalid;Benadalid;ES617;692
2934;(29023) Benahavís;Benahavís;ES617;693
2935;(29024) Benalauría;Benalauría;ES617;694
2936;(29025) Benalmádena;Benalmádena;ES617;695
2937;(29026) Benamargosa;Benamargosa;ES617;696
2938;(29027) Benamocarra;Benamocarra;ES617;697
2939;(29028) Benaoján;Benaoján;ES617;698
2940;(29029) Benarrabá;Benarrabá;ES617;699
2941;(29030) Borge (El);Borge (El);ES617;700
2942;(29031) Burgo (El);Burgo (El);ES617;701
2943;(29032) Campillos;Campillos;ES617;702
2944;(29033) Canillas de Aceituno;Canillas de Aceituno;ES617;703
2945;(29034) Canillas de Albaida;Canillas de Albaida;ES617;704
2946;(29035) Cañete la Real;Cañete la Real;ES617;705
2947;(29036) Carratraca;Carratraca;ES617;706
2948;(29037) Cartajima;Cartajima;ES617;707
2949;(29038) Cártama;Cártama;ES617;708
2950;(29039) Casabermeja;Casabermeja;ES617;709
2951;(29040) Casarabonela;Casarabonela;ES617;710
2952;(29041) Casares;Casares;ES617;711
3013;(29502) Churriana;Churriana;ES617;712
2953;(29042) Coín;Coín;ES617;713
2954;(29043) Colmenar;Colmenar;ES617;714
2955;(29044) Comares;Comares;ES617;715
2956;(29045) Cómpeta;Cómpeta;ES617;716
2957;(29046) Cortes de la Frontera;Cortes de la Frontera;ES617;717
2958;(29047) Cuevas Bajas;Cuevas Bajas;ES617;718
2959;(29048) Cuevas del Becerro;Cuevas del Becerro;ES617;719
2960;(29049) Cuevas de San Marcos;Cuevas de San Marcos;ES617;720
2961;(29050) Cútar;Cútar;ES617;721
2962;(29051) Estepona;Estepona;ES617;722
2963;(29052) Faraján;Faraján;ES617;723
2964;(29053) Frigiliana;Frigiliana;ES617;724
2965;(29054) Fuengirola;Fuengirola;ES617;725
2966;(29055) Fuente de Piedra;Fuente de Piedra;ES617;726
2967;(29056) Gaucín;Gaucín;ES617;727
2968;(29057) Genalguacil;Genalguacil;ES617;728
2969;(29058) Guaro;Guaro;ES617;729
2970;(29059) Humilladero;Humilladero;ES617;730
2971;(29060) Igualeja;Igualeja;ES617;731
2972;(29061) Istán;Istán;ES617;732
2973;(29062) Iznate;Iznate;ES617;733
2974;(29063) Jimera de Líbar;Jimera de Líbar;ES617;734
2975;(29064) Jubrique;Jubrique;ES617;735
2976;(29065) Júzcar;Júzcar;ES617;736
2977;(29066) Macharaviaya;Macharaviaya;ES617;737
2978;(29067) Málaga (capital);Málaga (capital);ES617;738
2979;(29068) Manilva;Manilva;ES617;739
2980;(29069) Marbella;Marbella;ES617;740
2981;(29070) Mijas;Mijas;ES617;741
2982;(29071) Moclinejo;Moclinejo;ES617;742
2983;(29072) Mollina;Mollina;ES617;743
2984;(29073) Monda;Monda;ES617;744
3018;(29903) Montecorto;Montecorto;ES617;745
2985;(29074) Montejaque;Montejaque;ES617;746
2986;(29075) Nerja;Nerja;ES617;747
2987;(29076) Ojén;Ojén;ES617;748
3014;(29505) Olías;Olías;ES617;749
2988;(29077) Parauta;Parauta;ES617;750
2989;(29078) Peñarrubia;Peñarrubia;ES617;751
2990;(29079) Periana;Periana;ES617;752
2991;(29080) Pizarra;Pizarra;ES617;753
2992;(29081) Pujerra;Pujerra;ES617;754
2995;(29083) Riogordo;Riogordo;ES617;756
2996;(29084) Ronda;Ronda;ES617;757
2997;(29085) Salares;Salares;ES617;758
2998;(29086) Sayalonga;Sayalonga;ES617;759
2999;(29087) Sedella;Sedella;ES617;760
3019;(29904) Serrato;Serrato;ES617;761
3000;(29088) Sierra de Yeguas;Sierra de Yeguas;ES617;762
3001;(29089) Teba;Teba;ES617;763
3002;(29090) Tolox;Tolox;ES617;764
3015;(29901) Torremolinos;Torremolinos;ES617;765
3003;(29091) Torrox;Torrox;ES617;767
3004;(29092) Totalán;Totalán;ES617;768
3005;(29093) Valle de Abdalajís;Valle de Abdalajís;ES617;769
3006;(29094) Vélez-Málaga;Vélez-Málaga;ES617;770
3007;(29095) Villanueva de Algaidas;Villanueva de Algaidas;ES617;771
3017;(29902) Villanueva de la Concepción;Villanueva de la Concepción;ES617;772
3008;(29096) Villanueva del Rosario;Villanueva del Rosario;ES617;773
3009;(29097) Villanueva del Trabuco;Villanueva del Trabuco;ES617;774
3010;(29098) Villanueva de Tapia;Villanueva de Tapia;ES617;775
3011;(29099) Viñuela;Viñuela;ES617;776
3012;(29100) Yunquera;Yunquera;ES617;777
3020;(29NC) Municipio de Málaga sin especificar;Municipio de Málaga sin especificar;ES617;778
3024;(41001) Aguadulce;Aguadulce;ES618;779
3025;(41002) Alanís;Alanís;ES618;780
3026;(41003) Albaida del Aljarafe;Albaida del Aljarafe;ES618;781
3028;(41004) Alcalá de Guadaira;Alcalá de Guadaira;ES618;782
3029;(41005) Alcalá del Río;Alcalá del Río;ES618;784
3030;(41006) Alcolea del Río;Alcolea del Río;ES618;785
3031;(41007) Algaba (La);Algaba (La);ES618;786
3032;(41008) Algámitas;Algámitas;ES618;787
3033;(41009) Almadén de la Plata;Almadén de la Plata;ES618;788
3034;(41010) Almensilla;Almensilla;ES618;789
3035;(41011) Arahal (El);Arahal (El);ES618;790
3037;(41012) Aznalcázar;Aznalcázar;ES618;792
3038;(41013) Aznalcóllar;Aznalcóllar;ES618;793
3039;(41014) Badolatosa;Badolatosa;ES618;794
3040;(41015) Benacazón;Benacazón;ES618;795
3041;(41016) Bollullos de la Mitación;Bollullos de la Mitación;ES618;796
3042;(41017) Bormujos;Bormujos;ES618;797
3043;(41018) Brenes;Brenes;ES618;798
3044;(41019) Burguillos;Burguillos;ES618;799
3045;(41020) Cabezas de San Juan (Las);Cabezas de San Juan (Las);ES618;800
3046;(41021) Camas;Camas;ES618;801
3047;(41022) Campana (La);Campana (La);ES618;802
3048;(41023) Cantillana;Cantillana;ES618;803
3133;(41901) Cañada Rosal;Cañada Rosal;ES618;804
3049;(41024) Carmona;Carmona;ES618;805
3050;(41025) Carrión de los Céspedes;Carrión de los Céspedes;ES618;806
3051;(41026) Casariche;Casariche;ES618;807
3052;(41027) Castilblanco de los Arroyos;Castilblanco de los Arroyos;ES618;808
3053;(41028) Castilleja de Guzmán;Castilleja de Guzmán;ES618;809
3054;(41029) Castilleja de la Cuesta;Castilleja de la Cuesta;ES618;810
3055;(41030) Castilleja del Campo;Castilleja del Campo;ES618;811
3056;(41031) Castillo de las Guardas (El);Castillo de las Guardas (El);ES618;812
3057;(41032) Cazalla de la Sierra;Cazalla de la Sierra;ES618;813
3058;(41033) Constantina;Constantina;ES618;814
3059;(41034) Coria del Río;Coria del Río;ES618;815
3060;(41035) Coripe;Coripe;ES618;816
3061;(41036) Coronil (El);Coronil (El);ES618;817
3062;(41037) Corrales (Los);Corrales (Los);ES618;818
3137;(41903) Cuervo (El);Cuervo (El);ES618;819
3063;(41038) Dos Hermanas;Dos Hermanas;ES618;821
3064;(41039) Écija;Écija;ES618;822
3065;(41040) Espartinas;Espartinas;ES618;823
3066;(41041) Estepa;Estepa;ES618;824
3067;(41042) Fuentes de Andalucía;Fuentes de Andalucía;ES618;825
3068;(41043) Garrobo (El);Garrobo (El);ES618;826
3069;(41044) Gelves;Gelves;ES618;827
3070;(41045) Gerena;Gerena;ES618;828
3071;(41046) Gilena;Gilena;ES618;829
3072;(41047) Gines;Gines;ES618;830
3073;(41048) Guadalcanal;Guadalcanal;ES618;831
3074;(41049) Guillena;Guillena;ES618;832
3075;(41050) Herrera;Herrera;ES618;833
3076;(41051) Huévar;Huévar;ES618;834
3136;(41902) Isla Mayor;Isla Mayor;ES618;836
3078;(41052) Lantejuela (La);Lantejuela (La);ES618;837
3080;(41053) Lebrija;Lebrija;ES618;839
3081;(41054) Lora de Estepa;Lora de Estepa;ES618;840
3082;(41055) Lora del Río;Lora del Río;ES618;841
3083;(41056) Luisiana (La);Luisiana (La);ES618;842
3084;(41057) Madroño (El);Madroño (El);ES618;843
3085;(41058) Mairena del Alcor;Mairena del Alcor;ES618;844
3086;(41059) Mairena del Aljarafe;Mairena del Aljarafe;ES618;845
3087;(41060) Marchena;Marchena;ES618;846
3088;(41061) Marinaleda;Marinaleda;ES618;847
3089;(41062) Martín de la Jara;Martín de la Jara;ES618;848
3090;(41063) Molares (Los);Molares (Los);ES618;849
3091;(41064) Montellano;Montellano;ES618;850
3092;(41065) Morón de la Frontera;Morón de la Frontera;ES618;851
3093;(41066) Navas de la Concepción (Las);Navas de la Concepción (Las);ES618;852
3094;(41067) Olivares;Olivares;ES618;853
3095;(41068) Osuna;Osuna;ES618;854
3096;(41069) Palacios y Villafranca (Los);Palacios y Villafranca (Los);ES618;855
280352;(41904) Palmar de Troya (El);Palmar de Troya (El);ES618;856
3097;(41070) Palomares del Río;Palomares del Río;ES618;857
3098;(41071) Paradas;Paradas;ES618;858
3099;(41072) Pedrera;Pedrera;ES618;859
3100;(41073) Pedroso (El);Pedroso (El);ES618;860
3101;(41074) Peñaflor;Peñaflor;ES618;861
3102;(41075) Pilas;Pilas;ES618;862
3103;(41076) Pruna;Pruna;ES618;863
3104;(41077) Puebla de Cazalla (La);Puebla de Cazalla (La);ES618;864
3105;(41078) Puebla de los Infantes (La);Puebla de los Infantes (La);ES618;865
3108;(41079) Puebla;Puebla;ES618;866
3109;(41080) Real de la Jara (El);Real de la Jara (El);ES618;869
3110;(41081) Rinconada (La);Rinconada (La);ES618;870
3111;(41082) Roda de Andalucía (La);Roda de Andalucía (La);ES618;871
3112;(41083) Ronquillo (El);Ronquillo (El);ES618;872
3113;(41084) Rubio (El);Rubio (El);ES618;873
3114;(41085) Salteras;Salteras;ES618;874
3115;(41086) San Juan de Aznalfarache;San Juan de Aznalfarache;ES618;875
3116;(41087) Sanlúcar la Mayor;Sanlúcar la Mayor;ES618;876
3117;(41088) San Nicolás del Puerto;San Nicolás del Puerto;ES618;877
3118;(41089) Santiponce;Santiponce;ES618;878
3119;(41090) Saucejo (El);Saucejo (El);ES618;879
3120;(41091) Sevilla (capital);Sevilla (capital);ES618;880
3121;(41092) Tocina;Tocina;ES618;881
3122;(41093) Tomares;Tomares;ES618;882
3123;(41094) Umbrete;Umbrete;ES618;883
3124;(41095) Utrera;Utrera;ES618;884
3126;(41096) Valencina del Alcor;Valencina del Alcor;ES618;885
3127;(41097) Villamanrique de la Condesa;Villamanrique de la Condesa;ES618;889
3128;(41098) Villanueva del Ariscal;Villanueva del Ariscal;ES618;890
3129;(41099) Villanueva del Río y Minas;Villanueva del Río y Minas;ES618;891
3130;(41100) Villanueva de San Juan;Villanueva de San Juan;ES618;892
3131;(41101) Villaverde del Río;Villaverde del Río;ES618;893
3132;(41102) Viso del Alcor (El);Viso del Alcor (El);ES618;894
3139;(41NC) Municipio de Sevilla sin especificar;Municipio de Sevilla sin especificar;ES618;895
3342;(RE0) Resto de España;Resto de España;3341;12
3345;(RE) Resto de España;Resto de España;3342;895
