ID;NAME;DESCRIPTION;PARENTCODE;ORDER
2939;(29028) Benaoján;Benaoján;3021;681
2940;(29029) Benarrabá;Benarrabá;3021;682
2941;(29030) Borge (El);Borge (El);3021;683
2942;(29031) Burgo (El);Burgo (El);3021;684
2943;(29032) Campillos;Campillos;3021;685
2944;(29033) Canillas de Aceituno;Canillas de Aceituno;3021;686
2945;(29034) Canillas de Albaida;Canillas de Albaida;3021;687
2946;(29035) Cañete la Real;Cañete la Real;3021;688
2947;(29036) Carratraca;Carratraca;3021;689
2948;(29037) Cartajima;Cartajima;3021;690
2949;(29038) Cártama;Cártama;3021;691
2950;(29039) Casabermeja;Casabermeja;3021;692
2951;(29040) Casarabonela;Casarabonela;3021;693
2952;(29041) Casares;Casares;3021;694
3013;(29502) Churriana;Churriana;3021;695
2953;(29042) Coín;Coín;3021;696
2954;(29043) Colmenar;Colmenar;3021;697
2955;(29044) Comares;Comares;3021;698
2956;(29045) Cómpeta;Cómpeta;3021;699
2957;(29046) Cortes de la Frontera;Cortes de la Frontera;3021;700
2958;(29047) Cuevas Bajas;Cuevas Bajas;3021;701
2960;(29049) Cuevas de San Marcos;Cuevas de San Marcos;3021;702
2959;(29048) Cuevas del Becerro;Cuevas del Becerro;3021;703
2961;(29050) Cútar;Cútar;3021;704
2962;(29051) Estepona;Estepona;3021;705
2963;(29052) Faraján;Faraján;3021;706
2964;(29053) Frigiliana;Frigiliana;3021;707
2965;(29054) Fuengirola;Fuengirola;3021;708
2966;(29055) Fuente de Piedra;Fuente de Piedra;3021;709
2967;(29056) Gaucín;Gaucín;3021;710
2968;(29057) Genalguacil;Genalguacil;3021;711
2969;(29058) Guaro;Guaro;3021;712
2970;(29059) Humilladero;Humilladero;3021;713
2971;(29060) Igualeja;Igualeja;3021;714
2972;(29061) Istán;Istán;3021;715
2973;(29062) Iznate;Iznate;3021;716
2974;(29063) Jimera de Líbar;Jimera de Líbar;3021;717
2975;(29064) Jubrique;Jubrique;3021;718
2976;(29065) Júzcar;Júzcar;3021;719
2977;(29066) Macharaviaya;Macharaviaya;3021;720
2978;(29067) Málaga (capital);Málaga (capital);3021;721
2979;(29068) Manilva;Manilva;3021;722
2980;(29069) Marbella;Marbella;3021;723
2981;(29070) Mijas;Mijas;3021;724
2982;(29071) Moclinejo;Moclinejo;3021;725
2983;(29072) Mollina;Mollina;3021;726
2984;(29073) Monda;Monda;3021;727
3018;(29903) Montecorto;Montecorto;3021;728
2985;(29074) Montejaque;Montejaque;3021;729
2986;(29075) Nerja;Nerja;3021;730
2987;(29076) Ojén;Ojén;3021;731
3014;(29505) Olías;Olías;3021;732
2988;(29077) Parauta;Parauta;3021;733
2989;(29078) Peñarrubia;Peñarrubia;3021;734
2990;(29079) Periana;Periana;3021;735
2991;(29080) Pizarra;Pizarra;3021;736
2992;(29081) Pujerra;Pujerra;3021;737
2993;(29082) Rincón de la Victoria;Rincón de la Victoria;3021;738
2995;(29083) Riogordo;Riogordo;3021;739
2996;(29084) Ronda;Ronda;3021;740
2997;(29085) Salares;Salares;3021;741
2998;(29086) Sayalonga;Sayalonga;3021;742
2999;(29087) Sedella;Sedella;3021;743
3019;(29904) Serrato;Serrato;3021;744
3000;(29088) Sierra de Yeguas;Sierra de Yeguas;3021;745
3001;(29089) Teba;Teba;3021;746
3002;(29090) Tolox;Tolox;3021;747
3015;(29901) Torremolinos;Torremolinos;3021;748
3016;(29901) Torremolinos;Torremolinos;3021;749
3003;(29091) Torrox;Torrox;3021;750
3004;(29092) Totalán;Totalán;3021;751
3005;(29093) Valle de Abdalajís;Valle de Abdalajís;3021;752
3006;(29094) Vélez-Málaga;Vélez-Málaga;3021;753
3007;(29095) Villanueva de Algaidas;Villanueva de Algaidas;3021;754
3017;(29902) Villanueva de la Concepción;Villanueva de la Concepción;3021;755
3010;(29098) Villanueva de Tapia;Villanueva de Tapia;3021;756
3008;(29096) Villanueva del Rosario;Villanueva del Rosario;3021;757
3009;(29097) Villanueva del Trabuco;Villanueva del Trabuco;3021;758
3011;(29099) Viñuela;Viñuela;3021;759
3012;(29100) Yunquera;Yunquera;3021;760
3020;(29NC) Municipio de Málaga sin especificar;Municipio de Málaga sin especificar;3021;761
3141;(41_1) Sevilla;Sevilla;3142;8
3140;(41_2) Sevilla;Sevilla;3141;8
3024;(41001) Aguadulce;Aguadulce;3140;762
3025;(41002) Alanís;Alanís;3140;763
3026;(41003) Albaida del Aljarafe;Albaida del Aljarafe;3140;764
3028;(41004) Alcalá de Guadaira;Alcalá de Guadaira;3140;765
3027;(41004) Alcalá de Guadaíra;Alcalá de Guadaíra;3140;766
3029;(41005) Alcalá del Río;Alcalá del Río;3140;767
3030;(41006) Alcolea del Río;Alcolea del Río;3140;768
3031;(41007) Algaba (La);Algaba (La);3140;769
3032;(41008) Algámitas;Algámitas;3140;770
3033;(41009) Almadén de la Plata;Almadén de la Plata;3140;771
3034;(41010) Almensilla;Almensilla;3140;772
3035;(41011) Arahal (El);Arahal (El);3140;773
3036;(41011) Arahal;Arahal;3140;774
3037;(41012) Aznalcázar;Aznalcázar;3140;775
3038;(41013) Aznalcóllar;Aznalcóllar;3140;776
3039;(41014) Badolatosa;Badolatosa;3140;777
3040;(41015) Benacazón;Benacazón;3140;778
3041;(41016) Bollullos de la Mitación;Bollullos de la Mitación;3140;779
3042;(41017) Bormujos;Bormujos;3140;780
3043;(41018) Brenes;Brenes;3140;781
3044;(41019) Burguillos;Burguillos;3140;782
3045;(41020) Cabezas de San Juan (Las);Cabezas de San Juan (Las);3140;783
3046;(41021) Camas;Camas;3140;784
3047;(41022) Campana (La);Campana (La);3140;785
3048;(41023) Cantillana;Cantillana;3140;786
3133;(41901) Cañada Rosal;Cañada Rosal;3140;787
3049;(41024) Carmona;Carmona;3140;788
3050;(41025) Carrión de los Céspedes;Carrión de los Céspedes;3140;789
3051;(41026) Casariche;Casariche;3140;790
3052;(41027) Castilblanco de los Arroyos;Castilblanco de los Arroyos;3140;791
3053;(41028) Castilleja de Guzmán;Castilleja de Guzmán;3140;792
3054;(41029) Castilleja de la Cuesta;Castilleja de la Cuesta;3140;793
3055;(41030) Castilleja del Campo;Castilleja del Campo;3140;794
3056;(41031) Castillo de las Guardas (El);Castillo de las Guardas (El);3140;795
3057;(41032) Cazalla de la Sierra;Cazalla de la Sierra;3140;796
3058;(41033) Constantina;Constantina;3140;797
3059;(41034) Coria del Río;Coria del Río;3140;798
3060;(41035) Coripe;Coripe;3140;799
3061;(41036) Coronil (El);Coronil (El);3140;800
3062;(41037) Corrales (Los);Corrales (Los);3140;801
3137;(41903) Cuervo (El);Cuervo (El);3140;802
3138;(41903) Cuervo de Sevilla (El);Cuervo de Sevilla (El);3140;803
3063;(41038) Dos Hermanas;Dos Hermanas;3140;804
3064;(41039) Écija;Écija;3140;805
3065;(41040) Espartinas;Espartinas;3140;806
3066;(41041) Estepa;Estepa;3140;807
3067;(41042) Fuentes de Andalucía;Fuentes de Andalucía;3140;808
3068;(41043) Garrobo (El);Garrobo (El);3140;809
3069;(41044) Gelves;Gelves;3140;810
3070;(41045) Gerena;Gerena;3140;811
3071;(41046) Gilena;Gilena;3140;812
3072;(41047) Gines;Gines;3140;813
3073;(41048) Guadalcanal;Guadalcanal;3140;814
3074;(41049) Guillena;Guillena;3140;815
3075;(41050) Herrera;Herrera;3140;816
3076;(41051) Huévar;Huévar;3140;817
3077;(41051) Huévar del Aljarafe;Huévar del Aljarafe;3140;818
3136;(41902) Isla Mayor;Isla Mayor;3140;819
3078;(41052) Lantejuela (La);Lantejuela (La);3140;820
3079;(41052) Lantejuela;Lantejuela;3140;821
3080;(41053) Lebrija;Lebrija;3140;822
3081;(41054) Lora de Estepa;Lora de Estepa;3140;823
3082;(41055) Lora del Río;Lora del Río;3140;824
3083;(41056) Luisiana (La);Luisiana (La);3140;825
3084;(41057) Madroño (El);Madroño (El);3140;826
3085;(41058) Mairena del Alcor;Mairena del Alcor;3140;827
3086;(41059) Mairena del Aljarafe;Mairena del Aljarafe;3140;828
3087;(41060) Marchena;Marchena;3140;829
3088;(41061) Marinaleda;Marinaleda;3140;830
3089;(41062) Martín de la Jara;Martín de la Jara;3140;831
3090;(41063) Molares (Los);Molares (Los);3140;832
3091;(41064) Montellano;Montellano;3140;833
3092;(41065) Morón de la Frontera;Morón de la Frontera;3140;834
3093;(41066) Navas de la Concepción (Las);Navas de la Concepción (Las);3140;835
3094;(41067) Olivares;Olivares;3140;836
3095;(41068) Osuna;Osuna;3140;837
3096;(41069) Palacios y Villafranca (Los);Palacios y Villafranca (Los);3140;838
280352;(41904) Palmar de Troya (El);Palmar de Troya (El);3140;839
3097;(41070) Palomares del Río;Palomares del Río;3140;840
3098;(41071) Paradas;Paradas;3140;841
3099;(41072) Pedrera;Pedrera;3140;842
3100;(41073) Pedroso (El);Pedroso (El);3140;843
3101;(41074) Peñaflor;Peñaflor;3140;844
3102;(41075) Pilas;Pilas;3140;845
3103;(41076) Pruna;Pruna;3140;846
3104;(41077) Puebla de Cazalla (La);Puebla de Cazalla (La);3140;847
3105;(41078) Puebla de los Infantes (La);Puebla de los Infantes (La);3140;848
3108;(41079) Puebla;Puebla;3140;849
3106;(41079) Puebla del Río;Puebla del Río;3140;850
3107;(41079) Puebla del Río (La);Puebla del Río (La);3140;851
3109;(41080) Real de la Jara (El);Real de la Jara (El);3140;852
3110;(41081) Rinconada (La);Rinconada (La);3140;853
3111;(41082) Roda de Andalucía (La);Roda de Andalucía (La);3140;854
3112;(41083) Ronquillo (El);Ronquillo (El);3140;855
3113;(41084) Rubio (El);Rubio (El);3140;856
3114;(41085) Salteras;Salteras;3140;857
3115;(41086) San Juan de Aznalfarache;San Juan de Aznalfarache;3140;858
3117;(41088) San Nicolás del Puerto;San Nicolás del Puerto;3140;859
3116;(41087) Sanlúcar la Mayor;Sanlúcar la Mayor;3140;860
3118;(41089) Santiponce;Santiponce;3140;861
3119;(41090) Saucejo (El);Saucejo (El);3140;862
3120;(41091) Sevilla (capital);Sevilla (capital);3140;863
3121;(41092) Tocina;Tocina;3140;864
3122;(41093) Tomares;Tomares;3140;865
3123;(41094) Umbrete;Umbrete;3140;866
3124;(41095) Utrera;Utrera;3140;867
3126;(41096) Valencina del Alcor;Valencina del Alcor;3140;868
3125;(41096) Valencina de la Concepción;Valencina de la Concepción;3140;869
3134;(41902) Villafranco del Guadalquivir;Villafranco del Guadalquivir;3140;870
3135;(41902) Villafranco del Guadalquivir;Villafranco del Guadalquivir;3140;871
3127;(41097) Villamanrique de la Condesa;Villamanrique de la Condesa;3140;872
3130;(41100) Villanueva de San Juan;Villanueva de San Juan;3140;873
3128;(41098) Villanueva del Ariscal;Villanueva del Ariscal;3140;874
3129;(41099) Villanueva del Río y Minas;Villanueva del Río y Minas;3140;875
3131;(41101) Villaverde del Río;Villaverde del Río;3140;878
3132;(41102) Viso del Alcor (El);Viso del Alcor (El);3140;879
3139;(41NC) Municipio de Sevilla sin especificar;Municipio de Sevilla sin especificar;3140;880
3145;(C01NC0) Provincia sin especificar;Provincia sin especificar;3144;9
3146;(C01NC00) Provincia sin especificar;Provincia sin especificar;3145;9
3147;(C01NC000) Provincia sin especificar;Provincia sin especificar;3146;878
3151;(22) Huesca;Huesca;3160;1
3155;(44) Teruel;Teruel;3160;2
3159;(50) Zaragoza;Zaragoza;3160;3
3150;(22_1) Huesca;Huesca;3151;1
3148;(22_2) Huesca;Huesca;3150;1
3149;(P22) Huesca;Huesca;3148;1
3154;(44_1) Teruel;Teruel;3155;2
3152;(44_2) Teruel;Teruel;3154;2
3153;(P44) Teruel;Teruel;3152;1
3158;(50_1) Zaragoza;Zaragoza;3159;3
3156;(50_2) Zaragoza;Zaragoza;3158;3
3157;(P50) Zaragoza;Zaragoza;3156;1
3164;(33) Asturias;Asturias;3165;1
3163;(33_1) Asturias;Asturias;3164;1
3161;(33_2) Asturias;Asturias;3163;1
3162;(P33) Asturias;Asturias;3161;1
3169;(07) Islas Baleares/Illes Balears;Islas Baleares/Illes Balears;3170;1
3168;(07_1) Islas Baleares/Illes Balears;Islas Baleares/Illes Balears;3169;1
3166;(07_2) Islas Baleares/Illes Balears;Islas Baleares/Illes Balears;3168;1
3167;(P07) Islas Baleares/Illes Balears;Islas Baleares/Illes Balears;3166;1
3174;(35) Las Palmas;Las Palmas;3179;1
3178;(38) Santa Cruz de Tenerife;Santa Cruz de Tenerife;3179;2
3173;(35_1) Las Palmas;Las Palmas;3174;1
3171;(35_2) Las Palmas;Las Palmas;3173;1
3172;(P35) Las Palmas;Las Palmas;3171;1
3177;(38_1) Santa Cruz de Tenerife;Santa Cruz de Tenerife;3178;2
3175;(38_2) Santa Cruz de Tenerife;Santa Cruz de Tenerife;3177;2
3176;(P38) Santa Cruz de Tenerife;Santa Cruz de Tenerife;3175;1
3183;(39) Cantabria;Cantabria;3184;1
3182;(39_1) Cantabria;Cantabria;3183;1
3180;(39_2) Cantabria;Cantabria;3182;1
3181;(P39) Cantabria;Cantabria;3180;1
3188;(02) Albacete;Albacete;3205;1
3192;(13) Ciudad Real;Ciudad Real;3205;2
3196;(16) Cuenca;Cuenca;3205;3
3200;(19) Guadalajara;Guadalajara;3205;4
3204;(45) Toledo;Toledo;3205;5
3187;(02_1) Albacete;Albacete;3188;1
3185;(02_2) Albacete;Albacete;3187;1
3186;(P02) Albacete;Albacete;3185;1
3191;(13_1) Ciudad Real;Ciudad Real;3192;2
3189;(13_2) Ciudad Real;Ciudad Real;3191;2
3190;(P13) Ciudad Real;Ciudad Real;3189;1
3195;(16_1) Cuenca;Cuenca;3196;3
3193;(16_2) Cuenca;Cuenca;3195;3
3194;(P16) Cuenca;Cuenca;3193;1
3199;(19_1) Guadalajara;Guadalajara;3200;4
3197;(19_2) Guadalajara;Guadalajara;3199;4
3198;(P19) Guadalajara;Guadalajara;3197;1
3203;(45_1) Toledo;Toledo;3204;5
3201;(45_2) Toledo;Toledo;3203;5
3202;(P45) Toledo;Toledo;3201;1
3209;(05) Ávila;Ávila;3242;1
3213;(09) Burgos;Burgos;3242;2
3217;(24) León;León;3242;3
3221;(34) Palencia;Palencia;3242;4
3225;(37) Salamanca;Salamanca;3242;5
3229;(40) Segovia;Segovia;3242;6
3233;(42) Soria;Soria;3242;7
3237;(47) Valladolid;Valladolid;3242;8
3241;(49) Zamora;Zamora;3242;9
3208;(05_1) Ávila;Ávila;3209;1
3206;(05_2) Ávila;Ávila;3208;1
3207;(P05) Ávila;Ávila;3206;1
3212;(09_1) Burgos;Burgos;3213;2
3210;(09_2) Burgos;Burgos;3212;2
3211;(P09) Burgos;Burgos;3210;1
3216;(24_1) León;León;3217;3
3214;(24_2) León;León;3216;3
3215;(P24) León;León;3214;1
3220;(34_1) Palencia;Palencia;3221;4
3218;(34_2) Palencia;Palencia;3220;4
3219;(P34) Palencia;Palencia;3218;1
3224;(37_1) Salamanca;Salamanca;3225;5
3222;(37_2) Salamanca;Salamanca;3224;5
3223;(P37) Salamanca;Salamanca;3222;1
3228;(40_1) Segovia;Segovia;3229;6
3226;(40_2) Segovia;Segovia;3228;6
3227;(P40) Segovia;Segovia;3226;1
3232;(42_1) Soria;Soria;3233;7
3230;(42_2) Soria;Soria;3232;7
3231;(P42) Soria;Soria;3230;1
3236;(47_1) Valladolid;Valladolid;3237;8
3234;(47_2) Valladolid;Valladolid;3236;8
3235;(P47) Valladolid;Valladolid;3234;1
3240;(49_1) Zamora;Zamora;3241;9
3238;(49_2) Zamora;Zamora;3240;9
3239;(P49) Zamora;Zamora;3238;1
3246;(08) Barcelona;Barcelona;3259;1
3250;(17) Gerona/Girona;Gerona/Girona;3259;2
3254;(25) Lérida/Lleida;Lérida/Lleida;3259;3
3258;(43) Tarragona;Tarragona;3259;4
3245;(08_1) Barcelona;Barcelona;3246;1
3243;(08_2) Barcelona;Barcelona;3245;1
3244;(P08) Barcelona;Barcelona;3243;1
3249;(17_1) Gerona/Girona;Gerona/Girona;3250;2
3247;(17_2) Gerona/Girona;Gerona/Girona;3249;2
3248;(P17) Gerona/Girona;Gerona/Girona;3247;1
3253;(25_1) Lérida/Lleida;Lérida/Lleida;3254;3
3251;(25_2) Lérida/Lleida;Lérida/Lleida;3253;3
3252;(P25) Lérida/Lleida;Lérida/Lleida;3251;1
3257;(43_1) Tarragona;Tarragona;3258;4
3255;(43_2) Tarragona;Tarragona;3257;4
3256;(P43) Tarragona;Tarragona;3255;1
3263;(03) Alicante/Alacant;Alicante/Alacant;3272;1
3267;(12) Castellón/Castelló;Castellón/Castelló;3272;2
3271;(46) Valencia/València;Valencia/València;3272;3
3262;(03_1) Alicante/Alacant;Alicante/Alacant;3263;1
3260;(03_2) Alicante/Alacant;Alicante/Alacant;3262;1
3261;(P03) Alicante/Alacant;Alicante/Alacant;3260;1
3266;(12_1) Castellón/Castelló;Castellón/Castelló;3267;2
3264;(12_2) Castellón/Castelló;Castellón/Castelló;3266;2
3265;(P12) Castellón/Castelló;Castellón/Castelló;3264;1
3270;(46_1) Valencia/València;Valencia/València;3271;3
3268;(46_2) Valencia/València;Valencia/València;3270;3
3269;(P46) Valencia/València;Valencia/València;3268;1
3276;(06) Badajoz;Badajoz;3281;1
3280;(10) Cáceres;Cáceres;3281;2
3275;(06_1) Badajoz;Badajoz;3276;1
3273;(06_2) Badajoz;Badajoz;3275;1
3274;(P06) Badajoz;Badajoz;3273;1
3279;(10_1) Cáceres;Cáceres;3280;2
3277;(10_2) Cáceres;Cáceres;3279;2
3278;(P10) Cáceres;Cáceres;3277;1
3285;(15) La Coruña/A Coruña;La Coruña/A Coruña;3298;1
3289;(27) Lugo;Lugo;3298;2
3293;(32) Orense/Ourense;Orense/Ourense;3298;3
3297;(36) Pontevedra;Pontevedra;3298;4
3284;(15_1) La Coruña/A Coruña;La Coruña/A Coruña;3285;1
3282;(15_2) La Coruña/A Coruña;La Coruña/A Coruña;3284;1
3283;(P15) La Coruña/A Coruña;La Coruña/A Coruña;3282;1
3288;(27_1) Lugo;Lugo;3289;2
3286;(27_2) Lugo;Lugo;3288;2
3287;(P27) Lugo;Lugo;3286;1
3292;(32_1) Orense/Ourense;Orense/Ourense;3293;3
3290;(32_2) Orense/Ourense;Orense/Ourense;3292;3
3291;(P32) Orense/Ourense;Orense/Ourense;3290;1
3296;(36_1) Pontevedra;Pontevedra;3297;4
3294;(36_2) Pontevedra;Pontevedra;3296;4
3295;(P36) Pontevedra;Pontevedra;3294;1
3302;(28) Madrid;Madrid;3303;1
3301;(28_1) Madrid;Madrid;3302;1
3299;(28_2) Madrid;Madrid;3301;1
3300;(P28) Madrid;Madrid;3299;1
3307;(30) Murcia;Murcia;3308;1
3306;(30_1) Murcia;Murcia;3307;1
3304;(30_2) Murcia;Murcia;3306;1
3305;(P30) Murcia;Murcia;3304;1
3312;(31) Navarra;Navarra;3313;1
3311;(31_1) Navarra;Navarra;3312;1
3309;(31_2) Navarra;Navarra;3311;1
3310;(P31) Navarra;Navarra;3309;1
3317;(01) Álava/Araba;Álava/Araba;3326;1
3321;(20) Guipúzcoa/Gipuzkoa;Guipúzcoa/Gipuzkoa;3326;2
3325;(48) Vizcaya/Bizkaia;Vizcaya/Bizkaia;3326;3
3316;(01_1) Álava/Araba;Álava/Araba;3317;1
3314;(01_2) Álava/Araba;Álava/Araba;3316;1
3315;(P01) Álava/Araba;Álava/Araba;3314;1
3320;(20_1) Guipúzcoa/Gipuzkoa;Guipúzcoa/Gipuzkoa;3321;2
3318;(20_2) Guipúzcoa/Gipuzkoa;Guipúzcoa/Gipuzkoa;3320;2
3319;(P20) Guipúzcoa/Gipuzkoa;Guipúzcoa/Gipuzkoa;3318;1
3324;(48_1) Vizcaya/Bizkaia;Vizcaya/Bizkaia;3325;3
3322;(48_2) Vizcaya/Bizkaia;Vizcaya/Bizkaia;3324;3
3323;(P48) Vizcaya/Bizkaia;Vizcaya/Bizkaia;3322;1
3330;(26) La Rioja;La Rioja;3331;1
3329;(26_1) La Rioja;La Rioja;3330;1
3327;(26_2) La Rioja;La Rioja;3329;1
3328;(P26) La Rioja;La Rioja;3327;1
3335;(51) Ceuta;Ceuta;3340;1
3339;(52) Melilla;Melilla;3340;2
3334;(51_1) Ceuta;Ceuta;3335;1
3332;(51_2) Ceuta;Ceuta;3334;1
3333;(P51) Ceuta;Ceuta;3332;1
3338;(52_1) Melilla;Melilla;3339;1
3336;(52_2) Melilla;Melilla;3338;1
3337;(P52) Melilla;Melilla;3336;1
3342;(RE0) Resto de España;Resto de España;3341;1
3343;(RE0_1) Resto de España;Resto de España;3342;1
3344;(RE0_2) Resto de España;Resto de España;3343;1
3345;(RE) Resto de España;Resto de España;3344;1
3403;(6601) Europa;Europa;3675;1
3481;(6602) África;África;3675;2
3545;(6603) América;América;3675;3
3614;(6604) Asia;Asia;3675;4
3664;(6605) Oceanía;Oceanía;3675;5
3669;(66555) Apátridas;Apátridas;3675;6
3674;(66NC00) No consta;No consta;3675;7
3375;(0101) Unión Europea;Unión Europea;3403;1
3402;(0102) Resto de Países Europeos;Resto de Países Europeos;3403;2
3374;(0101_1) Unión Europea;Unión Europea;3375;1
273821;(0101_3) Resto;Resto;3375;2
3373;(0101_2) Unión Europea;Unión Europea;3374;1
3363;(126) Alemania;Alemania;3373;1
3346;(102) Austria;Austria;3373;2
3347;(103) Bélgica;Bélgica;3373;3
3350;(107) Dinamarca;Dinamarca;3373;4
3351;(109) Finlandia;Finlandia;3373;5
3352;(110) Francia;Francia;3373;6
3353;(111) Grecia;Grecia;3373;7
3359;(121) Países Bajos;Países Bajos;3373;8
3355;(113) Irlanda;Irlanda;3373;9
3356;(115) Italia;Italia;3373;10
3357;(117) Luxemburgo;Luxemburgo;3373;11
3361;(123) Portugal;Portugal;3373;12
3362;(125) Reino Unido;Reino Unido;3373;13
3365;(131) Suecia;Suecia;3373;14
3348;(104) Bulgaria;Bulgaria;3373;15
3349;(106) Chipre;Chipre;3373;16
3371;(146) Croacia;Croacia;3373;17
3370;(144) Eslovaquia;Eslovaquia;3373;18
3372;(147) Eslovenia;Eslovenia;3373;19
3367;(141) Estonia;Estonia;3373;20
3354;(112) Hungría;Hungría;3373;21
3366;(136) Letonia;Letonia;3373;22
3368;(142) Lituania;Lituania;3373;23
3358;(118) Malta;Malta;3373;24
3360;(122) Polonia;Polonia;3373;25
3369;(143) República Checa;República Checa;3373;26
3364;(128) Rumanía;Rumanía;3373;27
273822;(0101_4) Resto;Resto;273821;1
273823;(UE28) Unión Europea 28 (2013-2020);Unión Europea 28 (2013-2020);273822;1
273834;(UE27NRU) Unión Europea 27 (desde 2020);Unión Europea 27 (desde 2020);273822;2
273839;(UE27) Unión Europea 27 (2007-2013);Unión Europea 27 (2007-2013);273822;3
273840;(EA19) Zona Euro 19 (desde 2015);Zona Euro 19 (desde 2015);273822;4
273841;(EA18) Zona Euro 18 (2014);Zona Euro 18 (2014);273822;5
273842;(EA17) Zona Euro 17 (2011-2013);Zona Euro 17 (2011-2013);273822;6
273843;(UE25) Unión Europea 25;Unión Europea 25;273822;7
273844;(UE15) Unión Europea 15;Unión Europea 15;273822;8
3401;(0102_1) Resto de Países Europeos;Resto de Países Europeos;3402;2
3400;(0102_2) Resto de Países Europeos;Resto de Países Europeos;3401;2
3379;(114) Islandia;Islandia;3400;1
3382;(120) Noruega;Noruega;3400;2
3394;(154) Rusia;Rusia;3400;3
3386;(132) Suiza;Suiza;3400;4
3395;(155) Serbia y Montenegro;Serbia y Montenegro;3400;5
3377;(101) Albania;Albania;3400;6
3383;(124) Andorra;Andorra;3400;7
3393;(148) Armenia;Armenia;3400;8
3390;(138) Belarus;Belarus;3400;9
3392;(145) Bosnia-Herzegovina;Bosnia-Herzegovina;3400;10
3391;(139) Georgia;Georgia;3400;12
3380;(116) Liechtenstein;Liechtenstein;3400;13
3396;(156) Macedonia;Macedonia;3400;14
3389;(137) Moldava;Moldava;3400;15
3381;(119) Mónaco;Mónaco;3400;16
3384;(129) San Marino;San Marino;3400;17
3385;(130) Santa Sede;Santa Sede;3400;18
3388;(135) Ucrania;Ucrania;3400;19
3399;(199) Países de Europa sin relaciones diplomáticas;Países de Europa sin relaciones diplomáticas;3400;20
3376;(001) País de Europa no determinado;País de Europa no determinado;3400;21
3397;(157) Serbia;Serbia;3400;30
3398;(158) Montenegro;Montenegro;3400;31
3387;(133) U.R.S.S. Unión Soviética;U.R.S.S. Unión Soviética;3400;32
3378;(105) Checoslovaquia;Checoslovaquia;3400;33
3460;(2030) Argelia;Argelia;3481;1
3464;(2130) Egipto;Egipto;3481;2
3468;(2280) Marruecos;Marruecos;3481;3
3472;(2340) Nigeria;Nigeria;3481;4
3476;(2480) Túnez;Túnez;3481;5
3480;(2500) República Democrática del Congo;República Democrática del Congo;3481;6
3456;(0207) Resto de Países Africanos;Resto de Países Africanos;3481;7
3459;(2030_1) Argelia;Argelia;3460;1
3458;(2030_2) Argelia;Argelia;3459;1
3457;(203) Argelia;Argelia;3458;1
3463;(2130_1) Egipto;Egipto;3464;2
3462;(2130_2) Egipto;Egipto;3463;2
3461;(213) Egipto;Egipto;3462;1
3467;(2280_1) Marruecos;Marruecos;3468;3
3466;(2280_2) Marruecos;Marruecos;3467;3
3465;(228) Marruecos;Marruecos;3466;1
3471;(2340_1) Nigeria;Nigeria;3472;4
3470;(2340_2) Nigeria;Nigeria;3471;4
3469;(234) Nigeria;Nigeria;3470;1
3475;(2480_1) Túnez;Túnez;3476;5
3474;(2480_2) Túnez;Túnez;3475;5
3473;(248) Túnez;Túnez;3474;1
3479;(2500_1) República Democrática del Congo;República Democrática del Congo;3480;6
3478;(2500_2) República Democrática del Congo;República Democrática del Congo;3479;6
3477;(250) República Democrática del Congo;República Democrática del Congo;3478;1
3455;(0207_1) Resto de Países Africanos;Resto de Países Africanos;3456;7
3454;(0207_2) Resto de Países Africanos;Resto de Países Africanos;3455;7
3406;(202) Angola;Angola;3454;1
3407;(204) Benin;Benin;3454;2
3408;(205) Botswana;Botswana;3454;3
3405;(201) Burkina Faso;Burkina Faso;3454;4
3409;(206) Burundi;Burundi;3454;5
3410;(207) Cabo Verde;Cabo Verde;3454;6
3411;(208) Camerún;Camerún;3454;7
3446;(246) Chad;Chad;3454;8
3412;(209) Comores;Comores;3454;9
3413;(210) Congo;Congo;3454;10
3414;(211) Costa de Marfil;Costa de Marfil;3454;11
3415;(212) Djibouti;Djibouti;3454;12
3451;(253) Eritrea;Eritrea;3454;13
3416;(214) Etiopía;Etiopía;3454;14
3417;(215) Gabón;Gabón;3454;15
3418;(216) Gambia;Gambia;3454;16
3419;(217) Ghana;Ghana;3454;17
3420;(218) Guinea;Guinea;3454;18
3421;(219) Guinea Bissau;Guinea Bissau;3454;19
3422;(220) Guinea Ecuatorial;Guinea Ecuatorial;3454;20
3423;(221) Kenia;Kenia;3454;21
3424;(222) Lesotho;Lesotho;3454;22
3425;(223) Liberia;Liberia;3454;23
3426;(224) Libia;Libia;3454;24
3427;(225) Madagascar;Madagascar;3454;25
3428;(226) Malawi;Malawi;3454;26
3429;(227) Mali;Mali;3454;27
3430;(229) Mauricio;Mauricio;3454;28
3431;(230) Mauritania;Mauritania;3454;29
3432;(231) Mozambique;Mozambique;3454;30
3433;(232) Namibia;Namibia;3454;31
3434;(233) Níger;Níger;3454;32
3435;(235) República Centroafricana;República Centroafricana;3454;33
3437;(237) Ruanda;Ruanda;3454;35
3438;(238) Santo Tomé y Príncipe;Santo Tomé y Príncipe;3454;36
3439;(239) Senegal;Senegal;3454;37
3440;(240) Seychelles;Seychelles;3454;38
3441;(241) Sierra Leona;Sierra Leona;3454;39
3442;(242) Somalia;Somalia;3454;40
3436;(236) Sudáfrica;Sudáfrica;3454;41
3443;(243) Sudán;Sudán;3454;42
