ID;NAME;DESCRIPTION;PARENTCODE;ORDER
273214;(C.56) 56. Servicios de comidas y bebidas;56. Servicios de comidas y bebidas;;74
273253;(J) J. Información y comunicaciones;J. Información y comunicaciones;;75
273149;(58-60) Edición, actividades audiovisuales y de radiodifusión;Edición, actividades audiovisuales y de radiodifusión;;76
273215;(C.58) 58. Edición;58. Edición;;77
273216;"(C.59-60) 59-60. Actividades cinematográficas, de video y programas de televisión, grabación de sonido y edición musical; actividades de programación y emisión de radio y televisión";"59-60. Actividades cinematográficas, de video y programas de televisión, grabación de sonido y edición musical; actividades de programación y emisión de radio y televisión";;78
273150;(61) Telecomunicaciones;Telecomunicaciones;;79
273217;(C.61) 61. Telecomunicaciones;61. Telecomunicaciones;;80
273151;"(62-63) Programación, consultoría y otras actividades relacionadas con la informática; servicios de información";"Programación, consultoría y otras actividades relacionadas con la informática; servicios de información";;81
273218;"(C.62-63) 62-63. Programación, consultoría y otros actividades relacionadas con la informática; servicios de información";"62-63. Programación, consultoría y otros actividades relacionadas con la informática; servicios de información";;82
273254;(K) K. Actividades financieras y de seguros;K. Actividades financieras y de seguros;;83
273152;(64-66) Actividades financieras y de seguros;Actividades financieras y de seguros;;84
273219;(C.64) 64. Servicios financieros, excepto seguros y fondos de pensiones;64. Servicios financieros, excepto seguros y fondos de pensiones;;85
273220;(C.65) 65. Seguros, reaseguros y fondos de pensiones, excepto seguridad social obligatoria;65. Seguros, reaseguros y fondos de pensiones, excepto seguridad social obligatoria;;86
273221;(C.66) 66. Actividades auxiliares a los servicios financieros y a los seguros;66. Actividades auxiliares a los servicios financieros y a los seguros;;87
273255;(L) L. Actividades inmobiliarias;L. Actividades inmobiliarias;;88
273153;(68) Actividades inmobiliarias;Actividades inmobiliarias;;89
273222;(C.68) 68. Actividades inmobiliarias;68. Actividades inmobiliarias;;90
273256;"(M,N) M,N. Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares";"M,N. Actividades profesionales, científicas y técnicas; actividades administrativas y servicios auxiliares";;91
273154;"(69-71) Actividades jurídicas y de contabilidad; actividades de las sedes centrales; actividades de consultoría de gestión empresarial; servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";"Actividades jurídicas y de contabilidad; actividades de las sedes centrales; actividades de consultoría de gestión empresarial; servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";;92
273223;"(C.69-70) 69-70. Actividades jurídicas y de contabilidad; actividades de las sedes centrales; actividades de consultoría de gestión empresarial";"69-70. Actividades jurídicas y de contabilidad; actividades de las sedes centrales; actividades de consultoría de gestión empresarial";;93
273224;"(C.71) 71. Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";"71. Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";;94
273155;(72) Investigación y desarrollo;Investigación y desarrollo;;95
273225;(C.72) 72. Investigación y desarrollo;72. Investigación y desarrollo;;96
273156;"(73-75) Publicidad y estudios de mercado; otras actividades profesionales, científicas y técnicas; actividades veterinarias";"Publicidad y estudios de mercado; otras actividades profesionales, científicas y técnicas; actividades veterinarias";;97
273226;(C.73) 73. Publicidad y estudios de mercado;73. Publicidad y estudios de mercado;;98
273227;(C.74) 74. Otras actividades profesionales, científicas y técnicas;74. Otras actividades profesionales, científicas y técnicas;;99
273228;(C.75) 75. Actividades veterinarias;75. Actividades veterinarias;;100
273157;(77-82) Actividades administrativas y servicios auxiliares;Actividades administrativas y servicios auxiliares;;101
273229;(C.77) 77. Actividades de alquiler;77. Actividades de alquiler;;102
273230;(C.78) 78. Actividades relacionadas con el empleo;78. Actividades relacionadas con el empleo;;103
273231;(C.79) 79. Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos;79. Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos;;104
273232;(C.80) 80. Actividades de seguridad e investigación;80. Actividades de seguridad e investigación;;105
273233;(C.81) 81. Servicios a edificios y actividades de jardinería;81. Servicios a edificios y actividades de jardinería;;106
273234;(C.82) 82. Actividades administrativas de oficina y otras actividades auxiliares a las empresas;82. Actividades administrativas de oficina y otras actividades auxiliares a las empresas;;107
273257;"(O,P,Q) O,P,Q. Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales";"O,P,Q. Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales";;108
273158;"(84) Administración pública y defensa; seguridad social obligatoria";"Administración pública y defensa; seguridad social obligatoria";;109
273235;"(C.84) 84. Administración pública y defensa; seguridad social obligatoria";"84. Administración pública y defensa; seguridad social obligatoria";;110
273159;(85) Educación;Educación;;111
273236;(C.85) 85p. Educación mercado;85p. Educación mercado;;112
273237;(C.85_no) 85p. Educación no mercado;85p. Educación no mercado;;113
273160;(86) Actividades sanitarias;Actividades sanitarias;;114
273238;(C.86p) 86p. Actividades sanitarias mercado;86p. Actividades sanitarias mercado;;115
273239;(C.86p_no) 86p. Actividades sanitarias no mercado;86p. Actividades sanitarias no mercado;;116
273161;(87-88) Actividades de servicios sociales;Actividades de servicios sociales;;117
273240;(C.87p-88p) 87p-88p. Actividades de servicios sociales mercado;87p-88p. Actividades de servicios sociales mercado;;118
273241;(C.87p-88pno) 87p-88p. Actividades de servicios sociales no mercado;87p-88p. Actividades de servicios sociales no mercado;;119
273259;"(R,S,T,U) R,S,T,U. Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios";"R,S,T,U. Actividades artísticas, recreativas y de entretenimiento; reparación de artículos de uso doméstico y otros servicios";;120
273162;(90-93) Actividades artísticas, recreativas y de entretenimiento;Actividades artísticas, recreativas y de entretenimiento;;121
273242;"(C.90-92) 90-92. Actividades de creación, artísticas y de espectáculos; actividades de bibliotecas, archivos, museos y otras actividades culturales; juegos de azar y apuestas";"90-92. Actividades de creación, artísticas y de espectáculos; actividades de bibliotecas, archivos, museos y otras actividades culturales; juegos de azar y apuestas";;122
273243;(C.93) 93. Actividades deportivas, recreativas y de entretenimiento;93. Actividades deportivas, recreativas y de entretenimiento;;123
273163;(94-96) Otros servicios;Otros servicios;;124
273244;(C.94) 94. Actividades asociativas;94. Actividades asociativas;;125
273245;(C.95) 95. Reparación de ordenadores, efectos personales y artículos de uso doméstico;95. Reparación de ordenadores, efectos personales y artículos de uso doméstico;;126
273246;(C.96) 96. Otras actividades personales;96. Otras actividades personales;;127
273164;(97-98) Actividades de los hogares como empleadores de personal doméstico o como productores de bienes y servicios para uso propio;Actividades de los hogares como empleadores de personal doméstico o como productores de bienes y servicios para uso propio;;128
273247;(C.97-98) 97-98. Actividades de los hogares como empleadores de personal doméstico o como productores de bienes y servicios para uso propio;97-98. Actividades de los hogares como empleadores de personal doméstico o como productores de bienes y servicios para uso propio;;129
273260;(TO) Total;Total;;130
273261;(VAB) Valor Añadido Bruto a precios básicos;Valor Añadido Bruto a precios básicos;;131
273252;(INSP) Impuestos netos sobre los productos;Impuestos netos sobre los productos;;132
273258;(PIB) Producto interior brutos a precios de mercado;Producto interior brutos a precios de mercado;;133
